LIPID	Xa_l	IIa_f	TF_VIIa_l	mIIa_l	VIIIa_l	Va_l	APC_PS_l	AT_f	IXa_l	VIII_l	V_l	Xa_Va_l	IIa_TM_l	VII_l	IX_l	X_l	VIIa_l	Xa_f	APC_l	XIa_l	IXa_VIIIa_l	Xa_Va_mIIa_l	TF_VIIa_Xa_l	VIIIai_l	Vai_l	II_l	PC_l	PS_l	TF_VII_Xa_l	TFPI_Xa_l	mIIa_f	V_Xa_l	VIII_IIa_l	TF_l	IXa_f	V_IIa_l	VIII_Xa_l	V_mIIa_l	XI_IIa_l	TF_VIIa_X_l	APC_PS_VIIIa_l	VIIIa_f	Va_f	TF_VIIa_IX_l	VII_Xa_l	VIII_mIIa_l	APC_f	IX_f	IIa_AT_f	VIIa_f	VIII_f	V_f	X_f	II_f	XIa_IX_l	TFPI_f	IIa_TM_PC_l	IXa_AT_f	Vai_f	mIIa_AT_l	APC_PS_Va_l	TF_VII_l	VIIIai_f	Xa_Va_II_l	Xa_AT_f	XI_f	TM_l	PS_f	VII_f	TFPI_Xa_TF_VIIa_l	PC_f	IXa_VIIIa_X_l
649551.0404993099	0.004115861739120336	3.269106314264793e-05	0.0009035289596316159	0.0005017807625662447	4.039615257155364e-05	0.003759666295452384	0.0002978389161816739	3399.9999623681715	0.0021355758355739124	0.6996093482219642	19.979673712084733	1.0810965400348001e-05	3.88333561521351e-05	9.971987150487532	89.96565787720168	165.156029726985	0.10310583837373624	7.206618296846678e-05	7.548706159964515e-06	3.359830879130391e-05	1.4967937038984683e-08	2.067440712906458e-06	0.000652363626357151	4.670426253093647e-10	4.4611776202445583e-08	1351.607732225113	57.94779477650146	299.8150730054743	7.565553242472903e-09	3.0478418436385447e-05	7.333355559114031e-07	0.007487624422981057	1.5346965668691395e-07	0.0004640306992063654	7.56056938268856e-07	8.858677299981174e-06	0.00013226525447304776	0.0001223615906855156	8.430761567339874e-06	0.0004387870078341941	5.021995725354789e-10	4.1651107499957814e-08	1.725722763488139e-06	0.0003333585396751184	3.4172631276576386e-05	2.353224458592268e-06	8.128841149479646e-08	0.03185600531534153	3.1578479938273654e-05	7.206416331291435e-05	0.00021541321453696493	0.008920170720995208	4.830974868928112	48.39148293414751	1.638593346377414e-05	2.499969519693262	2.2021612757930803e-05	1.3275911420966751e-08	2.0460523406229938e-11	6.64890229527467e-08	4.697151002940424e-08	0.002207921713437166	4.811093542233784e-13	1.2910475203999043e-05	5.973594784003982e-06	29.999941584996176	0.9999391450310886	0.1846291081360213	0.020264805043358064	1.8883051413569856e-09	2.0518776855013336	1.2873571228441928e-08
649551.0383263344	0.004334448081743231	3.9878066525669833e-05	0.0009105829291167391	0.0006212010704249232	4.6024222151990724e-05	0.0042288543968101305	0.00038421820556476007	3399.9999533662963	0.002252725074158013	0.6995959400871143	19.978753080379114	1.2918703525233074e-05	4.8086077645879553e-05	9.971441938542315	89.9655335797922	165.1553842478125	0.10362001858356532	7.589443431788144e-05	9.607771173631707e-06	4.250168598263801e-05	1.8276565899231365e-08	2.470791123806028e-06	0.0006579553048675406	7.126949875548542e-10	6.745248241363963e-08	1351.607552155839	57.94770422299329	299.8149866569213	8.008131118148505e-09	3.3426678823336146e-05	9.078853995529973e-07	0.007902977435470063	1.8729078146818736e-07	0.0004340648306243075	7.975363024860799e-07	1.0815723698580335e-05	0.00013944169714287752	0.0001516174199273101	1.0290221010619465e-05	0.0004422195596112932	7.416702659749516e-10	4.745413974363073e-08	1.941094293417517e-06	0.00033605616254020595	3.5986911538084615e-05	2.9147061517409465e-06	1.0346440564253832e-07	0.031855961411958414	3.998155597250372e-05	7.242348441946166e-05	0.00021540908763847155	0.008919759802198803	4.830956006325336	48.39147668934937	2.0831453197274194e-05	2.499966571145363	2.7290264305730315e-05	1.4569969624084355e-08	3.093731017721084e-11	8.548512101125927e-08	6.851734047195702e-08	0.002219111029291985	7.341916963256489e-13	1.542825305639963e-05	6.552103886259825e-06	29.999926376639802	0.999924623658047	0.18462905561433782	0.020263697308795046	2.1758168050857635e-09	2.0518744880422712	1.5723213811423917e-08
649551.0359646155	0.004554430121471617	4.833674519516016e-05	0.0009171201024091389	0.0007635349244967028	5.240153543212373e-05	0.00474873671169648	0.0004908539379277193	3399.9999425166907	0.0023716554338701836	0.6995816186801942	19.977772018434393	1.5361748683475158e-05	5.909086998593651e-05	9.970870578132603	89.96540672447763	165.15473417061258	0.10416323942313542	7.974714621898849e-05	1.2122281792383205e-05	5.331879530306635e-05	2.221524829544024e-08	2.938328696507458e-06	0.0006631260761597838	1.07335415173518e-09	1.0055673600934505e-07	1351.6073376226295	57.94759268506218	299.81488005553416	8.451767068081175e-09	3.6527534982200546e-05	1.1159298018727946e-06	0.008321271479769488	2.2710548438979557e-07	0.00040696961734333213	8.396462222551102e-07	1.3120124975106432e-05	0.00014666635667354714	0.0001865055354262379	1.2479428833023438e-05	0.00044540027845335677	1.0834758484441529e-09	5.402967535585461e-08	2.1797350673310094e-06	0.0003385540012330468	3.7812514428132006e-05	3.5841238425767168e-06	1.3054607893701874e-07	0.031855916612414596	5.019782542206149e-05	7.280310326883778e-05	0.00021540467971014335	0.008919321915193786	4.830937010474562	48.39146923110353	2.625256401844148e-05	2.4999634699722155	3.355979037660295e-05	1.5933652278860085e-08	4.612236172831007e-11	1.0891395598195773e-07	9.876363251852079e-08	0.0022288189798289784	1.1057717116207432e-12	1.8346619586580504e-05	7.1606474670987675e-06	29.999907949211835	0.9999073493396362	0.1846289906810613	0.02026253644391644	2.492805289676314e-09	2.0518705485345516	1.911580345478006e-08
649551.0333824115	0.004775644016043701	5.825679658265191e-05	0.0009231909487958666	0.0009324028134038807	5.9639159637574064e-05	0.005325672542190425	0.0006215344060890938	3399.9999295015004	0.00249249604907982	0.699566260186697	19.976723440049657	1.8188469783266117e-05	7.211627386769313e-05	9.970272766520273	89.96527699001147	165.1540798151881	0.10473552682344789	8.36214484117722e-05	1.517347505518038e-05	6.638309051431867e-05	2.6896913993461946e-08	3.479310671522708e-06	0.0006679169838592645	1.5974646973764708e-09	1.4800108832448398e-07	1351.6070831850611	57.94745627309898	299.8147494121613	8.895942792390414e-09	3.978185480908852e-05	1.362761329122312e-06	0.008742168637791559	2.738077051575255e-07	0.0003824662760324437	8.824323811402979e-07	1.5823677149422124e-05	0.00015393364807273873	0.00022791657447786997	1.5047588889681141e-05	0.0004483537561963975	1.5674883234228174e-09	6.149222752080765e-08	2.444563885498902e-06	0.00034087155068856557	3.9648060044453896e-05	4.378540871147069e-06	1.6340851932631953e-07	0.031855870804581146	6.254412407464633e-05	7.320303800516333e-05	0.00021539995265712968	0.008918853898154546	4.830917890980649	48.39146036792073	3.2821738293126406e-05	2.4999602153043243	4.098378008315013e-05	1.7368046069923194e-08	6.788589661623288e-11	1.3761341016072618e-07	1.4085256201953506e-07	0.00223718874761489	1.645768546289263e-12	2.1723354685235092e-05	7.799405500149747e-06	29.999885747582294	0.9998868999460475	0.18462891101283654	0.020261321834272074	2.840869774498583e-09	2.0518657294112415	2.3148618889813384e-08
649551.030543084	0.004997932233367135	6.985576476136371e-05	0.0009288411033536496	0.00113195073440072	6.78652508609261e-05	0.005966985529715279	0.0007806254450644809	3399.9999139555584	0.0026154161690010785	0.6995497207823014	19.975599122448852	2.1454855607828275e-05	8.7468732894386e-05	9.969648235304714	89.96514399113894	165.15342146862963	0.10533689916923203	8.751458135897145e-05	1.885476281838263e-05	8.207767882031855e-05	3.2455707287578656e-08	4.104452271458719e-06	0.0006723651255981889	2.3521562894560734e-09	2.1531774253894852e-07	1351.6067826126655	57.94729050587468	299.8145903594037	9.340187201116928e-09	4.319039342507231e-05	1.654440728557028e-06	0.009165346157833645	3.2842235339476244e-07	0.000360302932084879	9.259546625162522e-07	1.8985748559638563e-05	0.000161238219216452	0.00027687005531002243	1.805111618779309e-05	0.00045110222886738174	2.24807760313268e-09	6.997392888745359e-08	2.7389421673215336e-06	0.0003430264356027618	4.149222128790613e-05	5.317493543545935e-06	2.0305796434297007e-07	0.03185582385391304	7.73844898688917e-05	7.362330149999229e-05	0.00021539486222759338	0.008918352082092487	4.8308986565272445	48.39144988053144	4.0737180720536083e-05	2.499956806384961	4.973745903834178e-05	1.8874325419779184e-08	9.876598759539221e-11	1.7255297217923418e-07	1.989716701311434e-07	0.002244349612688724	2.4233562892517918e-12	2.5625339392496606e-05	8.46853597133798e-06	29.999859134024266	0.9998627938080654	0.18462881393175484	0.02026005293535768	3.2216172086346206e-09	2.0518598721806964	2.793720303991673e-08
649551.0274043729	0.005221141349564762	8.338368525303815e-05	0.0009341118432348003	0.0013669336040760096	7.722756081256725e-05	0.006681105714034014	0.0009731522820135368	3399.9998954593752	0.0027406295899271476	0.699531833765222	19.974389543039496	2.5225832554738065e-05	0.00010549870442695208	9.968996748438471	89.96500727019423	165.1527593881809	0.10596736668077748	9.142385768372795e-05	2.327350595097801e-05	0.00010084268924737648	3.905121903586911e-08	4.826178897414646e-06	0.0006765040436716155	3.429994026374899e-09	3.09976103573147e-07	1351.606428759489	57.947090226064425	299.8143978694766	9.784067315427092e-09	4.67537968738005e-05	1.997918852081456e-06	0.00959049205798819	3.9212712042943436e-07	0.0003402519943779824	9.702887181562486e-07	2.2674538848162163e-05	0.0001685748768946794	0.00033453474525324946	2.155483895218163e-05	0.0004536658088100536	3.199151705887351e-09	7.962711607994321e-08	3.0667391533312643e-06	0.0003450345949727098	4.334370561497293e-05	6.423382799343356e-06	2.5065091208999377e-07	0.031855775600510616	9.513715391630293e-05	7.406390092065321e-05	0.00021538935713040188	0.008917812218018586	4.830879314965454	48.391437517477804	5.0226607730925097e-05	2.499953242566468	6.002117096568888e-05	2.0453777414090106e-08	1.4218950308999232e-10	2.1485295243011278e-07	2.7868758974558885e-07	0.0022504182942039547	3.5339204426805455e-12	3.013012985893107e-05	9.168175594416273e-06	29.999827375864065	0.9998344801246055	0.1846286963549999	0.02025872926860212	3.63666156289326e-09	2.051852794439001	3.361900548955145e-08
649551.0239175489	0.005445119795257247	9.912853133835895e-05	0.0009390405151633092	0.0016428130723391103	8.789633947419696e-05	0.007477733790953044	0.0012048946054559685	3399.999873530955	0.0028683998934604764	0.6995124062168425	19.97308368953347	2.957680100911959e-05	0.00012660784842144322	9.968318100653542	89.96486628727844	165.15209380377274	0.10662693064707561	9.534662270420071e-05	2.855308129185427e-05	0.0001231838751736551	4.6873594697522424e-08	5.65892017801538e-06	0.0006803640755112794	4.9580694032942495e-09	4.4201810541271124e-07	1351.6060134170232	57.9468495020201	299.8141661587518	1.0227180456818645e-08	5.0472604258734284e-05	2.4011796339588253e-06	0.010017300667969698	4.6627804883968613e-07	0.0003221077923701753	1.015527822097282e-06	2.6968554488169274e-05	0.00017593851145572542	0.00040225253317457634	2.563340821420416e-05	0.00045606269303744576	4.520905230544131e-09	9.062732237641286e-08	3.432407295528492e-06	0.0003469104476959679	4.520123637036772e-05	7.721933392415172e-06	3.075163856897542e-07	0.0318557258556849	0.00011628270177528161	7.452483719472937e-05	0.00021538337800768208	0.008917229392220612	4.830859873394361	48.391422989941894	6.155165779586398e-05	2.4999495233081217	7.206447382083021e-05	2.210782957482226e-08	2.0276360400620992e-10	2.658067704442705e-07	3.8738591919702965e-07	0.002255500161418188	5.108426528897219e-12	3.532779244019396e-05	9.898440221624894e-06	29.9997896310588	0.9998013276777561	0.18462855473633294	0.020257350418193185	4.087623171738577e-09	2.0518442863961255	4.035777823245241e-08
649551.0200264191	0.0056697155108740025	0.00011742259324385983	0.0009436609193348285	0.001965872117863348	0.00010006770072325958	0.00836803134257847	0.0014824971427749541	3399.999847616237	0.002999046608618625	0.6994912151113797	19.97166883895496	3.4595426506023854e-05	0.00015125746864118287	9.967612116294221	89.96472040878977	165.15142492024836	0.10731558248770752	9.928021337870691e-05	3.4835291237432284e-05	0.0001496826616248044	5.6149718396048697e-08	6.6194527946138e-06	0.0006839726682689653	7.110221651699181e-09	6.24896162583061e-07	1351.605527141933	57.94656151340289	299.8138885766594	1.0669146580854762e-08	5.4347248272216296e-05	2.8734075988878867e-06	0.010445468033298206	5.524394726146689e-07	0.0003056844483885811	1.0617850514996404e-06	3.1958335984019e-05	0.00018332401874854976	0.00048156637932526223	3.0372948905640204e-05	0.00045830935033433593	6.348846843881838e-09	1.0317674770423707e-07	3.841069568146738e-06	0.0003486670412453984	4.706353337720478e-05	9.242731680635819e-06	3.751818883645875e-07	0.031855674397946926	0.00014137360489995847	7.500610435491775e-05	0.00021537685623785894	0.008916597927658204	4.830840338233654	48.391405965686026	7.501304076987636e-05	2.499945648175603	8.613094966142532e-05	2.3838080987663482e-08	2.8666020726904917e-10	3.269068397086134e-07	5.348513868626848e-07	0.002259690327153169	7.326014734146397e-12	4.132304310236749e-05	1.065942494002554e-05	29.999744931348683	0.9997626115816958	0.18462838499799072	0.020255916028734108	4.576128135203293e-09	2.0518341068313197	4.8348896451050476e-08
649551.0156661649	0.0058947734687352475	0.0001386499443552497	0.0009480036543116444	0.0023433492069546325	0.00011396752897036964	0.009364841428384191	0.0018135984073735757	3399.999817077931	0.003132952437972696	0.6994680027819198	19.97013030030854	4.0383727986304346e-05	0.00017997840992637915	9.966878648558819	89.9645688940374	165.15075291929918	0.10803330261727404	0.00010322191492160683	4.2283173999887925e-05	0.0001810078833221434	6.71507253945307e-08	7.727300185622327e-06	0.0006873546613057591	1.012344232249965e-08	8.765783045420059e-07	1351.6049590544217	57.946218417892275	299.81355747624247	1.1109600623519943e-08	5.837805403925186e-05	3.425183966997144e-06	0.010874687100268062	6.524190462665152e-07	0.0002908139610047414	1.1091958441035899e-06	3.774847787969834e-05	0.00019072621796485157	0.0005742530113837914	3.5872992331272206e-05	0.0004604206893476591	8.865863765315072e-09	1.1750828641396995e-07	4.298620712942962e-06	0.00035031618520282376	4.892929243611956e-05	1.101985498781413e-05	4.554036743433886e-07	0.03185562096832708	0.00017104535574920441	7.550768874596354e-05	0.0002153697125406677	0.00891591126914363	4.83082071528899	48.391386061960056	9.095655247366537e-05	2.499941616842156	0.00010252384411161603	2.5646337367235616e-08	4.0212303633297455e-10	3.9987466404431806e-07	7.340334084046046e-07	0.0022630746354189908	1.0430905641923015e-11	4.823774165959452e-05	1.145120383831661e-05	29.99969216257186	0.9997174977459604	0.18462818245133975	0.02025442580373601	5.103807751967743e-09	2.0518219783792975	5.782582102752633e-08
649551.0107619831	0.006120133015668904	0.00016325517519370046	0.0009520964270018583	0.0027835952707002372	0.00012985601758921518	0.01048294463813703	0.0022069807098029225	3399.999781182472	0.003270571713783156	0.699442471634509	19.968451114803837	4.7060512616041046e-05	0.000213382649465559	9.96611757915966	89.96441087962343	165.1500779611244	0.10878005908191085	0.00010716891428053087	5.108428209577984e-05	0.00021792950096924464	8.020116346160167e-08	9.005198607522746e-06	0.0006905325399670512	1.4319870128430946e-08	1.2210060862971636e-06	1351.6042966023497	57.94581119572715	299.81316406321054	1.1548184801322286e-08	6.25652361675738e-05	4.068716113544802e-06	0.011304642592942027	7.683087036046539e-07	0.0002773444779541097	1.1579209910199703e-06	4.4459989637507206e-05	0.00019813976385496055	0.0006823611463271829	4.224873676120361e-05	0.0004624102096582638	1.231834257888378e-08	1.3389020642704272e-07	4.811844760268571e-06	0.0003518685712396836	5.0797163352085624e-05	1.3092607676597707e-05	5.502020633333815e-07	0.03185556526491403	0.0002060294794323016	7.602956807239786e-05	0.0002153618553508143	0.008915161849584912	4.830801009810767	48.39136283720394	0.00010978010197142711	2.4999374290915375	0.00012159267066956289	2.7534650735103078e-08	5.601365295173771e-10	4.866958634741376e-07	1.00205739084403e-06	0.002265730553696271	1.475506707529489e-11	5.621379992156208e-05	1.2273829422808886e-05	29.99963004166029	0.9996650246798632	0.1846279417043528	0.02025287950496663	5.67229795534093e-09	2.0518075820324824	6.906797778981908e-08
649551.005227495	0.006345624985817322	0.00019175360803976653	0.0009559643312634892	0.0032962573300928974	0.00014803294532683144	0.011739356570677076	0.002672745051868215	3399.9997390847707	0.003412440281416818	0.699414277982906	19.966611706466363	5.4764214773220224e-05	0.0002521768617571429	9.9653288184186	89.96424536122024	165.1494001858225	0.10955580593224985	0.00011111824959364193	6.145450816790778e-05	0.0002613346339310467	9.569021273768825e-08	1.0479640592432992e-05	0.000693526663571893	2.013626242781807e-08	1.6900192351360525e-06	1351.60352528538	57.94532946827351	299.8126982197947	1.198454076017187e-08	6.690889385837948e-05	4.818105981431131e-06	0.01173500548499499	9.025325357344774e-07	0.0002651387398704226	1.208150134676238e-06	5.22330538915688e-05	0.00020555905164621933	0.0008082561533512753	4.9633691219191704e-05	0.00046429013755987426	1.7037717753265304e-08	1.5263158923818855e-07	5.388551563240303e-06	0.0003533338809196388	5.26657260739516e-05	1.5506381727822373e-05	6.619026506296013e-07	0.0318555069364834	0.0002471687428649911	7.657171026218528e-05	0.0002153531789210884	0.008914340934091842	4.830781226546719	48.391335781343976	0.00013194192493216276	2.4999330848229064	0.0001437409387706422	2.9505364498549625e-08	7.753088915828008e-10	5.896609739934759e-07	1.3615625920242678e-06	0.0022677279790351917	2.0748586078543815e-11	6.541657254637327e-05	1.3127331653962882e-05	29.999557089749914	0.9996040821994705	0.18462765655363952	0.02025127695269091	6.28323872443234e-09	2.0517905507247214	8.241040520337347e-08
649550.9989628883	0.0065710685279015925	0.000224743236626894	0.0009596300985508439	0.003892493170902659	0.00016884381219718384	0.01315367355969567	0.0032225150488884155	3399.9996898103896	0.003559187038514059	0.6993830248574703	19.964589474898123	6.365620489757502e-05	0.0002971782782136194	9.964512305821037	89.96407117231307	165.14871971451805	0.1103604812922244	0.0001150667546512783	7.364254880276297e-05	0.0003122462986023142	1.1408548089820033e-07	1.2181508396634743e-05	0.0006963554704327687	2.8163451896016214e-08	2.3258975148510925e-06	1351.602628332567	57.944761286247875	299.8121482991529	1.2418301477562618e-08	7.140900390245537e-05	5.68966388086685e-06	0.012165426959734441	1.0579027209542322e-06	0.00025407267671214833	1.2601058527768572e-06	6.123024660272446e-05	0.00021297811282934621	0.0009546722041079638	5.818276566932823e-05	0.00046607154821122975	2.346922944302432e-08	1.7408865604518358e-07	6.0377354757739025e-06	0.0003547208826477257	5.453346448758565e-05	1.831366221963005e-05	7.931843894659726e-07	0.031855445575065255	0.00029543493099814876	7.713407211792217e-05	0.00021534356110984598	0.008913438438269947	4.830761369788792	48.39130430445127	0.00015797018272162804	2.4999285840578276	0.0001694351878325414	3.156116483251036e-08	1.0670383313312158e-09	7.114129935648988e-07	1.8424710765989495e-06	0.0022691299668703598	2.9020331301184378e-11	7.603880905270128e-05	1.4011716569074353e-05	29.999471600752994	0.9995333865339519	0.18462731985842776	0.020249618026851674	6.938273441139383e-09	2.0517704618419055	9.825561376928083e-08
649550.991852745	0.0067962675872387975	0.00026291867673025946	0.0009631143233766015	0.004585222217703827	0.00019268697616700266	0.014748474577147225	0.0038696747029272126	3399.999632234716	0.00371154739977656	0.6993482536165797	19.962358320555605	7.392464347740528e-05	0.00034933321619651025	9.963668011061193	89.96388695940121	165.1480366502199	0.11119400507652279	0.00011901099731677196	8.793511190888303e-05	0.0003718453086852008	1.3595003821871413e-07	1.4146811879890882e-05	0.0006990356622049303	3.919913550224228e-08	3.1847194664700583e-06	1351.6015863256941	57.94409288248807	299.81150088536145	1.284908279101653e-08	7.606541133998793e-05	6.702275203496789e-06	0.012595531741838698	1.2376848295516884e-06	0.0002440341420625026	1.3140484237900916e-06	7.164029433500083e-05	0.0002203904998130353	0.0011247731297982862	6.807588155533292e-05	0.0004677644755131415	3.2210363396203786e-08	1.9867212569849746e-07	6.769759814463436e-06	0.0003560375188439966	5.639873737101388e-05	2.1575201527653048e-05	9.471356827347192e-07	0.031855380707273756	0.0003519496232553383	7.771659772262098e-05	0.00021533286080006246	0.008912442716404515	4.830741443414486	48.39126772349167	0.00018847418119425006	2.4999239269496156	0.0001992155399572619	3.3705139418788797e-08	1.4610540884457808e-09	8.550028139536129e-07	2.484332267880591e-06	0.0022699933898678664	4.0392355141567494e-11	8.830525689479048e-05	1.492696444760806e-05	29.99937160462855	0.9994514512438439	0.18462692339345083	0.02024790266925796	7.63904816428808e-09	2.0517468284788283	1.1708822746712457e-07
649550.9837635057	0.007021006976732887	0.0003070874547946411	0.0009664356662542957	0.005389418524810808	0.00022002195258066941	0.01654978840106902	0.004629645565950156	3399.999565058619	0.003870379000533715	0.6993094341626762	19.95988809145496	8.578896512196973e-05	0.0004097387073640016	9.962795935618656	89.96369115307262	165.1473510784009	0.11205627630301454	0.00012294721075497674	0.00010466298888568653	0.0004414958641301874	1.6196353794511848e-07	1.6417547113269127e-05	0.0007015823697580805	5.431845289843044e-08	4.340802395087043e-06	1351.6003767595398	57.943308383384846	299.8107405132659	1.3276474421084359e-08	8.087781752436842e-05	7.87782870149975e-06	0.013024910673810381	1.445674012545213e-06	0.0002349217710636666	1.370281384794117e-06	8.368245419300602e-05	0.00022778915727161776	0.0013222233777525883	7.952218730585395e-05	0.0004693780110093447	4.406216958478687e-08	2.2685577144366243e-07	7.596571274983107e-06	0.00035729098437219917	5.8259745970334846e-05	2.5361389532630805e-05	1.1273197899547816e-06	0.03185531178419406	0.0004180084703940573	7.831921656258948e-05	0.0002153209148890674	0.008911340314586132	4.830721450922751	48.39122524685662	0.0002241574794929666	2.499919113795268	0.00023370801505465016	3.594084475852277e-08	1.991453544516492e-09	1.0239538551029053e-06	3.3394292171969095e-06	0.002270369533857197	5.597262902534441e-11	0.00010247801703669983	1.5873027468233897e-05	29.999254824469066	0.9993565532775791	0.18462645767723168	0.02024613088686415	8.387210789613537e-09	2.051719089234094	1.3949313228903426e-07
649550.9745405073	0.0072450479648523015	0.0003581890233912828	0.0009696110363369971	0.006322452933244798	0.00025137906853993223	0.018587636831070547	0.005520209877954719	3399.9994867800037	0.004036680016408417	0.6992659535262885	19.957143938063876	9.950509140081964e-05	0.00047966773584509934	9.96189611491815	89.9634819342475	165.14666306727864	0.11294716993675316	0.00012687121620805395	0.00012420813567550675	0.0005227754591886926	1.929485332285213e-07	1.9042694668698885e-05	0.0007040093024028049	7.496840365597181e-08	5.892580797257434e-06	1351.5989735285632	57.942389471942334	299.80984934135006	1.3700030350201495e-08	8.584576526930393e-05	9.241716636106834e-06	0.013453112394814315	1.6862838632691668e-06	0.00022664395007216033	1.4291580152244579e-06	9.761161755351534e-05	0.0002351662777536107	0.0015512707173974028	9.276497938604748e-05	0.00047092039289121413	6.009787734915755e-08	2.5918637463854993e-07	8.531949252360529e-06	0.0003584877970826966	6.011449760405977e-05	2.9753852251875396e-05	1.3378511016541319e-06	0.03185523816958033	0.0004951095706152346	7.894184132312312e-05	0.00021530753477614614	0.008910115682869972	4.830701395464308	48.39117595630509	0.0002658332125440029	2.4999141450503237	0.0002736388976493267	3.8272383515185363e-08	2.7033992995718407e-09	1.222337479503721e-06	4.476902999804595e-06	0.0022703046367737096	7.725234610575341e-11	0.00011886276988795814	1.6849826794670858e-05	29.999118626348864	0.9992466933665033	0.18462591177156878	0.020244302756247036	9.184410062021024e-09	2.051686596294412	1.6617808500935128e-07
649550.9640045281	0.007468123307922809	0.0004173169258130806	0.0009726557559183444	0.0074044921027797	0.0002873706819734311	0.020896665717929964	0.0065618868906833485	3399.9993956605904	0.004211610518064791	0.6992171025571989	19.954085561822957	0.0001153714759424208	0.000560598642183715	9.96096862112948	89.96325719481098	165.1459726677692	0.1138665331974514	0.00013077833604612085	0.00014701192030530888	0.0006175098055133239	2.299033788168847e-07	2.2079377480493813e-05	0.0007063288822576117	1.0309398403590269e-07	7.97038612164299e-06	1351.5973463285538	57.94131499471996	299.8088067700814	1.411925841231671e-08	9.096862073136311e-05	1.082341806487818e-05	0.01387963397669114	1.964649885935948e-06	0.00021911788633134912	1.4910888948104773e-06	0.00011372424640339463	0.00024251313909513377	0.0018168424828664737	0.00010808743816206544	0.00047239908616209485	8.175453129442951e-08	2.962952916938924e-07	9.591795465807497e-06	0.0003596338613072838	6.196076469847878e-05	3.484731418393991e-05	1.5834839789269307e-06	0.03185515912609207	0.0005849866062010671	7.958436530944077e-05	0.0002152925022677567	0.00890875083997332	4.830681279866086	48.39111878591393	0.0003144419849459785	2.499909021346977	0.00031985147001930235	4.0704493502267244e-08	3.6566885905889814e-09	1.4548609309789636e-06	5.988226284003442e-06	0.002269840376470494	1.0623591292040164e-10	0.00013781599518754585	1.785724902211248e-05	29.99895996077136	0.9991195498877948	0.18462527304760273	0.02024241842939879	1.0032294404727949e-08	2.051648601534251	1.9800197251176725e-07
649550.9519477598	0.007689931646294742	0.0004857446202049244	0.00097558370853417	0.008658963786163694	0.00032870422000070697	0.023516878091047775	0.007778371152935274	3399.999289687105	0.004396517378401652	0.6991620604034653	19.95066633951072	0.0001337361034319949	0.0006542493656353755	9.960013566680578	89.96301449167531	165.14527991307	0.11481418124864923	0.00013466329568411842	0.00017358472850321555	0.0007278136229142431	2.7404358074179165e-07	2.55942016807635e-05	0.0007085523651915664	1.4130687719352129e-07	1.0746762042861298e-05	1351.595459959349	57.94006050317401	299.80758899649385	1.4533608942363439e-08	9.624555159722456e-05	1.2657178961017972e-05	0.014303910353387843	2.2867498981200246e-06	0.0002122687682377648	1.5565507188090855e-06	0.00013236527262406987	0.00024981992087917383	0.0021246575051471314	0.00012581931061125874	0.00047382085480844686	1.1095560714172731e-07	3.389118967524312e-07	1.0794470444300984e-05	0.0003607345249773544	6.379603859320099e-05	4.07517670586916e-05	1.8697162219792981e-06	0.03185507379923299	0.0006896475511316197	8.024665943573934e-05	0.00021527556480211804	0.008907224982575042	4.830661106649084	48.39105249754684	0.00037107277495045533	2.499903743515895	0.0003733254919080873	4.324265030562377e-08	4.930486012793491e-09	1.72696993961922e-06	7.994485301629908e-06	0.0022690143121312247	1.4561479489951887e-10	0.00015975333109622062	1.8895141899769568e-05	29.998775294291505	0.9989724251424547	0.18462452691279704	0.02024047814098638	1.0932510524855833e-08	2.0516042402955383	2.360103186862685e-07
649550.9381291128	0.007910131189023433	0.00056495552438031	0.000978407472335164	0.010113098759352943	0.0003761973202287242	0.026494485303579562	0.009197042588126586	3399.9991665259745	0.004592963321890668	0.6990998764181234	19.94683230344667	0.00015500456782928875	0.0007626172683678223	9.95903110856386	89.96275099318001	165.14458481781313	0.11578989217977449	0.0001385201130444224	0.000204517141336918	0.0008561382605610445	3.2685398006838026e-07	2.966480456674506e-05	0.0007106899497207363	1.9311112026891591e-07	1.4450155988594534e-05	1351.5932735132021	57.938597718706795	299.8061684945817	1.4942462334718566e-08	0.0001016755011045508	1.4782804388768075e-05	0.014725302380759918	2.659543917224096e-06	0.00020602900708896563	1.6260965792460768e-06	0.00015393610242675927	0.00025707549725281385	0.0024813561085753133	0.00014634468522401866	0.00047519182679184606	1.502749195777086e-07	3.8787919255796706e-07	1.2161184180054047e-05	0.0003617946310097723	6.561747749690084e-05	4.7594992295917064e-05	2.2029094723689982e-06	0.03185498119861115	0.0008114198653772291	8.092856872033853e-05	0.00021525642988235247	0.008905514030290336	4.830640878038635	48.39097565229955	0.0004369873447869818	2.4998983126121956	0.0004351998468104746	4.589318580926862e-08	6.629605281759745e-09	2.044968419688506e-06	1.0656063314572087e-05	0.002267860283889424	1.9900008019538136e-10	0.00018515922220037765	1.9963309237149954e-05	29.998560529709415	0.9988021828848197	0.18462365649244422	0.020238482217243215	1.188670175140994e-08	2.051552512469243	2.814800865437678e-07
