V_membrane	n	jm	Ca_er_Ca_equations	Ca_i	Values[i_K]	Values[n_infinity]	Values[tau_n]	Values[i_K_ATP]	Values[g_K_ATP]	Values[i_Ca_f]	Values[m_f_infinity]	Values[i_Ca_s]	Values[m_s_infinity]	Values[jm_infinity]	Values[tau_j]	Values[i_Ca]	Values[i_K_Ca]	Values[i_CRAC]	Values[r_infinity]	Values[i_leak]	Values[J_er_p]	Values[a_infinity]	Values[b_infinity]	Values[h_infinity]	Values[O]	Values[J_er_tot]	Values[J_er_IP3]	Values[J_er_leak]	Values[J_mem_tot]	Values[Jmp]
-61.174416176903726	0.00045575097012680234	0.1193343824726271	59.993141249468025	0.11543612968794618	15.686846718315003	0.000454555432422418	9.08586809111928	1323.837573464441	150.0	-536.7216039228641	0.004111193822318648	-781.7392029129076	0.01079902554826656	0.016508914135334063	7871.100746614816	-1318.4608068357716	4.3116468811526705	-5.844856413750931	0.0012739217424593136	-0.0	0.1492669950940363	0.24801712270454998	0.0	0.7760418351778461	0.0	0.030366120265303942	0.0	0.17963311535934023	-3.0929117474804666e-05	0.007848599877737094
-61.17758437979518	0.0004555078743404859	0.11932131394657194	59.993019962907226	0.11552642388840881	15.672851164260424	0.0004543155841578842	9.085870271340005	1323.3623430307243	150.0	-536.506403493649	0.0041094646449056195	-781.5212035768661	0.010795641669611796	0.016483213767577554	7866.222865928799	-1318.0276070705152	4.3269753884993625	-5.8453951337386005	0.0012739731810810391	-0.0	0.14935522447673183	0.24816297842655138	0.0	0.7759059118307857	0.0	0.030277256140324615	0.0	0.17963248061705644	-3.105550688136263e-05	0.00785967626683961
-61.18074587870115	0.00045526543720969434	0.11930823572585476	59.992899030653916	0.11561623768051707	15.658896175246422	0.00045407636951580113	9.085872445801101	1322.888118194827	150.0	-536.2917438479235	0.004107739848468139	-781.3037579574723	0.010792265996762031	0.016457606997336005	7861.358771767493	-1317.5955018053958	4.342257668273958	-5.845932557571911	0.001274024471503336	-0.0	0.14944288261650954	0.2483080020071105	0.0	0.7757707588872435	0.0	0.030188965762410647	0.0	0.17963184837892018	-3.1181319636755904e-05	0.007870698938687653
-61.18390065854804	0.00045502365414571983	0.11929514783454698	59.99277845042217	0.11570557392554798	15.644981576870675	0.0004538377887684625	9.085874614500094	1322.414901217795	150.0	-536.0776254323723	0.0041060194363385155	-781.0868667037196	0.010788898538846242	0.016432093639634604	7856.508463428042	-1317.164492136092	4.357493628061457	-5.846468687994043	0.0012740756146777269	-0.0	0.14952997402678328	0.24845219899396295	0.0	0.775636371263553	0.0	0.03010124460270658	0.0	0.17963121862948986	-3.13065583184179e-05	0.007881668154976674
-61.18704870441016	0.0004547825214650839	0.11928205029678746	59.99265821994412	0.11579443546418093	15.631107225853567	0.00045359984217716476	9.085876777434608	1321.942694338476	150.0	-535.8640486836133	0.004104303411768381	-780.8705304538042	0.010785539304833879	0.016406673508902014	7851.671939984451	-1316.7345791374175	4.372683179095369	-5.847003527729316	0.0012741266115482994	-0.0	0.1496165031764288	0.2485955748887116	0.0	0.7755027439177904	0.0	0.030014088177010984	0.0	0.17963059135343978	-3.143122549223694e-05	0.007892584176172359
-61.19019000151534	0.00045454203619890233	0.11926894313678212	59.9925383369697	0.11588282511668682	15.617273003423009	0.0004533625299918332	9.085878934602375	1321.4714997727	150.0	-535.6510140278506	0.004102591777925907	-780.654749834749	0.01078218830352937	0.016381346418936626	7846.849200280298	-1316.3057638625996	4.387826236213045	-5.847537079484033	0.0012741774630517784	-0.0	0.14970247449031876	0.24873813514731383	0.0	0.7753698718493381	0.0	0.029927492045240284	0.0	0.17962996653555904	-3.1555323712621865e-05	0.007903447261514584
-61.19332453524844	0.0004543021959721817	0.1192558263788033	59.99241879926656	0.11597074568311491	15.603478811118778	0.00045312585245078837	9.085881086001221	1321.0013197127346	150.0	-535.4385218806609	0.004100884537894105	-780.4395254621645	0.010778845543568612	0.016356112182888016	7842.040242924347	-1315.8780473428255	4.402922717812138	-5.848069345947154	0.0012742281701176	-0.0	0.1497878923498504	0.24887988518056287	0.0	0.7752377500984547	0.0	0.02984145181089992	0.0	0.17962934416075033	-3.16788555225591e-05	0.007914257669021482
-61.19645229115488	0.00045406299888513225	0.11924270004718925	59.99229960461982	0.1160581999434778	15.589724566675562	0.00045288980978052984	9.085883231629094	1320.5321563267696	150.0	-535.2265726467857	0.0040991816946691646	-780.2248579400215	0.010775511033415666	0.016330970613239293	7837.245066286438	-1315.4514305868072	4.4179725458074355	-5.848600329790839	0.0012742787336679595	-0.0	0.1498727610934661	0.249020830354563	0.0	0.7751063737458502	0.0	0.029755963120562917	0.0	0.179628724214029	-3.18018234536692e-05	0.007925015655493533
-61.19957325494284	0.0004538244434395264	0.1192295641663434	59.99218075083195	0.11614519065793309	15.576010201462964	0.00045265440219560314	9.085885371484043	1320.0640117585738	150.0	-535.0151667200076	0.00409748325115947	-780.0107478605074	0.01077218478136065	0.01630592152179955	7832.463668495156	-1315.025914580515	4.432975645588253	-5.849130033671123	0.0012743291546179123	-0.0	0.14995708501716523	0.24916097599119671	0.0	0.7749757379122681	0.0	0.029671021663356806	0.0	0.17962810668052204	-3.192423002625633e-05	0.00793572147651755
-61.20268741248601	0.00045358652844693364	0.11921641876073384	59.992062235722564	0.11623172056696496	15.562335657308644	0.00045241962989844435	9.085887505564223	1319.5968881271	150.0	-534.8043044829993	0.004095789210184404	-779.797195803857	0.010768866795517288	0.016280964719693758	7827.69604743499	-1314.6015002868562	4.447931945976332	-5.849658460228367	0.0012743794338754206	-0.0	0.1500408683750114	0.24930032736858918	0.0	0.7748458377580704	0.0	0.02958662317045538	0.0	0.17962749154546678	-3.204607774936268e-05	0.007946375386470958
-61.20579474982522	0.00045334925297272195	0.11920326385489269	59.991944057128265	0.11631779239156381	15.548700884556558	0.0004521854930792869	9.08588963386791	1319.1307875262175	150.0	-534.5939863072323	0.00409409957447362	-779.5842023382493	0.010765557083821414	0.01625610001735822	7822.942200744798	-1314.1781886454814	4.4628413791844	-5.850185612087833	0.001274429572341441	-0.0	0.15012411537963224	0.24943888972156691	0.0	0.7747166684828265	0.0	0.02950276341457783	0.0	0.17962687879421008	-3.216736912081856e-05	0.007956977638526107
-61.20889525316987	0.0004531126162919387	0.11919009947341545	59.99182621290251	0.1164034088333934	15.535105840537467	0.0004519519919161093	9.085891756393481	1318.6657120245204	150.0	-534.38421255292	0.004092414346666602	-779.3717680197336	0.010762255654029912	0.01623132722454168	7818.202125817038	-1313.7559805726537	4.477703880773256	-5.850711491859971	0.0012744795709099654	-0.0	0.15020683020270245	0.24957666824209365	0.0	0.7745882253249252	0.0	0.029419438209504906	0.0	0.17962626841220736	-3.22881066272778e-05	0.007967528484653342
-61.21198890889937	0.00045287661783963357	0.11917692564096041	59.991708700915375	0.1164885725749923	15.521550487851878	0.00045171912657455867	9.085893873139439	1318.2016636650942	150.0	-534.1749835689412	0.004090733529312053	-779.1598933921448	0.010758962513719491	0.01620664615030365	7813.4758197965875	-1313.3348769610861	4.492519389615951	-5.851236102141096	0.0012745294304681344	-0.0	0.15028901697545513	0.24971366807975923	0.0	0.7744605035611343	0.0	0.029336643409565988	0.0	0.17962566038502112	-3.240829274429934e-05	0.007978028175628572
-61.21507570356393	0.0004526412571866819	0.11916374238224794	59.991591519053486	0.11657328627990862	15.508034793531738	0.00045148689720794034	9.08589598410438	1317.7386444654112	150.0	-533.9662996928226	0.0040890571248677786	-778.9485789870678	0.010755677670286212	0.016182056603018524	7808.763279580866	-1312.9148786798905	4.5072878478502085	-5.851759445513416	0.001274579151896233	-0.0	0.15037067978912358	0.24984989434215807	0.0	0.774333498506265	0.0	0.029254374909197134	0.0	0.1796250546983207	-3.252792993634504e-05	0.00798847696103287
-61.21815562388562	0.0004524065340044802	0.1191505497220599	59.99147466521974	0.11665755259292028	15.494558727822106	0.0004512553039571753	9.08589808928703	1317.2766564171568	150.0	-533.7581612506895	0.004087385135700287	-778.7378253237857	0.01075240113094472	0.01615755839037747	7804.0645018192645	-1312.4959865744752	4.522009200847771	-5.852281524545833	0.001274628736067842	-0.0	0.15045182269546137	0.24998535209540312	0.0	0.7742072055127085	0.0	0.02917262864241907	0.0	0.17962445133788044	-3.2647020656887944e-05	0.007998875089262926
-61.22122865675838	0.00045217244806576134	0.1191373476852392	59.99135813733333	0.11674137414009594	15.481122264204153	0.0004510243469508453	9.085900188686216	1316.8157014862434	150.0	-533.5505685572999	0.004085717564085091	-778.5276329093016	0.010749132902728626	0.016133151319400296	7799.3794829144645	-1312.0782014666015	4.536683397154188	-5.852802341793784	0.0012746781838498058	-0.0	0.15053244970710405	0.2501200463643815	0.0	0.7740816199702142	0.0	0.029091400582475613	0.0	0.17962385028957967	-3.276556734832045e-05	0.008009222807522077
-61.2242947892495	0.0004519389991940749	0.11912413629668864	59.99124193332937	0.1168247535291283	15.467725377658368	0.00045079402630512086	9.085902282300887	1316.3557816125763	150.0	-533.3435219159704	0.004084054412206107	-778.3180022382511	0.010745872992489231	0.016108835196431137	7794.708219021241	-1311.6615241542215	4.551310388481116	-5.853321899800099	0.0012747274961023905	-0.0	0.15061256479818833	0.2502539821334449	0.0	0.7739567373052615	0.0	0.029010686741212377	0.0	0.1796232515394007	-3.288357244220923e-05	0.0080195203618452
-61.22735400859939	0.0004517061872731397	0.11911091558137096	59.99112605115896	0.11690769334930912	15.454368044982989	0.0004505643421238197	9.085904370130095	1315.8968987100914	150.0	-533.1370216186205	0.004082395682156036	-778.1089337929432	0.010742621406896163	0.016084609827153873	7790.050706048018	-1311.2459554115635	4.565890129630754	-5.8538402010948705	0.0012747766736792617	-0.0	0.15069217190462234	0.2503871643465223	0.0	0.7738325529809695	0.0	0.028930483168806587	0.0	0.17962265507342892	-3.300103835910147e-05	0.008029767997079657
-61.230406302222505	0.0004514740122157288	0.11909768556430735	59.9910104887888	0.1169901961719077	15.441050243725773	0.00045033529449838537	9.08590645217301	1315.4390546666252	150.0	-532.9310679457421	0.004080741375936125	-777.9004280433195	0.010739378152436797	0.01606047501659269	7785.406939656737	-1310.8314959890618	4.580422578498757	-5.854357248196228	0.001274825717427635	-0.0	0.15077127492473924	0.25051959790787864	0.0	0.7737090624964065	0.0	0.02885078595311144	0.0	0.17962206087785068	-3.3117967508837655e-05	0.008039965956916311
-61.23345165770695	0.0004512424739744522	0.1190844462705777	59.990895244201276	0.11707226455010032	15.427771952552513	0.00045010688350794717	9.085908528428911	1314.9822513439585	150.0	-532.7256611664498	0.004079091495456576	-777.6924854469964	0.010736143235416915	0.01603643056912596	7780.776915264434	-1310.4181466134462	4.594907695990865	-5.854873043610182	0.0012748746281882517	-0.0	0.15084987771951514	0.2506512876821497	0.0	0.7735862613865708	0.0	0.02877159121943837	0.0	0.1796214689389535	-3.323436229030601e-05	0.0080501144838653
-61.2364900628152	0.0004510115725203458	0.11907119772531907	59.99078031539411	0.11715390101934206	15.414533150512835	0.00044987910921931695	9.085910598897197	1314.52649057772	150.0	-532.5208015384643	0.004077446042536439	-777.4851064492423	0.0107329166619604	0.016012476288490562	7776.160628043451	-1310.0059079877065	4.60934544602604	-5.855387589831257	0.0012749234067955047	-0.0	0.15092798411320704	0.2507822384950852	0.0	0.7734641452217135	0.0	0.028692895129917267	0.0	0.1796208792431243	-3.3350225091750615e-05	0.008060213819286718
-61.239521505483964	0.00045078130784258387	0.11905793995372553	59.99066570038031	0.1172351080974189	15.40133381703061	0.0004496519716870365	9.085912663577366	1314.0717741774065	150.0	-532.3164893081517	0.004075805018903921	-777.2782914830099	0.01072969843800972	0.015988611977793665	7771.558072922767	-1309.5947807911616	4.623735795478237	-5.855900889342696	0.0012749720540774863	-0.0	0.15100559789368037	0.25091245513377664	0.0	0.7733427096071402	0.0	0.028614693883168313	0.0	0.17962029177684868	-3.346555829068328e-05	0.008070264203382048
-61.242545973824384	0.00045055167994196443	0.11904467298104758	59.990551397188064	0.11731588828457375	15.38817393168098	0.00044942547095339975	9.085914722469035	1313.6181039263424	150.0	-532.1127247105312	0.004074168426196469	-777.0720409689346	0.010726488569325975	0.01596483743951871	7766.969244588747	-1309.1847656794657	4.638078714132855	-5.856412944616557	0.001275020570856006	-0.0	0.15108272281280305	0.25104194234700145	0.0	0.7732219501829052	0.0	0.028536983713907393	0.0	0.17961970652671044	-3.358036425389101e-05	0.008080265875194934
-61.245563456122056	0.0004503226888309395	0.11903139683259183	59.990437403860625	0.11739624406357592	15.375053474191926	0.0004491996070484997	9.08591677557193	1313.1654815816926	150.0	-531.9095079693101	0.004072536265961062	-776.8663553153673	0.01072328706148936	0.015941152475537956	7762.394137486399	-1308.7758632846774	4.652374174632723	-5.856923758113916	0.0012750689579466375	-0.0	0.1511593625867819	0.25117070484547477	0.0	0.7731018626235899	0.0	0.028459760892609237	0.0	0.17961912347939113	-3.3694645337373295e-05	0.00809021907260516
-61.248573940837375	0.0004500943345121931	0.11901811153371865	59.99032371845587	0.11747617790028324	15.36197242371272	0.00044897437999023355	9.085918822885889	1312.7139088743938	150.0	-531.7068392968804	0.004070908539654192	-776.66123491836	0.010720093919899015	0.01591755688711638	7757.832745819809	-1308.3680742152405	4.66662215252199	-5.85743333228585	0.0012751172161589255	-0.0	0.1512355208969647	0.2512987473028881	0.0	0.7729824426373485	0.0	0.02838302172470203	0.0	0.17961854262166674	-3.380840388689534e-05	0.008100124032383907
-61.25157741660515	0.0004498666169984855	0.11900481710984408	59.99021033904666	0.11755569224317758	15.348930759493477	0.00044874978978437914	9.085920864410859	1312.2633875092283	150.0	-531.504718894381	0.004069285248642373	-776.4566801617217	0.010716909149773869	0.015894050474926535	7753.285063554012	-1307.9613990561027	4.680822626087979	-5.857941669572581	0.00127516534629621	-0.0	0.15131120138965926	0.2514260743553014	0.0	0.772863685966489	0.0	0.02830676255075118	0.0	0.17961796394041044	-3.392164223726677e-05	0.00810998099012204
-61.25457387223475	0.000449639536294392	0.11899151358643638	59.99009726372013	0.11763478952417972	15.335928460262396	0.0004485258364246171	9.085922900146901	1311.8139191647883	150.0	-531.3031469517065	0.004067666394202226	-776.2526914170279	0.010713732756152786	0.015870633039055004	7748.751084415739	-1307.5558383687344	4.694975576456747	-5.858448772404929	0.0012752133491559395	-0.0	0.15138640767716782	0.2515526906025824	0.0	0.7727455883861439	0.0	0.028230979745419993	0.0	0.17961738742258782	-3.4034362713211394e-05	0.008119790180317164
-61.25756329671003	0.0004494130924061882	0.11897820098901819	59.98998449057815	0.11771347215812802	15.322965504564541	0.0004483025198925803	9.085924930094176	1311.3655054934964	150.0	-531.1021236475465	0.004066051977520801	-776.0492690436432	0.01071056474389497	0.015847304379013383	7744.230801894723	-1307.1513926911898	4.70908098742414	-5.858954643203315	0.0012752612255294597	-0.0	0.15146114333754554	0.2516786006077041	0.0	0.772628145704939	0.0	0.02815566971771452	0.0	0.17961681305526006	-3.414656762858116e-05	0.008129551836295237
-61.260545679189185	0.00044918728533194235	0.11896487934316316	59.98987201773661	0.11779174254354996	15.310041870425353	0.0004480798401579019	9.085926954252963	1310.9181481216233	150.0	-530.9016491494182	0.004064441999695852	-775.8464133887612	0.010707405117680537	0.01582406429374783	7739.724209244996	-1306.7480625381795	4.723138845544667	-5.859459284379219	0.0012753089762023316	-0.0	0.15153541191558487	0.25180380889811005	0.0	0.7725113537637329	0.0	0.028080828909994276	0.0	0.17961624082557914	-3.4258259287175175e-05	0.00813926619029273
-61.26352100900478	0.0004489621150660052	0.11895154867449764	59.989759843325764	0.11786960306227444	15.297157535505033	0.0004478577971782504	9.08592897262365	1310.4718486492825	150.0	-530.7017236136929	0.0040628364617360645	-775.6441247874116	0.010704253882010668	0.015800912581648285	7735.231299485891	-1306.3458484011044	4.737149139989798	-5.859962698334393	0.0012753566019541645	-0.0	0.15160921692269455	0.25192831996522275	0.0	0.7723952084360888	0.0	0.02800645379809591	0.0	0.17961567072079046	-3.43694399821241e-05	0.008148933473395193
-61.26648927566353	0.0004487375815931449	0.1189382090086982	59.98964796548979	0.11794705607997191	15.284312476900524	0.0004476363908993898	9.085930985206724	1310.0266086504714	150.0	-530.5023471856401	0.004061235364561409	-775.4424035625103	0.010701111041208373	0.0157778490405589	7730.752065403557	-1305.9447507481505	4.7511118625923245	-5.860464887461773	0.001275404103558819	-0.0	0.15168256183765605	0.2520521382654341	0.0	0.772279705627363	0.0	0.0279325408905734	0.0	0.17961510272822945	-3.4480111996425645e-05	0.008158553915591144
-61.26945046884628	0.000448513684889483	0.1189248603714921	59.9895363823868	0.1180241039460631	15.271506671178836	0.00044741562125520955	9.08593299200279	1309.582429673059	150.0	-530.3035199994484	0.004059638709003325	-775.2412500248686	0.010697976599418648	0.015754873467786812	7726.286499551898	-1305.5447700243171	4.765027007764802	-5.860965854145371	0.0012754514817843847	-0.0	0.15175545010677693	0.25217526822008435	0.0	0.7721648412747376	0.0	0.027859086728545257	0.0	0.1796145368353222	-3.459027760270091e-05	0.008168127745747803
-61.272404578407794	0.0004482904249228577	0.1189115027886563	59.98942509218872	0.11810074899390056	15.258740094391392	0.00044719548816778723	9.085934993012554	1309.139313238831	150.0	-530.1052421782734	0.00405804649580512	-775.040664473236	0.010694850560609148	0.01573198566011269	7721.834594254086	-1305.1459066515094	4.778894572473392	-5.861465600760554	0.0012754987373932477	-0.0	0.15182788514430037	0.2522977142158759	0.0	0.7720506113468465	0.0	0.027786087885284083	0.0	0.17961397302958446	-3.469993906328903e-05	0.008177655191620897
-61.275351594376524	0.0004480678016507192	0.11889813628601624	59.989314093080985	0.11817699354106287	15.246012722004346	0.0004469759915474406	9.085936988236835	1308.6972608435226	150.0	-529.907513834276	0.004056458725622282	-774.8406471943388	0.010691732928570752	0.015709185413801396	7717.396341603959	-1304.7481610286147	4.792714556235065	-5.861964129674521	0.0012755458711422006	-0.0	0.15189987033291621	0.2524194806054642	0.0	0.7719370118432364	0.0	0.027713540965703554	0.0	0.17961341129861977	-3.4809098630484244e-05	0.008187136479878638
-61.278291506954666	0.0004478458150216591	0.11888476088944655	59.98920338326276	0.11825283988915912	15.233324528951934	0.0004467571312927564	9.085938977676548	1308.2562739568	150.0	-529.7103350686434	0.004054875399022655	-774.6411984628886	0.010688623706917748	0.01568647252460864	7712.971733466858	-1304.351533531532	4.806486961016282	-5.862461443245929	0.0012755928837823599	-0.0	0.15197140902380696	0.25254057170726596	0.0	0.7718240387945576	0.0	0.02764144260631382	0.0	0.17961285163012078	-3.491775854616825e-05	0.00819657183606506
-61.28122430651752	0.000447624464973366	0.11887137662486834	59.98909296094635	0.11832829032443173	15.22067548956975	0.00044653890729068216	9.085940961332728	1307.8163540223727	150.0	-529.5137059716616	0.004053296516487039	-774.4423185416568	0.010685522899088933	0.015663846787796087	7708.560761481798	-1303.9560245133184	4.820211791294244	-5.86295754382589	0.0012756397760594	-0.0	0.15204250453744358	0.2526609918065391	0.0	0.7717116882615693	0.0	0.02756978947442215	0.0	0.17961229401186574	-3.5025921042432336e-05	0.008205961484662773
-61.28414998361392	0.00044740375143384844	0.11885798351825103	59.98898282435759	0.11840334711733444	15.208065577637022	0.00044632131941652303	9.085942939206504	1307.3775024579127	150.0	-529.3176266227077	0.004051722078409135	-774.2440076814562	0.010682430508347386	0.015641307998135234	7704.163417061696	-1303.5616343041638	4.833889053910243	-5.8634524337573195	0.001275686548713402	-0.0	0.15211316016341142	0.252780745154826	0.0	0.7715999563356692	0.0	0.027498578268309315	0.0	0.17961173843172074	-3.513358834093326e-05	0.008215305649028445
-61.28706852896527	0.0004471836743194984	0.11884458159560891	59.98887297173519	0.11847801252325434	15.19549476631409	0.000446104367534056	9.085944911299116	1306.9397206552103	150.0	-529.1220970903436	0.004050152085096301	-774.0462661212366	0.01067934653778188	0.015618855949922517	7699.7796913959355	-1303.16836321158	4.847518758156854	-5.863946115376076	0.0012757332024791233	-0.0	0.15218337916131094	0.25289983597122034	0.0	0.7714888391377244	0.0	0.027427805716324832	0.0	0.17961118487763578	-3.524076265366655e-05	0.008224604551470824
-61.28997993346612	0.0004469642335363317	0.11883117088300338	59.988763401331155	0.11855228878206835	15.182963028185108	0.0004458880514955199	9.085946877611907	1306.5030099800829	150.0	-528.9271174322997	0.00404858653676944	-773.8490940880569	0.01067627099030653	0.01559649043698419	7695.409575450465	-1302.7762115203566	4.861100915627531	-5.864438591010164	0.001275779738085814	-0.0	0.1522531647605578	0.25301826844177266	0.0	0.7713783328186364	0.0	0.027357468577089428	0.0	0.17961063333764724	-3.534744618229928e-05	0.008233858413183854
-61.29288418818307	0.00044674542897911316	0.11881775140653945	59.98865411141017	0.11862617811878898	15.170470335231801	0.00044567237114173235	9.08594883814632	1306.0673717725401	150.0	-528.7326876955755	0.004047025433563809	-773.6524917971883	0.010673203868662301	0.015574211252691206	7691.053059970456	-1302.3851794927637	4.874635540289846	-5.864929862980842	0.0012758261562574814	-0.0	0.15232252016120448	0.253136046720632	0.0	0.771268433558288	0.0	0.02728756363866966	0.0	0.17961008379987414	-3.545364111885186e-05	0.008243067454315585
-61.295781284355336	0.0004465272605316776	0.11880432319236753	59.988545100249866	0.11869968274326816	15.158016658844941	0.00044545732630208476	9.085950792903914	1305.6328073466996	150.0	-528.5388079164248	0.004045468775528917	-773.4564594520896	0.01067014517541669	0.015552018189963546	7686.710135480453	-1301.9952673685143	4.888122648365945	-5.865419933602137	0.001275872457712775	-0.0	0.1523914485338737	0.2532531749296837	0.0	0.7711591375658912	0.0	0.02721808771864606	0.0	0.17960953625251977	-3.555934964521737e-05	0.008252231893919968
-61.29867121339379	0.0004463097280667683	0.11879088626668097	59.98843636614046	0.11877280485062741	15.14560196982208	0.00044524291679464735	9.085952741886338	1305.1993179909327	150.0	-528.3454781204463	0.004043916562629255	-773.2609972444969	0.010667094912965084	0.015529911041284872	7682.380792286794	-1301.6064753649432	4.901562258363007	-5.865908805181413	0.0012759186431651305	-0.0	0.15245995302037021	0.25336965715934373	0.0	0.7710504410792578	0.0	0.02714903766349927	0.0	0.17960899068386948	-3.566457393357934e-05	0.008261351949999284
-61.3015539668811	0.00044609283144601055	0.11877744065571638	59.98832790738475	0.1188455466212223	15.13322623836789	0.0004450291424261924	9.085954685095347	1304.766904967836	150.0	-528.152698322595	0.004042368794744401	-773.0661053544308	0.010664053083530854	0.015507889598708857	7678.06502047832	-1301.2188036770258	4.914954391008218	-5.866396480019457	0.0012759647133227866	-0.0	0.15252803673385326	0.25348549746860866	0.0	0.7709423403647633	0.0	0.027080410348437306	0.0	0.17960844708229057	-3.576931614625679e-05	0.008270427839488712
-61.304429536571405	0.00044587657051988204	0.11876398638575283	59.988219722298005	0.11891791022076541	15.120889434095352	0.00044481600299225565	9.0859566225328	1304.3355695142902	150.0	-527.9604685272332	0.004040825471669436	-772.8717839502406	0.010661019689166083	0.01548595365386951	7673.762809927925	-1300.8322524774737	4.928299069216992	-5.866882960410538	0.0012760106688888065	-0.0	0.1525957027591543	0.2536006998853576	0.0	0.7708348317170751	0.0	0.027012202677077435	0.0	0.17960790543623173	-3.5873578435745774e-05	0.008279459778260825
-61.30729791438961	0.00044566094512759247	0.11875052348311047	59.98811180920775	0.1189898978006151	15.108591526024325	0.0004446034982772201	9.08595855420066	1303.9053128415599	150.0	-527.7687887281973	0.004039286593115492	-772.6780331886725	0.01065799473175254	0.015464102997993279	7669.474150294483	-1300.4468219168698	4.941596318096303	-5.867368248642875	0.0012760565105611958	-0.0	0.15266295415324713	0.25371526840691583	0.0	0.7707279114586378	0.0	0.02694441158097427	0.0	0.1796073657342214	-3.597736294496786e-05	0.008288447981150936
-61.31015909243184	0.00044544595509723154	0.11873705197415131	59.988004166453855	0.11906151149759212	15.096332482587302	0.0004443916280543157	9.085960480100987	1303.4761361352241	150.0	-527.5776589087911	0.004037752158709708	-772.484853214853	0.0106549782130015	0.015442337421903263	7665.199031023129	-1300.0625121236442	4.954846164850156	-5.867852346998393	0.00127610223903284	-0.0	0.15272979394527336	0.25382920699986555	0.0	0.7706215759398596	0.0	0.026877034019595403	0.0	0.17960682796486876	-3.608067180693689e-05	0.008297392661923673
-61.31301306296408	0.0004452316002457136	0.11872357188527652	59.9878967923881	0.11913275343450526	15.084112271631435	0.00044418039208575695	9.085962400235939	1303.0480405553878	150.0	-527.387079041906	0.004036222167996192	-772.292244162412	0.010651970134455561	0.015420656716036762	7660.937441348281	-1299.6793232043178	4.968048638833618	-5.868335257753435	0.0012761478549916908	-0.0	0.15279622513722776	0.25394251960098363	0.0	0.7705158215382469	0.0	0.026810066979633007	0.0	0.17960629211686077	-3.618350714530243e-05	0.008306294033328217
-61.31585981842306	0.0004450178803788073	0.11871008324292827	59.98778968537451	0.11920362571979691	15.071930860419439	0.0004439697901227077	9.085964314607784	1302.6210272365424	150.0	-527.1970490899777	0.004034696620435704	-772.1002061534288	0.010648970497487888	0.015399060670444609	7656.689370293197	-1299.2972552434064	4.9812037714233295	-5.8688169831782515	0.0012761933591206361	-0.0	0.1528622507038189	0.2540552101167777	0.0	0.7704106446588481	0.0	0.02674350747514523	0.0	0.17960575817896413	-3.6285871073808606e-05	0.008315152307043827
-61.318699351414544	0.00044480479529124007	0.11869658607358627	59.98768284378874	0.11927413044816482	15.059788215637488	0.0004437598219054379	9.085966223218879	1302.1950972878194	150.0	-527.0075690051257	0.0040331755154067615	-771.9087392985764	0.010645979303304345	0.015377549074811703	7652.4548066733905	-1298.916308303702	4.994311596093079	-5.86929752553796	0.0012762387520977457	-0.0	0.1529278735932379	0.2541672824245734	0.0	0.7703060417332478	0.0	0.026677352546783828	0.0	0.17960522614002172	-3.638776569695971e-05	0.008323967693747424
