E4P	NADPH	R5P	Ru5P	X5P	G6L	S7P	P6G	NADP	G6P
0.012615118309709463	0.1788207393905815	0.09905087231298401	0.04005729805604865	0.05681874941726463	4.3352223820260045	0.10005686774219431	0.7626346152423288	0.15117926060941853	2.115767709135175
0.012605110858086426	0.17857058249781657	0.09919143346944832	0.04011299666699236	0.05689615007151156	4.336842535250553	0.10033952456540596	0.7595308313200799	0.15142941750218347	2.1011313639220615
0.012595528156754387	0.17832744665179792	0.0993263491453493	0.04016643084072952	0.056970416923957455	4.338012207072871	0.10061124365627162	0.756371013087696	0.15167255334820212	2.086836771193514
0.012586354988461368	0.17809110789264987	0.09945579302920726	0.04021767002895124	0.057041645962669765	4.3387454116765864	0.10087232745705517	0.7531594046554578	0.15190889210735015	2.072872340425532
0.012577576810846695	0.1778613513423236	0.09957993265063037	0.04026678123250133	0.057109929797076894	4.339055762180499	0.10112306973419904	0.749900083599221	0.15213864865767643	2.059226987294942
0.012569179719768356	0.17763797077058355	0.09969892964603413	0.04031382910808886	0.05717535780363971	4.338956486003824	0.10136375584688405	0.7465969667723635	0.15236202922941647	2.045890107104379
0.012561150414726344	0.17742076818310204	0.09981294001354697	0.040358876070433654	0.05723801626589746	4.33846043949358	0.10159466301218281	0.7432538158895641	0.15257923181689798	2.0328515498057906
0.012553476166378544	0.1772095534315406	0.09992211435690923	0.04040198238975727	0.05729798850820954	4.337580121811493	0.10181606056601789	0.7398742428801133	0.15279044656845941	2.0201015965166906
0.012546144785967014	0.17700414384362964	0.10002659811860187	0.04044320628486476	0.05735535502345339	4.336327688140435	0.10202821021936735	0.7364617150277721	0.1529958561563704	2.0076309374307453
0.012539144596524195	0.1768043638720402	0.10012653180265281	0.040482604012061725	0.057410193595138374	4.33471496225411	0.10223136630910802	0.7330195599095269	0.1531956361279598	1.9954306510311364
0.01253246440582699	0.1766100447620604	0.10022205118721017	0.04052022994988901	0.057462579413828964	4.332753448456321	0.10242577604280123	0.7295509701339923	0.1533899552379396	1.98349218452154
0.012526093480794592	0.17642102423469236	0.10031328752835456	0.040556136680244714	0.05751258518866892	4.330454342986983	0.10261167973763355	0.7260590079095716	0.15357897576530766	1.9718073353954928
0.01252002152334901	0.17623714618528347	0.10040036775462492	0.04059037506576304	0.05756028125381431	4.3278285448631335	0.10278931105229255	0.7225466094319821	0.15376285381471655	1.9603682340704318
0.012514238648023196	0.176058260402575	0.10048341465034681	0.04062299432276157	0.057605735668691295	4.324886666166509	0.1029588972136867	0.719016589091413	0.15394173959742502	1.9491673275178432
0.012508735360582996	0.17588422229620068	0.10056254703358498	0.04065404209160175	0.05764901431542007	4.3216390418520385	0.10312065923363546	0.7154716435266897	0.15411577770379933	1.9381973638256866
0.012503502537914117	0.17571489264061535	0.10063787992265223	0.04068356450348351	0.057690180989380196	4.3180957391091415	0.10327481212226254	0.7119143555324968	0.15428510735938467	1.9274513776337117
0.012498531409179692	0.17555013733174382	0.1007095246979205	0.04071160624353466	0.05772929748856958	4.314266566282674	0.10342156509176709	0.7083471978220459	0.1544498626682562	1.9169226763863576
0.012493813537790907	0.1753898271527446	0.10077758925459776	0.04073821061234928	0.05776642369587656	4.310161081367321	0.10356112175363862	0.7047725366527327	0.15461017284725542	1.906604827351756
0.01248934080467951	0.17523383755533728	0.10084217814719836	0.04076341958261136	0.057801617658725456	4.305788600100698	0.1036936803100741	0.7011926353176854	0.15476616244466274	1.8964916453588632
0.012485105392535282	0.17508204845117892	0.10090339272806151	0.04078727385415848	0.05783493566465444	4.301158203681998	0.10381943373763232	0.697609657513672	0.1549179515488211	1.8865771812080538
0.012481099770851073	0.1749343440120484	0.10096133127962376	0.04080981290624441	0.05786643231329659	4.2962787461368	0.10393856996379193	0.6940256705922159	0.1550656559879516	1.8768557107135109
0.012477316681782247	0.17479061247988686	0.10101608913971295	0.0408310750470117	0.05789616058479096	4.291158861344047	0.10405127203716227	0.6904426486984618	0.15520938752011315	1.8673217243386007
0.012473749126861448	0.17465074598693459	0.10106775882062526	0.040851097460628	0.05792417190486886	4.285806969741085	0.10415771829114562	0.6868624758023764	0.15534925401306543	1.8579699173880133
0.012470390354498541	0.17451464038449319	0.10111643012274556	0.0408699162521415	0.05795051620679895	4.280231284723583	0.10425808250091416	0.6832869486277797	0.15548535961550683	1.8487951807228917
