p43/p41	L:RF	L:RF:FL	L:RF:FS	FS	FL	p43-FLIP	C8	C3*	NF-kB:IkB:P	L:RF:C8	NF-kB*	p43-FLIP:IKK*	C8*	L:RF:FL:FS	L:RF:C8:FS	C3	NF-kB:IkB	IKK	RF	L:RF:FL:FL	L:RF:FS:FS	L
7.8951822925239545	70.78329161216739	0.720126720495883	0.00032276553092322284	2.183009594136275e-15	-6.889628881249533e-13	0.8998692084426152	45.66537379044385	0.002756627555822226	0.01845493725471346	9.02092775159435	0.7004945363026324	0.04801344094842575	0.28078729477382086	4.788854532920666	0.2935155824052771	1.4388441051338716	3.9879066881414356	5.714080628536174	-2.3186928863073387e-38	0.46548358333884865	0.0006150595715650021	21.954079999999987
8.29680921668975	70.37474587539751	0.7009785415258445	0.0003141831912101985	-7.724868509992486e-14	-1.0669528975596604e-13	0.9152822093742164	44.97588246033498	0.0032823463853873455	0.019145863882899936	9.184145645728643	0.7650704787278497	0.05064858493403741	0.32478677204498335	4.788854532920609	0.29352416474512655	1.4378653687577578	3.917937814251705	5.710345450498489	-4.3830940550889086e-39	0.4654835833389623	0.0006150595715649767	21.954079999999987
8.691547957746499	69.97469316700244	0.6826181072915171	0.0003059539238675579	-4.063614656055668e-14	-1.3423434568266808e-13	0.9298482971674646	44.29242663804271	0.0038722568779388992	0.019789185051229445	9.338374555031367	0.8316838749378999	0.053284124803407946	0.37277140600123126	4.788854532920621	0.29353239401242004	1.4367386425170412	3.8455579915160794	5.706551104057341	-3.2134370619894076e-39	0.46548358333893525	0.0006150595715649823	21.954079999999987
9.078704462331013	69.58296223296735	0.6650076291076936	0.0002980607917577148	2.885439525383528e-14	9.895916617313344e-14	0.9436087755022319	43.61486367388041	0.00452908681883556	0.020382631896621036	9.484110287667948	0.90014256505716	0.055916576057194134	0.42477693715821707	4.788854532920604	0.2935402871444789	1.4354513413700518	3.770949184735699	5.702701104208456	3.9753542214141795e-40	0.46548358333891443	0.0006150595715649739	21.954079999999987
9.45767709293082	69.19938718027045	0.6481114464583757	0.0002904878116026557	-1.501165707579774e-14	-5.362835418423954e-13	0.9566026476168897	42.94303635827661	0.0052551627520057665	0.02092435726312334	9.621819557314558	0.9702480634066708	0.05854270138737889	0.4808151049512517	4.788854532920611	0.2935478601246711	1.4339909013047423	3.6943005172839527	5.698798793673115	6.129556131715697e-39	0.4654835833388883	0.0006150595715649768	21.954079999999987
9.827950181644574	68.82380743170664	0.6318958987546455	0.00028321989650615455	-1.4873928542228048e-16	9.679602980391474e-13	0.9688667539421403	42.276777265584776	0.006052381137916087	0.021412928327462954	9.751941812344441	1.0417971350674828	0.061159495933454766	0.540874403831747	4.7888545329206105	0.29355512803975387	1.4323448707299038	3.6158067374335072	5.694847352296018	-8.092158489922816e-39	0.46548358333882933	0.0006150595715649766	21.954079999999987
10.18908742391161	68.45606764600083	0.6163292040157792	0.00027624280157293525	2.726057971964305e-16	-2.215432036276354e-12	0.9804359022855761	41.61591288874265	0.006922185574732521	0.021847316075589464	9.874890956295745	1.1145833294362124	0.06376417340317558	0.6049210566629738	4.788854532920609	0.29356210513468806	1.430500999678149	3.535666720860791	5.690849805897407	4.133618864072025e-39	0.46548358333883094	0.0006150595715649758	21.954079999999987
10.540725211071296	68.09601760658107	0.6013813441735029	0.0002695430725185123	8.302641983589111e-15	2.7384363396222598e-11	0.9913429908072163	40.96026753719036	0.007865550019738652	0.02222688187025252	9.991056963953179	1.1883984599038038	0.06635415301185872	0.6729001618549034	4.7888545329206105	0.29356880486373316	1.4284473259800785	3.454082020260834	5.686809034606887	-2.1376145526013507e-38	0.46548358333908973	0.0006150595715649764	21.954079999999987
10.882565995388655	67.74351208211796	0.5870239569861411	0.0002631079971614099	-9.204663997058245e-15	-1.7862682578018148e-11	1.0016191241358772	40.309666973783266	0.008882967850478795	0.022551361384681782	10.100807397333526	1.2630340197409653	0.06892704719587879	0.7447369727910232	4.788854532920612	0.2935752399391057	1.4261722576814961	3.371255472082554	5.682727780705938	1.5957245418078695e-38	0.4654835833405874	0.000615059571564977	21.954079999999987
11.214371773199074	67.39841066290529	0.5732302336770287	0.0002569255596775425	2.614904956142786e-15	-2.974722059410482e-11	1.011293722757719	39.663941771487536	0.00997444649668711	0.022820846191096273	10.20448882662435	1.338282525723748	0.07148065005477973	0.8203382706271181	4.788854532920611	0.29358142237657814	1.4236646511080728	3.2873898690327557	5.678608656006814	1.2464225815186705e-38	0.4654835833406031	0.0006150595715649769	21.954079999999987
11.535957763709273	67.0605775752534	0.55997482306429	0.0002509843975162098	1.4149788578620757e-14	2.6609085589825518e-11	1.020394626103383	39.02293037150337	0.011139507365780987	0.023035763341521708	10.302428159757593	1.4139387814311686	0.07401292648502372	0.8995937963707769	4.788854532920613	0.2935873635387257	1.4209138840457236	3.2026867065094784	5.674454148790886	-3.1101266385701393e-38	0.4654835833379978	0.0006150595715649783	21.954079999999987
11.847186349102532	66.7298814780464	0.5472337412151685	0.0002452737608475379	1.634240197424243e-14	-6.7378273860743e-12	1.0289481895290193	38.38648183241374	0.01237719065383022	0.023196853236077536	10.394933886015087	1.4898010545139182	0.07652200196003685	0.9823777108910401	4.788854532920618	0.2935930741753874	1.417909923669655	3.117345008975196	5.670266630334705	-4.100795574162828e-38	0.4654835833383209	0.0006150595715649804	21.954079999999987
12.147961332554654	66.40619524501402	0.5349842859362622	0.00023978347445322885	-2.4880788579394344e-15	-2.2137770821997455e-12	1.036979375512274	37.7544582599818	0.013686064676950037	0.023305146121981632	10.482297237528094	1.565672162400442	0.07900615292420562	1.0685500570292468	4.788854532920619	0.2935985644617981	1.4146433888889565	3.0315602419804537	5.666048361043604	3.7879891027326555e-39	0.46548358333833373	0.0006150595715649816	21.954079999999987
12.438222559191741	66.08939573433591	0.5232049573314576	0.00023450390192237267	-5.990376207131458e-17	-2.114681072752444e-12	1.0445118392915	37.1267369127777	0.01506423928972092	0.023361937536800978	10.564793273334168	1.64136046273674	0.08146379776090486	1.1579582016106778	4.78885453292062	0.29360384403432643	1.4111056068870385	2.945523313848087	5.661801496218928	3.8622384334786154e-39	0.4654835833387351	0.0006150595715649815	21.954079999999987
12.717940933763925	65.77936355013135	0.51187538265581	0.00022942591206192396	5.096262713260596e-16	-2.80460320161703e-13	1.051568009224608	36.50321198210667	0.016509382960176823	0.02336876304188405	10.642681890345447	1.7166807459646574	0.08389348830270073	1.2504382398069085	4.78885453292062	0.29360892202418637	1.4072886637106425	2.8594196698897947	5.657528091478224	-3.0946360818947708e-40	0.46548358333873496	0.0006150595715649815	21.954079999999987
12.987113860016736	65.47598279774346	0.5009762461237959	0.00022454084740696113	-3.0197500629952867e-16	1.1360860000861945e-13	1.0581691621286229	35.88379604700611	0.01801874308033337	0.023327372505444963	10.716208765307584	1.7914550283773019	0.08629390185012131	1.3458163480268865	4.78885453292062	0.29361380708884194	1.4031854488059805	2.7734284811786822	5.653230107850693	-2.782007658765706e-40	0.46548358333877166	0.0006150595715649816	21.954079999999987
13.245761115266841	65.17914083589628	0.49048922307818144	0.00021984049472621023	1.1466346955766187e-16	1.6252242373283267e-13	1.0643354938905427	35.2684212094638	0.01958916908354456	0.0232397042650908	10.78560623198881	1.865513245420516	0.08866383366844217	1.4439100754726306	4.78885453292062	0.2936185074415224	1.3987896934809183	2.6877219284311824	5.648909416567074	2.6904870847577824e-40	0.4654835833387854	0.0006150595715649815	21.954079999999987
13.493921165965157	64.88872802811792	0.48039691841353743	0.00021531705741893747	-1.4717351125716613e-16	-6.022609155102139e-14	1.0700861855513797	34.6570399168888	0.021217137966589583	0.0231078594205755	10.851094097565557	1.938693845809914	0.09100218993321058	1.5445295677132571	4.78885453292062	0.29362303087882996	1.3940960033019891	2.602464580810735	5.644567803563092	-8.221348074546362e-41	0.4654835833388095	0.0006150595715649817	21.954079999999987
13.73164792078829	64.60463749583538	0.47068280897909076	0.00021096312970053522	2.908645845125336e-16	-1.0667954943881491e-12	1.075439465138593	34.049625482367695	0.02289878182526391	0.02293407651162878	10.912880402158452	2.010844288242096	0.09330798109623416	1.6474787187286206	4.78885453292062	0.29362738480654793	1.3890998844924456	2.517812868259293	5.640206973714745	1.4716807281761577e-39	0.4654835833387563	0.0006150595715649817	21.954079999999987
13.95900791402921	64.32676487530209	0.4613311897787342	0.00020677167248828797	3.5971302008699364e-16	-2.576589075356112e-12	1.0804126654468627	33.44617231337523	0.024629917052207764	0.022720706806116667	10.971162124943811	2.0818214426168566	0.09558031564820899	1.7525562497996536	4.78885453292062	0.29363157626376013	1.38379776438624	2.4339146458123917	5.635828554821023	2.9634669734855626e-39	0.4654835833386933	0.0006150595715649817	21.954079999999987
14.176077900109277	64.05500808034392	0.45232712372992406	0.00020273599087911704	4.168883594615876e-18	-1.0896337159841419e-12	1.0850222780229122	32.84669586563488	0.026406074839689316	0.02247019040274074	11.026125840849872	2.151491899748582	0.09781839425005655	1.8595567167303266	4.788854532920621	0.29363561194536936	1.3781870061008006	2.3509088463455274	5.631434101352251	1.1729591039332646e-39	0.4654835833399439	0.0006150595715649816	21.954079999999987
14.382942841207397	63.78926707278466	0.44365639474927376	0.0001988497131423921	-1.4198233542207457e-16	-4.276885486785899e-13	1.0892840036289033	32.25123233654756	0.028222532688367403	0.022185033317344116	11.077948330819384	2.2197321928349525	0.10002150421260975	1.968271447394952	4.788854532920621	0.29363949822310637	1.372265917528802	2.2689252188686693	5.627025097977441	-4.392969870252594e-40	0.4654835833395386	0.0006150595715649816	21.954079999999987
14.579694260766956	63.52944364194663	0.4353054641074088	0.00019510677112136176	8.743596039993261e-17	2.87763078449426e-13	1.0932127991787015	31.65983811757491	0.03007434662483668	0.021867785712551973	11.126797149406418	2.2864289356428458	0.10218901430063591	2.0784894137878296	4.788854532920621	0.2936432411651272	1.3660337548404178	2.1880841478138584	5.622602962886407	-2.1939418020980535e-40	0.4654835833396972	0.0006150595715649816	21.954079999999987
14.766428936400425	63.27544119494228	0.4272614296299351	0.00019150138197965283	-2.469238525098235e-17	5.1018118299627425e-14	1.0968229216893375	31.0725890237584	0.03195638386936896	0.0215210213833226	11.172831152250914	2.351478881983596	0.10432036984216507	2.1899980428936052	4.788854532920621	0.29364684655426904	1.359490720647646	2.108496549143133	5.6181690509192235	8.366225598861668e-41	0.465483583339643	0.0006150595715649817	21.954079999999987
14.943247900889792	63.02716455868955	0.419511987789886	0.0001880280311946544	-1.0511803153791841e-19	-1.9269745656402234e-14	1.1001279691261565	30.489579321390085	0.033863355710360366	0.02114731860974839	11.216200986796089	2.414788911962901	0.10641508812336296	2.3025839716556296	4.788854532920621	0.29365031990505397	1.3526379570340425	2.030263838171484	5.6137246565159815	-3.605704244829187e-42	0.46548358333967277	0.0006150595715649817	21.954079999999987
15.110255718806805	62.78451979480527	0.4120453983743568	0.00018468145672631968	5.797046594036846e-18	1.3295639022716507e-14	1.1031409185249645	29.910920575414103	0.035789850365517246	0.020749242441217248	11.257049548875504	2.4762759507199577	0.10847275405022017	2.416033751555919	4.788854532920621	0.29365366647952235	1.345477533662276	1.9534779637772093	5.6092710164992505	-2.7610378290426535e-42	0.46548358333965145	0.0006150595715649817	21.954079999999987
15.26756000687545	62.547414028181905	0.4048504516256509	0.00018145663428714367	6.887817466062242e-18	-6.312969813156152e-15	1.105874161474114	29.33674033797031	0.03773036562875719	0.020329328473227583	11.29551240775995	2.5358668252202046	0.11049301606120493	2.5301345080157027	4.788854532920621	0.2936568913019615	1.3380124311609778	1.8782215037899828	5.604809312699692	-1.6961498162108516e-41	0.46548358333965983	0.0006150595715649817	21.954079999999987
15.415271163517113	62.3157552898359	0.39791643765894663	0.00017834876363658313	-1.0111590953953976e-17	3.155672807158452e-13	1.1083395371772031	28.767180701531966	0.03967934111910755	0.01989006813760084	11.331718202286956	2.5934980654139737	0.11247558227330193	2.6446745601047876	4.788854532920621	0.2936599991726121	1.3302465200511022	1.8045678155974074	5.600340674436418	1.213195444923048e-40	0.4654835833396696	0.0006150595715649817	21.954079999999987
15.5535022775397	62.08945237463312	0.39123311804453326	0.00017535325584301138	-1.2569731363244654e-17	1.1152669916435315e-12	1.110548363214431	28.202396737695427	0.04163118995776739	0.019433895534676567	11.36578901006	2.6491156550593735	0.11442021684937728	2.7594440048669835	4.788854532920621	0.29366299468040563	1.3221845354033146	1.732581236992168	5.595866180860128	3.763443598310931e-40	0.4654835833397172	0.0006150595715649817	21.954079999999987
15.682369181221349	61.86841471400436	0.38479069937230576	0.00017246572143442363	5.7601782615518154e-18	-5.181204645000971e-14	1.1125114641976726	27.642554846224304	0.043580329719896636	0.018963175772705752	11.397840692273252	2.7026747389556083	0.11632673656950829	2.8742352711842356	4.788854532920621	0.29366588221481416	1.3138320475458354	1.662317330837937	5.591386863170351	-1.1396164574234357e-40	0.4654835833399054	0.0006150595715649817	21.954079999999987
15.801990619798822	61.65255226393841	0.3785798086736005	0.00016968195938735404	-4.4837127905897314e-18	-1.4319279416838104e-13	1.1142391984400122	27.087831035331416	0.04552121251024157	0.018480194820244263	11.427983215861415	2.754139291801145	0.11819500759590267	2.9888436464072132	4.788854532920621	0.2936686659768613	1.305195429042458	1.5938231686061042	5.586903706713727	1.692665941645939e-41	0.4654835833398221	0.0006150595715649817	21.954079999999987
15.912488507821205	61.441775408142675	0.372591470602799	0.00016699794689072861	-3.6351949644577366e-19	-5.02932450717107e-13	1.1157414827693042	26.538409155752813	0.04744835402480635	0.017987150811520355	11.456320954965983	2.8034817546326765	0.12002494241821454	3.103067779003278	4.788854532920621	0.29367134998935784	1.2962818182393931	1.5271376471134324	5.582417652971955	-1.2892167907513674e-40	0.46548358333987094	0.0006150595715649817	21.954079999999987
16.013988245803446	61.23599487621349	0.36681708618628606	0.00016440982982909093	-3.239717735317148e-18	-6.846548803374392e-13	1.1170278156612692	25.99447910987997	0.04935636147451878	0.017486146761378954	11.482952973464224	2.8506826443753397	0.12181649696740789	3.2167101596217815	4.788854532920621	0.29367393810641945	1.2870990796832524	1.4622918331520172	5.5779296014471615	1.9227910223911658e-41	0.4654835833398394	0.0006150595715649817	21.954079999999987
16.106619073384625	61.03512167655397	0.3612484130960785	0.0001619139139359249	-7.366462055178126e-18	-2.3299917230184756e-12	1.1181072987568037	25.45623505614564	0.05123996024053601	0.01697918464006631	11.507973290058736	2.8957301415468786	0.12356966788885672	3.329577582098883	4.788854532920621	0.2936764340223126	1.277655761691441	1.3993093311900453	5.573440411450804	-5.134485887965886e-41	0.46548358333981976	0.0006150595715649817	21.954079999999987
16.190514436831652	60.839067043693056	0.35587754730264237	0.00015950665657057825	-3.147271106631516e-17	-1.632695754951107e-11	1.1189886569162961	24.923873628314258	0.053094019141448026	0.016468160728692886	11.53147112732831	2.9386196611245867	0.12528448996498065	3.4414815854242082	4.788854532920621	0.2936788412796781	1.2679610513871047	1.3382066693453327	5.568950903802467	-2.746560046292447e-40	0.4654835833396212	0.0006150595715649817	21.954079999999987
16.26581235107371	60.647742399291396	0.35069690594706004	0.00015718465906077174	6.95466069730817e-17	3.6565785030634595e-11	1.1196802568583168	24.397592187876853	0.0549135742247066	0.01595486215691506	11.553531146407504	2.979353411541946	0.12696103367596603	3.552238877363319	4.788854532920622	0.29368116327718685	1.2580247275629406	1.2789936988175468	5.564461862445861	6.257248641333324e-40	0.46548358334165263	0.0006150595715649817	21.954079999999987
16.332655740194863	60.46105932610846	0.3456992116172396	0.00015494465958154873	-5.330521500395753e-17	-2.5022398385656268e-11	1.1201901247896662	23.87758712601618	0.05669385096961513	0.015440964595611412	11.574233667996484	3.0179399458268947	0.12859940289173463	3.6616717393777027	4.788854532920622	0.2936834032766661	1.2478571116727193	1.2216740028797959	5.559974035986558	-4.896394714199661e-40	0.4654835833420304	0.0006150595715649817	21.954079999999987
16.391192741511645	60.27892955510303	0.34087747721134193	0.0001527835265214119	3.008919725224962e-17	-4.314674401489602e-12	1.1205259623416142	23.364052231395846	0.05843028478408088	0.014928030987143279	11.593654881421783	3.054393708885255	0.13019973268948226	3.76960841202586	4.788854532920623	0.29368556440972576	1.237469017266574	1.1662453116173823	5.555488139154965	1.507830051352684e-40	0.46548358334285456	0.0006150595715649817	21.954079999999987
16.441576961580786	60.101264963338565	0.3362249924739471	0.00015069825230434547	-7.754362532640205e-18	9.107880920906405e-12	1.1206951621264845	22.85717713689906	0.06011853975894804	0.014417511175414994	11.61186704195785	3.0887345849940995	0.1317621872841672	3.875883460282523	4.78885453292062	0.29368764968394573	1.2268716982768988	1.112699918429276	5.551004854202887	3.558239870659419e-41	0.4654835833363681	0.0006150595715649817	21.954079999999987
16.483967674353828	59.927977583200324	0.3317353111417116	0.00014868594761519713	1.5103576608057963e-18	-8.57160574759245e-13	1.120704821502917	22.357145858911203	0.06175452554886925	0.01391074247213931	11.628938658358667	3.1209874484626967	0.1332869580709103	3.9803381168228857	4.788854532920619	0.2936896619886356	1.2160767964426291	1.0610250953686193	5.546524832233962	-4.919349231673476e-41	0.46548358333478984	0.0006150595715649817	21.954079999999987
