Xa	VII	IXa	IIa	Pg	VIIa_TF	VK	FDP	XF	XII	XI	X	Va	VIIIa	VIIa	ATIII_Heparin	Fg	II	IX	XIII	APC	Pk	TFPI	VII_TF	V	VIII	Tmod	PS	PC	Va_Xa	Xa_TFPI	P	XIa	XIIa	F	TF	VKO	TAT	K	XIIIa	Xa_ATIII_Heparin	IXa_VIIIa	IXa_ATIII_Heparin	IIa_Tmod	IIa_ATIII_Heparin	APC_PS	VIIa_TF_Xa_TFPI	D	CA	VKH2	VK_p	Values[Integral_Fibrin]	C_warf	A_warf	DP
-7.319459274795746e-29	4.972352404742832	-4.752362272104498e-28	-1.2978985776023896e-30	1169.518371534429	-7.285725449278741e-30	0.7416446957195449	24.30893668488223	346.58099576479214	158.52806298519837	21.86981799468344	60.01761659696148	2.204384540561004e-26	6.7678983469305476e-21	6.31782786336656e-30	0.0	2659.7948691618626	418.3971567368567	32.561690026518825	8.952390017964438	2.4588137995938985e-29	285.35650917179106	2.5	0.0	10.302158304895718	0.31309656222015614	23.561469492513982	98.81474022117739	17.08099932344176	3.281732934431641e-34	2.3401612882431978e-29	0.0006917850435936844	8.762548447731439e-30	0.0	0.02364680206525599	0.0	0.05664043003282376	6.418470081830225	0.0	0.004741384153765304	0.0	5.13674962778058e-45	0.0	1.9576421256006902e-29	0.0	1.0271072082262483e-28	-2.4193823275215917e-58	316.77852328012585	0.0	0.0669952925435114	0.44326918329468384	430.15067864523394	0.0	0.0	341.0874599650081
1.2784202530982674e-28	5.176631549856244	1.238905372658953e-27	6.954692073055993e-29	1217.533334037351	5.0030329790734504e-30	0.7468581389003216	26.151184816042136	329.6622279731004	161.110202407245	22.700604655323076	61.05433618201184	-4.862352711047819e-26	-1.5327594851349296e-20	5.300440927131677e-30	0.0	2855.886492845431	423.6374440883437	33.36679084949931	9.172844357997072	-1.5943349227831415e-28	293.3862669716936	2.5	0.0	10.99232066774352	0.3348985912759299	24.850891840719395	100.52503655526193	18.23134382785697	-6.695646999434365e-33	8.275852807088993e-30	0.0006831601972152038	-1.3103355533937856e-29	0.0	0.022428893170493017	0.0	0.058916050833298234	5.254998843804851	0.0	0.0023781649089420084	0.0	-1.8407268977786678e-44	0.0	-3.7487199005748155e-29	0.0	3.3567482812069338e-28	-1.4473571414485498e-57	302.7267354533386	0.0	0.06851369182232847	0.48672503977092085	430.17370796529053	0.0	0.0	328.8779202693807
-1.0315300421324404e-29	5.373727436201395	-1.1131597276414282e-28	-1.802660668451783e-27	1263.2067618549463	-1.2332303238469031e-29	0.7512241348647405	27.932214520032872	313.569548491287	163.66154132883497	23.45233151227363	62.116383371112924	1.478018866388969e-24	4.553023460320945e-19	3.555106131675679e-30	0.0	3045.698994646729	429.02115087066073	34.18496890111036	9.392506489236998	-8.796181607802447e-28	301.02440886257455	2.5	0.0	11.653435056110977	0.35547207484842364	26.077428318941106	102.2765366557408	19.3668098984205	3.718446480802787e-33	1.87766693308527e-29	0.0006731691970072885	4.687329874296737e-28	0.0	0.02129927288629166	0.0	0.06101430439861932	4.302429160954481	0.0	0.0011928306803762776	0.0	-2.7859715375353688e-43	0.0	1.2126730028521044e-27	0.0	-1.3272243960671729e-27	-2.5483959814563967e-57	289.2263251630183	0.0	0.0698195060207468	0.530438905275702	430.1955656713535	0.0	0.0	317.1585396830512
-1.9501447844064788e-29	5.562212220818091	-3.999083466899814e-26	-2.1380686034164503e-25	1306.652880899244	-7.11942699656715e-31	0.7549183106957785	29.65368792843755	298.2626553651839	166.1824471471817	24.132522100582985	63.1971393118536	3.276761845423045e-23	9.21686683701856e-18	1.0944705329115574e-28	0.0	3229.4421267112866	434.51932880574515	35.01077140253504	9.611379258508515	-1.3401482393111287e-25	308.2900341776912	2.5	0.0	12.286724058865326	0.3748862415401942	27.244145907248953	104.05882881397054	20.482321471625664	-5.31959005309516e-34	5.288634910469466e-29	0.0006617332033600041	4.2368181964811236e-26	0.0	0.020238820568235425	0.0	0.06293101482815709	3.5225310672159034	0.0	0.0005982953893661236	0.0	-1.5943855479780056e-40	0.0	5.453924866914314e-26	0.0	-1.0313743665549714e-24	7.558649459059837e-59	276.26317276828826	0.0	0.07094074383917708	0.5743663205456863	430.2163294765461	0.0	0.0	305.9168606967258
-8.116632564781042e-29	5.741121519323914	1.600814789932354e-25	2.696319103510891e-24	1347.9803456123686	-1.7232502542104436e-29	0.7580723576766425	31.317404048083134	283.7032029446147	168.67328287707906	24.747983996277856	64.2909343205961	-2.562611249326232e-21	-7.775274625556335e-16	-1.947060467727389e-27	0.0	3407.319418996974	440.1070264253473	35.839585926945645	9.829465502405773	9.514125126976883e-24	315.20131076482613	2.5	0.0	12.893358807807862	0.3932064189184071	28.353962007329685	105.86298395393375	21.573831996660957	2.1346749035886193e-33	1.1214870245008773e-29	0.0006489500817749785	-6.902321372551851e-25	0.0	0.019237110930527563	0.0	0.06466829763017029	2.884004513693648	0.0	0.0003000907074852331	0.0	6.045066359107454e-39	0.0	-2.0135628809914334e-24	0.0	-5.5737118857396054e-24	8.98695999834585e-57	263.82263383132613	0.0	0.07190279565965328	0.6184717977773759	430.2360628496894	0.0	0.0	295.14003787940925
-2.3997701893411373e-26	5.909870767742344	1.370198256438713e-23	1.1890208893267393e-22	1387.2925084903754	1.4591141981072641e-29	0.7607860356210162	32.92522326516798	269.8547086386715	171.13440720317655	25.30487694887255	65.39294513573081	1.2278794378664905e-19	3.500931710663603e-14	-1.9229977749478666e-26	0.0	3579.527918656437	445.7628663998782	36.66754569052063	10.046768047329556	3.341790330421999e-22	321.77552041536967	2.5	0.0	13.474461143430283	0.41049425333854006	29.409651737510774	107.6813958765979	22.63819344666344	2.4647762630631818e-33	-8.407693908691854e-27	0.0006349900575254775	-2.0965227249741892e-23	0.0	0.018287908879621388	0.0	0.06623271357917228	2.361223187799909	0.0	0.00015051837012742926	0.0	4.906479575436766e-33	0.0	5.359820393603316e-23	0.0	2.0870889622385641e-22	-1.1378168147804865e-56	251.88968172304476	0.0	0.072728205169865	0.6627266088261518	430.25482117946325	0.0	0.0	284.81490498821273
3.044374830850412e-26	6.0681800523667695	2.928043694234148e-24	1.522213626630181e-25	1424.6876778595652	7.248272811713073e-29	0.7631358558619822	34.47902074930701	256.6824639218906	173.56617453162983	25.8087745302206	66.49909121550418	-1.1980058096243731e-20	-3.4739079622556883e-15	2.3990033432729354e-26	0.0	3746.2581100680395	451.46861460736676	37.49143525984928	10.263289709523873	-1.0585669871435897e-23	328.0291020778028	2.5	0.0	14.031105689517545	0.42680791738024443	30.413854872002194	109.5076197145206	23.673029114002503	6.605944153398536e-34	-4.349823865140407e-28	0.0006200449189689054	-4.0860224194236065e-25	0.0	0.01738703354199105	0.0	0.06763378157557422	1.933206039117878	0.0	7.549644103717705e-05	0.0	9.263973089273217e-34	0.0	-7.214698816248217e-24	0.0	2.0801961947517803e-22	6.4515490383660094e-55	240.44903052670188	0.0	0.07343669539242	0.7071071764870752	430.2726547654747	0.0	0.0	274.9280512760089
1.8782137017594474e-27	6.216008651907895	5.023959566328151e-25	-1.9735188725606976e-26	1460.2593637517687	3.3130919606899843e-29	0.7651813389508274	35.98065779497889	244.15344938752375	175.96893504113632	26.26471991668077	67.6059361805102	3.201638755911472e-21	9.325601087123998e-16	2.6854428466536193e-28	0.0	3907.693946028934	457.2087681786825	38.3086016717263	10.479033295112503	1.383615268195229e-24	333.9776929636265	2.4999999999999996	0.0	14.564321840433175	0.442202305595683	31.36908244170614	111.33621823130454	24.67661572137573	-7.667055807422145e-35	-2.0629210910757174e-27	0.0006043040586345981	1.1324236920172286e-25	0.0	0.016531340744970147	0.0	0.06888281681378351	1.5827752366443442	0.0	3.78672258443673e-05	0.0	2.8760527643184147e-34	0.0	1.92835761184665e-24	0.0	2.84955840985755e-23	3.5769226305452627e-54	229.48524141053133	0.0	0.07404533946800389	0.7515939012274813	430.28961030158916	0.0	0.0	265.46589920551025
1.5252641823429456e-27	6.353499388056957	1.1282644697689728e-25	8.005138395284096e-28	1494.096512095967	1.977402557869786e-30	0.7669695116986003	37.431964186869884	232.23625366894692	178.34303473336138	26.677276362927316	68.71059761227175	-5.225948319554159e-23	-1.4853941325240647e-17	1.1111788670819427e-27	0.0	4064.0129473340508	462.97017707643414	39.11687352971807	10.694001600135332	-2.619955586803458e-26	339.63616764853697	2.5	0.0	15.075095664762877	0.4567292192259929	32.277723013102516	113.16262105345392	25.647777497466762	-5.848164635583431e-35	-1.1986303699938946e-28	0.0005879438833665162	-1.1918623173411229e-27	0.0	0.01571823616976328	0.0	0.06999204933901684	1.295866761871642	0.0	1.8993306105281475e-05	0.0	2.856883847862579e-35	0.0	-3.122094330122067e-26	0.0	8.415075902248456e-24	2.8056803942359646e-55	218.98281473062335	0.0	0.07456880460643787	0.7961703013032336	430.3057316396782	0.0	0.0	256.4147789174932
3.7639327691962754e-28	6.480932220853699	2.0214952447424516e-26	1.2961551871964102e-29	1526.2837276161615	1.9505052690129648e-31	0.7685381331831097	38.83472733712033	220.9009960700107	180.68881548276315	27.0505728725449	69.81066657072034	-1.6838738425056487e-23	-4.851497401446692e-18	3.04756381511217e-28	0.0	4215.386344484709	468.7417056243542	39.91448909373235	10.908197410584608	-7.56318662537848e-27	345.0186752666165	2.5	0.0	15.564371728836408	0.47043754050965636	33.14204866090996	114.98299901040114	26.58579305297691	-7.721530036853544e-36	-2.7694258623392165e-30	0.0005711238003829073	-4.661557065732113e-28	0.0	0.014945440965460919	0.0	0.07097397558183673	1.060965970182113	0.0	9.526593796145106e-06	0.0	3.319189891201185e-36	0.0	-1.0076484157575496e-26	0.0	1.750926166526508e-24	3.0859235693321413e-56	208.92626961843192	0.0	0.07501962383048168	0.8408223778837384	430.32106020821703	0.0	0.0	247.7609969555523
8.006247733580301e-29	6.598686185054753	3.279491923722114e-27	6.113876568009108e-30	1556.9014858986304	1.733140233100667e-32	0.769918008069891	40.19068562759555	210.11925275675125	183.0066150858231	27.388345522470782	70.90413705374151	-3.5018082112301534e-24	-1.0124249115168144e-18	7.421871586142386e-29	0.0	4361.979245274092	474.5139353616383	40.70003343152193	11.121623502441032	-1.7149306471953197e-27	350.13867489053337	2.4999999999999996	0.0	16.033054843499624	0.48337339716843447	33.9642206494551	116.79415396174079	27.490314803811717	-1.0157822325525245e-36	8.747809021193866e-30	0.0005539853667818543	-1.0206866108898244e-28	0.0	0.01421087765330725	0.0	0.07184089787441306	0.8686454680406751	0.0	4.778314464336698e-06	0.0	3.793483630638681e-37	0.0	-2.0970140993108657e-27	0.0	3.053677437570144e-25	7.057761992924698e-58	199.30021250067742	0.0	0.07540846791544659	0.8855381415486586	430.33563526399854	0.0	0.0	239.49089812827296
1.796944334721184e-29	6.707208626675864	5.442991542165589e-28	1.631229686369673e-30	1586.026335115501	1.1948343150808818e-33	0.771134647818594	41.50152442067313	199.86398636926415	185.29676730968933	27.693974854914405	71.98934495722357	-6.22857283108843e-25	-1.8025783214237349e-19	1.751624016631516e-29	0.0	4503.950817990791	480.27890763358374	41.4723841551037	11.334282641709741	-3.077647554883469e-28	355.00896918623613	2.5	0.0	16.482011737367625	0.49558031762454274	34.746294836959564	118.59342344116601	28.36130007959204	-1.3318382055355177e-37	5.8147838045896584e-30	0.0005366529003152522	-1.7088990200692704e-29	0.0	0.013512613419016231	0.0	0.07260461183458022	0.7111867584387316	0.0	2.396689688929492e-06	0.0	4.264954274360875e-38	0.0	-3.7196098103973005e-28	0.0	4.878090761658011e-26	-1.6703057159061658e-57	190.0893957946813	0.0	0.07574440177641602	0.9303072545679969	430.34949406194994	0.0	0.0	231.59092021535443
-3.3452051326609414e-30	6.80699068634357	-4.501039133590246e-30	-1.7653109198155276e-31	1613.7310878905785	6.068365995936799e-36	0.7722094680156419	42.76887381591839	190.10947891651702	187.55960194023933	27.97051971096012	73.06491574161426	-1.0490320959729748e-25	-3.040488674311234e-20	2.209357614097817e-30	0.0	4641.454483574996	486.02990273713635	42.23066498212379	11.546177584456151	-5.482519306155439e-29	359.64173642628685	2.5	0.0	16.91207265965291	0.5070993774713167	35.49022681625636	120.37859888862432	29.198952759243525	-1.6204779919229641e-38	-6.339224110530131e-31	0.0005192347110182667	-3.6802851186652396e-30	0.0	0.012848830832674957	0.0	0.07327620734838765	0.5822704705055558	0.0	1.2021229467944605e-06	0.0	4.72780518290539e-39	0.0	-6.327198796270134e-29	0.0	7.395772082726715e-27	2.3225348344389007e-57	181.27876787098322	0.0	0.07603511727516307	0.9751207564639279	430.36267198362384	0.0	0.0	224.04764168690158
-7.349729480451153e-30	6.8985480347244925	-8.306877640327551e-29	-7.232627720242746e-31	1640.0850037810076	3.4058797955748207e-35	0.7731606569700592	43.99430758926645	180.83126781985388	189.7954448295702	28.220747844476907	74.12971985764614	-1.791983675705697e-26	-5.226425557287616e-21	-4.630439544762858e-31	0.0	4774.638112245574	491.7612517237301	42.97420624605859	11.757311076841683	-9.45823954103437e-30	364.0485609418863	2.5	0.0	17.32403291553273	0.5179693376902481	36.19787680479058	122.14785599780379	30.003674174622276	3.624363215344508e-39	-1.2932911042895367e-30	0.0005018245450605661	-1.2169872082116268e-30	0.0	0.012217811719613456	0.0	0.07386595478676336	0.4767227409675125	0.0	6.029564801448725e-07	0.0	5.1981220958489186e-40	0.0	-1.1271212551811806e-29	0.0	1.0827586850674953e-27	3.535427704521874e-58	172.853515254596	0.0	0.07628713930335586	1.0199708497757785	430.3752026437825	0.0	0.0	216.84782284386242
1.2466810071215974e-30	6.982405960812638	1.271163961757667e-29	3.0456582250605723e-33	1665.1539628306145	6.988659788190192e-36	0.7740038119713302	45.17934296045458	172.00608497378118	192.00461794292144	28.447163622729317	75.18283495333056	-1.99799002992033e-27	-6.022291974313933e-22	9.607524949915374e-32	0.0	4903.644221479679	497.46817678852534	43.7025114651612	11.967685855159367	-9.904964885648424e-31	368.24046208973596	2.5	0.0	17.718654336894954	0.528226775079485	36.871014296131975	123.89969565520876	30.776022040106483	1.1560880575966655e-38	-9.960274542843786e-32	0.0004845030472515871	-1.0684309910843067e-31	0.0	0.011617927378917902	0.0	0.07438325357417379	0.3903075688488851	0.0	3.0242873056178247e-07	0.0	5.727793864553328e-41	0.0	-1.2234166965910952e-30	0.0	1.6337596039586654e-28	2.5829307421947026e-59	164.7990979345176	0.0	0.07650600496382577	1.0648507296948848	430.3871179844026	0.0	0.0	209.97844089497212
-3.0168664928280167e-31	7.059088024227894	-1.9276735425610934e-30	-7.417351527281497e-32	1689.000630631089	1.7243307614767156e-35	0.7747524115503697	46.32544095677147	163.6117986956315	194.18743940503907	28.652033090926864	76.2235139252132	-7.263151311013545e-29	-2.3931654791404917e-23	4.431432114058637e-32	0.0	5028.610173111049	503.1466563201346	44.41522912485902	12.177304645869265	1.0839781505491034e-32	372.22792180616926	2.5	0.0	18.096666691182275	0.5379062053326763	37.51132248463057	125.63289400903271	31.516676248859522	2.530702917539449e-40	1.364793236037477e-31	0.0004673391548926829	4.7289822542472937e-32	0.0	0.011047631907460767	0.0	0.07483662505200757	0.3195568098796638	0.0	1.5169110875183393e-07	0.0	6.43047221889489e-42	0.0	-1.9965307655023243e-33	0.0	1.7661979505292377e-29	-1.268199222313619e-59	157.1012785623657	0.0	0.07669641736098788	1.1097544460335185	430.3984483606348	0.0	0.0	203.4267195191372
-2.831675626160937e-28	7.129107594548124	-2.9872462200637546e-27	-1.7112810147498204e-29	1711.6846153069189	-1.461512268126621e-29	0.7754181719030534	47.43400721408384	155.62735843897042	196.34422354598533	28.837406651563583	77.25115795569936	-5.897482649297567e-26	-1.738786323935049e-20	-2.5053819098108084e-29	0.0	5149.668367913684	508.7933110010135	45.112128903639594	12.386170165633844	-3.912872138949195e-29	376.02091081745067	2.5	0.0	18.4587690309401	0.5470401991823124	38.12040247427897	127.34646032800265	32.22641049151987	-4.856197004666379e-34	-6.013016079775301e-29	0.00045039138760953	-1.7986177838625636e-29	0.0	0.010505457084247362	0.0	0.07523373567105206	0.26163098771344717	0.0	7.608469235371368e-08	0.0	4.604678126907784e-44	0.0	-4.8385624632843125e-29	0.0	-3.4623697287650807e-28	-2.5400798331570574e-58	149.7461462420786	0.0	0.07686237637180045	1.1546767893835024	430.40922262095233	0.0	0.0	197.18015345616243
