icit	suc	akg	mal	cit	fa	gly	ssa	sca
0.0021268315634821095	5.050158429239122	0.009944497332344567	0.01024168261654803	0.05582915794430572	0.003969682151549769	6.458485717864487e-06	0.09512041974555656	0.00020205989330975916
0.002126784627986824	5.0104977867080285	0.009942148243728407	0.010240854674342156	0.05582915423457599	0.003969027684257168	6.500457783267282e-06	0.09439177353547912	0.00020047300134434388
0.002126737484892004	4.971027397065342	0.009939808582541305	0.01024001779583025	0.05582915050843588	0.003968366239754214	6.542795322398637e-06	0.0936666253531159	0.00019889371983454105
0.0021266901339423807	4.931749281730105	0.009937478457185496	0.010239171909980726	0.05582914676586468	0.003967697764166443	6.585499664706121e-06	0.09294501234287916	0.00019732212964454281
0.0021266425749729835	4.892665477515205	0.009935157977280064	0.010238316947327058	0.055829143006848755	0.003967022204889887	6.628572028967386e-06	0.09222697193140558	0.0001957583122546688
0.0021265948079023933	4.8537780361306595	0.00993284725361526	0.010237452839817486	0.055829139231381705	0.003966339510451263	6.672013531737368e-06	0.09151254181848424	0.00019420234974147938
0.002126546832754789	4.815089023751256	0.009930546398205106	0.010236579521394075	0.05582913543946493	0.003965649631001158	6.715825158507794e-06	0.09080175996898705	0.00019265432476054016
0.002126498649653466	4.776600520925514	0.009928255524266013	0.010235696927847707	0.05582913163110783	0.003964952518175907	6.760007771996004e-06	0.09009466461122752	0.00019111432054277447
0.0021264502588317423	4.738314621657245	0.009925974746211558	0.010234804997150258	0.05582912780632844	0.003964248125361882	6.804562097431352e-06	0.08939129422002702	0.00018958242085776364
0.0021264016606358663	4.700233432998454	0.009923704179641123	0.010233903669545796	0.05582912396515377	0.0039635364077710445	6.849488718583197e-06	0.08869168750920943	0.0001880587099974712
0.0021263528555283302	4.662359074698144	0.00992144394133617	0.010232992887664705	0.055829120107619944	0.003962817322526781	6.894788073218772e-06	0.08799588342514382	0.0001865432727622106
0.0021263038440921186	4.62469367871395	0.009919194149251565	0.010232072596659909	0.05582911623377262	0.003962090828771429	6.94046044730464e-06	0.08730392113774231	0.00018503619444112517
0.0021262546270394323	4.587239388154548	0.009916954922495494	0.010231142744498345	0.05582911234366765	0.003961356887893751	6.986505963058845e-06	0.08661584002097909	0.00018353756076991548
0.0021262052052226257	4.549998356865815	0.009914726381353125	0.010230203282310004	0.055829108437371884	0.0039606154638029524	7.032924564429264e-06	0.08593167964523786	0.0001820474579143352
0.0021261555796258155	4.512972748584657	0.009912508647206247	0.010229254164152825	0.05582910451496266	0.003959866522741331	7.079716027649975e-06	0.08525147976180963	0.00018056597243630294
0.00212610575136491	4.476164736312451	0.00991030184249991	0.010228295347032665	0.05582910057652783	0.0039591100332989375	7.1268799608984915e-06	0.08457528029135708	0.00017909319126884672
0.0021260557216945314	4.439576501746355	0.009908106090740512	0.010227326791130989	0.05582909662216617	0.003958345966593814	7.174415794977068e-06	0.083903121313381	0.0001776292016933975
0.0021260054920648305	4.403210234301104	0.009905921516677452	0.01022634846157266	0.05582909265199129	0.003957574297668425	7.222322708444138e-06	0.08323504304809344	0.00017617409130084804
0.002125955064089971	4.367068130227829	0.00990374824612791	0.010225360327523702	0.05582908866613	0.003956795004761487	7.270599668297524e-06	0.08257108584045257	0.00017472794795613957
0.0021259044395102017	4.331152391689265	0.009901586405775514	0.010224362361065125	0.05582908466471978	0.003956008068412429	7.319245479258891e-06	0.08191129014308494	0.00017329085976124583
0.002125853620175685	4.295465225751799	0.009899436123049755	0.010223354536727491	0.05582908064790769	0.003955213471095121	7.368258804513361e-06	0.08125569649774915	0.0001718629150148364
0.002125802608227598	4.260008843437441	0.009897297526798342	0.010222336836931314	0.05582907661586052	0.003954411201589944	7.417637928636957e-06	0.08060434551736975	0.00017044420217493704
0.0021257514059777574	4.224785458662563	0.009895170746754414	0.01022130924859049	0.05582907256875986	0.00395360125217974	7.467380913400743e-06	0.07995727786749605	0.0001690348098157215
0.002125700015939182	4.1897972871857885	0.009893055913607144	0.010220271764029808	0.05582906850680353	0.003952783619400605	7.517485557719165e-06	0.07931453424637001	0.00016763482658581222
0.0021256484406480137	4.155046545387004	0.009890953158244847	0.010219224375644964	0.05582906443019508	0.003951958299776273	7.5679496307913e-06	0.07867615536156494	0.0001662443411597171
0.002125596682980382	4.120535449064699	0.009888862612908876	0.010218167085286306	0.05582906033915928	0.003951125297440533	7.618770457336104e-06	0.0780421819105641	0.00016486344218916916
0.0021255447460179953	4.086266212239431	0.009886784410607917	0.010217099900505656	0.05582905623393714	0.003950284621011166	7.669945091579551e-06	0.07741265455593764	0.00016349221825571022
0.002125492633169304	4.052241045751948	0.009884718685504943	0.010216022838498146	0.055829052114795066	0.003949436286638442	7.72147015598823e-06	0.0767876138978576	0.00016213075781474641
0.0021254403477687337	4.01846215593036	0.009882665571407743	0.010214935913938121	0.05582904798200233	0.0039485803083003845	7.773342369374174e-06	0.07616710045912452	0.00016077914914167742
0.0021253878935026654	3.9849317432165177	0.009880625203190621	0.0102138391515904	0.055829043835850016	0.003947716708090563	7.825557986998575e-06	0.07555115464924321	0.00015943748027751233
0.00212533527441918	3.9516520006515514	0.00987859771673188	0.010212732586447794	0.05582903967664878	0.0039468455164460466	7.878112788452363e-06	0.0749398167360934	0.00015810583896827652
0.002125282494621323	3.9186251123313407	0.009876583247887843	0.010211616256089387	0.05582903550472922	0.003945966765203137	7.93100247236487e-06	0.07433312682887877	0.00015678431260290876
0.0021252295585263824	3.885853251866162	0.009874581933158037	0.010210490206884576	0.05582903132043851	0.003945080493474327	7.984222323689979e-06	0.07373112483925305	0.00015547298815197009
0.0021251764707780657	3.8533385807332388	0.009872593909347496	0.010209354492028136	0.05582902712414176	0.00394418674575272	8.037767325322195e-06	0.07313385045503817	0.00015417195210165862
0.0021251232362723064	3.821083246543933	0.009870619313631146	0.010208209172856007	0.05582902291622553	0.003943285572725033	8.091632120925568e-06	0.07254134310942574	0.0001528812903845399
0.0021250698601504303	3.7890893813176163	0.009868658283351702	0.010207054318166814	0.055829018697095466	0.003942377031032451	8.145811026393046e-06	0.07195364194529072	0.00015160108831051362
0.002125016347811511	3.757359099733093	0.009866710956018104	0.010205890004979234	0.055829014467177716	0.003941461183719256	8.20029801115367e-06	0.07137078578601176	0.0001503314304969008
0.002124962704913894	3.7258944971815056	0.00986477746920425	0.010204716318640982	0.05582901022691844	0.0039405381003459646	8.25508669552603e-06	0.07079281310188637	0.0001490724007905729
0.002124908937379126	3.694697647899501	0.009862857960446399	0.010203533353080661	0.055829005976784855	0.0039396078571745305	8.310170344608702e-06	0.07021976196812856	0.00014782408219327022
0.002124855051395922	3.663770603046954	0.009860952567176812	0.010202341211038912	0.05582900171726522	0.003938670537350331	8.365541862246864e-06	0.06965167003766566	0.00014658655678477105
0.0021248010534230676	3.6331153886246064	0.009859061426626889	0.010201140004292321	0.055828997448869364	0.003937726231072358	8.421193786274651e-06	0.0690885745038791	0.00014535990563962684
0.002124746950191928	3.6027340034324578	0.009857184675687011	0.010199929853876858	0.05582899317212836	0.003936775035760321	8.477118283819112e-06	0.06853051204867719	0.0001441442087453876
0.0021246927487098047	3.5726284170392097	0.009855322450852353	0.010198710890311397	0.055828988887595216	0.003935817056227181	8.533307146301571e-06	0.067977518820089	0.00014293954492153104
0.0021246384562613506	3.542800567537771	0.009853474888099333	0.010197483253798212	0.055828984595844774	0.0039348524048294165	8.589751786382483e-06	0.06742963038826334	0.00014174599172967755
0.002124584080409695	3.5132523593322436	0.00985164212277038	0.01019624709439725	0.05582898029747405	0.003933881201599263	8.646443235428354e-06	0.06688688170409302	0.00014056362538501796
0.002124529628999089	3.483985661044411	0.009849824289468496	0.010195002572251755	0.05582897599310221	0.003932903574415604	8.703372138961878e-06	0.06634930706003775	0.0001393925206726178
0.002124475110153627	3.4550023030403234	0.00984802152189422	0.010193749857724907	0.05582897168337047	0.003931919659104869	8.76052875690407e-06	0.06581694003626415	0.00013823275084839584
0.0021244205322785673	3.4263040752532246	0.009846233952766445	0.010192489131579182	0.055828967368942314	0.003930929599576106	8.817902961067634e-06	0.06528981347250129	0.00013708438755219142
0.0021243659040598084	3.3978927248044557	0.00984446171367761	0.010191220585126906	0.0558289630505034	0.003929933547932872	8.87548423455137e-06	0.0647679594195175	0.0001359475007125559
0.0021243112344619163	3.3697699535669963	0.009842704934977348	0.01018994442032822	0.055828958728761514	0.0039289316645443285	8.93326167334648e-06	0.06425140910183304	0.00013482215844922265
0.002124256532727951	3.341937415882476	0.009840963745617179	0.010188660849953436	0.05582895440444639	0.003927924118166108	8.991223985147227e-06	0.06374019286584902	0.00013370842698184025
0.0021242018083753728	3.314396716043529	0.009839238272984692	0.010187370097636607	0.05582895007830941	0.003926911085975834	9.049359493360247e-06	0.0632343401291436	0.00013260637052918994
0.0021241470711937612	3.2871494058665234	0.009837528642814982	0.010186072397952321	0.05582894575112357	0.003925892753627819	9.107656139380158e-06	0.06273387935454831	0.00013151605121222975
0.0021240923312425054	3.2601969823027024	0.009835834979009651	0.010184767996524267	0.055828941423683234	0.003924869315331609	9.166101484055417e-06	0.06223883799134323	0.00013043752895841153
0.002124037598843483	3.2335408848933747	0.00983415740346437	0.010183457149975934	0.05582893709680338	0.003923840973807061	9.224682715994252e-06	0.06174924242667986	0.00012937086139978962
0.0021239828845784703	3.2071824933629047	0.009832496035962103	0.010182140126005601	0.0558289327713197	0.0039228079403373015	9.283386654079194e-06	0.061265117954763325	0.00012831610377693367
0.0021239281992824783	3.1811231251247545	0.009830850993999704	0.010180817203355627	0.05582892844808791	0.003921770434738435	9.342199754873551e-06	0.06078648872712716	0.00012727330883907802
0.0021238735540355363	3.1553640328615473	0.009829222392578472	0.010179488671732042	0.05582892412798305	0.003920728685290616	9.401108121812556e-06	0.06031337769193688	0.00012624252674707336
0.0021238189601580876	3.1299064020579324	0.009827610344100752	0.010178154831819875	0.05582891981189925	0.003919682928744115	9.460097510452721e-06	0.05984580656745446	0.00012522380497494376
0.002123764429200272	3.104751348582462	0.009826014958195363	0.010176815995111716	0.05582891550074877	0.0039186334101794324	9.519153341341816e-06	0.05938379579856278	0.0001242171882131464
0.002123709972933112	3.079899916337514	0.00982443634151342	0.010175472483799634	0.05582891119546143	0.003917580382917113	9.578260710054055e-06	0.05892736449804693	0.00012322271827423383
0.0021236556033408243	3.0553530748136812	0.009822874597591296	0.010174124630696068	0.05582890689698394	0.00391652410844998	9.63740439630672e-06	0.05847653041291187	0.00012224043399521612
0.002123601332606544	3.0311117168753317	0.009821329826662116	0.010172772778929855	0.05582890260627872	0.003915464856200505	9.696568881495105e-06	0.05803130988149117	0.00012127037114894499
0.0021235471731038138	3.0071766564006936	0.009819802125493278	0.010171417281838551	0.05582889832432333	0.003914402903431026	9.755738358698791e-06	0.05759171778943191	0.0001203125623495526
0.0021234931373829737	2.983548626081211	0.009818291587211593	0.010170058502681633	0.055828894052109314	0.003913338535014632	9.81489674944044e-06	0.05715776753054119	0.00011936703696441495
0.0021234392381569147	2.960228275344421	0.00981679830112457	0.010168696814321523	0.05582888979064114	0.003912272043181303	9.874027721274163e-06	0.05672947096717264	0.00011843382103104652
0.002123385488289929	2.937216168081741	0.00981532235255469	0.010167332599022326	0.05582888554093531	0.0039112037273554435	9.933114701313778e-06	0.05630683838977374	0.0001175129371661039
0.0021233319007801146	2.914512780815153	0.00981386382266362	0.01016596624799763	0.05582888130401893	0.003910133893799047	9.992140898369325e-06	0.05588987848290849	0.00011660440449196127
0.0021232784887449336	2.8921185007152537	0.00981242278828112	0.010164598161075023	0.05582887708092859	0.003909062855345236	1.0051089320861098e-05	0.05547859828808372	0.00011570823855743651
