clock gene mRNA	clock gene mRNA_2	Transcriptional repressor	Neuropeptide	clock protein	clock protein_2	Transcriptional repressor_2	Neuropeptide_2	Values[F]
2.4401445487892244	2.097056562971038	2.4607502352703343	2.0880320719193395	3.142357755122862	3.1084526265886074	2.4869442523844163	1.9838644853824117	2.0359482786508756
1.2705023448352402	1.0591458313617441	2.564767860977634	1.78067493738896	3.0602867252213763	2.995324981132983	2.569228406246873	1.646361371184739	1.7135181542868496
0.5788262254392075	0.5684202650495699	2.600368153828582	1.3624165219768498	2.8709077523667115	2.7994539625963473	2.583232858106144	1.2476054659027465	1.305010993939798
0.4587341617794098	0.4842859677925171	2.5661278204737736	0.9982093511060414	2.65480254896833	2.590110235452573	2.5335825524133146	0.9207379109790221	0.9594736310425318
0.45988128860500777	0.4942289906195137	2.479305910181442	0.7378538716855979	2.449494087868574	2.3930639558560896	2.437659742240631	0.6907909611160544	0.7143224164008262
0.5119591172203697	0.5535752005197984	2.358288267522647	0.5671459910983183	2.2629176459655036	2.2151640410846625	2.3125548930874027	0.5428496145575429	0.5549978028279305
0.60609686974473	0.6535440436120991	2.2187046164697097	0.4675488258127726	2.099292159946545	2.06040546170184	2.1727600236899707	0.45987997540186104	0.4637144006073168
0.7368309923060897	0.7873950473482634	2.073416577157556	0.4232385423680118	1.961647813178279	1.9315144593819922	2.0301457680383512	0.4274007381572379	0.4253196402626248
0.8968358647303322	0.9470277341470394	1.9326722405914791	0.4215663700027128	1.8518923992280214	1.8299986169642561	1.894057629412555	0.43371820781552434	0.4276422889091186
1.077726866146854	1.1244730696477176	1.8042205198141656	0.452455794458023	1.770708597659215	1.75616388643703	1.7714211786866005	0.4694772102589598	0.46096650235849135
1.2728373681001304	1.314300926875114	1.6934743763751139	0.5079818099892959	1.7177177938536228	1.709400753181921	1.6669410959816249	0.5274270874868815	0.5177044487380886
1.4790209815906539	1.5146333782765247	1.6038153945133553	0.5822955626602409	1.6919210081889142	1.6886594408001787	1.583450472050904	0.6023916399237907	0.5923436012920158
1.6966134525504601	1.7266327581866736	1.5370418440322655	0.6716020309750981	1.6922018002010235	1.6929067475577173	1.5223781878280536	0.6911866216696941	0.681394326322396
1.9283595814832963	1.9533803740648337	1.4938830071926612	0.7739883016135648	1.7177104802617515	1.7214398645174596	1.4842484070834334	0.7923820099857904	0.7831851557996776
2.178147271264496	2.198752494276637	1.4744874682938944	0.8891023269013995	1.768074407128964	1.774040574655086	1.4691315528880315	0.9059556616361272	0.8975289942687632
2.449738568818727	2.466293044115627	1.4788215642066402	1.0177427483912327	1.8434457929388497	1.850989655862962	1.476998910283429	1.0328925087759506	1.0253176285835917
2.7451665573827464	2.7576885981859975	1.5069456602756912	1.1613572673485082	1.9443875669841497	1.9529353069878945	1.507959116285145	1.1747047778144952	1.1680310225815016
3.0621576000548467	3.0702120292823083	1.5591467751894645	1.3213343064800618	2.0715403371783134	2.080549755845355	1.5623589219104177	1.3327416593068124	1.327037982893437
3.3897145586891306	3.3923043116542666	1.6358894959858907	1.497838583506005	2.224928888752562	2.233826818655429	1.6407095930173887	1.5070328157522597	1.5024356996291321
3.7009591815932548	3.6964555585664773	1.7375030516015595	1.6877964485035282	2.402667292796387	2.4107795811962434	1.7433547033034356	1.6942763461557198	1.6910363973296239
3.943189898914162	3.9294688096918495	1.8634577119490023	1.8815683665418834	2.598760144370668	2.605246386109578	1.8697318706188804	1.8845311632258888	1.8830497648838862
4.028664491405667	4.003821126483806	2.0110340578628914	2.0581922615358628	2.7998643024120575	2.803699228777702	2.0170370765362544	2.0565519865462494	2.057372124041056
3.8379502792163884	3.802049657422303	2.1732711477282063	2.1806125636921867	2.981703533394999	2.9817960752134534	2.178193655368536	2.173266315382328	2.176939439537257
3.2573375718642397	3.2150658298223864	2.3365326187318423	2.19574193376601	3.107744770549407	3.103309883221894	2.3394911462380144	2.1822685584137362	2.189005246089873
2.2712802150861	2.2341348564179793	2.479067482157233	2.048317010154536	3.135195919838433	3.1264032822457883	2.479285375546931	2.030091453522372	2.039204231838454
1.1463160674150819	1.1312908894291427	2.5735217712312313	1.7207751386674819	3.0359425808671614	3.0246404433035106	2.5706828846163168	1.7019985763488137	1.7113868575081477
0.5610391571310432	0.5651587913685916	2.5986001860822685	1.3066798041387113	2.8407165667094127	2.829835626065825	2.5932127391157347	1.2926026121712495	1.2996412081549804
0.46426132928244784	0.4701028196063022	2.556287314073797	0.9588630801641567	2.626566459295683	2.6170762090790674	2.549327909183884	0.9500475852524775	0.954455332708317
0.47057453328730964	0.477050844088814	2.4642711772331682	0.7125918346802683	2.4243086027322898	2.4162240601879517	2.4565713624709873	0.7077492156270863	0.7101705251536773
0.5265656732619189	0.5337611741352069	2.3404120974049647	0.5526417522098379	2.241115605676648	2.23443047806382	2.3326051624861974	0.5506906507432546	0.5516662014765463
0.623913098462627	0.6316874330608322	2.199846065902025	0.46102508495839506	2.0810694597698864	2.075766649370719	2.1924063558166025	0.4611414617388652	0.46108327334863014
0.7567087315111114	0.7646804257450271	2.054999613904711	0.4225016357586705	1.9470593818540842	1.9430846159218038	2.0482653368472157	0.42405211523874314	0.42327687549870685
0.9172575074835941	0.9249318789597948	1.9157216160276322	0.42486012509089965	1.8408132292678843	1.838058141897818	1.9099076587740254	0.4273366083408808	0.4260983667158902
1.0972834557628253	1.1042454032516997	1.7893918941274358	0.4583521201140632	1.7628367228997441	1.761143556874261	1.7846017088119233	0.46134086095793997	0.4598464905360016
1.2906222760895179	1.296650230860224	1.6810988073519586	0.5153515403445781	1.712631892555588	1.7118164212509535	1.677342013439294	0.518531011365085	0.5169412758548315
1.4946934991800573	1.49975021252728	1.593964634524946	0.5903076423256834	1.6891592152070136	1.6890371322309388	1.5911809835547446	0.5934504036348252	0.5918790229802543
1.7102327090197653	1.7143915755022774	1.5296051503897088	0.6797015149854719	1.691325069559758	1.6917302046942884	1.5276905744509712	0.6826650784586826	0.6811832967220772
1.940175803086881	1.9435470925832414	1.4886406026750676	0.7818455173691932	1.718336609359999	1.7191283243626718	1.4874702621931994	0.7845529950585232	0.7831992562138581
2.1884459483639667	2.1911277886131892	1.4711698303769805	0.8965491716803927	1.769887057557408	1.7709496166693846	1.4706151422999825	0.8989666503205566	0.8977579110004746
2.4587447629066506	2.4607960509407243	1.4771505625376367	1.0247115046024142	1.8461879137335442	1.8474254234833078	1.4770896146464318	1.026827350678225	1.0257694276403195
2.7529818646335036	2.7544066656382906	1.506658504210122	1.1678279911564051	1.9478461781964709	1.9491754516549553	1.5069807351725932	1.1696357525798664	1.1687318718681357
3.0686996233430017	3.0694349022224365	1.560005722551375	1.3272888224640325	2.075525472904288	2.076867818063644	1.5606121967874496	1.3287730425302882	1.3280309324971604
3.3946374614084482	3.394541769750181	1.6376800704449206	1.5032146659202528	2.2292461011075453	2.2305182733747673	1.6384805131627822	1.50433821387505	1.5037764398976514
3.7035537312068523	3.702404214378392	1.7400222246509918	1.6924350484298858	2.407081485700151	2.4081862053586445	1.7409296565787409	1.6931275439264801	1.692781296178183
3.942313239106508	3.9398366925309576	1.866492310391276	1.8851527829467636	2.6029507823079983	2.603768947297285	1.8674160809814568	1.885303263197339	1.8852280230720513
4.022863315171298	4.018853705044638	2.014330440672417	2.060199967300135	2.8033834915659033	2.8037745576319626	2.0151692884701333	2.0596648293530824	2.059932398326609
3.826074658766819	3.8206520010166503	2.176503238723843	2.180347460554638	2.983974872090697	2.983798317162591	2.177142348335937	2.178995638934727	2.179671549744682
3.239844057243197	3.2338094638271775	2.3392893533416412	2.1925652643606792	3.10817165631759	3.107343808801994	2.3396087977859237	2.190382770586833	2.191474017473756
2.2519828923720038	2.2470435836426503	2.480897389212859	2.0421707837128777	3.133443395884224	3.1320275524395704	2.4808003589519037	2.0394120677336613	2.0407914257232695
1.1341490381629578	1.1325227741242048	2.5740793685422343	1.712976901349915	3.0324167366154176	3.0307080327674703	2.5735418976655144	1.7102751974832404	1.7116260494165776
0.5600573062248903	0.5608469767107596	2.5978949011714603	1.299979776943098	2.8367778667051153	2.835177890676596	2.597008090430407	1.298025302503015	1.2990025397230567
0.4653053100746621	0.4662282994926056	2.5546641480312027	0.9542590311072445	2.6229559723617193	2.621572183170169	2.5535724204028227	0.953062900116482	0.9536609656118633
0.47214597213874926	0.4731394133030928	2.462083411016409	0.7097066841508041	2.421118224238283	2.4199460032522717	2.460904595990186	0.7090724188628266	0.7093895515068153
0.5285591623413021	0.5296456231425853	2.3379427915857565	0.5510503747407999	2.238374603007288	2.2374107527985387	2.3367656027812185	0.5508219159101478	0.5509361453254739
0.626237388389254	0.6273988512345058	2.1973158606400003	0.4603810947766961	2.078792594206764	2.0780330891454444	2.1962061430586384	0.4604410766595781	0.46041108571813705
0.7592045250412186	0.7603859661502784	2.052574265256991	0.4225318618548239	1.945243217558309	1.9446788685055645	2.0515783557818352	0.42279045493567546	0.42266115839524965
0.9197230074703856	0.9208528625627928	1.9135164627248107	0.42534435938592113	1.8394309911299638	1.8390448786454403	1.9126630470234114	0.42572945209359275	0.42553690573975694
1.0995413875718856	1.1005602962740888	1.7874759095668393	0.45911066435217823	1.7618397389360083	1.7616079365617725	1.7867777579150061	0.4595634749295139	0.4593370696408461
1.2925671146917936	1.2934443537635956	1.6795007768568773	0.5162430492852815	1.7119579998930545	1.711852967357415	1.678957329827685	0.516717987400568	0.5164805183429247
1.496293731165138	1.497025420538491	1.5926819890536217	0.5912294146333101	1.6887431751432809	1.6887376079376994	1.5922828661342823	0.5916944387545489	0.5914619266939294
1.7115059202312912	1.7121039767283166	1.5286140190446182	0.6805862464611586	1.691106387398222	1.6911758271770687	1.528342807625936	0.6810215394548749	0.6808038929580167
