casp8	casp3	Baxm	Bax2	M#	tBid	XIAP	R#	Apop	CytoC	casp6	Bcl-2	Bax4:M	Smac released	L:R	proC3	Bax#	CytoC released	PARP:C3	proC8	Apaf#	Smac	C8:Bid	C3:pC6	M#:CytoC_m	Bax:tBid	Bax4	BAR:C8	Ub C3	Bax2:Bcl2	flip:R#	PARP	Apaf	C8:pC3	Bid	Smac_m	Bax	R#:pC8	Baxm:Bcl2	proC9	Smac:XIAP	proC6	CytoC:Apaf	pC3:Apop	Apop:XIAP	XIAP:C3	Bax4:Bcl2	M	BAR	L	Bcl2c:tBid	M#:Smac_m	R	CytoC_m	C6:pC8	cytosolic Bcl-2	flip	cPARP	Values[pC3 fraction]	Values[C3 fraction]	Values[degraded C3 fraction]	Values[cPARP fraction]	Values[total Caspase 3]	Values[free C3 fraction]
5.323319712921685e-05	8.018470041246243e-08	3.636949033727382e-10	2.0773176797993082e-24	5.007002941743418e-44	7.755317452898404e-07	99999.99999995282	0.0004640501628299462	1.61557966144118e-48	1.1232821070002313e-44	2.502056425004357e-09	19999.999999999716	7.947550934893441e-44	1.8499572759623123e-43	4.691793774325263	9999.999999744405	2.1940658960566098e-08	9.250349738195779e-43	6.5825800018e-08	19999.999937885023	3.543750262717355e-46	1.2555848489823645e-45	1.828159113610812e-07	6.631145773003293e-10	6.740452787320853e-44	6.328758358140689e-09	1.5873807885622636e-44	2.548226146385723e-07	1.6020210086970102e-08	8.96520886596313e-25	3.0929069574203084e-07	999999.999999686	100000.00000000001	4.570397784027028e-08	39999.99999897762	100000.00000000001	99999.99999997109	8.398449707871529e-06	2.847446856262829e-10	100000.00000000001	1.0639500218805255e-45	9999.999999996839	3.0851744588296565e-46	4.223499627522572e-53	3.4889929103866434e-49	4.719655409209062e-08	8.409941141662404e-45	500000.00000000006	999.9999997451774	2995.307733467773	5.770101309931315e-08	1.348090557464173e-44	195.30773346777147	500000.00000000006	1.1740811859164516e-12	19999.9999999423	99.9999996907093	2.4857329839770246e-07	0.9999999999790109	1.9387016909985337e-11	1.60202100869701e-12	2.485732983977024e-13	10000.0	8.018470041246242e-12
6.197946595580034e-05	9.72235774780397e-08	4.908931588109142e-10	3.9399306601320675e-24	8.591635879132691e-44	9.55121234001459e-07	99999.9999999405	0.0005111685415332631	4.4001346414319083e-48	2.4790970482812907e-44	3.2374820055105065e-09	19999.999999999593	1.1565295210058838e-43	3.656421172970966e-43	4.9207958676552	9999.999999686923	2.8774860973253234e-08	1.8283549377134243e-42	8.05721105547225e-08	19999.99992814541	9.00114111862613e-46	2.641891867705306e-45	2.1441340491137218e-07	8.117278563712809e-10	1.1671306276203205e-43	7.872168382062294e-09	2.1541784501600998e-44	3.120720903224373e-07	2.1341823418202463e-08	1.7868973736455582e-24	3.5769985811840715e-07	999999.9999995983	100000.00000000001	5.3603351227843025e-08	39999.99999874769	100000.00000000001	99999.99999996247	9.295046303359442e-06	4.061662244910235e-10	100000.00000000001	2.4879005696645747e-45	9999.999999995955	7.136404760830243e-46	1.1953797328571404e-52	1.0269514858093238e-48	5.9524490809334854e-08	1.3650603176095682e-44	500000.00000000006	999.999999687928	2995.0786833110583	7.490151808316219e-08	2.334261255240642e-44	195.0786833110571	500000.00000000006	1.5377414576380803e-12	19999.999999925098	99.99999964230014	3.2161044728110627e-07	0.9999999999740526	2.3813190669846833e-11	2.1341823418202462e-12	3.2161044728110613e-13	9999.999999999998	9.722357747803972e-12
7.16313106464848e-05	1.1669485477109867e-07	6.51863270106566e-10	7.148745066154748e-24	1.467422248137472e-43	1.1638936828665659e-06	99999.99999992589	0.0005605247306522002	1.1120381214785885e-47	5.461949026578201e-44	4.132491085628561e-09	19999.999999999432	1.2252597116977099e-43	7.386560800199255e-43	5.149274982978078	9999.999999620251	3.7206843108742986e-08	3.6936314452598095e-42	9.75555700075825e-08	19999.99991744196	2.1767576725922094e-45	5.618494725977868e-45	2.494544986099717e-07	9.828966327131312e-10	2.0302516211738403e-43	9.680011532532828e-09	6.090958021872619e-45	3.784553876852049e-07	2.8007421627052584e-08	3.388686749333514e-24	4.1088201463652253e-07	999999.9999994923	100000.00000000001	6.236362465249292e-08	39999.999998481006	100000.00000000001	99999.9999999519	1.0236464527166529e-05	5.683666698068294e-10	100000.00000000001	5.700254096619468e-45	9999.999999994889	1.62320868700035e-45	3.0934835659186465e-52	2.727620841786482e-48	7.414264217605824e-08	2.0486911967047193e-44	500000.00000000006	999.9999996215447	2994.850153844946	9.595984645892216e-08	4.06050324234768e-44	194.85015384494469	500000.00000000006	1.9847068355645417e-12	19999.99999990404	99.99999958911798	4.104902179102873e-07	0.9999999999682617	2.8937596358745253e-11	2.800742162705259e-12	4.104902179102872e-13	9999.999999999998	1.1669485477109868e-11
8.223236337213854e-05	1.387946507819126e-07	8.530845561179035e-10	1.2704994394479362e-23	3.0404239838994252e-43	1.4047379094874972e-06	99999.9999999087	0.0006121133974362838	3.0561466000590583e-47	1.4295905803370827e-43	5.210616072576579e-09	19999.999999999218	-1.256357774915908e-43	1.867341424527839e-42	5.377232353280771	9999.999999543468	4.750009364050806e-08	9.337654891298173e-42	1.1695556549353497e-07	19999.99990573002	5.86367707130245e-45	1.4560334762967585e-44	2.881141583381772e-07	1.178431527783223e-09	4.388855537899864e-43	1.1779954026615996e-08	-1.7524535010332951e-43	4.548899092579513e-07	3.6261766249316706e-08	6.320571139492743e-24	4.6905580149821663e-07	999999.9999993659	100000.00000000001	7.20285395845443e-08	39999.99999817387	100000.00000000001	99999.9999999391	1.1222594814461378e-05	7.822438260922119e-10	100000.00000000001	1.5078041146641311e-44	9999.999999993615	4.285052855321567e-45	8.608980348098477e-52	7.73404617145414e-48	9.131139014410828e-08	2.812957219146846e-44	500000.00000000006	999.9999995451102	2994.6221438416724	1.2148935327251013e-07	8.777711075799757e-44	194.62214384167117	500000.00000000006	2.527958406100409e-12	19999.999999878513	99.99999953094418	5.175478265209454e-07	0.9999999999615499	3.4824003794733916e-11	3.6261766249316706e-12	5.175478265209451e-13	9999.999999999998	1.3879465078191262e-11
9.382610348671021e-05	1.6371854045343583e-07	1.1016104398019219e-09	2.1744064419138812e-23	1.0795393984691032e-42	1.680670941242357e-06	99999.99999988872	0.0006659292198502745	7.51152423786239e-47	3.606028931543551e-43	6.49708848381724e-09	19999.999999998938	9.262085496134287e-43	5.058315392196973e-42	5.604669208418689	9999.9999994556	5.993919377094426e-08	2.529389930915701e-41	1.389606074820487e-07	19999.999892965032	1.4368448712945767e-44	3.7434342732668285e-44	3.30566769958274e-07	1.400234528935206e-09	1.4915099201990754e-42	1.4200974261093971e-08	-1.5235074144983827e-44	5.42336534711445e-07	4.637062837669209e-08	1.1285268639393582e-23	5.324390948478523e-07	999999.9999992162	100000.00000000001	8.264169248956853e-08	39999.9999978224	100000.00000000001	99999.99999992372	1.2253330098348877e-05	1.0597827956923907e-09	100000.00000000001	3.727409349878896e-44	9999.999999992106	1.0616939830739293e-44	2.125169685678562e-51	1.9284010742200233e-47	1.11305760722123e-07	1.5162345242293616e-43	500000.00000000006	999.9999994576635	2994.3946520765935	1.521511707494887e-07	2.983019840398157e-43	194.39465207659225	500000.00000000006	3.1814864078640044e-12	19999.99999984785	99.99999946756091	6.452869994366402e-07	0.9999999999538244	4.153851431865428e-11	4.637062837669209e-12	6.4528699943664e-13	9999.999999999998	1.6371854045343587e-11
0.00010645586387621737	1.916593299967394e-07	1.4054633898008613e-09	3.6525932688985475e-23	5.348020598000226e-42	1.994808436955381e-06	99999.99999986561	0.0007219668879143655	1.8737245881843177e-46	9.859623749654147e-43	8.019207156880926e-09	19999.99999999858	1.322246372601595e-41	1.623794260229485e-41	5.831586775203727	9999.999999355638	7.483996661880727e-08	8.11955431878765e-41	1.6376294747836633e-07	19999.99987910255	3.613363149196167e-44	1.07068535828016e-43	3.769860414374843e-07	1.6502448728416945e-09	6.971095592980427e-42	1.6973062186289676e-08	3.945705452759097e-42	6.417976625414445e-07	5.8633567438778246e-08	1.9778410597048152e-23	6.012490313733733e-07	999999.9999990402	100000.00000000001	9.424651035937108e-08	39999.99999742255	100000.00000000001	99999.99999990538	1.3328564132899423e-05	1.4160250245982714e-09	100000.00000000001	9.684141736261005e-44	9999.999999990332	2.7757214585432193e-44	5.302974806886677e-51	4.850016952669595e-47	1.3440881145077577e-07	1.076788441140255e-42	500000.00000000006	999.9999993582026	2994.1676773280965	1.8867810580833574e-07	1.3942191185960847e-42	194.16767732809518	500000.00000000006	3.9605307888566545e-12	19999.999999811324	99.99999939875097	7.964164607342094e-07	0.9999999999449884	4.914813337987232e-11	5.863356743877825e-12	7.96416460734209e-13	9999.999999999998	1.9165932999673944e-11
0.00012016482878022339	2.228178165454846e-07	1.7732978028622147e-09	5.956316743793576e-23	1.5450209050353794e-41	2.350389926029277e-06	99999.9999998391	0.000780221105965091	4.483209249330821e-46	2.517048073495947e-42	9.806065973532899e-09	19999.99999999813	3.9898109445485187e-41	4.3821825661806064e-41	6.057986277328811	9999.99999924252	9.254081971445775e-08	2.191232312726233e-40	1.9155513505518296e-07	19999.999864098238	8.758405655545704e-44	2.7920869764200088e-43	4.2754514596496937e-07	1.9304054988807175e-09	2.0053664300578403e-41	2.012747489812357e-08	1.1917060791185602e-41	7.543188872553226e-07	7.337308760073818e-08	3.350857739658353e-23	6.7570199029285e-07	999999.9999988349	100000.00000000001	1.0688628649124236e-07	39999.99999697008	100000.00000000001	99999.99999988372	1.4448189521573165e-05	1.86736254391521e-09	100000.00000000001	2.408873145073711e-43	9999.999999988266	6.932902365806815e-44	1.2635515824207925e-50	1.1565956229275174e-46	1.6091645710316634e-07	3.174769494672828e-42	500000.00000000006	999.9999992456811	2993.9412183776753	2.31854206286411e-07	4.010732860115676e-42	193.94121837767372	500000.00000000006	4.881359252095668e-12	19999.999999768148	99.99999932429802	9.738230127174961e-07	0.9999999999349407	5.772198142027147e-11	7.337308760073819e-12	9.738230127174961e-13	9999.999999999996	2.2281781654548468e-11
0.00013499603529623885	2.573917003661043e-07	2.2148092692286127e-09	9.547804591483349e-23	3.598837914340539e-41	2.750747404832414e-06	99999.9999998089	0.0008406865886183648	1.151891230818889e-45	6.74981518729419e-42	1.1888857312925384e-08	19999.999999997563	7.170886577907798e-41	1.1530668326661687e-40	6.283868935463947	9999.999999115149	1.1341320433133391e-07	5.765702239837019e-40	2.225329258035364e-07	19999.99984790786	2.2913607030468517e-43	7.514185472297434e-43	4.824166475609092e-07	2.242691206408609e-09	4.77177085327931e-41	2.3696417910409663e-08	1.6168810239505357e-41	8.809868663667458e-07	9.094743422788684e-08	5.589944048751499e-23	7.560136164152007e-07	999999.9999985972	100000.00000000001	1.206041618902273e-07	39999.999996460596	100000.00000000001	99999.99999985826	1.5612101385582925e-05	2.4338864844567976e-09	100000.00000000001	6.430025680874051e-43	9999.99999998587	1.8548273867403674e-43	3.218060896100917e-50	2.9289638454109867e-46	1.9113118840347873e-07	6.593776947398804e-42	500000.00000000006	999.9999991190132	2993.715274009834	2.825399372868356e-07	9.54354170655862e-42	193.71527400983243	500000.00000000006	5.961510528801951e-12	19999.99999971746	99.9999992439864	1.1806015436288071e-06	0.9999999999235754	6.732985057795279e-11	9.094743422788685e-12	1.1806015436288069e-12	10000.0	2.5739170036610428e-11
0.00015099237266839698	2.9558279756723164e-07	2.7404006028848986e-09	1.4946173689067337e-22	7.03219495313311e-41	3.19933116161649e-06	99999.99999977465	0.0009033580645806886	2.7674970977891545e-45	1.573366112349653e-41	1.4300624975467073e-08	19999.999999996864	1.0839726595523023e-40	2.5530614202935507e-40	6.509235967176879	9999.99999897238	1.378530873501082e-07	1.2766189860135395e-39	2.568944424315919e-07	19999.999830487293	5.4927528917562395e-43	1.7269152879719785e-42	5.417725110473836e-07	2.58910088476938e-09	9.477653156213498e-41	2.7713307469612635e-08	1.6849568043214778e-41	1.0229310815783649e-06	1.1174022091963485e-07	9.082774968037734e-23	8.423988010423062e-07	999999.9999983233	100000.00000000001	1.354431277618459e-07	39999.99999588952	100000.00000000001	99999.99999982858	1.682019385722509e-05	3.1374112671716076e-09	100000.00000000001	1.5252922974355678e-42	9999.999999983109	4.391009367771931e-43	7.729734628347808e-50	7.028527186011424e-46	2.2536744306799062e-07	1.168796412418749e-41	500000.00000000006	999.999998977069	2993.489843012167	3.4165155039877104e-07	1.8955306312427e-41	193.4898430121659	500000.00000000006	7.219605029637719e-12	19999.999999658346	99.9999991576012	1.4200305827258187e-06	0.9999999999107827	7.804337839515836e-11	1.1174022091963488e-11	1.4200305827258181e-12	9999.999999999996	2.955827975672317e-11
0.0001681965854068995	3.3759178886921994e-07	3.361564638398689e-09	2.304021931103132e-22	1.1754061100388936e-40	3.6996795341758767e-06	99999.99999973607	0.0009682302744270384	6.75947429567337e-45	3.447227472721879e-41	1.7076530341286853e-08	19999.999999996	1.485285023509479e-40	5.0454547212321655e-40	6.734088587028216	9999.999998813031	1.662906628506565e-07	2.5229388515121805e-39	2.9483885138100783e-07	19999.999811792506	1.3115320300053008e-42	3.6453304982942235e-42	6.057841200284263e-07	2.9716437918156987e-09	1.6014166735746866e-40	3.221246221701781e-08	2.506852643706871e-41	1.1813217253371538e-06	1.3617195574290005e-07	1.454264635247267e-22	9.35071704656309e-07	999999.9999980098	100000.00000000001	1.5144603000710657e-07	39999.999995252125	100000.00000000001	99999.99999979416	1.8072361936861303e-05	4.0040030930407765e-09	100000.00000000001	3.4910753138636254e-42	9999.999999979951	9.982634374728196e-43	1.9039471284451945e-49	1.7388994907602894e-45	2.6394502221865295e-07	1.8309699894974584e-41	500000.00000000006	999.9999988186785	2993.264924175265	4.101850516214917e-07	3.2028333471493735e-41	193.2649241752637	500000.00000000006	8.675536975683502e-12	19999.99999958981	99.9999990649283	1.6955986497174811e-06	0.9999999998964482	8.993473062606967e-11	1.3617195574290009e-11	1.6955986497174805e-12	9999.999999999995	3.3759178886922006e-11
0.00018665126989197352	3.8362211732782726e-07	4.090578807398337e-09	3.482965579852818e-22	1.8063315630723602e-40	4.255443124361044e-06	99999.99999969282	0.0010352979714847847	1.5084092237302948e-44	6.816702388538775e-41	2.025364296051621e-08	19999.99999999494	1.915192611485432e-40	9.054610629015094e-40	6.958428006494962	9999.999998635874	1.9918261143862956e-07	4.5277648143925834e-39	3.3656762054307755e-07	19999.999791779584	2.8372231084862572e-42	6.936093904478361e-42	6.746222649708306e-07	3.392352499142225e-09	2.48105179296359e-40	3.722935054904319e-08	3.9927275433727885e-41	1.3573714007043138e-06	1.6469090122335114e-07	2.278271817885254e-22	1.034245738766729e-06	999999.9999976527	100000.00000000001	1.6865556624270764e-07	39999.9999945435	100000.00000000001	99999.99999975447	1.9368500902476366e-05	5.061926170260702e-09	100000.00000000001	7.197897265162527e-42	9999.99999997635	2.0434320777790166e-42	4.3076983053344015e-49	3.97913471053844e-45	3.0719438530828273e-07	2.675956079128469e-41	500000.00000000006	999.9999986426287	2993.0405162927887	4.891970326966362e-07	4.962103585927176e-41	193.0405162927869	500000.00000000006	1.0350324259971415e-11	19999.999999510805	99.99999896575426	2.0109835219576844e-06	0.9999999998804533	1.0307764756783302e-10	1.646909012233512e-11	2.0109835219576842e-12	9999.999999999995	3.836221173278275e-11
0.00020639887961234254	4.3387871989403616e-07	4.9408562386136495e-09	5.194414677818057e-22	2.6456029332402853e-40	4.870356218380519e-06	99999.99999964457	0.0011045559219216522	3.28910376283734e-44	1.2583657025512574e-40	2.387116054038749e-08	19999.999999993655	2.523434111148426e-40	1.5034446900108688e-39	7.1822554340634595	9999.999998439635	2.3702091370105412e-07	7.518184434746664e-39	3.8228067614202e-07	19999.999770404713	5.894712956290288e-42	1.2177324400260577e-41	7.484571830626789e-07	3.853244277066369e-09	3.6478026763437796e-40	4.280029850373196e-08	4.677038863285512e-41	1.5523330547350613e-06	1.9778315874302393e-07	3.5222103194623343e-22	1.1401335878823007e-06	999999.9999972478	100000.00000000001	1.8711429576566972e-07	39999.99999375854	100000.00000000001	99999.99999970892	2.070850586487462e-05	6.344321091013554e-09	100000.00000000001	1.3967454504825064e-41	9999.99999997227	3.92633957798194e-42	9.607583871586577e-49	9.064809457742804e-45	3.5545009960951047e-07	3.8126556745787346e-41	500000.00000000006	999.999998447667	2992.8166181613765	5.798270777783755e-07	7.295605352687556e-41	192.81661816137517	500000.00000000006	1.2266252764075428e-11	19999.99999942017	99.99999885986641	2.3700740332268487e-06	0.9999999998626756	1.1754627399226338e-10	1.977831587430241e-11	2.3700740332268485e-12	9999.999999999993	4.338787198940364e-11
0.00022748172067073338	4.885669183588053e-07	5.926669714212974e-09	7.625213624052293e-22	3.6630232000890266e-40	5.548259305907725e-06	99999.99999959096	0.001175998904279499	6.678834049865682e-44	2.1654472079074344e-40	2.7970231415749776e-08	19999.999999992113	3.1762300767956637e-40	2.3404955510348386e-39	7.405572075156091	9999.999998223006	2.803259297745087e-07	1.1704343525285633e-38	4.3218125121365854e-07	19999.999747624184	1.1366959413700575e-41	1.9927222570927636e-41	8.274585059685828e-07	4.3563695715114545e-09	5.065642556956631e-40	4.896271992493524e-08	4.4710554037760423e-41	1.767501608676195e-06	2.359647591241559e-07	5.35354449136634e-22	1.2529471922208179e-06	999999.9999967909	100000.00000000001	2.0686462649214572e-07	39999.99999289202	100000.00000000001	99999.99999965692	2.2092272515298116e-05	7.887081939747226e-09	100000.00000000001	2.5155638049807395e-41	9999.999999967667	7.00381220148619e-42	2.001020818204288e-48	1.9458602297278754e-44	4.090562419979129e-07	5.158020232183249e-41	500000.00000000006	999.9999982324983	2992.5932285807216	6.832801352315142e-07	1.0131285113913265e-40	192.5932285807199	500000.00000000006	1.4446770234931987e-11	19999.999999316722	99.99999874705281	2.7769524676778173e-06	0.9999999998429874	1.3341607811418883e-10	2.3596475912415596e-11	2.7769524676778174e-12	9999.999999999996	4.885669183588054e-11
0.0002499419570937899	5.478922481587338e-07	7.063460422645675e-09	1.1063267874517413e-21	4.690696551075238e-40	6.293073078126304e-06	99999.99999953166	0.0012496217099262138	1.3071585354326818e-43	3.51452348646045e-40	3.259411515500527e-08	19999.99999999027	3.291582618835895e-40	3.428264571517606e-39	7.628379132219066	9999.999997984629	3.296540546726814e-07	1.7144780103326934e-38	4.864721759505196e-07	19999.99972339439	2.0893004106732705e-41	3.0597055793428707e-41	9.117952996111678e-07	4.903774823220495e-09	6.526179013364608e-40	5.575485074853192e-08	3.5457158756567956e-41	2.0042120064352724e-06	2.797900285165772e-07	8.049664856146032e-22	1.372897768449659e-06	999999.9999962777	100000.00000000001	2.2794882490279196e-07	39999.999991938515	100000.00000000001	99999.99999959783	2.3519696336253286e-05	9.73158834872664e-09	100000.00000000001	4.2739711859146276e-41	9999.999999962492	1.177424387792329e-41	4.040875298650903e-48	4.0981334968605e-44	4.6836042316434196e-07	6.312017343271172e-41	500000.00000000006	999.999997995788	2992.370346353479	8.008466735787345e-07	1.3052358026729218e-40	192.37034635347692	500000.00000000006	1.6916588356381112e-11	19999.999999199154	99.99999862710223	3.2359104790911723e-06	0.9999999998212581	1.5076286220968164e-10	2.7979002851657732e-11	3.2359104790911723e-12	9999.999999999995	5.4789224815873406e-11
0.00027382160576460676	6.120621810881232e-07	8.36754820919628e-09	1.5801926542193453e-21	5.625114384837177e-40	7.1088233683086585e-06	99999.9999994663	0.0013254191427926351	2.3765137422474204e-43	5.43628753786597e-40	3.778805892416635e-08	19999.99999998808	2.5318358216272083e-40	4.7980142888416197e-39	7.8506778046361605	9999.999997723107	3.855905893800404e-07	2.399608419802366e-38	5.453576721919204e-07	19999.999697671832	3.6090436975429115e-41	4.4797172651996783e-41	1.0016360454947514e-06	5.497520598591618e-09	7.898994698975593e-40	6.321600383951942e-08	1.2988562543245107e-41	2.2638411314869686e-06	3.298440583560063e-07	1.188667033118101e-21	1.500195789274485e-06	999999.9999957033	100000.00000000001	2.5040901137368784e-07	39999.99999089243	100000.00000000001	99999.99999953093	2.4990673196170077e-05	1.1921903661872292e-08	100000.00000000001	6.889010524922636e-41	9999.999999956703	1.879488190395379e-41	7.525453018326268e-48	7.876386024454993e-44	5.337192786483848e-07	7.03545626172523e-41	500000.00000000006	999.9999977361589	2992.1479702853535	9.338834713839257e-07	1.5797989397951186e-40	192.14797028535207	500000.00000000006	1.970159614616646e-11	19999.99999906612	99.9999984998042	3.7514368472778164e-06	0.9999999997973519	1.6966366525270205e-10	3.298440583560064e-11	3.751436847277816e-12	9999.999999999996	6.120621810881234e-11
0.0002991625413140961	6.81283701266533e-07	9.856423507790615e-09	2.2307238451489223e-21	6.400231100048062e-40	7.999615050574138e-06	99999.99999939452	0.0014033860190106385	4.1225734765484186e-43	8.023443289609533e-40	4.359938981378164e-08	19999.99999998549	1.3469775388913173e-40	6.415230270065767e-39	8.072469288822395	9999.999997437	4.4875683817803957e-07	3.2086110574819157e-38	6.090425502504168e-07	19999.999670413108	5.93702145196875e-41	6.249690654692597e-41	1.0971486462075232e-06	6.139673329027128e-09	9.067304416124527e-40	7.138630263250364e-08	-9.423127904417168e-42	2.547805726043398e-06	3.8674977195728875e-07	1.7335945634330848e-21	1.63505100569939e-06	999999.9999950628	100000.00000000001	2.7428716155188074e-07	39999.999989748	100000.00000000001	99999.99999945551	2.6505099350793717e-05	1.4508008118113436e-08	100000.00000000001	1.056750843018938e-40	9999.999999950247	2.85564007928332e-41	1.3387597628117194e-47	1.4565759036343518e-43	6.054930161657338e-07	7.425984503750605e-41	500000.00000000006	999.9999974521942	2991.9260991850097	1.0838334986693547e-06	1.8134608832249053e-40	191.92609918500824	500000.00000000006	2.282893061023716e-11	19999.999998916166	99.999998364949	4.32822661283764e-06	0.9999999997711291	1.9019589410117116e-10	3.8674977195728896e-11	4.32822661283764e-12	9999.999999999995	6.812837012665334e-11
0.00032600649548111154	7.557644190707297e-07	1.1548702625835677e-08	3.1145232890699095e-21	6.918124592033026e-40	8.96963673109257e-06	99999.99999931597	0.001483517167375586	6.857998208164224e-43	1.1378207347756485e-39	5.007752564225701e-08	19999.999999982454	2.686612065921403e-41	8.218799455432056e-39	8.293754778204832	9999.999997124829	5.198090840267342e-07	4.110983043298828e-38	6.777313745431054e-07	19999.999641574934	9.375569753647528e-41	8.349379042882176e-41	1.1985004364759376e-06	6.832297049843944e-09	9.864524950465778e-40	8.030672880707464e-08	-1.7672705680948483e-41	2.8575628168745795e-06	4.5116721980886136e-07	2.497697544822342e-21	1.777672442407556e-06	999999.9999943511	100000.00000000001	2.996251091189844e-07	39999.999988499316	100000.00000000001	99999.99999937082	2.806287105488666e-05	1.7545008993761684e-08	100000.00000000001	1.5556416311617945e-40	9999.999999943071	4.163587712136839e-41	2.28129477255219e-47	2.580155377927243e-43	6.840461784416133e-07	7.577363866030635e-41	500000.00000000006	999.9999971424371	2991.704731864086	1.2522224957569688e-06	1.9729049900931554e-40	191.7047318640843	500000.00000000006	2.6326977748807154e-11	19999.99999874778	99.99999822232756	4.971182156142569e-06	0.9999999997424458	2.1243742691052926e-10	4.5116721980886147e-11	4.9711821561425696e-12	9999.999999999996	7.557644190707299e-11
0.0003543950575720146	8.357126233307967e-07	1.3464152892278755e-08	4.2988817080920866e-21	7.042444587035403e-40	1.0023158635760795e-05	99999.99999923029	0.0015658074294159809	1.096274570003622e-42	1.561620532300786e-39	5.727398924468787e-08	19999.999999978903	-3.0924476255548355e-41	1.0128241553039875e-38	8.514535463229684	9999.999996785073	5.994392137993332e-07	5.066548941532833e-38	7.51628087192105e-07	19999.99961111411	1.4288942239317042e-40	1.0746405037068904e-40	1.305858188076494e-06	7.577449633833763e-09	1.0075897377303066e-39	9.001910067508944e-08	-3.0072432002250754e-42	3.1946095575192864e-06	5.237942699243418e-07	3.5507966531714195e-21	1.928268399434509e-06	999999.9999935629	100000.00000000001	3.264645470191235e-07	39999.99998714029	100000.00000000001	99999.999999276	2.9663884465317636e-05	2.1093359151192063e-08	100000.00000000001	2.2145760428880854e-40	9999.999999935126	5.870609086775171e-41	3.7246788101820017e-47	4.3596643607952734e-43	7.697471568644038e-07	7.489820426370733e-41	500000.00000000006	999.9999968053903	2991.48386713719	1.4406606113460413e-06	2.0151794754606136e-40	191.483867137188	500000.00000000006	3.022538130282273e-11	19999.999998559342	99.99999807173158	5.68541461411198e-06	0.9999999997111539	2.3646653170211396e-10	5.237942699243419e-11	5.68541461411198e-12	9999.999999999998	8.357126233307967e-11
0.0003843696719388568	9.2133533972817e-07	1.562354700781023e-08	5.880827814838561e-21	6.951469416715027e-40	1.1164541830706364e-05	99999.99999913706	0.0016502516579201807	1.693348698090497e-42	2.0720343708910027e-39	6.524224276518488e-08	19999.999999974778	-9.089233922289673e-41	1.2112985083865806e-38	8.734812531341953	9999.999996416165	6.883708556783423e-07	6.060085519899837e-38	8.309406108567273e-07	19999.999578987554	2.1012673107028295e-40	1.335975890580728e-40	1.419388069188862e-06	8.377228734146187e-09	9.980398969283264e-40	1.0056616786588789e-07	9.378428535363265e-42	3.560483684370798e-06	6.053611153569659e-07	5.0036230359273556e-21	2.0870464475793575e-06	999999.9999926928	100000.00000000001	3.548470172972155e-07	39999.99998566466	100000.00000000001	99999.99999917024	3.130803719142e-05	2.5218831396622646e-08	100000.00000000001	3.0395976901102555e-40	9999.999999926355	7.982263978515922e-41	5.880181134796334e-47	7.168544423513474e-43	8.629713384071198e-07	7.159810518056033e-41	500000.00000000006	999.9999964395162	2991.263503821918	1.6508345337602658e-06	1.9960797938566532e-40	191.2635038219165	500000.00000000006	3.455494889944892e-11	19999.99999834917	99.99999791295353	6.476227439344496e-06	0.9999999996771015	2.6236245177261643e-10	6.05361115356966e-11	6.476227439344495e-12	9999.999999999995	9.213353397281704e-11
0.000415971644311759	1.0128404699595562e-06	1.8049038970675876e-08	7.96790860806847e-21	6.69444279375717e-40	1.2398210361065834e-05	99999.99999903594	0.0017368447188888213	2.537496253375968e-42	2.672464367478973e-39	7.40379912984356e-08	19999.99999997	-9.56886276444657e-41	1.4043215424115163e-38	8.954587167066105	9999.9999960165	7.873690081866812e-07	7.026773123799529e-38	9.158729864175642e-07	19999.999545152274	3.0027900936101595e-40	1.606759235408783e-40	1.539255713415347e-06	9.233693203485163e-09	9.616639294347577e-40	1.1199132618191619e-07	1.366845374113289e-41	3.95676171856695e-06	6.966423617943839e-07	6.974962464754815e-21	2.2542134472104484e-06	999999.9999917351	100000.00000000001	3.8481392835383676e-07	39999.999984066	100000.00000000001	99999.99999905261	3.2995226033951645e-05	2.999427676658521e-08	100000.00000000001	4.052289020068224e-40	9999.999999916696	1.054056428400634e-40	8.992804960416487e-47	1.1396985518503374e-42	9.64093408039619e-07	6.855448671784793e-41	500000.00000000006	999.9999960432381	2991.0436407387774	1.884529990410683e-06	1.9233278588695162e-40	191.04364073877554	500000.00000000006	3.934783162076975e-11	19999.999998115472	99.99999774578653	7.349146515692934e-06	0.9999999996401319	2.902040557620225e-10	6.966423617943841e-11	7.349146515692934e-12	9999.999999999996	1.0128404699595566e-10
