RS	E	D	X	R	E2F	RP	Values[unpho_RB]
1.287462766889789	0.12516608577757685	0.35828880402132396	6.5933797339410765	0.8778908280601441	0.21253723311021136	0.33464640505006743	2.1653535949499325
1.2846413056575554	0.17551332695149102	0.4307845274429054	3.414328811625514	0.8912917942506781	0.21535869434244484	0.32406690009176675	2.1759330999082334
1.2695744035315986	0.2648692051433588	0.4864377370135465	1.6256347580282546	0.8808551850671378	0.23042559646840166	0.349570411401264	2.150429588598736
1.2476958997815009	0.38823719988535765	0.5168237980906174	0.743897973196252	0.842862869114574	0.2523041002184994	0.40944123110392544	2.0905587688960745
1.2220766721213205	0.5391009198027226	0.5167120940913054	0.3574016341559701	0.776776833116117	0.2779233278786795	0.5011464947625625	1.9988535052374377
1.1945172973029492	0.7078643054149211	0.48717964316496626	0.2084581531284494	0.692152912857035	0.3054827026970508	0.6133297898400158	1.8866702101599842
1.1666177277238179	0.8853184544082013	0.4358787701872032	0.16230066782514604	0.6032141424001466	0.3333822722761821	0.7301681298760356	1.7698318701239644
1.1398514194683826	1.0644573454071706	0.3739889137189108	0.15812186773160392	0.5207037856848495	0.36014858053161736	0.839444794846768	1.6605552051532322
1.115207349182595	1.240344076868538	0.31214143768545133	0.17100325203104166	0.4501835295822673	0.38479265081740516	0.934609121235138	1.565390878764862
1.0930676847441014	1.4094103143418044	0.25763788957538614	0.19125276882449097	0.39353285677255656	0.40693231525589857	1.0133994584833423	1.4866005415166579
1.0733918062903178	1.5688904584877237	0.21376060228540125	0.2152495271212069	0.3505254691893386	0.4266081937096824	1.0760827245203437	1.4239172754796563
1.056025709028768	1.7164740496621844	0.18063731341117273	0.24176818690439447	0.3198938830932756	0.4439742909712321	1.1240804078779565	1.3759195921220435
1.0409502274728053	1.8500990735083986	0.15665941364828004	0.2705516745434802	0.29998420368110706	0.4590497725271947	1.1590655688460876	1.3409344311539124
1.0283747527131153	1.9678281188310718	0.13969455363882297	0.30176026115325694	0.2891330407277905	0.4716252472868847	1.1824922065590944	1.3175077934409058
1.018691758312409	2.0677821190064094	0.12780245228085352	0.33576880855418945	0.2858631878216688	0.4813082416875912	1.1954450538659225	1.3045549461340777
1.012364253953005	2.1481175291734567	0.11950652347034164	0.37311390944073974	0.28896882426594667	0.48763574604699517	1.1986669217810486	1.3013330782189514
1.0098138199387265	2.207031829071511	0.11380068811882577	0.4145166004621418	0.2975386442544321	0.4901861800612735	1.1926475358068416	1.3073524641931586
1.0113442779810056	2.242780256115279	0.11005160390758041	0.46095758196820263	0.31094685284183843	0.48865572201899443	1.177708869177156	1.322291130822844
1.0171064521284972	2.2536866795851824	0.10788996615356604	0.5138114823090779	0.32882960286872753	0.4828935478715029	1.1540639450027756	1.3459360549972246
1.027094140464693	2.2381313741809565	0.10712833351782643	0.575077077744269	0.3510575147470462	0.47290585953530734	1.121848344788261	1.378151655211739
1.0411581339520133	2.194494059585995	0.10771249207280506	0.6477923782149296	0.3777114689034636	0.4588418660479867	1.0811303971445232	1.4188696028554768
1.059028151850275	2.121015830485831	0.109703354934726	0.7368403899948183	0.4090676476955274	0.4409718481497251	1.0319042004541976	1.4680957995458024
1.080337676887254	2.0155060541816825	0.11328829593322798	0.8506549231716913	0.4455987576947933	0.4196623231127461	0.9740635654179529	1.5259364345820472
1.1046520591654343	1.8747292250923477	0.11883098082477461	1.0052228124599378	0.48800164744526725	0.3953479408345659	0.9073462933892988	1.5926537066107014
1.1315060301482756	1.6930824990690023	0.1269927371807769	1.2347390568569903	0.5372626656106361	0.3684939698517247	0.8312313042410888	1.6687686957589114
1.1604646826030378	1.4596309550241782	0.13902298021919599	1.6248970017438433	0.5947348407283709	0.3395353173969624	0.7448004766685915	1.7551995233314086
1.1912359935000951	1.1517210498315495	0.15751349237714085	2.4394264651906585	0.6619106683345123	0.30876400649990515	0.6468533381653928	1.8531466618346073
1.2238584336213183	0.7316700733852417	0.18842421035992898	4.649057022341228	0.7380624326846882	0.2761415663786819	0.5380791336939938	1.9619208663060062
1.2576890200702038	0.28176901698221624	0.24293686037275414	9.202437419894311	0.8115505712599271	0.24231097992979622	0.43076040866986925	2.0692395913301307
1.2824532708461591	0.1348155952969774	0.3186017641355155	8.030385441896547	0.8620679766316861	0.2175467291538411	0.35547875252215505	2.144521247477845
1.2878457998678896	0.15499576163019688	0.39453556631606174	4.492391550442824	0.8862396298213112	0.21215420013211062	0.32591457031079957	2.1740854296892005
1.2779119864888049	0.2270484532545363	0.4580843608623296	2.215755116219115	0.886739918512067	0.22208801351119514	0.3353480949991282	2.1646519050008717
1.2588944021277848	0.33607078833407134	0.5001040973111284	1.0253017923577157	0.8613100256085414	0.24110559787221522	0.3797955722636738	2.120204427736326
1.234872111800787	0.4761842215474915	0.5135675274488668	0.475804156072724	0.8069394897085765	0.26512788819921296	0.45818839849063653	2.0418116015093632
1.2081130803341456	0.6384183635024474	0.496628110819261	0.2514990586496211	0.7289297074195272	0.2918869196658547	0.5629572122463277	1.9370427877536724
1.1802982655787972	0.8129559906530527	0.45429638730251404	0.173549607599392	0.6407201653839323	0.31970173442120303	0.6789815690372708	1.8210184309627293
1.1530142888292763	0.9917992482631692	0.39661663881449094	0.1564717970704611	0.554999512003696	0.346985711170724	0.7919861991670281	1.7080138008329722
1.1274835294392338	1.169237848817095	0.33473861285157563	0.16401966049599714	0.47934686931484033	0.3725164705607662	0.8931696012459259	1.6068303987540742
1.104325124144938	1.341230295664047	0.2774501309037213	0.18183862268799306	0.4169666907861078	0.39567487585506195	0.9787081850689542	1.521291814931046
1.083636248764224	1.504744064485132	0.22963705835571704	0.20446613160358998	0.3683808605463352	0.4163637512357763	1.047982890689441	1.452017109310559
1.0652756019475922	1.6573227933311396	0.19260078706530678	0.22994613154228952	0.3326911892067767	0.43472439805240787	1.102033208845631	1.397966791154369
1.0491520576960134	1.7968300005488491	0.16533476715477635	0.25772039017276777	0.30837813861043745	0.4508479423039866	1.1424698036935494	1.3575301963064508
1.03538365110353	1.9212954772641673	0.1458609068693863	0.28781269002683174	0.2937758579444019	0.46461634889647013	1.1708404909520682	1.3291595090479318
1.0243020648262484	2.0288274213879105	0.1321473793931205	0.32051865530013923	0.2873323000386871	0.47569793517375186	1.1883656351350649	1.3116343648649353
1.0163589730304126	2.117573575568268	0.12254263564077288	0.3563044213900921	0.28773393143143533	0.4836410269695875	1.1959070955381523	1.304092904461848
1.012008322546214	2.1857172088663956	0.11587170444090406	0.39580243334015325	0.29395150143023163	0.4879916774537863	1.1940401760235546	1.3059598239764454
1.0116134947647983	2.2314915803830453	0.11137008813329341	0.4398645435543715	0.30524322541412025	0.4883865052352017	1.1831432798210815	1.3168567201789185
