V_membrane	n	jm	ca_er_ca_equations	Ca_i	Values[i_K]	Values[n_infinity]	Values[tau_n]	Values[i_K_ATP]	Values[i_Ca_f]	Values[m_f_infinity]	Values[i_Ca_s]	Values[m_s_infinity]	Values[j]	Values[jm_infinity]	Values[tau_j]	Values[i_Ca]	Values[i_K_Ca]	Values[i_CRAC]	Values[r_infinity]	Values[i_leak]	Values[J_er_p]	Values[a_infinity]	Values[b_infinity]	Values[h_infinity]	Values[O]	Values[J_er_tot]	Values[J_er_IP3]	Values[J_er_leak]	Values[J_mem_tot]
-62.02221398036589	0.0004003174968239028	0.24829875644040308	8.998200565498125	0.1169939641567267	12.45522458534896	0.0003946819042445597	9.086412341490416	1196.6679029451175	-482.08752538005916	0.003673383851500448	-616.7889400702358	0.009929938766385104	0.7517012435595969	0.010866904739175398	6683.824630657605	-1098.876465450295	4.167526443805851	-11.522481274216817	0.00247706545440089	-0.0	0.13868111368906597	0.539157688608455	0.0	0.7737034235060044	0.0	0.03894301833776201	0.0	0.17762413202682797	-4.225930080091656e-05
-62.038872905022444	0.0003991750378924195	0.24826317282880814	8.998169457580763	0.11710716974651202	12.39374451823574	0.0003935880254719043	9.08642228484846	1194.1690642466344	-481.0712842755225	0.0036652634958795833	-615.8649342165098	0.009913574183239954	0.751736827171192	0.010777736693942774	6662.745656552055	-1096.9362184920324	4.178974909916917	-11.525933821812405	0.0024771423210643807	-0.0	0.1387943420829807	0.5393979843376104	0.0	0.7735340436221018	0.0	0.03882690367370431	0.0	0.177621245756685	-4.240852942155082e-05
-62.05543244717397	0.0003980424375719305	0.24822746906702306	8.998138442247354	0.11721976367846657	12.332872633308781	0.00039250367597090625	9.086432141585425	1191.6851329239043	-480.06321529613615	0.0036572093092977	-614.9480601309164	0.009897333687589546	0.751772530932977	0.010689817906725851	6641.873612761903	-1095.0112754270526	4.190360003589613	-11.529367043350504	0.002477218961324646	-0.0	0.1389068162070779	0.5396367332945717	0.0	0.7733656524553515	0.0	0.03871155736429982	0.0	0.17761837357137772	-4.255677787027282e-05
-62.0718926392619	0.000396919629049503	0.2481916457131163	8.998107518885833	0.11733174999032064	12.272603587486326	0.00039142879154484907	9.086441912284858	1189.2161041107154	-479.0632743141795	0.003649220919786688	-614.0382881915116	0.009881216731164297	0.7518083542868838	0.010603129738516626	6621.206737250729	-1093.1015625056912	4.2016823477396965	-11.532780949244316	0.0024772953766730734	-0.0	0.1390185425154286	0.5398739484476901	0.0	0.7731982427281606	0.0	0.03859697286248165	0.0	0.17761551537791026	-4.2704051633644175e-05
-62.088253524068435	0.0003958065459913852	0.24815570332915185	8.998076686889354	0.11744313268826709	12.212932077052157	0.0003903633079871263	9.086451597530397	1186.761971389736	-478.07141698215685	0.0036412979538721297	-613.1355884320429	0.009865222760205516	0.7518442966708482	0.010517653821800477	6600.743274240819	-1091.2070054141998	4.212942565012667	-11.5361755517878	0.0024773715685884267	-0.0	0.13912952739472656	0.540109642628434	0.0	0.7730318072285239	0.0	0.038483143689295174	0.0	0.17761267108402173	-4.2850356196496775e-05
-62.10451515456175	0.00039470312246479356	0.24811964248108276	8.99804594565622	0.1175539157472336	12.153852835284955	0.0003893071610940651	9.086461197905656	1184.3227268157382	-477.08759874537515	0.003633440036673418	-612.2399305535433	0.009849351215666696	0.7518803575189172	0.010433372057519152	6580.481474483607	-1089.3275292989185	4.224141277589782	-11.539550865127577	0.0024774475385369713	-0.0	0.13923977716509262	0.5403438285331272	0.0	0.772866338809336	0.0	0.038370063433087104	0.0	0.17760984059817972	-4.2995697041251546e-05
-62.12067759374127	0.0003936092928537808	0.24808346373864495	8.998015294589843	0.11766410311115415	12.095360629928361	0.0003882602866774224	9.086470713994101	1181.8983609388106	-476.111774854286	0.0036256467920018918	-611.3512839357552	0.009833601533411633	0.7519165362613551	0.010350266612027093	6560.419595519506	-1087.4630587900413	4.235279106999206	-11.542906905234862	0.002477523287972597	-0.0	0.13934929808087054	0.5405765187246646	0.0	0.772701830387708	0.0	0.038257725748703175	0.0	0.17760702382957372	-4.3140079647251126e-05
-62.136740914480804	0.000392524991807385	0.24804716767525042	8.99798473309868	0.11777369869323806	12.037450261678806	0.00038722262057668997	9.086480146378959	1179.4888628278804	-475.1439003767138	0.003617917842457976	-610.4696176485124	0.009817973144411655	0.7519528323247496	0.010268319914050306	6540.555901930113	-1085.6135180252263	4.246356673933237	-11.546243689877038	0.002477598818336955	-0.0	0.13945809633141268	0.5408077256342019	0.0	0.7725382749442925	0.0	0.03814612435669612	0.0	0.1776042206881088	-4.3283509490096724e-05
-62.15270519937891	0.0003914501542006173	0.24801075486788599	8.997954260596186	0.117882706376225	11.980116563067243	0.00038619409867063267	9.086489495643084	1177.094220093165	-474.18393020943273	0.0036102528095230354	-609.5949004625642	0.009802465474933046	0.7519892451321141	0.010187514651602836	6520.888665571622	-1083.778830671997	4.257374598064367	-11.549561238590517	0.0024776741310595833	-0.0	0.13956617804184365	0.5410374615627969	0.0	0.7723756655226347	0.0	0.038035253042555534	0.0	0.1776014310843992	-4.342599204101858e-05
-62.16857054058186	0.00039038471509588634	0.24797422589699333	8.997923876500762	0.11799113001268374	11.923354397403088	0.00038517465689027813	9.086498762368867	1174.7144189127218	-473.2318190911582	0.0036026513136624434	-608.7271008617994	0.009787077946748074	0.7520257741030067	0.010107833769041896	6501.4161658322455	-1081.9589199529576	4.268333497889441	-11.552859572648536	0.0024777492275580336	-0.0	0.1396735492738602	0.5412657386831219	0.0	0.7722139952284616	0.0	0.037925105655901376	0.0	0.17759865492976157	-4.356753276617545e-05
-62.18433703966292	0.00038932860972080985	0.24793758134638785	8.997893580235708	0.11809897342521501	11.867158658138418	0.0003841642312279892	9.086507947138138	1172.3494440505629	-472.2875216119409	0.0035951129743998452	-607.8661870521087	0.009771809977288689	0.7520624186536121	0.010029260463835787	6482.136689810997	-1080.1537086640496	4.279233990531255	-11.556138715039303	0.0024778241092379845	-0.0	0.1397802160264279	0.5414925690409567	0.0	0.772053257229119	0.0	0.0378156761097819	0.0	0.1775958921362098	-4.370813712613825e-05
-62.20000480741318	0.0003882817734489288	0.2479008218031185	8.997863371229151	0.11820624040679664	11.811524268455845	0.00038316275775192543	9.086517050532034	1169.9992788880231	-471.35099222765183	0.0035876374104319847	-607.0121269751455	0.00975666097988314	0.7520991781968815	0.00995177818377968	6463.048532595792	-1078.3631192027974	4.2900766916192685	-11.559398690427907	0.00247789877749339	-0.0	0.13988618423661214	0.5417179645569604	0.0	0.7718934447528003	0.0	0.0377069583798349	0.0	0.17759314261644704	-4.384781057511274e-05
-62.21557396379919	0.0003872441418026399	0.24786394785743962	8.997833248914047	0.11831293472085157	11.756446181277367	0.0003821701726095513	9.08652607313098	1167.663905430122	-470.42218526427945	0.0035802242396621394	-606.1648883124396	0.00974163036382862	0.7521360521425604	0.009875370623385615	6444.149997329269	-1076.5870735767191	4.300862215034027	-11.56263952514865	0.0024779732337065095	-0.0	0.1399914597801274	0.541941937027844	0.0	0.7717345510881926	0.0	0.03759894650373652	0.0	0.1775904062838639	-4.3986558560683846e-05
-62.23104463763425	0.00038621565041917563	0.247826960102591	8.997803212728066	0.11841906010178763	11.70191937857917	0.0003811864120491633	9.086535015514473	1165.343304354864	-469.5010549391323	0.003572873079368422	-605.3244385056669	0.009726717534737962	0.752173039897409	0.009800021721694585	6425.439395614619	-1074.8254934447991	4.31159117289952	-11.565861247145275	0.0024780474792481773	-0.0	0.140096048472345	0.5421644981285149	0.0	0.7715765695834236	0.0	0.03749163458018054	0.0	0.17758768305252554	-4.412438652269743e-05
-62.246416966620174	0.0003851962350607291	0.24778985913482646	8.997773262113597	0.11852462025492704	11.64793887148577	0.0003802114124175145	9.086543878261125	1163.037455006975	-468.5875553597306	0.0035655835461939236	-604.49074475571	0.009711921894526052	0.7522101408651736	0.009725715658272849	6406.91504746296	-1073.0783001154405	4.3222641752661	-11.569063885978606	0.0024781215154777614	-0.0	0.14019995606869226	0.5423856594129223	0.0	0.7714194936459224	0.0	0.037385016768481105	0.0	0.17758497283717337	-4.426129989328499e-05
-62.26169109697332	0.0003841858316044391	0.2477526455531651	8.997743396517654	0.11862961885711071	11.594499700373234	0.0003792451101836387	9.086552661948431	1160.7463354540027	-467.681640547272	0.00355835525633293	-603.6637740451994	0.009697242841794641	0.7522473544468349	0.009652436851247947	6388.575281736112	-1071.3454145924713	4.332881830151075	-11.57224747275832	0.002478195343743428	-0.0	0.14030318826570917	0.5426054323163011	0.0	0.7712633167412779	0.0	0.037279087287501705	0.0	0.17758227555321088	-4.439730409562705e-05
-62.27686718350388	0.00038318437604997795	0.24771531995944457	8.997713615391882	0.11873405955656738	11.541596934816676	0.0003782874419336422	9.086561367152823	1158.4699224744177	-466.7832644329488	0.003551187825500409	-602.8434931352011	0.00968267977177811	0.7522846800405554	0.009580169953157247	6370.418436034513	-1069.62675756815	4.343444743198954	-11.575412040157643	0.0024782689653821206	-0.0	0.14040575070137454	0.5428238281558581	0.0	0.7711080323931967	0.0	0.03717384041533173	0.0	0.17757959111670626	-4.453240454411399e-05
-62.291945389219435	0.00038219180452096107	0.24767788295805906	8.997683918192442	0.11883794597354781	11.489225674057318	0.0003773383443953818	9.086569994449446	1156.2081916170846	-465.89238088232	0.003544080869125307	-602.0298685887351	0.009668232076744405	0.752322117041941	0.00950889984910197	6352.4428571498	-1067.9222494710552	4.35395351775156	-11.57855762234088	0.002478342381719809	-0.0	0.14050764895617787	0.5430408581330426	0.0	0.7709536341823261	0.0	0.03706927048819997	0.0	0.17757691944437784	-4.4666606643062514e-05
-62.306925884967136	0.0003812080532728711	0.24764033515572492	8.997654304379898	0.11894128170088776	11.437381047594826	0.0003763977544602512	9.086578544411957	1153.9611172549307	-465.0089437170668	0.0035370340025228353	-601.2228667918755	0.009653899146354578	0.7523596648442751	0.009438611654679074	6334.646901458069	-1066.2318105089423	4.364408754892458	-11.581684254898331	0.0024784155940717895	-0.0	0.14060888855411208	0.5432565333356476	0.0	0.770800115745187	0.0	0.036965371899468136	0.0	0.1775742604535802	-4.479991578556388e-05
-62.321808850455845	0.0003802330586763311	0.24760267716215253	8.997624773419542	0.11904407030238938	11.386058212981574	0.000375465609118225	9.086587017613114	1151.7286724316243	-464.1329066552805	0.00353004684041691	-600.42245389696	0.009639680366700893	0.7523973228378475	0.009369290707488487	6317.028933670395	-1064.5553605522405	4.3748110523130705	-11.584791975032685	0.002478488603741899	-0.0	0.14070947496152378	0.5434708647353454	0.0	0.7706474707763531	0.0	0.036862139100819286	0.0	0.17757161406234306	-4.4932337356553265e-05
-62.3365944725799	0.00037926675724945304	0.2475649095889446	8.99759532478087	0.11914631531546711	11.335252359101421	0.000374541845562152	9.08659541462384	1149.5108291130166	-463.26422341075	0.0035231189977308285	-599.6285959178934	0.009625575121924926	0.7524350904110555	0.009300922571324866	6299.587328783359	-1062.8928193286433	4.385161005491895	-11.587880821253282	0.002478561412023765	-0.0	0.14080941359013563	0.5436838631941072	0.0	0.770495693024295	0.0	0.03675956659917243	0.0	0.17756898018930806	-4.506387672764281e-05
-62.351282946095495	0.00037830908564400926	0.24752703305004087	8.997565957937793	0.11924802025008133	11.284958704548178	0.00037362640114396896	9.086603736013602	1147.3075580856757	-462.4028476532326	0.003516250089268963	-598.8412586925712	0.009611582793581146	0.7524729669499591	0.009233493029318973	6282.320471224318	-1061.2441063458036	4.395459206869299	-11.59095083349958	0.00247863402020031	-0.0	0.14090870979642386	0.5438955394628567	0.0	0.7703447762927458	0.0	0.03665764895733034	0.0	0.1775663587537542	-4.519453925916381e-05
-62.36587447413372	0.0003773599806374602	0.24748904816205558	8.997536672368797	0.1193491885879262	11.235172496436887	0.00037271921334161454	9.086611982350725	1145.1188288799433	-461.5487329786654	0.0035094397294778905	-598.0604078547161	0.00959770276016064	0.7525109518379445	0.009166988078007199	6265.22675420196	-1059.6091408333814	4.405706245154127	-11.594002053234586	0.0024787064295433356	-0.0	0.1410073688812456	0.5441059041806532	0.0	0.7701947144416877	0.0	0.03655638079437182	0.0	0.17756374967561742	-4.532433030168827e-05
-62.38036926547382	0.00037641937920760446	0.24745095554249014	8.997507467556122	0.119449823786701	11.185889016437972	0.0003718202199270206	9.086620154200862	1142.9446101789285	-460.7018330687534	0.003502687533717437	-597.2860089872983	0.009583934399693133	0.7525490444575099	0.009101393936157276	6248.304582842241	-1057.9878420560517	4.415902707440568	-11.597034522947615	0.0024787786413155723	-0.0	0.14110539609441622	0.5443149678844255	0.0	0.7700455013808031	0.0	0.03645575678097218	0.0	0.1775611528753884	-4.545325518772892e-05
-62.39476753836145	0.00037548721841888414	0.24741275581223388	8.9974783429869	0.11954992927414179	11.137103571553682	0.0003709293587271299	9.08662825212917	1140.7848692457826	-459.86210146739586	0.0034959931164765478	-596.5180274087098	0.009570277086122505	0.7525872441877661	0.009036697023814932	6231.552369654901	-1056.3801288761056	4.426049175670554	-11.600048286850795	0.0024788506567678392	-0.0	0.14120279662929616	0.5445227409974036	0.0	0.7698971310781163	0.0	0.03635577164495901	0.0	0.17755856827425517	-4.558131924333814e-05
-62.40906951670579	0.00037456343555302215	0.24737444959307964	8.997449298152036	0.11964950845394334	11.088811503380681	0.00037004656785811124	9.086636276698169	1138.6395724941312	-459.02949180275556	0.0034893560931423587	-595.7564283862032	0.009556730192925899	0.7526255504069204	0.008972883976014145	6214.968538910702	-1054.7859201889587	4.436146229690026	-11.603043390185196	0.0024789224771418344	-0.0	0.1412995756289621	0.5447292338422499	0.0	0.769749597551004	0.0	0.036256420164999775	0.0	0.17755599579396186	-4.5708527776544585e-05
-62.42327543176233	0.00037364796804615973	0.24733603750882116	8.997420332546694	0.11974856470314509	11.041008183532949	0.00036917178561874395	9.086644228468726	1136.5086852356508	-458.20395768837244	0.0034827760792101696	-595.0011770416543	0.009543293091516391	0.7526639624911788	0.008909941631599194	6198.551524597938	-1053.2051347300267	4.446194445569389	-11.606019879527906	0.0024789941036689037	-0.0	0.14139573818405263	0.544934456636436	0.0	0.7696028948698692	0.0	0.03615769717281833	0.0	0.17755343535687096	-4.5834886082489495e-05
-62.43738552132752	0.00037274075352601376	0.24729752018473053	8.99739144567007	0.11984710137335616	10.993689015687783	0.0003683049505379195	9.08665210799961	1134.392171800873	-457.3854527694943	0.003476252690651176	-594.252238396623	0.009529965152007023	0.7527024798152695	0.008847857033325357	6182.299771277823	-1051.6376911661173	4.45619439607698	-11.608977802644977	0.0024790655375706073	-0.0	0.1414912893343475	0.5451384194955811	0.0	0.7694570171561244	0.0	0.036059597551586775	0.0	0.17755088688593426	-4.596039944098747e-05
-62.451400030212085	0.00037184172978824566	0.24725889824786476	8.997362637025532	0.11994512179004443	10.946849433957215	0.00036744600134311546	9.086659915847791	1132.2899954681884	-456.57393069488404	0.0034697855436861156	-593.5095773458927	0.009516745742762497	0.7527411017521353	0.008786617422295806	6166.2117334541545	-1050.0835080407767	4.466146650051657	-11.611917208577847	0.0024791367800583827	-0.0	0.14158623406846013	0.5453411324327613	0.0	0.769311958583047	0.0	0.03596211623624962	0.0	0.17754835030470975	-4.60850731180003e-05
-62.46531920935239	0.00037095083484797216	0.2472201723264998	8.997333906120364	0.12004262925388468	10.900484905454483	0.0003665948770124206	9.086667652567955	1130.202118597143	-455.769345167533	0.0034633742551877732	-592.7731587068494	0.009503634231235989	0.7527798276735003	0.008726210238425125	6150.285876508036	-1048.5425038743824	4.476051772962389	-11.614838147481057	0.002479207832334174	-0.0	0.14168057732552172	0.5455426053620718	0.0	0.7691677133735898	0.0	0.035865248211807865	0.0	0.1775458255373296	-4.620891236297031e-05
-62.4791433166427	0.00037006800688976223	0.24718134305065842	8.997305252465994	0.12013962703949364	10.854590927362977	0.0003657515167208972	9.086675318713006	1128.1285025035952	-454.9716498955719	0.0034570184422880977	-592.0429471729542	0.009490629983180655	0.7528186569493416	0.008666623113407268	6134.520675651753	-1047.0145970685262	4.485910325970885	-11.617740670774293	0.0024792786955898506	-0.0	0.14177432399432838	0.5457428480967684	0.0	0.7690242758020598	0.0	0.03576898851420163	0.0	0.17754331250853	-4.6331922411383814e-05
-62.49287261558092	0.00036919318433856766	0.24714241105124807	8.997276675577629	0.12023611839748548	10.809163030726884	0.00036491585992054764	9.086682914833323	1126.0691076628627	-454.1807986694944	0.003450717722991821	-591.3189073887269	0.009477732363919715	0.752857588948752	0.008607843873209897	6118.9146173815425	-1045.4997060582214	4.49572286691237	-11.62062483089483	0.0024793493710081192	-0.0	0.14186747891569598	0.54594187035426	0.0	0.7688816401908887	0.0	0.03567333222790689	0.0	0.17754081114360287	-4.64541084807198e-05
-62.50650737658954	0.0003683263057937143	0.24710337696090284	8.997248174974612	0.1203321065524678	10.764196776345583	0.0003640878462568375	9.086690441477526	1124.0238935115701	-453.3967452848234	0.0034444717155585436	-590.6010038760327	0.009464940737097501	0.7528966230390972	0.008549860529049491	6103.466197872887	-1043.997749160856	4.505489948932982	-11.623490681539023	0.0024794198597616417	-0.0	0.14196004688088495	0.5461396817527047	0.0	0.7687398009134113	0.0	0.035578274487557904	0.0	0.17753832136844286	-4.6575475774495376e-05
-62.52004787513369	0.0003674673101122225	0.24706424141278202	8.997219750179896	0.12042759470589284	10.719687759662026	0.0003632674156801373	9.086697899191467	1121.9928187299474	-452.6194436492395	0.0034382800393544352	-589.889201137991	0.009452254466438785	0.7529357585872181	0.008492661282129776	6088.1739250154815	-1042.5086447872304	4.515212121950491	-11.626338277318318	0.002479490163014308	-0.0	0.14205203263470859	0.5463362918176115	0.0	0.7685987523894663	0.0	0.03548381047477148	0.0	0.17753584310948006	-4.669602947664959e-05
-62.533494393494415	0.00036661613633425113	0.24702500504170308	8.997191400720556	0.12052258603337197	10.675631605762899	0.00036245450833486705	9.086705288519235	1119.9758409758379	-451.8488476792744	0.0034321423140274763	-589.1834635602116	0.009439672914075742	0.7529749949582969	0.008436234512827268	6073.036316297951	-1041.032311239486	4.524889930894363	-11.629167674083273	0.0024795602819200195	-0.0	0.14214344087329425	0.546531709977014	0.0	0.7684584890891845	0.0	0.035389935420449437	0.0	0.1775333762937437	-4.681577475695212e-05
-62.546847218637886	0.0003657727237707476	0.24698566848278306	8.99716312612717	0.12061708368789793	10.632023974721548	0.0003616490646852924	9.08671261000201	1117.972917204318	-451.08491142117936	0.003426058160468411	-588.4837555280961	0.009427195442533358	0.753014331517217	0.008380568786448661	6058.051901104329	-1039.5686669492754	4.53452391740372	-11.631978928534252	0.002479630217624169	-0.0	0.14223427624753313	0.5467259455688038	0.0	0.7683190055280514	0.0	0.03529664460125226	0.0	0.17753092084878538	-4.693471676466819e-05
-62.56010664407461	0.0003649370119272834	0.2469462323726224	8.997134925934354	0.12071109079703568	10.588860556439348	0.00036085102539970695	9.086719864179116	1115.98400338881	-450.3275889428309	0.003420027199947946	-587.7900413233987	0.00941482141297744	0.7530537676273776	0.00832565284221698	6043.219218507919	-1038.1176302662295	4.544114617990843	-11.634772098560944	0.0024796999712623164	-0.0	0.14232454336071793	0.5469190078356357	0.0	0.76818029627088	0.0	0.035203933342028454	0.0	0.17752847670274638	-4.7052860634222074e-05
-62.57327296838672	0.00036410894056529235	0.24690669734837145	8.99710679968035	0.12080461046514654	10.546137074258489	0.0003600603314359672	9.086727051587246	1114.0090547419923	-449.57683441651375	0.003414049054774246	-587.102285204889	0.00940255018657937	0.7530933026516285	0.008271475596281386	6028.536818813949	-1036.6791196214026	4.553662565167226	-11.637547242973472	0.0024797695439612577	-0.0	0.1424142467710192	0.5471109059301787	0.0	0.7680423559283542	0.0	0.03511179701328487	0.0	0.17752604378430406	-4.7170211480858586e-05
-62.58634649521808	0.00036328844970266196	0.2468670640477244	8.997078746907023	0.12089764577340369	10.503849284701236	0.0003592769240382824	9.086734172760492	1112.048025717289	-448.8326021176367	0.003408123348280774	-586.4204514079994	0.009390381124508932	0.7531329359522756	0.008218026138578693	6014.003263447115	-1035.253053525636	4.5631682872788835	-11.640304421500232	0.0024798389368389613	-0.0	0.14250339099182918	0.547301648915807	0.0	0.7679051791568366	0.0	0.0350202310308432	0.0	0.17752362202267238	-4.728677440071289e-05
-62.59932753335152	0.00036247547960941	0.24682733310896288	8.997050767159875	0.1209901997796768	10.461992976944204	0.0003585007447287876	9.086741228230414	1110.100869997273	-448.09484641847445	0.0034022497047745282	-585.7445041396686	0.009378313587845796	0.7531726668910371	0.008165293729397116	5999.617124742321	-1033.839350558143	4.572632308265201	-11.64304369480235	0.002479908151004593	-0.0	0.14259198049197677	0.547491245767015	0.0	0.7677687606583719	0.0	0.03492923085562716	0.0	0.17752121134760393	-4.740255447114154e-05
-62.61221639706724	0.00036166997079325563	0.246787505171204	8.99702285998816	0.12108227551798353	10.420563971608383	0.0003577317352824203	9.086748218526282	1108.1675404399145	-447.3635217660001	0.003396427749357683	-585.0744075577547	0.009366346937230414	0.753212494828796	0.008113267794870094	5985.37698542687	-1032.4379293237548	4.582055147162215	-11.645765124538652	0.002479977187558165	-0.0	0.14268001969552535	0.5476797053689376	0.0	0.7676330951813295	0.0	0.03483879199387818	0.0	0.17751881168940353	-4.751755675188064e-05
-62.62501340476073	0.00036087186405757394	0.2467475808734991	8.996995024944491	0.12117387600058707	10.379558124092103	0.00035696983780558023	9.086755144174347	1106.2479892858908	-446.63858275841477	0.0033906571085349163	-584.4101258459642	0.00935448053412998	0.7532524191265009	0.008061937929540464	5971.281440023888	-1031.048708604379	4.591437319186572	-11.648468773113487	0.002480046047591579	-0.0	0.1427675129840966	0.5478670365222764	0.0	0.7674981775171507	0.0	0.0347489099947815	0.0	0.1775164229788781	-4.763178628105099e-05
-62.637718879882776	0.0003600811004603296	0.24670756085545084	8.996967261585098	0.12126500421657047	10.33897132175746	0.0003562149946759256	9.086762005698397	1104.3421680175836	-445.91998408967754	0.0033849374097698354	-583.7516231611277	0.009342713739945288	0.7532924391445492	0.008011293889537585	5957.32909368188	-1029.6716072508052	4.6007793347248285	-11.651154703848233	0.0024801147321879265	-0.0	0.14285446469581814	0.5480532479409997	0.0	0.7673640025022889	0.0	0.0346595804515524	0.0	0.17751404514737054	-4.7745248078062776e-05
-62.650333150919586	0.00035929762131362486	0.24666744575720329	8.99693956946984	0.12135566313186766	10.298799483656579	0.00035546714853973665	9.086768803619773	1102.450027362063	-445.2076805486982	0.0033792682814766726	-583.0988636332953	0.009331045916011168	0.7533325542427968	0.007961325589739499	5943.5185620726725	-1028.3065441819936	4.610081699187946	-11.653822980977578	0.0024801832424214913	-0.0	0.14294087912566397	0.5482383482530229	0.0	0.767230565018006	0.0	0.03457079900109544	0.0	0.17751167812675941	-4.785794714366286e-05
-62.66285655029406	0.0003585213682330485	0.24662723621873173	8.996911948161875	0.12144585569092353	10.25903856319183	0.00035472624237302386	9.086775538456829	1100.5715174558923	-444.50162707928285	0.003373649353495438	-582.4518114247469	0.009319476424592644	0.7533727637812683	0.007912023105216992	5929.848472464835	-1026.9534385040297	4.6193449138568425	-11.656473669448777	0.002480251579358528	-0.0	0.1430267605273415	0.5484223460041987	0.0	0.7670978599877719	0.0	0.034482561322077526	0.0	0.17750932184941903	-4.7969888456806126e-05
-62.675289415266974	0.00035775228308742956	0.24658693288043454	8.99688439722794	0.12153558481534045	10.219684545107315	0.00035399221942388257	9.086782210725437	1098.706587709954	-443.8017787269983	0.003368080256667046	-581.8104306794615	0.009308004628029143	0.7534130671195655	0.007863376664767774	5916.317462602691	-1025.61220940646	4.628569474910332	-11.65910683508624	0.002480319744056625	-0.0	0.14311211311230057	0.5486052496561473	0.0	0.7669658823791048	0.0	0.03439486313595144	0.0	0.177506976248252	-4.808107697744733e-05
-62.687632087254634	0.0003569903080393485	0.24654653638269006	8.996856916238146	0.1216248534048992	10.180733447305261	0.00035326502324872566	9.086788820938668	1096.8551869118048	-443.108090675439	0.0033625606231199824	-581.1746855592202	0.009296629889343155	0.7534534636173099	0.007815376650770811	5902.924181318962	-1024.2827762346592	4.637755873897031	-11.661722544466718	0.002480387737565164	-0.0	0.14319694105100186	0.5487870675889213	0.0	0.7668346272019161	0.0	0.03430770020566304	0.0	0.1775046412566649	-4.819151764464528e-05
-62.699884911852976	0.0003562353855349927	0.2465060473658796	8.996829504765978	0.1217136643375315	10.142181320215911	0.00035254459770652885	9.086795369606847	1095.0172632220547	-442.4205182425123	0.003357090086238757	-580.5445402409819	0.009285351572194208	0.7534939526341204	0.007768013596271106	5889.667288371436	-1022.9650584834942	4.646904597570367	-11.664320864923702	0.002480455560925311	-0.0	0.1432812484731817	0.5489678081015231	0.0	0.7667040895084036	0.0	0.03422106833538721	0.0	0.1775023168085689	-4.830121537677241e-05
