taRNA	mT7cr	mGFPcr	pT7	pGFP	pT3	mT3cr	ara	Values[pulse2_start]	Values[pulse3_start]
0.2640580520157117	0.3569405099132084	0.20513747785201744	0.40011531499450276	8.76127331740091	0.005621669081306319	0.1397239420062909	0.0006848253247541717	31.009999999999998	62.01
0.24440816761834686	0.35694050991333154	0.20788962609206255	0.40491648578739325	8.807785614640842	0.006003925032048871	0.1494300649109813	0.0006073248405853263	31.009999999999998	62.01
0.3344994634294606	0.3569405099134463	0.21075226323887383	0.41067116973029333	8.862623695371624	0.006476338563538831	0.1590959638584818	0.009703000000000003	31.009999999999998	62.01
0.4082323971126134	0.35694050991355303	0.21382658677612748	0.4186581174938778	8.935910313800981	0.0071338689821409465	0.168976643933923	0.008604928461659746	31.009999999999998	62.01
0.46286531893490307	0.35694050991365267	0.21721832033766347	0.4283427466472192	9.024135340599766	0.00795742765731573	0.1793379670854932	0.007631123758598776	31.009999999999998	62.01
0.5014602620988318	0.3569405099137455	0.22100823052837332	0.4392375370607122	9.124071471785681	0.008926926753010472	0.19038237803394126	0.006767522830494864	31.009999999999998	62.01
0.5266853994675239	0.35694050991383197	0.22525539233228004	0.45093570643298136	9.233038431784777	0.010024359547007502	0.20225782609713605	0.006001654108898297	31.009999999999998	62.01
0.5408562850703608	0.35694050991391246	0.23000081330205627	0.4631005907146808	9.348821670077786	0.011233596236999576	0.21506504044349173	0.005322457410936221	31.009999999999998	62.01
0.5459739611923276	0.3569405099139876	0.23527055593831595	0.4754561653084289	9.469596252848168	0.012540017265446339	0.22886309810592545	0.004720124215292296	31.009999999999998	62.01
0.5437600259607754	0.35694050991405757	0.24107827737373663	0.48777861650852505	9.593859065056352	0.013930113831586408	0.24367413236935154	0.004185956013853982	31.009999999999998	62.01
0.5356887597510226	0.3569405099141228	0.24742722908282058	0.4998888757681034	9.720370444072568	0.015391130383780812	0.2594876677793663	0.003712238693454933	31.009999999999998	62.01
0.523016419198416	0.3569405099141835	0.25431181240994266	0.5116460326805098	9.848105183192466	0.016910787112796335	0.2762648288338484	0.0032921311336222632	31.009999999999998	62.01
0.50680782105629	0.35694050991424014	0.26171879847375523	0.522941546178237	9.976212205403616	0.018477095879897293	0.29394251611539335	0.0029195664115232744	31.009999999999998	62.01
0.48796035168248575	0.356940509914293	0.26962831299840384	0.5336941774225642	10.103981912016105	0.020078267062932226	0.31243755093604153	0.0025891641873684356	31.009999999999998	62.01
0.4672255496911098	0.3569405099143422	0.27801466932394714	0.5438455721521271	10.230820117715359	0.021702695166874918	0.33165073923686594	0.002296153005011648	31.009999999999998	62.01
0.44522841819429354	0.3569405099143879	0.2868471127103821	0.5533564248134908	10.356227504318769	0.023339006082353342	0.35147078418921845	0.002036301385653987	31.009999999999998	62.01
0.42248462862212754	0.3569405099144306	0.29609051966626354	0.5622031615232342	10.479783604094077	0.02497614726215257	0.3717779744032066	0.001805856719550578	31.009999999999998	62.01
0.39941578032064295	0.3569405099144704	0.3057060791680553	0.5703750837167337	10.601134428486496	0.02660350278190979	0.3924475834806235	0.0016014910732381226	31.009999999999998	62.01
0.37636287923980205	0.35694050991450743	0.3156519690480959	0.5778719191352228	10.719982971849022	0.028211017410762592	0.41335293148120844	0.00142025312966119	31.009999999999998	62.01
0.35359819545927806	0.35694050991454196	0.32588403065640026	0.5847017315097648	10.836081932534821	0.029789316755161735	0.43436807587266973	0.0012595255671539695	31.009999999999998	62.01
0.33133565354272015	0.3569405099145742	0.3363564378993761	0.5908791448544812	10.949228100995873	0.031329813766312935	0.4553701163499502	0.0011169872617659178	31.009999999999998	62.01
0.30973990227920145	0.3569405099146042	0.34702235249445945	0.5964238426275658	11.05925796353195	0.032824795036928714	0.4762411129245597	0.0009905797670836252	31.009999999999998	62.01
0.2889342017371488	0.3569405099146321	0.3578345552287545	0.6013593061209062	11.1660441600461	0.034267483136942826	0.49686962920690375	0.0008784775874740606	31.009999999999998	62.01
0.2690072561481619	0.35694050991465814	0.3687460426479584	0.6057117602718883	11.269492513816827	0.035652073615304064	0.5171519225254715	0.0007790618154521507	31.009999999999998	62.01
0.2500191113308488	0.3569405099146824	0.37971057943381264	0.6095092986391734	11.36953942065171	0.036973747170206656	0.5369928094847974	0.0006908967524648971	31.009999999999998	62.01
0.2320062254432203	0.356940509914705	0.3906831983456887	0.6127811625434525	11.46614944388702	0.03822865886984867	0.5563062400141111	0.0006127091754474863	31.009999999999998	62.01
0.2149858120937148	0.3569405099147261	0.40162064160372046	0.6155571523456778	11.55931301083678	0.03941390723324487	0.5750156152917782	0.0005433699497621409	31.009999999999998	62.01
0.1989595453602593	0.3569405099147457	0.41248173980163666	0.6178671515289937	11.649044145998037	0.04052748651371935	0.5930538854688279	0.0004818777229651179	31.009999999999998	62.01
0.18391670726496576	0.35694050991476395	0.42322772655792545	0.6197407466756814	11.73537820733477	0.041568225742335374	0.6103634623195417	0.00042734446391744056	31.009999999999998	62.01
0.1698368497773973	0.35694050991478105	0.4338224890678331	0.6212069286037483	11.818369615209106	0.04253571805636908	0.6268959801467298	0.00037898263841112614	31.009999999999998	62.01
0.1566920355345673	0.356940509914797	0.4442327564075647	0.6222938618667571	11.898089580003894	0.04343024362741082	0.6426119357753131	0.00033609383610734794	31.009999999999998	62.01
0.14444871420107228	0.3569405099148118	0.45442822882249956	0.6230287115413717	11.974623845246192	0.044252689173817084	0.6574802355519653	0.0002980586845424202	31.009999999999998	62.01
0.13306928474876345	0.3569405099148255	0.4643816522981204	0.6234375177484298	12.048070469153377	0.04500446664250386	0.6714776741424755	0.00026432790455237096	31.009999999999998	62.01
0.2354788180392805	0.3569405099148384	0.47415456198421	0.6251069416550565	12.145257309912681	0.04613421028793207	0.6847155683832316	0.009702999999999995	31.009999999999998	62.01
0.3202067366961452	0.3569405099148505	0.4841314235156693	0.6293495545207441	12.289897308447616	0.048034040378709966	0.6977829302610475	0.008604928461598452	31.009999999999998	62.01
0.38461379005606045	0.35694050991486165	0.4946876904537203	0.6355935538664638	12.473971918142828	0.05056261903554528	0.7112544149035089	0.00763112375854141	31.009999999999998	62.01
0.4318975715957941	0.3569405099148721	0.5060888138801779	0.6433183227286562	12.689987949182592	0.05358744292744151	0.7255485583438785	0.006767522830436437	31.009999999999998	62.01
0.4648467621986415	0.35694050991488174	0.5185087440685501	0.6520876534607886	12.931619318915663	0.05699611121622849	0.7409560710341991	0.0060016541088523424	31.009999999999998	62.01
0.4858840430308172	0.3569405099148908	0.5320482309755634	0.6615387205029136	13.19354609526709	0.06069394943453457	0.7576633597897187	0.005322457410895176	31.009999999999998	62.01
0.49710568840504604	0.3569405099148991	0.5467504990653699	0.6713722391959009	13.471291953047912	0.06460144511317954	0.775770992488475	0.004720124215258401	31.009999999999998	62.01
0.5003179541693852	0.356940509914907	0.5626142529465629	0.681343715070148	13.761076016005594	0.06865179402274818	0.7953087558103944	0.004185956013822075	31.009999999999998	62.01
0.49707037825544553	0.3569405099149143	0.5796042355108468	0.6912556917341769	14.059685999483523	0.07278871121569598	0.8162483582491276	0.003712238693426498	31.009999999999998	62.01
0.48868611845912063	0.35694050991492116	0.5976596768254442	0.7009509092752315	14.364374156250994	0.07696457034748516	0.8385144318380974	0.0032921311335973777	31.009999999999998	62.01
0.4762894641698023	0.35694050991492743	0.6167009984851178	0.7103062891457805	14.672774557165566	0.08113887908530293	0.8619942245940472	0.0029195664114989423	31.009999999999998	62.01
0.4608306707008237	0.35694050991493337	0.636635115433592	0.7192276658693874	14.982838844399637	0.08527706625437956	0.8865462106446572	0.002589164187343901	31.009999999999998	62.01
0.443108275195967	0.35694050991493886	0.6573596322585794	0.7276451905445466	15.292787144614021	0.08934953970732762	0.9120077453329063	0.0022961530049874653	31.009999999999998	62.01
0.4237890607073299	0.35694050991494397	0.6787661790945707	0.7355093359888122	15.601070912381351	0.09333096747124353	0.9382018369203353	0.002036301385630821	31.009999999999998	62.01
0.40342583947290567	0.3569405099149488	0.7007430820295929	0.7427874383676899	15.906344826297175	0.09719973482966167	0.9649430794123789	0.0018058567195281792	31.009999999999998	62.01
0.38247322763019936	0.35694050991495324	0.7231775184616472	0.7494607152033297	16.207445318890112	0.10093753398720419	0.9920427814237864	0.0016014910732092967	31.009999999999998	62.01
0.36130158182602184	0.35694050991495735	0.7459572707193859	0.7555217046720342	16.50337379467639	0.10452904901292119	1.0193133263386835	0.0014202531296159827	31.009999999999998	62.01
0.340209263819141	0.3569405099149613	0.7689721615933847	0.7609720760011662	16.793283029422145	0.10796170559914801	1.046571804209431	0.0012595255670983052	31.009999999999998	62.01
0.3194333926995009	0.3569405099149649	0.7921152326240813	0.7658207654985322	17.076465625148835	0.11122546196508126	1.0736429625870176	0.0011169872617042779	31.009999999999998	62.01
0.2991592363241136	0.35694050991496823	0.8152837088741512	0.7700823972505277	17.35234371436806	0.11431262345747659	1.1003615297641582	0.000990579767016842	31.009999999999998	62.01
0.2795283843446321	0.35694050991497134	0.8383797818244539	0.7737759517613313	17.62045936239024	0.11721766879122872	1.1265739688169496	0.0008784775874026204	31.009999999999998	62.01
0.2606458353081583	0.3569405099149743	0.8613112335747464	0.7769236497588533	17.88046531615015	0.11993708028560314	1.1521397237382591	0.000779061815377857	31.009999999999998	62.01
0.24258612007044952	0.356940509914977	0.8839919199317187	0.7795500220495517	18.132115899145983	0.1224691739138585	1.1769320199134476	0.0006908967523873175	31.009999999999998	62.01
0.22539857344957157	0.35694050991497955	0.906342126476605	0.7816811396582078	18.375257962005524	0.12481392755487153	1.2008382803547433	0.0006127091753660203	31.009999999999998	62.01
0.2091118559247357	0.35694050991498194	0.9282888096292174	0.7833439815468869	18.6098218751623	0.12697280763498459	1.2237602167750572	0.0005433699496776003	31.009999999999998	62.01
0.19373781741529	0.35694050991498416	0.9497657336169176	0.7845659199733103	18.835812600156213	0.12894859549407264	1.2456136510710965	0.00048187772287233227	31.009999999999998	62.01
0.1792747858846096	0.3569405099149862	0.9707135136933072	0.785374306045422	19.053300906177412	0.13074521545857828	1.2663281184841724	0.00042734446381811615	31.009999999999998	62.01
0.16571035480740146	0.3569405099149881	0.9910795757268906	0.7857961402555372	19.262414812151523	0.13236756684359474	1.2858462988609127	0.00037898263830749284	31.009999999999998	62.01
0.15302373541897668	0.3569405099149899	1.0108180421221762	0.7858578147768762	19.463331338070123	0.1338213620916227	1.3041233173794526	0.00033609383600223937	31.009999999999998	62.01
0.14118773222082154	0.3569405099149916	1.0298895539391424	0.7855849160680297	19.65626864380378	0.13511297303044834	1.32112595098675	0.000298058684438666	31.009999999999998	62.01
0.13017039339896547	0.3569405099149931	1.048261038853307	0.7850020778961718	19.84147862350943	0.13624928690680269	1.3368317718259766	0.0002643279044501625	31.009999999999998	62.01
0.11993638161822404	0.35694050991499454	1.0659054343001568	0.7841328762684266	20.019240010537565	0.13723757346522433	1.3512282542007623	0.0002344143778358476	31.009999999999998	62.01
0.11044810509549312	0.3569405099149959	1.0828013747295582	0.782999758968156	20.189852033043312	0.13808536394313647	1.3643118672545436	0.00020788611270634652	31.009999999999998	62.01
0.1016666438236486	0.3569405099149971	1.0989328513524779	0.7816240034557371	20.35362864600939	0.13880034247137998	1.3760871715300047	0.00018436000494364738	31.009999999999998	62.01
0.09355250137574538	0.3569405099149983	1.114288852162588	0.7800256978122607	20.51089335121198	0.13939025002090832	1.3865659340045835	0.00016349630564840574	31.009999999999998	62.01
0.08606620871344224	0.3569405099149994	1.1288629893142366	0.7782237402138418	20.661974604243937	0.13986280073866827	1.395766273011784	0.00014499371471224856	31.009999999999998	62.01
0.07916880293253817	0.3569405099150004	1.1426531202169394	0.776235853115396	20.807201796539324	0.14022561026570582	1.403711841717531	0.00012858502962619287	31.009999999999998	62.01
0.07282220073421643	0.3569405099150014	1.1556609679551928	0.7740786089327119	20.94690179143995	0.14048613543900687	1.410431056418779	0.00011403328673223856	31.009999999999998	62.01
