"Complex_br_(Costal2/Fused/_br_Smoothened){""Receiving cell""}"	Complex_br_(Su(fu)/Cubitus)	Complex_br_(Costal2/Fused/../microtubule)	Hedgehog target gene	Cubitus_space_interruptus	Complex_br_(Sap18/Su(fu)/_br_Cubitus_space_interruptus_space_repressor)	Patched	"Complex_br_(Costal2/Fused/_br_Smoothened){""lipid raft""}"	Complex_br_(Su(fu)/Fused/../_br_Smoothened)	Complex_br_(CBP/Cubitus)	Microtubule	Sap18	ADP	smoothened	Complex_br_(Costal2/Smoothened/_br_Fused)	ATP	CBP	Complex_br_(Patched/Hedgehog)	Complex_br_(Cubitus_space_interruptus_space_repressor/Su(fu))	Hedgehog	complex
0.21465535125819316	0.1507387918072795	0.35629469885844633	0.9294437297549125	0.3284624357009564	2.586951696498607	1.7863176214924412	1.5703816772458221	0.13620222367548585	7.843740366704863e-09	2.6154034138840077	0.98360452860303	0.6941641617045072	0.02830188725754879	0.6941641617045072	1.3058358382954927	3.729971544419288e-08	3.2136823785075626	0.98360452860303	1.7863176214924412	0.028301887257548782
0.21467324315177055	0.15079063405239393	0.35646488401487847	0.9294437310198344	0.32858117954438376	2.586951704283224	1.7863176214924412	1.5705113913934148	0.13625635361024774	5.983882164068954e-09	2.615628138763307	0.9836045302693439	0.6941871506078744	0.0279069772218175	0.6941871506078744	1.3058128493921257	2.844371997803897e-08	3.2136823785075626	0.9836045302693439	1.7863176214924412	0.027906977221817494
0.21469062416197487	0.15084102657901194	0.35663051238544213	0.9294437319841795	0.3286965174233569	2.586951710220805	1.7863176214924412	1.5706374183292486	0.13630902902735909	4.5648339490600224e-09	2.6158465513399016	0.9836045315403581	0.6942094798213194	0.027522936274659307	0.6942094798213194	1.3057905201786806	2.1689828089064187e-08	3.2136823785075626	0.9836045315403581	1.7863176214924412	0.027522936274659297
0.21470751592248363	0.15089002933277684	0.3567917638667143	0.9294437327194265	0.32880859403299784	2.5869517147499628	1.7863176214924412	1.5707599134832904	0.13636030752867923	3.4820627776203075e-09	2.6160589143558277	0.9836045325099249	0.694231177421375	0.027149321777460836	0.694231177421375	1.305768822578625	1.6538627607789613e-08	3.2136823785075626	0.9836045325099249	1.7863176214924412	0.027149321777460825
0.21472393885814978	0.15093769900941778	0.3569488090987254	0.92944373328009	0.32891754596444744	2.586951718205048	1.7863176214924412	1.5708790236076031	0.13641024373000735	2.6558076197308428e-09	2.616265476094415	0.9836045332496001	0.6942522698986552	0.026785714806862537	0.6942522698986552	1.3057477301013447	1.2609459137067308e-08	3.2136823785075626	0.9836045332496001	1.7863176214924412	0.026785714806862527
0.2147399122244096	0.15098408925877077	0.35710180994479995	0.9294437337075375	0.32902350226708077	2.586951720840637	1.7863176214924412	1.5709948873936714	0.13645888955215457	2.02538165235839e-09	2.6164664714654013	0.9836045338138434	0.6942727822951663	0.026431718589801093	0.6942727822951663	1.3057272177048334	9.612605779982578e-09	3.2136823785075626	0.9836045338138434	1.7863176214924412	0.026431718589801083
0.21475545436089316	0.15102925092622274	0.35725092036991846	0.9294437340334559	0.3291265849625644	2.586951722850702	1.7863176214924412	1.5711076359899767	0.13650629401296335	1.5444123930478505e-09	2.6166621225745232	0.9836045342442071	0.6942927382106915	0.026086957055560182	0.6942927382106915	1.3057072617893082	7.327227825469038e-09	3.2136823785075626	0.9836045342442071	1.7863176214924412	0.026086957055560172
0.21477058244631042	0.15107323216091864	0.35739628634798887	0.929443734281877	0.3292269095249969	2.5869517243833533	1.7863176214924412	1.5712173935845066	0.13655250405080965	1.1775563897122343e-09	2.6168526401518775	0.9836045345723703	0.6943121600702516	0.025751073500135984	0.6943121600702516	1.305687839929748	5.584848648580882e-09	3.2136823785075626	0.9836045345723703	1.7863176214924412	0.025751073500135974
0.21478531283606794	0.1511160786499333	0.3575380468081319	0.9294437344711783	0.3293245853116639	2.586951725551924	1.7863176214924412	1.5713242778072019	0.136597564131045	8.97784439078223e-10	2.6170382238361034	0.9836045348225789	0.6943310690617895	0.025423729355767085	0.6943310690617895	1.3056689309382101	4.256539737428017e-09	3.2136823785075626	0.9836045348225789	1.7863176214924412	0.025423729355767075
0.21479966106641496	0.15115783376446812	0.35767633399990234	0.9294437346154458	0.329419715964874	2.586951726442896	1.7863176214924412	1.5714284001746457	0.13664151646040593	6.844272752878407e-10	2.6172190629458694	0.9836045350133573	0.6943494852444038	0.02510460305423068	0.6943494852444038	1.3056505147555957	3.2438796008228566e-09	3.2136823785075626	0.9836045350133573	1.7863176214924412	0.02510460305423067
0.21481364181662432	0.15119853868033506	0.35781127370407717	0.92944373472541	0.32951239978302205	2.586951727122157	1.7863176214924412	1.5715298665030377	0.13668440133080464	5.217180880703164e-10	2.6173953373222565	0.9836045351588142	0.694367427671791	0.024793388973668763	0.694367427671791	1.3056325723282085	2.4719061554535604e-09	3.2136823785075626	0.9836045351588142	1.7863176214924412	0.024793388973668756
0.21482726904092703	0.15123823253217264	0.357942985745013	0.9294437348092058	0.32960273005917845	2.58695172763994	1.7863176214924412	1.5716287772519957	0.13672625708565517	3.9765224415795825e-10	2.6175672177934945	0.9836045352696949	0.6943849144149177	0.024489796461494857	0.6943849144149177	1.3056150855850819	1.883512671015906e-09	3.2136823785075626	0.9836045352696949	1.7863176214924412	0.02448979646149485
0.21484055600353147	0.1512769525386535	0.35807158434146086	0.9294437348730384	0.3296907953968766	2.5869517280345806	1.7863176214924412	1.5717252278666969	0.13676712022942003	3.030741872576452e-10	2.617734866729844	0.9836045353542052	0.6944019626301966	0.024193548928697593	0.6944019626301966	1.3055980373698028	1.4351070877293519e-09	3.2136823785075626	0.9836045353542052	1.7863176214924412	0.024193548928697586
0.214853515300888	0.15131473411033988	0.35819717837821324	0.9294437349216522	0.32977668000088206	2.586951728335274	1.7863176214924412	1.5718193090895602	0.13680702558929214	2.3099845888887056e-10	2.6178984386070336	0.9836045354185993	0.6944185886272943	0.02390438301475552	0.6944185886272943	1.3055814113727051	1.0934812879791618e-09	3.2136823785075626	0.9836045354185993	1.7863176214924412	0.023904383014755514
0.21486615891590574	0.1513516109620256	0.35831987173530405	0.9294437349586758	0.3298604639503125	2.586951728564344	1.7863176214924412	1.5719111072481542	0.13684600638899075	1.7607668034927973e-10	2.618058080468077	0.9836045354676564	0.6944348079150279	0.023622047796620995	0.6944348079150279	1.3055651920849716	8.33252372539389e-10	3.2136823785075626	0.9836045354676564	1.7863176214924412	0.023622047796620988
0.21487849825774413	0.15138761521629115	0.3584397635919591	0.9294437349868806	0.3299422234477457	2.5869517287388715	1.7863176214924412	1.5720007045225999	0.1368840943142806	1.3422275933639915e-10	2.6182139323433264	0.9836045355050388	0.6944506352487032	0.023346304064716914	0.6944506352487032	1.3055493647512963	6.349919744507929e-10	3.2136823785075626	0.9836045355050388	1.7863176214924412	0.023346304064716907
0.21489054417995115	0.15142277748493146	0.358556948612665	0.9294437350083791	0.3300220310518951	2.58695172887189	1.7863176214924412	1.5720881791891383	0.13692131968551333	1.02310047647381e-10	2.618366127738444	0.9836045355335293	0.6944660846838421	0.023076923648893806	0.6944660846838421	1.3055339153161574	4.838972778878038e-10	3.2136823785075626	0.9836045355335293	1.7863176214924412	0.0230769236488938
0.21490230704908198	0.1514571269784143	0.3586715173560301	0.9294437350247619	0.33009995588855234	2.586951728973292	1.7863176214924412	1.5721736058517568	0.13695771135213072	7.797790820032455e-11	2.6185147938503746	0.9836045355552502	0.6944811695974061	0.022813688793597905	0.6944811695974061	1.3055188304025933	3.6872379890335265e-10	3.2136823785075626	0.9836045355552502	1.7863176214924412	0.022813688793597898
0.21491379672236158	0.1514906915567075	0.3587835562843419	0.9294437350372433	0.33017606385797044	2.586951729050611	1.7863176214924412	1.5722570556546747	0.13699329701983162	5.942459862101567e-11	2.618660052153596	0.9836045355718125	0.6944959027567295	0.02255639156206451	0.6944959027567295	1.30550409724327	2.8091450638202165e-10	3.2136823785075626	0.9836045355718125	1.7863176214924412	0.022556391562064505
0.21492502261648372	0.15152349782785415	0.35889314815084294	0.9294437350467614	0.33025041781927605	2.586951729109592	1.7863176214924412	1.5723385964841028	0.13702810312741315	4.526797444275878e-11	2.618802018560602	0.983604535584443	0.6945102963326043	0.022304833288556727	0.6945102963326043	1.3054897036673954	2.139416243014409e-10	3.2136823785075626	0.983604535584443	1.7863176214924412	0.02230483328855672
0.21493599371935426	0.15155557120602356	0.35900037213681263	0.9294437350540125	0.3303230777477256	2.5869517291545314	1.7863176214924412	1.5724182931349124	0.13706215495859445	3.447966384577599e-11	2.6189408037494313	0.9836045355940696	0.6945243619365716	0.022058824113758303	0.6945243619365716	1.3054756380634278	1.6291318728240633e-10	3.2136823785075626	0.9836045355940696	1.7863176214924412	0.022058824113758296
0.21494671861207426	0.15158693598137818	0.35910530404478197	0.9294437350595323	0.330394100911965	2.5869517291887565	1.7863176214924412	1.572496207499838	0.137095476717489	2.626219417530556e-11	2.61907651348678	0.9836045356014016	0.6945381106573802	0.021818182468440358	0.6945381106573802	1.3054618893426195	1.2405314383271806e-10	3.2136823785075626	0.9836045356014016	1.7863176214924412	0.02181818246844035
0.21495720549610825	0.15161761538618046	0.35920801648503686	0.9294437350637356	0.3304635420421799	2.5869517292148205	1.7863176214924412	1.5725723987452784	0.13712809161050424	2.0002566559477056e-11	2.6192092489444034	0.9836045356069849	0.6945515530925145	0.021582734570562076	0.6945515530925145	1.3054484469074856	9.446211500794861e-11	3.2136823785075626	0.9836045356069849	1.7863176214924412	0.02158273457056207
0.214967462218189	0.15164763166410805	0.35930857909086444	0.929443735066937	0.33053145348898094	2.586951729234678	1.7863176214924412	1.572646923484669	0.1371600218765096	1.5232640061716373e-11	2.6193391069576806	0.9836045356112388	0.6945646993783146	0.021352313951457792	0.6945646993783146	1.3054353006216852	7.191937685852498e-11	3.2136823785075626	0.9836045356112388	1.7863176214924412	0.021352313951457785
0.21497749627975205	0.15167700609543733	0.3594070585893645	0.9294437350693755	0.3305978852911101	2.586951729249808	1.7863176214924412	1.5727198358487036	0.13719128882412274	1.159765699359956e-11	2.6194661801559267	0.9836045356144801	0.6945775592033503	0.021126761254711426	0.6945775592033503	1.3054224407966495	5.474455727463128e-11	3.2136823785075626	0.9836045356144801	1.7863176214924412	0.02112676125471142
0.21498731484950392	0.15170575903162004	0.3595035188900481	0.9294437350712312	0.33066288525850246	2.5869517292613238	1.7863176214924412	1.5727911875743719	0.1372219128607702	8.830429337582382e-12	2.619590557109221	0.9836045356169472	0.6945901418245766	0.020905924000733808	0.6945901418245766	1.3054098581754234	4.167316518754647e-11	3.2136823785075626	0.9836045356169472	1.7863176214924412	0.0209059240007338
0.21499692480122454	0.15173390999892264	0.35959802139389	0.9294437350726438	0.3307264992273499	2.5869517292700914	1.7863176214924412	1.5728610282765472	0.1372519135925519	6.7232342759167446e-12	2.619712322787104	0.9836045356188255	0.6946024561167823	0.02068965581900889	0.6946024561167823	1.3053975438832177	3.172179727492705e-11	3.2136823785075626	0.9836045356188255	1.7863176214924412	0.020689655819008883
0.21500633271960715	0.15176147771544707	0.35969062505202215	0.9294437350737191	0.3307887711008299	2.5869517292767688	1.7863176214924412	1.572929405492108	0.13728130983676998	5.118089716182269e-12	2.619831558628905	0.9836045356202563	0.6946145105804223	0.020477816319075557	0.6946145105804223	1.3053854894195778	2.41431115984768e-11	3.2136823785075626	0.9836045356202563	1.7863176214924412	0.02047781631907555
0.21501554491225797	0.15178848012380206	0.35978138645280194	0.9294437350745377	0.33084974292756253	2.5869517292818527	1.7863176214924412	1.5729963647639063	0.13731011965687773	3.895862525233317e-12	2.61994834268987	0.9836045356213455	0.69462631335683	0.02027027085733095	0.69462631335683	1.3053736866431702	1.837374311392307e-11	3.2136823785075626	0.9836045356213455	1.7863176214924412	0.020270270857330942
0.21502456742742104	0.151814934439414	0.359870359963709	0.9294437350751606	0.330909455020215	2.586951729285723	1.7863176214924412	1.573061949767057	0.1373383604063189	2.9652984002823794e-12	2.620062749851967	0.9836045356221745	0.6946378722511719	0.020066890184326794	0.6946378722511719	1.3053621277488283	1.3982135724437925e-11	3.2136823785075626	0.9836045356221745	1.7863176214924412	0.020066890184326787
0.21503340606667373	0.15184085718611606	0.35995759783897185	0.9294437350756347	0.3309679460424523	2.5869517292886695	1.7863176214924412	1.573126202401911	0.13736604876118585	2.2568131085832082e-12	2.6201748519791166	0.9836045356228057	0.6946491947493475	0.019867550181914755	0.6946491947493475	1.3053508052506526	1.0639311985738327e-11	3.2136823785075626	0.9836045356228057	1.7863176214924412	0.01986755018191475
