Acetyl-CoA	Acetate	lac repressor	Acetyl-CoA synthase	Phosphate acetyl transferase	protonated acetate	Acetyl phosphate
0.016289067879303464	4.132510102307717	0.704621924721133	14.092438494422666	0.6640383141296645	0.0005882051398886253	15.098708138749037
0.0183950873668193	4.088544459686903	0.7315567687026796	14.631135374053596	0.6253715008061206	0.000593849273790952	15.467354124449553
0.02078486023802349	4.03889954266665	0.7578632328867796	15.157264657735595	0.5889561978793568	0.0005987108572892802	15.818953735607678
0.023507056415889464	3.9825775617952366	0.7834945600547886	15.669891201095774	0.5546613277947418	0.000602775658853601	16.151383673743098
0.026621508246319127	3.918314057204018	0.8084083112464726	16.168166224929458	0.5223634301804302	0.0006060193036716026	16.4622357569689
0.030202510511460362	3.8445346718700413	0.8325653558382083	16.65130711676417	0.49194623500127677	0.0006084050859279892	16.7487294321472
0.03434290074329708	3.759300015285416	0.8559286888888734	17.118573777777474	0.46330023977460616	0.0006098814197346849	17.007599370716097
0.039159547395640384	3.6602355689836674	0.8784620326983841	17.569240653967682	0.43632231494627194	0.0006103788288101646	17.23494759298681
0.044800456541747344	3.5444442902494844	0.9001281410076799	18.0025628201536	0.4109153355159818	0.0006098063534797629	17.426049931936866
0.05145312869622618	3.408401838155632	0.9208866701493627	18.417733402987256	0.38698783032748973	0.0006080472316471169	17.57510064805328
0.059354642772103235	3.2478392958507643	0.9406914124286216	18.813828248572438	0.3644536533747965	0.0006049537388100341	17.67487387603134
0.06879975375884959	3.057635008442769	0.9594865747612071	19.18973149522415	0.3432316742933383	0.0006003412014264814	17.716283472115837
0.08014114738388751	2.831781722237745	0.9772016901799577	19.544033803599156	0.3232454870625287	0.0005939816418311276	17.68782975576003
0.0937597829196394	2.563594301697313	0.9937443439890525	19.874886879781055	0.3044231334359197	0.0005855983631837785	17.574947425882673
0.10995786700455037	2.2465965619433264	1.0089898512051114	20.179797024102225	0.2866968392311595	0.0005748656899366469	17.35937506280295
0.12865290527092832	1.877194774888115	1.0227665384946338	20.45533076989268	0.27000279795559823	0.0005614249128357458	17.01887180320525
0.14860729817209356	1.4617741957299515	1.0348351865111616	20.696703730223238	0.2542808926602678	0.0005449434131381246	16.52802349665172
0.1659019544916436	1.0330087275943236	1.0448627711119303	20.89725542223862	0.2394745208147346	0.0005252810173835492	15.862085589581532
0.17360836221078593	0.667955801636456	1.0524010420079786	21.048020840159577	0.22553037482257574	0.0005028372219701507	15.011342945541342
0.17009579194035782	0.43586960118952656	1.0569303854070407	21.13860770814082	0.21239825245310553	0.0004787909038631855	14.021632380364851
0.1618065883951257	0.308310197598615	1.0580433508029805	21.160867016059623	0.2000308760334591	0.00045445380498503014	12.996198560010018
0.152529700253473	0.23397661736140155	1.0555649103329752	21.111298206659505	0.1883837218301288	0.0004305871189260192	12.008054459251843
0.14354039532376808	0.18675341853255265	1.0494934912977791	20.989869825955594	0.1774148595196044	0.0004075353885056568	11.08442201492932
0.13525206365165127	0.1546099929395172	1.039933042148187	20.798660842963745	0.1670848002295255	0.0003854482359761896	10.231558499507537
0.12775152398576112	0.13154937429530175	1.02705797806286	20.5411595612572	0.15735635614498172	0.0003643833130484207	9.447771169989055
0.12100452591506572	0.11432228919279695	1.0110939601961029	20.221879203922065	0.14819450503587042	0.00034435182815719246	8.728582086698822
0.11493844784197729	0.10103942374371211	0.9923050705371761	19.846101410743533	0.13956626432051852	0.00032534018905180706	8.068766510871544
0.10947428447130199	0.09053577161235803	0.9709834038140354	19.419668076280715	0.13144057370664836	0.0003073211458583619	7.463155921878173
0.10453858346124645	0.08205776449907978	0.9474395542250503	18.948791084501018	0.12378818015663255	0.0002902599298943904	6.906931481173917
0.1000670531018196	0.07509785710976422	0.9219937325239488	18.439874650478988	0.116581539883981	0.00027411777320222397	6.395710634553095
0.09600476331089661	0.0693026476751537	0.894967365618388	17.89934731236777	0.10979471188596171	0.0002588540596536453	5.92554188430686
0.09230522066192702	0.0644184489710145	0.8666756652569758	17.333513305139533	0.10340326841009027	0.0002444276257600158	5.49287217084237
0.08892909508043093	0.060259726818570905	0.8374211277641803	16.74842255528361	0.09738420661377346	0.00023079760119547142	5.094501503906957
0.0858428673197885	0.05668675984708763	0.807488379689918	16.149767593798366	0.09171586318166916	0.00021792393152708165	4.727540459360248
0.08301794013666396	0.05359313914094476	0.7771402464660059	15.54280492932013	0.08637784152984568	0.00020576771258078386	4.389371865679178
0.08042958962731046	0.05089627150753199	0.7466152144520076	14.932304289040164	0.08135093409409024	0.0001942913943001728	4.0776163843108355
0.07805627008994563	0.04853117887529888	0.7161259941413594	14.3225198828272	0.07661705611095251	0.0001834589012809432	3.790105115119187
0.07587901633451946	0.04644610511634557	0.6858590972240618	13.717181944481249	0.07215918048620544	0.00017323569742898857	3.5248555924826483
0.07388095241434652	0.044599317460795596	0.6559753202199657	13.119506404399326	0.06796127432832172	0.0001635888071789428	3.280051500524836
0.07204694543290723	0.04295685886835312	0.6266108391482885	12.53221678296578	0.06400824320569032	0.00015448680999689045	3.0540267879809777
0.07036332014330544	0.04149080442440525	0.5978787827610738	11.957575655221481	0.06028587828080353	0.0001458998151219476	2.845252277330319
0.06881761906736236	0.04017799010233279	0.5698710742955502	11.397421485911009	0.05678080378165303	0.0001377994262501302	2.6523230535382134
0.06739843105779203	0.03899903723257955	0.5426604586864903	10.853209173729814	0.053480429258045276	0.00013015869587564954	2.4739483509697093
0.06609526205614479	0.03793764028462703	0.5163026023603889	10.326052047207789	0.050372905432693495	0.00012295207289883973	2.3089429988468555
0.06489844221863407	0.03697994400944213	0.49083814693497346	9.816762938699478	0.04744708200107436	0.00011615534791484399	2.1562194371559316
0.06379903030540311	0.0361141091621953	0.46629466365995964	9.325893273199199	0.04469246770485602	0.00010974559718691065	2.014780296875949
0.06278874564399044	0.035330034774565144	0.4426884859814214	8.853769719628431	0.04209919319490193	0.00010370112593263357	1.8837118100046586
0.06185996449239403	0.034618962271850635	0.4200264024304625	8.400528048609253	0.03965797624115938	9.800141157965961e-05	1.7621777231072961
0.06100564180795152	0.03397322221694817	0.3983071819285844	7.966143638571687	0.03736008918501659	9.262704722457833e-05	1.6494134576257573
0.06021916324953281	0.03338650064153182	0.3775229291625877	7.5504585832517535	0.03519732835778604	8.755968794252691e-05	1.5447207485921652
0.05949470791617131	0.03285295154103949	0.35766027318513643	7.153205463702727	0.03316198574741299	8.27819992309279e-05	1.4474624675102974
0.058826658627475145	0.032367732190521234	0.33870139854438275	6.774027970887652	0.03124682621832891	7.827761222432265e-05	1.3570580131441323
0.05821000999135606	0.03192662454818167	0.32062501636249263	6.412500327249852	0.0294450553442108	7.40310613168162e-05	1.272977910783821
0.05764011599490301	0.03152598169733189	0.30340716999540557	6.068143399908111	0.027750290520725425	7.002772464264558e-05	1.1947390550035222
0.05711272508765915	0.03116268561419358	0.28702184132644104	5.740436826528821	0.026156545118013314	6.62537905239407e-05	1.1219014185837466
0.05662403578163901	0.030834278523571314	0.27144132141177113	5.428826428235423	0.024658242047041104	6.269628367205122e-05	1.054067616234597
0.05617055828916263	0.030538724687606635	0.2566369956344815	5.1327399126896305	0.02325015164152854	5.9342935154774624e-05	0.9908742453861469
0.05574904167049251	0.030274379128420004	0.2425796746271217	4.851593492542436	0.021927381784023706	5.6182157204765974e-05	0.9319900194406605
0.05535655019545761	0.03004018044023809	0.22923985614652292	4.58479712293046	0.020685373955705636	5.320302974814136e-05	0.8771140654024301
0.05499040721566776	0.029835417303002234	0.21658802065545948	4.331760413109191	0.019519888062663478	5.0395262912600166e-05	0.8259730718661847
