Vm	n	G6P	FBP	NADHm	delta_psi	Cam	ADPm	adp	c	Caer	Values[Ik]	Values[n_infinity]	Values[Ica]	Values[m_infinity]	Values[Ikca]	Values[Ikatp]	Values[katpo]	Values[topo]	Values[bottomo]	Values[mgadp]	Values[adp3m]	Values[atp4m]	Values[JGPDH]	Values[F6P]	Values[JPFK]	Values[JPFK_ms]	Values[weight2]	Values[topa2]	Values[bottom2]	Values[topa3]	Values[weight3]	Values[bottom3]	Values[weight4]	Values[topa4]	Values[bottom4]	Values[weight5]	Values[topa5]	Values[bottom5]	Values[weight6]	Values[topa6]	Values[bottom6]	Values[weight7]	Values[topa7]	Values[bottom7]	Values[weight8]	Values[topa8]	Values[bottom8]	Values[weight9]	Values[topa9]	Values[bottom9]	Values[weight10]	Values[topa10]	Values[bottom10]	Values[weight11]	Values[topa11]	Values[bottom11]	Values[weight12]	Values[topa12]	Values[bottom12]	Values[weight13]	Values[topa13]	Values[bottom13]	Values[weight14]	Values[topa14]	Values[bottom14]	Values[weight15]	Values[topa15]	Values[bottom15]	Values[weight16]	Values[topa16]	Values[bottom16]	Values[topb]	Values[JPDH]	Values[JO]	Values[NADm]	Values[JHres]	Values[JF1F0]	Values[JHatp]	Values[JGK_ms]	Values[JHleak]	Values[JANT]	Values[RATm]	Values[Juni]	Values[JNaCa]	Values[Jmito]	Values[ATPm]	Values[Jhyd]	Values[atp]	Values[Jmem]	Values[Jleak]	Values[JSERCA]	Values[Jer]	Values[delta]
-59.95011280903829	5.96271888758488e-05	301.00025636907554	2.160069366806227	0.4000414607856819	163.85553622903382	0.19961943518845973	11.10005516604982	1136.9750507851281	0.17023827727596463	344.99715575387904	2.422932658458368	0.0001522213578651826	-2937.8916755878777	0.034583728949154506	469.0230577286031	2441.4790587655443	0.010139108634946221	110.22884355934933	10871.650312476802	187.6008833795461	153.49163185599227	68.1512474607436	0.0007348587222735787	90.30007691072267	0.374362253299101	0.00037436225329910103	8444.713691737294	0.0	8445.713691737294	0.16308207780164857	0.16308207780164857	8445.876773815095	68.85907276442741	69.02215484222906	8514.735846579522	2.160069366806227	69.02215484222906	8516.895915946328	912.0583678485427	69.02215484222906	9428.954283794872	1.7613430026722545	70.7834978449013	9430.715626797544	37.18509342628016	107.96859127118147	9467.900720223824	16.666666666666668	107.96859127118147	9484.56738689049	7037.261409781078	107.96859127118147	16521.82879667157	135.90173150137383	243.8703227725553	16657.730528172942	2869.1280318511426	3112.998354623698	19526.858560024084	36.00115611343712	3112.998354623698	19562.859716137522	760.0486398737856	3112.998354623698	20322.908356011307	1467.7858355602123	3112.998354623698	21790.694191571518	1549.3788927616736	4662.377247385371	23340.07308433319	1467.7858355602123	0.451562530777925	0.4477043576882985	9.599958539214319	5.223217506363483	1.1108333889083362	3.3325001667250085	0.0004	0.2977110724580676	1.1208995773535873	0.3513446352841917	0.15806917933996942	0.16133570458185528	0.003266525241885865	3.8999448339501814	0.07975319842266856	1363.024949214872	0.0011966848125489864	0.06896538349532061	0.06809531091038586	0.0008700725849347529	0.07330827067669173
-59.94542626111151	6.414657453981514e-05	301.0002820068973	2.1600762993285176	0.40004530864758436	163.85290711168767	0.1995872428860228	11.100065372639316	1136.9726358588202	0.1702612682983388	344.9968874673342	2.6073882085682376	0.00015236408154160715	-2938.837437665741	0.034596770738805016	469.2826764923229	2442.235045073848	0.01013909081482802	110.22837939947505	10871.623640876202	187.6004849167053	153.49130584094073	68.15136820705901	0.0007348599014996869	90.30008460206919	0.37436210358824856	0.0003743621035882486	8444.743615443876	0.0	8445.743615443876	0.16308210558281708	0.16308210558281708	8445.906697549459	68.85932849568194	69.02241060126475	8514.766026045141	2.1600762993285176	69.02241060126475	8516.92610234447	912.0645268813067	69.02241060126475	9428.990629225777	1.7613489555701705	70.78375955683492	9430.751978181346	37.18535086779984	107.96911042463476	9467.937329049146	16.666666666666668	107.96911042463476	9484.603995715812	7037.28634620323	107.96911042463476	16521.890341919043	135.90175465234756	243.87086507698234	16657.79209657139	2869.1386873200804	3113.0095523970626	19526.93078389147	36.00127165547529	3113.0095523970626	19562.932055546942	760.053772401089	3113.0095523970626	20322.985827948032	1467.7907963084751	3113.0095523970626	21790.77662425651	1549.38961949166	4662.399171888723	23340.16624374817	1467.7907963084751	0.4515593064194103	0.44772105907752785	9.599954691352416	5.223412355904492	1.11050581880261	3.33151745640783	0.0004	0.2977058142233754	1.120841083630634	0.3513433927131348	0.15810882873661616	0.16128111940359724	0.0031722906669810758	3.8999346273606843	0.07975490659425995	1363.02736414118	0.001198641639661959	0.06896532523980715	0.06810450731933551	0.0008608179204716432	0.07330827067669173
-59.94078683214526	6.84524756408824e-05	301.00030764486763	2.160083231112676	0.4000491385074933	163.85087221597604	0.19955598269608718	11.100075815985747	1136.9702264500154	0.17028411815843614	344.99662204087184	2.783269140867267	0.00015250550204847505	-2939.773967286448	0.03460968607573472	469.5402082034184	2442.983394647929	0.010139073035463676	110.22791630106465	10871.597030174047	187.60008736425254	153.4909805707521	68.15148867749923	0.0007348610805983461	90.30009229346028	0.3743619561325595	0.00037436195613255955	8444.773470835102	0.0	8445.773470835102	0.1630821333641489	0.1630821333641489	8445.936552968466	68.85958367003782	69.02266580340196	8514.796136638503	2.160083231112676	69.02266580340196	8516.956219869615	912.0706782448046	69.02266580340196	9429.02689811442	1.7613549078698953	70.78402071127186	9430.78825302229	37.18560799676224	107.96962870803411	9467.973861019052	16.666666666666668	107.96962870803411	9484.640527685719	7037.311225695918	107.96962870803411	16521.951753381636	135.9017778034574	243.8714065114915	16657.853531185094	2869.14931958491	3113.020726096401	19527.002850770004	36.001387185211264	3113.020726096401	19563.004237955214	760.0588985373372	3113.020726096401	20323.06313649255	1467.7957565582462	3113.020726096401	21790.858893050798	1549.400333198427	4662.421059294828	23340.259226249225	1467.7957565582462	0.45155618244011614	0.4477341713966828	9.599950861492507	5.223565332961299	1.1102525510756847	3.330757653227054	0.0004	0.2977017444319521	1.1207949722619934	0.35134212132117054	0.15814890926695066	0.16122897105946038	0.0030800617925097196	3.899924184014255	0.07975660482813184	1363.0297735499846	0.001200571036945406	0.06896526758454267	0.06811364726337445	0.0008516203211682283	0.07330827067669173
-59.93619285065023	7.255524155571538e-05	301.0003332829844	2.160090162160842	0.40005295361917725	163.84929398159477	0.19952563569526283	11.100086441663578	1136.9678217508329	0.1703068285430161	344.9963594569087	2.9509870494684187	0.00015264566653184046	-2940.7015936986422	0.03462247947549876	469.7957114667808	2443.7243772573365	0.01013905529089147	110.22745410883383	10871.570471447953	187.59969058888743	153.49065593636246	68.15160891245836	0.0007348622595699214	90.30009998489531	0.3743618105890247	0.0003743618105890247	8444.803267921225	0.0	8445.803267921225	0.1630821611456418	0.1630821611456418	8445.96635008237	68.85983836911859	69.02292053026423	8514.826188451489	2.160090162160842	69.02292053026423	8516.98627861365	912.0768230210183	69.02292053026423	9429.063101634667	1.7613608595731498	70.78428138983737	9430.82446249424	37.18586485727968	107.97014624711706	9468.01032735152	16.666666666666668	107.97014624711706	9484.676994018186	7037.336056601021	107.97014624711706	16522.013050619207	135.9018009547015	243.87194720181856	16657.914851573907	2869.1599320466075	3113.031879248426	19527.074783620516	36.001502702680696	3113.031879248426	19563.076286323198	760.0640191841819	3113.031879248426	20323.14030550738	1467.800716310958	3113.031879248426	21790.941021818337	1549.4110357199866	4662.442914968413	23340.352057538323	1467.800716310958	0.4515531567329365	0.44774452723164576	9.599947046380823	5.223686151035868	1.1100563601047642	3.3301690803142927	0.0004	0.2976985879631895	1.1207583758984077	0.3513408277343054	0.15818926493100907	0.16117888586292078	0.002989620931911713	3.899913558336422	0.07975829328644309	1363.0321782491671	0.001202474317342283	0.06896521052567313	0.06812273141720643	0.000842479108466701	0.07330827067669173
-59.93164272074667	7.646471916355535e-05	301.0003589212459	2.1600970924748535	0.40005675650287953	163.8480666907594	0.19949618488759638	11.10009720786511	1136.9654211383336	0.17032940100390132	344.99609969806266	3.110933810558397	0.00015278462004674848	-2941.6206313467974	0.03463515525089724	470.04924193737713	2444.4582507311125	0.010139037576514446	110.2269927030461	10871.543957818081	187.59929448782503	153.49033185367503	68.15172894308333	0.0007348634384147257	90.30010767637377	0.3743616666931794	0.00037436166669317937	8444.83301442091	0.0	8445.83301442091	0.16308218892729393	0.16308218892729393	8445.996096609837	68.860092655862	69.0231748447893	8514.8561892657	2.1600970924748535	69.0231748447893	8517.016286358175	912.0829620443131	69.0231748447893	9429.099248402488	1.761366810681412	70.7845416554707	9430.860615213169	37.186121483369135	107.97066313883984	9468.046736696539	16.666666666666668	107.97066313883984	9484.713403363205	7037.3608453507595	107.97066313883984	16522.074248713965	135.9018241060783	243.87248724491815	16657.97607282004	2869.170527327584	3113.043014572502	19527.146600147626	36.00161820791423	3113.043014572502	19563.148218355538	760.0691350369276	3113.043014572502	20323.217353392465	1467.8056755678433	3113.043014572502	21791.02302896031	1549.421728473714	4662.464743046216	23340.444757434023	1467.8056755678433	0.45155022742858913	0.4477527656564665	9.59994324349712	5.22378226599211	1.1099040178078186	3.3297120534234557	0.0004	0.2976961333815188	1.120729091220066	0.35133951704238825	0.15822977625716542	0.16113057443769205	0.0029007981805266314	3.89990279213489	0.07975997211133895	1363.0345788616664	0.0012043527406704595	0.06896515405941175	0.06813176040156052	0.0008333936578512335	0.07330827067669173
-59.92713491852412	8.019027725339597e-05	301.0003845596505	2.1601040220563155	0.40006054911536404	163.84710908564352	0.19946761478487476	11.100108082473955	1136.9630241317393	0.17035183698868955	344.99584274713897	3.263482520693772	0.0001529224056541752	-2942.5313805757996	0.03464771752159959	470.300852580706	2445.1852614728396	0.0101390198887847	110.22653199128958	10871.51748397465	187.598898981737	153.4900082577848	68.15184879341304	0.0007348646171330327	90.30011536789515	0.37436152424093294	0.000374361524240933	8444.862716291334	0.0	8445.862716291334	0.16308221670910347	0.16308221670910347	8446.025798508044	68.86034657884257	69.02342879555167	8514.886145086886	2.160104022056315	69.02342879555167	8517.046249108942	912.0890959587164	69.02342879555167	9429.135345067658	1.7613727611959702	70.78480155674764	9430.896717828853	37.186377901287415	107.97117945803505	9468.08309573014	16.666666666666668	107.97117945803505	9484.749762396807	7037.385596909445	107.97117945803505	16522.135359306252	135.90184725758624	243.87302671562128	16658.037206563837	2869.181107451774	3113.054134167395	19527.218314015612	36.00173370093858	3113.054134167395	19563.22004771655	760.0742466322636	3113.054134167395	20323.294294348812	1467.810634329975	3113.054134167395	21791.10492867879	1549.4324125536423	4662.4865467210375	23340.537341232433	1467.810634329975	0.45154739284271705	0.4477593774198779	9.599939450884635	5.223859403231909	1.1097853626963157	3.329356088088947	0.0004	0.29769421817128705	1.1207054248633288	0.3513381931553996	0.15827035184071958	0.16108381215879516	0.0028134603180755835	3.8998919175260465	0.07976164142954635	1363.0369758682607	0.0012062075137221455	0.06896509818203005	0.06814073479547582	0.0008243633865542277	0.07330827067669173
-59.92266798858535	8.374082974591729e-05	301.00041019819696	2.1601109509066516	0.4000643329804439	163.84635869772745	0.19943991108398015	11.100119040817441	1136.960630359538	0.17037413786424763	344.99558858711805	3.4089883910744643	0.00015305906451332978	-2943.434128300482	0.03466017022329204	470.55059389237846	2445.9056449632553	0.010139002224960645	110.22607190215449	10871.491045814651	187.5985040093238	153.48968509853765	68.1519684820231	0.0007348657957250853	90.30012305945908	0.3743613830746003	0.00037436138307460034	8444.892378135763	0.0	8445.892378135763	0.1630822444910691	0.1630822444910691	8446.055460380254	68.86060017559511	69.02368242008617	8514.916060555848	2.1601109509066516	69.02368242008617	8517.076171506755	912.0952252619588	69.02368242008617	9429.171396768714	1.7613787111179715	70.78506113120415	9430.932775479832	37.186634131326876	107.97169526253103	9468.11940961116	16.666666666666668	107.97169526253103	9484.786076277825	7037.410315113137	107.97169526253103	16522.196391390964	135.90187040922424	243.87356567175527	16658.098261800187	2869.1916739831304	3113.0652396548858	19527.289935783316	36.00184918177752	3113.0652396548858	19563.291784965095	760.0793543849657	3113.0652396548858	20323.37113935006	1467.8155925983094	3113.0652396548858	21791.186731948368	1549.4430888052864	4662.508328460172	23340.629820753653	1467.8155925983094	0.451544651435237	0.447764739522124	9.599935667019556	5.223921961091446	1.109692586491609	3.329077759474827	0.0004	0.2976927173954549	1.1206860751239065	0.3513368590770862	0.15831092184242132	0.1610384241400906	0.002727502297669271	3.8998809591825587	0.07976330135589917	1363.039369640462	0.0012080397909274062	0.06896504288985075	0.06814965514569905	0.0008153877441516993	0.07330827067669173
-59.91824054076372	8.712485778727585e-05	301.00043583688404	2.1601178790271485	0.4000681092890626	163.845767497763	0.19941306041916085	11.100130063942695	1136.9582395342286	0.17039630493463945	344.9953372011469	3.5477895997832305	0.00015319463596957176	-2944.3291486421003	0.03467251711637525	470.7985140852264	2446.6196262482263	0.010138984582920637	110.2256123803786	10871.46464016291	187.59810952314774	153.48936233712087	68.15208802328857	0.0007348669741911028	90.30013075106521	0.37436124307217444	0.00037436124307217445	8444.922003516496	0.0	8445.922003516496	0.16308227227318947	0.16308227227318947	8446.085085788769	68.8608534751663	69.02393574743948	8514.945939263935	2.160117879027148	69.02393574743948	8517.106057142963	912.1013503392874	69.02393574743948	9429.20740748225	1.7613846604484493	70.78532040788792	9430.9687921427	37.18689018919385	107.97221059708178	9468.155682331893	16.666666666666668	107.97221059708178	9484.82234899856	7037.435002930413	107.97221059708178	16522.257351928973	135.90189356099123	243.874104158073	16658.159245489966	2869.202228131929	3113.076332290002	19527.361473621895	36.001964650452464	3113.076332290002	19563.363438272347	760.0844586160728	3113.076332290002	20323.447896888418	1467.8205503737079	3113.076332290002	21791.268447262126	1549.4537578830775	4662.53009017308	23340.722205145204	1467.8205503737079	0.4515420017791439	0.44776914166208837	9.599931890710938	5.223973319391032	1.1096196878709355	3.328859063612806	0.0004	0.29769153499552603	1.1206700412386115	0.35133551711484173	0.15835143299946247	0.16099427372530983	0.002642840725847362	3.899869936057307	0.07976495199603724	1363.0417604657714	0.001209850675425509	0.06896498817924246	0.06815852197385577	0.0008064662053866856	0.07330827067669173
-59.91385124700367	9.035043076931985e-05	301.0004614757105	2.1601248064189824	0.4000718789760459	163.84529855843314	0.1993870501717715	11.100141137294125	1136.955851432935	0.17041833945478999	344.99508857253227	3.680208103904792	0.00015332915763818816	-2945.2167035336834	0.034684761794238024	471.0446592506103	2447.327420410589	0.010138966961019926	110.22515338312122	10871.438264557986	187.59771548643425	153.48903994344622	68.15220742835326	0.0007348681525312862	90.30013844271313	0.3743611041390934	0.00037436110413909343	8444.95159519507	0.0	8445.95159519507	0.16308230005546318	0.16308230005546318	8446.114677495127	68.86110650007323	69.0241888001287	8514.9757839952	2.1601248064189824	69.0241888001287	8517.13590880162	912.1074714894214	69.0241888001287	9429.243380291042	1.7613906091883487	70.78557940931705	9431.00477090023	37.18714608706691	107.97272549638396	9468.191916987296	16.666666666666668	107.97272549638396	9484.858583653962	7037.459662662559	107.97272549638396	16522.31824631652	135.90191671288596	243.87464220926992	16658.220163029408	2869.212770836385	3113.087413045655	19527.43293386579	36.00208010698304	3113.087413045655	19563.435013972776	760.0895595745178	3113.087413045655	20323.524573547293	1467.8255076569574	3113.087413045655	21791.35008120425	1549.4644202944544	4662.55183334011	23340.814501498706	1467.8255076569574	0.4515394425365726	0.4477728064818757	9.599928121023954	5.224016075621884	1.1095620539685507	3.328686161905652	0.0004	0.2976905971168663	1.1206565538035778	0.35133416904071396	0.15839184479664536	0.16095125366334878	0.0025594088667034165	3.8998588627058766	0.07976659344847163	1363.0441485670651	0.0012116412204225806	0.0689649340466155	0.06816733578191599	0.0007975982646995089	0.07330827067669173
-59.90949883839533	9.342522632864034e-05	301.0004871146754	2.160131733083248	0.4000756427791897	163.84492348438815	0.1993618683235714	11.100152249695121	1136.9534658824687	0.1704402426409236	344.99484268473503	3.806550413375923	0.0001534626654842533	-2946.0970432959703	0.03469690769113068	471.28907349928295	2448.0292330248717	0.010138949357980417	110.2246948770921	10871.411917087218	187.5973218706073	153.48871789413326	68.15232670587658	0.0007348693307458219	90.30014613440262	0.37436096620189824	0.00037436096620189823	8444.98115531734	0.0	8445.98115531734	0.1630823278378894	0.1630823278378894	8446.144237645178	68.86135926781303	69.02444159565091	8515.005596912992	2.160131733083248	69.02444159565091	8517.165728646074	912.113588944551	69.02444159565091	9429.279317590624	1.7613965573385522	70.78583815298947	9431.040714147963	37.187401834412285	107.97323998740175	9468.228115982374	16.666666666666668	107.97323998740175	9484.89478264904	7037.484296097784	107.97323998740175	16522.379078746824	135.90193986490783	243.8751798523096	16658.28101861173	2869.2233028255428	3113.098482677852	19527.504321437274	36.002195551387466	3113.098482677852	19563.506516988662	760.0946574537925	3113.098482677852	20323.601174442454	1467.8304644487935	3113.098482677852	21791.43163889125	1549.4750764338453	4662.573559111697	23340.906715325094	1467.8304644487935	0.45153697244035695	0.44777590512903526	9.59992435722081	5.224052226505411	1.1095161384571752	3.3285484153715257	0.0004	0.2976898469687763	1.1206450212022163	0.35133281621538054	0.1584321265168794	0.16090927931626034	0.002477152799380933	3.899847750304879	0.07976822580616968	1363.0465341175316	0.001213412430739507	0.06896488048841881	0.06817609705636944	0.0007887834320493697	0.07330827067669173
-59.905182102354665	9.635654937412028e-05	301.0005127537778	2.1601386590209737	0.40007940128453484	163.84462044270612	0.19933750334409053	11.100163392567671	1136.9510827478784	0.1704620156784838	344.99459952136596	3.9271083283291066	0.00015359519389877057	-2946.9704071855367	0.03470895808965951	471.53179908552454	2448.7252605945546	0.010138931772806179	110.22423683635056	10871.385596260256	187.59692865339994	153.4883961709636	68.15244586260609	0.0007348705088348855	90.30015382613334	0.37436082920336705	0.00037436082920336706	8445.010685555368	0.0	8446.010685555368	0.16308235562046688	0.16308235562046688	8446.173767910988	68.86161179201916	69.02469414763962	8515.035379703007	2.1601386590209737	69.02469414763962	8517.195518362028	912.1197028856683	69.02469414763962	9429.315221247696	1.7614025048998843	70.78609665253951	9431.076623752597	37.18765743860879	107.9737540911483	9468.264281191206	16.666666666666668	107.9737540911483	9484.930947857873	7037.508904629473	107.9737540911483	16522.439852487347	135.90196301705572	243.87571710820401	16658.341815504402	2869.2338246674653	3113.109541775669	19527.575640171868	36.0023109836829	3113.109541775669	19563.577951155552	760.0997524047235	3113.109541775669	20323.677703560275	1467.8354207499037	3113.109541775669	21791.51312431018	1549.4857266086995	4662.595268384369	23340.998850918877	1467.8354207499037	0.45153459027989323	0.4477785691670879	9.599920598715466	5.224083306949359	1.1094792150438773	3.3284376451316318	0.0004	0.29768924088541227	1.1206349885552995	0.35133145968315566	0.15847225497999648	0.160868283456381	0.0023960284763845097	3.899836607432329	0.07976984915776465	1363.0489172521216	0.0012151652644865393	0.0689648275011375	0.0681848062713935	0.0007800212297439935	0.07330827067669173
-59.900899879941555	9.915135019015654e-05	301.00053839301677	2.1601455842331387	0.4000831549612569	163.84437264489148	0.1993139441036157	11.100174559330931	1136.9487019236226	0.17048365972816454	344.9943590661825	4.042159641612405	0.00015372677577127916	-2947.837023916509	0.034720916127921476	471.7728765178669	2449.415690971593	0.010138914204718309	110.22377924060835	10871.359300911523	187.59653581739775	153.48807475968906	68.15256490381887	0.0007348716867986441	90.30016151790501	0.3743606930987687	0.0003743606930987687	8445.040187216806	0.0	8446.040187216806	0.16308238340319464	0.16308238340319464	8446.20326960021	68.8618640833539	69.02494646675709	8515.065133683564	2.1601455842331383	69.02494646675709	8517.225279267797	912.1258134543889	69.02494646675709	9429.351092722187	1.7614084518731328	70.78635491863022	9431.11250117406	37.18791290542987	107.97426782406009	9468.300414079491	16.666666666666668	107.97426782406009	9484.967080746157	7037.533489347339	107.97426782406009	16522.500570093496	135.9019861693289	243.87625399338899	16658.402556262827	2869.2443368064123	3113.1205907998014	19527.64689306924	36.00242640388564	3113.1205907998014	19563.649319473123	760.1048445453242	3113.1205907998014	20323.754164018446	1467.8403765609442	3113.1205907998014	21791.59454057939	1549.496371059578	4662.616961859379	23341.090911638967	1467.8403765609442	0.45153229489023844	0.44778089974581736	9.599916845038743	5.224110497034536	1.109449187603414	3.328347562810242	0.0004	0.29768874528978295	1.120626106085859	0.35133010024521033	0.15851221279929745	0.16082821225800895	0.0023159994587114985	3.899825440669069	0.07977146358848318	1363.0512980763774	0.0012169006348078382	0.06896477508129085	0.06819346389126582	0.0007713111900250341	0.07330827067669173
-59.89665106330844	0.0001018162416599958	301.0005640323913	2.16015250872068	0.4000869041884224	163.84416718270936	0.19929117980624086	11.10018574494001	1136.9463233267966	0.17050517593046727	344.99412130308554	4.1519688080762585	0.00015385744255909926	-2948.697112157267	0.03473278480629806	472.01234465864775	2450.1007037583695	0.010138896653104934	110.22332207392849	10871.333030125494	187.5961433489214	153.4877536491175	68.15268383366019	0.0007348728646372581	90.3001692097174	0.3743605578529849	0.0003743605578529849	8445.069661328811	0.0	8446.069661328811	0.1630824111860719	0.1630824111860719	8446.232743739996	68.86211615019229	69.02519856137836	8515.094859890189	2.1601525087206794	69.02519856137836	8517.25501239891	912.1319207620165	69.02519856137836	9429.386933160926	1.7614143982590529	70.78661295963741	9431.148347559185	37.18816823941318	107.9747811990506	9468.336515798597	16.666666666666668	107.9747811990506	9485.003182465263	7037.558051107342	107.9747811990506	16522.561233572604	135.90200932172655	243.87679052077715	16658.46324289433	2869.254839591346	3113.1316301121233	19527.718082485677	36.00254181201133	3113.1316301121233	19563.72062429769	760.1099339683473	3113.1316301121233	20323.830558266036	1467.845331882544	3113.1316301121233	21791.67589014858	1549.5070099755494	4662.638640087673	23341.18290012413	1467.845331882544	0.4515300851437446	0.44778297462844846	9.599913095811578	5.2241347039985655	1.1094244446400032	3.3282733339200097	0.0004	0.29768833436541864	1.1206181048601593	0.3513287385157235	0.15855198704398502	0.16078902222450273	0.0022370351805177102	3.89981425505999	0.07977306918085193	1363.0536766732037	0.001218619411660975	0.068964723225431	0.06820207037218691	0.000762652853244089	0.07330827067669173
-59.89243459327283	0.00010435751565340214	301.0005896719008	2.160159432484505	0.4000906492756261	163.84399413020913	0.19926919993800604	11.10019694553021	1136.9439468919084	0.1705265654091538	344.99388621611763	4.256787582226782	0.00015398722435338425	-2949.5508810034107	0.034744566993925544	472.2502408144242	2450.7804706923216	0.010138879117482699	110.22286532372092	10871.306783178936	187.59575123716488	153.48743283040764	68.15280265540459	0.0007348740423508822	90.30017690157023	0.3743604234382925	0.00037436042343829253	8445.099108702767	0.0	8446.099108702767	0.16308243896909752	0.16308243896909752	8446.262191141735	68.86236799914995	69.02545043811905	8515.124559140886	2.160159432484505	69.02545043811905	8517.28471857337	912.1380248965384	69.02545043811905	9429.422743469908	1.7614203440583729	70.78687078217743	9431.184163813967	37.18842344414571	107.97529422632314	9468.372587258113	16.666666666666668	107.97529422632314	9485.039253924779	7037.582590585639	107.97529422632314	16522.621844510417	135.90203247424793	243.87732670057107	16658.523876984666	2869.2653332979144	3113.142659998485	19527.78921028258	36.002657208075085	3113.142659998485	19563.791867490654	760.1150207471153	3113.142659998485	20323.90688823777	1467.850286715311	3113.142659998485	21791.75717495308	1549.5176435060716	4662.660303504557	23341.27481845915	1467.850286715311	0.4515279599435983	0.4477848536086585	9.599909350724374	5.224156625434349	1.109403747070342	3.328211241211026	0.0004	0.2976879882604182	1.120610778076879	0.351327374965194	0.15859156820700102	0.16075067781883898	0.0021591096118379616	3.8998030544697926	0.07977466601523858	1363.0560531080916	0.001220322423599967	0.06896467193014169	0.06821062616366153	0.0007540457664801659	0.07330827067669173
-59.88824945700759	0.00010678115861719785	301.0006153115442	2.160166355525496	0.40009439047878625	163.84384585649263	0.19924799422697467	11.10020815814477	1136.941572566881	0.1705478292738294	344.9936537894607	4.356855625629956	0.00015411614994211578	-2950.398530428106	0.03475626543485694	472.4866008185641	2451.4551560136024	0.010138861597467214	110.22240897997376	10871.280559496778	187.59535947353532	153.48711229652892	68.15292137165596	0.000734875219939667	90.30018459346326	0.3743602898326644	0.0003743602898326644	8445.128529983855	0.0	8446.128529983855	0.16308246675227078	0.16308246675227078	8446.291612450606	68.86261963548726	69.02570210223953	8515.154232086094	2.1601663555254955	69.02570210223953	8517.314398441618	912.1441259279804	69.02570210223953	9429.458524369598	1.7614262892718027	70.78712839151133	9431.21995065887	37.18867852248224	107.97580691399358	9468.408629181351	16.666666666666668	107.97580691399358	9485.075295848017	7037.607108319879	107.97580691399358	16522.682404167896	135.90205562689232	243.8778625408859	16658.584459794787	2869.2758181453028	3113.1536806861886	19527.86027794009	36.00277259209159	3113.1536806861886	19563.86305053218	760.1201049399838	3113.1536806861886	20323.983155472164	1467.8552410598356	3113.1536806861886	21791.838396532	1549.5282717700936	4662.6819524562825	23341.366668302093	1467.8552410598356	0.4515259182188702	0.44778658265433396	9.599905609521214	5.224176797633897	1.109386142367693	3.328158427103079	0.0004	0.29768769171298526	1.120603966748273	0.3513260099535847	0.15863094941477862	0.16071314965072592	0.0020822002359472958	3.8997918418552313	0.07977625417026186	1363.0584274331193	0.0012220104595435377	0.06896462119203736	0.06821913170953176	0.0007454894825056069	0.07330827067669173
-59.88409468584271	0.00010909286640898358	301.0006409513209	2.160173277844515	0.4000981280123434	163.84371649497686	0.19922755261217334	11.100219380524639	1136.9392003099626	0.17056896862188511	344.9934240074346	4.452401085538158	0.00015424424687019862	-2951.240251710975	0.03476788275393121	472.7214591073324	2452.1249168162653	0.0101388440927503	110.22195303465993	10871.254358617987	187.59496805114384	153.48679204184498	68.15303998450187	0.0007348763974037598	90.30019228539625	0.3743601570184589	0.0003743601570184589	8445.157925689291	0.0	8446.157925689291	0.16308249453559073	0.16308249453559073	8446.321008183826	68.86287106342124	69.02595355795683	8515.183879247248	2.1601732778445144	69.02595355795683	8517.344052525094	912.1502239125408	69.02595355795683	9429.494276437634	1.7614322339000354	70.78738579185686	9431.255708671533	37.18893347671369	107.97631926857056	9468.444642148246	16.666666666666668	107.97631926857056	9485.111308814912	7037.6316047410755	107.97631926857056	16522.742913555987	135.90207877965895	243.8783980482295	16658.644992335645	2869.2862943092177	3113.164692357447	19527.931286644864	36.00288796407524	3113.164692357447	19563.934174608938	760.125186593784	3113.164692357447	20324.059361202722	1467.8601949166964	3113.164692357447	21791.919556119417	1549.5388948630707	4662.703587220518	23341.45845098249	1467.8601949166964	0.4515239589206842	0.44778819710652523	9.599901871987656	5.224195632909461	1.1093708982722654	3.328112694816796	0.0004	0.2976874329899537	1.1205975486424575	0.35132464375591854	0.1586701258166594	0.1606764130769104	0.0020062872602510107	3.8997806194753615	0.07977783372310446	1363.0607996900374	0.0012236842705108785	0.06896457100776256	0.06822758744875404	0.0007369835590085166	0.07330827067669173
