CaI	IP3	g	CaS
8.744305745725145	0.16873037151588863	0.48284393721770474	1091.3556942542775
9.16240641554686	0.1720758665639374	0.46287782686211437	1090.9375935844562
9.617372798150555	0.17565408445672492	0.4429203710492537	1090.4826272018527
10.119011186329397	0.1795226696848339	0.4229741511664013	1089.9809888136738
10.681078361805797	0.18375975250161067	0.40304281254896634	1089.4189216381978
11.323648296062183	0.18847498838158455	0.3831317041479533	1088.7763517039414
12.077434706471394	0.1938287292841415	0.3632490670088441	1088.022565293532
12.992255400850539	0.2000673768145605	0.3434084299001744	1087.1077445991527
14.155095861283113	0.20759350540041147	0.323633971733974	1085.94490413872
15.733066368334741	0.21711801655515867	0.3039743227132598	1084.3669336316686
18.09072284763507	0.2300290561625187	0.2845457173299129	1082.0092771523678
22.172119459682385	0.2494132191834291	0.2657121361225566	1077.9278805403198
31.02157598394365	0.28325273302823956	0.2492808049813108	1069.0784240160588
56.331853993858886	0.35342282165969036	0.25537751408108544	1043.7681460061435
117.17648420623624	0.4871353071635111	0.6089703907013017	982.9235157937661
121.52988168858249	0.5923174359590514	0.9615176975649634	978.5701183114203
92.55732891246136	0.6015781494695686	0.9781318424526187	1007.5426710875416
63.949835466053166	0.5527094603937939	0.9679671277720026	1036.1501645339504
38.775519957445184	0.46961996994694066	0.9508422366531715	1061.324480042559
18.41006991925543	0.3620202998102661	0.9312705759472866	1081.6899300807486
8.427401869824815	0.2571620507355801	0.9112948907992334	1091.6725981301793
5.317269446339994	0.1900405409169309	0.8912968983234544	1094.7827305536646
4.2326733381172215	0.15536354547976566	0.8712974776404626	1095.8673266618869
3.8780469373909976	0.1390383513835295	0.8512978386974026	1096.2219530626132
3.8482816183245108	0.13217128341239193	0.831298185528614	1096.25171838168
3.9734523287030967	0.13005577452662503	0.8112986005919551	1096.1265476713015
