auxinTIR1	auxin	VENUS	TIR1	auxinTIR1VENUS
1.4039218434369527	38.702680589179316	13.472174341617366	12.376042931401443	4.680035225161604
1.409732460222905	38.70256710939355	13.184934554205219	12.451025592209069	4.599241947568029
1.414754571534143	38.70211321766292	12.911249258442144	12.525441944901988	4.519803483563872
1.4190329001963584	38.70134626360259	12.650636571806354	12.599061187047122	4.441905912756521
1.4226141844530296	38.70029390637205	12.402609767900664	12.671674572879859	4.365711242667112
1.4255465146634687	38.69898383344627	12.16668061952589	12.74309526517493	4.291358220161603
1.4278786956388492	38.69744349065938	11.942362391611741	12.813157979898381	4.218963324462772
1.4296596475511727	38.695699829364884	11.729172487353047	12.88171844150011	4.148621910948725
1.4309378559452524	38.6937790756706	11.526634754381204	12.94865266855375	4.080409475501004
1.4317608783129665	38.691706525398445	11.33428146551274	13.013856113200642	4.014383008486398
1.4321749128822863	38.6895063674982	11.151654989801392	13.077242677735958	3.950582409381761
1.432224432566589	38.68720153723975	10.978309175932877	13.138743633498859	3.88903193393456
1.4319518835223115	38.68481359973723	10.813810468756905	13.198306466217186	3.829741650260507
1.4313974489113634	38.68236266345929	10.657738781824467	13.255893670589472	3.7727088804991666
1.4305988729341301	38.67986732222034	10.509688151675688	13.311481517011465	3.7179196100544085
1.4295913424383258	38.67734462400545	10.369267196215558	13.365058809772425	3.665349847789254
1.4284074203305008	38.6748100642045	10.236099400638246	13.416625654884516	3.614966924784987
1.427077025431689	38.67227760060125	10.109823253103544	13.466192253131783	3.5667307214365334
1.4256274522865224	38.669759687182136	9.990092250895264	13.513777731362332	3.5205948163511493
1.4240834262608333	38.66726732395168	9.876574797309296	13.559409022895348	3.476507550843824
1.4224671854983213	38.66481011979067	9.76895400349362	13.603119806153703	3.434413008347981
1.420798586237391	38.66239636537689	9.666927416967303	13.644949506471319	3.394251907291295
1.4190952264595709	38.6600331138092	9.570206687333464	13.684942366913338	3.355962406627095
1.4173725799723147	38.65772626640958	9.478517181615784	13.723146590014242	3.31948083001345
1.4156441404418973	38.65548066150554	9.3915975632421	13.759613551533125	3.2847423080249842
1.4139215690724884	38.653300164395695	9.3091993422724	13.79439708618503	3.2516813447424875
1.4122148446132554	38.651187756786776	9.231086407056312	13.827552843863058	3.22023231152369
1.4105324102847436	38.6491456244675	9.157034542070564	13.85913771407109	3.190329875644166
1.4088813188637785	38.647175242058076	9.086830941229126	13.889209315487854	3.1619093656483663
1.407267371650221	38.64527745400861	9.020273719401164	13.917825547466126	3.1349070808836488
1.4056952508739478	38.643452551200056	8.957171427201619	13.94504419934074	3.10926054978531
1.4041686449252015	38.64170034269988	8.897342572871908	13.9709226135541	3.0849087415207
1.4026903653207201	38.640020222392174	8.840615153577845	13.995517398337558	3.061792236341723
1.4012624546244232	38.63841123036964	8.786826197764595	14.018884185625778	3.0398533597498005
1.3998862872370488	38.63687210901636	8.735821322305863	14.041077430074132	3.0190362826888206
1.398562659555926	38.635401353816306	8.687454303467675	14.062150245480726	2.9992870949633472
1.3972918731062904	38.63399725918624	8.641586663714094	14.082154273884514	2.980553853009194
1.3960738094265888	38.63265795955267	8.598087273563674	14.101139583933573	2.962786606639839
1.3949079969328981	38.6313814656948	8.556831971128856	14.119154595695958	2.9459374073711464
1.3937936702209845	38.63016569665738	8.517703199734239	14.136246028273613	2.9299603015054045
1.3927298239077133	38.629008508387976	8.480589653791853	14.152458865962588	2.914811310129701
1.391715258249602	38.62790771739051	8.445385955613467	14.167836343737447	2.9004483980129545
1.3907486204220714	38.62686112224477	8.411992334313322	14.182419944929842	2.88683143464809
1.38982843987629	38.625866521376786	8.380314327884438	14.19624941259575	2.8739221475279635
1.388953159334014	38.624921728328516	8.350262497554848	14.209362770639293	2.8616840700266946
1.388121161113812	38.62402458443081	8.321752157787026	14.221796353712275	2.850082485173915
1.387330789754176	38.623172969331456	8.294703119824147	14.233584843940134	2.8390843663056917
1.3865803710631504	38.62236480954507	8.269039448725515	14.244761313204297	2.8286583157325516
1.3858682283181525	38.62159808525849	8.2446892337128	14.255357269844668	2.8187745018371784
1.3851926955203258	38.620870835640126	8.221584370546646	14.265402708576655	2.809404595903017
1.3845521285627376	38.620181162902824	8.199660355189641	14.274926162653282	2.8005217087839775
1.3839449140368612	38.61952723511836	8.178856089541501	14.283954757833504	2.792100328129631
1.3833694764161728	38.618907288126536	8.159113697245836	14.29251426712435	2.784116256459471
