lactose_internal	mRNA	allolactose	Betagalactosidase	permease	PartialmRNA	PartialBetagalactosidase	PartialPermease
0.44821075568105867	0.0012380231904545633	0.5756901459921675	0.00047047085449225957	0.017304392622391942	5.344523278894374e-05	3.935718371388236e-05	0.032926489665102324
0.44582869300232875	0.001236301754341959	0.5746100232010116	0.0004790148450965927	0.01729792113931804	5.3352641460586525e-05	3.9317678214155765e-05	0.0329012082228852
0.4434937464782538	0.0012344120861290675	0.5734746710322544	0.0004873396471454156	0.017287123565498535	5.3254997882365954e-05	3.927105866214758e-05	0.03286912668354385
0.4412065211486171	0.001232375921374979	0.5722927775531904	0.0004954469624835923	0.017272491516077657	5.315302908658366e-05	3.921818574982666e-05	0.03283104484068573
0.4389674742597359	0.0012302125674869915	0.5710719654706992	0.0005033389247881391	0.01725446260826693	5.304737772785107e-05	3.915982423317875e-05	0.032787674057510575
0.4367767931234823	0.0012279394239842014	0.5698191712720357	0.0005110179983711753	0.017233431435125113	5.2938627770890285e-05	3.909666280614576e-05	0.032739655399297254
0.434634484220759	0.0012255719629891064	0.5685405500427653	0.000518486974224995	0.01720974904626907	5.282730017888318e-05	3.9029313470742035e-05	0.03268755892684303
0.43254049478832385	0.00122312463414482	0.567241810714438	0.0005257487831853019	0.017183742236337014	5.271388300801466e-05	3.8958346825948666e-05	0.032631915758863074
0.43049471195325767	0.0012206105246272089	0.5659280228206875	0.0005328065597027372	0.01715570691613045	5.2598813618114315e-05	3.888427950351137e-05	0.03257320684124917
0.4284969002408523	0.0012180414573681399	0.5646037534087756	0.0005396636210628555	0.017125910182215136	5.2482488039534095e-05	3.880757798746196e-05	0.0325118663969721
0.4265467182841415	0.0012154282407385983	0.5632731752417809	0.0005463234048009754	0.017094596480772883	5.236526750027709e-05	3.872866930687397e-05	0.03244829187813394
0.42464379451908424	0.0012127806052884423	0.5619399095500139	0.0005527894763564525	0.017061986654895223	5.224747439503733e-05	3.864793884705486e-05	0.03238284214297047
0.4227876589736536	0.0012101073126547172	0.5606072744392459	0.0005590655140137653	0.017028279501636847	5.212940272403897e-05	3.85657334175562e-05	0.03231584017512241
0.4209777754176714	0.0012074163090349606	0.559278311558224	0.0005651552701592069	0.016993655452053964	5.201132274575022e-05	3.848236742338707e-05	0.032247578921544146
0.4192135976360186	0.0012047148329249484	0.5579555005389363	0.0005710625475278639	0.016958278994110294	5.189346924273344e-05	3.8398127465291835e-05	0.03217832543850949
0.417494500495488	0.001202009338184259	0.556641295100484	0.000576791218005415	0.016922296907246965	5.177606142538477e-05	3.8313269117073695e-05	0.032108317942529475
0.4158198182377969	0.0011993057179848204	0.5553381234778542	0.0005823451729418236	0.016885843188756154	5.1659305296442384e-05	3.822802573149489e-05	0.03203777393024824
0.41418892286981907	0.0011966093349348803	0.5540471089698374	0.0005877283126711276	0.016849040328054083	5.154335822891719e-05	3.814261042568984e-05	0.03196689210892009
0.41260110393894633	0.0011939248311840867	0.5527701285191025	0.0005929445794464393	0.01681199579254125	5.14283605282678e-05	3.8057209885902175e-05	0.031895846654794245
0.41105557184722963	0.0011912567276016529	0.5515092980530631	0.0005979979487370791	0.01677481172535514	5.1314535993118226e-05	3.7972000706844754e-05	0.03182480264238359
0.40955163398117406	0.0011886090434741648	0.5502651265307421	0.0006028924371747445	0.016737581043875176	5.1201921677715783e-05	3.788714495378727e-05	0.03175391107326711
0.4080885663898839	0.0011859847686822324	0.5490389443949067	0.0006076315225348761	0.016700375783424395	5.109066029333192e-05	3.780276617400187e-05	0.031683287795504014
0.406665591841972	0.0011833872005436112	0.5478317838086267	0.0006122191880049344	0.016663272484736008	5.098086121918058e-05	3.771899555356529e-05	0.03161305588655291
0.4052819485937116	0.0011808193020703232	0.5466444464666288	0.0006166594184426814	0.016626340712430035	5.087260808059289e-05	3.763595237772465e-05	0.03154332727040295
0.4039368583198763	0.0011782834399475157	0.5454776043048501	0.0006209559800273965	0.016589637879080448	5.076597482748456e-05	3.755373441363635e-05	0.03147419395170542
0.40262954708055254	0.0011757818362813828	0.5443318716280344	0.0006251126303890715	0.016553218251731436	5.0661031103094934e-05	3.7472433588809716e-05	0.03140574262811752
0.4013592453075831	0.001173316421867415	0.5432077521253361	0.0006291330775325728	0.016517129838864716	5.0557837185727525e-05	3.739213043998107e-05	0.031338049570600816
0.400125177876636	0.001170888871817566	0.5421056413893641	0.0006330209822372789	0.016481415086735236	5.045644273682503e-05	3.731289546655209e-05	0.03127118184069419
0.3989265716044722	0.0011685006835046934	0.5410258682113279	0.0006367799631282891	0.016446112663916	5.0356891277397206e-05	3.723479239365376e-05	0.03120520027087459
0.3977626573381384	0.001166153055008181	0.5399686515644045	0.0006404135540799034	0.01641125489475953	5.0259216122904865e-05	3.7157873519178747e-05	0.03114015520157619
0.39663266484745024	0.0011638471890468931	0.5389342102199963	0.0006439252958065556	0.01637687418199055	5.016345056425303e-05	3.708219127986567e-05	0.031076097101383142
0.3955358425204302	0.0011615840488968458	0.5379226693278343	0.0006473186394540342	0.0163429980286395	5.0069619125157024e-05	3.700778919689748e-05	0.03101306828432419
0.3944714460044111	0.0011593643049288222	0.5369340406006611	0.0006505969568555425	0.016309647750641837	4.9977735736125214e-05	3.693469961832915e-05	0.030951100815867254
0.39343871941501424	0.0011571885053940588	0.5359683083008537	0.0006537635660267988	0.016276841994383413	4.988781112540596e-05	3.686295004302798e-05	0.03089022232493236
0.39243690297071604	0.00115505717227513	0.5350254721605965	0.0006568217209832786	0.016244598917242767	4.979985659434752e-05	3.6792566972928556e-05	0.03083045956745572
0.3914652573940378	0.001152970513039322	0.5341053915971781	0.0006597746004372509	0.016212929966445033	4.9713870830837437e-05	3.672356485871825e-05	0.030771828222546035
0.3905230652661598	0.0011509289033663655	0.5332079914583231	0.0006626253373168497	0.01618185002136415	4.962985823754368e-05	3.6655964334114434e-05	0.030714349651327962
0.38960960148202434	0.0011489323878170175	0.532333083769617	0.0006653769855351085	0.016151367052175503	4.954781229304536e-05	3.658977351011402e-05	0.030658033742679065
0.38872417989817193	0.0011469811029295456	0.5314805034191022	0.0006680325427416712	0.016121491030146096	4.946772828957348e-05	3.6525004191166125e-05	0.030602893747401504
0.3878661088424561	0.0011450749889388243	0.5306500214372151	0.0006705949401999361	0.01609222769224651	4.938959533015018e-05	3.646166046772648e-05	0.030548935866148975
