DegUP	DegU	AprE	mAprE	mDegU	Dim	Values[kdephos]	Values[kphos]	Values[DegU_Total]
0.2498292860088244	9.670275897527382	0.08131683893198131	0.12962865697017947	0.10477663099970064	0.013032075920133146	0.149999998125	0.00400000005	9.946169335376473
0.2503943852832681	9.669497470689407	0.08654230295366062	0.13331675547798436	0.10779627673277749	0.013275257409384953	0.149999998125	0.00400000005	9.946442370791445
0.2509090916735459	9.668923137087456	0.09191243764791153	0.13696820957817227	0.11078733867680195	0.01350162886371111	0.149999998125	0.00400000005	9.946835486488423
0.25137923841757287	9.668543768499289	0.09742572690561098	0.14058338029267334	0.1137499997254704	0.013712244023269687	0.149999998125	0.00400000005	9.947347494963402
0.2518098837765173	9.668351097584058	0.10308066959440773	0.1441626252704783	0.11668444741702387	0.01390811761742388	0.149999998125	0.00400000005	9.947977216595422
0.25220542981708527	9.668337607439922	0.10887577941837351	0.1477062988139823	0.11959087362867886	0.014090221283064367	0.149999998125	0.00400000005	9.948723479823135
0.2525697213684003	9.66849643791511	0.1148095847787382	0.15121475190406825	0.1224694742538167	0.014259481012582636	0.149999998125	0.00400000005	9.949585121308676
0.25290612864211093	9.668821305844535	0.120880628635664	0.15468833222427722	0.12532044887078075	0.01441677580087525	0.149999998125	0.00400000005	9.950560986088396
0.2532176163097007	9.669306436940643	0.12708746837102775	0.15812738418433536	0.12814400040988372	0.014562937229935303	0.149999998125	0.00400000005	9.951649927710214
0.2535068013445933	9.669946507456881	0.13342867565219022	0.16153224894324755	0.13094033482367787	0.014698749778088408	0.149999998125	0.00400000005	9.952850808357653
0.253776001591365	9.670736594020221	0.1399028362967372	0.16490326443213194	0.13370966076451102	0.014824951674590784	0.149999998125	0.00400000005	9.954162498960768
0.25402727661757085	9.671672130352515	0.14650855013818537	0.16824076537691993	0.1364521892721132	0.014942236162131523	0.149999998125	0.00400000005	9.955583879294348
0.2542624621676968	9.67274886979044	0.1532444308926482	0.17154508332102095	0.13916813347329487	0.015051253052831254	0.149999998125	0.00400000005	9.957113838063798
0.25448319930655094	9.673962852699765	0.16010910602646253	0.17481654664802557	0.1418577082951776	0.015152610486466772	0.149999998125	0.00400000005	9.95875127297925
0.2546909591295292	9.675310378046937	0.16710121662477737	0.17805548060449655	0.14452113019277965	0.015246876820997065	0.149999998125	0.00400000005	9.960495090818462
0.25488706378793524	9.676787978496051	0.1742194172611094	0.1812622073228852	0.14715861689147614	0.015334582597560136	0.149999998125	0.00400000005	9.962344207479106
0.2550727044338118	9.678392398514315	0.18146237586786976	0.18443704584459394	0.14977038714447877	0.015416222536447565	0.149999998125	0.00400000005	9.96429754802102
0.2552489565849581	9.680120575053174	0.1888287736078681	0.18758031214319748	0.15235666050524352	0.015492257530457448	0.149999998125	0.00400000005	9.966354046699047
0.2554167933312528	9.681969620437316	0.19631730474680004	0.19069231914782594	0.15491765711456368	0.015563116609239041	0.149999998125	0.00400000005	9.968512646987048
0.2555770967248804	9.68393680715731	0.20392667652672386	0.19377337676670803	0.157453597501935	0.015629198855755047	0.149999998125	0.00400000005	9.970772301593701
0.2557306676482227	9.686019554301899	0.2116556090405326	0.1968237919108666	0.15996470240070507	0.015690875260244756	0.149999998125	0.00400000005	9.973131972470611
0.2558782343683458	9.688215415436874	0.21950283510742652	0.19984386851795524	0.1624511925764286	0.015748490504025114	0.149999998125	0.00400000005	9.97559063081327
0.2560204600039656	9.69052206772307	0.22746710014939145	0.2028339075762238	0.1649132886678575	0.01580236466419843	0.149999998125	0.00400000005	9.978147257055431
0.25615794909342954	9.69293730209547	0.23554716206868737	0.20579420714859772	0.1673512110398882	0.01585279483424189	0.149999998125	0.00400000005	9.980800840857382
0.25629125332994707	9.695459014431634	0.24374179112635094	0.20872506239685312	0.1697651796478375	0.01590005666347865	0.149999998125	0.00400000005	9.983550381088538
0.2564208766303971	9.698085197551986	0.252049769821715	0.21162676560587326	0.17215541391242203	0.015944405811237777	0.149999998125	0.00400000005	9.98639488580486
0.2565472796254464	9.700813933961472	0.2604698927729475	0.2144996062079681	0.17452213260480282	0.015986079317262376	0.149999998125	0.00400000005	9.989333372221443
0.25667088364883245	9.703643389250685	0.26900096659861233	0.21734387080724035	0.17686555374105709	0.016025296890628243	0.149999998125	0.00400000005	9.992364866680774
0.2567920742798339	9.706571806097548	0.2776418098002517	0.22015984320398274	0.17918589448555275	0.016062262119740312	0.149999998125	0.00400000005	9.995488404616863
0.25691120453294997	9.709597498770918	0.2863912526459925	0.22294780441908538	0.18148337106246318	0.016097163605974702	0.149999998125	0.00400000005	9.998703030515816
0.257028597696605	9.712718848127698	0.2952481370551748	0.22570803271844508	0.1837581986751383	0.016130176024324833	0.149999998125	0.00400000005	10.002007797872952
0.2571445498935893	9.71593429702404	0.30421131648400207	0.2284408036373564	0.18601059143261411	0.016161461114615715	0.149999998125	0.00400000005	10.00540176914686
0.25725933238989573	9.71924234610758	0.31327965581221284	0.23114639000487158	0.18824076228282988	0.016191168606624166	0.149999998125	0.00400000005	10.008884015710724
0.2573731936824497	9.722641549953558	0.3224520312307704	0.23382506196811723	0.19044892295209298	0.016219437082531957	0.149999998125	0.00400000005	10.012453617801071
0.25748636138776687	9.726130513514288	0.33172733013056876	0.23647708701655276	0.19263528389030338	0.01624639478111117	0.149999998125	0.00400000005	10.016109664464278
0.2575990439574792	9.729707888851777	0.3411044509921525	0.23910273000616195	0.1948000542216013	0.016272160345864393	0.149999998125	0.00400000005	10.019851253500985
0.25771143224003545	9.733372372125555	0.3505823032764454	0.24170225318356364	0.19694344169996222	0.01629684352155282	0.149999998125	0.00400000005	10.023677491408696
0.257823700895664	9.737122700826028	0.36015980731648845	0.24427591621003786	0.19906565266958728	0.016320545800456006	0.149999998125	0.00400000005	10.027587493322603
0.2579360097054486	9.740957651197496	0.3698358942101748	0.24682397618544233	0.20116689202921426	0.016343361026109983	0.149999998125	0.00400000005	10.031580382955164
0.258048504750475	9.744876035880958	0.37960950571398655	0.24934668767203147	0.20324736320074996	0.01636537595135881	0.149999998125	0.00400000005	10.03565529253415
0.2581613194967492	9.748876701728005	0.38947959413772254	0.2518443027181564	0.20530726810146513	0.016386670757420348	0.149999998125	0.00400000005	10.039811362739593
0.2582745757919133	9.752958527774892	0.39944512224021367	0.2543170708818399	0.20734680711951073	0.016407319536482112	0.149999998125	0.00400000005	10.04404774263977
0.2583883847790565	9.757120423368917	0.4095050631260195	0.25676523925422307	0.20936617909261548	0.016427390739141665	0.149999998125	0.00400000005	10.048363589626257
0.25850284773259496	9.761361326437362	0.41965840014310263	0.259189052482877	0.2113655812897391	0.016446947589123607	0.149999998125	0.00400000005	10.052758069348204
0.2586180568283756	9.765680201880539	0.42990412678147344	0.26158875279497185	0.21334520939534132	0.016466048468525687	0.149999998125	0.00400000005	10.057230355645965
0.2587340958544767	9.770076040078658	0.440241246572796	0.26396458002029793	0.21530525749607077	0.016484747275540102	0.149999998125	0.00400000005	10.061779630484216
0.25885104086273397	9.77454785551062	0.4506687729909541	0.26631677161413736	0.21724591806979515	0.01650309375560882	0.149999998125	0.00400000005	10.066405083884572
0.2589689607635271	9.779094685481551	0.4611857293535759	0.2686455626799857	0.21916738197693147	0.016521133806333032	0.149999998125	0.00400000005	10.071105913857744
0.2590879178902941	9.783715588913017	0.47179114872448347	0.2709511859920989	0.2210698384530998	0.016538909766190553	0.149999998125	0.00400000005	10.075881326335693
0.2592079685007911	9.788409645252342	0.4824840738171036	0.27323387201789684	0.22295347510427652	0.016556460675043638	0.149999998125	0.00400000005	10.08073053510322
0.2593291632524305	9.79317595343641	0.49326355689879303	0.275493848940189	0.22481847790308654	0.016573822520412076	0.149999998125	0.00400000005	10.085652761729666
0.25945154763539424	9.798013630937454	0.5041286596960936	0.2777313426792379	0.22666503118679932	0.016591028463773583	0.149999998125	0.00400000005	10.090647235500395
0.2595751623719297	9.802921812876724	0.5150784533009086	0.2799465769146521	0.22849331765674077	0.016608109049810034	0.149999998125	0.00400000005	10.095713193348272
0.2597000437910921	9.807899651188821	0.5261120180775756	0.2821397731071042	0.23030351837873608	0.016625092402672122	0.149999998125	0.00400000005	10.100849879785258
0.25982622416617956	9.812946313858983	0.5372284435708594	0.2843111505198809	0.2320958127850565	0.01664200440437229	0.149999998125	0.00400000005	10.106056546833907
0.2599537320336552	9.818060984199013	0.548426828414824	0.2864609262402527	0.23387037867711388	0.016658868863250523	0.149999998125	0.00400000005	10.111332453959168
0.26008259248414517	9.823242860179745	0.5597062802426	0.2885893152006711	0.23562739222931164	0.016675707668170815	0.149999998125	0.00400000005	10.116676868000232
0.2602128274321278	9.828491153806903	0.5710659155970336	0.2906965301997874	0.23736702799374282	0.01669254093177831	0.149999998125	0.00400000005	10.122089063102587
0.2603444558683915	9.833805090532675	0.5825048598421926	0.292782781923293	0.23908945890556288	0.01670938712466871	0.149999998125	0.00400000005	10.127568320650404
0.2604774940791204	9.839183908734	0.594022247075797	0.2948482789645881	0.24079485628974498	0.016726263192871293	0.149999998125	0.00400000005	10.133113929198863
0.26061195587756936	9.84462685916852	0.6056172200423879	0.2968932278452573	0.24248338986717224	0.016743184680649045	0.149999998125	0.00400000005	10.138725184407388
0.2607478527855666	9.850133204530191	0.6172889300474885	0.29891783303538144	0.24415522776287613	0.01676016582837181	0.149999998125	0.00400000005	10.144401388972502
0.2608851942255473	9.855702218985865	0.629036536872489	0.3009222969736626	0.2458105365136799	0.016777219675066374	0.149999998125	0.00400000005	10.150141852561545
0.2610239876828057	9.861333187772154	0.6408592086904539	0.3029068200873723	0.24744948107708434	0.016794358145727432	0.149999998125	0.00400000005	10.155945891746414
0.2611642388640993	9.867025406800662	0.6527561219827013	0.304871600812122	0.24907222484018812	0.016811592136555833	0.149999998125	0.00400000005	10.161812829937872
0.26130595184251565	9.872778182291858	0.6647264614562205	0.3068168356114529	0.25067892962911625	0.016828931592927105	0.149999998125	0.00400000005	10.16774199732023
0.2614491291869171	9.878590830440931	0.6767694199619274	0.3087427189962501	0.2522697557190391	0.016846385579223654	0.149999998125	0.00400000005	10.173732730786297
0.2615937720922943	9.884462677083134	0.6888841984136593	0.3106494435439781	0.25384486184402244	0.016863962348807025	0.149999998125	0.00400000005	10.17978437387304
0.261739880485048	9.890393057409733	0.7010700057080712	0.31253719991773876	0.2554044052078895	0.01688166940127676	0.149999998125	0.00400000005	10.185896276697335
0.261887453137244	9.896381315666911	0.713326058645188	0.3144061768851578	0.25694854149453006	0.016899513544166942	0.149999998125	0.00400000005	10.19206779589249
0.26203648775513455	9.902426804907789	0.7256515818498965	0.3162565613370875	0.2584774248792918	0.016917500941011628	0.149999998125	0.00400000005	10.198298294544946
