nucleus_RNA_InR	nucleus_RNA_SOD2	nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1	nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1	nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1	nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0	nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0	nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1	nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1	dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0	dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0	dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1	dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0	nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1	nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0	cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0	cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1	cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0	cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1	IRS1	cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1	dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1	dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0	dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1	cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0	dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0	IRS1_TyrP	cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0	dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1	Ins_InR_P	cytoplasm_InR	cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0	ROS	dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1	InR	Ins_2_InR_P	dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0	NOX	IRS1_PolySerP	IRS1_TyrP_PolySerP	PTP1B_ox	AS160_P	GSH	cytoplasm_GLUT4	JNK_P	PTEN	DUSP_ox	PKC_P	Akt_P2	PI345P3	cytoplasm_SOD2	IKK	cytoplasm_RNA_SOD2	cytoplasm_RNA_InR	cytoplasm_Ins_InR_P	NOX_deact	cytoplasm_Ins_2_InR_P	IRS1_TyrP_PI3K	Ins_InR	degr_Foxo1	PKC	IKK_P	DUSP	PIP2	NOX_inact	JNK	Akt	PI3K	PTEN_ox	AS160	GSSG	cellsurface_GLUT4	PTP1B	Foxo1_Pa0_tot	Foxo1_Pa1_tot	Foxo1_Pd0_tot	Foxo1_Pd1_tot	Foxo1_Pe0_tot	Foxo1_Pe1_tot	Foxo1_pUb0_tot	Foxo1_pUb1_tot	cytoplasm_Foxo1_tot	nucleus_Foxo1_tot	dnabound_Foxo1_tot	Foxo1_all	InR_tot	InR_bound	InR_active	PI345P3_mol	PIP2_mol	PTP1B_plus_PTP1B_ox	PTEN_plus_PTEN_ox	NOX_total	IRS_total	JNK_plus_JNK_P	IKK_plus_IKK_P	DUSP_plus_DUSP_ox	Values[insconc]	Values[k_ros_perm]	Values[ros_ext_conc]	Values[ros_cyto_conc]	Values[rosconc]
1412286558438361.2	5546750549538006.0	606797675891986.8	538220102481.9029	21501837977.997337	13665134618.250856	887.0574541389076	2241.165421497513	2.4112603787551783	0.12656346611600913	123918005144.0911	8020344.144729258	6.534211267908333	1.3103157568099058	5859506372317.244	0.9941949029365954	17928.76681498998	17213691167516.504	335401943918.8982	963893246.4508122	19519940987491.848	345.6885655397474	22.877604509699793	0.18755702315781844	150007596045546.6	4880185295253.636	168186.3449978992	9229576536.960625	202469097591121.6	4.183927613184217	94.69692596638866	0.26297558697483076	13189453244.048992	32365166483.2852	362.82528850878055	0.027735490317014888	10760.736214138407	676378600.9637319	6377313246336397.0	983413950.5180364	126117158830.6665	11053.343054811949	5986677280750267.0	0.7156922531412035	102980990.73577815	125.53278769546327	-3.7444747547730524e-15	195.68460558128876	5038404511603.025	0.0	610086151518306.6	9.189316524333927	107992781189.2223	352893702187.1238	1.4059551377972314e+18	0.0	5810.50064066928	9.202277103899522e-15	36746267889981.94	7.441481343774215e-28	1392997859694601.8	303716.633157338	5801987819247.192	5561332776100844.0	7484791504485.6875	6045327613524375.0	129456452106706.06	53.46643886286838	124.48905129474468	11238887479987.332	2549709266690471.5	121024093654715.06	6573982043922.326	1673841952744.7964	0.0	-8.277500877396079e-30	0.0	-1.6586968703509704e-14	0.0	364607108383.14923	6060606060606018.0	188027557405.9419	5931149608499352.0	1.217057929433822e+16	6060606060606.061	962212178192479.5	6060606060605944.0	606060606060606.0	15278447081694.336	1212121211817496.2	258618241358.86362	1.2871889366150437e+17	4667608200911465.0	127311323192227.98	26046.365188357166	127195866253323.48	115456964950.78871	124305489254512.42	3005833963761.889	123347535031027.47	3963788187246.886	11988839968649.422	38821750661469.516	76500732588155.38	127311323218274.3	6063487898125749.0	0.0	0.0	1.1238887479987332e+16	1.217057929433822e+19	6060606060606066.0	6060606060606070.0	6060606060606.061	6414059514226379.0	969696969696965.2	121212121212121.0	6060606060606058.0	0.0	4.8100000000000005	0.0	1.7939000197545236e-10	1.7939000197545233e-13
1416206644516517.8	5562265543587524.0	606950344494560.1	556612780857.4275	21997437731.155537	13921248599.784954	536.1223886921946	1371.0263945346558	1.453019589688522	0.07831035998208265	126633993274.04192	8236555.635710842	4.03845862911278	0.8060710551674115	5848323454383.44	0.613316943544483	10738.405575918436	17372501484806.914	338567194609.343	993780574.2310119	20007152903031.75	209.74733899945792	13.623197798336346	0.11623714560700274	151506747445471.88	4929375253712.839	98563.1501158115	9526277604.841656	207634172911333.0	2.5188788696307784	58.29689675511005	0.15916569121266777	13308465057.414293	32571797677.63911	222.10119166446438	0.017227288792259286	6548.834257060065	696896737.4490783	6386007929731819.0	1001859135.0248468	128564590068.6888	6607.8932509606	5991413477816431.0	0.43331851110596264	104804436.37364176	74.08769805957625	3.6614299100309605e-15	120.235742581358	5214467166597.104	0.0	610271991236550.5	5.63982337504625	107855364894.37187	360981902146.2234	1.4062781503008947e+18	0.0	3476.2167296010343	1.1454296841665311e-14	37058461774660.59	5.164395006682044e-28	1391586476592500.0	184693.6834286988	5802302234930.762	5561294967681275.0	7545440837076.643	6045344749355709.0	130809326621371.72	28.61868936912383	68.73936174167636	11238856263183.67	2552959357273020.0	121022555539693.48	6592640664795.185	1678556337307.6953	0.0	-8.177565674152132e-30	0.0	1.0230773323923893e-14	0.0	377303393964.15405	6060606060606043.0	189565672427.53302	5929796733984687.0	1.2170579325555022e+16	6060606060606.061	962151528859888.5	6060606060605999.0	606060606060606.0	15261311250361.557	1212121211936519.0	258303825675.29468	1.2872864114467491e+17	4669019584013565.0	127484878779332.86	15798.47749786713	127368183595279.19	116695199852.13188	124447680742993.1	3037198052138.2134	123420671620953.44	4064207174177.865	11972736985978.355	38871210321534.76	76640931487618.25	127484878795131.34	6064926634827900.0	0.0	0.0	1.123885626318367e+16	1.2170579325555022e+19	6060606060606065.0	6060606060606071.0	6060606060606.061	6423066391506480.0	969696969696965.2	121212121212121.02	6060606060606058.0	0.0	4.8100000000000005	0.0	1.7916173570493669e-10	1.7916173570493667e-13
1419844888938055.2	5576665312010392.0	607122260987359.9	574919361874.3544	22485491904.28702	14166502316.651121	323.7942513852728	838.0507480097177	0.875495707496853	0.04837442508429407	129355396884.26453	8448511.022320136	2.491948653901539	0.4952788380420236	5838984688021.705	0.3778520054837047	6434.035694965428	17523795749396.965	341575065203.19025	1023196240.2519125	20492438895811.918	127.09674752568878	8.107244714476902	0.07192134970570538	152926215491899.97	4975910693990.35	57791.56336207398	9818146007.690208	212772018145292.9	1.5155210808328348	35.834383747495025	0.09626696870695313	13422490359.760536	32773165087.462227	135.8191743460807	0.010681092084782736	3983.6704280269837	717369907.8502942	6394708136883883.0	1019964359.947735	130901788202.40646	3947.320951235662	5995863841202642.0	0.262048091914554	106555451.62966594	43.72185744711207	-6.503768028130389e-15	73.79814999066699	5389556313541.031	0.0	610454876480968.8	3.457932832215711	107717628054.36115	368925235259.16156	1.4066045936654423e+18	0.0	2079.5504865564867	1.82729973023235e-15	37353399438109.016	1.1190068268351648e-28	1390169385534945.0	112287.68623319508	5802617508820.637	5561263450590884.0	7602716373965.387	6045362408147972.0	132101795956369.86	15.318638162480726	37.95606998131659	11238824092514.115	2556225350218041.5	121021102377942.4	6609939987215.722	1682927196195.2275	0.0	-8.153928190098865e-30	0.0	-3.298948234994007e-14	0.0	390275472552.5947	6060606060606056.0	191018834178.61987	5928504264649689.0	1.217057935772569e+16	6060606060606.061	962094253322999.6	6060606060606030.0	606060606060606.0	15243652458097.896	1212121212008924.5	257988551785.4178	1.2873676664454114e+17	4670436675071121.0	127657886099200.89	9579.930886158998	127540009147032.67	117876961748.16216	124590766473406.92	3067119635373.9497	123493713250438.11	4164172858342.7773	11960289562159.889	38921244895044.61	76776351651576.31	127657886108780.8	6066375724637836.0	0.0	0.0	1.1238824092514116e+16	1.217057935772569e+19	6060606060606065.0	6060606060606070.0	6060606060606.061	6432061536321992.0	969696969696965.0	121212121212121.03	6060606060606058.0	0.0	4.8100000000000005	0.0	1.7893293696737732e-10	1.7893293696737733e-13
1423241156829592.5	5590107575748246.0	607311036236074.0	593129956884.6663	22966083758.610977	14401115304.524006	195.43635931423503	511.888081362639	0.5274919393521811	0.029836709495937423	132079481472.46909	8656125.37873349	1.5353656606739556	0.30397825334884593	5831216178617.562	0.23250058389782174	3856.464613134945	17667844856097.867	344432569586.3147	1052127409.0666633	20975757091491.926	76.92386398297734	4.82228020297449	0.04443441630441739	154270322172453.22	5019942777558.805	33906.1600795278	10105106835.04641	217883253540250.72	0.9113945512539278	21.99632630191531	0.058188990127454154	13531609246.1746	32968679583.356316	82.97761767169105	0.00661127903855008	2422.2358984651323	737777950.8292751	6403413217953147.0	1037729913.0370841	133132033807.67686	2356.474290763959	6000079825063911.0	0.15831236959120804	108234656.69281988	25.80306146945604	-3.0162328840573802e-15	45.250652894683874	5563602112774.993	0.0	610635272786240.4	2.118200650674049	107579640817.14496	376727825639.72034	1.4069341488772396e+18	0.0	1244.057522579098	-2.274927966629822e-14	37631893987803.87	-5.36748299997368e-28	1388747542766989.5	68252.87810109268	5802933467664.844	5561237177939007.0	7656777147155.278	6045380505542765.0	133336172831946.89	8.199808951830349	20.958794942069925	11238791121943.965	2559505666112835.0	121019730194588.34	6626072225687.653	1687003113340.909	0.0	-8.659864502740803e-30	0.0	8.833555926497237e-15	0.0	403523705171.9746	6060606060606063.0	192391017532.6924	5927269887774113.0	1.217057939069626e+16	6060606060606.061	962040192549809.6	6060606060606047.0	606060606060606.0	15225555063303.906	1212121212052959.5	257672592941.21103	1.2874354006260315e+17	4671858517839076.0	127830344435717.73	5807.668470846211	127711339680502.62	119004761022.76607	124734679933233.17	3095664508292.228	123566661111381.72	4263683330143.694	11950946720118.018	38971724098867.086	76907673622540.34	127830344441525.42	6067834395704018.0	0.0	0.0	1.1238791121943964e+16	1.217057939069626e+19	6060606060606065.0	6060606060606069.0	6060606060606.061	6441045111940951.0	969696969696964.9	121212121212121.03	6060606060606060.0	0.0	4.8100000000000005	0.0	1.787037222876162e-10	1.7870372228761622e-13
1426429668793695.0	5602727728340377.0	607514627687776.0	611235746134.2296	23439302458.96648	14625324988.710833	117.89595762741558	312.4480775368291	0.3178103848432679	0.018376691159323333	134803940085.6216	8859336.909127828	0.9446544785603178	0.1863714959080323	5824787267647.132	0.14289743464491395	2312.346879254807	17804918410867.46	347146434360.605	1080563728.1388164	21457073383530.965	46.50779488674602	2.8672152913490323	0.027413737593476636	155543104102448.25	5061611742125.126	19905.702839681162	10387102478.071064	222968423342276.28	0.5478775167554211	13.48455707680713	0.03515356224804646	13635919462.108725	33157899990.250027	50.64937283867976	0.004085738303933054	1472.2115241097108	758103252.9851583	6412122553820242.0	1055157349.9907635	135258626401.15187	1405.9853636012756	6004104289064590.0	0.09555684203234098	109842925.39127107	15.230120800319815	-1.8626499502330003e-14	27.720130886741146	5736541623096.517	0.0	610813585773845.8	1.2963993051122835	107441463334.26378	384393552334.8613	1.4072665404580431e+18	0.0	744.2925494576072	-1.942484433819735e-14	37894720505960.76	1.1121080699146644e-28	1387321769601206.2	41478.33140260175	5803249962867.141	5561215277042156.0	7707774739203.209	6045398970240436.0	134514684691439.98	4.38906242453478	11.572851761169522	11238757481157.32	2562798947643174.0	121018435199490.69	6641202425890.926	1690825804141.219	0.0	-8.386404825686177e-30	0.0	-6.931819125225898e-14	0.0	417048199542.67487	6060606060606065.0	193686012630.33386	5926091375914618.0	1.2170579424337046e+16	6060606060606.061	961989194957761.8	6060606060606057.0	606060606060606.0	15207090365635.088	1212121212079734.8	257356097738.91455	1.2874918638757213e+17	4673284291004859.0	128002253575702.27	3519.9550607635133	127882172582853.97	120080996368.29475	124879358180444.12	3122895398778.1553	123639516344110.05	4362737235112.203	11944244621862.238	39022538967265.164	77035469990094.86	128002253579222.27	6069301985126256.0	0.0	0.0	1.123875748115732e+16	1.2170579424337046e+19	6060606060606065.0	6060606060606071.0	6060606060606.061	6450017274326203.0	969696969696964.9	121212121212121.03	6060606060606058.0	0.0	4.8100000000000005	0.0	1.784741915851558e-10	1.784741915851558e-13
1429439762468857.8	5614641847370727.0	607731286125919.1	629228889094.5875	23905242225.12841	14839383285.656752	71.08567916543974	190.59081385349108	0.1914820252152542	0.011303408203526478	137526829960.50198	9058104.616274448	0.5804494637923745	0.11415442025848702	5819503586906.84	0.08773197620765844	1387.007992727706	17935283286147.87	349723106813.39136	1108497105.2365096	21936360290792.64	28.091880209362365	1.7043019855002652	0.016890573001331233	156748336260992.88	5101047896095.417	11694.780575165865	10664091016.996408	228028006190480.12	0.329259570530088	8.25663257911068	0.021227400871708445	13735532810.551521	33340509954.480007	30.890817427829575	0.0025212528862881595	894.456395181248	778330481.0675958	6420835554720680.0	1072249302.496486	137284866095.06288	838.4949418879636	6007972897774328.0	0.05763373665069997	111381348.4932994	8.991688604784164	-2.081687404082564e-15	16.966203859185537	5908318307418.607	0.0	610990167871080.5	0.7927895281760377	107303147197.0011	391926074719.9739	1.407601530740191e+18	0.0	445.357247065697	-7.380275661143394e-14	38142617756599.29	-2.708626107026807e-29	1385892771345873.5	25202.480627508605	5803566866961.169	5561197020436627.0	7755853619999.286	6045417741958923.0	135639476439927.05	2.3492897140898115	6.390164425116924	11238723280614.486	2566104028081003.5	121017213778965.8	6655472119424.238	1694431039713.3997	0.0	-8.557106691063175e-30	0.0	-9.834129299519283e-15	0.0	430848849948.4694	6060606060606065.0	194907433155.22366	5924966584166130.0	1.2170579458537588e+16	6060606060606.061	961941116076965.2	6060606060606065.0	606060606060606.0	15188318647145.38	1212121212096010.2	257039193644.88644	1.287538931686848e+17	4674713289260192.0	128173613729897.1	2132.9446798248173	128052505772588.38	121107959441.63864	125024741623720.6	3148872108309.4663	123712280039726.03	4461333692304.018	11939792580350.883	39073598483315.73	77160222668363.44	128173613732030.05	6070777923469397.0	0.0	0.0	1.1238723280614486e+16	1.2170579458537589e+19	6060606060606065.0	6060606060606068.0	6060606060606.061	6458978172477280.0	969696969696964.5	121212121212121.02	6060606060606057.0	0.0	4.8100000000000005	0.0	1.782444305598025e-10	1.7824443055980249e-13
1432296560122162.2	5625949334564345.0	607959510667197.0	647102440883.0765	24364001560.906567	15043553547.73832	42.843141358701	116.18918594896019	0.11537374446227038	0.006944100488469338	140246517973.93396	9252406.087011581	0.3562239361604585	0.06985692024446377	5815201230972.556	0.05380895773119459	832.2738387950748	18059202409258.63	352168763128.19824	1135921498.3661523	22413595968961.633	16.95397747815431	1.0128673108726896	0.0103940152747881	157889553513625.0	5138372516540.014	6876.129890313802	10936044760.025814	233062424203563.78	0.19783727212209426	5.049946099614604	0.012813000397577433	13830572023.393948	33516297809.543106	18.825707235885215	0.001553686603616111	543.2423953368648	798446335.7947351	6429551658928610.0	1089009305.7867768	139214038303.18362	499.871332857809	6011715294897334.0	0.03473814839358461	112851199.84301312	5.310339796908979	-2.1509933087119985e-15	10.375682864271809	6078881574511.584	0.0	611165324497897.0	0.4844471020633849	107164736674.93973	399328855693.93463	1.4079389148215468e+18	0.0	266.53635808772503	-3.1621304799974284e-14	38376289827666.914	-1.9586936425606936e-29	1384461153728951.0	15310.630787960505	5803884070566.366	5561181801711630.0	7801151470358.576	6045436769714343.0	136712613149347.56	1.257461642977805	3.528406132398426	11238688613145.238	2569419904045072.5	121016062487829.97	6669002530101.597	1697849457673.5042	0.0	-8.562130330444575e-30	0.0	-7.344698260590835e-15	0.0	444925371174.4267	6060606060606065.0	196058724291.02597	5923893447456709.0	1.2170579493205056e+16	6060606060606.061	961895818226605.8	6060606060606067.0	606060606060606.0	15169290891725.283	1212121212105902.2	256721990039.68912	1.2875781674622285e+17	4676144906877115.0	128344425465650.06	1292.2193455705876	128222337627564.33	122087839377.9206	125170773820210.17	3173651646732.0596	123784953242357.39	4559472224584.913	11937261318904.22	39124826730544.1	77282337417493.94	128344425466942.27	6072261721381473.0	0.0	0.0	1.1238688613145238e+16	1.2170579493205055e+19	6060606060606065.0	6060606060606068.0	6060606060606.061	6467927948756277.0	969696969696964.4	121212121212121.0	6060606060606057.0	0.0	4.8100000000000005	0.0	1.7801451274906936e-10	1.7801451274906933e-13
1435021551870812.5	5636735222401143.0	608198010754912.4	664850274615.496	24815682554.099857	15238107833.160852	25.812478680247	70.79358764419429	0.0695222107251102	0.004261181463630804	142961633820.07394	9442235.409551468	0.21836895241952503	0.04271323324091572	5811741870243.716	0.03297231907048775	499.60009154709263	18176933764634.43	354489316824.5775	1162832718.4370315	22888763358553.375	10.2246544737837	0.601903168698281	0.006388886596557594	158970070112178.75	5173698658310.173	4046.357938907433	11202948910.27359	238072050893056.2	0.11885960532502153	3.085535866086679	0.007731524766678044	13921168060.178946	33685139137.27108	11.464907734589435	0.0009562159029270629	329.83118972442776	818439327.1127169	6438270331486150.0	1105441645.1022506	141049401006.46027	297.9189951233377	6015356087831305.0	0.020926798137071306	114253905.42185843	3.137554509264827	-9.372707016356222e-16	6.340463191155022	6248186351949.2705	0.0	611339319708980.2	0.29582323952241785	107026269781.35876	406605182589.2548	1.4082785161358615e+18	0.0	159.55681997345064	5.9632467257419906e-15	38596407713180.33	-8.011425861887867e-30	1383027437111777.5	9300.034403444912	5804201479765.741	5561169115370629.0	7843799493459.476	6045456010372382.0	137736082732867.17	0.6730893413791327	1.9483179194273699	11238653557463.941	2572745712004127.0	121014978041736.77	6681897376995.453	1701107270888.269	0.0	-8.280380437840366e-30	0.0	-2.840163501868221e-15	0.0	459277327337.7564	6060606060606065.0	197143170384.23175	5922869977873189.0	1.217057952826074e+16	6060606060606.061	961853170203504.8	6060606060606068.0	606060606060606.0	15150050233686.451	1212121212111913.0	256404580840.3143	1.2876108744351258e+17	4677578623494288.0	128514689649690.27	782.7482217081166	128391666923302.72	123022727170.33305	125317401288731.6	3197288361741.3955	123857536951308.31	4657152699164.704	11936373122159.162	39176160487544.9	77402156040768.97	128514689650473.02	6073752958054140.0	0.0	0.0	1.1238653557463942e+16	1.217057952826074e+19	6060606060606065.0	6060606060606068.0	6060606060606.061	6476866739199331.0	969696969696964.2	121212121212121.0	6060606060606056.0	0.0	4.8100000000000005	0.0	1.7778450129793816e-10	1.7778450129793814e-13
1437633104278278.8	5647072185724613.0	608445674024040.0	682467009596.1116	25260390243.66177	15423324480.826132	15.54688243773449	43.11187150032064	0.04189656029291419	0.0026120424426437153	145671029865.72705	9627601.235102694	0.13371977703442453	0.026095791154343073	5809008646523.395	0.02018661772760952	300.0114694601085	18288729585595.8	356690427351.6164	1189228244.989764	23361849452093.26	6.162323748774435	0.357680931648653	0.003922800992656202	159992997351050.38	5207131882021.649	2383.1940154725794	11464800345.944933	243057218040120.84	0.07140662501541203	1.8834853765365247	0.004663970930148816	14007457790.264772	33846981708.67722	6.9775566774467865	0.0005877934801934439	200.1966269995135	838299570.4590123	6446991062979345.0	1121551219.9057474	142794174175.46976	177.51891259481454	6018915674255063.0	0.012600781312019655	115591015.34827383	1.854681797274688	-5.855870781321622e-16	3.8718024670923072	6416192687881.225	0.0	611512381300377.0	0.18052180333253875	106887779189.50914	413758185864.9053	1.4086201825718164e+18	0.0	95.54171218649405	-5.826121138857982e-14	38803610834668.6	-4.012051704374327e-31	1381592068777978.8	5648.288924566644	5804519013848.39	5561158540021651.0	7883922714054.063	6045475427425504.0	138711798576098.84	0.36028477968066147	1.0758147866103265	11238618180167.5	2576080708017308.5	121013957309810.64	6694245320334.889	1704226885880.2043	0.0	-2.704368863200486e-30	0.0	-9.961150883795833e-16	0.0	473904156377.0431	6060606060606065.0	198163902310.3388	5921894262029956.0	1.2170579563638036e+16	6060606060606.061	961813046982910.1	6060606060606068.0	606060606060606.0	15130633180565.271	1212121212115564.8	256087046757.66522	1.2876381390067062e+17	4679013991828087.0	128684407399499.19	474.0640518328444	128560492780064.06	123914619909.2206	125464573336878.98	3219834063094.264	123930032123117.67	4754375276855.554	11936893561548.875	39227547195301.625	77519966643122.75	128684407399973.25	6075251271275907.0	0.0	0.0	1.12386181801675e+16	1.2170579563638036e+19	6060606060606065.0	6060606060606069.0	6060606060606.061	6485794673814014.0	969696969696964.2	121212121212120.98	6060606060606055.0	0.0	4.8100000000000005	0.0	1.775544504809122e-10	1.775544504809122e-13
1440146901015971.8	5657022284759423.0	608701539240464.5	699947945323.6493	25698232050.05346	15599485976.130571	9.361640093272992	26.242014271036986	0.025251476015249897	0.0015995754205590637	148373746939.47693	9808524.99287879	0.08180413315493906	0.015931745724137577	5806902739130.473	0.012348892334005806	180.22654093975154	18394835717079.945	358777508758.499	1215107055.464812	23832844668120.21	3.711964105500116	0.21257014642093194	0.002406204376440752	160961259489788.7	5238770905809.506	1404.930411051741	11721606503.557384	248018221632839.28	0.0428997300329996	1.1487349317535573	0.0028128867590036604	14089582026.893492	34001832590.243847	4.244027437149642	0.0003609188189358402	121.48033961434008	858018603.6545153	6455713368364079.0	1137343425.0775936	144451531039.14487	105.76385230274805	6022410933233442.0	0.007584632234875333	116864178.82210116	1.0969690007167496	-4.9399447713377686e-17	2.362764512772289	6582865380086.932	0.0	611684705381902.8	0.1100941420948884	106749293016.4846	420790855604.8795	1.4089637830955904e+18	0.0	57.2283997716711	-5.096588045541103e-15	38998508498374.41	-2.7151110495211826e-31	1380155433496596.5	3430.0729262339164	5804836603376.554	5561149724399919.0	7921640264803.024	6045494989964255.0	139641602112214.33	0.19286217794789676	0.5940668352984964	11238582537646.666	2579424250359584.5	121012997307594.02	6706122081880.26	1707227438896.5732	0.0	1.735098044699919e-30	0.0	-1.1167108084402548e-16	0.0	488805190743.4331	6060606060606065.0	199123904526.95505	5920964458493842.0	1.2170579599280556e+16	6060606060606.061	961775329432161.1	6060606060606068.0	606060606060606.0	15111070641813.08	1212121212117782.8	255769457229.50058	1.2876608667814848e+17	4680450627109470.0	128853580042210.84	287.07499521643325	128728814617631.84	124765424866.08852	125612241901192.88	3241338141305.0454	124002439673521.5	4851140368976.366	11938624570667.576	39278943247291.89	77636012224538.4	128853580042497.86	6076756348904193.0	0.0	0.0	1.1238582537646666e+16	1.2170579599280556e+19	6060606060606067.0	6060606060606068.0	6060606060606.061	6494711876862454.0	969696969696964.1	121212121212120.97	6060606060606056.0	0.0	4.8100000000000005	0.0	1.7732440700412728e-10	1.7732440700412726e-13
