P1_prime	P2_prime	R1	R2	P2	P1	P3_prime	Values[i2]
1.6195249045380227	0.13085398246465788	4.8772940921551654e-08	1.595426607162576	0.7009521143951942	2.5327339529437097e-06	3.350875991501705e-07	1.0
1.6195206662519583	0.34367310095761966	3.855036891567506e-08	2.152130890626352	1.363731261409413	2.0434626406325723e-06	4.550368211898548e-06	1.0
1.6178320847783623	0.6606683209173357	3.047039845157214e-08	2.592152654722614	2.103033484720768	1.6484072281683767e-06	0.0021143986661506446	1.0
1.5307587748602247	1.0605044041359792	2.4083950631664646e-08	2.939947989929501	2.859641533958668	1.329490627342144e-06	0.11095532361985005	1.0
1.2636482953233912	1.5257973587022975	1.9036071318540218e-08	3.2148471087040194	3.5954036644708847	1.0720898952713988e-06	0.44482108658084535	1.0
1.0391353097767755	2.0672915849002567	1.5046203041460757e-08	3.432128704669251	4.287083994327427	8.643793481656365e-07	0.7221017433901995	1.0
0.8559436925005957	2.69490535939079	1.1892591815642717e-08	3.6038691313234335	4.921849409981415	6.967979098395818e-07	0.9161645736634351	1.0
0.6778796306661609	3.343057333771647	9.39996221663117e-09	3.7396135970078626	5.493980338900713	5.616173507188807e-07	1.0503327739763704	1.0
0.5175359715690211	3.9391141978152895	7.4297756993452425e-09	3.84690668066285	6.002493166702551	4.5259242584220937e-07	1.142981340319615	1.0
0.38845264993207074	4.467078510660792	5.872530726231435e-09	3.9317116540527683	6.449438681271453	3.646774690494254e-07	1.2069490138248005	1.0
0.29046446726007874	4.9315080721016455	4.641676751233741e-09	3.998741916085232	6.838699237634458	2.937968919938533e-07	1.2511131382210365	1.0
0.21818070588361724	5.338660398136755	3.6688038032233313e-09	4.051722960103515	7.17515163773829	2.3665939123481767e-07	1.2816043823975627	1.0
0.16565850738372537	5.694264990716687	2.8998403094244863e-09	4.093599434104284	7.46409630392587	1.9060758310172525e-07	1.3026557042102513	1.0
0.12782678206475273	6.003573099745362	2.2920478366205e-09	4.12669880213735	7.7108787265249115	1.5349634502411664e-07	1.3171896328318708	1.0
0.10072422731475279	6.2714713763561	1.8116457200360126e-09	4.152860703069319	7.920648328917468	1.235944096419777e-07	1.3272239168515036	1.0
0.08137785546126163	6.502526917608098	1.4319335584915468e-09	4.173539196377419	8.098214308654066	9.950478822950984e-08	1.3341516252910197	1.0
0.06760281360932678	6.700993697094781	1.1318072254731498e-09	4.189883577720545	8.2479688222857	8.010043687258275e-08	1.3389345410072202	1.0
0.057812861355080875	6.870804840246287	8.945859170886896e-10	4.20280225595833	8.373855957621018	6.447225841944502e-08	1.3422366834890642	1.0
0.05086503529704506	7.0155639661111975	7.070850450868576e-10	4.213013241856656	8.47937094661886	5.18870848267111e-08	1.3445164946180745	1.0
0.045939859988777906	7.138541642009895	5.588834470050139e-10	4.221084054605238	8.567578523156532	4.1753732073485864e-08	1.3460904844769424	1.0
0.04245180581026767	7.242678907039958	4.417441855207807e-10	4.227463264122428	8.6411426090302	3.3595582807366035e-08	1.3471771728123898	1.0
0.03998353580024918	7.330597661889151	3.491567454569687e-10	4.232505422245534	8.70236191226809	2.7028446187375982e-08	1.3479274264482382	1.0
0.03823814520413564	7.4046167200252695	2.7597518404619744e-10	4.236490768466087	8.753207766578377	2.1742682914809092e-08	1.3484454043779783	1.0
0.03700471468094085	7.466771976553988	2.1813212317496053e-10	4.239640805436936	8.795361797653792	1.7488776705515655e-08	1.3488030183360264	1.0
0.03613358473389507	7.51883917032346	1.7241268748488044e-10	4.242130609927586	8.830251897787926	1.4065689985577903e-08	1.349049916431022	1.0
0.035518667953486405	7.562357907412522	1.3627582391313333e-10	4.244098563465087	8.859085620154861	1.1311468334809191e-08	1.349220375889683	1.0
0.03508482728272388	7.598655872144399	1.0771307176045665e-10	4.245654043481445	8.882880539541674	9.095660800406634e-09	1.3493380618336244	1.0
0.03477888642397041	7.628872415427606	8.51369340224463e-11	4.246883502425397	8.902491420553295	7.313206233721669e-09	1.3494193127371505	1.0
0.03456323667539258	7.653980949069207	6.729264532376476e-11	4.247855272734103	8.918634226860837	5.879502944879785e-09	1.3494754087478467	1.0
0.03441129593381466	7.674809776265337	5.318843304150079e-11	4.248623364696468	8.931907125505345	4.72643332828813e-09	1.349514137718127	1.0
0.03430428655410771	7.692061149485313	4.204039528848949e-11	4.249230468306572	8.942808709736044	3.7991590076191946e-09	1.349540876409963	1.0
0.034228951091278215	7.706328470183982	3.322893221224734e-11	4.249710325942723	8.951753698507543	3.0535375719275057e-09	1.3495593369602146	1.0
0.03417593421733418	7.7181116349204935	2.6264309086198738e-11	4.250089607744284	8.959086381753284	2.454040667641555e-09	1.3495720822425954	1.0
0.034138637354108325	7.727830595242931	2.075943720876413e-11	4.250389393918675	8.965092076209897	1.9720763981114955e-09	1.3495808816753945	1.0
0.03411240845395165	7.735837239698024	1.640835979213491e-11	4.25062634636412	8.970006842699581	1.5846377133129696e-09	1.349586956872524	1.0
0.034093969211969166	7.742425730547088	1.2969247118097363e-11	4.250813634725195	8.97402569647205	1.2732136006119802e-09	1.3495911512411982	1.0
0.03408101035826455	7.747841439480044	1.0250955798803807e-11	4.250961668353159	8.977309520282061	1.0229120995080397e-09	1.3495940470740118	1.0
0.03407190586637589	7.752288629333702	8.10240516093109e-12	4.251078674850414	8.979990867206924	8.217540284889602e-10	1.3495960463889864	1.0
0.034065511240716655	7.755937025290682	6.404180324584818e-12	4.251171157352874	8.982178818022632	6.601042705819598e-10	1.349597426740951	1.0
0.034061021209220034	7.7589274114370825	5.061895183067582e-12	4.251244255971058	8.983963037035375	5.302138807637429e-10	1.34959837975566	1.0
0.034057869379437444	7.761376378496164	4.000946500509042e-12	4.251302033473215	8.985417150962867	4.258514701917967e-10	1.3495990377325475	1.0
0.034055657510522704	7.763380337208783	3.1623675155004755e-12	4.251347701091179	8.98660155805085	3.420064956152223e-10	1.3495994920122052	1.0
0.03405410568412779	7.76501890008781	2.4995506182911223e-12	4.251383796997926	8.987565759102086	2.746504568992026e-10	1.3495998056567424	1.0
0.03405301721094543	7.7663577226649965	1.975656929592676e-12	4.2514123273776	8.988350288438319	2.205447226453346e-10	1.3496000222047722	1.0
0.034052253925714225	7.767450884298755	1.5615688180717552e-12	4.251434877928017	8.988988310909827	1.770858973355388e-10	1.3496001717158383	1.0
0.03405171880262825	7.768342878322467	1.2342715747321957e-12	4.251452701991982	8.989506940758865	1.421814109820017e-10	1.3496002749432379	1.0
0.03405134372293537	7.769070271992905	9.755741910494801e-13	4.251466790221592	8.98992832933929	1.1414942899271802e-10	1.3496003462158408	1.0
0.034051080880326205	7.7696630879768955	7.710985330041869e-13	4.251477925626129	8.990270560891997	9.163835914765714e-11	1.3496003954255724	1.0
0.034050896728537845	7.7701459523063034	6.094800022930137e-13	4.251486726928662	8.990548389678901	7.356208651770987e-11	1.3496004294025554	1.0
