Osteoclasts	Osteoblasts	BoneMass	Tumour	Values[y1]	Values[y2]	Values[C_bar]	Values[B_bar]	Values[gamma]	Values[V1]	Values[V2]
0.567649132760745	640.3676190563879	104.22684520865266	2.575922514396619	0.0	324.4661303839692	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.5198249106531512	629.7681462572094	104.43095073585064	2.623362467201664	0.0	313.86665758479074	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.4760077607903549	619.2022124047205	104.62828782478083	2.6714329470512497	0.0	303.30072373230183	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.435868988668345	608.68402230662	104.81888254960258	2.7201379122067877	0.0	292.78253363420123	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.39910550832630115	598.2262706675996	105.00276957858566	2.7694812795536383	0.0	282.3247819951808	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.36543808219726587	587.8402687557966	105.17999124941257	2.8194669237457384	0.0	271.9387800833778	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.3346096408501958	577.5360617732201	105.35059672248144	2.8700986763597043	0.0	261.63457310080145	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.306383686993554	567.3225374452583	105.51464120643199	2.921380325058669	0.0	251.42104877283947	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.28054278600787896	557.2075263460418	105.67218525044531	2.9733156127661076	0.0	241.30603767362305	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.2568871436122025	547.1978944707814	105.8232940981954	3.0259082368498986	0.0	231.29640579836274	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.23523326997287378	537.2996285547844	105.96803709865492	3.079161848316867	0.0	221.39813988236568	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.21541272856771082	527.5179146232565	106.10648716927315	3.1330800510180437	0.0	211.61642595083782	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.1972709673755791	517.857210237602	106.2387203073459	3.187666400864878	0.0	201.9557215651833	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.18066622934843718	508.32131088397085	106.36481514569266	3.242924405056625	0.0	192.41982221155212	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.1654685389084854	498.91341092576107	106.48485254902641	3.2988575213191313	0.0	183.01192225334233	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.1515587607139961	489.63615952249177	106.59891524767463	3.3554691571552384	0.0	173.73467085007303	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.13882772696590745	480.49171189219516	106.70708750555113	3.412762669107008	0.0	164.59022321977648	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.12717542945677418	471.48177627130343	106.8094548195144	3.47074136202997	0.0	155.5802875988847	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.116510272448634	462.60765690584077	106.90610364747442	3.529408488379603	0.0	146.70616823342203	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.10674838263352071	453.8702933839809	106.99712116280327	3.5887672475102295	0.0	137.96880471156214	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.09781297247704485	445.2702965996195	107.0825950328074	3.6488207849865124	0.0	129.36880792720075	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.08963375336951517	436.8079816161367	107.16261321919704	3.709572191907736	0.0	120.90649294371798	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.08214639514186707	428.4833976815162	107.23726379864156	3.7710245042450437	0.0	112.5819090090975	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.07529202868066127	420.2963556255432	107.30663480167588	3.8331807021918025	0.0	104.39486695312445	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.06901678852392319	412.24645285492693	107.37081406834182	3.896043709527248	0.0	96.34496418250825	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.06327139246874904	404.3330961417718	107.42988911912664	3.9596163929935795	0.0	88.43160746935308	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.05801075549778557	396.5555223963113	107.48394703975916	4.023901561686636	0.0	80.65403372389255	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.05319363530021831	388.9128175817426	107.53307437875682	4.088901966460318	0.0	73.01132890932388	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.04878230705136183	381.4039339369403	107.57735705647465	4.154620299344867	0.0	65.50244526452155	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.04474226510937565	374.0277056451345	107.61688028467626	4.2210591929791565	0.0	58.12621697271578	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.04104194954830608	366.78286308009416	107.65172849567661	4.288221220057111	0.0	50.88137440767542	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.037652495512959724	359.6680457559821	107.68198528014493	4.356108892788353	0.0	43.76655708356344	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.03454750360604355	352.6818140844707	107.707733332839	4.424724662373226	0.0	36.780325412052036	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.03170282956822339	345.82266004924753	107.72905440547433	4.494070918492264	0.0	29.921171376828795	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.029096391702906736	339.08901688632295	107.74602926611236	4.564149988810231	0.0	23.187528213904272	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.026707994601456033	332.47926785680096	107.75873766445187	4.634964138494813	0.0	16.57777918438228	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.024519167777630656	325.9917541949489	107.76725830243795	4.70651556975005	0.0	10.09026552253016	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.02251301804767976	319.6247822969371	107.77166880973718	4.778806421364594	0.0	3.723293624518419	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.02067409465271349	313.3766302603308	107.77237423994569	4.851838768384209	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.018988264823141875	307.2455536065699	107.77237423994569	4.925614621255077	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.017442602182529326	301.2297908020885	107.77237423994569	5.000135926063654	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.01602528248419317	295.32756788004906	107.77237423994569	5.075404563720517	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.014725489070281643	289.5371027922203	107.77237423994569	5.151422349684439	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.0135333268441542	283.85660925414544	107.77237423994569	5.228191033603909	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.01243974314414987	278.2843002197424	107.77237423994569	5.305712298970421	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.011436455332138423	272.8183909995757	107.77237423994569	5.383987762787035	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.010515885160815515	267.4571020203203	107.77237423994569	5.463018975253495	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.009671098176779544	262.19866132004853	107.77237423994569	5.542807419465339	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.008895748558188971	257.041306758208	107.77237423994569	5.623354511128755	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.00818402878339097	251.98328797373068	107.77237423994569	5.704661598290967	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.007530623534407422	247.0228681244156	107.77237423994569	5.786729961085776	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.006930667570932076	242.15832542159308	107.77237423994569	5.869560811494431	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.006379707276639279	237.38795447678328	107.77237423994569	5.953155293121835	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.005873665442637908	232.71006748419205	107.77237423994569	6.037514480988051	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.005408809122049857	228.12299524796788	107.77237423994569	6.12263938133509	0.0	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
