ADP	Pyr	AMP	NADH	ATP
0.3275563227505409	0.01634033518732027	1.2083356592306196	252.9624504436208	14.764108018018844
0.3292053572898451	0.016423183168459178	1.2140116895313793	252.88054038910127	14.75678295317878
0.3307954631044109	0.016503068220905373	1.219492591425276	252.79822354962673	14.749711945470318
0.33232886966252423	0.01658010260100689	1.224785245935943	252.71551445742196	14.742885884401538
0.33380771379301505	0.01665439388845186	1.2298962797701471	252.63242709501225	14.736296006436845
0.3352340440896973	0.016726045207302326	1.234832075524838	252.54897491812176	14.729933880385472
0.33660982508543924	0.016795155448923113	1.239598781453781	252.46517087754825	14.723791393460788
0.3379369411886471	0.01686181945707869	1.244202320782949	252.3810274399487	14.717860738028412
0.33921720037768316	0.016926128221568103	1.248648400555802	252.29655660754335	14.712134399066523
0.34045233768593713	0.01698816905487738	1.2529425200667808	252.2117699368512	14.706605142247287
0.34164401850277754	0.017048025759090125	1.2570899789239003	252.12667855656272	14.70126600257333
0.3427938417455034	0.017105778783682763	1.2610958848468905	252.04129318479875	14.696110273407614
0.3439033428483732	0.017161505378032623	1.26496516109988	251.9556241455231	14.691131496051755
0.34497399658534855	0.01721527973499348	1.2687025535857546	251.8696813841712	14.686323449828903
0.34600721974632526	0.01726717312521913	1.2723126376349254	251.7834744825735	14.681680142618758
0.3470043736805765	0.0173172540254358	1.2757998245123034	251.69701267323282	14.677195801807128
0.3479667667147729	0.01736558824097143	1.2791683676562917	251.61030485299005	14.672864865628943
0.34889565645039083	0.017412239021864784	1.2824223686588907	251.5233595960969	14.668681974890726
0.3497922519440243	0.01745726717284021	1.285565782992364	251.43618516671077	14.664641965063618
0.3506577157841078	0.017500731158112275	1.288602425508566	251.34878953087323	14.660739858707334
0.3514931660610288	0.017542687200845876	1.291535975701591	251.26118036795148	14.656970858237388
0.3522996782407716	0.017583189377836993	1.2943699827523627	251.1733650815877	14.653330339006875
0.3530782869546115	0.017622289709783624	1.29710787038208	251.0853508102178	14.649813842663319
0.35382998770059954	0.017660038247086795	1.2997529415042404	250.99714443713626	14.64641707079517
0.3545557384641194	0.017696483151661665	1.3023083826893245	250.90875260014073	14.643135878846564
0.35525646126235133	0.017731670774864487	1.3047772684511298	250.82018170077737	14.639966270286527
0.35593304361690603	0.01776564573174832	1.3071625653630012	250.73143791320632	14.636904391020101
0.3565863399584343	0.017798450971898357	1.3094671360114845	250.6425271927049	14.63394652403009
0.3572171729668189	0.017830127847020646	1.3116937427943816	250.55345528382492	14.631089084238809
0.3578263348488433	0.017860716175367556	1.3138450515675797	250.46422772821393	14.628328613583585
0.3584145885623749	0.017890254303448427	1.3159236351594645	250.37484987214393	14.62566177627817
0.35898266898015035	0.017918779164689286	1.3179319767357527	250.28532687370912	14.623085354284106
0.35953128399895146	0.017946326335340275	1.3198724730270264	250.19566370972137	14.620596242974031
0.3600611156163306	0.017972930088744173	1.3217474374745555	250.10586518242567	14.618191446909124
0.36057282094138726	0.017998623446271112	1.3235591032101783	250.01593592585027	14.615868075848443
0.36106703316988303	0.018023438226426748	1.3253096259397028	249.92588041194708	14.613623340890422
0.36154436251057953	0.018047405091561712	1.3270010867052098	249.83570295646513	14.611454550784218
0.3620053970857905	0.01807055359320047	1.328635494576847	249.74540772467117	14.609359108337372
0.36245070377259186	0.018092912214414645	1.3302147891899445	249.65499873673207	14.607334507037473
0.36288082902512997	0.01811450841129396	1.331740843229279	249.5644798729836	14.6053783277456
0.36329629965728405	0.01813536865223668	1.3332154648085761	249.47385487897077	14.603488235534147
0.36369762358996977	0.018155518455758603	1.3346403997549194	249.38312737028156	14.601661976655118
