T1	T2	T3	C1	C2	C3
3.75900850795479	1.3426843101580603	0.7917168057783452	10.04276845459645	1.5427232319824538	0.3748200116960841
3.807914662048505	1.3537967773681856	0.7852353748564096	10.25821373881618	1.5618027667247105	0.3616948556573124
3.858518304610726	1.3654104284814403	0.7792028754877133	10.480256473903726	1.5821942372771594	0.34894613132894625
3.910962301329596	1.3775427227539832	0.7736454147029128	10.709479078536376	1.6039214927144203	0.3365912324265693
3.9653979075454178	1.3902132981100586	0.7685862097942322	10.946505360642176	1.6270161674030303	0.32464270988888355
4.0219853585775835	1.4034439360285111	0.764045836588311	11.192002298619634	1.6515177526578304	0.3131086357688671
4.080894509606866	1.4172585264679165	0.7600425090471704	11.446681975446527	1.6774737004338904	0.3019929914974058
4.142305517022717	1.431683030344035	0.7565923811969341	11.711303639351554	1.7049395580271238	0.2912960706791497
4.20640955075066	1.4467454372896644	0.753709862219233	11.986675851491086	1.7339791317764557	0.28101488776630673
4.273409524293612	1.4624757133324955	0.751407938148432	12.273658661928197	1.764664677711243	0.2711435848574166
4.3435208268344265	1.478905736417738	0.7496984906278398	12.573165737353255	1.7970771143806157	0.26167383065789984
4.416972035081169	1.496069213354242	0.7485926083870591	12.886166341069469	1.8313062536847788	0.2525952062788788
4.494005581645599	1.5140015743393518	0.7481008826981527	13.213687034580838	1.8674510421986374	0.24389557424386266
4.574878344692488	1.5327398392934273	0.7482336829811731	13.55681294499586	1.9056198048793842	0.23556142774270955
4.659862122361116	1.5523224496041874	0.7490014061073095	13.916688395666794	1.9459304807514106	0.2275782182718806
4.749243940859841	1.5727890605792758	0.750414694221924	14.294516662483879	1.9885108373572555	0.21993066059977276
4.843326138215108	1.5941802872654047	0.7524846174484398	14.69155856593423	2.033498649589056	0.21260301450484057
4.942426154199626	1.6165373993000403	0.755222815080572	15.109129555992464	2.081041824688737	0.2055793434586104
5.046875937868613	1.6399019595292663	0.7586415923519327	15.548594884844123	2.1312984533212074	0.19884375042425115
5.15702087972687	1.6643154026782097	0.7627539680705638	16.01136241544701	2.1844367648037957	0.1923805916440464
5.2732181532788	1.6898185536507324	0.7675736691134949	16.49887254545519	2.2406349614157834	0.18617466900867924
5.395834338529056	1.7164510861412998	0.7731150694148179	17.012584683073836	2.3000809065895864	0.18021140179322995
5.525242190881621	1.744250926920938	0.7793930712390974	17.553959680491435	2.3629716413033637	0.1744769784872442
5.661816405672498	1.7732536156484817	0.786422927956515	18.124437606601333	2.4295127036431508	0.16895848923970871
5.8059282345581495	1.8034916348506755	0.7942200109031334	18.725410314005646	2.499917232391043	0.16364403943518802
5.9579388100069295	1.8349937332113915	0.8027995230406297	19.358188283912416	2.5744048376131086	0.15852284447916729
6.118191057592708	1.8677842670259883	0.8121761690434952	20.02396142396363	2.6532002346852646	0.1535853058427298
6.287000115279305	1.90188259679304	0.8223637909121785	20.723753719997497	2.736531646741665	0.1488230682799768
6.464642233226277	1.9373025767122238	0.8333749860724683	21.458371969709514	2.824628998531941	0.1442290578578899
6.651342210098379	1.974052180767856	0.8452207265210342	22.22834926471648	2.9177219422318927	0.1397975005459432
6.847259527329503	2.0121333092948115	0.8579100020056531	23.03388441825796	3.016037776543538	0.13552392113595382
7.0524734648723	2.051541817528149	0.8714495129759753	23.874779119208128	3.1197993418801624	0.13140512238765883
7.2669676338513485	2.0922677996162387	0.885843439415662	24.750375245411984	3.229222994825603	0.12743914478168367
7.490614507944599	2.134296151467023	0.9010933110468813	25.659495358360683	3.3445167815425347	0.12362520760555662
7.72316067550053	2.1776074196478605	0.9171979996841187	26.60038987864901	3.4658789386286224	0.1199636328658023
7.96421365690009	2.2221789235452256	0.9341538498350614	27.5706947305786	3.593496854293665	0.11645575414997912
8.213231196878088	2.2679861197155873	0.9519549534991938	28.567403231908393	3.7275466120346588	0.11310381347255333
8.469513937564432	2.315004157102344	0.9705935656317541	29.586855609507634	3.8681932196438544	0.10991084993929771
8.73220230234356	2.3632095574300904	0.9900606456061517	30.624748774490143	4.015591597115493	0.10688058480091146
9.000278214501884	2.412581943101613	1.010346500499422	31.676167750603508	4.169888356260604	0.10401730812016687
9.272572051470334	2.4631057358610553	1.0314414971886543	32.73563884475911	4.331224366328805	0.10132577259970466
9.547774858578412	2.5147717520810504	1.0533368064179385	33.79720292353496	4.49973805314143	0.09881110024869734
9.824455500008074	2.5675786346564715	1.076025140246375	34.854505674091165	4.675569343647329	0.09647870737135324
10.101082047153003	2.621534078912363	1.0995014474499465	35.900900367278034	4.858864137992676	0.09433425291396785
10.376046384573081	2.676655831476152	1.1237635374602943	36.929557695681986	5.049779173687629	0.09238361454834153
10.64769077651195	2.732972460536945	1.1488126125307143	37.93357679579448	5.248487142607618	0.09063289606134259
10.914335013185186	2.7905239163945637	1.1746536962472247	38.906091668108644	5.455181928883986	0.08908846898183909
11.174302750018102	2.8493619134905117	1.201295957331568	39.84036776345847	5.670083854684843	0.08775705065026485
11.425945768927104	2.909550176001905	1.2287529347093051	40.72988451916549	5.893444845675294	0.08664582061952006
11.667665107664988	2.971164591789828	1.257042676331367	41.56840085166967	6.125553457569913	0.0857625772457835
11.897928262291424	3.034293319730037	1.2861878081977003	42.35000194368357	6.3667397332924915	0.08511593678719735
12.115282000677723	3.0990368905296903	1.3162155515281806	43.06912700949308	6.617379887344018	0.08471557812647475
12.318360615717394	3.16550833489165	1.347157705948479	43.72057885123376	6.877900834397454	0.08457253778786353
12.505889746897068	3.2338333648851463	1.3790506151163906	44.299517017976896	7.148784594406646	0.08469956184740923
12.67668612645608	3.304150626524668	1.4119351289662814	44.801437065512204	7.430572613969242	0.08511152425659198
12.829653819669947	3.3766120325791595	1.445856575042771	45.22213898913914	7.72387004559723	0.08582592437214412
12.963777643934629	3.451383178916627	1.4808647488196713	45.55768815796158	8.029350019318029	0.08686348137493159
13.078114570770506	3.5286438392812465	1.5170139325747238	45.804372336180045	8.34775793014885	0.08824884887089203
13.171783971605828	3.6085885271144003	1.5543629534034966	45.95865849392696	8.679915746558466	0.09001148050841881
13.243957618292495	3.691427108125643	1.5929752912526498	46.017153242767286	9.026726319345103	0.09218668722833895
