P_M1	P_Np	VpCyt	VpNuc	Ven	P_Rdrp	VpNucM1	Rc	Rv	P_Ha	Rm1	Rm2	Rm3	Rm4	Rm5	Rm6	Rm7	Rm8	Vex	RcRdrp	RvRdrp	VpCytM1	P_Pb1	P_Nep	P_Pb2	Cp	P_Pa	Blo	P_Na	P_M2	VattHi	Vfus	Vrel	Bhi	VattLo	total cRNA	total cRNA of a segment	total vRNA	total vRNA of a segment	Values[kDisHi]	Values[kDisLo]	Values[kDegVen]	Values[kSynP_Drib]	Values[kSynP_M1]	Values[kSynP_M2]	Values[kSynP_NEP]	Values[kSynM1]	Values[kSynM2]	Values[kSynM3]	Values[kSynM4]	Values[kSynM5]	Values[kSynM6]	Values[kSynM7]	Values[kSynM8]
198060353.94441944	100364197.3787185	5.879432636959004e-11	315.0803966967228	7.357549208171197e-12	96574710.35691921	2796.7555249030593	4.502325535517176e-06	0.0008983162793364796	125697190.5415888	20800.918132987023	20800.918132987023	21826.381758720025	27466.20948692653	31336.448096448035	34668.196888311744	48018.03986918403	55596.924042085186	3.88552596430683e-12	0.014391167960091909	2.8713584483359575	410030.9767993323	1.324493668703289	31026841.41590854	1.3244936710617823	6259.3554872576415	4802172.552554232	999.9999999999985	161763620.49922654	4263294.518951236	5.1402350519624055e-12	5.099999999991526	5850.123026311712	149.99999999999488	2.364852210874837e-13	6259.369882927927	782.4212353659909	413145.68497769686	51643.21062221211	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
210620288.45214552	105497106.82719715	3.6243278864740228e-12	289.62278122377546	4.5355006882161025e-13	104354997.6719852	2543.138746040763	3.829996725763458e-06	0.0008126597646115554	135370495.31333208	18409.565681794662	18409.565681794662	19317.138119296105	24308.589858715794	27733.8911569894	30682.609469657833	42497.70386245144	49205.29076240052	2.395200519436611e-13	0.012584852837281953	2.670285891259117	444670.4504639491	1.1982448721504717	33340371.269754734	1.198244874510153	6118.6967760026155	5192869.557680871	999.9999999999985	174813810.99253333	4565891.739424748	3.168655615632614e-13	5.099999999999479	7432.523516951725	149.99999999999972	1.4577936927745395e-14	6118.709364685449	764.8386705856811	447505.8830897647	55938.235386220585	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
220857350.48033488	109399458.81647308	2.2346831889108008e-13	269.02882721128447	2.7964928832941576e-14	111250214.59382185	2336.2114704190903	3.337159051946783e-06	0.0007425213379836603	143819502.0224047	16429.41847474937	16429.41847474937	17239.371714798097	21693.939021865997	24750.812247674392	27382.364124582335	37926.61777255581	43912.73140716424	1.476829498465227e-14	0.01127304832249453	2.508261722416304	473412.243455981	1.0959280649599699	35342666.22782156	1.095928067320567	5960.006141724621	5540042.835378391	999.9999999999985	186380869.29577896	4823044.386326361	1.9537253961286124e-14	5.099999999999972	9132.023544379581	150.0	8.988444644594483e-16	5960.017418110102	745.0021772637627	476019.99275785516	59502.499094731895	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
229179420.3070855	112323678.19803827	1.3776461345772888e-14	251.87025058859209	1.7239927476793013e-15	117413761.4740705	2162.4538445143507	2.960307502909771e-06	0.0006835015423639964	151255950.37524754	14791.432898662153	14791.432898662153	15520.63515372964	19531.0895417736	22283.197613568984	24652.38816443696	34145.39733820521	39534.70544342883	9.104415606142264e-16	0.010279323081979016	2.3733772236759774	496744.86909119395	1.0118354716345042	37088127.43459823	1.0118354739960158	5790.224519639475	5851207.165920876	999.9999999999985	196720942.78426927	5042627.142033059	1.2044401879238755e-15	5.100000000000002	10927.698561333285	150.0	5.54123111586254e-17	5790.234801922865	723.7793502403581	499161.5672470221	62395.195905877765	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
235927570.18215853	114475353.68771273	8.492133112795236e-16	237.22461584894768	1.0627094673537794e-16	122972055.07370478	2013.193669555669	2.6621485112795202e-06	0.0006327657496504141	157855221.0925719	13432.903421581286	13432.903421581286	14095.13158664342	17737.242992640073	20236.58177796662	22388.172369302178	31009.28949061553	35903.61283187624	5.612174803168429e-17	0.009499649490102515	2.2579688262157203	515173.43818175455	0.9418717207176884	38621823.72217619	0.9418717230790392	5614.179478703095	6132554.329072089	999.9999999999985	206045266.96155283	5231201.803266914	7.424451131195648e-17	5.100000000000002	12800.470919563766	150.0	3.415744512585325e-18	5614.188981014733	701.7736226268416	517426.11506875115	64678.264383593894	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
241383528.15976787	116019766.58779073	5.2355728158816113e-17	224.47251990379567	6.5518200486922024e-18	128027781.43532862	1882.6368214515257	2.4195685205313724e-06	0.0005884115907343829	163760592.94147208	12300.1401362517	12300.1401362517	12906.524249707807	16241.505473024454	18530.08124422334	20500.233560419525	28394.35334935717	32875.95059458978	3.460019932232643e-18	0.008869346306350962	2.1569230612785013	529196.8860546944	0.8830032071782795	39980590.52226154	0.8830032095392821	5435.285128805676	6389112.336844885	999.9999999999985	214525547.13345894	5394165.773070232	4.577325154826111e-18	5.100000000000002	14733.125675110254	150.0	2.1058759770431914e-19	5435.294000571551	679.4117500714439	531306.1529075226	66413.26911344033	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
245778435.66460633	117088689.95569152	3.226931358707822e-18	213.18451589724395	4.038196834470987e-19	132663658.43547417	1766.7778096343627	2.217597154621162e-06	0.0005491170491823908	169088212.5790486	11348.667675457506	11348.667675457504	11908.145186368809	14985.150260137405	17096.694160429495	18914.44612576253	26197.919410011367	30332.844478181338	2.1325740685349494e-19	0.008346444744241888	2.066729306195647	539294.2462309737	0.8329315333081948	41194304.252183795	0.8329315364690592	5255.9809946127425	6624930.04266192	999.9999999999985	222300204.60941863	5535926.968418868	2.821222166236512e-19	5.100000000000002	16710.260131100666	150.0	1.2979510488817183e-20	5255.989343275084	656.9986679093855	541276.2758349286	67659.53447936608	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
249301309.13240469	117786616.63842034	1.9882161290670904e-19	203.0547235878966	2.4880628641130767e-20	136946031.6616107	1662.7646225964409	2.0461742564877175e-06	0.0005139346865835579	173931868.39532217	10542.380841123708	10542.380841123708	11062.109249844869	13920.502875018215	15882.028280134413	17570.634735206193	24336.640349658715	28177.79210991588	1.313947428119223e-20	0.007902749300351525	1.984921631119913	545916.7154621764	0.7898880484910306	42287103.78437007	0.7898880519957846	5078.018361527047	6843253.699476229	999.9999999999985	229480354.64406517	5660072.75926003	1.738245655413988e-20	5.100000000000002	18718.19409435678	150.0	7.997093595320683e-22	5078.026266322522	634.7532832903153	547784.5202439266	68473.06503049082	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
252106567.0673878	118196122.83071524	1.2242890248427939e-20	193.86015312339103	1.5320809509184796e-21	140928038.60233027	1568.51231651349	1.89832304065469e-06	0.00048216633604672844	178367208.45319274	9852.345330555543	9852.345330555543	10338.055706417399	13009.35752241825	14842.494264213543	16420.57555092591	22743.722554118278	26333.45756554015	8.090928304769314e-22	0.007518764900443566	1.9097351933711335	549483.4749924577	0.7524973551297038	43278468.8793087	0.752497358634568	4902.653209449557	7046682.353973546	999.9999999999985	236155071.0721821	5769519.963763729	1.0703640551405077e-21	5.100000000000002	20744.858217527657	150.0	4.924391154590282e-23	4902.660730112781	612.8325912640976	551247.7576794543	68905.96970993179	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
254320439.68728215	118382328.62298049	7.544995812886348e-22	185.4348812713102	9.441842673683345e-23	144652271.71969023	1482.459576056736	1.7690705366478908e-06	0.00045328420397906935	182455304.4068424	9255.566171917944	9255.566171917944	9711.855956060443	12221.35089291385	13943.450336915339	15425.943619863245	21366.08310333297	24738.37963001108	4.986242541027988e-23	0.007180683403870956	1.8398868734672225	550379.96082542	0.7196821993904551	44184131.35220598	0.7196822028953065	4730.779674829393	7237298.624724716	999.9999999999985	242395819.79918328	5866642.21430079	6.596393621462201e-23	5.100000000000002	22779.671740351216	150.0	3.0347826279966123e-24	4730.786857281868	591.3483571602335	552049.6956229057	69006.21195286322	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
256046289.7240105	118396528.54799277	4.6498676239397867e-23	177.65315828709294	5.818865861225443e-24	148152960.44261944	1403.4108277068494	1.654785011671364e-06	0.00042687977834363224	186245583.67384696	8733.86421122599	8733.86421122599	9164.434631408547	11532.478639752015	13157.509720807977	14556.440352043312	20161.756189098793	23343.96885949801	3.0729464046935915e-24	0.006878522573864588	1.77443092871904	548957.7253238319	0.6905945607639835	45016825.00509053	0.6905945642690291	4563.024416369023	7416775.833261129	999.9999999999985	248260093.17037746	5953375.307354728	4.065258337561128e-24	5.100000000000002	24813.416986631913	150.0	1.8702909633846495e-25	4563.031296546382	570.3789120682977	550540.5641676344	68817.5705209543	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
257368960.45799342	118279105.2244696	2.8666871105886147e-24	170.41807157670263	3.5873855153935676e-25	151457728.16658548	1330.4312984230273	1.5527559092687748e-06	0.00040262993530566104	189778201.1873253	8272.910658556271	8272.910658556271	8680.756548100659	10923.820562237092	12463.086186915942	13788.184430927127	19097.664405821448	22111.9271058186	1.8945003519048167e-25	0.0066049379862707985	1.7126616009861153	545535.3177911167	0.6645642451423186	45786892.6442316	0.6645642486463887	4399.814567783664	7586464.2401518	999.9999999999985	253794337.78254887	6031302.923847535	2.506269988741144e-25	5.100000000000002	26838.115389122337	150.0	1.1530519643572902e-26	4399.821174274406	549.9776467843008	547037.8802253474	68379.73502816842	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
258358294.95110282	118061846.07163824	1.7663408132910614e-25	163.6537692744348	2.2104070672532404e-26	154588990.82268894	1262.7757781228795	1.4609200006125954e-06	0.00038027397802322825	193085936.87389144	7861.425913690985	7861.425913690985	8248.986033361858	10380.482709028513	11843.187090755242	13102.376522818315	18147.769273396112	21012.106128759307	1.167317242263198e-26	0.006354442548082212	1.654046027790385	540399.7983664159	0.641059754931996	46502772.17740406	0.6410597584360461	4241.427438958769	7747459.658265979	999.9999999999985	259036286.0624299	6101725.664556966	1.5442658369964326e-26	5.100000000000002	28846.908036623678	150.0	7.104656580646226e-28	4241.433794862237	530.1792243577796	541827.882340115	67728.48529251438	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259071968.11374745	117769773.85099924	1.08897262782325e-26	157.30002278714844	1.3627453855300817e-27	157565061.3466268	1199.8393564347214	1.3776783988730072e-06	0.0003595977784084287	196195702.69709253	7490.529432300809	7490.529432300809	7859.804741265431	9890.738920283378	11284.433949959659	12484.215720501354	17291.57043078397	20020.769911218755	7.196666210991736e-28	0.006122880968851544	1.598177233160922	533808.6229360903	0.6196581251901168	47171383.15142805	0.6196581286942306	4088.027349921858	7900657.607684014	999.9999999999985	264016798.41064954	6165716.2907538265	9.520604483108708e-28	5.100000000000002	30833.94257924152	150.0	4.38011537082294e-29	4088.033474180505	511.0041842725631	535167.3608521431	66895.9201065179	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259557759.12779245	117422587.22152661	6.715796433915773e-28	151.30835984769905	8.404178733832724e-29	160401017.2810541	1141.1227809506638	1.3017716026406992e-06	0.00034042262856307854	199129734.18288398	7153.220031205061	7153.220031205061	7505.866337582877	9445.344605802933	10776.279527529709	11922.033385341776	16512.90594268234	19119.205613359158	4.438251618176122e-29	0.0059070682166610065	1.5447407215670566	525991.7208460335	0.6000215005507875	47798432.79985212	0.6000215040546271	3939.693238537616	8046795.828328657	999.9999999999985	268761311.0131989	6224163.766574712	5.871446168871179e-29	5.100000000000002	32794.267511222126	150.0	2.701258271873371e-30	3939.6991469076042	492.46239336345053	527285.6970679761	65910.71213349701	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259855373.2560945	117035791.6609963	4.207576597269038e-29	145.6392724058029	5.2653808238083754e-30	163109379.9996999	1086.2077186150614	1.2321924781515986e-06	0.00032259726876127375	201906530.09712768	6843.964782095529	6843.964782095529	7181.365126396035	9036.99390692182	10310.388502897169	11406.607970159223	15799.003278071285	18292.624763204643	2.780650638414453e-30	0.005704536072256149	1.4934904616423619	517153.64462373545	0.5818788772929181	48388657.80188287	0.5818788807985523	3796.4395537064574	8186487.536297134	999.9999999999985	273290969.9367947	6277808.318707205	3.678574795314746e-30	5.100000000000002	34723.73430456598	150.0	1.6923906493822601e-31	3796.445259474722	474.5556574343403	518386.98542781523	64798.373178476904	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259997903.4292048	116621586.25731455	2.593633417521431e-30	140.2601725495253	3.2456848603706324e-31	165700645.41946062	1034.7388293137167	1.1681245731830853e-06	0.000305992091977216	204541592.76419124	6558.376197868513	6558.376197868513	6881.697322051091	8659.893442831504	9880.151155230493	10930.62699644753	15139.7341085124	17529.30043669925	1.7140480396542243e-31	0.005513352495657091	1.4442314534007237	507475.7107248161	0.5650118473255715	48946015.10794428	0.5650118508306498	3658.23219651751	8320247.385557969	999.9999999999985	277623517.8163133	6327269.3463115655	2.267546246020335e-31	5.100000000000002	36618.90749847811	150.0	1.0432230625552095e-32	3658.2377110381303	457.2797138797663	508652.1542641248	63581.5192830156	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
260013005.0482992	116189558.89127304	1.602475496058958e-31	135.14387680504242	2.0053452510046198e-32	168183698.3285455	986.4105908949449	1.1088976612005731e-06	0.00029049486095646733	207048011.4332376	6292.96008161716	6292.96008161716	6603.196467368532	8309.429362180883	9480.303499579106	10488.266802695272	14527.032228210766	16819.893305704856	1.0590239792787115e-32	0.00533199097917971	1.3968069725003385	497118.0779399808	0.5492434603524231	49473832.62360122	0.5492434638576539	3525.0007654032506	8448511.715759823	999.9999999999985	281773986.5886924	6373067.66697431	1.4010026516779485e-32	5.100000000000002	38476.98260957975	150.0	6.4455500279059506e-34	3525.0060985031273	440.6257623128909	498241.0295051481	62280.128688143515	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259923843.09117702	115747231.57645416	1.0350397847780069e-32	130.26746886792836	1.2952535761764014e-33	170566135.946966	940.9574826041139	1.0539552166751998e-06	0.0002760074923684922	209436922.59426337	6044.919260691268	6044.919260691268	6342.927491996269	7981.908187139297	9106.631613508931	10074.865434485453	13954.44048239179	16156.92705622551	6.84024157800323e-34	0.00515923480363352	1.3510891727215868	486221.7296410761	0.5344295198250834	49974928.382585876	0.5344295233304104	3396.6480149525128	8571654.346288957	999.9999999999985	285755238.9052508	6415643.290853887	9.049083662324e-34	5.100000000000002	40295.71156227394	150.0	4.163184229691445e-35	3396.6531752412716	424.58164690515895	487294.30595772836	60911.788244716045	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
259749858.45259985	115300488.77480112	7.157982281513769e-34	125.61143657702002	8.957532149671445e-35	172854520.8683275	898.146569603966	1.0028302713352793e-06	0.00026244360252040364	211717873.98547593	5812.001179979708	5812.001179979708	6098.5267921994255	7674.3555706049665	8755.742037372034	9686.66863329952	13416.758942838736	15534.381034047146	4.730477875024187e-35	0.004994106028931521	1.3069721224506343	474910.33981232846	0.5204517789985889	50451705.02033508	0.5204517825034902	3273.0571932020143	8689998.90752803	999.9999999999985	289578391.7638608	6455369.667036859	6.258037755789461e-35	5.100000000000002	42073.335239840046	150.0	2.8791162802693417e-36	3273.0621883108734	409.13277353885917	475935.4050530755	59491.92563163444	7.159292035398231	5.462184873949579	3.0841176470588234	405.0	396.9	8.1	50.625	13.469827586206897	13.469827586206897	14.133876074174582	17.785998861696072	20.292207792207794	22.44971264367816	31.09452736318408	36.00230414746544
