Aux/IAA	ARF	mRNA	Aux/IAA:ARF	Aux/IAA:Aux/IAA	auxin	Values[kprime_IA]	Values[kprime_II]	Values[aux_basal]
58.59185832527784	12.547786406495648	39.24279732619862	72.82551127978003	340.4954113965517	0.20185238354931526	10.0	10.0	0.1111111111111111
58.455080779521744	12.683927958898426	39.66623720939567	73.43213512914181	338.86340023894803	0.20689318686068237	10.0	10.0	0.1111111111111111
58.306739372461145	12.822490135949216	40.097143506185	74.03411339675466	337.1007596075854	0.2119896983148343	10.0	10.0	0.1111111111111111
58.14769895078914	12.963395275323135	40.53576981101297	74.63153040981248	335.2185547581756	0.21714160353346745	10.0	10.0	0.1111111111111111
57.97882918043706	13.106559196251224	40.98236330958498	75.22447699398852	333.2278657900617	0.22234858472131427	10.0	10.0	0.1111111111111111
57.801002188826516	13.251891105671652	41.437164008873204	75.81305056734419	331.1397421883996	0.2276103206857456	10.0	10.0	0.1111111111111111
57.615090206750025	13.399293556513598	41.90040392986427	76.39735518210459	328.9651588480461	0.23292648685658449	10.0	10.0	0.1111111111111111
57.421963154365045	13.5486624406645	42.37230626674489	76.9775015317508	326.71497381622385	0.2382967553061263	10.0	10.0	0.1111111111111111
57.222486220145	13.699887039876717	42.85308451755062	77.55360690017251	324.39988795662424	0.2437207947693674	10.0	10.0	0.1111111111111111
57.01751743122545	13.852850127230633	43.342941592993	78.12579506026394	322.03040665874965	0.2491982706644398	10.0	10.0	0.1111111111111111
56.807905221788296	14.007428126468707	43.84206890964357	78.69419611464873	319.6168037655068	0.25472884511324867	10.0	10.0	0.1111111111111111
56.594486015588544	14.163491331841017	44.350645475192565	79.25894627589322	317.16908787371045	0.26031217696231507	10.0	10.0	0.1111111111111111
56.3780818312714	14.320904189961151	44.868836974464216	79.82018758470893	314.6969710644589	0.2659479218038201	10.0	10.0	0.1111111111111111
56.1594979228695	14.479525645861566	45.396794864832664	80.37806756395578	312.2098401812355	0.27163573199684937	10.0	10.0	0.1111111111111111
55.9395204690755	14.639209554471304	45.93465549127681	80.9327388072225	309.71673075699215	0.2773752566888371	10.0	10.0	0.1111111111111111
55.71891432276109	14.799805156860234	46.482539230996814	81.48435850264039	307.22630358128214	0.28316614183720934	10.0	10.0	0.1111111111111111
55.49842083496384	14.96115761971476	47.04054967818808	82.03308789346553	304.74682397368434	0.28900803023122157	10.0	10.0	0.1111111111111111
55.27875576802827	15.123108638175582	47.60877288080885	82.57909167529871	302.2861438111938	0.2949005615139949	10.0	10.0	0.1111111111111111
55.06060730917986	15.285497095891019	48.187276639319585	83.12253733608958	299.85168624336933	0.30084337220474333	10.0	10.0	0.1111111111111111
54.84463420216073	15.44815977935849	48.77610987863918	83.66359444185257	297.45043311544686	0.30683609572119613	10.0	10.0	0.1111111111111111
54.6314640076036	15.610932141787668	49.375302105310396	84.20243387286082	295.0889150917245	0.3128783624022095	10.0	10.0	0.1111111111111111
54.42169150755029	15.773649107493199	49.984862958073975	84.73922701931062	292.7732043719504	0.31896979953056964	10.0	10.0	0.1111111111111111
54.215877265427196	15.936145910943372	50.604781862047204	85.27414494232937	290.50890997642784	0.32511003135598443	10.0	10.0	0.1111111111111111
