NADPH	PGA	NADP	Values[J]	Values[phi]	Values[v_c]	Values[Vc]	Values[Vj]	Values[Vp]
0.04287006187415915	30.226067848296964	0.45712993812584085	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187411372	30.359147648188962	0.45712993812588626	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187412609	30.487070782031395	0.4571299381258739	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874144896	30.61003706391836	0.4571299381258551	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874126994	30.728238565294003	0.457129938125873	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187412446	30.841859915106788	0.45712993812587555	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413458	30.951078588189176	0.45712993812586544	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874132864	31.05606518227723	0.4571299381258671	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187412834	31.156983684921755	0.45712993812587166	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413195	31.253991729286092	0.45712993812586805	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413284	31.3472408404657	0.45712993812586716	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413021	31.43687667189634	0.4571299381258698	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874129166	31.52303923338686	0.4571299381258708	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874130665	31.605863109734	0.4571299381258694	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618741319	31.685477670607415	0.4571299381258681	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131185	31.76200727277801	0.45712993812586883	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413089	31.835571454246086	0.4571299381258691	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413145	31.906285121127084	0.45712993812586855	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413147	31.974258727110595	0.45712993812586855	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131095	32.03959844593623	0.4571299381258689	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413119	32.102406337232274	0.45712993812586883	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618741314	32.1627805059543	0.4571299381258686	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131324	32.22081525563109	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131206	32.27660123565625	0.4571299381258688	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131296	32.33022558287511	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131365	32.381772057478024	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413132	32.43132117429129	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413126	32.47895032842656	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131234	32.524733916005985	0.4571299381258688	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413127	32.568743450284245	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131345	32.6110476734268	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413133	32.65171266396141	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413133	32.690801939995794	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131275	32.72837655839631	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413134	32.764495210140765	0.45712993812586866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413129	32.79921431200692	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413126	32.83258809468745	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413127	32.86466868751495	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618741313	32.89550619988394	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413127	32.925148799516535	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131254	32.95364278763062	0.4571299381258688	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131254	32.98103267129126	0.4571299381258688	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413126	33.00736123311667	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413128	33.03266959795256	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874131296	33.05699729726635	0.4571299381258687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
