Ub	AggP	MisP_Ub4	MisP_Ub6	MisP	MisP_Ub7	MisP_Ub3	MisP_Ub	MisP_Ub5	MisP_Ub8	MisP_Ub2	E2_Ub	Proteasome	MisP_Ub5_Proteasome	MisP_Ub7_Proteasome	NatP	MisP_Ub6_Proteasome	E3_MisP	E1	MisP_Ub4_Proteasome	SeqAggP	degUb4	refNatP	degUb5	MisP_Ub8_Proteasome	degUb6	degUb7	totMisP	degUb8	AggP_Proteasome	E2	E3	E1_Ub
352.8152333772681	-3.402055258792883e-08	0.0006423197510281624	0.0006007215184517094	0.43323537378412436	0.0005874603266437655	0.0006615498317286203	0.0006959060573408427	0.0006220883408312546	0.0050478495434024915	0.00067910965811932	84.78028780230952	99.99993203190246	8.554854042801104e-06	7.1112065575451425e-06	500.0000394752948	7.625601910781449e-06	0.007120247546845304	37.65379650054651	9.560351963090991e-06	-5.698812084773108e-10	0.0	3.948721311692314e-05	0.0	3.5116652984069126e-05	0.0	0.0	0.4500000119184631	0.0	-5.698810783105214e-10	15.219712197690455	99.99287975245326	62.34620349945357
351.0676181632233	-3.518762931947476e-08	0.0006577121157851145	0.0006178888615187055	0.44249215088967175	0.0006066780470689916	0.000676227070720644	0.0007094092691073468	0.0006383047118343964	0.0055410069397785755	0.0006931568818635643	85.70173098431566	99.9999242722006	9.18321594785804e-06	7.768829067185085e-06	500.0000412259481	8.233977868513564e-06	0.007250583653938987	36.832091262482194	1.0208374086027484e-05	-6.04485064226506e-10	0.0	4.12386734057146e-05	0.0	4.033400694706664e-05	0.0	0.0	0.46000001272541385	0.0	-6.044849092061539e-10	14.29826901568432	99.99274941634617	63.16790873751789
349.3668947218086	-3.635704020485412e-08	0.0006726755668055599	0.0006344526672005934	0.45173322262241367	0.0006252207573778844	0.0006905466740974227	0.0007226730377814539	0.0006540107767359515	0.006054279595005631	0.0007069093236531787	86.57799661906057	99.9999159436816	9.827496166313231e-06	8.454906741332616e-06	500.00004301356176	8.859324604421624e-06	0.007379013733717668	36.01225103629571	1.0871532131110687e-05	-6.402572451516096e-10	0.0	4.3027129383540895e-05	0.0	4.604369903848114e-05	0.0	0.0	0.4700000135677474	0.0	-6.402570615612318e-10	13.422003380939394	99.9926209862664	63.98774896370437
347.71236277599513	-3.752780957856853e-08	0.0006872500455045043	0.0006504664902851247	0.4609586149350547	0.0006431492124308516	0.000704543323652445	0.0007357235834919432	0.0006692527107561368	0.00658710430226855	0.0007203971159927655	87.41044922858077	99.99990702866035	1.0487209683266055e-05	9.169741599528453e-06	500.0000448380722	9.501089388735713e-06	0.007505765956011892	35.19493703449437	1.154941877464567e-05	-6.771995974487637e-10	0.0	4.485251828079802e-05	0.0	5.226455744114353e-05	0.0	0.0	0.48000001444620227	0.0	-6.771993811689221e-10	12.589550771419194	99.99249423404412	64.80506296550571
346.103311284488	-3.869896332189528e-08	0.0007014737991291674	0.0006659812339329846	0.47016835383315964	0.0006605211475431779	0.0007182503011512905	0.0007485861458020329	0.0006840745617171722	0.007138939631808423	0.0007336492371546215	88.2004704545319	99.99989750980771	1.1161916473856756e-05	9.913731273991812e-06	500.00004669941603	1.0158773475581488e-05	0.0076310600442192796	34.380816933862825	1.2241665639858135e-05	-7.153129924139533e-10	0.0	4.671477743179973e-05	0.0	5.90148207784729e-05	0.0	0.0	0.4900000153615158	0.0	-7.153127388957591e-10	11.799529545468081	99.99236893995591	65.61918306613724
344.5390184613032	-3.986952895612836e-08	0.00071538326063869	0.0006810451210631382	0.47936246537123856	0.0006773911855363244	0.0007316993908908292	0.0007612848632654352	0.0006985181960360597	0.007709267722050673	0.0007466933853674489	88.94945498672188	99.9998873701376	1.1851219367253097e-05	1.0687364602116994e-05	500.00004859752994	1.0831929511924833e-05	0.007755106114477842	33.57056083579263	1.2947941568624335e-05	-7.545973280370562e-10	0.0	4.861384427498126e-05	0.0	6.631216197804189e-05	0.0	0.0	0.500000016314424	0.0	-7.545970322753274e-10	11.050545013278102	99.99224489388565	66.42943916420745
343.0187519368562	-4.1038535731074675e-08	0.0007290130052851103	0.0006957036771421167	0.48854097564840715	0.0006938108401530602	0.0007449207789769632	0.0007738426799305735	0.0007126232450079582	0.008297595564693578	0.0007595558887997822	89.65880652478596	99.99987659299268	1.2554761849884833e-05	1.1491217221341978e-05	500.0000505323508	1.152015893585639e-05	0.007878103775775459	32.764837398366375	1.3667950778385723e-05	-7.950515306863646e-10	0.0	5.0549656353086634e-05	0.0	7.417371362530849e-05	0.0	0.0	0.5100000173056617	0.0	-7.950511871924883e-10	10.341193475214036	99.99212189622438	67.23516260163372
341.5417690494774	-4.2205014708205945e-08	0.0007423956867180022	0.0007099997571364684	0.4977039108037212	0.000709828534533898	0.0007579429999950539	0.0007862812772764007	0.0007264270922536996	0.008903455878463955	0.0007722616370710068	90.32993378810666	99.99986516202891	1.3272225841184264e-05	1.232594724650445e-05	500.0000525038156	1.2223109353665686e-05	0.008000241466425856	31.964310144538164	1.4401430988817783e-05	-8.366735568792456e-10	0.0	5.252215131333782e-05	0.0	8.261609434294502e-05	0.0	0.0	0.5200000183359622	0.0	-8.366731596538192e-10	9.670066211893342	99.99199975853372	68.03568985546191
340.1073172552686	-4.33679988380077e-08	0.0007555620166704252	0.0007239735689308778	0.5068512970112825	0.0007254896672669499	0.0007707928971263788	0.0007986210283567123	0.0007399648670181716	0.009526407618454582	0.000784834037765811	90.96424659407332	99.99985306119974	1.4003329455585537e-05	1.3192291050662968e-05	500.0000545118611	1.2940471957442342e-05	0.00812169600036717	31.16963395471137	1.5148151496996476e-05	-8.794603951321431e-10	0.0	5.4531266907584715e-05	0.0	9.165543578523491e-05	0.0	0.0	0.5300000194060581	0.0	-8.794599376374711e-10	9.035753405926691	99.99187830399978	68.83036604528871
338.71463464562885	-4.4526523031437955e-08	0.0007685407585480611	0.0007376627178660866	0.5159831604751912	0.0007408366836643978	0.0007834956051290209	0.0008108809714858465	0.0007532694576082863	0.010166036179146238	0.000797294992955858	91.56315201584177	99.99984027473931	1.4747824766072708e-05	1.4091059169253813e-05	500.0000565564245	1.3671978964026395e-05	0.008242632296654917	30.381451744487613	1.590791123785539e-05	-9.234080678874375e-10	0.0	5.65769409924354e-05	0.0	0.000101307409974274	0.0	0.0	0.5400000205166802	0.0	-9.234075430199578e-10	8.436847984158225	99.99175736770349	69.61854825551247
337.36295056154904	-4.567962422506006e-08	0.00078135873908029	0.0007511022622487349	0.5250995274244314	0.0007559091546289095	0.000796074551409633	0.0008230788011171808	0.0007663715401581112	0.01082195333007405	0.0008096648937542503	92.12805065510908	99.99982678714602	1.5505495592677985e-05	1.5023132356314798e-05	500.0000586374432	1.4417401106501282e-05	0.00836320327091995	29.600391352436947	1.6680536850609817e-05	-9.685116335054118e-10	0.0	5.8659111529365796e-05	0.0	0.00011158725659003382	0.0	0.0	0.5500000216685581	0.0	-9.68511033568132e-10	7.871949344890912	99.99163679672921	70.39960864756313
336.05148629412975	-4.682634144015468e-08	0.0007940408751624012	0.0007643247791546114	0.5342004241077374	0.0007707438671041741	0.0008085514727123115	0.0008352308733057018	0.000779299621284102	0.011493796918712072	0.0008219626301236212	92.66033303392358	99.99981258316566	1.6276155322199324e-05	1.5989457777322436e-05	500.0000607548544	1.517654517928922e-05	0.008483549863168547	28.827062631629726	1.746588076090576e-05	-1.014765188321041e-09	0.0	6.077771658480893e-05	0.0	0.00012250981006917003	0.0	0.0	0.5600000228624205	0.0	-1.014764504996067e-09	7.339666966076418	99.99151645013696	71.17293736837036
334.77945586096104	-4.796571583567517e-08	0.000806610213928879	0.0007773604400251405	0.5432858767885047	0.0007853749216310508	0.0008209464451384119	0.0008473522236045868	0.0007920800921459723	0.012181230375840462	0.0008342056137032832	93.16137613705716	99.99979764777486	1.7059644778391127e-05	1.6991045359243963e-05	500.00006290859557	1.594925165358995e-05	0.008603801182896541	28.062054766306762	1.8263819297631455e-05	-1.0621618687549423e-09	0.0	6.293269433022388e-05	0.0	0.0001340895262295935	0.0	0.0	0.5700000240989945	0.0	-1.0621610930761725e-09	6.8386238629428515	99.99139619881723	71.93794523369331
333.5460668497226	-4.909679075520281e-08	0.0008190879839935763	0.00079023709468043	0.5523559117397868	0.0007998338299264981	0.0008332779251964921	0.0008594565954549259	0.0008047372931469313	0.012883942059063362	0.0008464098117695766	93.63254012096301	99.99978196616476	1.7855830150680908e-05	1.802896430533284e-05	500.0000650986043	1.673539236916741e-05	0.008724074753351966	27.305933821273115	1.907425085464496e-05	-1.1106938534755518e-09	0.0	6.512398304214417e-05	0.0	0.00014634050826407868	0.0	0.0	0.5800000253790062	0.0	-1.110692975801628e-09	6.3674598790370105	99.99127592524678	72.69406617872697
332.3505213171322	-5.021861176820236e-08	0.0008314936543768365	0.0008029803536750141	0.561410555239417	0.0008141496356945618	0.0008455628005427043	0.0008715564770936568	0.0008172935897141301	0.013601644450441543	0.0008585897896252767	94.07516520549208	99.99976552372523	1.8664600988930584e-05	1.910433975795065e-05	500.0000673248182	1.7534868317178073e-05	0.00884447683499106	26.55924052851934	1.9897094108552242e-05	-1.160352365604618e-09	0.0	6.735152110220669e-05	0.0	0.00015927653195969962	0.0	0.0	0.5900000267031802	0.0	-1.160351375592214e-09	5.924834794507939	99.99115552316513	73.44075947148075
331.19201673501226	-5.1330226705775807e-08	0.0008438450032916494	0.0008156137031973723	0.570449833565283	0.0008283489901875817	0.00085781644669158	0.0008836631451713263	0.0008297694454543135	0.01433407327404209	0.0008707587607653063	94.49056876563533	99.9997483060294	1.9485868281441315e-05	2.0218349656615492e-05	500.00006958717506	1.834760749215928e-05	0.00896510281438019	25.82248832028815	2.073228629728051e-05	-1.2111276749613026e-09	0.0	6.961524699716137e-05	0.0	0.00017291107000743438	0.0	0.0	0.60000002807224	0.0	-1.2111265615388321e-09	5.5094312343647	99.99103489718574	74.17751167971193
330.06974697423186	-5.243068569115593e-08	0.0008561581902692763	0.0008281585827567978	0.5794737729907843	0.0008424563171247757	0.0008700527906651434	0.000895786713919372	0.0008421835106517115	0.01508098647385993	0.0008829286419750508	94.88004263833841	99.99973029881892	2.031956260569073e-05	2.1372221704924728e-05	500.0000718856127	1.9173562874820437e-05	0.009086037644884503	25.096161614493194	2.157978157022014e-05	-1.2630091003396469e-09	0.0	7.191509931886222e-05	0.0	0.00018725731534222564	0.0	0.0	0.6100000294869079	0.0	-1.2630078516814848e-09	5.119957361661623	99.99091396235522	74.90383838550687
328.9829033166358	-5.351904116532164e-08	0.0008684478283345051	0.0008406344922497916	0.5884823997804836	0.0008564939006884719	0.0008822843793267117	0.0009079361884427624	0.000854552716515796	0.01584216318260318	0.0008951101125906545	95.24485065401223	99.99971148798979	2.1165632365590442e-05	2.2567230558008502e-05	500.00007422006917	2.001271048572151e-05	0.009207356325706172	24.38071435243602	2.243954941568351e-05	-1.3159850118138572e-09	0.0	7.425101676424053e-05	0.0	0.00020232820338756175	0.0	0.0	0.6200000309479048	0.0	-1.3159836153151578e-09	4.755149345987805	99.99079264367441	75.61928564756406
327.93067548668796	-5.459434790803022e-08	0.0008807270773247406	0.0008530591366651996	0.5974757401859754	0.0008704819104143248	0.0008945224444244055	0.000920119520437987	0.0008668923376950331	0.016617402694945185	0.0009073126783881683	95.58622640252604	99.99969185957889	2.2024042138821855e-05	2.3804695223894707e-05	500.0000765904825	2.0865047523531498e-05	0.009329124409225257	23.676568790459875	2.3311573151552173e-05	-1.3700428330669336e-09	0.0	7.662293813526126e-05	0.0	0.00021813643313939326	0.0	0.0	0.6300000324559504	0.0	-1.3700412753191364e-09	4.413773597473996	99.99067087559088	76.32343120954019
326.91225269428475	-5.5655663054608956e-08	0.000893007697759986	0.000865448421582153	0.6064538204419727	0.0008844387975931265	0.0009067769844472354	0.0009323436667234365	0.0008792161376650641	0.01740652313960643	0.0009195447329732392	95.90537124009566	99.99967139975122	2.289477105928741e-05	2.508597633728714e-05	500.0000789967909	2.1730590707130495e-05	0.00945139852714088	22.984114543264415	2.419584852630558e-05	-1.4251690437382013e-09	0.0	7.903080233886326e-05	0.0	0.00023469448732245092	0.0	0.0	0.6400000340117632	0.0	-1.4251673105053176e-09	4.094628759904379	99.99054860147298	77.01588545673563
325.92682468056785	-5.6702046108854357e-08	0.0009053001610659748	0.000877816691330117	0.6154166667626247	0.0008983810254068781	0.0009190568257484821	0.0009446146476677267	0.0008915363999696745	0.018209360636464226	0.0009318136262726076	96.20345254017798	99.99965009478798	2.377781136880159e-05	2.6412474112666045e-05	500.00008143893257	2.260937454286094e-05	0.009574226927231453	22.30370787449662	2.509238235923489e-05	-1.481349181785612e-09	0.0	8.147454838688434e-05	0.0	0.0002520146509868454	0.0	0.0	0.6500000356160609	0.0	-1.4813472579813849e-09	3.796547459822061	99.9904257730729	77.69629212550342
324.9735827594857	-5.773255895237087e-08	0.0009176137143103645	0.000890176746585999	0.6243643053380638	0.000912323451022036	0.0009313697017965869	0.0009569376068396692	0.0009038640501738698	0.019025767959186833	0.0009441257280057986	96.48160218994956	99.99962793107515	2.467316699599818e-05	2.7785625931519424e-05	500.0000839168461	2.350144985915934e-05	0.009697650014141926	21.635671228269818	2.6001191293909306e-05	-1.5385678458595633e-09	0.0	8.395411539597189e-05	0.0	0.00027010902933343687	0.0	0.0	0.660000037269559	0.0	-1.538565715525595e-09	3.5183978100504953	99.99030234998597	78.36432877173024
324.0517208470748	-5.874626585068472e-08	0.0009299564615672683	0.000902539961233385	0.633296762331187	0.0009262793523572325	0.000943722323696974	0.0009693168699218939	0.0009162087423958305	0.01985561348318733	0.0009564864929900942	96.74091533122105	99.99960489509306	2.558085224849451e-05	2.9206904366050175e-05	500.00008643046993	2.440688235827038e-05	0.00982170088785819	20.980292993089037	2.6922300619976226e-05	-1.5968086976830123e-09	0.0	8.64694425874804e-05	0.0	0.000288989564151362	0.0	0.0	0.6700000389729728	0.0	-1.5968063439679585e-09	3.259084668779018	99.99017829911226	79.019707006911
323.1604364728239	-5.974223345646409e-08	0.00094233544357614	0.0009149163833723217	0.6422140638746651	0.0009402605335836517	0.00095612045025268	0.0009817560028802265	0.000928578942063651	0.02069878008580052	0.0009689005251443255	96.98244934084224	99.99958097340654	2.6500890593377898e-05	3.067781527470767e-05	500.00008897974254	2.532575127953682e-05	0.009946405875564347	20.337827487385542	2.785574317261786e-05	-1.6560544644370285e-09	0.0	8.902046928735661e-05	0.0	0.0003086680491763828	0.0	0.0	0.6800000407270155	0.0	-1.6560518695769543e-09	3.0175506591578167	99.99005359412456	79.6621725126145
322.2989317681108	-6.071953081015376e-08	0.0009547567135117501	0.0009273148287671787	0.6511162360681739	0.0009542774288865526	0.0009685689569234778	0.0009942578689841118	0.0009409820105310388	0.02155516407213302	0.0009813716400040784	97.20722304422443	99.9995561526559	2.7433313518496923e-05	3.21998960328885e-05	500.00009156460277	2.6258148157064635e-05	0.010071785053383847	19.708495155369572	2.8801558308960357e-05	-1.7162869411516696e-09	0.0	9.160713492601267e-05	0.0	0.00032915614435239	0.0	0.0	0.6900000425323997	0.0	-1.716284086451671e-09	2.7927769557756186	99.98992821494673	80.29150484463048
321.4664144216374	-6.167722933831461e-08	0.000967225410184835	0.0009397429697631918	0.6600033049758552	0.0009683392029022439	0.0009810719024203175	0.0010068246840717245	0.0009534242866286362	0.022424674136673595	0.000993902925260723	97.41621615780112	99.99953041954849	2.837815947974553e-05	3.377471390022122e-05	500.00009418498945	2.7204175672936673e-05	0.010197852752449854	19.092482959010095	2.9759790962170043e-05	-1.7774869930890101e-09	0.0	9.422937903818926e-05	0.0	0.00035046538896417684	0.0	0.0	0.7000000443898365	0.0	-1.7774838589062002e-09	2.5837838421989496	99.98980214724766	80.90751704098996
320.6620986030628	-6.261440284998313e-08	0.0009797458289678164	0.0009522074222554864	0.6688752966239822	0.0009824538453432792	0.000993632593081142	0.0010194580701308512	0.0009659111646059796	0.023307230359913816	0.0010064967994122555	97.61036894335311	99.99950376085106	2.9335472924596168e-05	3.540386450784425e-05	500.0000968408415	2.816394659272487e-05	0.01032461804984682	18.48994495025897	3.07304907638734e-05	-1.8396345581297145e-09	0.0	9.688714126280859e-05	0.0	0.00037260721377187483	0.0	0.0	0.7100000463000359	0.0	-1.8396311238576803e-09	2.3896310566469614	99.98967538195028	81.5100550497411
319.8852058455907	-6.353012753124579e-08	0.0009923214894128776	0.0009647138284146955	0.6777322369988384	0.0009966282583589805	0.0010062536445974149	0.0010321591067156588	0.0009784471690725413	0.024202763250123695	0.0010191550680008468	97.79058207331234	99.9994761633827	3.0305303394670635e-05	3.7088970471555196e-05	500.00009953209786	2.913758278797884e-05	0.010452085239909746	17.901003013444104	3.1713711238694025e-05	-1.9027086491525013e-09	0.0	9.958036134281867e-05	0.0	0.0003955929520977545	0.0	0.0	0.7200000482637063	0.0	-1.9027048932073375e-09	2.2094179266877187	99.98954791476021	82.09899698655597
319.1349658867708	-6.442348193838667e-08	0.0010049552001696437	0.0009772669353061334	0.6865741520447899	0.001010868343470206	0.0010189370410292422	0.0010449283802466652	0.000991036026099657	0.025111212823439245	0.0010318789774892557	97.95771668162324	99.99944761400849	3.1287704698832003e-05	3.8831680109312205e-05	500.0001022586978	3.012521433623223e-05	0.010580254285890026	17.325747751662202	3.2709509062344004e-05	-1.966687356407914e-09	0.0	0.00010230897912502942	0.0	0.00041943384998841817	0.0	0.0	0.7300000502815555	0.0	-1.9666832562159416e-09	2.042283318376823	99.98941974571424	82.67425224833787
318.4106174628216	-6.52935469897438e-08	0.0010176491206639053	0.000989870669318431	0.6954010676625477	0.0010251790884009326	0.0010316841909618131	0.0010577660308905318	0.0010036807305978846	0.026032527725049114	0.0010446692665678037	98.11259459782585	99.9994180996336	3.22827341573108e-05	4.063366626224812e-05	500.0001050205805	3.112697869883828e-05	0.010709121250049355	16.764239510164412	3.371794338416554e-05	-2.0315478498845308e-09	0.0	0.00010507293455994145	0.0	0.00044414107544510004	0.0	0.0	0.7400000523542896	0.0	-2.031543381871806e-09	1.8874054021742173	99.98929087875007	83.23576048983566
317.7114090542963	-6.613940595653462e-08	0.001030404818918206	0.0010025282040659505	0.7042130097076125	0.0010395646331241419	0.0010444959808758288	0.001070671797151684	0.0010163836125920134	0.026966664412759307	0.0010575262148078365	98.25599874443029	99.99938760719817	3.3290451909351094e-05	4.249662523148871e-05	500.0001078176853	3.2143019970987666e-05	0.01083867870176603	16.216509514648287	3.47390752097906e-05	-2.097266381666507e-09	0.0	0.0001078721677015683	0.0	0.00046972572677318156	0.0	0.0	0.7500000544826135	0.0	-2.0972615212502417e-09	1.7440012555697648	99.98916132129835	83.78349048535178
317.0365995812471	-6.696014445284137e-08	0.0010432233281954472	0.0010152420365049008	0.7130100039888877	0.001054028356527795	0.0010573728255903097	0.0010836450579748138	0.0010291463919236158	0.027913586355360568	0.0010704496886202153	98.3886736841172	99.99935612367258	3.4310920289291674e-05	4.442227577590564e-05	500.00011064995164	3.317348819346314e-05	0.010968916103236902	15.682561109102421	3.577296683850496e-05	-2.1638182882815216e-09	0.0	0.00011070661870725276	0.0	0.0004961988401442094	0.0	0.0	0.7600000566672314	0.0	-2.1638130098635216e-09	1.6113263158828688	99.98903108389689	84.31743889089765
316.3854590461417	-6.775485042494063e-08	0.0010561051965530942	0.0010280140414979395	0.7217920762674546	0.0010685729136124243	0.0010703147153010165	0.0010966848723107342	0.0010419702437705599	0.0288732633291848	0.0010834391852367667	98.51132630122284	99.99932363605325	3.5344203250628654e-05	4.641235824980348e-05	500.00011351731916	3.421853873569372e-05	0.01109982017254984	15.162371076002055	3.681968135797457e-05	-2.231177993038337e-09	0.0	0.00011357622783747795	0.0	0.0005235713963311824	0.0	0.0	0.7700000589088456	0.0	-2.2311722700005743e-09	1.4886736987772127	99.98890017982758	84.83762892399801
315.75726912376064	-6.852261414013571e-08	0.0010690505384616084	0.0010408454960415183	0.7305592522554973	0.00108320037782164	0.0010833212606363952	0.0011097900167289655	0.0010548558545195924	0.029845670678654772	0.0010964938722605002	98.62462660313884	99.999290131359	3.639036584687045e-05	4.846863373868302e-05	500.0001164197275	3.5278331767430914e-05	0.011231375224248255	14.655891023604823	3.787928218452326e-05	-2.2993190083534484e-09	0.0	0.0001164809354556739	0.0	0.000551854326772858	0.0	0.0	0.7800000612081577	0.0	-2.2993128130558917e-09	1.3753733968612203	99.98876862477587	85.34410897639525
315.15132369750046	-6.926252817523979e-08	0.0010820590795740269	0.0010537372631078316	0.7393115576153725	0.0010979122228059125	0.0010963917381310402	0.0011229590199237896	0.0010678034314912826	0.030830788657323135	0.0011096126259473177	98.72920862660942	99.99925559662776	3.7449473807591726e-05	5.059288330679772e-05	500.0001193571163	3.6353031664646886e-05	0.011363563487615427	14.163048824760441	3.8951832650682094e-05	-2.3682139380663853e-09	0.0	0.00011942068202801994	0.0	0.0005810585190030447	0.0	0.0	0.7900000635658679	0.0	-2.3682072418472024e-09	1.2707913733906293	99.98863643651251	85.83695117523962
314.5669293419528	-6.997368740485215e-08	0.0010951301930582104	0.00106668971643025	0.7480490179588104	0.0011127090683982126	0.0011095251156720246	0.0011361901947223802	0.0010808128389292746	0.031828602187851586	0.0011227940722939088	98.8256714332151	99.9992200189138	3.8521593049426495e-05	5.278690769504639e-05	500.0001223294256	3.744280661396996e-05	0.011496365403048995	13.683750091866884	4.003739565468177e-05	-2.437834479743367e-09	0.0	0.00012239540812324388	0.0	0.0006111948210077304	0.0	0.0	0.8000000659826751	0.0	-2.4378272529216267e-09	1.1743285667849412	99.98850363459708	86.31624990813317
314.0034057522553	-7.065518898954074e-08	0.0011082629635208732	0.001079702616537957	0.7567716588462355	0.0011275919996062993	0.001122720110384884	0.0011494816703938756	0.0010938835517668394	0.032839099262133374	0.001136036607192815	98.91458018207803	99.99918338528522	3.960678936359373e-05	5.5052525662290694e-05	500.0001253365953	3.854782844269574e-05	0.011629759897115628	13.21787967491074	4.113603330092598e-05	-2.508151426969184e-09	0.0	0.00012540505441241813	0.0	0.0006422740461612994	0.0	0.0	0.8100000684592779	0.0	-2.508143638850178e-09	1.0854198179220298	99.98837024010302	86.78212032508932
313.46008612086075	-7.13061323640371e-08	0.0011214561861006321	0.0010927756976296752	0.7654795057862085	0.0011425606908907664	0.0011359752067494134	0.001162831417925915	0.0011070147234022597	0.033862271818881094	0.0011493384416111259	98.9964672630755	99.9991456828219	4.0705128104507746e-05	5.739157485470058e-05	500.0001283785656	3.9668271731805047e-05	0.011763724636851313	12.765303169387073	4.22478066565281e-05	-2.5791346716272486e-09	0.0	0.0001284495616687529	0.0	0.0006743069758756605	0.0	0.0	0.8200000709963714	0.0	-2.5791262905105605e-09	1.0035327369245726	99.98823627536326	87.23469683061298
312.93631746280704	-7.192561922553872e-08	0.0011347084311744105	0.001105908191646658	0.7741725842349707	0.0011576148292983274	0.001149288690119953	0.0011762372775274733	0.0011202052531382042	0.03489811434636512	0.0011626976229192458	99.07183348100727	99.99910689861383	4.1816673845462706e-05	5.9805910386610045e-05	500.0001314552764	4.0804313971136075e-05	0.01189823626404823	12.325868422448158	4.337277547377126e-05	-2.650753206167915e-09	0.0	0.00013152887076738846	0.0	0.0007073043632162114	0.0	0.0	0.8300000735946519	0.0	-2.650744199358367e-09	0.9281665189927825	99.98810176373607	87.67413157755186
312.43146089081694	-7.251275352219785e-08	0.0011480180653374132	0.0011190990666762996	0.7828509195960847	0.001172753792640186	0.0011626586800837807	0.0011896969821564266	0.0011334537913077465	0.03594662364007926	0.0011761120615603159	99.14114927652558	99.99906701975964	4.2941490164569145e-05	6.229740460285032e-05	500.0001345666681	4.19561351226308e-05	0.012033270610269453	11.899407026473382	4.451099797939695e-05	-2.7229751258651525e-09	0.0	0.00013464292268518482	0.0	0.0007412769354349938	0.0	0.0	0.8400000762548137	0.0	-2.7229654596867593e-09	0.8588507234744603	99.98796672938985	88.10059297352664
311.9448918419633	-7.306664144186655e-08	0.0011613832822894242	0.0011323470511857149	0.7915145372201644	0.0011879766464192559	0.0011760831547464783	0.0012032081792610159	0.0011467587791477712	0.037007798442283905	0.0011895795560768114	99.20485597319339	99.99902603336541	4.4079639420268994e-05	6.486794673136506e-05	500.0001377126812	4.3123917389929925e-05	0.012168802893453734	11.485735790511626	4.566253068817566e-05	-2.7957676310618664e-09	0.0	0.00013779165850051026	0.0	0.0007762353961063297	0.0	0.0	0.8500000789775497	0.0	-2.7957572708749287e-09	0.7951440268066373	99.98783119710667	88.5142642094884
311.4760002572087	-7.358639140116085e-08	0.001174802129045182	0.001145650656674488	0.8001634624046905	0.00120328219570631	0.0011895599755619207	0.001216768450727516	0.0011601184821712167	0.03808163906149899	0.0012030978151786745	99.26336704046435	99.99898392654379	4.5231182562660526e-05	6.751944252322138e-05	500.00014089325606	4.430784502544134e-05	0.012304807896763808	11.084658180675156	4.682742824534671e-05	-2.869097029404019e-09	0.0	0.0001409750193930292	0.0	0.0008121904269141092	0.0	0.0	0.8600000817635516	0.0	-2.869085939625493e-09	0.7366329595357006	99.98769519210336	88.91534181932488
311.0241907171138	-7.407111403488262e-08	0.0011882725321634168	0.0011590082175137416	0.8087977203938965	0.001218669020215869	0.001203086909753148	0.001230375331064837	0.0011735310124971305	0.03916814702519395	0.0012166644779848864	99.31706936295171	99.99894068641343	4.639617897983378e-05	7.025381393178789e-05	500.00014410833336	4.550810415511278e-05	0.012441260131031182	10.695965723172518	4.8005743292622986e-05	-2.942928738064203e-09	0.0	0.00014419294664348972	0.0	0.0008491526890933068	0.0	0.0	0.87000008461351	0.0	-2.9429168821914804e-09	0.6829306370483352	99.98755873986909	89.3040342768275
310.5888825345863	-7.451992218585118e-08	0.0012017923194421027	0.0011724179087959899	0.8174173363787236	0.0012341355111273836	0.0012166616510143834	0.0012440263238689328	0.0011869943586409041	0.04026732477123869	0.001230277132430004	99.36632450758394	99.99889630009845	4.7574686363149213e-05	7.307299883513116e-05	500.00014735785373	4.672488264436394e-05	0.012578133981177849	10.319439362465577	4.9197526360405034e-05	-3.0172272859547407e-09	0.0	0.00014744538163351026	0.0	0.0008871328245273015	0.0	0.0	0.8800000875281146	0.0	-3.017214626592979e-09	0.633675492416124	99.98742186601893	89.68056063753444
310.16950980700733	-7.493193089517286e-08	0.0012153592411489325	0.001185877776567225	0.8260223354968367	0.001249679894740814	0.0012302818381291812	0.0012577189166660234	0.0012005064067150766	0.04137917536984282	0.0012439333319483779	99.4114699813759	99.99885075472821	4.876676060202289e-05	7.597895079176349e-05	500.000150641758	4.7958369981001684e-05	0.012715403837547119	9.954850769587713	5.0402825780600044e-05	-3.0919563159307593e-09	0.0	0.00015073226584536628	0.0	0.0009261414565507735	0.0	0.0	0.8900000905080535	0.0	-3.0919428148239046e-09	0.588530018624168	99.98728459616258	90.0451492304123
309.76552142963527	-7.53062573929871e-08	0.0012289709891740055	0.00119938576230398	0.8346127428326969	0.0012653002611046427	0.0012439450718181996	0.0012714505942112001	0.0012140649605062027	0.04250370226894405	0.001257630610497241	99.45282047180835	99.99880403743721	4.997245570034311e-05	7.897363882112284e-05	500.0001539599871	4.920875718551358e-05	0.012853044212864926	9.601963594509906	5.162168761973122e-05	-3.1670785869835688e-09	0.0	0.00015405354086177764	0.0	0.0009661891904838154	0.0	0.0	0.9000000935540139	0.0	-3.1670642050492165e-09	0.5471795281917071	99.98714695578725	90.39803640549012
