junk	C1	C_3_P	C1_phos	C_3	C3_mRNA	c1c3complex	Values[T2]	Values[EAlow]	Values[EAhigh]
2403.5458797144784	2.4683457738163948	40.541733071298154	0.00014288970059252176	119.09459067657816	0.42900389086553475	0.5529111952137322	292.46446609406723	50000.0	84000.0
2428.7898514433878	2.4633121441423875	48.40046286358712	0.0001027788387322459	105.92322041421274	0.10130535409948017	0.5567921799102912	291.6698729810778	50000.0	84000.0
2452.3558340379723	2.4598960934895566	54.609632088808894	8.200466614141617e-05	93.68752986531045	0.02305096486314606	0.5593880221624868	291.17037086855464	50000.0	84000.0
2475.151911444586	2.458372912195798	59.51529104444123	6.940232843976946e-05	82.69868451166788	0.005566116016343081	0.5604799266461923	291.0	50000.0	84000.0
2497.9357712856513	2.458896563860062	63.3664488633317	6.0881583366055626e-05	72.71699650654932	0.001590187223763713	0.5599557011188033	291.17037086855464	50000.0	84000.0
2521.4288641341823	2.4614704904734794	66.30702252918769	5.472275453465112e-05	63.47203895550578	0.000667377656883924	0.557832368488612	291.6698729810778	50000.0	84000.0
2546.3550562333585	2.465929088322172	68.38942036480142	5.016706576082092e-05	54.75675865232483	0.0004530996429397223	0.5542655557385744	292.46446609406723	50000.0	84000.0
2573.4472676501487	2.4719412689069826	69.58787132036248	4.690988193903187e-05	46.43793679773597	0.00040968850979751547	0.5495381939498583	293.5	50000.0	84000.0
2603.4296774249874	2.4790420664094244	69.81174336506965	4.489965970786438e-05	38.453410962619145	0.00041498663958472866	0.5440277327662222	294.7059047744874	50000.0	84000.0
2636.970702227766	2.4866860807689717	68.92341442856957	4.426966344658847e-05	30.806416978249427	0.0004440317818647449	0.5381603750993187	296.0	50000.0	84000.0
2674.6034476909567	2.494307385149682	66.76517203220281	4.5355817542383253e-05	23.555753833103072	0.0004957144733805605	0.5323651520682442	297.2940952255126	50000.0	84000.0
2716.619031662183	2.501371369753091	63.19678398793235	4.881291524980157e-05	16.79952599470773	0.0005776234719745817	0.5270373815708586	298.5	50000.0	84000.0
2762.9509845810485	2.507411834080522	58.14013023407345	5.591121170694334e-05	10.653692099171947	0.0007060740621965991	0.5225145533517754	299.53553390593277	50000.0	84000.0
2813.076123348537	2.512053972565164	51.621798249455445	6.926448980773065e-05	5.236564806965607	0.0009136517260364491	0.5190628624406964	300.3301270189222	50000.0	84000.0
2865.8499466871485	2.5150271258789663	43.80777268776292	9.476521234822867e-05	0.7794132271406238	0.0012698782068450594	0.5168706434910725	300.82962913144536	50000.0	84000.0
2916.9389444092008	2.5161711833576192	35.253423567279434	0.00014560299949626618	0.001365273283594841	0.0019272287295127929	0.5160452357370354	301.0	50000.0	84000.0
2967.2597924780325	2.5154397638701433	26.70595830949834	0.00025500615918638803	0.00226398284210369	0.003221665582216721	0.5166073305633703	300.82962913144536	50000.0	84000.0
3016.1068467485948	2.512906504643509	18.42213263613778	0.0005438414937573029	0.004286136592788666	0.006236620195073908	0.5184611422389294	300.3301270189222	50000.0	84000.0
3062.238352789033	2.5088065347063986	10.631513189971104	0.0016704900224527865	0.010661707160744263	0.015976890960919806	0.5211726751713931	299.53553390593277	50000.0	84000.0
3104.903077066542	2.5043486874993857	3.627500511066922	0.014535648331200784	0.062495054720135876	0.08982281734374359	0.518367677379698	298.5	50000.0	84000.0
3145.2021657147284	2.6002440794878874	0.23885622408200802	1.0386844365005063	11.775971204185984	4.610793127179909	0.1314071031196176	297.2940952255126	50000.0	84000.0
3185.314588079798	2.521777027202753	1.8013256629387822	0.07061727536749755	73.61233034859363	8.239501141894316	0.6599967648715017	296.0	50000.0	84000.0
3221.7931339557827	2.482264322880637	9.775094777371782	0.002292920589753013	114.84333581975186	5.38642739756317	0.5436999349958469	294.7059047744874	50000.0	84000.0
3254.1511851281807	2.474690676794973	20.08390556024763	0.0005637129075007747	126.60588609667725	2.914409834086831	0.5480250177468186	293.5	50000.0	84000.0
3282.8933844837597	2.4683642644043973	29.941007424910335	0.0002619744330348666	122.38586545985392	1.2201032890258925	0.5528891544207253	292.4644660940673	50000.0	84000.0
3308.6440900000925	2.4633210376194254	38.32553425143751	0.00016391445215338155	111.57274299815407	0.3724916648023766	0.5567775580128861	291.6698729810778	50000.0	84000.0
3332.403367312124	2.4599013988477094	45.14409532558443	0.00011999653827936364	99.52890291190984	0.09249204442723563	0.5593777293634686	291.17037086855464	50000.0	84000.0
3355.2465487420664	2.45837651578616	50.62558969172831	9.591489923822918e-05	88.15610252458886	0.02184111556822392	0.5604721951598162	291.0	50000.0	84000.0
3378.038189181786	2.4588992210754292	55.00599488868028	8.079429150760439e-05	77.6930997337168	0.005362290956326151	0.5599496045476197	291.17037086855464	50000.0	84000.0
3401.5302367664544	2.4614725624648344	58.438037818650685	7.045187337084114e-05	67.97120528990271	0.0015751531130556514	0.5578273778960716	291.6698729810778	50000.0	84000.0
3426.4536865684745	2.4659307747034696	60.98401965847251	6.309016225806014e-05	58.798778036580565	0.0007196798189756751	0.5542613366012132	292.46446609406723	50000.0	84000.0
3453.543023184821	2.4719426954443198	62.62510638159958	5.7920419950121174e-05	50.04164912224487	0.0005370134437172691	0.5495345103041495	293.5	50000.0	84000.0
3483.5227500603096	2.479043323330542	63.2740528298269	5.465707621801354e-05	41.635736229020196	0.000513081894883151	0.5440243965152248	294.7059047744874	50000.0	84000.0
3517.0613914714827	2.486687242710217	62.793223343946835	5.3334960992080476e-05	33.58463174499751	0.0005381523199490285	0.5381572133178476	296.0	50000.0	84000.0
3554.6922380847777	2.4943085253495525	61.02199773087062	5.429475651811458e-05	25.950017683023464	0.0005950533079092084	0.5323619757821983	297.2940952255126	50000.0	84000.0
3596.7069249718866	2.5013725762330137	57.815230779693856	5.832267233111563e-05	18.834525870831115	0.0006905490765682787	0.5270339405405549	298.5	50000.0	84000.0
3643.0406226478053	2.507413238315027	53.089092994164965	6.705595071496025e-05	12.35837735383146	0.000845450087138009	0.5225104438744287	299.5355339059327	50000.0	84000.0
3693.177380040357	2.5120558164522127	46.864721180708614	8.403893417118131e-05	6.638452068685772	0.001103834011892253	0.5190572973571527	300.3301270189222	50000.0	84000.0
