cE3	cG	cCOP1n	cZTL	cCOP1c	cE4	cE4_m	cEC	cG_m	cL	cLUX	cLUX_m	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cE3_m	cE3n	cCOP1d	cEG	cZG	s31	s44	s38	s46	s22	s5	s2	s4	s11	s13	s15	s17	s19	s23	s25	s27	s29	s34	s36	s42	s7	s50	s9	s40	s32	s45	s39	s33	s12	s30	s1	s14	s28	s18	s35	s10	s37	s3	s16	s24	s41	s20	s43	s21	s26	s8	s47	s48	s49	s6	s51
0.03148041279765046	0.5258885036818759	0.3741659795214931	0.06295045300443115	0.32856832584245643	0.48296447300983014	0.7798919396391131	0.000444290121150573	2.1483024925597585	0.2789814955564378	1.0652420116037937	0.7798919396391131	0.02222427448054768	0.2075754204045503	1.18441402178645	1.1874389955213585	4.417668757280972e-05	1.2612271002260391	1.0142316761695898	0.49445002935074595	0.1800212632637671	0.1185907198288931	0.20717920840576246	0.20468872477687505	0.0015511858401121086	0.20006650247559213	0.02011061902703073	0.5301196181184543	-0.8323756919435374	-4.100632646486483	-2.300000000000002	-1.4000000000000004	0.24524421099165256	-0.5436661417645315	2.320511843600994	1.9475696952334518	-2.5922124739681824	-4.633164869523322	-8.041066386707463	-4.811028622001553	-3.992424796598606	-0.45778919385108485	-2.186069473658796	-0.9295494793121382	-0.5768594440861792	-2.186069473658796	-2.0098367120262455	-29.384153469136315	-0.0003300507195894767	-0.012011198196339381	-4.4345753865440765	0.825868383165856	0.1837592566248788	2.677909173095432	0.32978618973238993	0.5262270964772577	2.121562444617437	0.6712707193093038	-1.3276361180815355	4.020533193353732	0.6535850063023088	3.696689626480192	1.5073775340196833	4.320354123280304	1.5205947004224496	-1.7205511907898903	6.896539286481436	0.3826984740221913	1.4750446192622084	2.8777107748121593	27.33755097657657	-0.354723419397415	1.5073775340196833	0.9562858740320147	0.9393723174900306	0.19355761138708344	0.25224712117660775	0.4148907213599816	0.08246690807518901
0.036818133147744535	0.5969642608715606	0.38192203604406005	0.05524755860293739	0.3285698878018226	0.6385314114199834	0.9795306867928071	0.0007425872841387571	2.3394312787424036	0.22176191404939524	1.3994360320490413	0.9795306867928071	0.015157115814763164	0.18321417346258087	1.2165307552265565	1.1550302759220474	1.625169497259846e-05	1.1773995992352624	0.9112881054459919	0.4448820739243957	0.15554623461776063	0.16729134106771734	0.2943371493240663	0.26039652909103417	0.001589271035127358	0.18109448149220675	0.02706774441111153	0.5974726443892288	-0.9763367734224717	-5.25159322318714	-2.5300000000000016	-1.54	0.3198828173779476	-0.558398389437384	2.330430962673191	2.01213677234953	-2.692906888502315	-4.915758111216601	-8.812140011541219	-5.365427171138928	-4.626176646834227	-0.5971145924388355	-2.9137679144801005	-1.255186290407166	-0.748664894754318	-2.9137679144801005	-2.713916303583062	-37.24835276665669	-0.0003300507195894767	-0.013667002362578194	-4.577924382121625	0.9772079916158071	0.19606447772701027	3.5528706186728174	0.3626431094524805	0.5600793028101574	2.271824814577919	0.7873683656632833	-1.3304880784879476	4.4060700057706095	0.8236548789871827	4.283496895216878	2.0354372276872943	4.488178147503859	1.8904802715340174	-1.7278986863989263	7.751440412305969	0.4733232513711175	1.532062493593619	3.479345891607674	35.01062148791431	-0.5165199667020137	2.0354372276872943	0.9563137990246142	0.9745796864567289	0.23870011055110382	0.3377178442913213	0.45398421597480326	0.08382441507843966
0.04356593514237927	0.624640217424592	0.38786923322215994	0.05489537361979112	0.32690165506200247	0.813929685636339	1.1594130299708776	0.0012957276866275911	2.358131197325743	0.1773010438366421	1.778580539643866	1.1594130299708776	0.011317793676459612	0.15891324550379396	1.2138304145058418	1.0953283599027586	0.005084877438082121	1.0407321559849954	0.7986545002962288	0.3956862332635874	0.13178242760006237	0.2297086057484637	0.40266575254626596	0.31754805146484405	0.0017606534573042017	0.1573762489438224	0.03398755704419652	0.6555137307706466	-1.1555620939161335	-6.457547965118284	-2.7599999999999993	-1.6799999999999984	0.4239916042778383	-0.568295431877901	2.337368580167989	2.0617547054472585	-2.778963499100547	-5.145324058107209	-9.49653911562195	-5.869437917252421	-5.234986321937633	-0.7914509946519648	-3.7370887555880685	-1.6519733641306025	-0.9503529659133388	-3.7370887555880685	-3.5718343008229243	-45.306750964780946	-0.005515426818311403	-0.01646212418862072	-4.697588259434308	1.129014968659715	0.2105410508361363	4.504726426928999	0.39719893867393796	0.5998020655736604	2.407077265836957	0.9319049144484952	-1.3335863738444385	4.748269557810975	1.0450436784942634	4.847209557349661	2.678875725617191	4.631605831834241	2.3692537611790563	-1.7330557492838976	8.572506959636973	0.6052423889035009	1.5951389554383575	4.090855907431795	43.050319767455235	-0.7289573568241045	2.678875725617191	0.956430549380226	1.006615694522171	0.28897520108738955	0.44890483186245833	0.4881821863741068	0.08606639650199337
0.05210157203633016	0.5921124652705771	0.47303733975060086	0.1784930681581994	0.26628837441255065	0.983605092244409	1.2170607028985925	0.005183457725163838	1.6490298375372834	0.14229952151446007	2.146608178321186	1.2170607028985925	0.013884944296856279	0.1360265805689667	1.0682997175440898	0.8743041424333734	0.2589605503592334	0.2988777431790658	0.6802065811012546	0.3177115117827344	0.10238016189759394	0.18350677288371822	0.4979704762640158	0.371484650932545	0.0021237304967439046	0.013264838041322965	0.04154504447805367	0.5502956529037524	-1.3694304454151496	-7.500289174657588	-2.9899999999999998	-1.8199999999999992	0.5601814507405054	-0.574871402498517	2.3403953348512063	2.1001203864039866	-2.8497373619167234	-5.3227928379875955	-10.088372513772658	-6.1479301197453005	-5.7744640554968765	-1.045672041382277	-4.51720581952385	-2.0974961552522435	-1.1767640423963752	-4.51720581952385	-4.535126822167008	-51.54925766858781	-0.25958589286057987	-0.021233254240659964	-4.786142431758802	1.1743729064937545	0.22560292393347836	5.49351112996902	0.5124307476667818	0.6462339223605744	2.5558258501339854	1.1043793914638305	-1.3391802791480496	5.044186256886329	1.3208910630078357	5.346725977311927	3.401345116625254	4.749562269861201	2.964518643845827	-1.7364199079184477	9.906194770593618	0.9056652684985577	1.784105793634987	4.775864337952798	50.00192783105058	-0.9604519270045216	3.401345116625254	0.9566253425013438	1.0800096490118323	0.33720162992621483	0.5848232521099697	0.5176448219295497	0.08694979651549638
0.07384055775495564	0.39017263738702995	0.5246364936924133	0.24076895499638823	0.24334974689982158	1.0950087629850451	1.1144020176130351	0.012484669609239234	0.9862763780961662	0.1165581732513712	2.393602313812939	1.1144020176130351	0.019284252664851283	0.11534321568035512	0.8875311314157628	0.643112141293962	0.45102447346216673	0.20041259663773547	0.5627668984173145	0.2507031301696993	0.0715883098695797	0.1700301616387612	0.5425793273810394	0.4184963353052011	0.0038773289567598213	0.012268352597614232	0.04037748502872501	0.4596455663396215	-1.6147541963484917	-8.163186915841017	-3.219999999999999	-1.9599999999999989	0.7177168862773586	-0.5792841011719787	2.344323414686628	2.130280824481927	-2.9017596021235397	-5.453753012419058	-10.585172228003476	-6.293388560002587	-6.181246532205315	-1.3397381877177352	-5.120762157898685	-2.5329954198428215	-1.421617461392694	-5.120762157898685	-5.4767468537142046	-55.30582248370289	-0.4516498159635133	-0.030715393094182024	-4.842054313408814	1.2244549177766662	0.2427825356722807	6.2639245153716105	0.6136061986718733	0.7061001345097917	2.6748564719538384	1.3022211260874923	-1.3485076673514678	5.292586114001738	1.6449866568577758	5.7233764187086305	4.1075601402856545	4.836266003539232	3.6591445399012685	-1.7408389977332968	10.501459631365766	1.213208026078974	1.835184290361608	5.363415400789559	54.4212461056068	-1.1625962136583976	4.1075601402856545	0.9566253425013438	1.2080949213759378	0.37749055728805075	0.7307761544259793	0.5427408854916226	0.08913072348494305
0.10735037434980232	0.21426885288175748	0.5591258751266016	0.2687639495197966	0.23491109742945315	1.1148477401561607	0.9070516775470758	0.027841448999361133	0.5362601234497649	0.09836649970847401	2.454105516777206	0.9070516775470758	0.027772267712231794	0.09721319966501546	0.7084335953698246	0.4728253869585348	0.5933089272324142	0.1595886812339605	0.4547050686870556	0.19278721208390506	0.04586475352854186	0.1637036456313896	0.5282487568538944	0.4566281790408775	0.007840625983727784	0.013134244062544823	0.03387493766210467	0.3839282493707502	-1.8865183201228986	-8.54223231696346	-3.4500000000000006	-2.1000000000000005	0.87972581198569	-0.5823662195140753	2.3498943906292427	2.1547398459602647	-2.9366663210787984	-5.548769819422082	-10.991329501470057	-6.399859963649936	-6.480145342826716	-1.6421548490399542	-5.523250791154319	-2.909062786724471	-1.678913921075473	-5.523250791154319	-6.289865484809666	-57.382775569872756	-0.5939342697337607	-0.05117259410044655	-4.874508621993206	1.2787418219006819	0.2662879966298909	6.735343070054917	0.7089816584600204	0.7912898766665499	2.7676791089948907	1.5213857420345953	-1.362566658341463	5.4956647507350285	2.001215046568308	6.000134576691406	4.717399113607249	4.894443868464665	4.4117599680324595	-1.747106345668737	10.948440820236113	1.5219512034085645	1.8886053030206937	5.841411747456898	56.94821544642304	-1.3102745688395836	4.717399113607249	0.9566253425013438	1.3621651029463477	0.4111426981631048	0.862874508830823	0.5639530198490589	0.09423114510108571
0.14801090740729245	0.10664482154943834	0.5845099602215129	0.2789636723731609	0.2318066917801353	1.0394288532192002	0.6739669626268195	0.055484531427066316	0.28620459737415005	0.08683296196513851	2.3258543504436977	0.6739669626268195	0.04132451133907449	0.08166985660507063	0.5516138442205949	0.3477705805997788	0.698715843104912	0.12734934999490094	0.3611228011769817	0.14401874136683188	0.027531625478329283	0.15186848536812347	0.4715121733418654	0.4857022539189155	0.014807361060831487	0.013782859761901411	0.024344605215938626	0.3206838300186792	-2.1790958432429197	-8.744619340043176	-3.6800000000000006	-2.240000000000005	1.0303887084751735	-0.5846687821810339	2.358054752023659	2.175453790272318	-2.9582949157290526	-5.617815260073368	-11.316584917792774	-6.478377876204091	-6.700003879252659	-1.9233922558203225	-5.763788081522688	-3.2011296899857893	-1.9439376113728832	-5.763788081522688	-6.921361491861164	-58.481966864328605	-0.6993411856062581	-0.08970486001955712	-4.892223151693416	1.335981101048022	0.2989567581038148	6.987584217353938	0.8022234207197476	0.9106656745361059	2.838076174362217	1.7573353574539676	-1.3842792633627226	5.658292458896387	2.368700836766588	6.203707295604315	5.191021118895873	4.930491526215089	5.171507141417468	-1.756286752237455	11.30593556779789	1.8150237704522005	1.9451959664686767	6.218090035032072	58.297462266954504	-1.4042008818170382	5.191021118895873	0.9566253425013438	1.527101168621912	0.43925132898624747	0.965310536918936	0.5817989255759628	0.10512032859249106
0.18598586280908988	0.055582050639608964	0.6042429723079312	0.28024784984896434	0.23066464476437928	0.8965363774044447	0.47783329818168757	0.09225486710398008	0.16890091907294832	0.08206718761895038	2.0653297017409358	0.47783329818168757	0.06369179842719186	0.06859908457130691	0.4223506616070172	0.25515334396833056	0.7768032069689302	0.10062135253809026	0.28451179107994107	0.10493954540834372	0.0163895924741686	0.13518786518551398	0.399998920737407	0.5063376532134765	0.02390266940029466	0.014281530336834802	0.01609243748277454	0.26785765049590227	-2.4870458118320853	-8.856675742525594	-3.910000000000011	-2.3800000000000154	1.1611986971229298	-0.5865849284819655	2.370428666283171	2.194140218160458	-2.971155751642644	-5.669745631302953	-11.573667680446022	-6.535340352824295	-6.861549969564445	-2.167570901296134	-5.910521588438906	-3.4125644456586217	-2.2129197595296723	-5.910521588438906	-7.378517720342967	-59.111705869243494	-0.7774285494702765	-0.1463865487097112	-4.902515845211908	1.3954572091095425	0.34157659050729594	7.118411411717639	0.894680239526054	1.0672856904393329	2.8900162062342973	2.0056821063161987	-1.4190204647103521	5.786833840223011	2.723028068254178	6.353287008855969	5.5338882902572255	4.951926252737742	5.88918801860203	-1.7702074057794057	11.58974632790796	2.07588303611062	2.004173403955264	6.508899307957439	59.0445049501706	-1.4634976178603356	5.5338882902572255	0.9566253425013438	1.6951648686587673	0.4627296309963707	1.0352025611932973	0.5967858439106579	0.12503168160573147
0.21379337265325438	0.03425146073316462	0.6200128261088566	0.2773496423150567	0.2302445091445825	0.7291018382238214	0.33725502054504747	0.126589463062906	0.11741616842123626	0.08541854367914879	1.750513772420678	0.33725502054504747	0.10117083657062233	0.057867294925659465	0.3193977020594838	0.18658593714973123	0.8346517489248015	0.07950602809597093	0.22560818470014474	0.07524534008327041	0.010389834879214108	0.11728332262944602	0.33155618604604786	0.5190532123862265	0.03331555502875305	0.01467774594652054	0.011111104517290612	0.2237335163578422	-2.8053245653436645	-8.92788978784441	-4.14000000000002	-2.520000000000019	1.2707347732297973	-0.5884615552717983	2.3898260835216396	2.2126109564935357	-2.9789894537946964	-5.712273664367277	-11.776530959334261	-6.576341040528074	-6.979883511648615	-2.3720382433622875	-6.011754414233326	-3.5616812927744412	-2.4823117328246633	-6.011754414233326	-7.700932524917711	-59.534981420717216	-0.8352770914261477	-0.21077743884281838	-4.909572257870376	1.45669832289502	0.39248413249880865	7.193894178867572	0.986848293773974	1.25586123055697	2.9275441137114226	2.2623585204384415	-1.4758969200922498	5.8882654796671305	3.039579454550621	6.462855103378349	5.775699393688285	4.964982422991166	6.526418752497033	-1.7920295001726811	11.813724931238315	2.2982549207328393	2.065018302131054	6.730185809589144	59.51926525229604	-1.5045909592758449	5.775699393688285	0.9566253425013438	1.8625764840471553	0.48234035727995356	1.081759170088587	0.609394260346138	0.1550879757799127
0.2305873674915506	0.025149725193060794	0.6327820263657671	0.27274961120104857	0.23008994988746165	0.5716877864353913	0.24480761615046637	0.14839313382443026	0.09502595717889768	0.09987614086370004	1.4424365953880733	0.24480761615046637	0.16363139749629538	0.04945407048045047	0.23929426319173425	0.13629254202316296	0.8775070028456421	0.06408922714025585	0.18462932427457385	0.053677762720376096	0.007498744773274318	0.10047182483006914	0.2726250921674239	0.5233351006801336	0.04180007027772036	0.014997700447645765	0.008543318880118951	0.1868779415080019	-3.1289443193775965	-8.981272785844913	-4.370000000000019	-2.6600000000000192	1.3611031003418994	-0.5907407237437594	2.420977912762314	2.233199167204745	-2.984239380661188	-5.752734361947091	-11.939410075345025	-6.606102361240102	-7.066342604754299	-2.5407257873048765	-6.091859953684483	-3.668088941479313	-2.747577293726579	-6.091859953684483	-7.931003116712027	-59.868477862811574	-0.8781323453469883	-0.2706800503325366	-4.915431045875256	1.519360090543701	0.44895069528788395	7.245766692156071	1.0789101174768214	1.4666483721014352	2.9543616179408088	2.52334219304645	-1.5695093102585993	5.9697050376725125	3.3034011550439235	6.542909819216947	5.948252337534026	4.973732301101986	7.064566521323954	-1.8270753080684412	11.992020848204794	2.4837539624748066	2.1273601152786092	6.89674834156258	59.87515190563271	-1.5360281925093238	5.948252337534026	0.9566253425013438	2.0276518345221866	0.4987206127687712	1.1154144953388858	0.6200866532633083	0.19318691650810665
0.2379594065660269	0.020930599214627123	0.6431843008753085	0.2677113473930275	0.2300330907144711	0.44143185887597347	0.18658479096538344	0.15482212589759398	0.08547903488113488	0.13048106377454524	1.1733771674136593	0.18658479096538344	0.2647998407386325	0.04366729529386015	0.17818476723246365	0.10015575259369111	0.9092549558018708	0.054654171308651564	0.16308049439513647	0.03861372449678418	0.00647732202023193	0.08552847127412344	0.22346158853087172	0.5163906973033895	0.048456008243266936	0.015258023837730476	0.007200814540215301	0.15609357771151341	-3.4519652148123274	-9.026957582600472	-4.600000000000017	-2.800000000000022	1.435294242309787	-0.5942167387965109	2.471461631016517	2.2593884273298785	-2.988356768899525	-5.800023558498307	-12.077086128206334	-6.6285555136064485	-7.12961974189378	-2.6792159189782647	-6.1616879479491065	-3.747053613473299	-3.0011336124746184	-6.1616879479491065	-8.101737542644972	-60.1634962522175	-0.909880298303217	-0.31927986335007125	-4.921271936852776	1.5831760110408273	0.5084240344895826	7.287080380339948	1.1709328611460172	1.6904752924129471	2.973543044402739	2.7838429151712334	-1.7211614717551391	6.038543064103167	3.5126217545973284	6.601499761012762	6.076303156983733	4.980594614832547	7.504360375231311	-1.8838694911044203	12.139131956897705	2.637187447704141	2.190915712385651	7.021134974661332	60.179717217336446	-1.5610558308406584	6.076303156983733	0.9566253425013438	2.1897925226615893	0.512402552233877	1.1424496585602868	0.6293494435026499	0.23535773745247765
0.2361562263281117	0.018793126817280553	0.6516817366437954	0.2628466598292291	0.23001217339354066	0.34175029073545116	0.14957661508092818	0.14851596365604616	0.08079237760671694	0.18414376687872813	0.9531046500920846	0.14957661508092818	0.4187859714426582	0.04152849969383864	0.1325889853678838	0.07543623004621818	0.93277441782142	0.05235985007463502	0.1661665011348716	0.0285853912975854	0.006839228519081251	0.07231267138433609	0.18192906609315532	0.4921489372679763	0.05241696849415774	0.015470557781884097	0.006381703994936575	0.13038031565504216	-3.7657053081627563	-9.069276860539048	-4.830000000000015	-2.940000000000021	1.495941963353891	-0.6005225589441006	2.5523368023817343	2.2967102920115634	-2.9922855068422582	-5.867994642120163	-12.206856281970571	-6.647295923335073	-7.176556468751965	-2.792424998260592	-6.224758139716172	-3.808768606858404	-3.229908056754066	-6.224758139716172	-8.235175366180334	-60.440938114533616	-0.9333997603227664	-0.35523637018201576	-4.928181739922847	1.6479335683528626	0.56861056151752	7.323265690156762	1.262941228074389	1.9193144926164278	2.9875001155446723	3.0368591194860937	-1.9560227738243814	6.103428140985286	3.6740183161229556	6.644959693288861	6.1763815246352545	4.98714251140377	7.858070716088249	-1.9748540588902885	12.271196431895957	2.763612326876257	2.255460735753532	7.113667483384096	60.46184573692692	-1.5801710294470461	6.1763815246352545	0.9566253425013438	2.3489423558123153	0.5238306687034199	1.1658253552115996	0.6377940592502611	0.2776204065259699
0.22366114601497236	0.01741733426686688	0.6586317756785088	0.25842310449367484	0.2300044783412647	0.26862508593899276	0.12322567634532842	0.13404104536307354	0.07559460120750285	0.2674291590944668	0.7781992159471868	0.12322567634532842	0.6267010215951944	0.04519132069994025	0.09983585435973799	0.06106352125818391	0.950198063825763	0.05986387036318426	0.20406128983693408	0.022528540460639207	0.008569304733031703	0.060401551525554306	0.1461172232135565	0.4440703035320649	0.05291976647872068	0.015644344828309474	0.005659983787892527	0.10890279382109701	-4.057238693919118	-9.109265473974856	-5.060000000000013	-3.080000000000022	1.5450177111310623	-0.6127368196603803	2.676895813210407	2.353553786978081	-2.996837391770475	-5.978576624875444	-12.352230670077011	-6.666609472079945	-7.212937626887502	-2.884033060777979	-6.279925792194401	-3.859038404773598	-3.41693699217651	-6.279925792194401	-8.343866821132103	-60.7023310943731	-0.9508234063271094	-0.38016885373714826	-4.937498291017154	1.7134608573511887	0.6270228840908583	7.356518855622937	1.3549443060952986	2.1443846410335627	2.998108851309835	3.271966688644449	-2.28849683480559	6.176115335038506	3.7974133188346104	6.6786459508217675	6.257900115849086	4.994728986284129	8.14166760518492	-2.114982946072545	12.40906679971385	2.867131509252426	2.320814237705432	7.182801772527779	60.72843649316566	-1.5934349343446197	6.257900115849086	0.9566253425013438	2.5052978677222817	0.5333762339629509	1.1865902725131068	0.6463454989604392	0.3170278083740751
0.19984270170719481	0.016077147250693712	0.664319384378052	0.2545305438753134	0.23000164748969293	0.21539469805231004	0.10100761966447634	0.1155827770707913	0.06729572132283497	0.38079920996405753	0.6394657028301255	0.10100761966447634	0.8534315858745857	0.057457259528519655	0.0785773751740038	0.058646002169745214	0.9631058182567013	0.08040475454887064	0.2857064401036104	0.019762179142655406	0.01167526937834205	0.049626869079192795	0.11557799441735918	0.37443416347400704	0.049676957147541334	0.01578654831541479	0.004781736099926834	0.09096325961824878	-4.311794677288786	-9.145823781583003	-5.290000000000014	-3.2200000000000224	1.5841375653781227	-0.6351051963549936	2.8547775591542655	2.4403007002953325	-3.0028462100603646	-6.156694976210118	-12.545177072213006	-6.693539287362729	-7.2446327480084225	-2.9570567887058257	-6.324847596722561	-3.9004413191858216	-3.552587935481089	-6.324847596722561	-8.433386636077449	-60.9377542652094	-0.9637311607580477	-0.39655051303701866	-4.95061895281228	1.7796179022568879	0.6808173558972591	7.387267710108518	1.446945438435927	2.3550913582065793	3.0068840309177087	3.477253772007086	-2.6931091450288402	6.272588536106503	3.8920466211335185	6.7079932851929875	6.325039977058098	5.0047436834339445	8.369920933247336	-2.315099910259387	12.58147231766416	2.950929919626634	2.3868290791240256	7.235755372834432	60.972158543886614	-1.6020155597954826	6.325039977058098	0.9566253425013438	2.659156836231114	0.5413493602753278	1.2045845682302827	0.6564479368264733	0.35186773596622767
0.1681083782828295	0.014722535318532098	0.4775883707877371	0.25082709118458285	0.2311647478062438	0.17570123870501386	0.08155554724601372	0.09574313039474945	0.08168334413173456	0.5146067166829734	0.5276149153720076	0.08155554724601372	1.0431889943467454	0.07943153779777606	0.06964824030491246	0.07336907048016074	0.9559252457479973	0.11731209742113456	0.40446210555347556	0.02061393076683462	0.06133369328227161	0.04065525161170323	0.09048745982197492	0.2976368884936374	0.043834042921500185	0.18890718064402706	0.003778942388043893	0.07632782852112223	-4.520061875901593	-9.178096364841458	-5.520000000000015	-3.360000000000019	1.614911180025756	-0.6706159307295411	3.08785586872036	2.5649946735316553	-3.011886915666821	-6.412575515268823	-12.819426819430685	-6.740407909728723	-7.27934994638844	-3.014500869381403	-6.360000884677621	-3.9341146247494905	-3.643748078736846	-6.360000884677621	-8.50619378324215	-61.167292443074665	-0.9732559767765262	-0.4067257123022677	-5.015345219393641	1.8486242274064624	0.7274744269308767	7.415239539805044	1.5377609721186336	2.540648472602894	3.01507298489999	3.6452111902432125	-3.1159448630670945	6.4097134097153425	3.965413386044489	6.740138839248557	6.37964533743162	5.019811526111381	8.55457886787014	-2.5736013902146255	12.818814722009584	3.0173456177697036	2.4694545012368927	7.279401706083552	61.1873090989431	-1.6076986398477289	6.37964533743162	0.9733307310285255	2.810835174261029	0.5480099060332672	1.2192176127754366	0.6699843929317634	0.3818825819075189
0.12235876244589505	0.044696273907068755	0.019429946496911543	0.22207350109791904	0.2795875543082957	0.13457603681891275	0.06647197496866945	0.042867142612084734	0.26878510529905003	0.815345733627189	0.4368842260814007	0.06647197496866945	1.236311519340794	0.1148814325707642	0.08421646303702443	0.13151138714823596	0.3579395663851769	0.33937665572551706	0.5734540836808694	0.40741986112875045	1.0283532350003624	0.05144773957961708	0.07057012743876913	0.21919481035606286	0.04256591464742224	0.5906890456310889	0.008288024441017342	0.09602234190975358	-4.680267609799234	-9.31847270387616	-5.750000000000005	-3.5000000000000124	1.638939264658447	-0.7252308002924096	3.7449236719441643	2.752670960588697	-3.4557674247404284	-6.774439627620727	-13.2051710878797	-6.846814739670857	-7.33147562072443	-3.0593532940290924	-6.388960280840589	-3.961274455287686	-3.694504173097376	-6.388960280840589	-8.564917741162565	-62.29023646447332	-0.9735864071599224	-0.4119509732395188	-6.72216560956775	1.864160055638937	0.7687694648218846	7.476299265830268	1.5647368386012108	2.683650910325818	3.0721475636116784	3.7744093627413107	-3.966135191284947	6.60258554393985	4.033698418468778	6.7884033525226215	6.423688305871933	5.75961237456739	8.704033515081157	-3.062016694215888	12.982494432154224	3.0514055544494827	2.6648965593235387	7.316959157687431	62.12315135917445	-1.6118093920972139	6.423688305871933	1.571646840774744	2.953171892321475	0.5547322646708461	1.237634533117189	0.6891493677216437	0.439983830627435
0.08566077924790774	0.03312869516153242	0.0466612431090246	0.20618865369056505	0.3042467564895901	0.10878238600049092	0.06177075542213376	0.018237761439614662	0.16603118864520758	0.99924183687438	0.364937948181776	0.06177075542213376	0.9347561392492653	0.15771031422584972	0.1350757591426483	0.264831427585064	0.13167860765496217	0.5691148765332333	0.7938562172661797	0.7737455512925511	0.7919960763717346	0.051051186166909145	0.056105174118728764	0.15467273566595993	0.03127231812178873	0.554912477694289	0.005339046469302743	0.11589264017763617	-4.7950298557449855	-9.42477101651108	-5.980000000000007	-3.6400000000000103	1.657806133128749	-0.7953210211823684	4.336561982450389	3.0070254577164883	-4.0182530129250384	-7.2682059804340975	-13.75189952633581	-7.076179994120073	-7.435204451857814	-3.0945714485069913	-6.422151690601578	-3.9846415766939924	-3.722532296750621	-6.422151690601578	-8.615441246905936	-62.896137965385634	-0.9735864071599224	-0.4146385147730222	-7.423284431246805	1.8767954355395378	0.8017812753030494	7.546209741309703	1.5940712382895976	2.793869084949901	3.2683074616324865	3.8669595610846597	-4.256218121699644	6.875949763167905	4.0828591906935054	6.88444856653501	6.461580935179462	6.697088354875072	8.826503298724152	-3.5002672945908695	13.299484649802624	3.0870202623400895	2.8368128488779423	7.369828692715185	62.83180677674057	-1.6162113072474753	6.461580935179462	1.797907799504959	3.0806251643919342	0.5632935417398575	1.260107351653029	0.7164107069565173	0.4673007533334085
0.061565806784873126	0.02927813508352491	0.09233457938460508	0.20283623797866235	0.31649215389604146	0.09460137268566	0.06836009901021593	0.009050841444918592	0.16042553250032676	1.0294539223772765	0.3135457256806722	0.06836009901021593	0.6249273697990576	0.19664933521651093	0.23686918229636758	0.4546579584589805	0.04844185259840717	0.80234939570807	0.9818908258569561	0.8849105103938044	0.50001052960785	0.046321948476635455	0.046698863084034536	0.11177708042934294	0.02302660199889706	0.5087577344372639	0.0031621389259264953	0.1270391402194518	-4.876585984386701	-9.504601338692153	-6.210000000000005	-3.780000000000013	1.6731067562737947	-0.8698077753207389	4.754734022378533	3.286570438827031	-4.400434460307262	-7.813242999618913	-14.465904347523889	-7.444352945729483	-7.627818586252151	-3.1231326117110756	-6.467213733627309	-4.008366408013876	-3.7454077129992593	-6.467213733627309	-8.666738179489467	-63.422734457114544	-0.9735864071599224	-0.4160926383977197	-7.76826796345329	1.9039905391710696	0.8266940307914722	7.598433904436088	1.6251790386601053	2.8722861258959407	3.5393239499134577	3.932730632569915	-4.36456139217758	7.232952173761944	4.120765035328223	7.062794987270507	6.50005363461711	7.334057433845446	8.929192453808787	-3.81002436120431	13.780254951815868	3.120310663234448	2.996745954450898	7.460649403955803	63.36400892461435	-1.6221056193578265	6.50005363461711	1.8811445545615137	3.2030878817643305	0.57303674003755	1.272851279989586	0.7519584401042263	0.4779417969528023
0.04477535107078777	0.039114247253929174	0.1521329706214408	0.1993724557539758	0.32257303828715295	0.09087815658605138	0.08766294105021721	0.004586452705447955	0.23025683463088129	0.9573086795028898	0.28497035705006474	0.08766294105021721	0.3956974537578405	0.2275715775335409	0.38411805245647807	0.6589812229506591	0.01782076166419907	1.00749254272668	1.1105696214689595	0.8489745007067925	0.3329638789709939	0.04118706069081335	0.042085180816175266	0.08678244512334607	0.015138634266835939	0.4484367238483817	0.00274644449053287	0.13901887250578837	-4.937328191886473	-9.600952722131783	-6.4400000000000075	-3.9200000000000124	1.6863019268925894	-0.9433029336305369	5.0264380736586	3.559977941908875	-4.644260362201991	-8.362410150169273	-15.306881057400604	-7.927343164735345	-7.928778897127474	-3.1477635968661604	-6.532592085255827	-4.036779638926795	-3.769398728902759	-6.532592085255827	-8.728172192274153	-64.13490831550932	-0.9735864071599224	-0.416934660733186	-8.007597815974316	1.9525826362896779	0.845209779800965	7.654091588807484	1.6571674837470893	2.930919718748202	3.8190858614952	3.981716283779408	-4.407035527416431	7.653440528700302	4.152901482340749	7.341461941784691	6.5461291442056275	7.740433937003327	9.01920183522408	-4.011286621411766	14.41608851467397	3.1500765361753538	3.1406071472062433	7.614360844671012	64.00635148087858	-1.6306871077087615	6.5461291442056275	1.9117656454957206	3.323965366175357	0.5836433055648753	1.2815382635091448	0.7945313560969945	0.48324820802773955
