NFkB	IKK	NFkBn	IkBa	IkBb	IkBe	IkBbNFkB	IkBeNFkB	IkBaNFkB	IkBat	IkBen	IkBan	IkBbn	IkBeIKK	IkBaIKKNFkB	IkBbt	IkBet	IkBbIKK	IkBeNFkBn	IkBbNFkBn	IkBbIKKNFkB	IkBaIKK	IkBaNFkBn	IkBeIKKNFkB	Values[Total_IkBalpha]	Values[Total_IkBbeta]	Values[Total_IkBeps]
3.9729778299320566e-05	0.00033503434417763296	0.006774321886338203	0.011895553578988494	0.0016392853190149532	0.0011660522284586141	0.02931676136084318	0.00971109250367352	0.053325920506195966	0.00782140845192995	5.135494364036319e-05	0.0006020813224774601	7.220630571716154e-05	1.324976033725609e-06	0.00045730849052459064	0.001426480483226676	0.0010177697829763359	1.3752341468005344e-06	2.399211698635125e-05	3.373817031682961e-05	0.00012599470524778586	3.0960321336733435e-05	0.00014313855304160013	4.800192853273093e-05	0.06645496277256484	0.031189361095286708	0.011001818697325305
3.965419075120606e-05	0.0003348489494221166	0.006806829552612262	0.012160997165787779	0.0016643178272068386	0.0011839115911679784	0.02931426938278256	0.009712738809561337	0.0532900275568745	0.00796491222478316	5.2046893772042226e-05	0.0006143989346648218	7.317542355290013e-05	1.3501808550120254e-06	0.0004567104843690155	0.0014450789466202661	0.0010310394731504143	1.401228827304577e-06	2.448664726390134e-05	3.4431570696522676e-05	0.00012592635756146657	3.1777984273763816e-05	0.00014694063283597863	4.798481469132078e-05	0.06670085275880584	0.031213521790627592	0.01102251893731159
3.957717569560107e-05	0.00033465384630622353	0.006835245111600137	0.012424672182792437	0.0016889355265559505	0.0012014750396469292	0.02931209756763646	0.009714608692717777	0.053257749273206346	0.008106839074303563	5.273647776958905e-05	0.0006267682239281724	7.414130210227346e-05	1.3749179694702064e-06	0.0004561304153510715	0.0014633675666634973	0.0010440880953160906	1.426747764978559e-06	2.496774112549984e-05	3.5106103434512324e-05	0.00012585540228601767	3.2591305158431856e-05	0.00015069515178283324	4.796736516380667e-05	0.06694860655221929	0.031237562649780188	0.011043130234393073
3.949870964554296e-05	0.0003344493679160686	0.006859637249820969	0.012686441983310731	0.0017131453155436005	0.001218747493584664	0.029310237611759965	0.009716696124120197	0.05322903423476045	0.008247109798396716	5.342440936262657e-05	0.0006391925915040019	7.510493930315264e-05	1.3991908960698602e-06	0.00045556829849624167	0.0014813515031833863	0.0010569193309229775	1.4517939424833336e-06	2.5435359562209067e-05	3.5761715053341244e-05	0.00012578191818335847	3.339983948977473e-05	0.0001543991875217928	4.794959107600323e-05	0.06719803613508298	0.0312614832937859	0.01106365216860177
3.941894938956426e-05	0.00033423585643656164	0.006880077066726949	0.012946169766410854	0.0017369539940339533	0.0012357338025891763	0.02930868118742701	0.009718995062244806	0.05320382842906221	0.008385647085164009	5.411135882121374e-05	0.0006516749579288408	7.606727229879606e-05	1.4230035562772387e-06	0.0004550241345111454	0.0014990358335243593	0.0010695368025707506	1.47637079941857e-06	2.588947611326325e-05	3.639836957269304e-05	0.00012570598622177134	3.420314373362852e-05	0.00015804983398945207	4.793150474119716e-05	0.06744895026563613	0.03128528318035364	0.011084084208065934
3.933797576783642e-05	0.00033401366216987023	0.006896638193412035	0.0132037191772362	0.0017603682527909266	0.0012524387386660821	0.02930741996053674	0.009721499465941454	0.05318207535056467	0.008522375845348398	5.4797955043183335e-05	0.0006642177981783167	7.702918036054963e-05	1.4463602259538701e-06	0.0004544979096222225	0.001516425548507622	0.0010819440711262239	1.5004821816098052e-06	2.633007588699504e-05	3.701604714757595e-05	0.00012562768966309812	3.5000776496492055e-05	0.00016164421181666605	4.791311964075339e-05	0.06770115522391457	0.03130896161268051	0.011104425715404419
3.925574922284147e-05	0.00033378314307293874	0.006909396824773526	0.013458954683814788	0.0017833946770185035	0.0012688669987034784	0.029306445591966195	0.00972420329543863	0.053163716005167	0.008657223397830925	5.548478841958865e-05	0.0006768231768122512	7.799148889638547e-05	1.46926549981777e-06	0.00045398959541515383	0.0015335255570624521	0.0010941446390277034	1.5241323021350702e-06	2.67571547698324e-05	3.7614742970506565e-05	0.000125547114210167	3.579229908691253e-05	0.00016517947565331824	4.789445041287489e-05	0.06795445523594942	0.03133251774736389	0.011124675953244224
3.9172556960863284e-05	0.00033354466385628913	0.00691843120993304	0.013711742130521438	0.001806039747461579	0.0012850232052159813	0.029305749743383864	0.009727100516617342	0.05314868895254641	0.008790119724225005	5.6172412631980224e-05	0.0006894927757968606	7.895497196378856e-05	1.4917242589976068e-06	0.00045349914863354254	0.0015503406852759322	0.0011061419496069841	1.547325706108059e-06	2.717071886342203e-05	3.819446649146149e-05	0.0001254643479953475	3.6577276736381626e-05	0.00016865282576143683	4.787551281333336e-05	0.06820865310999606	0.03135595060300214	0.011144834090401056
3.9088346173726385e-05	0.0003332985954064601	0.006923822228482131	0.013961949084027153	0.0018283098372558974	0.0013009119040810647	0.029305324085394605	0.009730185106826333	0.053136930378592066	0.008920997639193958	5.6861347036972194e-05	0.0007022279245594512	7.992035560525581e-05	1.5137416381896785e-06	0.0004530265111360505	0.0015668756797279435	0.0011179393894688123	1.5700672345082403e-06	2.7570783730942668e-05	3.8755240368648004e-05	0.00012537948160009027	3.735527929727129e-05	0.00017206151400803876	4.7856323687429843e-05	0.06846355069162004	0.03137925906745901	0.011164899207000931
3.90032872825132e-05	0.0003330453136801104	0.006925652725990085	0.014209445413899945	0.00185021121269885	0.0013165375650562156	0.02930516030459397	0.009733451060015828	0.05312837417223387	0.009049793031275634	5.7552077828723135e-05	0.0007150296209280093	8.088831947175741e-05	1.53532299868389e-06	0.0004525716097767453	0.0015831352049565767	0.0011295402866825	1.59236199468314e-06	2.7957374056067615e-05	3.9297099997066156e-05	0.0001252926079090006	3.8125882735787114e-05	0.00017540285723991928	4.7836900904989485e-05	0.06871894955681428	0.03140244190666533	0.011184870300860506
3.891740974268343e-05	0.0003327851995834322	0.006924007909440033	0.014454103460815198	0.0018717500414309669	0.0013319045876019633	0.029305250097610896	0.009736892382364604	0.0531229519035686	0.009176444921005826	5.824506057007286e-05	0.0007278985562657192	8.18595003611721e-05	1.5564739109729133e-06	0.00045213435625468084	0.0015991238527807744	0.0011409479174334723	1.6142153396696177e-06	2.8330523125864565e-05	3.982009279040028e-05	0.0001252038221713052	3.888866940001384e-05	0.00017867423959106073	4.781726333992545e-05	0.06897465118589527	0.03142549776970441	0.011204746290913403
3.883074923393572e-05	0.0003325186374650355	0.006918974965969136	0.014695798685394838	0.0018929323834301261	0.0013470172944398124	0.029305585189869712	0.009740503105795563	0.05312059301215226	0.009300895729838197	5.89407206182915e-05	0.0007408351316527544	8.283449281175588e-05	1.5772001242837564e-06	0.00045171464720283866	0.0016148461350571517	0.001152165500855382	1.6356328355820004e-06	2.869027250051011e-05	4.032427772178384e-05	0.00012511322169387676	3.9643229902881176e-05	0.0001818731270849321	4.779743077550233e-05	0.0692304578333905	0.031448425198362835	0.011224526024253962
3.8743552728830246e-05	0.0003322460146189291	0.006910642849550816	0.01493440995154315	0.0019137641996960215	0.001361879937730596	0.029306157331045767	0.009744277284648259	0.05312122481697792	0.009423091359800524	5.963945473198421e-05	0.0007538394752461055	8.38138513463989e-05	1.5975075532491473e-06	0.0004513123640995525	0.0016303064890094642	0.0011631962028325932	1.656620245634029e-06	2.9036671782893637e-05	4.080972500622113e-05	0.00012502090576031646	4.03891638699802e-05	0.00018499707454713808	4.777742385233883e-05	0.06948617284628383	0.031471222633100364	0.01124420828029932
3.865577565036434e-05	0.00033196772055071546	0.006899102650095095	0.015169819838315503	0.0019342513492085565	0.0013764966969028812	0.029306958303413743	0.009748209001587411	0.05312477263263237	0.009542981307014373	6.034163238953816e-05	0.0007669114598979063	8.479809231512478e-05	1.6174022569720293e-06	0.00045092737335262535	0.0016455092789541016	0.0011740431372312954	1.67718350673073e-06	2.9369778169374163e-05	4.127651547430065e-05	0.0001249269754666166	4.112608086250097e-05	0.00018804373015430902	4.775726400383908e-05	0.06974160111521521	0.03149388841938507	0.011263791775310016
3.85675436845507e-05	0.0003316841459304683	0.0068844470149535646	0.015401915072612448	0.001954399592024368	0.001390871680845316	0.029307979925745447	0.009752292370369314	0.05313115986550587	0.009660518790891049	6.104759629054156e-05	0.0007800507122234848	8.578769459243977e-05	1.636890423510591e-06	0.00045055952638982567	0.001660458795419821	0.001184709365271443	1.6973287119593107e-06	2.9689656499359866e-05	4.172474064534328e-05	0.0001248315334715027	4.1853601703834836e-05	0.00019101084936635872	4.7736973368898834e-05	0.06999654962780183	0.03151642081519106	0.01128327516779694
3.847894451603137e-05	0.000331395681939783	0.00686677025427381	0.015630586797484716	0.001974214590429312	0.0014050089287253437	0.029309214057138305	0.00975652153849353	0.05314030810933684	0.009775660824664316	6.175766352342076e-05	0.0007932566276093997	8.678310120819303e-05	1.6559783549877e-06	0.0004502086597491905	0.0016751592577009618	0.0011951978973484365	1.7170620935612737e-06	2.9996378870386665e-05	4.2154502191077903e-05	0.00012473468381436637	4.257135932753597e-05	0.00019389629689592106	4.77165747205753e-05	0.0702508278504036	0.03153881799687481	0.011302657062688244
3.839004151638965e-05	0.0003311027194200954	0.006846168184368869	0.015855730830182737	0.0019937019109171465	0.0014189124113946877	0.02931065260129539	0.009760890690144622	0.05315213727165599	0.009888368252747658	6.247212639571693e-05	0.0008065283804671667	8.778472050617409e-05	1.674672452593543e-06	0.0004498745954124799	0.0016896148153248193	0.0012055116940800654	1.7363900058363725e-06	3.029002455984814e-05	4.256591182850026e-05	0.0001246365316754444	4.32789996532686e-05	0.00019669805616221315	4.769609138028188e-05	0.07050424813353384	0.031561078066228494	0.01132193601632775
3.830092040276377e-05	0.0003308056480930034	0.00682273797699668	0.016077247994319695	0.0020128670249423652	0.001432586031921302	0.029312287510869336	0.009765394049271134	0.05316656566457498	0.009998605851367616	6.31912527889656e-05	0.0008198649304638265	8.879292663708373e-05	1.6929792052028123e-06	0.0004495571408205795	0.001703829548338838	0.001215653666511415	1.7553189122924349e-06	3.057067996868014e-05	4.2959091243505745e-05	0.00012453718315572095	4.397618267224918e-05	0.00019941423555569187	4.7675547140951856e-05	0.07075662614840703	0.031583199055760305	0.011341110540296238
3.82116702104092e-05	0.0003305048557653911	0.006796578045368175	0.016295044385996875	0.0020317153099901667	0.0014460336263493595	0.02931411079210368	0.009770025882816866	0.05318351012471347	0.010106342376656698	6.391528674049134e-05	0.0008332650312801483	8.980806036919741e-05	1.7109051767436906e-06	0.00044925608910885515	0.001717807468296003	0.001225626676817932	1.7738553713738546e-06	3.083843849433632e-05	4.333417191530076e-05	0.0001244367450327164	4.466258336350789e-05	0.00020204307405479835	4.765496618141226e-05	0.07100778128851766	0.03160517893478243	0.011360179105759208
3.8122346802687816e-05	0.000330200727616111	0.006767787918952181	0.01650903148743308	0.002050252052446832	0.0014592589657445338	0.02931611450823628	0.009774780502961015	0.05320288616527558	0.01021155050985618	6.464444936427622e-05	0.0008467272407229097	9.083043037429742e-05	1.7284569932428649e-06	0.0004489712196921367	0.0017315525206555143	0.0012354335400182575	1.7920060216114605e-06	3.1093400366230676e-05	4.369129488777095e-05	0.00012433532450973486	4.533789219066558e-05	0.00020458294533989314	4.763437297649779e-05	0.07125753695065426	0.03162701561647653	0.011379140148405796
3.803306541067749e-05	0.0003298936454167432	0.006736468031531875	0.016719126411953177	0.002068482449210694	0.0014722657573395398	0.029318290783031928	0.009779652269578255	0.05322460807966582	0.010314206898909408	6.537893895076968e-05	0.0008602499222735942	9.186031336402747e-05	1.7456413338057451e-06	0.0004487022984934957	0.001745068585263606	0.0012450770243172895	1.8097775714066777e-06	3.1335672789445626e-05	4.4030610972468436e-05	0.00012423302898444935	4.60018159815441e-05	0.00020703236732303682	4.761379221855557e-05	0.07150572089569067	0.031648706963134966	0.011397992072210372
3.7943880095516266e-05	0.0003295839868725108	0.006702719694758411	0.016925252113215432	0.0020864116071822566	0.0014850576441709086	0.029320631806829867	0.009784635594473661	0.0532485890797605	0.010414292181359081	6.611893130734023e-05	0.0008738312510195274	9.289795456320852e-05	1.7624649193793382e-06	0.0004484490781912803	0.0017583594769187108	0.0012545598515094146	1.8271767865749104e-06	3.156536977334476e-05	4.43522805104128e-05	0.00012412996579807636	4.6654078700987504e-05	0.00020939000107775567	4.759324873119127e-05	0.07175216560196547	0.03167025079167039	0.011416733253375826
3.7854850268573255e-05	0.00032927212488206804	0.006666644887779545	0.01712733752913837	0.0021040445456405018	0.001497638206771805	0.029323129839901024	0.009789724943651358	0.05327474142719833	0.010511790954081775	6.686458012450822e-05	0.000887469218836062	9.394356821935031e-05	1.778934503141356e-06	0.0004482112987164028	0.0017714289465766769	0.0012638846978384123	1.844210479481401e-06	3.178261214051296e-05	4.4656473386167106e-05	0.00012402624199149174	4.729442204190259e-05	0.0002116546575810897	4.757276738551258e-05	0.07199670855351216	0.031691644879618015	0.011435362044576836
3.776605587561784e-05	0.0003289584269844864	0.006628346084011525	0.017325317585108642	0.0021213861995050026	0.0015100109654979466	0.029325777214979552	0.009794914838917751	0.053302976584996956	0.010606691661995606	6.761601760348976e-05	0.000901161639836582	9.499733847860822e-05	1.7950568609403334e-06	0.0004479886879565959	0.001784280683593189	0.0012730541955973847	1.8608854981055263e-06	3.19875274628922e-05	4.4943368939700486e-05	0.00012392196407772803	4.7922605602506686e-05	0.0002138252997620602	4.755237301963752e-05	0.07223919240326335	0.0317128869714787	0.011453876779362658
3.767756590779402e-05	0.00032864325460632993	0.0065879261491849405	0.01751913346547458	0.0021384414178337247	0.0015221793794560708	0.02932856634386241	0.009800199862589726	0.05333320533339828	0.01069898666661973	6.837335406459996e-05	0.0009149061482871802	9.605941883435287e-05	1.8108387829236187e-06	0.0004477809618814503	0.0017969183148536145	0.0012820709325079133	1.8772087170361238e-06	3.218025022956002e-05	4.521315620272321e-05	0.00012381723779770592	4.853840785480069e-05	0.00021590104858566737	4.753209035975383e-05	0.07247946536548196	0.03173397478324796	0.011472275775482633
3.758944682688021e-05	0.00032832696258511317	0.006545488165674225	0.01770873254627218	0.002155214967396649	0.0015341468490527393	0.029331489719914946	0.009805574659048999	0.053365337934991625	0.010788672091074925	6.91366787247701e-05	0.000928700206774896	9.712993321333084e-05	1.826287064003443e-06	0.00044758782538443777	0.00180934540728222	0.0012909374535103454	1.8931870266272907e-06	3.236092164845186e-05	4.5466033622190245e-05	0.00012371216789633686	4.914162610325818e-05	0.00021788118105169649	4.751194394022373e-05	0.07271738132057808	0.03175490600907008	0.011490557339479188
3.7501763141085155e-05	0.000328009898613474	0.006501135289749727	0.017894068460792726	0.002171711533670594	0.0015459167167038844	0.02933453992226041	0.009811033937620044	0.05339928426591485	0.010875747765647774	6.990605974130536e-05	0.0009425411064407937	9.820897603451693e-05	1.841408496224819e-06	0.0004474089727871374	0.0018215654685352892	0.0012996562612583216	1.908827324566958e-06	3.252968972899187e-05	4.5702209177048936e-05	0.0001236068579140746	4.9732076830659406e-05	0.0002197651336727767	4.749195803386337e-05	0.07295280001643895	0.031775678326381215	0.011508719770324315
3.7414577290997284e-05	0.0003276924026742701	0.006454970596877019	0.018075101157846454	0.002187935721781708	0.00155749226750719	0.02933770962054726	0.009816572475852327	0.053434953960673014	0.01096021716295286	7.068154427682457e-05	0.0009564259682135006	9.929661229758033e-05	1.8562098606044498e-06	0.00044724408838971814	0.0018335819476569387	0.00130822981658669	1.9241365069183938e-06	3.268670931094123e-05	4.592190041964347e-05	0.0001235014099632996	5.030959602800655e-05	0.00022155250409860354	4.747215657718323e-05	0.0731855872752493	0.03179628940151641	0.011526761363385072
3.7327949405742246e-05	0.0003273748065739336	0.00640709692732868	0.018251796879958475	0.00220389205815851	0.0015688767304214706	0.029340991578923132	0.00982218512220072	0.05347225655976713	0.01104208728919496	7.146315873334388e-05	0.0009703517452677879	0.00010039287790845649	1.870697919299912e-06	0.0004470928471476751	0.0018453982362535103	0.0013166605393494124	1.9391214594597646e-06	3.283214204136943e-05	4.6125334444391265e-05	0.00012339592452604838	5.0874039271763184e-05	0.00022324305111330166	4.745256310182053e-05	0.07341561512252613	0.03181673689541999	0.011544680414418024
3.7241937698662056e-05	0.00032705743355579533	0.0063576167532710245	0.018424128139230042	0.0022195849917580625	0.0015800732791415887	0.02934437865965699	0.00982786679848331	0.05351110163581507	0.011121368590541825	7.225090889124401e-05	0.0009843152245282661	0.00010149777987214434	1.8848794091214896e-06	0.0004469549152519446	0.0018570176693547635	0.0013249508090340141	1.9537890505504864e-06	3.296615637305072e-05	4.6312747886261994e-05	0.00012329050028542205	5.1425281769224675e-05	0.0002248366946003243	4.7433200677941886e-05	0.07364276189119487	0.03183701846850943	0.011562475222976255
3.715659774627869e-05	0.0003267405978218058	0.0063066320073361755	0.018592073671470838	0.002235018895598851	0.001591085033192297	0.029347863827915134	0.009833612503124402	0.053551398957464164	0.011198074825629335	7.30447800682953e-05	0.0009983130283017355	0.00010261129651313605	1.8987610332739882e-06	0.0004468299508980438	0.001868443526501274	0.0013331029655374235	1.968146122071446e-06	3.308892757011647e-05	4.648438692959386e-05	0.0001231852339133149	5.196321836822918e-05	0.00022633351525952136	4.741409184326133e-05	0.07386691234176253	0.0318571317869921	0.011580144096831646
3.70719830585834e-05	0.00032642460414950025	0.006254243929622911	0.018755618368483197	0.0022501980681009456	0.001601915058884602	0.029351440156075482	0.009839417314084015	0.05359305863551669	0.011272222941593343	7.384473728898699e-05	0.0010123416160498304	0.00010373337771098143	1.912349454379348e-06	0.00044671760499565087	0.0018796790326839246	0.001341119309836281	1.9821994817846993e-06	3.320063767206785e-05	4.664050725814724e-05	0.00012308021989313503	5.248776348130731e-05	0.00022773375327909143	4.739525854424296e-05	0.07408795774180575	0.03187707452852047	0.011597685355928295
3.698814498049235e-05	0.0003261097476118673	0.006200552939332837	0.01891475319182926	0.0022651267341977795	0.0016125663701092253	0.029355100827430605	0.009845276391371185	0.05363599124653342	0.01134383295713589	7.4650725431432e-05	0.0010263972858656782	0.00010486394510489597	1.9256512888649544e-06	0.00044661752180353957	0.0018907273591285815	0.0013490021045467948	1.9959558972082486e-06	3.33014754568209e-05	4.678137400366078e-05	0.00012297555038285037	5.299885092453448e-05	0.00022903780661346685	4.737672209113551e-05	0.0743057959035699	0.031896844387017	0.011615097335748665
3.690513241129698e-05	0.00032579631329831226	0.006145658498296371	0.01906947506851398	0.002279809046556962	0.0016230419292078743	0.029358839140120444	0.00985118497971009	0.05368010796438683	0.011412927831945825	7.546266937809545e-05	0.0010404761759102332	0.00010600289230352459	1.938673101004234e-06	0.00044652933962539826	0.0019015916241601068	0.0013567535745411976	2.009422089115832e-06	3.3391636418284364e-05	4.6907261714955036e-05	0.00012287131507480239	5.349643369935613e-05	0.0002302462291295242	4.735850311201134e-05	0.07452033121126532	0.0319164390778598	0.01163237839092736
3.6822991921532075e-05	0.0003254845760336135	0.006089658963445672	0.019219786767703813	0.0022942490869219427	0.0016333446479307495	0.029362648511413632	0.009857138411441799	0.053725320702529715	0.011479533321151055	7.628047419827272e-05	0.0010545742662492648	0.00010715008513911183	1.951421396511121e-06	0.00044645269157211404	0.0019122748941476126	0.001364375907622171	2.022604724551307e-06	3.347132272679201e-05	4.70184543030244e-05	0.00012276760104922975	5.398048371912321e-05	0.00023135972809164675	4.734062150485742e-05	0.07473147463986567	0.03193585634355149	0.011649526899198981
3.674176775456448e-05	0.0003251748001345188	0.006032651446815248	0.01936569676681214	0.0023084508673719382	0.0016434773883357233	0.029366522481854854	0.00986313210933604	0.053771542249607	0.011543677830598242	7.710402534759327e-05	0.0010686873808916308	0.00010830536194588011	1.9639026166281356e-06	0.0004463872063046146	0.0019227801843958025	0.0013718712551588008	2.0355104103825714e-06	3.3540743164904555e-05	4.7115244951369686e-05	0.00012266449264257255	5.445099149636664e-05	0.0002323791611739251	4.73230963949171e-05	0.07493914375628567	0.031955093959177	0.011666541265195807
3.6661501782132365e-05	0.0003248672392192401	0.005974731682169131	0.01950721909504438	0.002322418331529316	0.0016534429636500254	0.029370454719331245	0.009869161589347756	0.053818686399428516	0.01160539226730555	7.793318890218961e-05	0.0010828111902330896	0.0001094685338873674	1.9761231327237533e-06	0.0004463325087764555	0.0019331104600000828	0.0013792417326966861	2.048145687412267e-06	3.360011303069852e-05	4.719793598053736e-05	0.0001225620713345856	5.490796575081307e-05	0.0002333055327201879	4.7305946098770015e-05	0.07514326269195344	0.03197414973775046	0.011683419924162162
3.6582233774573657e-05	0.00032456213606503	0.005915993900458029	0.019644373165569086	0.0023361553557107277	0.0016632441390917764	0.029374439022922694	0.009875222463225534	0.05386666807234843	0.011664709890818125	7.876781179852623e-05	0.0010969412136395715	0.00011063938529181791	1.9880892413792225e-06	0.00044628822095341017	0.0019432686366572152	0.0013864894205363257	2.060517025026518e-06	3.364965404251596e-05	4.726683871475532e-05	0.0001224604156528504	5.535143296793784e-05	0.00023413998981285282	4.728918809436629e-05	0.0753437620952913	0.03199302153531787	0.011700161345494097
3.650400072807676e-05	0.000324259722488922	0.005856530708376482	0.019777183594873224	0.0023496657500690736	0.001672883632684971	0.02937846932676417	0.009881310441127738	0.05391540343505984	0.011721666160872939	7.960772211493734e-05	0.001111072822519341	0.00011181767404618222	1.99980715962439e-06	0.00044625396254208393	0.001953257581481842	0.0013936163643156947	2.072630815999864e-06	3.36895942131828e-05	4.73222733056674e-05	0.00012235960108614285	5.57814369129416e-05	0.00023488381780234415	4.727283899428568e-05	0.07554057906970978	0.032011707256087235	0.011716764036294737
3.642683808177537e-05	0.0003239602192583078	0.00579643296937898	0.019905680011402402	0.0023629532597598444	0.0016823641160918054	0.02938253970381121	0.009887421334170457	0.053964810016481346	0.011776298583144308	8.045272938320472e-05	0.001125201243783691	0.00011300313203233811	2.0112830204261096e-06	0.00044622935171512455	0.0019630801138163356	0.0014006245755880582	2.084493371569337e-06	3.3720167710816415e-05	4.736456853725371e-05	0.00012225970000796687	5.6198038104064154e-05	0.0002355384355825347	4.725691452254156e-05	0.07573365709706917	0.03203020485752018	0.011733226544899252
3.6350777842216035e-05	0.00032366383603047577	0.005735789692074209	0.020029896853259826	0.0023760215660341122	0.0016916882153926874	0.02938664436958339	0.009893551056961207	0.054014806819887455	0.011828646553936763	8.130262493885674e-05	0.0011393215637998727	0.00011419546561775139	2.022522868392625e-06	0.0004462140058328138	0.0019727390060309785	0.0014075160323928876	2.0961109167388e-06	3.374161469531795e-05	4.739406159657888e-05	0.00012216078161146553	5.6601313244670703e-05	0.00023610539041991248	4.7241429495443155e-05	0.07592294594644455	0.032048512355360034	0.011749547464351905
3.6275850504663984e-05	0.00032337077132186284	0.0056746879212060935	0.020149873157709764	0.0023888742873854588	0.0017008585119046426	0.029390777685726836	0.009899695630005877	0.05406531442924294	0.011878751204922471	8.215718230357314e-05	0.001153428732734657	0.00011539435619129831	2.0335326558343347e-06	0.0004462075421519127	0.0019822369843102822	0.0014142926798168852	2.107489585959918e-06	3.375418113855026e-05	4.7411097821603056e-05	0.00012206291185575731	5.6991354622248975e-05	0.00023658635253934898	4.7226397806424186e-05	0.07610840156900088	0.03206662782856691	0.011765725435814903
3.6202085036056264e-05	0.0003230812124914815	0.005613212633033957	0.02026565234673859	0.002401514980650692	0.0017098775429667662	0.029394934163555774	0.009905851182101863	0.05411625511341197	0.011926655248274189	8.301615759177128e-05	0.0011675175692474418	0.00011659946073307975	2.0443182389336666e-06	0.000446209578528301	0.001991576729432276	0.0014209564305499936	2.118635418929502e-06	3.375811862781055e-05	4.7416030425521424e-05	0.00012196615341750233	5.736826949214666e-05	0.0002369831094485464	4.7211832412705604e-05	0.07628998598686698	0.032084549424201504	0.01178175915193985
3.612950637886696e-05	0.0003227953357904749	0.005551446646395732	0.0203772819960901	0.002413947142014363	0.0017187478026570169	0.029399108467352622	0.00991201395256522	0.054167552918685906	0.011972402824126725	8.387929001264807e-05	0.0011815827665362796	0.00011781041251845327	2.054885374557679e-06	0.0004462197340852137	0.002000760877509869	0.0014275091654143434	2.129554357071325e-06	3.3753684106262646e-05	4.740922013252076e-05	0.0001218705656671952	5.7732179394935866e-05	0.00023729755929992102	4.7197745330551464e-05	0.07646766715409235	0.03210227536204222	0.011797647360046256
3.605813836331704e-05	0.00032251330641030074	0.005489470531570584	0.020484813606504865	0.0024261742081080726	0.001727471742576536	0.02940329541748843	0.009918180293330452	0.05421913375791364	0.012016039349862	8.474630238145377e-05	0.0011956188983878425	0.00011902682183496396	2.0652397172064805e-06	0.0004462376298755491	0.002009792020736953	0.0014339527338965894	2.140252240154197e-06	3.37411396235035e-05	4.739103482782515e-05	0.00012177620464810225	5.808321947727226e-05	0.0002375317047271903	4.7184147631415184e-05	0.07664141881688635	0.03211980393914755	0.011813388865260567
3.598800242532353e-05	0.00032223527853607206	0.005427362522731161	0.020588302373791046	0.002438199557041806	0.0017360517725855415	0.029407489993617295	0.009924346671103127	0.0542709255004671	0.012057611369219776	8.56169016369079e-05	0.0012096204253818261	0.00012024827670793021	2.0753868159156627e-06	0.000446262889542197	0.002018672708131116	0.0014402889546778171	2.150734802864602e-06	3.3720752074932566e-05	4.736184919198886e-05	0.00012168312305518167	5.842153780970652e-05	0.00023768764635363803	4.717104943806272e-05	0.0768112203733455	0.032137133534417064	0.011828982533654487
3.5919118131136905e-05	0.00032196139549011446	0.005365198452062907	0.02068780694115243	0.002450026509404258	0.001744490261516956	0.029411687337271925	0.009930509669095379	0.05432285804066627	0.01209716640866215	8.649077951669766e-05	0.0012235817031662477	0.00012147434384813899	2.0853321122171307e-06	0.00044629513991607534	0.0020274054462326467	0.0014465196161322805	2.1610076724929037e-06	3.369279286177258e-05	4.73220442237763e-05	0.00012159137025188039	5.8747294623458475e-05	0.0002377675755851207	4.715845993376161e-05	0.0769770566951096	0.032154262612672464	0.011844427295036784
3.585150258491605e-05	0.0003216917898325224	0.005303051677230016	0.020783389166431215	0.002461658329274557	0.0017527895378982236	0.02941588275459801	0.009936665988857356	0.05437486337329085	0.01213475283468887	8.736761318115133e-05	0.0012374969900643502	0.00012270456952667908	2.095080937668088e-06	0.0004463340116239189	0.0020359926998238073	0.0014526464768405804	2.1710763661601073e-06	3.365753758064289e-05	4.7272006804534364e-05	0.00012150099226965365	5.906066160471844e-05	0.00023777376779473273	4.7146387365358735e-05	0.07713891797080978	0.032171189728839596	0.0118597221458204
3.57851709210928e-05	0.00032142658349587134	0.005240993015809963	0.020875113881729343	0.0024730982252252863	0.0017609518906668681	0.029420071718888028	0.009942812451969128	0.05442687566183821	0.012170419713016951	8.82470658931604e-05	0.0012513604554665074	0.00012393848052882304	2.1046385117625323e-06	0.00044637913967535836	0.0020444368926295204	0.0014586712660896006	2.180946288450259e-06	3.361526567958764e-05	4.721212921546008e-05	0.00012141203182101374	5.936182115652268e-05	0.00023770857513113558	4.713483905102137e-05	0.07729679953499707	0.03218791353196706	0.011874866151771529
3.572013622048328e-05	0.00032116588796141506	0.005179090694376039	0.020963048651749364	0.0024843493512886916	0.00176897956985973	0.02942424987270313	0.009948946001445217	0.05447883129388323	0.01220421667570891	8.912878779589864e-05	0.0012651661895422906	0.000125175585245274	2.1140099403850125e-06	0.0004464301640002242	0.0020527404079963185	0.0014645956843569229	2.190622729609399e-06	3.356626006645471e-05	4.7142808587955724e-05	0.00012132452833037778	5.965096564404146e-05	0.00023757441899293572	4.712382139394737e-05	0.07745070168381209	0.03220443276888504	0.011889858450501634
