ADPi	ATP	Cri	PCr	P_ii	ATPi	PCri	P_i	ADP	Cr	Values[tmito]	Values[j_diff_pcr]	Values[j_diff_atp]	Values[densyn]	Values[vatpnorm]	Values[jsyn]	Values[r_diff_pcr]	Values[j_ck_mi]	Values[j_ck_mm]	Values[j_diff_adp]	Values[j_diff_cr]	Values[j_diff_pi]	Values[phase]	Values[fracDia]	Values[VhydAmp_basis]	Values[VhydAmp_test]	Values[VmaxMMb]	Values[VmaxMib]	Values[VmaxMif]	Values[VmaxMMf]
49.68658495227203	5615.313415047738	8889.544184342474	6609.532738734922	6.646238659720675e-08	5615.313415051373	6609.532738735113	6.685801650530507e-08	49.68658495591459	8889.544184342672	66.5336501638964	2.946308086393401e-08	4.8317725413653534e-08	2.9874633983390737	4.447909283606587	8.311037535014884e-08	0.3787962901642454	3.476753139568493e-08	4.8557364202186036e-08	-4.8427115909674966e-08	-3.0731825972907245e-08	-7.675220217107698e-08	0.6666666666666661	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495700238	5615.313415048051	8889.544184288443	6609.532738787376	1.4418811042447391e-08	5615.313415045163	6609.532738788413	1.4504638518381173e-08	49.686584955724875	8889.544184290282	70.98155944778938	1.6070771380327642e-07	-3.8402676655096e-08	2.9874633983339396	4.44790928406782	1.803054117239877e-08	1.3139909651355464	-7.864137044477509e-09	1.866195215025312e-08	1.6984149785130853e-08	-2.8476279112510383e-07	-1.6650530331153666e-08	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.6865849562097	5615.31341504788	8889.544184278324	6609.5327387988045	3.1262989251075384e-09	5615.313415047025	6609.532738799077	3.1449079540934362e-09	49.68658495580692	8889.544184278808	75.42946873191957	4.215053195366636e-08	-1.1353939980836003e-08	2.9874633982600627	4.447909284167899	3.9093973366408955e-09	1.3686752089598997	-2.6405531126845844e-09	4.543013973551571e-09	5.354844263791847e-09	-7.499693310819566e-08	-3.610151623264191e-09	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495648601	5615.313415047899	8889.544184275672	6609.532738801269	6.746402219873929e-10	5615.313415046676	6609.5327388016485	6.786549346300672e-10	49.68658495579387	8889.544184276347	79.8773780161009	5.8785190049093217e-08	-1.62751897914859e-08	2.98746339826196	4.447909284189626	8.436290803351782e-10	1.3828555561717126	-5.076389046548463e-09	3.3913842126067524e-09	9.201932303923854e-09	-1.0488292900845408e-07	-7.788542526788355e-10	0.6666666666666726	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955469655	5615.3134150477645	8889.544184276127	6609.53273880183	1.503375841659021e-10	5615.313415048438	6609.53273880162	1.5123316725762447e-10	49.68658495586499	8889.54418427575	84.3252873002935	-3.27054294757545e-08	8.935635405578069e-09	2.9874633982193473	4.447909284194273	1.8799525100250726e-10	1.3759239722143604	2.961372045107584e-09	-1.434467468683877e-09	-5.2557504552197544e-09	5.80803316552192e-08	-1.737431197941346e-10	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495589009	5615.313415047819	8889.544184275597	6609.532738801942	2.892216198548551e-11	5615.313415047728	6609.532738801974	2.9094221605566054e-11	49.68658495583632	8889.544184275655	88.77319658448837	5.0749804358929396e-09	-1.1970607647526775e-09	2.9874633982357115	4.447909284195349	3.6166798423557215e-11	1.3086863231493124	-3.9712147750025527e-10	2.4281350381368746e-10	7.149112900606269e-10	-9.304130799137056e-09	-3.3379566295626125e-11	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839564	5615.313415047814	8889.54418427563	6609.532738801966	6.330756999410005e-12	5615.313415047812	6609.532738801965	6.368442027393753e-12	49.68658495583987	8889.544184275626	93.22110586868382	0.0	-1.2091522876289673e-11	2.9874633982336056	4.447909284195549	7.916531702609871e-12	-0.0	3.047126902210252e-12	4.802904471039947e-12	-4.156460988724575e-12	2.8194335754960775e-10	-7.31089542884701e-12	0.6666666666666726	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583973	5615.313415047814	8889.544184275625	6609.53273880197	2.527894262179972e-12	5615.313415047813	6609.53273880197	2.542942030999793e-12	49.68658495583986	8889.544184275623	97.6690151528795	1.4097167877480388e-10	0.0	2.987463398233598	4.447909284195583	3.161099860452468e-12	1.0	1.4302840561395053e-12	3.2019363140266316e-12	-1.7948354269492483e-12	0.0	-2.9192671510452694e-12	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839805	5615.313415047814	8889.544184275623	6609.532738801971	1.2515674499302885e-12	5615.313415047813	6609.5327388019705	1.2590176419502037e-12	49.68658495583987	8889.54418427562	102.11692443707513	0.0	0.0	2.9874633982335967	4.447909284195594	1.5650692952282298e-12		6.840488964145459e-13	5.33656052337772e-13	-9.446502247101307e-13	0.0	-1.4453372518635567e-12	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583984	5615.313415047814	8889.54418427562	6609.532738801971	7.569703877125795e-13	5615.313415047813	6609.5327388019705	7.614763971507495e-13	49.68658495583987	8889.54418427562	106.56483372127072	0.0	0.0	2.9874633982335963	4.447909284195599	9.46581913161736e-13		3.1093131655206633e-13	5.33656052337772e-13	-4.723251123550653e-13	-2.8194335754960775e-10	-8.741658310049464e-13	0.6666666666666726	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583984	5615.313415047814	8889.54418427562	6609.532738801972	6.679984532249448e-13	5615.313415047813	6609.5327388019705	6.719748403911724e-13	49.68658495583987	8889.54418427562	111.01274300546633	-1.4097167877480388e-10	0.0	2.9874633982335963	4.4479092841956	8.353236323464185e-13	1.0	3.1093131655206633e-13	0.0	-4.723251123550653e-13	-2.8194335754960775e-10	-7.714191102481658e-13	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583985	5615.313415047814	8889.54418427562	6609.532738801972	5.790265187373102e-13	5615.313415047813	6609.5327388019705	5.824732836315956e-13	49.68658495583988	8889.54418427562	115.46065228966194	-1.4097167877480388e-10	0.0	2.987463398233596	4.4479092841956005	7.240653515311014e-13	1.0	3.1093131655206633e-13	-1.067312104675544e-12	-4.723251123550653e-13	0.0	-6.68672389491346e-13	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839855	5615.313415047814	8889.54418427562	6609.532738801972	4.900545842496755e-13	5615.313415047813	6609.5327388019705	4.929717268720185e-13	49.68658495583988	8889.54418427562	119.90856157385755	-1.4097167877480388e-10	0.0	2.9874633982335954	4.447909284195601	6.128070707157841e-13	1.0	1.865587899312398e-13	-1.067312104675544e-12	-3.778600898840523e-13	0.0	-5.659256687345458e-13	0.6666666666666726	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839855	5615.313415047814	8889.54418427562	6609.532738801972	4.010826497620409e-13	5615.313415047813	6609.5327388019705	4.0347017011244164e-13	49.68658495583988	8889.54418427562	124.35647085805316	-1.4097167877480388e-10	0.0	2.987463398233595	4.447909284195602	5.015487899004669e-13	1.0	1.865587899312398e-13	-1.067312104675544e-12	-3.778600898840523e-13	0.0	-4.631789479777554e-13	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583986	5615.313415047814	8889.54418427562	6609.532738801972	3.1211071527440626e-13	5615.313415047813	6609.532738801971	3.1396861335286474e-13	49.68658495583988	8889.54418427562	128.80438014224876	0.0	0.0	2.987463398233596	4.447909284195603	3.902905090851492e-13		6.218626331041327e-14	-1.067312104675544e-12	-2.833950674130392e-13	0.0	-3.604322272209552e-13	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	2.2313878078677156e-13	5615.313415047813	6609.532738801971	2.2446705659328777e-13	49.68658495583989	8889.54418427562	133.25228942644438	0.0	0.0	2.9874633982335954	4.447909284195604	2.7903222826983183e-13		6.218626331041327e-14	-1.067312104675544e-12	-2.833950674130392e-13	0.0	-2.576855064641501e-13	0.6666666666666726	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	1.341668462991369e-13	5615.313415047813	6609.532738801971	1.3496549983371083e-13	49.68658495583989	8889.54418427562	137.70019871064	0.0	0.0	2.987463398233595	4.447909284195605	1.6777394745451442e-13		6.218626331041327e-14	-1.067312104675544e-12	-2.833950674130392e-13	0.0	-1.5493878570734497e-13	0.3333333333333298	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839876	5615.313415047814	8889.54418427562	6609.532738801972	5.720429619572172e-14	5615.313415047813	6609.532738801971	5.754481559086197e-14	49.68658495583989	8889.54418427562	142.14810799483558	0.0	0.0	2.9874633982335945	4.447909284195605	7.153325019442779e-14		0.0	-1.067312104675544e-12	-1.8893004494202614e-13	0.0	-6.606076265720429e-14	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839876	5615.313415047814	8889.54418427562	6609.532738801972	5.0857002454872004e-14	5615.313415047813	6609.532738801971	5.1159738383224775e-14	49.68658495583989	8889.54418427562	146.59601727903117	0.0	0.0	2.9874633982335945	4.447909284195605	6.359603950542212e-14		0.0	-1.067312104675544e-12	-1.8893004494202614e-13	0.0	-5.873077010043751e-14	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839876	5615.313415047814	8889.54418427562	6609.532738801972	4.450970871402227e-14	5615.313415047813	6609.532738801971	4.477466117558757e-14	49.68658495583989	8889.54418427562	151.0439265632268	0.0	0.0	2.9874633982335945	4.447909284195606	5.565882881641644e-14		0.0	-1.067312104675544e-12	-1.8893004494202614e-13	0.0	-5.140077754366829e-14	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839876	5615.313415047814	8889.54418427562	6609.532738801972	3.816241497317255e-14	5615.313415047813	6609.532738801971	3.838958396795037e-14	49.68658495583988	8889.54418427562	155.4918358474224	0.0	0.0	2.9874633982335945	4.447909284195606	4.7721618127410764e-14		0.0	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-4.407078498689784e-14	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.686584955839876	5615.313415047814	8889.54418427562	6609.532738801972	3.1815121232322817e-14	5615.313415047813	6609.532738801971	3.200450676031317e-14	49.68658495583988	8889.54418427562	159.939745131618	0.0	0.0	2.9874633982335945	4.447909284195606	3.978440743840509e-14		0.0	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.674079243012984e-14	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	2.5467827491473093e-14	5615.313415047813	6609.532738801971	2.5619429552675976e-14	49.68658495583988	8889.54418427562	164.3876544158136	0.0	0.0	2.9874633982335945	4.447909284195606	3.1847196749399424e-14		6.218626331041327e-14	-1.067312104675544e-12	-1.8893004494202614e-13	0.0	-2.941079987335939e-14	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	1.9120533750623363e-14	5615.313415047813	6609.532738801971	1.9234352345038782e-14	49.68658495583988	8889.54418427562	168.8355637000092	0.0	0.0	2.9874633982335945	4.447909284195606	2.390998606039375e-14		6.218626331041327e-14	-1.067312104675544e-12	-1.8893004494202614e-13	0.0	-2.2080807316591394e-14	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	1.2773240009773637e-14	5615.313415047813	6609.532738801971	1.2849275137401587e-14	49.68658495583987	8889.54418427562	173.28347298420482	0.0	0.0	2.9874633982335945	4.447909284195606	1.597277537138808e-14		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-1.475081475982217e-14	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	6.42594626892391e-15	5615.313415047813	6609.532738801971	6.464197929764391e-15	49.68658495583987	8889.54418427562	177.73138226840044	0.0	0.0	2.9874633982335945	4.447909284195606	8.035564682382406e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-7.420822203053253e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	4.11578062184475e-15	5615.313415047813	6609.532738801971	4.1402805846287504e-15	49.68658495583987	8889.54418427562	182.17929155259594	0.0	0.0	2.9874633982335945	4.447909284195606	5.146731706312248e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.752992780095865e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	4.0673919086298556e-15	5615.313415047813	6609.532738801971	4.091603828444163e-15	49.68658495583987	8889.54418427562	186.62720083679153	0.0	0.0	2.9874633982335945	4.447909284195606	5.086222231339521e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.6971124439757066e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	4.0190031954149616e-15	5615.313415047813	6609.532738801971	4.042927072259576e-15	49.68658495583987	8889.54418427562	191.07511012098718	0.0	0.0	2.9874633982335945	4.447909284195606	5.025712756366794e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.641232107855395e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.970614482200067e-15	5615.313415047813	6609.532738801971	3.994250316074989e-15	49.68658495583987	8889.54418427562	195.52301940518277	0.0	0.0	2.9874633982335945	4.447909284195606	4.965203281394067e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.585351771735084e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.922225768985172e-15	5615.313415047813	6609.532738801971	3.945573559890402e-15	49.68658495583987	8889.54418427562	199.97092868937835	0.0	0.0	2.9874633982335945	4.447909284195606	4.90469380642134e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.529471435614772e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.873837055770277e-15	5615.313415047813	6609.532738801971	3.896896803705815e-15	49.68658495583987	8889.54418427562	204.41883797357394	0.0	0.0	2.9874633982335945	4.447909284195606	4.8441843314486135e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.473591099494308e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.8254483425553825e-15	5615.313415047813	6609.532738801971	3.848220047521229e-15	49.68658495583987	8889.54418427562	208.8667472577696	0.0	0.0	2.9874633982335945	4.447909284195606	4.7836748564758876e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.417710763373996e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.777059629340488e-15	5615.313415047813	6609.532738801971	3.7995432913366416e-15	49.68658495583987	8889.54418427562	213.31465654196518	0.0	0.0	2.9874633982335945	4.447909284195606	4.72316538150316e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.361830427253838e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.728670916125592e-15	5615.313415047813	6609.532738801971	3.7508665351520545e-15	49.68658495583987	8889.54418427562	217.76256582616082	0.0	0.0	2.9874633982335945	4.447909284195606	4.662655906530432e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.3059500911336796e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.680282202910698e-15	5615.313415047813	6609.532738801971	3.702189778967468e-15	49.68658495583987	8889.54418427562	222.2104751103564	0.0	0.0	2.9874633982335945	4.447909284195606	4.602146431557707e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.250069755013215e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.631893489695804e-15	5615.313415047813	6609.532738801971	3.65351302278288e-15	49.68658495583987	8889.54418427562	226.658384394552	0.0	0.0	2.9874633982335945	4.447909284195606	4.54163695658498e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.194189418892904e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.583504776480909e-15	5615.313415047813	6609.532738801971	3.604836266598294e-15	49.68658495583987	8889.54418427562	231.1062936787476	0.0	0.0	2.9874633982335945	4.447909284195606	4.481127481612251e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.138309082772745e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.5351160632660144e-15	5615.313415047813	6609.532738801971	3.556159510413707e-15	49.68658495583987	8889.54418427562	235.55420296294318	0.0	0.0	2.9874633982335945	4.447909284195606	4.420618006639526e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.082428746652434e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.544184275619	6609.532738801972	3.4867273500511196e-15	5615.313415047813	6609.532738801971	3.5074827542291195e-15	49.68658495583987	8889.54418427562	240.00211224713883	0.0	0.0	2.9874633982335945	4.447909284195606	4.360108531666799e-15		0.0	-1.067312104675544e-12	-9.446502247101307e-14	-2.8194335754960775e-10	-4.026548410532046e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	3.438338636836225e-15	5615.313415047813	6609.532738801971	3.458805998044533e-15	49.68658495583987	8889.54418427562	244.45002153133441	0.0	0.0	2.9874633982335945	4.447909284195606	4.2995990566940725e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.9706680744117344e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	3.38994992362133e-15	5615.313415047813	6609.532738801971	3.410129241859946e-15	49.68658495583987	8889.54418427562	248.89793081553006	0.0	0.0	2.9874633982335945	4.447909284195606	4.239089581721345e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.914787738291576e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	3.3415612104064357e-15	5615.313415047813	6609.532738801971	3.361452485675359e-15	49.68658495583987	8889.54418427562	253.34584009972565	0.0	0.0	2.9874633982335945	4.447909284195606	4.178580106748619e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.858907402171188e-15	0.6666666666666596	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	3.293172497191541e-15	5615.313415047813	6609.532738801971	3.3127757294907723e-15	49.68658495583987	8889.54418427562	257.79374938392124	0.0	0.0	2.9874633982335945	4.447909284195606	4.118070631775892e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.803027066050953e-15	0.3333333333333428	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658495583987	5615.313415047814	8889.54418427562	6609.532738801972	3.2447837839766462e-15	5615.313415047813	6609.532738801971	3.2640989733061856e-15	49.68658495583987	8889.54418427562	262.2416586681168	0.0	0.0	2.9874633982335945	4.447909284195606	4.057561156803166e-15		6.218626331041327e-14	-1.067312104675544e-12	-9.446502247101307e-14	0.0	-3.747146729930565e-15	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
