CycBt	CKIt	Cdc20a	Cdc20t	IEP	Cdh1	SK	m	CycB	Trimer	Mad	Values[TF]
0.054267089217230405	0.04451730976820744	4.601330215800022e-06	0.04987861627622676	0.002338147992852517	0.5388147401683031	0.42671991807355875	0.6633258836535364	0.012942663608016249	0.041324425609214156	1.0	0.3880256724560665
0.06447696599526904	0.049305380445850346	6.505985946581079e-06	0.049890438035351814	0.0032996786025747387	0.39865073411190965	0.3753331858105537	0.6664292351044847	0.017794920901750902	0.04668204509351814	1.0	0.3153685680313741
0.07735602805185535	0.056828198543878654	9.04205668874753e-06	0.04990169657399614	0.004574161096550586	0.2980041739644327	0.3143010808781017	0.6695460643239066	0.022905073735410314	0.05445095431644503	1.0	0.2549266485028742
0.09192845061553961	0.06568598235404179	1.2251686031742097e-05	0.0499131732331465	0.006177868566014304	0.22891176097561441	0.25940267067487915	0.6726764200885488	0.02847128149972293	0.06345716911581668	1.0	0.20923575425192492
0.10821705078030004	0.07480111404728483	1.6252280731737423e-05	0.04992655195990563	0.008162623208444176	0.1667328759843305	0.21301600236739462	0.6758203512598112	0.0354671295463205	0.07274992123397954	1.0	0.16950483209960954
0.128017811864551	0.08355697153539682	2.1384249074121663e-05	0.04994732825208525	0.010686153949008891	0.09820293684570931	0.17061897517404293	0.6789779067829509	0.04622999102599443	0.08178782083855657	1.0	0.12881092801691432
0.15256738567881875	0.09016329820130656	2.839801816371515e-05	0.04999926991079555	0.014094587598113446	0.05003741605022077	0.12983397637676838	0.6821491356862684	0.06379559107679939	0.08877179460201937	1.0	0.09090407157488521
0.17967632090670985	0.09052861990970842	3.8429456459992906e-05	0.05018471510812803	0.018888805674431533	0.028384856410768714	0.09425481834236946	0.6853340870802943	0.09014098215080682	0.08953533875590303	1.0	0.062490407720340944
0.20760470817881962	0.08300119765874761	5.291674484011983e-05	0.05090089485279058	0.025645739248273916	0.01774263295477784	0.0668651388219475	0.6885328101569476	0.12526088905021793	0.08234381912860171	1.0	0.04394861863935119
0.23545210762683105	0.07267839898425234	7.303256774769317e-05	0.05319588573853849	0.03470254601476205	0.012528195074913392	0.048144329572471556	0.6917453541886981	0.16321628593368614	0.07223582169314492	1.0	0.0332770790743283
0.26272985043855995	0.06347682875065098	9.931936300908753e-05	0.058766817336394855	0.04598318681257876	0.009733281010002646	0.03629076585213236	0.6949717685277097	0.19956950463911766	0.06316034579944231	1.0	0.027027947662042588
0.2892241738498052	0.05611375203998365	0.00013210153229956855	0.06956888108526653	0.05923380065659917	0.008038298209258093	0.028884872751510013	0.6982121026049708	0.23334986616265527	0.05587430768714994	1.0	0.02303658015739891
0.31484937291447507	0.05031886749773207	0.00017172703898184476	0.08740910560430507	0.07418050363940559	0.006905072432237452	0.024124805453659956	0.7014664059294154	0.2647198735164332	0.050129499398041844	1.0	0.020274826437704545
0.3395755160206467	0.04571209847499379	0.00021863728003268854	0.11363624754499217	0.09056981688088511	0.0060924403322632536	0.020914767748207743	0.7047347280870324	0.29401836416602417	0.04555715185462249	1.0	0.018244414862537528
0.36339843458187765	0.04198641112411169	0.00027344407202632676	0.14894978765031863	0.10817306335141354	0.005479521069251532	0.018632950043156824	0.7080171187399608	0.32154219684758745	0.04185623773429023	1.0	0.016683521346630696
0.3863265325117754	0.038919270499298636	0.00033699839695459086	0.1933453323669005	0.12678344945645345	0.004999675820468246	0.0169305413171592	0.7113136276255747	0.3475189324753204	0.038807600036454976	1.0	0.015443000919992508
0.4083744211045104	0.03635291480597952	0.0004104386611866916	0.24618684652745904	0.14621273727539594	0.004613252172344441	0.015608159458761735	0.7146243045555557	0.37211893612930574	0.036255484975204644	1.0	0.014431818644012804
0.42955954682648817	0.03417485667886168	0.0004952432713649806	0.3063645535200368	0.16628874439723346	0.004295175361211713	0.014547676576371344	0.7179491994149519	0.3954708877922232	0.03408865903426496	1.0	0.013591162378280144
0.44990022347833236	0.03230362560784949	0.0005933093444259219	0.3724845513365457	0.18685362498857544	0.004028799317163807	0.013675940731700842	0.7212883621612256	0.41767375490559516	0.032226468572737185	1.0	0.012881241212770846
0.46941434536713694	0.0306791124512716	0.0007070716661349773	0.44304505279228046	0.20776268527376815	0.0038026352252118777	0.012945515800675966	0.7246418428232901	0.4388049890878335	0.03060935627930343	1.0	0.012274103216922641
0.48811841531760686	0.029256146989692207	0.0008396780066308983	0.516573670608646	0.22888352205505946	0.003608505175476628	0.012324278375874948	0.7280096915005303	0.45892587889720865	0.029192536420398214	1.0	0.01174950302243279
0.5060266733279	0.028000210183677446	0.0009952466925025234	0.5917186978954742	0.2500953377733241	0.003440448597097807	0.011789630861331859	0.7313919583618137	0.4780849083377495	0.027941764990150417	1.0	0.011292408281577373
0.5231501696369933	0.02688453713500438	0.0011792499810515515	0.667299213637968	0.27128833673732966	0.0032940499212355885	0.011325163455449053	0.7347886936444874	0.4963196913651343	0.026830478271859012	1.0	0.01089143410998308
0.5394956303289228	0.025888132787728606	0.0013990973268850695	0.7423238741888664	0.29236314058809837	0.003166015492412283	0.010918653260894423	0.7381999476533633	0.5136577991840116	0.025837831144911234	1.0	0.010537828506519721
0.555063923022515	0.024994398664956487	0.0016650476686002214	0.8159886941239697	0.31323018016230525	0.003053907804757274	0.01056082073705075	0.741625770759691	0.5301165844558429	0.024947338566672108	1.0	0.010224800229167923
0.569847831715631	0.024190182389320882	0.001991683492055541	0.8876623472557787	0.3338090287370764	0.0029559889529358627	0.010244534268946715	0.745066213400115	0.5457018968084033	0.02414593490722773	1.0	0.009947070635372235
0.583828652822994	0.023465136656889908	0.0024003830996673016	0.9568651372866943	0.3540276388509956	0.0028711532376135772	0.009964294531919826	0.7485213260756216	0.5604053133064245	0.023423339516569504	1.0	0.009700582706529686
0.5969707361252298	0.022811329230170405	0.0029236456750760644	1.0232455929037645	0.3738214290335838	0.0027989534261312	0.009715907492409722	0.7519911593504732	0.5741990650423279	0.022771671082901873	1.0	0.00948233420863303
0.6092123082613724	0.022223096391346186	0.0036130189849118886	1.0865568802568408	0.3931321294847428	0.0027397581356826996	0.00949630204267986	0.755475763851128	0.5870270045159773	0.022185303745395103	1.0	0.009290330363767741
0.620449266032288	0.02169719934091448	0.0045543593173949844	1.146633843086248	0.41190621768891045	0.0026951391181011023	0.009303485419256798	0.7589751902651453	0.598788241457468	0.021661024574820047	1.0	0.009123686819695007
0.6305050708453273	0.021233462149968945	0.005898535598522546	1.203370231464969	0.43009261198463833	0.0026687175536280264	0.009136674002274357	0.7624894893400815	0.609306400174104	0.02119867067122333	1.0	0.0089829757330648
0.639072349121642	0.020836310672072367	0.007924503014493343	1.256694119850947	0.44763894970944146	0.002667968397066948	0.008996713702738702	0.7660187118823697	0.6182696850355007	0.020802664086141266	1.0	0.008871034103958092
0.6455982265738415	0.02051808542213247	0.011162430374833039	1.3065368681165621	0.4644850964489907	0.0027078887806954695	0.00888705317678883	0.7695629087561867	0.6251129117351574	0.020485314838684075	1.0	0.008794697412539155
0.6490756375196016	0.020305501934348158	0.016581318164367084	1.3527863024684474	0.48055147905937307	0.0028172517128439273	0.008815775326999401	0.7731221308823071	0.6288023766543365	0.02027326086526516	1.0	0.008768220637132465
0.6477592629969122	0.02024976894891987	0.02568416682967917	1.3952089121792879	0.49571961619723776	0.0030450821571463014	0.008799306934388849	0.7766964292369432	0.6275417111126531	0.02021755188425908	1.0	0.008818839812315652
0.6390451621408371	0.020436504904297076	0.04014506245375792	1.4333242054484707	0.5098071011047174	0.003460954729087482	0.008867684383500161	0.7802858548505716	0.6186416384044242	0.020403523736412812	1.0	0.008992987942491067
0.6199346775710494	0.020988812101420513	0.061014143403702155	1.4662147466410431	0.5225515263066436	0.00415196080708318	0.009069795893176358	0.7838904588067468	0.5989808479397751	0.020953829631274182	1.0	0.009360660063996587
0.5881370653832318	0.022065706021138526	0.0881991423490289	1.4922271389824109	0.5336240857794425	0.005234753073124076	0.00947798054715589	0.7875102922408993	0.5661102683842911	0.02202679699894077	1.0	0.010020474101708626
0.5432440848134821	0.023867642883663446	0.12054561039927031	1.5084601199581162	0.5426787097041373	0.0068961541760465565	0.010195980203678156	0.7911454063391229	0.5194223039974132	0.023821780816068852	1.0	0.011114629093595521
0.4872975909758312	0.026657875638115267	0.15619345034495957	1.5099867064502928	0.5494194269940428	0.00947775678462414	0.011379013807094345	0.7947958523369436	0.46069745417815544	0.02660013679767577	1.0	0.012867232539189161
0.4244214239138954	0.030806122184945314	0.19293118274576856	1.489346214355701	0.553657833287302	0.013674240448104263	0.013282546944117972	0.7984616815180803	0.3936933525042912	0.030728071409604193	1.0	0.01567646423023899
