Ca_D_Cytosol	Ca_Cytosol	IP3_Cytosol	PA_Cytosol	PA_D_Cytosol	IP3_D_Cytosol	CG_Cytosol	D28k_high_D_Cytosol	D28k_high_Cytosol	CGB_D_Cytosol	D28kB_D_Cytosol	D28k_Cytosol	PABMg_D_Cytosol	PABMg_Cytosol	PABCa_Cytosol	PABCa_D_Cytosol	D28kB_high_D_Cytosol	D28kB_high_Cytosol	D28k_D_Cytosol	CGB_Cytosol	CG_D_Cytosol	D28kB_Cytosol	h_D_ERM	h_ERM	Values[flux0_ar]	Values[flux1_ar]	Values[pulses_ar]
28.968205981144845	28.99997286101629	96.32000000000004	1905.2566304758154	1905.5735037868849	96.3200000000001	83905.28543334514	43712.04037214237	43708.58145077663	12402.9731143065	2660.385227193329	45501.56467172951	35979.124224823776	35973.26147940668	10281.487910117568	10275.30829138941	4447.959627857665	4451.418549223409	45501.49836331324	12414.696506655113	83917.00882569375	2664.068483321202	0.8029921655859814	0.8027652708694717	0.0	0.0	2.3693625119443925e-07
28.71764627834794	28.7447457365899	96.32000000000008	1908.6218315331712	1908.8922176953113	96.32000000000012	84000.60893864036	43747.176239722525	43744.223161037255	12309.34970556153	2638.6115149358116	45523.06865942779	36041.57478497392	36036.57315609322	10214.811032373678	10209.53901733085	4412.823760277504	4415.77683896277	45523.01320446124	12319.373001359874	84010.63223443869	2641.7557539498525	0.8048673113545696	0.8046746445113637	0.0	0.0	7.222535219152944e-08
28.51112508374496	28.534385922836236	96.32000000000008	1911.404518591582	1911.6364631953386	96.32000000000012	84079.33808238893	43776.176119279706	43773.64044616735	12232.024476240145	2620.648913786115	45540.79859235186	36093.21529965593	36088.925743872904	10159.675757535604	10155.154257148806	4383.823880720341	4386.359553832709	45540.752190569954	12240.64385761129	84087.95746376006	2623.3492808665305	0.8064212993443863	0.8062569098630061	0.0	0.0	2.2016476891539922e-08
28.340816179005845	28.36091722287247	96.32000000000012	1913.7053942424811	1913.9055524025096	96.32000000000012	84144.37144126472	43800.11794855271	43797.926811558194	12168.15065569795	2605.8250891870553	45555.42197282178	36135.91453219676	36132.213767265406	10114.086858492194	10110.185935400814	4359.8820514473355	4362.073188441848	45555.38313030553	12175.610498735445	84151.83128430221	2608.159690226351	0.8077084962629918	0.8075675014959768	0.0	0.0	6.71128959579597e-09
28.200311466732774	28.217809587993997	96.3200000000001	1915.607792788799	1915.7816688287623	96.32000000000012	84198.0981945261	43819.88827703807	43817.98160030885	12115.381743711632	2593.587985613377	45567.48659876484	36171.21894815794	36168.0050115002	10076.393215711085	10073.005403013376	4340.111722961971	4342.018399691215	45567.45407333553	12121.883745474022	84204.6001962885	2595.6210161975796	0.8087742933517432	0.8086526668090327	0.0	0.0	2.0458045245171307e-09
28.08435539040392	28.099708022480478	96.32000000000022	1917.1806629170062	1917.3328089359866	96.32000000000014	84242.4886235294	43836.216885286754	43834.54511746945	12071.782639538049	2583.483782089423	45577.442552667155	36200.408060820446	36197.59663025309	10045.228726830004	10042.265150243647	4323.783114713299	4325.454882530605	45577.41530978629	12077.493316470778	84248.19930046213	2585.2680575619434	0.8096565018985503	0.8095509140352576	0.0	0.0	6.236232385436762e-10
27.988631760931977	28.002215065033468	96.32000000000006	1918.481042465595	1918.6152227736657	96.32000000000014	84279.1682335089	43849.70494484357	43848.22719972448	12035.756851807557	2575.1390512738753	45585.659988990454	36224.54035302821	36222.061700103535	10019.463277430921	10016.850444198197	4310.2950551564945	4311.772800275581	45585.63716591933	12040.813706491264	84284.2250881926	2576.7180600125157	0.8103865671326888	0.8102942609144717	0.0	0.0	1.9009926852297679e-10
27.90959187147215	27.92171545582218	96.3200000000001	1919.5561098688931	1919.6754371209574	96.32000000000014	84309.47853804188	43860.84797890001	43859.53050946286	12005.986804588989	2568.2462735881136	45592.44356962985	36244.4913445253	36242.287812381226	9998.162097749964	9995.83923835382	4299.152021100061	4300.469490537208	45592.42444612503	12010.503401958309	84313.99513541118	2569.6558485386468	0.8109906077777315	0.8109092988819008	0.0	0.0	5.794801998938001e-11
27.844315302960887	27.855234188196047	96.31999999999994	1920.4448843199682	1920.5519321877143	96.32000000000014	84334.52698834075	43870.05463208478	43868.869576670026	11981.384802857043	2562.55203765403	45598.04421665651	36260.98514119111	36259.00905716882	9980.552078511295	9978.468946621255	4289.945367915296	4291.130423330042	45598.02819092192	11985.45495165945	84338.59713714314	2563.821720596909	0.8114902979228387	0.8114180934011742	0.0	0.0	1.7664313212671385e-11
27.790396839292523	27.800321212833232	96.3200000000003	1921.1796339858531	1921.2765303923336	96.32000000000014	84355.22802296601	43877.662040629875	43876.586391597884	11961.052717673303	2557.8474060363865	45602.66870367614	36274.62056706548	36272.83251548646	9965.993870527776	9964.10892254226	4282.337959370194	4283.413608402187	45602.65527252862	11964.753917034192	84358.9292223269	2559.001563474848	0.8119036101866598	0.811838941542132	0.0	0.0	5.384618168706046e-12
27.745854308495623	27.754957494747387	96.32000000000012	1921.7870420924642	1921.8755463488503	96.32000000000014	84372.33685199115	43883.94843991784	43882.96319460947	11944.248806367095	2553.9600323668647	45606.4874997295	36285.89280343993	36284.26019665062	9953.958781256992	9952.237670211302	4276.05156008223	4277.036805390638	45606.47624220106	11947.645088009385	84375.73313363313	2555.0187699049316	0.8122454392218856	0.8121870070560039	0.0	0.0	1.6413948549078335e-12
27.70905332250519	27.717478308520143	96.32000000000014	1922.2891721780109	1922.3707387925472	96.32000000000014	84386.47728085896	43889.14351907219	43888.232980344066	11930.360386061893	2550.747700320343	45609.64119519857	36295.211301215706	36293.70719755129	9944.009650270751	9942.423979991816	4270.856480927881	4271.767019656042	45609.63175894442	11933.504659141716	84389.62155393831	2551.727613045928	0.8125281231077421	0.8124748512157344	0.0	0.0	5.003469113883953e-13
27.678645663809732	27.686510450518295	96.32000000000014	1922.7042669773773	1922.7800984328446	96.32000000000014	84398.16464189248	43893.43693522364	43892.58813487465	11918.881311861058	2548.093019980712	45612.24577400715	36302.91460607672	36301.51673220228	9935.785020820407	9934.311315490502	4266.563064776419	4267.411865125436	45612.23786401082	11921.817298107742	84401.10062813916	2549.0078090294337	0.8127618783460661	0.8127128756039306	0.0	0.0	1.5252090682955375e-13
27.65351876975426	27.660920766154092	96.32000000000014	1923.0474095766194	1923.1184999769955	96.32000000000014	84407.82470630846	43896.98532194814	43896.18754523402	11909.393402560816	2545.899068382184	45614.39694508272	36309.28262780965	36307.972570213235	9928.986040210211	9927.604892213429	4263.014678051938	4263.812454766046	45614.39031425563	11912.157233691676	84410.58853743938	2546.7600480517967	0.8129551621733365	0.8129096908861069	0.0	0.0	4.6492996140535327e-14
27.632754280481148	27.639773916366302	96.32000000000014	1923.3310700655861	1923.398241232709	96.32000000000014	84415.80927603014	43899.91805816577	43899.162451477096	11901.551127161836	2544.0858052613407	45616.173701801774	36314.546784826314	36313.30932117687	9923.365628757605	9922.06099394104	4260.081941834293	4260.837548522983	45616.168143148396	11904.172663970015	84418.43081283836	2544.902320510453	0.8131149736761719	0.8130724232933808	0.0	0.0	1.4172474679418716e-14
27.615593947781935	27.62229764647301	96.32000000000014	1923.565557985483	1923.6294893063723	96.32000000000014	84422.40905783705	43902.342025252125	43901.62127233745	11895.068960460572	2542.5871203179786	45617.64125282755	36318.89840050268	36317.720946774505	9918.71951524008	9917.478130191015	4257.657974747952	4258.3787276626235	45617.63659290735	11897.572882163158	84424.91297953961	2543.3668906941343	0.813247104054249	0.8132069693530279	0.0	0.0	4.320199927137928e-15
27.601411593215378	27.607854219683805	96.32000000000014	1923.759396451436	1923.8206495578465	96.32000000000014	84427.86428781952	43904.34552859375	43903.653583267434	11889.710948138247	2541.348401042092	45618.85343502005	36322.49564601969	36321.36779934612	9914.878824202515	9913.689724422533	4255.6544714063175	4256.34641673264	45618.84952848653	11892.117652180665	84430.27099186192	2542.0978041833823	0.8133563442684143	0.8133182072525804	0.0	0.0	1.3169279065671304e-15
27.589690017485182	27.595916895751095	96.32000000000012	1923.9196315609956	1923.978670734906	96.32000000000014	84432.3735037323	43906.00153260046	43905.333398031005	11885.28209087475	2540.324527659581	45619.85470159716	36325.46928227918	36324.38244297884	9911.703945460238	9910.558066985986	4253.998467399609	4254.666601969058	45619.85142663298	11887.608436267848	84434.69984912542	2541.048833100324	0.8134466572511145	0.8134101721405852	0.0	0.0	4.014395491748072e-16
27.580001974921096	27.586050551409414	96.32000000000012	1924.0520882512876	1924.1092972959293	96.32000000000014	84436.10078928417	43907.37033021374	43906.7218766404	11881.621229247703	2539.4782194719855	45620.68176102153	36327.927408039446	36326.8744671138	9909.07946463498	9907.969314664695	4252.629669786328	4253.278123359667	45620.67901552011	11883.881150716	84438.36071075247	2540.1817815431336	0.8135213206381746	0.813486201426719	0.0	0.0	1.2237094440633122e-16
27.57199448527318	27.577895700815276	96.32000000000016	1924.1615819050721	1924.2172780927037	96.32000000000014	84439.18175883385	43908.501746895316	43907.86956106446	11878.59516574677	2538.7786701731507	45621.36492879289	36329.95938685777	36328.93446763758	9906.909970457416	9905.829355049587	4251.498253104745	4252.13043893561	45621.36262716328	11880.800181166345	84441.3867742534	2539.4650872011175	0.8135830450377587	0.8135490551842935	0.0	0.0	3.7302373584463845e-17
27.56537589922444	27.571155321246344	96.3200000000003	1924.252093246247	1924.3065388497482	96.32000000000014	84441.72849925324	43909.43695963667	43908.81822041276	11876.093811015957	2538.20042195087	45621.929242128215	36331.63909277085	36330.63733731817	9905.116589435642	9904.060388379472	4250.563040363381	4251.181779587298	45621.9273126198	11878.253440746956	84443.88812898421	2538.8726676897286	0.8136340719340338	0.8136010158240954	0.0	0.0	1.1370894306532093e-17
27.559905221809853	27.565583978826865	96.31999999999529	1924.3269129822677	1924.3803248084348	96.32000000000015	84443.8336538432	43910.20999954682	43909.602375141716	11874.02617273958	2537.7224357019163	45622.39537999952	36333.027594550476	36332.044987075154	9903.63411994263	9902.598100641158	4249.790000453218	4250.397624858386	45622.393762460844	11876.148286156957	84445.9557672606	2538.382967860964	0.8136762547593998	0.8136439706353606	0.0	0.0	3.466193298331429e-18
27.55538330454775	27.560978857830083	96.31999999999805	1924.3887614183593	1924.4413186888005	96.32000000000014	84445.57379751002	43910.8489932097	43910.25055626917	11872.317040631187	2537.3273231417597	45622.78042256575	36334.17537547624	36333.20859636226	9902.408662219455	9901.389325835024	4249.151006790353	4249.749443730868	45622.77906657046	11874.408142490147	84447.66489936897	2537.9781730158734	0.8137111260090815	0.8136794801183208	0.0	0.0	1.0566007965174642e-18
27.551645564879486	27.557172345490812	96.319999999997	1924.439887285879	1924.4917381522996	96.32000000000014	84447.01222383179	43911.377187507685	43910.78634493991	11870.904249038995	2537.0007128402294	45623.09847782713	36335.124167404036	36334.17047252675	9901.395660187405	9900.390114443742	4248.6228124923755	4249.213655060174	45623.09734109728	11872.969716168347	84449.07769096117	2537.643559347687	0.8137399527426321	0.8137088344943797	0.0	0.0	3.2208395409995173e-19
27.548555984092815	27.55402591919572	96.32000000001227	1924.482149499084	1924.5334164291676	96.32000000000012	84448.20124993175	43911.81379683264	43911.229231820944	11869.736413159751	2536.730726448836	45623.36119905928	36335.90846797217	36334.96558893809	9900.558281562984	9899.564135598737	4248.186203167419	4248.770768179052	45623.36024615433	11871.780690068454	84450.24552684043	2537.3669573004177	0.8137637825299331	0.8137331004881401	0.0	0.0	9.81809533274804e-20
27.546002147282934	27.55142509492245	96.32000000000367	1924.517084709317	1924.5678689393615	96.32000000000014	84449.18411986777	43912.17470276075	43911.595326840456	11868.771059558592	2536.5075457754187	45623.57821229818	36336.55679430891	36335.62285598334	9899.866079307401	9898.8813567518	4247.825297239318	4248.404673159637	45623.577413497	11870.797820132399	84451.21088044159	2537.1383080030078	0.8137834814400879	0.8137531600082583	0.0	0.0	2.992853097332965e-20
27.543891140844643	27.54927524905234	96.32000000000038	1924.5459631801605	1924.596348395508	96.32000000000014	84449.99657912235	43912.4730324507	43911.897945902194	11867.973079758254	2536.3230555968357	45623.757468788775	36337.092719901106	36336.16617223481	9899.293884585091	9898.316951703458	4247.526967549351	4248.102054097853	45623.75679918007	11869.98536087784	84452.00886024193	2536.949297322126	0.8137997654756943	0.8137697421547709	0.0	0.0	9.123123537351566e-21
27.542146169826232	27.547498173398775	96.3200000000001	1924.5698349570846	1924.6198903348375	96.32000000000014	84450.668174615	43912.719636446986	43912.1480955614	11867.3134533781	2536.1705479061256	45623.90553670923	36337.53573145141	36336.61529312283	9898.820891920152	9897.850398213826	4247.280363553065	4247.851904438642	45623.904975406294	11869.313765385208	84452.66848662209	2536.793052842275	0.8138132265600726	0.8137834496804253	0.0	0.0	2.7810046257181296e-21
27.54070376063297	27.546029226359234	96.32000000000005	1924.58956803716	1924.6393507614787	96.32000000000014	84451.22332966691	43912.92348353847	43912.3548735606	11866.768192332682	2536.044477953474	45624.02784163296	36337.90193721786	36336.98654904363	9898.429902919232	9897.464732020735	4247.076516461583	4247.645126439454	45624.02737112418	11868.758610333261	84453.21374766748	2536.6638939243235	0.8138243540275956	0.813794780873301	0.0	0.0	8.477345173066476e-22
27.539511447271497	27.544814976541495	96.31999999999864	1924.6058799533434	1924.6554372943506	96.32000000000014	84451.68223321186	43913.091987413434	43912.525800181844	11866.317467466266	2535.9402622993275	45624.128865478844	36338.204653150264	36337.293439578556	9898.106700467964	9897.145929555456	4246.908012586615	4247.474199818153	45624.12847108188	11868.299706788373	84453.66447253393	2536.5571248045635	0.8138335524114173	0.8138041476694071	0.0	0.0	2.584151803226716e-22
27.538525863039975	27.543811259309884	96.31999999999547	1924.6193638401387	1924.6687348726916	96.32000000000014	84452.06157357302	43913.23127618193	43912.66709164477	11865.944887852347	2535.8541122222405	45624.212310531875	36338.45488661656	36337.54712389117	9897.839532268299	9896.882398510825	4246.768723818125	4247.332908355178	45624.21197993699	11867.920366427217	84454.03705214783	2536.468863917231	0.8138411561267329	0.813811890604222	0.0	0.0	7.877278093307052e-23
27.537711161950124	27.542981569123228	96.32000000000076	1924.630509993807	1924.6797270184143	96.32000000000014	84452.37514551106	43913.346415269145	43912.78388620463	11865.636904570769	2535.7828961062187	45624.28123483895	36338.661736514885	36337.75682635743	9897.61868364894	9896.664556466778	4246.653584730906	4247.216113795444	45624.280957737785	11867.606794489098	84454.3450354294	2536.3959029115063	0.8138474416183382	0.8138182911822801	0.0	0.0	2.4012331660165744e-23
27.53703771486008	27.542295731727243	96.32000000000373	1924.639723710997	1924.6888134282156	96.32000000000014	84452.63435167458	43913.44159182004	43912.880431208556	11865.382318169337	2535.724024902161	45624.33816489495	36338.83272432906	36337.93017218453	9897.436124104755	9896.484482242791	4246.558408180026	4247.119568791522	45624.337932633	11867.347588325569	84454.59962183084	2536.3355892917584	0.8138526374129429	0.8138235821132714	0.0	0.0	7.319686634494984e-24
27.536481030237802	27.541728804993873	96.32000000000043	1924.647340021287	1924.6963245025597	96.32000000000014	84452.84861780958	43913.52026695686	43912.96023754248	11865.171870876726	2535.6753585559723	45624.38518755896	36338.97406752518	36338.07346458001	9897.285215398722	9896.335627972336	4246.479733043192	4247.039762457572	45624.3849928778	11867.133322190608	84454.81006912344	2536.285730564786	0.8138569324221255	0.8138279557668291	0.0	0.0	2.231262385738457e-24
27.536020862840093	27.541260171191926	96.32000000000006	1924.65363587016	1924.7025333604104	96.32000000000014	84453.02573561476	43913.585301685955	43913.02620734767	11864.997909857198	2535.63512819352	45624.42402648413	36339.090905646175	36338.191913963674	9897.16047016622	9896.212580993484	4246.414698314094	4246.9737926523885	45624.42386330793	11866.9562043854	84454.98403014296	2536.24451451753	0.8138604828093341	0.8138315711651363	0.0	0.0	6.801564168811941e-25
27.53564047828419	27.540872788068334	96.32000000000006	1924.6588401891975	1924.707665770205	96.32000000000014	84453.17214569419	43913.63906096496	43913.08073958478	11864.854109284544	2535.6018714216234	45624.456105658945	36339.18748719665	36338.289827428605	9897.057352382279	9896.11086703321	4246.360939035084	4246.919260415271	45624.455968891896	11866.809794305966	84455.12783071562	2536.2104429236456	0.8138634176663961	0.8138345597632805	0.0	0.0	2.0733229510860887e-25
27.5353260438692	27.54055256843459	96.3200000000002	1924.6631422176754	1924.7119083565024	96.32000000000014	84453.2931719492	43913.68349968611	43913.12581725323	11864.735240135984	2535.574379392592	45624.48260131701	36339.267324072884	36338.370765301675	9896.9721124807	9896.02678757068	4246.31650031394	4246.874182746822	45624.48248668615	11866.688768050948	84455.24669986418	2536.1822773157396	0.8138658437047356	0.8138370302263032	0.0	0.0	6.320116891951921e-26
27.535066125086104	27.540287867412513	96.32000000000066	1924.666698388448	1924.715415390716	96.32000000000014	84453.39321534129	43913.7202338227	43913.163079560516	11864.636979882986	2535.551652839517	45624.50448503706	36339.33331934938	36338.43767069213	9896.90165091948	9895.957285259965	4246.279766177345	4246.8369204395185	45624.50438896194	11866.588724658843	84455.34496011717	2536.158993943635	0.8138678491374148	0.8138390723822775	0.0	0.0	1.9265632258115824e-26
27.534851269939818	27.540069059117712	96.32000000000002	1924.6696380159697	1924.718314400552	96.32000000000015	84453.47591380819	43913.750599200095	43913.19388153846	11864.555755420042	2535.532865633162	45624.52255945738	36339.38787284024	36338.49297650867	9896.843405475433	9895.899832759274	4246.249400799956	4246.806118461609	45624.52247893344	11866.506026191984	84455.42618458011	2536.1397464354823	0.813869506886113	0.8138407604879754	0.0	0.0	5.872748758454071e-27
27.53467366535088	27.53988818672401	96.32000000000046	1924.67206799117	1924.7207108000332	96.32000000000016	84453.54427455159	43913.775699996375	43913.21934324073	11864.488613141766	2535.517334978458	45624.537487439695	36339.43296822226	36338.538693783856	9896.795258225045	9895.852340977775	4246.224300003666	4246.780656759325	45624.53741995202	11866.437665448539	84455.4933268584	2536.123835268146	0.8138708772281488	0.8138421559243348	0.0	0.0	1.790191856558197e-27
27.534526852995487	27.539738673093762	96.31999999999911	1924.6740766741534	1924.7226917283638	96.32000000000015	84453.60078332409	43913.796448963	43913.24039054236	11864.433111594954	2535.50449633772	45624.549816624734	36339.470245279525	36338.57648491524	9896.755458410686	9895.813082992187	4246.203551037049	4246.759609457701	45624.54976006238	11866.3811566761	84455.54882840521	2536.110682071024	0.8138720099914083	0.8138433094315647	0.0	0.0	5.45704748338477e-28
27.53440549424488	27.539615081380017	96.31999999999785	1924.6757371053725	1924.724329216809	96.32000000000014	84453.64749494089	43913.81360059654	43913.25778878802	11864.387232585483	2535.4938830741094	45624.559999322846	36339.50105949484	36338.60772407846	9896.722558816258	9895.780631288428	4246.186399403515	4246.742211212039	45624.55995191597	11866.334445059272	84455.59470741467	2536.0998087741073	0.8138729463650083	0.8138442629529472	0.0	0.0	1.663473505748685e-28
27.534305175810708	27.539512917089112	96.32000000000063	1924.6771096624232	1924.725682808735	96.32000000000014	84453.68610810806	43913.82777858219	43913.27217063005	11864.349307687575	2535.485109562377	45624.56840900947	36339.526531350435	36338.63354720756	9896.695363130093	9895.753805840897	4246.172221417865	4246.727829369998	45624.56836928284	11866.295831892112	84455.63263231257	2536.0908203067493	0.8138737203972961	0.8138450511602603	0.0	0.0	5.070771534887728e-29
27.534222250169478	27.539428465607365	96.31999999999984	1924.678244254925	1924.726801724114	96.32000000000012	84453.71802669147	43913.83949847836	43913.28405903986	11864.317958047564	2535.4778567246594	45624.575354489476	36339.547587071254	36338.654893300896	9896.672882444258	9895.7316312047	4246.160501521706	4246.715940960203	45624.575321194396	11866.263913308665	84455.66398195259	2536.083389768977	0.8138743602336951	0.8138457027142855	0.0	0.0	1.5457248865202096e-29
27.534153702003742	27.53935865613016	96.32000000000025	1924.679182134216	1924.7277266443302	96.32000000000014	84453.74441133258	43913.84918639697	43913.293886255815	11864.29204371541	2535.4718611213484	45624.581090481995	36339.564992195155	36338.6725384533	9896.654299412561	9895.71330116059	4246.150813603104	4246.706113744265	45624.58106257975	11866.237528667549	84455.68989628472	2536.077247269673	0.8138748891369623	0.8138462413037388	0.0	0.0	4.711838047463551e-30
27.534097038707134	27.539300950196836	96.32000000000006	1924.679957405324	1924.7284912031705	96.32000000000014	84453.76622142049	43913.85719463408	43913.30200963937	11864.270622398584	2535.4669047723723	45624.58582759409	36339.579379643445	36338.68712431452	9896.638938280226	9895.698149153455	4246.142805365995	4246.697990360698	45624.58580421045	11866.21571857966	84455.71131760156	2536.072169486716	0.8138753263399715	0.8138466865136693	0.0	0.0	1.436311078325569e-30
27.534050199151864	27.53925324875622	96.32000000000015	1924.6805982676963	1924.7291232104444	96.32000000000014	84453.78425029744	43913.86381448019	43913.30872466922	11864.252914895655	2535.4628075107426	45624.589739745265	36339.591272739715	36338.69918142503	9896.626240307358	9895.685624049911	4246.136185519886	4246.691275330848	45624.58972014898	11866.197689702707	84455.72902510449	2536.067971839449	0.8138756877452582	0.8138470545378095	0.0	0.0	4.378311590805409e-31
