cytosolic free ca concentration	ER ca concentration	Values[V]	Values[n]	Values[a]	Values[nIR]	Values[rIR]	Values[alphaIRn]	Values[betaIRn]	Values[nIRinf]	Values[tauIRn]	Values[alphaIRr]	Values[betaIRr]	Values[rIRinf]	Values[tauIRr]	Values[calcium current]	Values[delayed rectifier k current]	Values[ca dependent k current]	Values[nucleotide sensitive k current]	Values[erg like k current]	Values[minf]	Values[ninf]	Values[ainf]	Values[w]	Values[jmem]	Values[jserca]	Values[jleak]	Values[jip3]	Values[oinf]	Values[jer]
0.10368330664276747	99.97647396834766	-57.48064712729586	0.0006148060052906783	0.4599907579213102	0.056327469629666616	0.1760550505944287	0.0008297906753478088	3.602769166113076e-05	0.9583888572546778	1154.9766534228247	0.03017977647257374	0.14369268999952686	0.17357421266820502	5.751341890353059	-4530.609762335535	15.079404696923003	77.3681538762098	4029.3702031030302	0.8686739442072325	0.04215279572116512	0.0002494183689316323	0.4101931573838897	0.004906837372512044	-0.0003489173980435849	0.04147332265710699	0.049936395330852444	0.0	0.0	0.008463072673745457
0.10376476015674074	99.97605163450302	-57.40303971790165	0.00059278704738949	0.4599905922576197	0.0571048569242661	0.17562088658912492	0.0008228015422662319	3.622394536155726e-05	0.9578313497291095	1164.109813274009	0.0300863285784379	0.1437160939502161	0.17310649725539762	5.753659732994428	-4555.466951836655	14.603750180117293	78.01510206446868	4047.218091048115	0.8823824692398609	0.04241469295284166	0.0002533189238283074	0.410390236129404	0.004926046621045277	-0.00025335074808320243	0.0415059040626963	0.04993614343717315	0.0	0.0	0.008430239374476844
0.1038468513583919	99.97563094865288	-57.32412598876567	0.000572342367006323	0.45999042725401523	0.05787495100428819	0.17518097997841095	0.0008157545726909018	3.642459871485497e-05	0.9572571121930041	1173.4621468750493	0.029991604125317643	0.14373980667925	0.17263201850732407	5.756011508620689	-4580.871961393798	14.163312198693566	78.6739004784432	4065.3664192579113	0.8960422534137609	0.04268259274595265	0.0002573476718476733	0.4105888868860392	0.004945466624195726	-0.0001554464454062883	0.04153874054335676	0.049935892048647235	0.0	0.0	0.008397151505290475
0.10392960145386358	99.9752119237366	-57.2438670047088	0.0005533845378312528	0.4599902629158208	0.05863771345940776	0.17473516015986124	0.0008086488145322619	3.662981272458984e-05	0.9566653981972038	1183.041860700133	0.029895570480624193	0.14376383584485983	0.17215059704046162	5.758398126305543	-4606.844476407636	13.756357231777274	79.34494186107501	4083.8241424361404	0.9096529304335347	0.04295671729372983	0.0002615108076286936	0.4107891616012744	0.004965103974817335	-5.5120146938356096e-05	0.041571840581545436	0.04993564116114136	0.0	0.0	0.008363800579595924
0.10401303243212977	99.97479457312566	-57.16222150458419	0.000535831818716035	0.45999009924853657	0.05939310494160023	0.17428325460302777	0.0008014832357457063	3.683975824844116e-05	0.9560554123978873	1192.8576541072202	0.029798193000479437	0.14378818958120373	0.17166204259402398	5.760820550134097	-4633.405375363755	13.381269010273405	80.02863990416431	4102.600750239865	0.92321417136022	0.04323730238426933	0.00026581495445592793	0.41099111415056394	0.0049849655341038706	4.771770271094419e-05	0.04160521297285191	0.04993539077034676	0.0	0.0	0.008330177797494849
0.10409716711541216	99.97437891063981	-57.07914579833767	0.000519607836223491	0.45998993625784573	0.06014108508975566	0.17382508741000155	0.0007942567254585251	3.705461660117978e-05	0.9554263069364949	1202.9187494571438	0.029699434970254072	0.14381287651101793	0.17116615366777402	5.763279801087399	-4660.576800936411	13.03654278500339	80.72543045267678	4121.706290954401	0.9367256810365979	0.043524598241693885	0.00027026719873023494	0.4111948004612098	0.005005058448434694	0.00015316218113142072	0.04163886684616486	0.0499351408717622	0.0	0.0	0.008296274025597343
0.10418202921261344	99.9739649505642	-56.99459365396297	0.0005046412887151757	0.45998977394962137	0.06088161245543518	0.17336047805283789	0.0007869680948847647	3.727458021337322e-05	0.9547771774751469	1213.2349248732305	0.029599257537810755	0.1438379057599316	0.17066271711903655	5.765776959135822	-4688.382237599153	12.72078004722634	81.4357728092625	4141.1513974923255	0.9501871950531864	0.04381887044463298	0.000274875127922385	0.41140027864368967	0.005025390167337554	0.0002613142266735015	0.04167281168504538	0.04993489146067579	0.0	0.0	0.008262079775630413
0.10426764337610737	99.97355270766775	-56.90851617350754	0.0004908656705450018	0.4599896123299343	0.061614644429482585	0.17288924023648541	0.0007796160780270065	3.749985335134547e-05	0.9541070588501576	1223.8165498904789	0.029497619638957858	0.14386328697255188	0.17015150771598156	5.7683131655566005	-4716.846596374711	12.432683675503386	82.16015114847362	4160.947315910771	0.9635984771109773	0.044120400929702264	0.0002796468724158814	0.41160760913127253	0.005045968462683931	0.00037228100846472406	0.04170705735044295	0.04993464253214582	0.0	0.0	0.00822758518170287
0.10435403526214201	99.97314219722264	-56.82086165744206	0.0004782190157975497	0.45998945140506053	0.06234013716935249	0.1724111808813553	0.0007721993321848655	3.773065290391701e-05	0.9534149203035357	1234.6746242397512	0.029394477914863448	0.1438890303303626	0.16963228764543012	5.770889625484888	-4745.99630734702	12.171053504715779	82.89907604962072	4181.105936604965	0.9769593168500109	0.04442948908769051	0.0002845911516858186	0.4118168548285585	0.0050668014492164315	0.00048617633063318885	0.0417416141048568	0.04993439408098025	0.0	0.0	0.00819277997612345
0.1044412315952111	99.972733435025	-56.73157545646692	0.0004666436605060631	0.45998929118149035	0.06305804552692663	0.17192609918731241	0.0007647164382768333	3.7967209242523804e-05	0.9526996602461518	1245.8208200583588	0.0292897866209522	0.14391514657153565	0.1691048059722501	5.773507610713778	-4775.859420683653	11.934782300942313	83.65308615919147	4201.639828391161	0.9902695280317249	0.044746452961631815	0.0002897173253295505	0.4120280812698163	0.005087897606535304	0.0006031210740342179	0.041776492638084445	0.04993414610171489	0.0	0.0	0.008157653463630447
0.10452926023678712	99.97232643741698	-56.64059980969885	0.00045608602248784397	0.45998913166593697	0.06376832297660877	0.17143378575800014	0.0007571659009799311	3.8209767162179804e-05	0.9519601005001416	1257.267527853679	0.029183497526725843	0.14394164701277137	0.16856879804694025	5.776168462761095	-4806.465717014111	11.722852131279824	84.42274999510664	4222.562275722033	1.0035289470403215	0.04507163055713578	0.00029503544953734764	0.41224135678808843	0.005109265802685236	0.0007232436792060752	0.041811704094714845	0.0499338985885901	0.0	0.0	0.008122194493875252
0.1046181502588345	99.97192122131023	-56.54787366808716	0.000446496398101021	0.45998897286534624	0.06447092154351133	0.17093402176837527	0.0007495461486937597	3.845858691159192e-05	0.9511949799615763	1269.0279065795105	0.029075559805914416	0.14396854357329103	0.16802398485777237	5.778873596221997	-4837.846828102093	11.534331122305721	85.20866790630392	4243.887319299097	1.0167374316793267	0.04540538127652104	0.00030055633967196953	0.4124567526960954	0.005130915319495128	0.000846680674692523	0.0418472601035338	0.049933651535525696	0.0	0.0	0.008086391431991899
0.10470793202250901	99.97151780421089	-56.45333250192917	0.00043782877538922805	0.459988814786907	0.06516579173157719	0.17042657816356946	0.0007418555333478595	3.871394532135533e-05	0.9504029476179899	1281.1159382056421	0.02896591991647588	0.14399584880107302	0.1674700723243527	5.781624502424153	-4870.036368812086	11.368370605524172	86.01147420175194	4265.629800342226	1.0298948602546254	0.04574808748917118	0.0003062916397116911	0.41267434347994375	0.005152855879826066	0.0009735772551525829	0.04188317280900361	0.049933404936094196	0.0	0.0	0.008050232127090585
0.10479863726265722	99.97111620424629	-56.35690809075947	0.00043004066288260224	0.4599886574380619	0.06585288245142724	0.16991121486734737	0.0007340923300346692	3.89761370415276e-05	0.9495825548428611	1293.5464872627329	0.028854521469366828	0.14402357590157092	0.16690675052638285	5.784422753417625	-4903.070081650778	11.224202643963508	86.83183946744337	4287.805408912973	1.0430011308941534	0.046100156253759766	0.00031225389944788897	0.4128942070071467	0.005175097676940164	0.0011040879148970575	0.04191945490506289	0.04993315878349181	0.0	0.0	0.008013703878428924
0.10489029917850325	99.97071644019324	-56.2585282945091	0.0004230929338029614	0.459988500826519	0.06653214094780503	0.16938767999504706	0.0007262547365149807	3.9245475899099026e-05	0.9487322468855567	1306.3353657948733	0.02874130508584068	0.1440517387689388	0.1663336928655285	5.787270006311309	-4936.985995043791	11.10113794672587	87.67047308711346	4310.430736545692	1.056056161104447	0.046462021206997176	0.0003184566604089129	0.41311642474992116	0.005197651406155026	0.00123837714199641	0.0419561196714013	0.049932913070507366	0.0	0.0	0.007976793399106064
0.10498295253128284	99.9703185315084	-56.15811680375643	0.0004169496851707575	0.4599883449602643	0.0672035127264102	0.16885570905604969	0.0007183408725703508	3.9522296389785685e-05	0.9478503534562654	1319.4994043213624	0.028626208241907536	0.14408035202006578	0.16575055515253917	5.790168007996514	-4971.824596975884	10.998564173377119	88.52812599000848	4333.523333687348	1.0690598875510329	0.04683414463885775	0.000324914551683919	0.41334108202563047	0.005220528299047799	0.001376620180134909	0.041993181012513134	0.04993266778948856	0.0	0.0	0.007939486776975424
0.10507663374954294	99.96992249836055	-56.05559286697118	0.00041157811154905684	0.45998818984757506	0.06786694148000107	0.168315024134392	0.0007103487792026328	3.980695531957617e-05	0.9469350782942023	1333.0565294377473	0.02850916509883424	0.14410943103165547	0.16515697461287981	5.79311860029297	-5007.629025719273	10.915944637119875	89.40559364983021	4357.101772428708	1.0820122660532794	0.04721701977566141	0.00033164339697912325	0.41356826825614346	0.00524374016047284	0.0015190038658281432	0.042030653499817175	0.0499324229323055	0.0	0.0	0.007901769432488326
0.10517138104261552	99.96952836166501	-55.95087099326233	0.00040694839341401287	0.45998803549703354	0.06852236901363516	0.16776533304218214	0.0007022764177472833	4.009983361111238e-05	0.9459844875994646	1347.0258486450853	0.028390106319418996	0.14413899198036823	0.16455256880835392	5.796123725531772	-5044.445279296785	10.852817423319433	90.30371935664431	4381.18571486941	1.0949132717730505	0.04761117329198335	0.00033866033438690766	0.41379807724737866	0.005267299408615358	0.0016657275483124255	0.04206855241704621	0.049932178490311195	0.0	0.0	0.007863626073264983
0.10526723452330379	99.96913614312061	-55.84386062758863	0.00040303359988359225	0.45998788191754264	0.06916973516886532	0.16720632843226318	0.0006941216688656777	4.040133829580587e-05	0.9449964971799397	1361.4277432431081	0.028268958868174765	0.1441690518864364	0.1639369344639626	5.799185432630949	-5082.322446018777	10.80879493558868	91.22339779462745	4405.795987816375	1.1077628995965254	0.04801716808026226	0.00034598395066811564	0.41403060749158677	0.005291219118446011	0.0018170041024237367	0.04210689380932152	0.04993193445429865	0.0	0.0	0.007825040644977133
0.10536423634090238	99.96874586524903	-55.7344657950861	0.00039980960598469156	0.4599877291183416	0.06980897774675426	0.16663768686214028	0.0006858823313867276	4.071190471534065e-05	0.9439688581432379	1376.2839702179047	0.028145645793438374	0.14419962866118424	0.16330964618846533	5.802305883723511	-5121.312958730458	10.783563895371714	92.16557896234015	4430.95466458504	1.1205611647459548	0.048435606310770866	0.0003536344321354812	0.41426596249513464	0.005315513068977071	0.001973061046106589	0.042145694536360946	0.04993169081445406	0.0	0.0	0.007785996278093114
0.10546243082520114	99.968357551437	-55.62258471255148	0.0003972550247018037	0.45998757710902366	0.07044003242964252	0.166059067802483	0.0006775561211016127	4.1031998954418e-05	0.9428991409554355	1391.6177739231573	0.028020085991232593	0.1442307411584268	0.16267025508613356	5.805487361353303	-5161.47287512484	10.77688582414146	93.1312724657493	4456.685154354401	1.1333081035710633	0.04886713281228276	0.00036163373444061183	0.4145042511334135	0.005340195794618578	0.002134141773021552	0.04218497233008046	0.049931447560305896	0.0	0.0	0.007746475230225439
0.10556186464312653	99.96797122598154	-55.508109362139436	0.00039535115409318575	0.4599874258995543	0.07106283270146492	0.16547011257726094	0.0006691406694198415	4.1362120537448974e-05	0.9417847176364567	1407.45400881552	0.027892193947604952	0.1442624092304843	0.16201828724121442	5.8087322763337745	-5202.8621877736505	10.78859804279087	94.12155223515393	4483.012300212552	1.146003774578117	0.04931243881847671	0.0003700057741373873	0.41474558803693506	0.005365282641201143	0.0023005069163561202	0.04222474585725061	0.0499312046806692	0.0	0.0	0.00770645882341859
0.10566258696784313	99.96758691413822	-55.390925027775396	0.0003940819395926863	0.4599872755002914	0.07167730976667532	0.1648704432380107	0.0006606335222325277	4.170280540908966e-05	0.9406227418861787	1423.8192738198672	0.02776187946257439	0.14429465378795048	0.16135324208904867	5.812043176203828	-5245.545165844481	10.818615218141742	95.13756168574591	4509.962485777274	1.158648259523738	0.04977226610794085	0.00037877664493414547	0.41499009400824544	0.005390789826791031	0.00247243585273154	0.04226503478713725	0.049930962163585196	0.0	0.0	0.007665927376447945
0.10576464966567711	99.96720464217343	-55.270909778041265	0.0003934339534448856	0.4599871259220061	0.07228339246744828	0.1642596613353691	0.0006520321381426219	4.2054629270246555e-05	0.939410126738188	1440.7420612950011	0.02762904734049252	0.1443274968668786	0.16067459059408204	5.815422754681842	-5289.590736864646	10.866931549454485	96.18051945005804	4537.563754127376	1.1712416650817052	0.050247411635536324	0.00038797486329831903	0.41523789648273207	0.005416734508844873	0.002650228382755481	0.04230585986627085	0.049930719996253876	0.0	0.0	0.0076248601299830285
0.10586810749637628	99.96682443742	-55.14793390910341	0.0003933963898585347	0.45998697717590625	0.07288100719938816	0.16363734661909093	0.0006433338874487317	4.241821125883915e-05	0.938143519591432	1458.2529195093805	0.027493597065286556	0.1443609616987036	0.15998177332638483	5.818873861666431	-5335.072906461479	10.933623583948453	97.25172562679231	4565.845935923917	1.1837841242902873	0.050738732641893436	0.000397631646497134	0.41548913002251436	0.005443134856790004	0.0028342065798014	0.04234724299855051	0.04993047816496181	0.0	0.0	0.007583235166411295
0.10597301833623474	99.96644632833763	-55.02185931869572	0.00039396108034994075	0.4599868292736609	0.07347007782509388	0.16300305560515904	0.0006345360502306362	4.2794218092901734e-05	0.9368192740022945	1476.384633563037	0.027355422432197445	0.1443950727897964	0.15927419828885822	5.822399514525202	-5382.0712299502875	11.01885384066563	98.35256876322737	4594.840793388146	1.1962757988030062	0.05124715240108289	0.0004077812300868789	0.4157439368666291	0.005470010132695046	0.003024716867529347	0.042389207334493896	0.0499302366550007	0.0	0.0	0.007541029320506806
0.10607944341770113	99.96607034457725	-54.89253883039063	0.0003951225266205107	0.4599866822274266	0.07405052558642027	0.1623563200535333	0.0006256358154141675	4.3183368658009966e-05	0.9354334180501771	1495.17242300287	0.027214411161624503	0.14442985600417504	0.15855123862270784	5.826002910042147	-5430.671332503692	11.12287520576381	99.48453348787437	4624.582175712713	1.2087168808408413	0.051773666583521165	0.00041846122908854947	0.41600246752211345	0.0054973807786908215	0.0032221323127263855	0.04243177736708045	0.04992999545057977	0.0	0.0	0.0074982180834993195
0.10618744759576554	99.96569651705113	-54.7598154367628	0.00039687795638217014	0.4599865360498763	0.07462226901468737	0.161696645292308	0.000616630279151454	4.358643917633701e-05	0.933981618510459	1514.6541616407692	0.0270704444653991	0.14446533865654354	0.15781223003572997	5.829687437804814	-5480.965493884122	11.246036320757737	100.64920903791891	4655.10619312683	1.2211075959115385	0.052319350421084425	0.000429713052088889	0.4162648814210901	0.005525268514087609	0.0034268552033254428	0.042474979038306215	0.04992975453472767	0.0	0.0	0.007454775496421456
0.10629709963968009	99.96532487800825	-54.62352146554677	0.00039922740285947526	0.4599863907542304	0.07518522383905399	0.16102350840641977	0.0006075164434697113	4.4004268998066085e-05	0.9324591403527446	1534.8706201715079	0.026923396575813722	0.14450154961291603	0.157056468001877	5.83345669479781	-5533.053301400211	11.388788046624251	101.84829870713676	4686.451408672095	1.2334482058102691	0.05288536673105849	0.0004415823760911539	0.4165313476404711	0.005553696442195362	0.0036393199283649286	0.04251883985587204	0.049929513889184284	0.0	0.0	0.007410674033312241
0.10640847255033209	99.96495546111527	-54.483477667948385	0.00040217380724216127	0.45998624635428964	0.07573930289314441	0.1603363562820962	0.0005982912158085706	4.443776707744811e-05	0.9308608009585766	1555.8657328781758	0.026773134242724202	0.14453851939731013	0.15628320475488955	5.837314501097706	-5587.042377190655	11.551691056710032	103.08363027703834	4718.659047882189	1.2457390114500597	0.05347297488456924	0.00045411969176294224	0.4168020456851844	0.005582689167332849	0.0038599961872915305	0.04256338902013284	0.04992927349428247	0.0	0.0	0.007365884474149632
0.10652164391863174	99.96458830154563	-54.339492180988316	0.00040572315694381177	0.45998610286447184	0.07628441602015514	0.1596346034328383	0.0005889514070505168	4.488791935274777e-05	0.9291809178085159	1577.6868968899776	0.026619516154293428	0.14457628031520386	0.1554916458421124	5.841264917846125	-5643.049205154218	11.735425038948417	104.35716781215898	4751.773237434067	1.2579803573631092	0.0540835410178701	0.0004673809348953264	0.4170771663724134	0.005612272926490117	0.004089392639467632	0.0426086575674527	0.0499290333288135	0.0	0.0	0.007320375761360805
0.10663669631298368	99.96422343607478	-54.19135940119626	0.0004098846504670954	0.4599859602998512	0.07682046997584464	0.1589176296607435	0.0005794937314757832	4.535579700015731e-05	0.9274132492173215	1600.3852998642446	0.026462392330275312	0.14461486658142989	0.15468094648355826	5.845312266290815	-5701.200051372595	11.940799329950515	105.67102465588042	4785.841264187605	1.27017263542817	0.054718549447269595	0.0004814282148323102	0.4173569127880332	0.005642475733104582	0.004328060968579944	0.042654678525193473	0.04992879336988089	0.0	0.0	0.007274114844687415
0.10675371770965145	99.9638609031837	-54.038858726133775	0.000414670900753823	0.4599858186762004	0.07734736833027803	0.15818477749583448	0.0005699148067633026	4.5842565793795156e-05	0.9255509266524546	1624.0162839581303	0.02630160345065474	0.14465431446134722	0.15385020753825707	5.849461148895361	-5761.632004049594	12.168765466007141	107.02747799932969	4820.913864623425	1.282316289352072	0.05537961560320649	0.0004963306605102247	0.4176415013490056	0.005673327537156609	0.004576600476292884	0.04270148708386058	0.04992855359273702	0.0	0.0	0.007227066508876438
0.1068728019750469	99.96350074317247	-53.881753135008616	0.00042009818570894376	0.45998567801003754	0.07786501136912842	0.1574353493833605	0.0005602111534532266	4.63494967817547e-05	0.9235863771185966	1648.6397520389764	0.02613698010091955	0.1446946624294986	0.15299847097276267	5.853716473058793	-5824.494155546837	12.420432070671058	108.42898532114903	4857.045551288205	1.294411820646938	0.05606850076911107	0.000512165407481439	0.41793116299392924	0.005704860404702984	0.0048356633049513875	0.04274912079001876	0.04992831397059871	0.0	0.0	0.007179193180579947
0.10699404939697349	99.96314299828317	-53.719787617977794	0.0004261867444396239	0.4599855383186762	0.07837329599257546	0.15666860460314405	0.0005503791958745696	4.687797838841964e-05	0.9215112343417781	1674.3206161298813	0.025968341957566993	0.14473595133951905	0.15212471494418048	5.858083476902629	-5889.948935948387	12.697082210508945	109.87820275934875	4894.294974040122	1.3064597944335288	0.05678712877471684	0.0005290187500921879	0.41822614449479706	0.005737108716921101	0.005105960332373042	0.0427976197587894	0.0499280744744431	0.0	0.0	0.007130454715653697
0.10711756727787497	99.96278771283424	-53.55268741202002	0.0004329611323851979	0.45998539962028134	0.07887211561462346	0.15588375588415782	0.0005404152634474743	4.742953024387057e-05	0.9193162366106212	1701.1292959159255	0.02579549688482569	0.14477822461191336	0.15122784833722958	5.862567757948094	-5958.173630327022	13.00019384259557	111.37800583822872	4932.725325781531	1.318460846310392	0.05753760505143026	0.0005469874935308854	0.4185267099220056	0.005770109393081302	0.005388267880896604	0.04284702691114999	0.04992783507277819	0.0	0.0	0.007080808161628198
0.10724347059603705	99.96243493336718	-53.38015602441978	0.00044045064255771694	0.4599852619339286	0.07936136006228144	0.15507996568520274	0.0005303155930204534	4.8005819002264836e-05	0.9169911090886964	1729.1422714272887	0.025618239940981242	0.14482152843950408	0.1503067047344945	5.867175304812817	-6029.362105844786	13.33146383945865	112.931512848114	4972.404797038967	1.3304156899388273	0.058322238403476286	0.0005661805454283995	0.4188331422774457	0.005803902140175327	0.005683435357094126	0.042897388238414824	0.049927595731385575	0.0	0.0	0.007030207492970751
0.10737188275099885	99.96208470880812	-53.20187299163627	0.0004486898122828233	0.45998512527967134	0.07984091547492167	0.15425634209255112	0.0005200763312302499	4.8608676562717755e-05	0.9145244275888947	1758.442699027604	0.025436352261626376	0.14486591201784324	0.1493600356357258	5.871912532877301	-6103.726792094108	13.692836521699807	114.54211143292035	5013.407091402189	1.3423251266612748	0.059143566053193326	0.0005867207993048637	0.4191457453356548	0.005838529734890202	0.005992394014223714	0.04294875310039954	0.049927356413028555	0.0	0.0	0.006978603312629013
0.10750293639116947	99.96173709064392	-53.01749137950345	0.0004577190142162202	0.4599849896786128	0.08031066420466161	0.15341193429445757	0.0005096935396399032	4.9240120963229345e-05	0.9119034611189896	1789.1210898283043	0.025249599850908945	0.14491142779218233	0.14838650307089932	5.876786323231876	-6181.500938559871	14.086537046082542	116.21348858101567	5055.812000454562	1.3541900547063848	0.06000438232171663	0.0006087473671240506	0.41946484568863357	0.005874038338961605	0.006316166945285525	0.04300117455646779	0.049927117077126375	0.0	0.0	0.006925942520658583
0.10763677435178308	99.96139213311682	-52.8266349336275	0.0004675851671719695	0.45998485515298587	0.08077048471968214	0.15254572758790383	0.0004991632001239674	4.9902380604750405e-05	0.909113988644999	1821.2760644599207	0.025057732216692403	0.1449581317357026	0.14738467125461097	5.881804066707582	-6262.941218484282	14.51511125585485	117.94966492222987	5099.706059154815	1.3660114811667716	0.06090777182902935	0.0006324182434848741	0.41979079506337347	0.005910477857313443	0.006655880612822653	0.04305470974071324	0.04992687767938251	0.0	0.0	0.006872167938669273
0.10777355071024174	99.96104989343856	-52.62889485700633	0.00047834257778979136	0.45998472172624155	0.08122025151004886	0.15165663784578737	0.0004884812225156212	5.0597922315556594e-05	0.9061400857356442	1855.0151857816124	0.024860480861668637	0.1450060836549219	0.14635299732126247	5.886973712842305	-6348.330727219168	14.981472942948471	119.75503382808682	5145.183286954218	1.3777905350809363	0.06185714789255354	0.0006579134952830262	0.4201239729299322	0.005947902343105621	0.007012778130437908	0.04310942028409669	0.04992663817136416	0.0	0.0	0.006817217887267468
0.10791343198005833	99.96071043202728	-52.4238261451127	0.0004900539438654437	0.4599845894231456	0.08165983499855901	0.15074350537530315	0.0004776434543874159	5.132948402077327e-05	0.9029638752877673	1890.455876645123	0.024657557601363126	0.14505534752802604	0.14528982096302104	5.892303824730357	-6437.982450731928	15.488960248971212	121.6344061984808	5192.346030692945	1.3895284824193537	0.06285629714331001	0.000685439100018971	0.4204647894524954	0.00598637045804274	0.0073882346322820085	0.043165372792023336	0.04992639850002362	0.0	0.0	0.00676102570800028
0.10805659846565178	99.96037381276966	-52.21094340537794	0.0005027915534603309	0.45998445826988676	0.08208910145797906	0.14980508810080917	0.0004666456934160811	5.210011291893661e-05	0.8995652354531244	1927.7264274483168	0.024448652685461914	0.1451059918802652	0.1441933528160268	5.897803640597732	-6532.243291814736	16.041403233947594	123.59306192806483	5241.30592607951	1.4012267434117474	0.06390943155575095	0.0007152315878927177	0.4208136888385552	0.00602594599712055	0.007783775120035953	0.04322263938626072	0.049926158607152	0.0	0.0	0.0067035192208912825
0.10820324580342748	99.96004010331193	-51.989716077180034	0.0005166387210149768	0.4599843282941964	0.08250791293644567	0.1488400539806848	0.0004554837030430199	5.291321026162622e-05	0.8959214564901989	1966.9670956494795	0.024233432698424553	0.14515809020035672	0.14306166143216667	5.903483142999682	-6631.498758989864	16.643205118508067	125.63680922501986	5292.184997048544	1.4128869124153052	0.0650212493382325	0.0007475636852375683	0.42117115314926756	0.0060666984884973395	0.008201095254768889	0.043281298321370995	0.049925918428754254	0.0	0.0	0.006644620107383259
0.1083535867244566	99.95970937538455	-51.75956293536944	0.0005316915202263259	0.45998419952548186	0.0829161271940286	0.14784697252459522	0.0004441532314606437	5.377258415075616e-05	0.8920068362297521	2008.3312988544417	0.024011538195672064	0.14521172140621655	0.1418926585633745	5.909353137107634	-6736.178453780143	17.299440639064745	127.77205331910426	5345.116919898214	1.4245107813060374	0.06619700654628885	0.0007827512155792894	0.42153770665836104	0.006108703882699327	0.008642085697119328	0.04334143468978263	0.04992567789433004	0.0	0.0	0.00658424320454741
0.10850785306770089	99.95938170516354	-51.5198457808687	0.0005480608678217243	0.45998407199497476	0.0833135976527483	0.14682430534420002	0.0004326500362004308	5.468251194572656e-05	0.8877922023600884	2051.986890274538	0.023782581067159074	0.14526697035927427	0.14068408266382612	5.915425338677565	-6846.762502850199	18.01597517709503	130.00587610817536	5400.248474393002	1.4361003656657	0.06744260149516955	0.0008211615832940619	0.42191392083172136	0.006152045344567266	0.009108860649285719	0.043403141227080354	0.04992543692604791	0.0	0.0	0.006522295698967555
0.10866629810024399	99.959057173676	-51.269862130396966	0.0005658750626501052	0.45998394573589835	0.0837001733646405	0.14577039555194737	0.00042096991347650764	5.564781453575311e-05	0.8832443460132443	2098.117508491576	0.023546141550650143	0.14532392844286796	0.13943348013981363	5.9217124742021126	-6963.789148044817	18.799610555120154	132.34612915025758	5457.741225058435	1.44765793627402	0.06876467491461687	0.0008632242742797864	0.42230042006719026	0.006196814170210181	0.009603791546152877	0.0434665192400976	0.04992519543778788	0.0	0.0	0.006458676197690284
0.10882919919149989	99.95873586725516	-51.00883674786861	0.0005852828781420752	0.4599838207836542	0.08407569900145935	0.14468345586233924	0.00040910873484396496	5.667394504658007e-05	0.8783253489376249	2146.9239694249504	0.02330176487137743	0.1453826942063348	0.13813818415033957	5.928228394408901	-7087.8637263196815	19.658263909457393	134.80154244596196	5517.773468879899	1.459186055238582	0.07017072916117156	0.0009094439335123232	0.42269788831141303	0.006243110850130115	0.010129546930138587	0.04353167967659996	0.04992495333403183	0.0	0.0	0.006393273657431871
0.1089968609115468	99.95841787805304	-50.73591178201484	0.0006064573574539742	0.4599836971760333	0.08444001487187675	0.14356155521380518	0.000397062492101183	5.776709539449042e-05	0.8729917820154126	2198.625655613296	0.023048957439999313	0.1454433740863526	0.13679529051085923	5.934988203564633	-7219.6693484349635	20.60118875039315	137.38185234202757	5580.5425035571225	1.470687618527618	0.07166927087588984	0.0009604167677227145	0.42310707672761133	0.006291046308062273	0.010689139885647979	0.04359874436461872	0.049924710508570745	0.0	0.0	0.006325966143952026
0.10916961863761877	99.95810330462041	-50.450135227217835	0.0006296005045949318	0.4599835749534549	0.08479295697270386	0.1424026036716216	0.00038482735194780534	5.8934325015397864e-05	0.8671937481877582	2253.4618285276583	0.02278718253486276	0.14550608321737143	0.13540163020195148	5.94200840734903	-7359.979661300816	21.639250148153387	140.0979526532162	5646.267281404113	1.4821659064217365	0.0732699826103028	0.0010168512724453831	0.4235288126226955	0.0063407433514455925	0.011285984748329918	0.04366784745504751	0.049924466842991386	0.0	0.0	0.006256619387943876
