pSmad2_n	SnoN_n	Arkadia_n	pSmad3_n	TGF_RII	Ski_n	Smurf2_n	pSmad2_c	pSmad3_c	freePromoters	Smad3_n	Smad2_n	Smad2_c	Smad3_c	TGF_RI	pSmad2_Smad4_n	pSmad3_Smad4_n	SARA	Smad4_n	Ski_c	Rec_active	Smad7_c	Smad4_c	Smurf1_c	SnoN_c	Arkadia_c	Smurf2_c	Smad7_n	Smad7_Smurf2_c	Smad7_Smurf1_c	Smad4_Ski_n	pSmad3_Smad4_SnoN_n	pSmad2_Smad4_SnoN_n	Smurf1_n	pSmad3_Smad4_Ski_n	pSmad2_Smad4_c	pSmad3_Smad4_c	Smad2_SARA	Smad4_Smad2_n	pSmad3_SnoN_n	Smad4_Smad3_n	inactivePromoters	Smad7_Smurf2_n	Smad3_SARA	TGFbeta_TGF_RII	Smad2_Ski_c	Smad7_Smurf1_n	Smad3_Ski_c	Smad4_SnoN_n	Rec_Smad7	pSmad2_Smad4_Ski_n	pSmad2_SnoN_n	geneProduct	Values[allSnoN]	Values[allSmad7]	Values[allSmurf2]	Values[allSmad2]	Values[allSmad4]	Values[allPSmad3]	Values[allSmad3]	Values[allSmad4cyt]	Values[allSmad4nuc]
0.0006988094869893387	3.4197801589176266e-05	0.00012556353894089316	0.000847316242952921	0.028545758933762388	3.312614106758563e-05	0.004942731647494171	0.0002851401006557743	0.0003459272081346184	0.09999448459353659	0.057412749805579824	0.04275361960649966	0.07160359618861806	0.16766592885301798	0.25441451566938894	2.6221081455124203e-05	3.78550661069414e-05	0.0007193904852060038	0.07003292861974038	7.879711516341172e-05	6.970936193183459e-06	0.0009253624950661562	0.0776801564538162	6.0652957530006715e-05	8.042478516223297e-05	0.00015396608442197116	0.0007353429359401588	7.037270753540366e-05	8.36875263037682e-06	3.7540500304002603e-06	2.0764612732269267e-05	2.6257140313405608e-08	2.6257129257497863e-08	0.002265607415556268	2.625713807256266e-08	1.336544795668915e-05	1.9667201963641693e-05	0.0003936334511251654	3.7101809203221333e-06	1.4596277144930678e-23	5.33243677300909e-06	2.1997572849441433e-07	8.76439495884661e-07	0.0009451759171327152	0.0007331773588169756	4.859391993469758e-06	4.0004368321186e-07	1.1704755055173789e-05	2.2904330320929283e-05	2.8703741165934764e-07	2.6257127704950683e-08	9.500359171570746e-24	5.290615172422922e-06	0.0001604312473932678	0.0010052674321394807	0.00568731977556059	0.1157781218013494	0.1478629842031931	0.0012508182334365083	0.2272917100009952	0.07771318910373652	0.07018770267982935
0.0007965135444150348	3.438299683674356e-05	0.00012835058536004982	0.0009661228543438832	0.029098660506803393	3.332451999040979e-05	0.00507273550413455	0.0003247906922088545	0.0003942111152237028	0.09999226421876166	0.058437421420062106	0.04419079026974018	0.07125271262223952	0.16665988520089373	0.2597698160989138	3.612752691998642e-05	5.2172811813898394e-05	0.0007346979492294896	0.07116988241427943	7.90305479701778e-05	7.95208964067683e-06	0.0009309086469673815	0.07844530799173399	6.162820462517469e-05	8.056234473888965e-05	0.00015569540394511818	0.0007519165011202626	7.132816491008658e-05	9.05478432069631e-06	4.069424714027504e-06	2.179505086981724e-05	2.7709604451471205e-08	2.7709588907770565e-08	0.002333656588765625	2.770960135882037e-08	1.8122753159641496e-05	2.667433450515993e-05	0.00040558324173525334	5.301109853996391e-06	2.2291593457770666e-23	7.63082646013726e-06	2.3167640224428022e-07	9.166943593674655e-07	0.0009708582842397075	0.0007849699807452375	4.933391562018281e-06	4.198007083112936e-07	1.1846280987660422e-05	2.4083111727674096e-05	3.440222298101405e-07	2.770958676588835e-08	1.453086963251756e-23	7.49928927358609e-06	0.00016311156503098139	0.0010125523127873417	0.005834623483934877	0.11702996946986137	0.14980718106011842	0.0014392365350924547	0.2275268785477358	0.07849010507939878	0.07136930421172168
0.000901534864614525	3.4565149462634406e-05	0.00013103377266043877	0.0010940246554417713	0.029633955752056452	3.3519118689860575e-05	0.005199679409320007	0.0003674090645378587	0.0004462002157616315	0.0999892835104099	0.05954078874850446	0.0457350162863846	0.07084749275236156	0.16554686851315586	0.26497809732054034	4.903633597126682e-05	7.083098890754247e-05	0.0007501961595666574	0.07224297467946783	7.925489028145806e-05	9.011706063880123e-06	0.0009361996947988006	0.0791673081093821	6.259687093552636e-05	8.069348274424828e-05	0.0001573589617688227	0.0007681227366612407	7.219822744457117e-05	9.745747039589e-06	4.388577650073932e-06	2.2813043958869314e-05	2.914813870515562e-08	2.914811719761026e-08	0.002401215151183756	2.9148134501042296e-08	2.419694219070695e-05	3.5633893778763005e-05	0.00041717182167737917	7.464585079264423e-06	3.331163192056682e-23	1.0756782348197295e-05	2.4325325507881214e-07	9.560497490669471e-07	0.0009957898107771134	0.0008378540112922234	4.999049462602526e-06	4.3934352067829633e-07	1.1969988740728176e-05	2.525089358730884e-05	4.0902634219495657e-07	2.9148114286744456e-08	2.1736525187986444e-23	1.0468420772530153e-05	0.00016576041938150035	0.0010195087453742225	0.005978503942769903	0.11834935180093435	0.15165635369906222	0.0016467480501629146	0.22775292189368923	0.07922713894535156	0.07250010403886703
0.0010137210107206752	3.47454405477773e-05	0.00013361685740433381	0.0012308734420354327	0.030152278296546813	3.371090372713897e-05	0.005323456054267689	0.00041293984523278553	0.0005018445122358076	0.09998534075641653	0.06072321481954072	0.04738919240752149	0.0703931030345054	0.16432865454207907	0.27004336961441294	6.561519339919149e-05	9.479766760022468e-05	0.0007659050218246074	0.0732536959402169	7.947166861774111e-05	1.0149629796818725e-05	0.0009413353501023449	0.07984715298530504	6.35591497705646e-05	8.08200092599603e-05	0.0001589594419573318	0.0007839511391256453	7.299031613964897e-05	1.0436462885963298e-05	4.709299155680268e-06	2.3817474161725758e-05	3.057068945220771e-08	3.057066013390926e-08	0.002468288321193277	3.057068381712746e-08	3.18418446312844e-05	4.692929160207207e-05	0.00042839831061221827	1.0363307704662515e-05	4.877792179039814e-23	1.4945597298338946e-05	2.546908906861687e-07	9.944314154839513e-07	0.0010199650526151085	0.0008917439164400499	5.056696702130759e-06	4.5864932027883225e-07	1.2076596229395887e-05	2.6406335926368683e-05	4.826851493462189e-07	3.057065623310902e-08	3.184761138292275e-23	1.4399737130275768e-05	0.00016837812166047497	0.0010262392456927873	0.006118838087694782	0.11974520552498784	0.15341565734987922	0.0018745060548468059	0.22797336266260945	0.0799259241215384	0.07358459203728106
0.0011328703475799564	3.4924842848154964e-05	0.00013610348663019937	0.001376457137318967	0.03065424194345677	3.390067823668702e-05	0.0054439579341966455	0.0004613088059615388	0.0005610695379740032	0.09998019843907724	0.061984150893152214	0.04915502250021378	0.06989462043112114	0.16300718317132348	0.27496953359303083	8.661854524694172e-05	0.00012516790452029054	0.0007818473332889238	0.0742032347162157	7.968224853475761e-05	1.1365292469422699e-05	0.0009464264553769446	0.08048562832591469	6.45152609672995e-05	8.094350777319913e-05	0.00016049937740889424	0.0007993915616996202	7.371214094724441e-05	1.1121530911911242e-05	5.029272194192574e-06	2.4807352480863648e-05	3.197543260873472e-08	3.197539320003933e-08	0.0025348816584683533	3.197542515387342e-08	4.133452573357151e-05	6.098150526921676e-05	0.00043926455401446427	1.4192776455920886e-05	7.007960673347986e-23	2.0480179581927623e-05	2.659755511403218e-07	1.0317775072242018e-06	0.0010433783640466966	0.000946555511157881	5.106678993395461e-06	4.777011698647279e-07	1.2166785646895778e-05	2.7548249343881887e-05	5.656392396544763e-07	3.197538804057487e-08	4.5766118557509316e-23	1.9530769809119178e-05	0.00017096484930911784	0.0010328575439829788	0.0062555028043154	0.12122526446172052	0.15509009000701396	0.0021237400359402398	0.2281910994296914	0.08058794435691748	0.07462737750542997
0.001258741116105723	3.510416483592878e-05	0.0001384971947549449	0.0015305092542837531	0.031140440748001052	3.408911949569247e-05	0.0055610796455299325	0.000512426382211785	0.0006237799727710973	0.09997358096249728	0.06332223729048954	0.05103309673481596	0.06935696631455952	0.161584573996553	0.2797603832615567	0.00011288706195320684	0.00016316299508515214	0.0007980491550657375	0.07509249044764603	7.988787347578742e-05	1.265778211400289e-05	0.0009515973570687047	0.08108331768676709	6.546545317915986e-05	8.106538513475731e-05	0.00016198116717442012	0.0008144345322668746	7.43717673800618e-05	1.179540494497412e-05	5.346105403191365e-06	2.5781796372067977e-05	3.3360732355644085e-08	3.336068007877796e-08	0.002601001120799066	3.3360722612575254e-08	5.2972937345080535e-05	7.824598923391507e-05	0.0004497751880883971	1.9184658288828184e-05	9.890730228597674e-23	2.7696006580844458e-05	2.7709480360691584e-07	1.0680402276433631e-06	0.0010660244077292786	0.0010022062246882984	5.149353850372498e-06	4.964886805482373e-07	1.2241205905801824e-05	2.8675569339189254e-05	6.585361744858388e-07	3.336067333708658e-08	6.458657941986651e-23	2.6137127136594283e-05	0.0001735206886490646	0.0010394911057958697	0.006388377622969423	0.12279608375404859	0.1566845152307464	0.002395764932828886	0.22840853784008724	0.08121453661334609	0.07563320833388147
0.0013910612748691735	3.528408792332285e-05	0.0001408014022537127	0.001692719554129623	0.03161144916183047	3.427681027848363e-05	0.005674720262207829	0.0005661914653931025	0.0006898636934019903	0.0999651729798666	0.06473541581626431	0.05302299206293984	0.06878483560107958	0.16006311579374988	0.2844196089934975	0.00014534533178515974	0.00021012692746876643	0.0008145402737226013	0.07592209035423672	8.008969920147517e-05	1.4025921122230803e-05	0.0009569882233932612	0.08164061295829053	6.641000585123726e-05	8.118691519443521e-05	0.00016340709043892316	0.0008290715772244529	7.497769722950536e-05	1.2452481147325084e-05	5.657370510261145e-06	2.6740010302705708e-05	3.472510415323974e-08	3.47250356643477e-08	0.0026666531237992904	3.4725091562745146e-08	6.707301790246754e-05	9.92086341721798e-05	0.0004599376576778436	2.560991543128594e-05	1.3728585379691992e-22	3.6985717426495394e-05	2.8803726193201163e-07	1.1031878630826632e-06	0.0010878986564035428	0.0010586153296243148	5.185087611086302e-06	5.150088853773414e-07	1.2300475384911714e-05	2.9787333768114385e-05	7.620344668375092e-07	3.4725026954371116e-08	8.961614163129584e-23	3.453416730894759e-05	0.00017604567065398683	0.0010462836241000118	0.006517347508442688	0.12446308105211412	0.1582036843760158	0.0026919882593682753	0.2286277047185974	0.08180689461036518	0.0766069861432379
0.001529538594629482	3.5465197704112786e-05	0.00014301941566117484	0.0018627453376005207	0.03206782223767713	3.446426489324377e-05	0.005784785727485566	0.0006224952497885377	0.0007591960426071851	0.09995461840491891	0.06622105066701932	0.0551233915993212	0.06818262627002976	0.15844523622036646	0.2889508004245592	0.0001849979132275956	0.0002675201704340227	0.0008313547378008099	0.07669240983017653	8.028882404306385e-05	1.5468349290388264e-05	0.0009627572526479856	0.08215772689059599	6.734923080666585e-05	8.130927652649877e-05	0.00016477931792196565	0.0008432955417119023	7.553896088152586e-05	1.3087193391196078e-05	5.960643356820059e-06	2.7681269091510066e-05	3.606718202466214e-08	3.6067093344342605e-08	0.0027318446021786015	3.606716592463689e-08	8.396538911709907e-05	0.00012438095392061402	0.00046976218759103155	3.378160312872683e-05	1.876057709444473e-22	4.880320571751357e-05	2.987923426501917e-07	1.1372071406627204e-06	0.0011089978751627739	0.0011157041381738046	5.21425235091323e-06	5.332672973485048e-07	1.2345184702193896e-05	3.0882663299214e-05	8.768100688092046e-07	3.606708220921798e-08	1.2239385492779144e-22	4.507798717593428e-05	0.00017853980082903958	0.0010533974241301793	0.006642305669729328	0.12623059487392677	0.15965225809015005	0.0030139146389102918	0.22885034779187857	0.0823660732336337	0.07755377716119854
0.0016738703732642397	3.564800988780758e-05	0.00014515442856651855	0.0020402227775163516	0.03251009588733551	3.465195060089967e-05	0.00589119119900177	0.000681224992078745	0.0008316440903489375	0.0999415201699187	0.06777605383715528	0.05733221767192638	0.06755437426901696	0.15673345791033544	0.2933574492662481	0.0002329239428409052	0.000336911023378568	0.0008485314524853256	0.07740359584613983	8.048631511602861e-05	1.6983607930435396e-05	0.0009690827156727676	0.08263470743794168	6.828347338063727e-05	8.143358457155942e-05	0.0001660999212399374	0.0008571008972511777	7.606521863695066e-05	1.369411420618842e-05	6.253547617041099e-06	2.860490388161424e-05	3.7385690080456465e-08	3.73855765238537e-08	0.0027965830711579784	3.738566969285241e-08	0.00010399179492202691	0.00015429470577206053	0.0004792617092850372	4.405726321385709e-05	2.5265352324807213e-22	6.366708688463982e-05	3.0935005495168634e-07	1.1701058616963007e-06	0.0011293205727981087	0.0011733961683106948	5.237222689605435e-06	5.512791439291506e-07	1.23758993108912e-05	3.196074474086873e-05	1.0035656809497067e-06	3.7385562426913043e-08	1.6470950918057204e-22	5.81656644638445e-05	0.00018100308394110445	0.0010610157200585527	0.006763156316320832	0.12810195940212468	0.16103482690665238	0.003363147368375691	0.22907802267486002	0.08289299393863578	0.07847881876262727
0.0018237524688694544	3.583299168598282e-05	0.0001472095233159836	0.0022247776803584456	0.03293878718519909	3.484030515126882e-05	0.005993863287245861	0.0007422673617521559	0.0009070706511933838	0.09992544074809907	0.06939701009497512	0.05964677192753702	0.0669036984722389	0.1549303476871266	0.2976429520423804	0.00029027054457949226	0.0004199649132423085	0.0008661148111573756	0.07805559267523628	8.068323068979809e-05	1.8570220739564272e-05	0.0009761647789608434	0.08307145353272041	6.921311306363295e-05	8.156091865190331e-05	0.00016737088071504312	0.0008704840284043843	7.65668679232994e-05	1.426805856366356e-05	6.533800085231697e-06	2.9510290510339042e-05	3.8679418118551465e-08	3.867927422603105e-08	0.0028608766864729167	3.867939253531439e-08	0.0001275014765632314	0.00018949618358289017	0.0004884517481743613	5.6840860618201606e-05	3.356413470407565e-22	8.216344592118415e-05	3.1970082307734687e-07	1.2019157352409064e-06	0.0011488674111455122	0.00123161728299038	5.254372533464561e-06	5.690707590375281e-07	1.2393161776928814e-05	3.302081700321972e-05	1.1430431051932996e-06	3.8679256541063736e-08	2.1862241065374106e-22	7.423473551532801e-05	0.00018343554434432555	0.0010693446642882404	0.0068798172899491505	0.13007959353960702	0.16235593077806243	0.003741386787187681	0.229312168588133	0.08338845119286654	0.07938752185708729
0.0019788870346821056	3.602057918950095e-05	0.0001491876732375984	0.002416035115406221	0.03335439471155929	3.502975093814059e-05	0.00609274213586097	0.0008055113192094289	0.0009853378410309545	0.09990590344197815	0.07108029660363124	0.06206387624563029	0.06623375956136408	0.15303846484096786	0.3018106127495635	0.00035824533322183406	0.0005184320105796056	0.0008841553428341972	0.0786481692458172	8.08806387954432e-05	2.0226767404682036e-05	0.0009842270580842584	0.08346773199088042	7.013856362712507e-05	8.16923441790421e-05	0.000168594091942295	0.0008834434913186083	7.705515343119012e-05	1.4804187806569462e-05	6.799256428820609e-06	3.03968400933248e-05	3.994720118631415e-08	3.994702065563805e-08	0.002924734301456199	3.994716935426827e-08	0.00015484757283762022	0.000230540386244018	0.0004973502777923591	7.258422173655767e-05	4.402374918263865e-22	0.00010494778981789363	3.2983534001424326e-07	1.2326953337206014e-06	0.0011676415618413333	0.0012902958045507389	5.2660718226308624e-06	5.866811122296183e-07	1.2397493665022154e-05	3.406215950890956e-05	1.2960388671097465e-06	3.994699865636814e-08	2.8648115741932643e-22	9.37619071193192e-05	0.00018583724238636215	0.0010786151335228482	0.006992222510319868	0.13216510151349492	0.1636200773921286	0.00415042524763134	0.22955417353755467	0.08385311994996206	0.08028546934691413
0.0021389885583361517	3.621119128719588e-05	0.00015109174523070905	0.002613627405548099	0.03375739892961867	3.5220706262130517e-05	0.006187783300500888	0.0008708504063645166	0.001066309978195028	0.09988239440571296	0.0728221922108522	0.06458000795522831	0.06554723592058684	0.1510603143156203	0.3058636454434517	0.00043810822290363797	0.000634133570589999	0.0009027103530904778	0.07918094750920668	8.1079632202105e-05	2.1951946120402266e-05	0.0009935178590408003	0.08382319514182301	7.106027272668873e-05	8.182893044248909e-05	0.00016977137138539413	0.0008959802383975275	7.75422770088101e-05	1.5298110898278897e-05	7.047956242701881e-06	3.1263991599408855e-05	4.1187902903161254e-08	4.1187678523952943e-08	0.0029881655197268823	4.118786360780109e-08	0.00018638369915249779	0.00027798524018582686	0.0005059775490351003	9.178795514795471e-05	5.705980686719218e-22	0.000132746160744342	3.397444507224189e-07	1.2625330814590785e-06	0.0011856490012075976	0.001349362606557728	5.272683374678722e-06	6.041634477027395e-07	1.238939701242701e-05	3.508408281884148e-05	1.4634232603546158e-06	4.118765137268526e-08	3.709448897000712e-22	0.00011726103427379679	0.0001882082873673679	0.001089084203289703	0.0071003241828781535	0.13435938145443352	0.16483175913761725	0.004592138570285464	0.22980542965572237	0.08428756408116132	0.08117841100256086
0.0023037882057763194	3.640524061025193e-05	0.00015292450260231434	0.002817200072445485	0.034148262590830744	3.541359411203774e-05	0.006278959393601368	0.0009381842045542481	0.0011498556653200198	0.09985436535417871	0.07461897186643474	0.06719142337157512	0.0648463185512116	0.14899831005977365	0.30980517675215	0.0005311627781495695	0.0007689473472740846	0.0009218445356202774	0.07965343125811325	8.128133988930727e-05	2.3744621727151843e-05	0.0010043110724184717	0.08413739894303054	7.19787209897713e-05	8.197176435445057e-05	0.00017090446120695133	0.0009080978048526213	7.804150417454392e-05	1.5745980320379543e-05	7.27816630482906e-06	3.2111206190161514e-05	4.2400402325793334e-08	4.2400125916894934e-08	0.0030511807421038243	4.2400354173959116e-08	0.00022246072799651635	0.00033238599050573547	0.0005143559040991934	0.00011500184623968231	7.314016580274491e-22	0.0001663553877623113	3.494190629640355e-07	1.291550185415458e-06	0.0012028987355762269	0.0014087511849997366	5.274559929251092e-06	6.215870016134104e-07	1.2369355417360693e-05	3.608592123390089e-05	1.6461629169501208e-06	4.240009265229635e-08	4.750072313786149e-22	0.00014528041119579247	0.00019054884743250426	0.0011010362700157607	0.0072040947289597835	0.13666273798972817	0.16599546860737815	0.005068473876301824	0.2300673792812661	0.08469224566153279	0.0820722550935663
0.0024730360580884764	3.660314191006731e-05	0.0001546886080632085	0.003026415424568043	0.03452743116373013	3.560884879488775e-05	0.006366261472637145	0.0010074190680153024	0.0012358489299965636	0.09982123690228906	0.07646698230865995	0.06989426465576135	0.06413272601847095	0.14685475308318033	0.3136382483176744	0.000638747215401635	0.0009247923300341781	0.0009416305321547258	0.08006503506911761	8.148693514584979e-05	2.5603856705953827e-05	0.0010169066929189112	0.08440982137716492	7.289442060400869e-05	8.21219605059555e-05	0.00017199503348648855	0.000919802454380063	7.856726419755365e-05	1.614458012511195e-05	7.488421004149201e-06	3.2937963111451864e-05	4.358358411903199e-08	4.358324646921618e-08	0.0031137912064776187	4.358352552046587e-08	0.0002634238018829029	0.00039428980118146403	0.000522509585219439	0.0001428247275943756	9.27887580440102e-22	0.00020664247112609432	3.588500837003619e-07	1.3199034179576947e-06	0.001219402951198781	0.001468397710428715	5.272041503283203e-06	6.390387640917242e-07	1.2337834809184373e-05	3.706702714875701e-05	1.8453469710675777e-06	4.358320599321033e-08	6.020233032064778e-22	0.00017839943206471697	0.00019285915671353685	0.001114783787630602	0.007303528410560279	0.1390749947136809	0.1671157125341195	0.005581433652889888	0.23034155230186423	0.08506753498022929	0.08297305705065589
0.0026465013692466978	3.680531824439004e-05	0.00015638662681548738	0.003240953607054551	0.03489533328165879	3.5806920707053325e-05	0.006449700161438353	0.0010784680245993826	0.0013241693468601255	0.09978240247476303	0.07836269612878899	0.07268464600699465	0.06340773928178374	0.14463182791720333	0.31736581916664264	0.0007622251163986654	0.0011036129276742208	0.000962149419114491	0.08041511321705493	8.169764046288459e-05	2.75289230088928e-05	0.0010316309465672904	0.0846398811047881	7.380791342822731e-05	8.228066790424103e-05	0.00017304469395124206	0.0009311032828218896	7.913524086047087e-05	1.649140396026879e-05	7.677559034048494e-06	3.374375692204325e-05	4.473633175941201e-08	4.47359225717709e-08	0.0031760090195452526	4.4736260907225115e-08	0.00030960951803735625	0.0004642305192586201	0.0005304645486264207	0.00017590383349809732	1.1658982511388706e-21	0.00025454310842439856	3.6802837878668184e-07	1.3477876666797532e-06	0.001235177085667148	0.0015282410625603927	5.265453161593089e-06	6.566252495650478e-07	1.2295284000644138e-05	3.802676693184526e-05	2.0622168127519848e-06	4.4735873635547786e-08	7.557404225190048e-22	0.00021722468129566877	0.00019513952001232158	0.0011306675958674618	0.0073986426358871905	0.14159560243510758	0.16819702407750353	0.006133055873440185	0.2306295953975247	0.08541372114208405	0.08388700533522818
0.002823970876841922	3.701220527580958e-05	0.00015802102968171403	0.003460511043887547	0.03525238120532268	3.600827947267954e-05	0.006529306503008984	0.0011512499092961495	0.0014147011107305096	0.09973723273734221	0.08030274232048829	0.07555871646422314	0.0626722553637585	0.14233162029078295	0.3209907680109547	0.0009029757984492702	0.001307362566812223	0.000983491100168262	0.0807029886694456	8.191472938825918e-05	2.9519293335613656e-05	0.0010488360135955175	0.08482695647064918	7.471976864472072e-05	8.244907372481351e-05	0.0001740549853124247	0.0009420122797866289	7.976245122712844e-05	1.6784721192305146e-05	7.844755565137196e-06	3.452809587065367e-05	4.585752350531486e-08	4.585703134560126e-08	0.003237847179435797	4.585743835543695e-08	0.0003613431975454361	0.0005427234728436279	0.0005382482936027092	0.0002149336452526328	1.4519252881644216e-21	0.00031105937100838805	3.7694475380471393e-07	1.3754381744281076e-06	0.0012502398202279027	0.001588222848575754	5.255103297108148e-06	6.744742387539668e-07	1.2242135144893376e-05	3.8964518136018216e-05	2.298199389758675e-06	4.5856972534769185e-08	9.403323642545747e-22	0.0002623855023414797	0.00019739031527265952	0.001149056823579138	0.0074894789421623455	0.14422373940600106	0.1692439733780062	0.006725389909235767	0.23093329384688813	0.08573102314103825	0.08482040451819112
0.0030052453258788765	3.7224253938719256e-05	0.00015959419623770162	0.003684796320573388	0.03559897129641842	3.621341563221852e-05	0.006605132550780387	0.0012256877812464606	0.0015073310692452642	0.09968508051680205	0.08228391259205636	0.07851269800932387	0.061926857887927164	0.13995615785701307	0.32451589547926324	0.0010623842049998467	0.001537986503723763	0.0010057545840398278	0.08092798249797672	8.213952552169091e-05	3.157461117715517e-05	0.0010688993403393447	0.08497040512998087	7.56305799645303e-05	8.26284043897108e-05	0.00017502739028081804	0.0009525443491854639	8.046730997608725e-05	1.702362961890722e-05	7.989549249545013e-06	3.529050125475422e-05	4.6946030869881454e-08	4.6945443119120785e-08	0.0032993195883832794	4.694592911961962e-08	0.00041893609791026	0.0006302600877215982	0.0005458897158156288	0.0002606542285309613	1.7931579853077062e-21	0.0003772565329596	3.855899539709027e-07	1.4031324025463587e-06	0.0012646129956452254	0.001648287406253089	5.241282498058943e-06	6.927364548231543e-07	1.2178804235991214e-05	3.987966786947886e-05	2.5549439501158083e-06	4.694537283806337e-08	1.160436712588233e-21	0.00031452907768145824	0.0001996119940673878	0.0011703483562870013	0.007576103661987304	0.14695840019707618	0.17026117629033097	0.0073604678732240025	0.2312545866551343	0.08601960131561272	0.08577965536974394
0.0031901344526325125	3.7441931675613546e-05	0.000161108417921019	0.003913523652749605	0.0359354844989199	3.64228410167324e-05	0.006677251710745089	0.0013017067282907822	0.0016019457765553914	0.09962528619958089	0.08430314369584398	0.08154289876189529	0.06117190196603971	0.13750747489214596	0.3279439262800242	0.0012418301065293149	0.001797403508986608	0.00102904812768979	0.08108944422802804	8.237339882910943e-05	3.369463950984852e-05	0.0010922225362306342	0.0850695846725664	7.654096238556426e-05	8.28199242439251e-05	0.00017596333431874848	0.0009627172902059801	8.12696771131432e-05	1.7208093564185047e-05	8.111863516555035e-06	3.6030507627079015e-05	4.8000719351310787e-08	4.8000022163166193e-08	0.0033604410546953507	4.800059841720413e-08	0.00048268241056913653	0.0007273020519136906	0.0005534189925476674	0.00031384905424326694	2.197531751231578e-21	0.00045425903960376915	3.9395468126945875e-07	1.4311914646706465e-06	0.0012783214571105968	0.001708381792935112	5.2242630579312494e-06	7.115871378319536e-07	1.210569179829861e-05	4.077161219331174e-05	2.8343620558123986e-06	4.799993861870369e-08	1.4211942910958216e-21	0.0003743150301753365	0.0002018050803061621	0.0011949658604284456	0.007658608285979925	0.1497984704727698	0.1712533011936005	0.008040270991523064	0.2315955757680256	0.08627956913504922	0.08677123156807495
0.003378450712983854	3.766572239160846e-05	0.00016256590109468087	0.004146404186502122	0.03626228682493355	3.6637087901065e-05	0.006745758850650617	0.001379231162639378	0.001698427653279382	0.09955718362513569	0.08635747717675621	0.0846457024682621	0.06040761025459986	0.1349877008572451	0.33127751129689886	0.001442676340184013	0.0020874859387906963	0.0010534892234718939	0.08118678381818091	8.261775943961673e-05	3.5879188638331904e-05	0.00111922985181771	0.08512387474517812	7.745154848833251e-05	8.302493205202643e-05	0.00017686418817302075	0.0009725517404732339	8.219088710000384e-05	1.733896650621126e-05	8.212021745844185e-06	3.6747663752174066e-05	4.902045121280525e-08	4.9019629476494436e-08	0.0034212272833091025	4.9020308208037615e-08	0.0005528558650053292	0.0008342747007550402	0.0005608675063356208	0.0003753422807616015	2.6737724812406378e-21	0.0005432455791271706	4.020296273471483e-07	1.459981089028263e-06	0.0012913928375225603	0.0017684557612340406	5.204299161213014e-06	7.312274809714672e-07	1.2023183911031115e-05	4.163975645221609e-05	3.1386706109781634e-06	4.901953066099313e-08	1.7282889479780627e-21	0.00044240952967445225	0.00020397016734806709	0.0012233583571239315	0.007737109538719091	0.15274278561040125	0.17222507374857612	0.00876669052008666	0.23195853015464868	0.08651100531093847	0.08780165241626722
0.0035700021036804692	3.789612522433921e-05	0.0001639687700511269	0.0043831354645744594	0.03657972984232318	3.685670698764817e-05	0.006810770192611118	0.001458181760526295	0.0017966503974132172	0.09948010651715604	0.08844399869082385	0.08781753629986642	0.05963417678251414	0.13239917183108532	0.3345192296172405	0.0016662557934339225	0.0024100376246642173	0.0010792044078164406	0.08121950602658107	8.287404906536213e-05	3.8128024099319435e-05	0.0011503662307857925	0.08513270121609139	7.83629842368037e-05	8.324475547898153e-05	0.00017773127022352694	0.0009820710829537473	8.325375758698507e-05	1.741799761607744e-05	8.290755974070829e-06	3.744153425632632e-05	5.0004090150135886e-08	5.0003127460163895e-08	0.0034816948542045517	5.000392186184786e-08	0.0006297057734803141	0.0009515592863940064	0.0005682678117475437	0.00044599545941376097	3.2314315235307616e-21	0.0006454431912546605	4.098055211143986e-07	1.4899120813957393e-06	0.0013038572915640046	0.0018284617222871875	5.1816277539263125e-06	7.518858937406927e-07	1.1931653707852403e-05	4.2483516490076734e-05	3.4704375519844384e-06	5.00030111342813e-08	2.087985475373089e-21	0.000519478861760323	0.0002061079136834742	0.001255998335622235	0.007811749185262339	0.15579017178779034	0.17318127943319925	0.009541482781057911	0.23234588543949364	0.08671396627596571	0.0888774507888307
0.003764584423235986	3.813365218399028e-05	0.00016531906994609358	0.004623389458445647	0.0368881511615709	3.708226424087354e-05	0.006872423004978907	0.0015384721775057886	0.0018964738013959495	0.09939339551714615	0.09055976011443961	0.09105482015777897	0.058851874753317414	0.1297445626475981	0.33767159049464196	0.0019138568438635461	0.0027667689708615294	0.0011063288661876652	0.08118724792043683	8.31437301616428e-05	4.044075614350739e-05	0.0011860949255209333	0.08509556293895619	7.927592423775863e-05	8.348074366433276e-05	0.00017856584867529502	0.0009913013178792917	8.448257611738399e-05	1.744782195862568e-05	8.349208915411488e-06	3.811170195234778e-05	5.095050773648956e-08	5.0949386371098726e-08	0.0035418611879282345	5.095031060341903e-08	0.000713452370693968	0.0010794838021988963	0.0005756536486418236	0.0005267036116115407	3.8809040892241874e-21	0.000762120318442174	4.172731904649705e-07	1.5214402715390882e-06	0.0013157471975363422	0.0018883546973555347	5.156470081989489e-06	7.738190564435551e-07	1.1831463478222202e-05	4.33023207429418e-05	3.8326296972142875e-06	5.0949250046398495e-08	2.5071627193652483e-21	0.0006061823941008733	0.00020821903733420663	0.0012933793935656962	0.007882693585088363	0.15893946893603536	0.17412676364996468	0.010366217933720364	0.23276023967521478	0.08688849911184905	0.09000513540853783
