THF	_5_10_CH2THF	_10fTHF	_5mTHF	_5_10_CHTHF	DHF
6.727746918223587	0.939753016877257	5.990729616947285	5.161845884293709	1.1526865767651695	0.027237986894601864
6.72774691822367	0.9397530168772706	5.990729616947356	5.161845884293799	1.152686576765182	0.027237986894602256
6.727746918223755	0.9397530168772843	5.9907296169474265	5.161845884293888	1.1526865767651948	0.027237986894602644
6.727746918223838	0.939753016877298	5.990729616947496	5.161845884293979	1.1526865767652075	0.027237986894603036
6.727746918223921	0.9397530168773116	5.990729616947566	5.161845884294069	1.1526865767652201	0.027237986894603425
6.727746918224005	0.9397530168773253	5.990729616947637	5.161845884294158	1.1526865767652328	0.027237986894603817
6.7277469182240885	0.9397530168773389	5.990729616947707	5.161845884294249	1.1526865767652454	0.02723798689460421
6.727746918224172	0.9397530168773527	5.990729616947776	5.1618458842943395	1.152686576765258	0.027237986894604597
6.727746918224256	0.9397530168773662	5.9907296169478474	5.16184588429443	1.1526865767652708	0.02723798689460499
6.727746918224339	0.93975301687738	5.990729616947918	5.16184588429452	1.1526865767652834	0.027237986894605378
6.7277469182244225	0.9397530168773935	5.990729616947988	5.1618458842946096	1.152686576765296	0.02723798689460577
6.727746918224507	0.9397530168774072	5.990729616948057	5.1618458842947	1.1526865767653087	0.027237986894606162
6.72774691822459	0.9397530168774209	5.990729616948128	5.16184588429479	1.1526865767653214	0.02723798689460655
6.727746918224674	0.9397530168774345	5.990729616948198	5.16184588429488	1.152686576765334	0.027237986894606943
6.727746918224766	0.9397530168774497	5.990729616948275	5.161845884294979	1.152686576765348	0.027237986894607373
6.727746918224888	0.9397530168774696	5.990729616948378	5.1618458842951105	1.1526865767653667	0.027237986894607946
6.72774691822501	0.9397530168774895	5.99072961694848	5.161845884295242	1.152686576765385	0.02723798689460851
6.72774691822513	0.9397530168775093	5.990729616948583	5.161845884295374	1.1526865767654033	0.027237986894609083
6.727746918225253	0.9397530168775293	5.990729616948684	5.161845884295505	1.152686576765422	0.027237986894609656
6.727746918225374	0.9397530168775492	5.990729616948786	5.161845884295637	1.1526865767654404	0.02723798689461022
6.727746918225496	0.9397530168775691	5.990729616948889	5.161845884295769	1.1526865767654588	0.027237986894610794
6.727746918225617	0.939753016877589	5.9907296169489905	5.1618458842959	1.152686576765477	0.027237986894611366
6.72774691822574	0.9397530168776088	5.990729616949094	5.1618458842960315	1.1526865767654957	0.027237986894611935
6.7277469182258605	0.9397530168776288	5.990729616949196	5.161845884296163	1.1526865767655141	0.027237986894612504
6.727746918225982	0.9397530168776488	5.990729616949299	5.161845884296294	1.1526865767655325	0.027237986894613073
6.727746918226105	0.9397530168776685	5.9907296169494	5.161845884296426	1.152686576765551	0.027237986894613646
6.7277469182262255	0.9397530168776885	5.990729616949502	5.161845884296558	1.1526865767655694	0.027237986894614215
6.727746918226348	0.9397530168777084	5.990729616949605	5.161845884296689	1.1526865767655878	0.027237986894614784
6.727746918226469	0.9397530168777283	5.990729616949707	5.161845884296821	1.1526865767656065	0.027237986894615356
6.727746918226591	0.9397530168777483	5.990729616949809	5.161845884296953	1.1526865767656247	0.027237986894615922
6.727746918226712	0.9397530168777681	5.990729616949912	5.161845884297084	1.1526865767656431	0.027237986894616494
6.727746918226834	0.939753016877788	5.990729616950015	5.1618458842972155	1.1526865767656618	0.027237986894617067
6.727746918226956	0.9397530168778079	5.990729616950117	5.161845884297347	1.1526865767656802	0.027237986894617636
6.727746918227077	0.9397530168778279	5.990729616950218	5.161845884297478	1.1526865767656986	0.027237986894618205
6.727746918227199	0.9397530168778477	5.990729616950321	5.16184588429761	1.1526865767657168	0.027237986894618774
6.727746918227321	0.9397530168778676	5.990729616950423	5.161845884297741	1.1526865767657355	0.027237986894619346
6.727746918227442	0.9397530168778876	5.990729616950526	5.161845884297874	1.152686576765754	0.027237986894619915
6.727746918227564	0.9397530168779074	5.9907296169506274	5.161845884298005	1.1526865767657724	0.027237986894620484
6.727746918227686	0.9397530168779273	5.9907296169507305	5.1618458842981365	1.1526865767657908	0.027237986894621057
6.727746918227807	0.9397530168779473	5.990729616950833	5.161845884298268	1.1526865767658092	0.027237986894621626
6.727746918227928	0.9397530168779671	5.990729616950935	5.161845884298399	1.1526865767658276	0.027237986894622195
6.727746918228051	0.9397530168779871	5.990729616951037	5.161845884298531	1.1526865767658463	0.027237986894622767
6.7277469182281715	0.9397530168780069	5.990729616951139	5.161845884298662	1.1526865767658645	0.027237986894623336
6.727746918228294	0.9397530168780268	5.990729616951242	5.161845884298794	1.152686576765883	0.027237986894623905
6.727746918228415	0.9397530168780467	5.990729616951344	5.161845884298925	1.1526865767659016	0.027237986894624477
6.727746918228537	0.9397530168780667	5.990729616951446	5.1618458842990576	1.15268657676592	0.027237986894625046
6.727746918228658	0.9397530168780865	5.9907296169515485	5.161845884299189	1.1526865767659382	0.027237986894625615
6.72774691822878	0.9397530168781064	5.990729616951651	5.1618458842993205	1.1526865767659566	0.027237986894626184
6.727746918228902	0.9397530168781264	5.990729616951753	5.161845884299452	1.1526865767659753	0.027237986894626757
6.727746918229023	0.9397530168781462	5.990729616951855	5.161845884299583	1.1526865767659937	0.02723798689462733
6.727746918229145	0.9397530168781661	5.990729616951958	5.161845884299715	1.1526865767660122	0.027237986894627895
6.727746918229267	0.9397530168781861	5.99072961695206	5.161845884299846	1.1526865767660306	0.027237986894628467
6.727746918229388	0.9397530168782059	5.990729616952162	5.161845884299979	1.152686576766049	0.027237986894629036
6.72774691822951	0.9397530168782259	5.990729616952264	5.161845884300109	1.1526865767660674	0.027237986894629605
6.727746918229631	0.9397530168782458	5.9907296169523665	5.1618458843002415	1.152686576766086	0.027237986894630178
6.727746918229753	0.9397530168782656	5.9907296169524695	5.161845884300373	1.1526865767661043	0.027237986894630747
6.727746918229874	0.9397530168782856	5.990729616952571	5.161845884300504	1.1526865767661227	0.027237986894631316
6.727746918229997	0.9397530168783055	5.990729616952674	5.161845884300636	1.1526865767661414	0.027237986894631888
6.7277469182301175	0.9397530168783254	5.990729616952776	5.161845884300767	1.1526865767661598	0.027237986894632457
6.72774691823024	0.9397530168783452	5.990729616952879	5.161845884300899	1.152686576766178	0.02723798689463303
6.727746918230361	0.9397530168783652	5.99072961695298	5.16184588430103	1.1526865767661965	0.027237986894633595
6.7277469182304825	0.9397530168783851	5.990729616953082	5.1618458843011625	1.152686576766215	0.027237986894634168
6.727746918230604	0.939753016878405	5.990729616953185	5.161845884301293	1.1526865767662335	0.02723798689463474
6.727746918230726	0.9397530168784249	5.9907296169532875	5.161845884301425	1.152686576766252	0.027237986894635306
6.727746918230848	0.9397530168784447	5.99072961695339	5.161845884301556	1.1526865767662704	0.027237986894635878
6.727746918230969	0.9397530168784647	5.990729616953492	5.161845884301688	1.1526865767662888	0.027237986894636447
6.727746918231091	0.9397530168784847	5.990729616953595	5.16184588430182	1.1526865767663073	0.027237986894637016
6.727746918231213	0.9397530168785044	5.990729616953697	5.161845884301951	1.152686576766326	0.02723798689463759
6.727746918231333	0.9397530168785244	5.990729616953798	5.161845884302084	1.1526865767663441	0.027237986894638157
6.727746918231456	0.9397530168785443	5.990729616953901	5.161845884302214	1.1526865767663625	0.02723798689463873
6.727746918231577	0.9397530168785642	5.990729616954003	5.1618458843023465	1.1526865767663812	0.027237986894639295
6.727746918231699	0.9397530168785841	5.9907296169541056	5.161845884302477	1.1526865767663996	0.027237986894639868
6.72774691823182	0.939753016878604	5.990729616954208	5.161845884302609	1.1526865767664178	0.02723798689464044
6.727746918231943	0.9397530168786239	5.990729616954311	5.16184588430274	1.1526865767664365	0.027237986894641006
6.7277469182320635	0.9397530168786438	5.990729616954413	5.161845884302872	1.152686576766455	0.02723798689464158
6.727746918232185	0.9397530168786637	5.990729616954514	5.161845884303004	1.1526865767664733	0.02723798689464215
