Bc	Cc	PCn	Pc	Bn	PCc	Rc	Bcp	Pcp	Ccp	PCnp	Bnp	PCcp	Mp	Mc	Mr	Mb	Rn	In
1.9494219241971387	246.28253866077233	0.20403042954273337	0.007011103977059828	1.1378867009339366	0.6280980884967651	0.12687644767080747	0.11093989718280703	0.003880670028027422	0.7586226471303088	0.20170449294398549	0.06980566543621253	4.859510342407197	0.9794285927522233	1.606011401558312	0.8398785957803734	6.828790922373537	0.03420224846357092	0.05130384764549717
2.186375783327967	244.4610997363934	0.16626027559147383	0.00847703367789232	1.4223720595737235	0.6823440345905879	0.16508713847874573	0.1171406212851342	0.0046843475597028094	0.7585908799898292	0.07480480132610494	0.07997201450923265	4.196466627687595	1.200198011978905	1.7592245156714466	1.0149389966432532	7.255169027517993	0.04347294249058212	0.0479837439396002
2.4370560492248536	243.01720705797013	0.17881405990461252	0.010432439722413011	1.6934784746206424	0.8367634710754206	0.2165896170193921	0.12304005900260724	0.005791223025685039	0.7585433379022922	0.07141938806499797	0.08822696652416734	3.6504529590390304	1.4678897734361405	1.9894328763517355	1.2093377118239572	7.667431426552315	0.05867822568613616	0.06087088387369758
2.686362384180655	242.07153483471254	0.20919889379144255	0.01254411949056841	1.9337549959450206	1.0396790001820735	0.27846205352783643	0.1283049434009627	0.007004988908175699	0.7584926102209992	0.08367320798585381	0.09457646021434626	3.254881692551518	1.7456043603843663	2.247964725046584	1.4008672782751754	8.06455434770051	0.07896839796264794	0.0857583091498918
2.9251582159989753	241.66228175903086	0.24607065124080352	0.014669863378587354	2.138852489698137	1.2698182347364868	0.3497029227970797	0.13285297351237588	0.008241004663373753	0.7584483596758276	0.1004504314470536	0.09939689513440719	3.002352561417113	2.019076901676792	2.5126773775636955	1.5817514834550688	8.444522260154256	0.1047242112541848	0.12082684927988777
3.1479308190172826	241.7892019024862	0.2866081919876761	0.016741415860491292	2.30715525543882	1.5167124995667314	0.4300342064425812	0.1367157547801991	0.00945783236813062	0.7584173162078037	0.11996999609220839	0.10300827023853328	2.8728547067471712	2.282745802553577	2.773624759576138	1.749742918819137	8.803827305491641	0.13691332587581181	0.16699499430836176
3.350578371020238	242.43407632020785	0.33017015780853476	0.01871983756508166	2.4377151344752828	1.77379674650078	0.5193165321081961	0.1399528177977598	0.010630971364835394	0.7584037363293299	0.1419392324145028	0.10563292893881218	2.84430644357308	2.534298633060347	3.026093618750942	1.9045118475054863	9.136784171560501	0.17689609070374293	0.22639396185056668
3.529223613892231	243.56997204706295	0.37687342201105306	0.02057969076218109	2.530033932499153	2.036179551187742	0.6172858253785186	0.1426177015836609	0.01174360704532882	0.7584099362422445	0.16653338917731988	0.1074220042078252	2.8964466851932484	2.772669061286173	3.267676607639547	2.046341526223402	9.434658668809487	0.22632727756223014	0.30187566521191384
3.6794719255784005	245.165522263323	0.42725017615347366	0.022302829831826583	2.583771001933674	2.2999003346555646	0.7234205990366807	0.14474523940346562	0.012783066668818684	0.758436766486118	0.19419466017269113	0.10847186792647648	3.012171397781586	2.9972105205781445	3.4969674463145157	2.1756195016999027	9.684753192036023	0.28705023735012475	0.39670358332396316
3.7958250548949612	247.18683150773242	0.48219660513453544	0.023875256421600124	2.5982849962647934	2.561608172590216	0.8368470617116307	0.14634508578168315	0.013739077932048102	0.7584839976532896	0.2256162719229275	0.10882975141401799	3.1776836751273514	3.2072693257407856	3.712892118350863	2.2925943123386374	9.869852123540136	0.3609230188353722	0.5140375730508434
3.87130132527123	249.59807170192252	0.5430379528753327	0.025284772854368403	2.5721842469881255	2.818324228060392	0.9562168078766052	0.14739709846011845	0.014602472280825967	0.7585506201832319	0.26179993386762673	0.108492312109182	3.3820937977232126	3.4018696939961623	3.914274088957669	2.39720239474328	9.968762703950542	0.4495356153345592	0.6560336671624348
3.897536415792267	252.3611547871358	0.611655871280141	0.026518459169445563	2.5031697917418447	3.067162044514915	1.0794878172682807	0.14784837932929062	0.015363748140842957	0.7586350693327965	0.3041607583282825	0.10740039990516947	3.6168358901602646	3.579369101858972	4.099437968535458	2.488872179307171	9.95880317780328	0.5537912095533332	0.8225082027866327
3.8657035682977283	255.4345008521503	0.6906288561255278	0.027559299531985836	2.388541678915146	3.3049217988480484	1.2035249845755387	0.14761319337513207	0.01601109209754298	0.7587353854553571	0.35466229922546716	0.10543423380646666	3.8750866432049484	3.736972273730865	4.265717322891434	2.566234621536136	9.820486624197905	0.6733297358010832	1.0092763413154127
3.768381883576204	258.77063512233406	0.7832802502465271	0.028381142083601908	2.226684969273193	3.5274403687996907	1.3234112817371348	0.1465767907960036	0.016527377638380504	0.7588493154799377	0.41593867535438317	0.10241555867062398	4.151246566012812	3.869966351296342	4.408724255584645	2.6266544256687183	9.543194488745305	0.8057539747313572	1.206438254037913
3.602031083169716	262.3120174530028	0.8933984477189627	0.028940727146981253	2.0195042567537618	3.7284843660156386	1.4313158679411482	0.1446032305446559	0.01688540361609143	0.7589743555052026	0.4912999146692085	0.0981271090124821	4.440469678252739	3.9704727529693673	4.521183737271445	2.665455314520819	9.129383744007226	0.9455615625650883	1.397019325927311
3.369312946686558	265.9840652037634	1.0241445408293934	0.029164982805307094	1.7751282716479264	3.897819225160276	1.5147136354071333	0.14154765252720203	0.01704033363727322	0.7591077265260736	0.5844168340219339	0.09236549562425321	4.73818002108782	4.025441523906569	4.591073543227898	2.674673820741571	8.595458227532264	1.082594503507487	1.5565252568979178
3.0804919819126626	269.6838988396582	1.1752659146881737	0.028932340765429727	1.5095042546792732	4.017951529232814	1.5538286058996142	0.1372771326225359	0.01691866250454333	0.759246265592624	0.698365862416989	0.08504832073831427	5.039464827251161	4.013751554603967	4.598933467753604	2.6412822342103586	7.969864627844018	1.1997546927650582	1.6542466070575421
2.75353808608765	273.26378596917465	1.3374537631763708	0.028052553227025327	1.245222396992971	4.059349492194174	1.5189460520030396	0.1317111925455637	0.01640652370836303	0.759386208477102	0.8336782405068179	0.07638083085537453	5.3381594804839985	3.9033369364031465	4.515162828442878	2.545549466589414	7.291318697496452	1.2699715069730044	1.657452650390691
