Auxin	CK	ET	Ra*	X	PLSp	PLSm	Re*	CTR1*	Ra	Re	CTR1
0.2923662579103822	0.25192245100202904	0.10738810601304552	0.22831624284049787	1.5671002281116388	0.04574175089174726	0.04513120744787219	0.012726648132110241	0.1071447581344647	0.7716837571595022	0.28727335186788977	0.19285524186553532
0.2882586133635336	0.2547817580228086	0.1073659262589571	0.22570964574196706	1.602322703723579	0.045153137221328375	0.0445858638962285	0.01255587421120776	0.10545551379923604	0.7742903542580329	0.28744412578879225	0.19454448620076395
0.2844586560809676	0.2574822314869582	0.10734484721838776	0.22328382348961337	1.6357496449311926	0.04460607446730886	0.044078681347748526	0.01239707780363252	0.10387089070348078	0.7767161765103867	0.28760292219636746	0.19612910929651922
0.28093954679690286	0.2600319222791132	0.10732482802881567	0.22102483819700372	1.667455859158779	0.044097315109058934	0.043606693915790286	0.012249360171965124	0.10238376090514192	0.7789751618029963	0.28775063982803495	0.19761623909485806
0.2776772036316566	0.26243862856109346	0.10730582746866038	0.2189199446407942	1.6975155156657997	0.04362388353936662	0.04316718796806667	0.012111886268830356	0.10098760768943611	0.7810800553592058	0.2878881137311696	0.1990123923105639
0.27464997950312803	0.2647098669359625	0.107287804242054	0.2169574856820923	1.7260016631527995	0.043183055967601115	0.04275768135222727	0.011983883404739226	0.09967644848561748	0.7830425143179077	0.2880161165952608	0.20032355151438253
0.2718383795596049	0.26685285480650456	0.10727071724652804	0.21512679435641613	1.752985859608962	0.04277234015810892	0.04237590340690284	0.01186463865678651	0.09844477172278332	0.7848732056435839	0.2881353613432135	0.20155522827721667
0.2692248140105986	0.26887450107606237	0.10725452581279576	0.21341810335662753	1.7785378919974189	0.04238945575395652	0.042019776132559125	0.0117534955318659	0.09728748456976462	0.7865818966433725	0.2882465044681341	0.2027125154302354
0.2667933820272334	0.27078140303354026	0.10723918991194589	0.21182246208538955	1.8027255680527754	0.04203231562575483	0.04168739670935738	0.01164985024729935	0.09619986922165934	0.7881775379146105	0.2883501497527006	0.20380013077834067
0.26452968277423333	0.27257984778930183	0.1072246703291419	0.21033166111292656	1.8256145660984975	0.041699008478248874	0.04137702142790385	0.011553147877872174	0.09517754594359357	0.7896683388870734	0.2884468521221279	0.20482245405640645
0.2624206500539726	0.2742758170252141	0.10721092880516724	0.2089381636741721	1.8472683316241056	0.04138778281168487	0.04108705102215879	0.011462878534412552	0.09421644149886407	0.791061836325828	0.2885371214655875	0.20578355850113597
0.2604544074630563	0.27587499412162525	0.10719792814837346	0.2076350437330627	1.867748011582463	0.04109703224910906	0.040816017348123554	0.011378573678905624	0.09331276190595093	0.7923649562669373	0.2886214263210944	0.20668723809404904
0.2586201413472676	0.27738277295131	0.10718563232015262	0.20641593009135695	1.8871124191084128	0.040825282187238555	0.04056257132559472	0.011299802638553675	0.09246296870787205	0.793584069908643	0.2887001973614463	0.20753703129212794
0.2569079891977451	0.27880426780238715	0.10717400649721935	0.2052749560106815	1.905418022741043	0.040571177698075986	0.04032547204784183	0.011226169351940556	0.09166375811987863	0.7947250439893185	0.28877383064805945	0.2083362418801214
0.25530894144717214	0.2801443240228766	0.10716301711391374	0.2042067138302856	1.9227189553279582	0.040333472592471324	0.04010357695993057	0.0111573093606915	0.09091204255981497	0.7957932861697146	0.28884269063930856	0.20908795744018505
0.2538147549021921	0.2814075290792197	0.10715263188752494	0.20320621409020728	1.9390670386671285	0.04011101955035751	0.03989583300752426	0.01109288704703396	0.09020493417078171	0.7967937859097928	0.288907112952966	0.20979506582921828
0.2524178762910477	0.2825982237971718	0.10714281982935552	0.20226884870443945	1.9545118206481988	0.03990276122206144	0.039701268662381176	0.011032593109490682	0.0895397300264612	0.7977311512955605	0.2889674068905093	0.2104602699735388
0.25111137461540184	0.28372051361155726	0.10713355124394927	0.20139035776676037	1.9691006222265797	0.039707722208448676	0.03951898673690053	0.010976142264075122	0.08891389877148892	0.7986096422332396	0.2890238577359249	0.21108610122851107
0.24988888117625788	0.28477827969604347	0.10712479771860368	0.20056679961012575	1.9828785920289935	0.03952500183307957	0.039348157907001836	0.010923271155740674	0.08832506849710273	0.7994332003898744	0.28907672884425933	0.2116749315028973
0.2487445362994489	0.28577518987829725	0.10711653210500684	0.1997945237777075	1.9958887667700038	0.039353767626060736	0.03918801486981104	0.010873736463728216	0.08777101568949587	0.8002054762222925	0.28912626353627185	0.21222898431050413
0.24767294192003803	0.28671470927218495	0.10710872849457986	0.19907014659877914	2.0081721359719444	0.0391932494462076	0.03903784706970586	0.010827313184335495	0.0872496551174145	0.8009298534012209	0.2891726868156645	0.21275034488258548
0.24666911929889748	0.28760011057909024	0.10710136218887083	0.19839052909468677	2.019767709740499	0.03904273417493166	0.038896995932910024	0.010783793075093686	0.08675903054826793	0.8016094709053132	0.2892162069249063	0.21324096945173207
0.2457284712432195	0.2884344840259452	0.10709440966614239	0.19775275696989628	2.030712588563076	0.03890156092191089	0.03876485055710255	0.010742983245197579	0.08629730620019178	0.8022472430301038	0.2892570167548024	0.21370269379980822
0.2448467482874363	0.28922074691935024	0.10708784854511627	0.19715412247016512	2.04104203427468	0.03876911668886039	0.038640843808298804	0.010704704878103327	0.08586275885209485	0.8028458775298348	0.28929529512189667	0.21413724114790514
0.24402001836202744	0.2899616528046765	0.10708165754668048	0.19659210791326145	2.050789541488222	0.03864483244326306	0.038524448782312246	0.010668792073291442	0.08545377054505333	0.8034078920867386	0.2893312079267085	0.2145462294549467
0.24324463954043232	0.2906598002258503	0.1070758164542319	0.19606437071955282	2.0599869089104983	0.0385281795592044	0.038415175592869846	0.01063509079536313	0.08506882181799544	0.8039356292804472	0.2893649092046369	0.21493117818200458
0.24251723550760976	0.29131764108677105	0.10707030607321223	0.19556872978897888	2.0686643100700413	0.03841866658715054	0.03831256845265285	0.010603457919750394	0.08470648542833224	0.8044312702110211	0.2893965420802496	0.21529351457166773
0.2418346734391805	0.2919374886194454	0.10706510819029715	0.19510315308769444	2.0768503630729556	0.03831583631865332	0.03821620301721842	0.010573760365352685	0.08436542051440668	0.8048968469123056	0.2894262396346473	0.2156345794855933
0.24119404401966418	0.2925215249668654	0.10706020553261475	0.19466574632281083	2.084572199077733	0.038219263115732094	0.03812568396509145	0.010545874305391754	0.08404436716190024	0.8053342536771891	0.2894541256946082	0.2159556328380998
0.24059264336243555	0.2930718083907826	0.10705558172729923	0.19425474259707085	2.091855529243072	0.03812855047803187	0.038040642790272784	0.010519684448674169	0.08374214134074127	0.8057452574029291	0.2894803155513258	0.21625785865925876
0.24002795662353574	0.2935902801160425	0.10705122126162571	0.19386849294716504	2.098724709955702	0.03804332882383563	0.03796073578603208	0.010495083384268123	0.08345763018278317	0.806131507052835	0.28950491661573186	0.2165423698172168
0.23949764312700625	0.29407877082411293	0.10704710944392298	0.1935054576799258	2.1052028061896153	0.03796325346365238	0.037885642201179515	0.010471970983340212	0.08318978757369684	0.8064945423200742	0.2895280290166598	0.2168102124263032
0.23899952284027717	0.2945390068096803	0.10704323236541419	0.193164198429186	2.111311652891903	0.03788800274726807	0.03781506255190646	0.010450253852510418	0.08293763003483726	0.806835801570814	0.2895497461474896	0.21706236996516273
0.23853156405998452	0.2949726158133073	0.10703957686310826	0.19284337086587428	2.117071914309899	0.037817276367580054	0.03774871707443497	0.010429844833784918	0.08270023287399131	0.8071566291341259	0.2895701551662151	0.2172997671260087
0.23809187218178482	0.295381132544874	0.10703613048382478	0.1925417179991463	2.1225031412172752	0.037750793805888624	0.037686344304887535	0.010410662546516208	0.08247672658486925	0.8074582820008537	0.28958933745348386	0.21752327341513072
0.23767867944512108	0.2957660039112416	0.10703288144941735	0.19225806401438844	2.127623826006369	0.03768829290531904	0.03762769977455751	0.010392630967424701	0.08226629347781941	0.8077419359856115	0.2896073690325753	0.21773370652218058
0.2372903355551669	0.2961285939618562	0.10702981862323904	0.19199130859899885	2.1324514556380443	0.03762952856031547	0.03757255480986752	0.010375679045088985	0.08206816452543976	0.8080086914010013	0.28962432095491103	0.21793183547456024
0.23692529909503357	0.2964701885659756	0.10702693147787344	0.1917404217116684	2.1370025624581976	0.03757427151137462	0.037520695427384246	0.010359740345674051	0.08188161640802154	0.8082595782883316	0.28964025965432594	0.21811838359197847
0.236582129652126	0.2967919998343136	0.10702421006414409	0.1915044387560089	2.1412927728968962	0.03752230723545676	0.03747192131536974	0.010344752727042083	0.08170596874533184	0.8084955612439912	0.2896552472729579	0.21829403125466815
0.23625948058952814	0.29709517029819843	0.10702164498139957	0.1912824561225493	2.1453368540848103	0.03747343492331625	0.03742604489406296	0.010330658038632106	0.08154058150187185	0.8087175438774509	0.28966934196136795	0.21845941849812814
0.23595609240228554	0.29738077685840697	0.10701922734906116	0.19107362706726547	2.149148758423196	0.037427466536047824	0.03738289044781389	0.010317401844806213	0.08138485255413426	0.8089263729327345	0.2896825981551938	0.21861514744586577
0.23567078660387172	0.2976498345150626	0.10701694877942612	0.19087715789816512	2.1527416661509546	0.037384225933898764	0.03734229332285941	0.01030493316958847	0.0812382154092256	0.8091228421018349	0.2896950668304115	0.21876178459077442
0.23540246009367138	0.2979032998906069	0.10701480135169643	0.19069230444327664	2.156128025966402	0.03734354807093704	0.03730409918498431	0.010293204260881208	0.0811001370645684	0.8093076955567234	0.2897067957391188	0.2188998629354316
0.23515007996356677	0.29814207455622177	0.10701277758720039	0.1905183687770138	2.1593195937512317	0.037305278250064654	0.03726816333214642	0.010282170372514228	0.0809701159998892	0.8094816312229863	0.28971782962748577	0.21902988400011084
0.2349126787024915	0.2983670081730308	0.1070108704257731	0.1903546961826584	2.162327469467965	0.03726927143302183	0.037234350057255006	0.010271789562531665	0.08084768029228748	0.8096453038173416	0.2897282104374683	0.2191523197077125
0.23468934976572334	0.29857890145592075	0.10700907320328928	0.19020067233367666	2.1651621322714316	0.037235391601143024	0.037202532057276	0.010262022506449527	0.08073238584747493	0.8097993276663233	0.28973797749355046	0.21926761415252508
0.2344792434764929	0.29877850897213604	0.1070073796302656	0.19005572067388518	2.167833473919303	0.037203511162268665	0.03717258988452969	0.010252832324115994	0.0806238147386442	0.8099442793261148	0.289747167675884	0.2193761852613558
0.23428156323190458	0.2989665417822031	0.10700578377151658	0.1899192999817922	2.170350830532573	0.037173510400247856	0.037144411437005274	0.01024418441911593	0.08052157364672298	0.8100807000182078	0.2897558155808841	0.21947842635327702
0.23409556198557466	0.2991436699301409	0.10700428002687773	0.1897909021061797	2.172723012763505	0.03714527696370811	0.03711789148459397	0.010236046329725065	0.08042529239587981	0.8102090978938203	0.2897639536702749	0.21957470760412018
0.23392053898927326	0.29931052479621106	0.1070028631128075	0.18967004985520766	2.174958334457014	0.037118705390583255	0.03709293122819527	0.010228387590374984	0.08033462257721771	0.8103299501447925	0.289771612409625	0.2196653774227823
0.23375583676560835	0.2994677013133885	0.10700152804501417	0.1895562950326896	2.1770646398390596	0.03709369666602615	0.03706943788949257	0.010221179602932774	0.08024923625649001	0.8104437049673104	0.28977882039706726	0.21975076374351
0.23360083829647005	0.29961576005963936	0.10700027012195354	0.18944921660669145	2.179049329320372	0.03707015781078248	0.03704732432860288	0.010214395516897462	0.08016882475937204	0.8105507833933085	0.28978560448310253	0.21983117524062795
0.2334549644103672	0.29975522923091263	0.10699908490918389	0.18934841900190585	2.1809193839583867	0.037048001497848995	0.03702650868787974	0.010208010117906447	0.08009309753028516	0.8106515809980943	0.28979198988209354	0.21990690246971487
0.23331767135741002	0.29988660650133947	0.10699796822449782	0.18925353050636998	2.182681388617446	0.03702714569551333	0.03700691406015123	0.010201999723978025	0.08002178106100856	0.81074646949363	0.289798000276022	0.21997821893899144
0.23318844854720985	0.3000103607668298	0.10699691612408165	0.1891642017926326	2.184341553832758	0.03700751333565728	0.03698846817988836	0.010196342089114071	0.07995461788713153	0.8108357982073675	0.28980365791088597	0.22004538211286845
0.2330668163834846	0.3001269338755213	0.1069959248884398	0.18908010447253126	2.18590573752755	0.036989031991077455	0.03697110312252578	0.010191016309579736	0.0798913656016474	0.8109198955274688	0.28980898369042024	0.2201086343983526
0.2329523244650538	0.3002367420442965	0.10699499101078189	0.18900092990332143	2.1873794628031242	0.03697163360954663	0.03695475505973397	0.010186002746981145	0.07983179604580258	0.8109990700966786	0.2898139972530188	0.22016820395419745
0.23284454952345196	0.3003401774325509	0.10699411118559331	0.18892638790646984	2.188767938356349	0.03695525422265959	0.03693936397988114	0.010181282942795005	0.07977569439601995	0.8110736120935301	0.28981871705720497	0.22022430560398004
0.23274309392057693	0.30043760954638654	0.10699328229492415	0.18885620560510583	2.1900760755289705	0.03693983369565676	0.03692487346643616	0.010176839547419913	0.07972285840179456	0.8111437943948941	0.28982316045258005	0.22027714159820544
0.23264758394422402	0.3005293864806755	0.10699250140017623	0.18879012642508605	2.191308504824964	0.03692531549694691	0.03691123047399222	0.010172656252021685	0.0796730976527126	0.811209873574914	0.2898273437479783	0.2203269023472874
0.23255766831199762	0.3006158361795447	0.10699176573144062	0.18872790907422748	2.192469591948703	0.03691164647204587	0.03689838512046593	0.010168717723528882	0.07962623287126325	0.8112720909257726	0.2898312822764711	0.22037376712873674
0.2324730168731016	0.3006972676222941	0.10699107267675885	0.1886693265926861	2.193563452623635	0.03689877663824928	0.03688629049602478	0.010165009545041348	0.07958209526262902	0.8113306734073139	0.28983499045495864	0.220417904737371
0.23239331920578696	0.300773971863546	0.10699041977509499	0.18861416552840055	2.194593966577513	0.03688665899229094	0.03687490248194368	0.010161518160272364	0.07954052590404666	0.8113858344715994	0.2898384818397276	0.22045947409595334
0.23231828346863787	0.3008462231143193	0.10698980470626558	0.18856222507826584	2.1955647910508413	0.036875249326810244	0.03686417958039138	0.010158230820248552	0.07950137515778895	0.8114377749217342	0.28984176917975146	0.22049862484221108
0.2322476352355752	0.30091427969539325	0.10698922528360139	0.1885133163416332	2.1964793733321883	0.03686450606131986	0.03685408275554097	0.010155135534439108	0.07946450212892746	0.8114866836583667	0.28984486446556096	0.22053549787107254
0.23218111639029493	0.30097838499608404	0.10698867944595149	0.18846726157038884	2.1973409631773855	0.03685439007599342	0.03684457527869601	0.010152221022689544	0.07942977413025445	0.8115327384296112	0.28984777897731046	0.22057022586974553
0.23211848420768538	0.3010387682785936	0.10698816525092525	0.1884238935428639	2.1981526232420134	0.03684486457364507	0.036835622599268966	0.010149476675261022	0.07939706623509647	0.8115761064571361	0.289850523324739	0.22060293376490353
0.2320595103964479	0.3010956455067643	0.10698768086810793	0.18838305492281965	2.1989172399113195	0.03683589493713953	0.03682719221110986	0.010146892511579604	0.07936626081425263	0.8116169450771805	0.28985310748842036	0.22063373918574736
0.23200398019402504	0.30114922013951645	0.10698722457245093	0.18834459764642425	2.1996375336490392	0.036827448593863506	0.0368192535257046	0.010144459141062137	0.0793372470949074	0.8116554023535758	0.28985554085893783	0.22066275290509257
0.23195169156584425	0.3011996838448189	0.1069867947382902	0.18830838237539613	2.200316068321358	0.03681949489470335	0.03681177775896038	0.010142167728151897	0.07930992076504377	0.8116916176246038	0.2898578322718481	0.22069007923495623
0.23190245444597304	0.3012472171733494	0.10698638983374839	0.18827427798281418	2.2009552600340747	0.0368120050000686	0.036804737824565545	0.010140009959375567	0.07928418359960687	0.8117257220171858	0.2898599900406244	0.22071581640039314
0.23185609000935786	0.3012919902036427	0.10698600841537431	0.18824216106135905	2.201557385611335	0.036804951771138114	0.03679810823210133	0.010137978011899206	0.07925994310273375	0.8117578389386411	0.2898620219881008	0.22074005689726622
