R	x1	x2	x3	x2p	x3p	x1p	Rin
0.0008400985025267221	0.9974483434847746	0.9922129882132815	0.9758855674127144	0.007787011786719306	0.02411443258728587	0.0025516565152258813	0.49915990149747286
0.0008400985024273414	0.9974483437432605	0.99221300461397	0.975886224527365	0.007786995386030866	0.02411377547263535	0.002551656256739983	0.4991599014975723
0.0008400985035215463	0.9974483439368759	0.9922130170651919	0.9758867309435796	0.0077869829348088575	0.02411326905642072	0.002551656063124728	0.49915990149647804
0.0008400985035406711	0.9974483440806585	0.9922130264730263	0.9758871199862373	0.007786973526974391	0.024112880013762925	0.002551655919342054	0.4991599014964589
0.000840098502991492	0.9974483441863582	0.9922130335439995	0.9758874179690438	0.007786966456001231	0.024112582030956536	0.0025516558136424797	0.49915990149700806
0.0008400985027090528	0.9974483442640039	0.9922130388509981	0.9758876459445808	0.007786961149002594	0.024112354055419494	0.0025516557359967383	0.49915990149729045
0.000840098502014199	0.9974483443190061	0.9922130427541522	0.975887818238906	0.00778695724584844	0.024112181761094316	0.0025516556809945007	0.49915990149798534
0.0008400985028776005	0.9974483443612157	0.9922130457413073	0.9758879513510552	0.007786954258693287	0.024112048648945207	0.002551655638784908	0.4991599014971219
0.0008400985031578796	0.9974483443910838	0.9922130479256801	0.9758880513807447	0.007786952074320495	0.024111948619255648	0.0025516556089168756	0.49915990149684164
0.0008400985031493007	0.9974483444154529	0.9922130496597478	0.9758881302581612	0.007786950340252891	0.02411186974183904	0.0025516555845476584	0.4991599014968502
0.0008400985032635332	0.9974483444341341	0.9922130509761068	0.9758881905984875	0.007786949023893971	0.02411180940151277	0.002551655565866517	0.49915990149673595
0.0008400985031256375	0.9974483444491467	0.9922130520236035	0.9758882384114828	0.007786947976397154	0.024111761588517574	0.002551655550853902	0.49915990149687384
0.0008400985029859112	0.9974483444611779	0.9922130528461908	0.9758882757736306	0.007786947153809887	0.02411172422636974	0.002551655538822674	0.4991599014970135
0.0008400985030189024	0.9974483444701423	0.9922130534756993	0.975888304807961	0.007786946524301383	0.024111695192039383	0.002551655529858291	0.49915990149698053
0.0008400985030772832	0.997448344476554	0.9922130539472196	0.9758883270817156	0.007786946052781136	0.024111672918284793	0.0025516555234465707	0.4991599014969222
0.0008400985030992963	0.9974483444810056	0.99221305429372	0.9758883439843026	0.007786945706280738	0.024111656015697744	0.002551655518994987	0.49915990149690015
0.0008400985031187235	0.9974483444838237	0.992213054536944	0.9758883565105674	0.007786945463056829	0.02411164348943304	0.0025516555161769084	0.4991599014968807
0.0008400985031178211	0.9974483444857256	0.9922130547120008	0.9758883658827073	0.0077869452879999485	0.02411163411729306	0.002551655514274985	0.4991599014968816
0.0008400985031079057	0.997448344486658	0.9922130548200768	0.9758883723486577	0.007786945179923881	0.02411162765134271	0.0025516555133426504	0.4991599014968915
0.0008400985031182484	0.9974483444866178	0.9922130548664054	0.9758883762620358	0.007786945133595343	0.02411162373796458	0.0025516555133828544	0.49915990149688116
0.0008400985031076847	0.9974483444869653	0.9922130549150721	0.9758883795838801	0.0077869450849286665	0.024111620416120257	0.002551655513035422	0.4991599014968917
0.0008400985030819324	0.9974483444877271	0.9922130549692391	0.9758883825037382	0.0077869450307617855	0.024111617496262165	0.0025516555122735993	0.49915990149691747
0.0008400985030649005	0.997448344488133	0.9922130549948752	0.9758883841199935	0.007786945005125605	0.02411161588000696	0.002551655511867725	0.4991599014969345
0.0008400985030645252	0.9974483444889163	0.9922130550362322	0.9758883859810067	0.007786944963768561	0.024111614018993716	0.002551655511084444	0.4991599014969349
0.0008400985030833504	0.9974483444900638	0.9922130550965047	0.9758883882950828	0.007786944903496148	0.024111611704917588	0.002551655509936907	0.4991599014969161
0.0008400985030871293	0.9974483444912761	0.9922130551533818	0.9758883902450788	0.007786944846619114	0.024111609754921624	0.0025516555087246678	0.4991599014969123
0.0008400985030898684	0.9974483444923514	0.9922130552080541	0.9758883921535638	0.007786944791946701	0.024111607846436636	0.0025516555076492966	0.4991599014969096
0.0008400985030888552	0.997448344493063	0.9922130552523217	0.9758883938708164	0.007786944747679116	0.02411160612918413	0.0025516555069377733	0.4991599014969106
0.0008400985030916373	0.9974483444938019	0.9922130552975499	0.9758883955419234	0.007786944702450952	0.024111604458077127	0.0025516555061987755	0.4991599014969078
0.0008400985030917788	0.9974483444942219	0.9922130553289872	0.9758883968281161	0.007786944671013635	0.024111603171884335	0.0025516555057788384	0.4991599014969077
0.0008400985030875448	0.9974483444942739	0.9922130553417875	0.9758883975591602	0.007786944658213372	0.02411160244084034	0.002551655505726863	0.49915990149691186
0.0008400985030852172	0.9974483444941123	0.9922130553460897	0.9758883980511993	0.007786944653911226	0.024111601948801267	0.002551655505888352	0.4991599014969142
0.0008400985030840343	0.9974483444938451	0.992213055342488	0.9758883982478831	0.007786944657512859	0.02411160175211743	0.0025516555061556494	0.4991599014969154
0.0008400985030863858	0.997448344493711	0.9922130553400289	0.975888398362156	0.007786944659971978	0.024111601637844624	0.002551655506289725	0.499159901496913
0.0008400985030868519	0.9974483444933867	0.9922130553264451	0.9758883980987173	0.007786944673555769	0.024111601901283284	0.002551655506614064	0.4991599014969126
0.0008400985030873106	0.9974483444931689	0.9922130553155791	0.9758883978480468	0.007786944684421724	0.02411160215195379	0.0025516555068318793	0.4991599014969121
0.0008400985030872541	0.9974483444931953	0.9922130553152624	0.9758883978548016	0.007786944684738489	0.024111602145199033	0.0025516555068053966	0.49915990149691214
