Arachidonic acid	PGH2	PGD2	GPCho	dPGJ2	HETE	PGE2	PGF2a	dPGD2	PGJ2	DG	Values[timevalue]	Values[LPSactivity]	Values[DGactivity]	Values[GPChoratio]
0.20405889245753706	0.013673795430180144	20.97978033173705	0.749837919587932	28.541569668129277	0.06665252725806889	21.94668156700058	6.562488115622713	77.1591536529293	89.95743879392485	-1.0511017500041132e-13	43.0	0.0	4.2305	0.6845500211376798
0.16367151148520184	0.011079660139694518	19.345590702042763	0.7498379195879297	28.271742667987706	0.05644985321890147	21.94919759323762	6.563240456801436	76.6667348336658	88.01997053816784	-1.0938297500041139e-13	44.0	0.0	4.3151	0.6690923990933475
0.13101133415226968	0.008958660543983553	17.834545022271538	0.7498379195879269	27.9689466866967	0.04775572342155427	21.951234205322905	6.5638494437485075	76.13589881807593	86.06383223877195	-1.1374037500041144e-13	45.0	0.0	4.3997	0.6536347770490151
0.10465569220310396	0.007228359316970426	16.438121152260727	0.7498379195879242	27.636308584495854	0.040357351787303784	21.952879263492726	6.564341348397326	75.57060191428478	84.09595649888514	-1.181823750004114e-13	46.0	0.0	4.4843	0.6381771550046828
0.08343245991627773	0.005819921203571822	15.148250407771155	0.7498379195879216	27.276824180547326	0.034070010108093324	21.954205236611166	6.564737840359213	74.97450654123814	82.12260380020132	-1.2270897500041137e-13	47.0	0.0	4.5689	0.6227195329603504
0.0663781968013674	0.004676014882926725	13.957318857012186	0.7498379195879191	26.89335179530248	0.028733700667467384	21.955271757587003	6.565056751043165	74.35099840756882	80.1494091095635	-1.2732017500041138e-13	48.0	0.0	4.653499999999999	0.607261910916018
0.05270284511327552	0.003749011400617496	12.858162698461411	0.7498379195879167	26.488607970065967	0.024210151229903793	21.956127781656512	6.565312719024734	73.70320340035073	78.18142683259823	-1.320159750004114e-13	49.0	0.0	4.738099999999999	0.5918042888716857
0.04176003745005152	0.002999441337485647	11.844059022525695	0.7498379195879143	26.06516506802657	0.02038011606915256	21.956813404251005	6.565517733624065	73.03400403646603	76.22317389082068	-1.3679637500041135e-13	50.0	0.0	4.822699999999999	0.5763466668273532
0.03302219252875828	0.002394679296874171	10.908713046526197	0.7498379195879118	25.62545048819042	0.017140963943877128	21.957361387747444	6.5656815914342745	72.34605536592025	74.27867076960996	-1.4166137500041133e-13	51.0	0.0	4.907299999999999	0.5608890447830209
0.02605968377036292	0.0019078241791299464	10.046242737376021	0.7498379195879094	25.17174724848678	0.01440453226038561	21.957798440299783	6.565812278717082	71.6418002463813	72.35148044194291	-1.466109750004114e-13	52.0	0.0	4.991899999999999	0.5454314227386886
0.020523460297910523	0.0015167497793950153	9.251161574318168	0.749837919587907	24.706195719208758	0.012095225768491494	21.958146284130883	6.565916290843046	70.92348393503674	70.44474512436182	-1.5164517500041143e-13	53.0	0.0	5.076499999999999	0.5299738006943562
0.016130589405588702	0.0012033022331716487	8.518360074601029	0.7498379195879045	24.230796310816917	0.010148338598341309	21.958422545399774	6.565998898379332	70.193167960956	68.56122085094812	-1.5676397500041152e-13	54.0	0.0	5.161099999999999	0.514516178650024
0.012652259723167004	0.0009526234619906612	7.843086586702847	0.7498379195879018	23.74741294174761	0.008508578462104751	21.958641493565477	6.566064368173981	69.45274326113122	66.70330988973924	-1.6196737500041154e-13	55.0	0.0	5.245699999999999	0.4990585566056915
0.009903852612607183	0.0007525825449067993	7.220927757209162	0.7498379195878994	23.257777132527593	0.007128772907649952	21.95881465406399	6.56611614655834	68.70394257583051	64.87309104699806	-1.6725537500041154e-13	56.0	0.0	5.330299999999999	0.4836009345613592
0.007736747888241174	0.0005932993634459556	6.6477889973585	0.7498379195878967	22.763492590459606	0.005968738791486635	21.958951314591488	6.56615701073568	67.94835210775751	63.072347918472005	-1.7262797500041158e-13	57.0	0.0	5.414899999999999	0.4681433125170268
0.006031577810387121	0.0004667464468539256	6.119875203300054	0.7498379195878945	22.26604016638735	0.0049942971520079175	21.959058942429866	6.566189193569706	67.18742245964359	61.30259516482409	-1.7808517500041161e-13	58.0	0.0	5.499499999999999	0.45268569047269436
0.004692687481875793	0.0003664173845615079	5.633671923513838	0.7498379195878921	21.766783081270184	0.004176417051320428	21.95914352755046	6.566214486179296	66.42247887144433	59.56510289828697	-1.836269750004116e-13	59.0	0.0	5.584099999999999	0.4372280684283621
0.0036435986902780934	0.00028705135300001775	5.1859271235145705	0.7498379195878899	21.266972333139794	0.003490473562452528	21.959209863909606	6.566234322051392	65.65473078026243	57.86091926738346	-1.8925337500041155e-13	60.0	0.0	5.668699999999999	0.42177044638402966
0.0028233040346998957	0.0002244046911084205	4.773633652375973	0.749837919587888	20.76775220891324	0.002915606122391542	21.959261779542544	6.566249845843595	64.88528073261824	56.19089133801534	-1.9496437500041148e-13	61.0	0.0	5.753299999999999	0.4063128243396974
0.002183247444167863	0.00017506273513248792	4.394012484645998	0.7498379195878863	20.270165836283546	0.0024341649912102813	21.959302324229	6.5662619694998385	64.1151326789557	54.55568436611026	-2.007599750004116e-13	62.0	0.0	5.837899999999999	0.39085520229536497
0.0016848704067200088	0.0001362841588258004	4.044496787540811	0.7498379195878844	19.7751607206091	0.0020312348133140323	21.95933392221653	6.566271417917679	63.34519968118838	52.95579955617527	-2.0664017500041166e-13	63.0	0.0	5.922499999999999	0.3753975802510327
0.001297622131431108	0.00010587353814640439	3.7227168305293543	0.7498379195878825	19.283594223865144	0.0016942252158389348	21.959358496182293	6.566278766015285	62.5763110688338	51.39159040828568	-2.1260497500041166e-13	64.0	0.0	6.007099999999999	0.3599399582067003
0.0009973513734736958	8.207672547817034e-05	3.4264857584884263	0.7498379195878807	18.796238943830524	0.0014125200077546773	21.95937756754912	6.566284468727914	61.80921907016858	49.86327773281844	-2.186543750004116e-13	65.0	0.0	6.0916999999999994	0.34448233616236784
0.0007650086254118104	6.349564735806916e-05	3.1537862097843834	0.749837919587879	18.31378796766051	0.0011771768640002737	21.95939233751308	6.566288885236746	61.04460495627876	48.37096343633433	-2.2478837500041149e-13	66.0	0.0	6.1762999999999995	0.32902471411803563
0.0005856022199199253	4.901844566811037e-05	2.9027577735642636	0.7498379195878772	17.83685997213866	0.0009806708837929903	21.959403752318334	6.566292298487338	60.28308472477468	46.914643154854346	-2.3100697500041143e-13	67.0	0.0	6.2608999999999995	0.31356709207370315
0.00044736014753781123	3.776305528205966e-05	2.671685252864979	0.7498379195878755	17.366004155373975	0.0008166758296507949	21.959412555704265	6.566294930872346	59.52521435733688	45.49421782569292	-2.373101750004113e-13	68.0	0.0	6.3454999999999995	0.29810947002937094
0.0003410594451037176	2.9031332116752028e-05	2.4589877170172456	0.7498379195878737	16.90170498063207	0.0006798780176337278	21.959419330923552	6.566296956795761	58.77149467455346	44.109504263785645	-2.4369797500041117e-13	69.0	0.0	6.4300999999999995	0.2826518479850385
0.0002594902668449208	2.227204768701429e-05	2.263208297575499	0.749837919587872	16.44438672710036	0.0005658180358720321	21.959424534352042	6.566298512722908	58.022375821139995	42.76024482833183	-2.501703750004113e-13	70.0	0.0	6.5146999999999995	0.26719422594070624
0.00019702904771640335	1.7050853800986614e-05	2.083004699586494	0.7498379195878704	15.994417837700734	0.0004707564452807175	21.959428522298452	6.566299705197082	57.27826140443999	41.44611624178	-2.5672737500041133e-13	71.0	0.0	6.5992999999999995	0.2517366038963738
0.00014929926671550855	1.3026459893412854e-05	1.9171403883949671	0.7498379195878688	15.552115060719418	0.00039155995943222554	21.9594315723148	6.566300617211773	56.53951231186346	40.16673762822512	-2.633689750004113e-13	72.0	0.0	6.6838999999999995	0.23627898185204135
0.0001129024320497442	9.93116914998603e-06	1.764476412679695	0.7498379195878675	15.117747384743117	0.0003256050893925301	21.959433900134606	6.566301313275541	55.80645023147963	38.92167783392064	-2.7009517500041124e-13	73.0	0.0	6.7684999999999995	0.22082135980770912
8.520539993253606e-05	7.555571811098031e-06	1.623963828801938	0.7498379195878665	14.691539765772328	0.0002706967232905379	21.959435673062746	6.566301843415818	55.07936089610604	37.710462083357086	-2.7690597500041135e-13	74.0	0.0	6.8530999999999995	0.20536373776337666
6.417252542691206e-05	5.73628028512658e-06	1.4946366864206533	0.7498379195878656	14.273676650130323	0.00022499937376206248	21.959437020556575	6.566302246342896	54.35849707276462	36.53257802671841	-2.8380137500041157e-13	75.0	0.0	6.9376999999999995	0.18990611571904442
4.823356918506907e-05	4.3459820090694294e-06	1.37560554101548	0.7498379195878645	13.864305295906814	0.00018697920965346452	21.959438042572916	6.566302551945824	53.64408131587383	35.38748122622335	-2.907813750004115e-13	76.0	0.0	7.0222999999999995	0.174448493674712
3.617994079587727e-05	3.285798499889997e-06	1.2660514543401893	0.7498379195878636	13.463538899476704	0.00015535520942908028	21.95943881611568	6.566302783250276	52.93630850351947	34.274600129864844	-2.9784597500041156e-13	77.0	0.0	7.1068999999999996	0.15899087163037956
2.7083481962468763e-05	2.479077919413792e-06	1.1652204556861274	0.7498379195878627	13.071459529592444	0.00012905808819481924	21.959439400375913	6.566302957955545	52.2353481708927	33.193340569812605	-3.049951750004113e-13	78.0	0.0	7.1915	0.1435332495860473
2.0232958913020882e-05	1.866537247573837e-06	1.0724184255445892	0.7498379195878618	12.688120878557676	0.00010719575295200376	21.959439840752346	6.566303089636734	51.54134665897451	32.14308982979149	-3.122289750004113e-13	79.0	0.0	7.2761	0.12807562754171486
1.5084554739803366e-05	1.4024249724651164e-06	0.9870063739128978	0.7498379195878612	12.313550836044458	8.902429284401275e-05	21.959440171989257	6.566303188683065	50.85442909175439	31.12322031548155	-3.195473750004112e-13	80.0	0.0	7.3607	0.1126180054973826
1.122338494034488e-05	1.0513961676241665e-06	0.9083960858770287	0.7498379195878604	11.947753892145514	7.392364872876375e-05	21.959440420624897	6.566303263029997	50.1747011947983	30.133092860366695	-3.269503750004113e-13	81.0	0.0	7.4453	0.09716038345305017
8.333614061800707e-06	7.867875086000345e-07	0.8360461040148274	0.7498379195878596	11.590713378523052	6.13772050321644e-05	21.959440606850734	6.56630331871517	49.5022509686532	29.172059700203093	-3.3443797500041145e-13	82.0	0.0	7.5299	0.08170276140871792
6.175342912221443e-06	5.874634875629578e-07	0.7694580273220287	0.7498379195878588	11.24239355403283	5.0954704123538644e-05	21.959440746059578	6.566303360341341	48.83715022745487	28.23946714232405	-3.420101750004117e-13	83.0	0.0	7.6145	0.06624513936438549
4.566747228011464e-06	4.377322363670316e-07	0.7081730971162727	0.7498379195878585	10.902741543244181	4.2297939544642185e-05	21.959440849900204	6.566303391391725	48.17945601400716	27.334657957531167	-3.4966697500041186e-13	84.0	0.0	7.6991	0.05078751732005305
3.3703198814670978e-06	3.2549141995498375e-07	0.6517690531177118	0.7498379195878582	10.571689135118072	3.5108790669023414e-05	21.959440927197875	6.566303414505241	47.52921190073254	26.45697351792242	-3.5740837500041193e-13	85.0	0.0	7.7837	0.03532989527572079
2.482295267477204e-06	2.415247863647425e-07	0.5998572356554963	0.7498379195878581	10.249154449779889	2.9139220112787446e-05	21.959440984618443	6.566303431675117	46.88644918582261	25.605755703312923	-3.6523437500041167e-13	86.0	0.0	7.8683	0.01987227323138836
1.8245423917550316e-06	1.7884995851043007e-07	0.5520799175983163	0.7498379195878581	9.935043479799143	2.418292142863986e-05	21.959441027184436	6.566303444403185	46.25118799220652	24.780348595569095	-3.7314497500041133e-13	87.0	0.0	7.9529	0.004414651187056106
1.3383593489978225e-06	1.3215114735445328e-07	0.5081078461482875	0.7498379195878581	9.62925151439221	2.006834295066318e-05	21.959441058674233	6.566303453819255	45.623438277874165	23.980099980963015	-3.8114017500041135e-13	88.0	0.0	8.0375	-0.011042970857276329
9.79737465284875e-07	9.746254995392198e-08	0.46763797914237343	0.7498379195878582	9.33166445283725	1.6652867575912203e-05	21.95944108191977	6.5663034607701265	45.00320076412249	23.20436267692519	-3.892199750004112e-13	89.0	0.0	8.1221	-0.026500592901608583
7.15755795125696e-07	7.172136033402302e-08	0.430391401073003	0.7498379195878582	9.042160013821531	1.3817959793066938e-05	21.959441099045613	6.566303465891089	44.390467788218444	22.452495698929134	-3.9738437500041154e-13	90.0	0.0	8.2067	-0.041958214945941014
5.218410365785831e-07	5.2676517158321076e-08	0.3961114038376148	0.7498379195878583	8.760608847490868	1.1465119718397467e-05	21.959441111635723	6.566303469655781	43.785224086687855	21.723865282312183	-4.0563337500041176e-13	91.0	0.0	8.2913	-0.05741583699027345
3.796906381988708e-07	3.859427061322591e-08	0.3645617201249158	0.7498379195878588	8.4868755562252	9.512512126828234e-06	21.959441120873514	6.56630347241806	43.18744751460981	21.017845772116576	-4.1396697500041195e-13	92.0	0.0	8.3759	-0.07287345903460571
2.7570185928829993e-07	2.8233782641455444e-08	0.33552489624467985	0.7498379195878594	8.220819630524323	7.89215812672896e-06	21.959441127635746	6.566303474440099	42.59710970632372	20.333820393426965	-4.2238517500041185e-13	93.0	0.0	8.4605	-0.08833108107893814
1.9978719250039045e-07	2.060215075646521e-08	0.30880079539256095	0.74983791958786	7.962296304759986	6.547598662548691e-06	21.959441132577105	6.56630347591766	42.014176681592566	19.671181912619424	-4.3088797500041166e-13	94.0	0.0	8.5451	-0.10378870312327039
1.4448201351322452e-07	1.5002549550385102e-08	0.2842052189240147	0.7498379195878608	7.711157339190152	5.431948786734682e-06	21.959441136179812	6.566303476994944	41.43860940225404	19.029333200584638	-4.394753750004115e-13	95.0	0.0	8.6297	-0.11924632516760283
1.0427446126115229e-07	1.0903884877870225e-08	0.26156863740341874	0.7498379195878617	7.467251732923513	4.506278954230524e-06	21.959441138801026	6.566303477778739	40.87036428303573	18.40768770686984	-4.4814737500041143e-13	96.0	0.0	8.7143	-0.13470394721193527
7.510362457617587e-08	7.955276442378229e-09	0.24073502342798464	0.7498379195878627	7.230426372141621	3.7382697292033396e-06	21.959441140701454	6.566303478347003	40.30939365980949	17.80566985303328	-4.569039750004115e-13	97.0	0.0	8.7989	-0.15016156925626753
5.398360279508654e-08	5.833504356634962e-09	0.2215607751166957	0.7498379195878639	7.000526620025865	3.1010907878598634e-06	21.95944114207676	6.566303478758247	39.7556462200187	17.22271535407765	-4.657451750004116e-13	98.0	0.0	8.8835	-0.16561919130059996
3.872407122688173e-08	4.096316002644816e-09	0.2039137282757606	0.7498379195878654	6.777396849651335	2.5724721242633574e-06	21.95944114308287	6.566303479059092	39.20906739616657	16.65827147340905	-4.746709750004119e-13	99.0	0.0	8.9681	-0.1810768133449322
2.7721604008389002e-08	2.980384573033465e-09	0.18767224423713277	0.749837919587867	6.560880926851298	2.1339299879277404e-06	21.959441143800127	6.566303479273569	38.66959972736559	16.111797219579834	-4.836813750004122e-13	100.0	0.0	9.0527	-0.19653443538926463
