EO_b	LTC4_b_out	EO_a_aw	IL_b	LTD4_aw	EO_a_b	LTD4_b	EO_aw	LTC4_aw_out	HPETE_b	HPETE_aw	Hn_b	LTA4_b	LTA4_aw	ZF_blood	IL_aw	LTE4_aw	Hn_aw	EO_i_b	LTE4_b	AA_b	AA_aw	ML_blood	EO_bm	LTC4_aw	LTC4_b	HETE_aw	HETE_b	EO_i_aw	IL_bm	ZF_intes	ML_intes	ZF_airways	Values[ft_zf]	Values[ft_ml]	Values[ZF_blood_conc]	Values[ZF_airways_conc]	Values[ML_blood_conc]	Values[ML_airways_conc]	Values[w_EO]	Values[V_CB]	Values[V_aCB]	Values[V_LTC_CB]	Values[V_CAW]	Values[V_aCAW]	Values[V_LTC_CAW]	Values[GSSG_b]	Values[NADPH_b]	Values[PLA2_D]	Values[PLA2_Ca]	Values[Ki_AA_AA]	Values[K_AA_HETE]	Values[Ki_HPETE_AA]	Values[OOH_b]	Values[OH_b]	Values[r1]	Values[r2]	Values[REDOX_b]	Values[RELFLO5_b]	Values[DFLOa_b]	Values[FLO3_b]	Values[FLO2_b]	Values[FLO3t_b]	Values[FLO2t_b]	Values[FLO5HP_b]	Values[C_b]	Values[A_b]	Values[B_b]	Values[delta_LTCs_b]	Values[nom_LTCs_b]	Values[den_LTCs_b]	Values[C_hedh_b]	Values[A_hedh_b]	Values[B_hedh_b]	Values[GSSG_aw]	Values[NADPH_aw]	Values[OOH_aw]	Values[OH_aw]	Values[REDOX_aw]	Values[RELFLO5_aw]	Values[DFLOa_aw]	Values[FLO3_aw]	Values[FLO2_aw]	Values[FLO3t_aw]	Values[FLO2t_aw]	Values[FLO5HP_aw]	Values[C_aw]	Values[A_aw]	Values[B_aw]	Values[delta_LTCs_aw]	Values[nom_LTCs_aw]	Values[den_LTCs_aw]	Values[C_hedh_aw]	Values[A_hedh_aw]	Values[B_hedh_aw]	Values[OL_b]	Values[OL_aw]	Values[Rec_occup_migr]	Values[Ca_FEV]	Values[r_out_FEV]	Values[r_in_FEV]	Values[FEV1]	Values[TSN]	Values[TSN_Hn]	Values[FEV1_percent]	Values[time_hour]	Values[time_day]	Values[N_EO_bm]	Values[N_EO_b]	Values[N_EO_i_b]	Values[N_EO_a_b]	Values[EO_b_tot]	Values[N_EO_b_tot]	Values[N_EO_aw]	Values[N_EO_i_aw]	Values[N_EO_a_aw]	Values[EO_aw_tot]	Values[N_EO_aw_tot]	Values[EO_b_tot_per_ss]	Values[N_EO_aw_tot_perc]	Values[N_EO_b_tot_perc]	Values[N_EO]	Values[N_EO_a]	Values[LTC4_b_pM]	Values[LTs_aw_pg]	Values[LTD4_b_free]	Values[ML_uM]	Values[LTD4_aw_pers]	Values[N_EO_perc]	Values[Hn_aw_perc]	Values[N_EO_aw_perc]	Values[Ca_FEV_LTR1]	Values[Ca_FEV_LTR2]	Values[OL_ASM]
4.68114002478417e-07	2168.5704646458257	0.0013587130016389374	0.5994856919360092	205.76023215696003	0.0005383185002711878	1308.4881749819915	1.1765573990421223e-06	359.97437428193564	0.29658369338351337	1.780603522721126	14995.87940474294	1.0811669688232934	41.69257124249042	0.0	0.6627438836023408	322.6365148331377	14162.145897439501	5.479175487911036e-08	2053.1370232790455	0.2890944293084819	0.13048872149206614	0.0	1.6373908387349838e-06	6.806687083539481	0.8869873179453029	1.9609263611932015	5.037703030218785	1.3586975170445717e-07	0.40233939974838656	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011369188657	0.0008235012135917629	0.0008235012135917629	0.0001554837250539371	0.0001553336829606495	0.0001553336829606495	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835133	5.037703030218785	4.67752776425514	0.0002568819815443038	73.54581113319661	0.000424098016368253	89.01391873817057	0.01685129720456601	1.239342321556376	0.01685366511481276	1.3256031653258298	7.147605943726916e-06	3.447401466076492	2426767.473355248	1.684053892477633	14.683330709761897	1381030.500987053	3620907.2832065383	462731151.01660734	465739325.99528044	1597805544.2079005	4500.0	100.0	21.780603522721126	1.9609263611932013	4.37689112435844	0.0003675066953528785	9.321641728117582	0.1609158605050691	0.7043112016131376	0.16093847207676765	0.7533327491474229	5.914596602807439e-05	0.8278884283489071	174726.00372645637	0.40442308330422694	74.88883684033087	54052296.58893776	18467576.60819705	76236293.61887102	77061292.46802567	901821631.745665	0.09966250097975196	0.09921461820684706	0.010251511063433756	30506.63418947709	2.7318829029791485	1.7519811148207287	3.5284761450289492	1.5769872048219205	4.2643150038232	0.013496174289943742	0.35	0.014583333333333334	985.70928491846	281.804629492007	32.98463643722444	324067.73716325505	0.0005388414060285454	324382.5264291843	708.2875542233576	81.79359052608321	817945.22698664	0.0013600254287896836	818735.3081313894	1.0959485982261425	100.00003763505767	7.603866141990026	358758.05063733016	358410.21127420093	886987.3179453028	2933.150516616529	209.35810799711865	0.0	100.00011282900469	100.0000141146205	100.00103020364003	100.00003763505768	0.3994361235329452	0.6005638764670548	0.006835544729825696
4.681140028656002e-07	2168.570448562993	0.001358713001682003	0.5994856915646224	205.76023247999765	0.0005383185002816572	1308.4881771729508	1.1765574001452288e-06	359.97437180348896	0.2965836933835289	1.7806035227210069	14995.879375737037	1.0811669688028702	41.69257126465883	0.0	0.6627438832323503	322.6365150134699	14162.145867831134	5.479175487803819e-08	2053.137024420351	0.2890944293084932	0.13048872149206553	0.0	1.637390838264457e-06	6.806687087140356	0.8869873179285482	1.9609263611931593	5.037703030225127	1.3586975170427908e-07	0.4023393997315835	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011369354722	0.0008235012136077784	0.0008235012136077784	0.00015548372505898666	0.00015533368296557294	0.00015533368296557294	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835289	5.037703030225127	4.67752776425514	0.0002568819815443038	73.54581113319578	0.00042409801636826994	89.01391873818142	0.01685129720456396	1.2393423215562112	0.01685366511481071	1.3256031653256537	7.1476059437263325e-06	3.447401466076673	2426767.473355248	1.6840538924777215	14.683330709630214	1381030.50096035	3620907.2831740654	462731151.01663005	465739325.9953043	1597805544.209912	4500.0	100.0	21.780603522721005	1.960926361193159	4.376891124358464	0.00036750669535286494	9.32164172811753	0.16091586050506998	0.7043112016131454	0.16093847207676854	0.7533327491474312	5.9145966028072535e-05	0.8278884283488516	174726.00372645637	0.4044230833041998	74.88883687881074	54052296.640909195	18467576.617686182	76236293.6188708	77061292.46802543	901821631.7456455	0.09966250095155954	0.09921461817572558	0.01025151105943821	30506.6341654187	2.731882903159445	1.7519811150333606	3.5284761458854277	1.5769872048219205	4.2643150010286	0.013496198566543622	0.36666666666666664	0.015277777777777777	985.7092846352028	281.8046297250913	32.98463643657899	324067.7371695576	0.0005388414060394009	324382.5264357193	708.2875548874275	81.793590525976	817945.2270125656	0.0013600254288338525	818735.3081579792	1.0959486002628152	100.00003763830534	7.603866142143212	358758.0506452596	358410.211281868	886987.3179285481	2933.150508420997	209.35810834767213	0.0	100.00011298600195	100.00001411683074	100.0010299945709	100.00003763830533	0.3994361245216531	0.6005638754783468	0.0068355447218062335
4.681140034304973e-07	2168.570433075572	0.0013587130017243961	0.5994856911949882	205.7602327500234	0.0005383185002919389	1308.488179018496	1.176557401680642e-06	359.97436941646396	0.29658369338354074	1.7806035227212178	14995.879347385362	1.0811669687861498	41.69257128540858	0.0	0.6627438828662566	322.6365151959635	14162.145840324549	5.479175487712023e-08	2053.1370255770535	0.28909442930850476	0.13048872149206933	0.0	1.6373908378752689e-06	6.806687090510794	0.8869873179148319	1.9609263611936911	5.037703030229277	1.3586975170433898e-07	0.4023393997143621	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011369520635	0.000823501213623507	0.000823501213623507	0.00015548372506400874	0.0001553336829704195	0.0001553336829704195	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835408	5.037703030229277	4.67752776425514	0.0002568819815443038	73.54581113319513	0.000424098016368287	89.0139187381884	0.01685129720456264	1.2393423215561028	0.016853665114809388	1.3256031653255378	7.14760594372606e-06	3.44740146607681	2426767.473355248	1.6840538924777886	14.683330709522409	1381030.5009374619	3620907.2831474813	462731151.01664495	465739325.99531996	1597805544.211228	4500.0	100.0	21.78060352272122	1.960926361193691	4.376891124358421	0.00036750669535289264	9.321641728118468	0.1609158605050538	0.7043112016130677	0.16093847207675235	0.753332749147348	5.9145966028071044e-05	0.8278884283489497	174726.00372645637	0.40442308330424775	74.88883691482809	54052296.689561844	18467576.626568057	76236293.61887357	77061292.46802835	901821631.7458901	0.09966250091081949	0.09921461813248239	0.010251511055481213	30506.634140935566	2.731882903342925	1.7519811152497466	3.5284761467570265	1.5769872048219205	4.264314998184663	0.013496223271724834	0.38333333333333336	0.01597222222222222	985.7092844009117	281.8046300651593	32.98463643602638	324067.7371757472	0.0005388414060502466	324382.5264422484	708.2875558117465	81.79359052601205	817945.2270380862	0.001360025428877781	818735.3081844241	1.0959486022976572	100.00003764153531	7.60386614229626	358758.05065317365	358410.21128940186	886987.3179148318	2933.150500424408	209.3581086429594	0.0	100.00011311723532	100.00001411903668	100.00102980034279	100.0000376415353	0.3994361254332856	0.6005638745667143	0.006835544713645189
4.6811400416077706e-07	2168.570418160946	0.0013587130017661488	0.5994856908271087	205.76023297023124	0.0005383185003020497	1308.4881805393543	1.176557403618402e-06	359.9743671174098	0.296583693383548	1.7806035227209323	14995.879319691	1.081166968772415	41.69257130483118	0.0	0.6627438825034933	322.6365153799847	14162.145814580483	5.47917548763427e-08	2053.1370267449715	0.2890944293085036	0.13048872149206395	0.0	1.6373908375511551e-06	6.806687093665672	0.8869873179035624	1.9609263611928558	5.037703030231975	1.3586975170463129e-07	0.4023393996967253	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011369686465	0.0008235012136389742	0.0008235012136389742	0.00015548372506900363	0.00015533368297519282	0.00015533368297519282	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.296583693383548	5.037703030231974	4.67752776425514	0.0002568819815443038	73.54581113319473	0.00042409801636828615	89.01391873819297	0.01685129720456177	1.2393423215560324	0.01685366511480852	1.3256031653254625	7.147605943725677e-06	3.447401466076894	2426767.473355248	1.6840538924778297	14.683330709433843	1381030.5009217262	3620907.2831256413	462731151.0166547	465739325.99533015	1597805544.2120836	4500.0	100.0	21.78060352272093	1.9609263611928556	4.376891124358479	0.00036750669535285486	9.321641728116985	0.1609158605050794	0.704311201613189	0.16093847207677794	0.7533327491474778	5.914596602807437e-05	0.8278884283488169	174726.00372645637	0.4044230833041829	74.88883694854185	54052296.73508263	18467576.634881865	76236293.61886923	77061292.46802379	901821631.7455058	0.0996625008583996	0.0992146180779602	0.010251511051558826	30506.634115978275	2.7318829035299586	1.7519811154703238	3.5284761476455073	1.5769872048219205	4.264314995285647	0.01349624845542224	0.4	0.016666666666666666	985.7092842057953	281.8046305047878	32.9846364355583	324067.7371818339	0.0005388414060610867	324382.5264487742	708.2875569782778	81.79359052618803	817945.2270632213	0.0013600254289214716	818735.3082107258	1.095948604331462	100.00003764474779	7.603866142449234	358758.0506610745	358410.21129681304	886987.3179035624	2933.1504926214384	209.35810888629666	0.0	100.00011322425702	100.00001412123898	100.00102961856011	100.00003764474779	0.3994361262739473	0.6005638737260526	0.006835544705326092
4.681140050448354e-07	2168.5704037974556	0.001358713001807291	0.5994856904609812	205.76023314364437	0.0005383185003120044	1308.4881817551345	1.1765574059301487e-06	359.97436490302096	0.296583693383551	1.7806035227203645	14995.879292650465	1.081166968761147	41.692571323011435	0.0	0.6627438821437207	322.6365155649392	14162.145790362723	5.479175487569398e-08	2053.1370279202347	0.2890944293084937	0.1304887214920533	0.0	1.6373908372805982e-06	6.806687096618759	0.8869873178943155	1.960926361191222	5.037703030233448	1.3586975170514197e-07	0.4023393996786757	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011369852265	0.0008235012136542025	0.0008235012136542025	0.00015548372507397156	0.00015533368297989642	0.00015533368297989642	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.296583693383551	5.037703030233447	4.67752776425514	0.0002568819815443038	73.54581113319459	0.000424098016368273	89.01391873819553	0.01685129720456129	1.2393423215559944	0.01685366511480804	1.3256031653254219	7.147605943725251e-06	3.447401466076929	2426767.473355248	1.6840538924778468	14.683330709361172	1381030.500910759	3620907.28310772	462731151.0166599	465739325.9953357	1597805544.2125506	4500.0	100.0	21.780603522720366	1.9609263611912218	4.3768911243585915	0.00036750669535277967	9.321641728114082	0.16091586050512952	0.7043112016134266	0.16093847207682807	0.753332749147732	5.9145966028080693e-05	0.827888428348553	174726.00372645637	0.40442308330405397	74.88883698009917	54052296.77768326	18467576.642663892	76236293.6188607	77061292.46801482	901821631.7447544	0.09966250079511854	0.09921461801295461	0.010251511047667354	30506.63409053778	2.7318829037206127	1.751981115695171	3.528476148551189	1.5769872048219205	4.264314992330503	0.013496274126673709	0.4166666666666667	0.017361111111111112	985.70928404292	281.8046310369909	32.98463643516777	324067.7371878266	0.0005388414060719249	324382.5264552987	708.2875583699495	81.79359052649544	817945.2270879892	0.0013600254289649262	818735.3082368856	1.09594860636488	100.00003764794295	7.603866142602174	358758.0506689645	358410.21130411135	886987.3178943153	2933.150485006912	209.35810908082152	0.0	100.00011330853633	100.00001412343823	100.00102944755487	100.00003764794293	0.3994361270486816	0.6005638729513185	0.006835544696845927
4.6811400607157206e-07	2168.570389964176	0.0013587130018478523	0.5994856900966047	205.76023327316278	0.0005383185003218174	1308.4881826846415	1.1765574085886589e-06	359.9743627701031	0.2965836933835532	1.7806035227203239	14995.879266261343	1.0811669687518277	41.69257134003009	0.0	0.6627438817865362	322.63651575025904	14162.145767425965	5.4791754875161865e-08	2053.1370290991845	0.28909442930849505	0.13048872149205007	0.0	1.6373908370518938e-06	6.806687099383147	0.88698731788667	1.9609263611909147	5.037703030234368	1.3586975170584972e-07	0.4023393996602164	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.000824301137001808	0.0008235012136692141	0.0008235012136692141	0.0001554837250789127	0.00015533368298453352	0.00015533368298453352	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835533	5.0377030302343675	4.67752776425514	0.0002568819815443038	73.54581113319445	0.00042409801636827515	89.01391873819709	0.01685129720456099	1.2393423215559702	0.01685366511480774	1.325603165325396	7.147605943725161e-06	3.4474014660769554	2426767.473355248	1.6840538924778594	14.683330709301085	1381030.5008985996	3620907.2830929025	462731151.01666325	465739325.9953392	1597805544.2128427	4500.0	100.0	21.780603522720323	1.9609263611909147	4.3768911243585995	0.000367506695352771	9.321641728113523	0.16091586050513917	0.7043112016134702	0.16093847207683773	0.7533327491477785	5.914596602808285e-05	0.8278884283485342	174726.00372645637	0.40442308330404475	74.88883700964013	54052296.817583084	18467576.64994869	76236293.61885911	77061292.46801315	901821631.7446132	0.09966250072176	0.09921461793822746	0.010251511043803308	30506.634064596794	2.731882903915018	1.7519811159244423	3.5284761494746895	1.5769872048219205	4.2643149893172225	0.013496300302988538	0.43333333333333335	0.018055555555555554	985.70928390524	281.8046316550863	32.98463643484744	324067.73719373404	0.0005388414060827641	324382.5264618239	708.2875599703725	81.7935905269215	817945.227112407	0.0013600254290081467	818735.3082629042	1.0959486083985015	100.00003765112085	7.603866142755132	358758.05067684513	358410.2113113059	886987.31788667	2933.150477575777	209.3581092295426	0.0	100.00011337148271	100.00001412563488	100.00102928559502	100.00003765112083	0.39943612776249443	0.6005638722375056	0.006835544688198932
4.6811400723072643e-07	2168.5703766412976	0.0013587130018878587	0.5994856897339714	205.76023336148023	0.0005383185003315003	1308.4881833453544	1.1765574115688481e-06	359.97436071562964	0.2965836933835527	1.7806035227205477	14995.879240511498	1.0811669687442336	41.69257135595929	0.0	0.6627438814318675	322.6365159354433	14162.145745674488	5.479175487473932e-08	2053.1370302785344	0.2890944293085036	0.13048872149205093	0.0	1.6373908368602147e-06	6.806687101970559	0.8869873178804422	1.9609263611914738	5.037703030234762	1.3586975170674495e-07	0.40233939964135024	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011370183928	0.0008235012136840266	0.0008235012136840266	0.00015548372508382717	0.0001553336829891072	0.0001553336829891072	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835528	5.037703030234762	4.67752776425514	0.0002568819815443038	73.54581113319449	0.00042409801636828664	89.01391873819786	0.01685129720456085	1.2393423215559605	0.016853665114807598	1.3256031653253855	7.147605943725294e-06	3.4474014660769496	2426767.473355248	1.6840538924778565	14.683330709252129	1381030.5008859634	3620907.2830808302	462731151.0166647	465739325.9953407	1597805544.2129676	4500.0	100.0	21.780603522720547	1.9609263611914736	4.376891124358555	0.00036750669535279604	9.321641728114509	0.16091586050512213	0.7043112016133884	0.1609384720768207	0.7533327491476911	5.914596602808061e-05	0.8278884283486383	174726.00372645637	0.40442308330409554	74.88883703728993	54052296.85494614	18467576.65676713	76236293.61886202	77061292.4680162	901821631.7448703	0.09966250063904945	0.0992146178544831	0.010251511039963471	30506.63403819795	2.7318829041128545	1.7519811161577596	3.5284761504144884	1.5769872048219205	4.264314986250758	0.013496326941279509	0.45	0.01875	985.709283789849	281.8046323528973	32.984636434593064	324067.73719956307	0.0005388414060936057	324382.52646835055	708.2875617644464	81.79359052746044	817945.2271364909	0.001360025429051134	818735.3082887826	1.0959486104325706	100.00003765428163	7.603866142908124	358758.0506847175	358410.2113184043	886987.317880442	2933.1504703231817	209.3581093352567	0.0	100.00011341440525	100.00001412782919	100.00102913200459	100.00003765428161	0.3994361284188919	0.6005638715811081	0.006835544679399317
4.681140085122152e-07	2168.5703638093923	0.0013587130019273369	0.5994856893730783	205.76023341123616	0.0005383185003410655	1308.4881837544074	1.1765574148461774e-06	359.9743587366319	0.296583693383552	1.7806035227208012	14995.879215396031	1.0811669687379515	41.69257137087076	0.0	0.6627438810794083	322.6365161200051	14162.145724912543	5.4791754874417376e-08	2053.137031455069	0.2890944293085109	0.1304887214920534	0.0	1.6373908366962645e-06	6.806687104392661	0.8869873178752905	1.9609263611921235	5.037703030234918	1.3586975170782256e-07	0.40233939962208004	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011370349853	0.0008235012136986591	0.0008235012136986591	0.0001554837250887153	0.00015533368299362052	0.00015533368299362052	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.296583693383552	5.037703030234918	4.67752776425514	0.0002568819815443038	73.54581113319453	0.0004240980163682965	89.0139187381982	0.016851297204560783	1.2393423215559563	0.016853665114807532	1.325603165325381	7.147605943725432e-06	3.447401466076941	2426767.473355248	1.6840538924778525	14.683330709211635	1381030.5008757114	3620907.283070844	462731151.0166652	465739325.99534124	1597805544.213017	4500.0	100.0	21.780603522720803	1.9609263611921233	4.376891124358504	0.0003675066953528265	9.321641728115656	0.16091586050510234	0.7043112016132935	0.1609384720768009	0.7533327491475895	5.914596602807824e-05	0.8278884283487561	174726.00372645637	0.40442308330415316	74.88883706317317	54052296.88991737	18467576.66314993	76236293.61886542	77061292.46801977	901821631.745169	0.09966250054769772	0.09921461776241165	0.010251511036144759	30506.634011337253	2.731882904314152	1.751981116395159	3.52847615137073	1.5769872048219205	4.264314983130645	0.013496354045637572	0.4666666666666667	0.019444444444444445	985.7092836911511	281.8046331243535	32.98463643439925	324067.7372053214	0.000538841406104452	324382.5264748801	708.2875637373988	81.79359052810916	817945.2271602566	0.0013600254290938906	818735.3083145221	1.0959486124675346	100.00003765742545	7.603866143061183	358758.0506925828	358410.2113254148	886987.3178752904	2933.1504632443716	209.3581094007052	0.0	100.00011343858678	100.00001413002157	100.00102898540136	100.00003765742544	0.3994361290222019	0.6005638709777982	0.006835544670445751
4.681140099067291e-07	2168.570351450062	0.00135871300196631	0.5994856890139187	205.76023342488458	0.0005383185003505236	1308.4881839277293	1.176557418397915e-06	359.97435683029704	0.2965836933835521	1.7806035227209482	14995.879190903506	1.0811669687327812	41.69257138482879	0.0	0.6627438807290534	322.6365163035071	14162.145705047089	5.4791754874189756e-08	2053.137032625909	0.2890944293085128	0.13048872149205645	0.0	1.6373908365555894e-06	6.8066871066599015	0.8869873178710491	1.960926361192506	5.037703030234987	1.3586975170907506e-07	0.4023393996024086	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011370515871	0.0008235012137131278	0.0008235012137131278	0.00015548372509357707	0.0001553336829980761	0.0001553336829980761	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835522	5.037703030234987	4.67752776425514	0.0002568819815443038	73.54581113319453	0.00042409801636829905	89.01391873819833	0.01685129720456076	1.2393423215559545	0.016853665114807508	1.325603165325379	7.147605943725465e-06	3.447401466076942	2426767.473355248	1.6840538924778532	14.6833307091783	1381030.5008683205	3620907.283062624	462731151.01666546	465739325.99534154	1597805544.213039	4500.0	100.0	21.78060352272095	1.9609263611925059	4.376891124358474	0.0003675066953528464	9.321641728116331	0.16091586050509069	0.7043112016132378	0.16093847207678924	0.75333274914753	5.914596602807716e-05	0.8278884283488243	174726.00372645637	0.40442308330418647	74.88883708740148	54052296.92264366	18467576.66912463	76236293.6188674	77061292.46802185	901821631.7453451	0.0996625004483628	0.09921461766265179	0.010251511032344342	30506.633984050386	2.7318829045186437	1.7519811166363253	3.5284761523421437	1.5769872048219205	4.264314979961028	0.013496381580037123	0.48333333333333334	0.02013888888888889	985.7092836064647	281.80463396385085	32.98463643426223	324067.7372110152	0.0005388414061153044	324382.5264814132	708.2875658755447	81.79359052886318	817945.2271837185	0.0013600254291364169	818735.3083401228	1.095948614503638	100.0000376605523	7.603866143214326	358758.0507004418	358410.21133234416	886987.317871049	2933.1504563347607	209.3581094284367	0.0	100.00011344521994	100.0000141322122	100.00102884512843	100.0000376605523	0.3994361295756799	0.6005638704243201	0.006835544661350128
4.681140114055545e-07	2168.5703395457394	0.0013587130020048007	0.5994856886564838	205.76023340473387	0.0005383185003598839	1308.4881838803046	1.1765574222027416e-06	359.97435499393765	0.29658369338355356	1.780603522720911	14995.879167019591	1.0811669687286236	41.69257139789232	0.0	0.6627438803807899	322.6365164855499	14162.145686034235	5.4791754874051564e-08	2053.1370337884305	0.2890944293085078	0.13048872149205964	0.0	1.6373908364360905e-06	6.806687108781859	0.8869873178676368	1.9609263611924714	5.037703030235024	1.3586975171049392e-07	0.4023393995823387	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.000824301137068199	0.0008235012137274471	0.0008235012137274471	0.00015548372509841262	0.0001553336830024765	0.0001553336830024765	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835535	5.037703030235024	4.67752776425514	0.0002568819815443038	73.54581113319445	0.0004240980163682925	89.01391873819831	0.016851297204560762	1.2393423215559534	0.01685366511480751	1.325603165325378	7.147605943725356e-06	3.447401466076959	2426767.473355248	1.6840538924778616	14.683330709151486	1381030.5008649826	3620907.2830560114	462731151.01666564	465739325.9953417	1597805544.2130508	4500.0	100.0	21.78060352272091	1.9609263611924714	4.376891124358482	0.0003675066953528468	9.321641728116278	0.1609158605050916	0.7043112016132431	0.16093847207679016	0.7533327491475357	5.9145966028077556e-05	0.827888428348807	174726.00372645637	0.4044230833041781	74.88883711007719	54052296.95325661	18467576.674716454	76236293.61886723	77061292.46802169	901821631.7453291	0.09966250034166145	0.09921461755580196	0.010251511028559625	30506.633956390076	2.7318829047259334	1.7519811168807915	3.5284761533268494	1.5769872048219205	4.2643149767480315	0.013496409491195013	0.5	0.020833333333333332	985.7092835345262	281.8046348661438	32.98463643417904	324067.7372166501	0.0005388414061261635	324382.5264879504	708.2875681660503	81.79359052971733	817945.2272068899	0.0013600254291787138	818735.3083655856	1.095948616540982	100.00003766366233	7.603866143367564	358758.050708295	358410.21133919846	886987.3178676367	2933.1504495899076	209.35810942084873	0.0	100.00011343542664	100.0000141344012	100.00102871087581	100.00003766366231	0.39943613008201545	0.6005638699179847	0.006835544652130026
4.681140129999851e-07	2168.5703280790044	0.001358713002042831	0.5994856883007694	205.76023335308508	0.0005383185003691571	1308.4881836270608	1.176557426239326e-06	359.97435322489054	0.2965836933835545	1.780603522720933	14995.879143737913	1.0811669687251497	41.6925714101221	0.0	0.6627438800343791	322.63651666572594	14162.145667718572	5.479175487399397e-08	2053.1370349399945	0.28909442930850676	0.13048872149206178	0.0	1.6373908363304913e-06	6.806687110768378	0.8869873178647865	1.9609263611925754	5.037703030235097	1.3586975171206493e-07	0.40233939956187326	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0432e-13	0.0008243011370848235	0.0008235012137416328	0.0008235012137416328	0.00015548372510322208	0.0001553336830068243	0.0001553336830068243	2500.0	1000.0	11.0	0.9090909090909091	551.8748	0.5408177	551.8748	1.2965836933835546	5.037703030235096	4.67752776425514	0.0002568819815443038	73.54581113319439	0.0004240980163682912	89.01391873819837	0.01685129720456075	1.2393423215559516	0.0168536651148075	1.325603165325376	7.14760594372533e-06	3.44740146607697	2426767.473355248	1.6840538924778665	14.683330709129084	1381030.5008609295	3620907.2830504873	462731151.0166659	465739325.99534196	1597805544.2130737	4500.0	100.0	21.780603522720934	1.9609263611925751	4.376891124358478	0.00036750669535285193	9.321641728116465	0.16091586050508838	0.7043112016132282	0.16093847207678694	0.7533327491475198	5.9145966028077204e-05	0.8278884283488173	174726.00372645637	0.40442308330418303	74.88883713130562	54052296.98192787	18467576.67995138	76236293.61886777	77061292.46802226	901821631.745377	0.09966250022820866	0.09921461744245977	0.010251511024788044	30506.633928358948	2.7318829049360027	1.7519811171285355	3.528476154324759	1.5769872048219205	4.264314973491962	0.013496437776618903	0.5166666666666667	0.021527777777777778	985.7092834709555	281.804635825991	32.98463643414436	324067.73722223256	0.0005388414061370311	324382.52649449266	708.2875705960741	81.79359053066307	817945.2272297841	0.0013600254292207823	818735.3083909109	1.095948618579933	100.00003766675552	7.603866143520922	358758.0507161434	358410.2113459847	886987.3178647864	2933.1504430054183	209.35810938032975	0.0	100.00011341032518	100.00001413658885	100.0010285815462	100.00003766675553	0.3994361305448623	0.6005638694551377	0.006835544642786316
