Hes-1	NICD	Complex EGF-EGFR	Beta-catenin	Complex NICD-RBP	Shh	Wnt	Dishevelled	smo	EGF	RBP-jk	Notch TM	Ptch1	Frzzl	Complex Wnt-Frzzl	Complex Shh Ptch1	FRAT-CK2	Complex Dishevelled-FRAT-CK2	GSK3B	EGFR	Complex GSK3B-Bcatenin	Notch
2.0719431149420457	0.5610638239834502	2.0770374378202514	2.0564060912044586	2.0832384704067226	1.791287847477919	1.791287847477919	1.7912878474779188	5.0	1.632213863451426	3.734495602164443	1.8265682218189985	1.791287847477919	1.791287847477919	3.2087121525220765	3.2087121525220765	1.7912878474779188	3.208712152522075	3.6553345799893635	1.632213863451426	1.3446654200106318	3.173431778181007
2.0727631579769374	0.5630192768521807	2.0777258421101177	2.057389152611399	2.083962319144141	1.791287847477919	1.791287847477919	1.7912878474779188	5.0	1.6264973889112988	3.722524479902276	1.8404947969498962	1.791287847477919	1.791287847477919	3.208712152522076	3.208712152522076	1.7912878474779188	3.208712152522075	3.6408623406561857	1.6264973889112988	1.3591376593438094	3.159505203050109
2.073519595558853	0.5649464269845244	2.078355721093518	2.058306078616101	2.0846224147340617	1.7912878474779188	1.7912878474779188	1.7912878474779188	5.0	1.6209685187909653	3.710713384629427	1.8542330423550886	1.7912878474779188	1.7912878474779188	3.2087121525220765	3.2087121525220765	1.7912878474779188	3.208712152522075	3.6264857134229427	1.6209685187909653	1.3735142865770529	3.1457669576449163
2.074214783130149	0.5668457526601816	2.078929201762852	2.05915929376597	2.0852211785986325	1.7912878474779188	1.7912878474779188	1.7912878474779186	5.0	1.615620161202877	3.6990600092448083	1.8677857434153646	1.7912878474779188	1.7912878474779188	3.208712152522076	3.208712152522076	1.7912878474779186	3.208712152522075	3.6122046277053044	1.615620161202877	1.387795372294691	3.132214256584641
2.0748509849611305	0.5687177193552851	2.0794483317813253	2.059951128341451	2.0857609365039367	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.610445526042683	3.68756207857203	1.881155640783247	1.7912878474779195	1.7912878474779195	3.2087121525220756	3.2087121525220756	1.7912878474779188	3.208712152522075	3.5980189862025713	1.610445526042683	1.401981013797424	3.1188443592167583
2.0754303782806396	0.5705627802907907	2.0799150829510538	2.0606838227311504	2.0862439230935426	1.7912878474779181	1.7912878474779181	1.7912878474779188	5.0	1.6054381100390287	3.676217349172441	1.894345431118341	1.7912878474779181	1.7912878474779181	3.208712152522077	3.208712152522077	1.7912878474779188	3.208712152522075	3.5839286662678704	1.6054381100390287	1.416071333732125	3.1056545688816644
2.0759550573272714	0.5723813770903566	2.0803313544534205	2.0613595315132702	2.08667228593291	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.6005916827070592	3.6650236092765645	1.9073577678137836	1.7912878474779195	1.7912878474779195	3.208712152522076	3.208712152522076	1.7912878474779188	3.208712152522075	3.5699335212105114	1.6005916827070592	1.430066478789484	3.0926422321862215
2.0764270369098736	0.5741739401485338	2.0806989759952543	2.0619803273861703	2.087048089723127	1.791287847477919	1.791287847477919	1.7912878474779186	5.0	1.5959002730878225	3.6539786784360775	1.920195261712448	1.791287847477919	1.791287847477919	3.208712152522076	3.208712152522076	1.7912878474779186	3.208712152522075	3.55603338153834	1.5959002730878225	1.4439666184616553	3.0798047382875575
2.07684825608268	0.5759408892614242	2.0810197107115362	2.062548204799824	2.0873733198352467	1.7912878474779184	1.7912878474779184	1.7912878474779188	5.0	1.5913581572639726	3.6430804074467282	1.9328604818146877	1.7912878474779184	1.7912878474779184	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.208712152522075	3.542228056140002	1.5913581572639726	1.457771943859993	3.0671395181853174
2.07722058143526	0.5776826340301361	2.081295257969188	2.0630650834388344	2.087649885940097	1.7912878474779204	1.7912878474779204	1.7912878474779188	5.0	1.5869598465745574	3.6323266780543455	1.945355955975782	1.7912878474779204	1.7912878474779204	3.2087121525220756	3.2087121525220756	1.7912878474779188	3.208712152522075	3.5285173334122977	1.5869598465745574	1.4714826665876972	3.0546440440242235
2.0775458100927535	0.5793995741934586	2.0815272560627003	2.063532811551381	2.087879625539216	1.791287847477917	1.791287847477917	1.7912878474779188	5.0	1.582700076488915	3.6217154025999876	1.9576841715934628	1.791287847477917	1.791287847477917	3.208712152522079	3.208712152522079	1.7912878474779188	3.208712152522075	3.5149009823349697	1.582700076488915	1.4850990176650256	3.042315828406543
2.0778256730745825	0.5810921002848348	2.0817172846321546	2.0639531689572106	2.0880643067141893	1.7912878474779188	1.7912878474779188	1.7912878474779186	5.0	1.578573796117879	3.6112445239978164	1.9698475762870102	1.7912878474779188	1.7912878474779188	3.2087121525220774	3.2087121525220774	1.7912878474779186	3.208712152522075	3.5013787534938476	1.578573796117879	1.4986212465061475	3.0301524237129955
2.0780618376925677	0.5827605937126012	2.081866867177872	2.064327870111697	2.088205631638573	1.79128784747792	1.79128784747792	1.7912878474779186	5.0	1.5745761582887983	3.600912015148235	1.981848578564358	1.79128784747792	1.79128784747792	3.2087121525220765	3.2087121525220765	1.7912878474779186	3.208712152522075	3.4879503800577565	1.5745761582887983	1.512049619942238	3.018151421435648
2.0782559105021026	0.5844054273193426	2.081977473255767	2.0646585668152433	2.088305239099952	1.7912878474779206	1.7912878474779206	1.7912878474779188	5.0	1.5707025101954757	3.5907158788387488	1.9936895484805857	1.7912878474779206	1.7912878474779206	3.208712152522075	3.208712152522075	1.7912878474779188	3.208712152522075	3.4746155787073043	1.5707025101954757	1.5253844212926906	3.00631045151942
2.0784094397755477	0.5860269656355744	2.0820505206851823	2.064946850906655	2.0883647073515634	1.7912878474779186	1.7912878474779186	1.7912878474779188	5.0	1.566948384461678	3.580654147348143	2.005372818287423	1.7912878474779186	1.7912878474779186	3.208712152522077	3.208712152522077	1.7912878474779188	3.208712152522075	3.4613740505287844	1.566948384461678	1.5386259494712102	2.9946271817125822
2.0785239180377317	0.587625565300821	2.0820873775789512	2.0651942567411385	2.0883855565151026	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.563309490759016	3.5707248822287285	2.0169006830720844	1.7912878474779192	1.7912878474779192	3.2087121525220765	3.2087121525220765	1.7912878474779188	3.208712152522075	3.4482254818606823	1.563309490759016	1.551774518139312	2.983099316927921
2.078600784191203	0.5892015752132767	2.0820893643502445	2.0654022636160754	2.088369251240156	1.7912878474779215	1.7912878474779215	1.7912878474779188	5.0	1.559781707875387	3.56092617382802	2.0282754013852484	1.7912878474779215	1.7912878474779215	3.2087121525220743	3.2087121525220743	1.7912878474779188	3.208712152522075	3.4351695451010995	1.559781707875387	1.5648304548988945	2.971724598614757
2.0786414257230366	0.5907553368651601	2.082057755580453	2.0655722980307303	2.0883172029526906	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.5563610761873625	3.5512561410051426	2.0394991958600084	1.7912878474779192	1.7912878474779192	3.208712152522076	3.208712152522076	1.7912878474779188	3.208712152522075	3.422205899479431	1.5563610761873625	1.5777941005205638	2.960500804139997
2.07864718098448	0.5922871847530528	2.0819937817530443	2.0657057357907616	2.0882307718298323	1.791287847477918	1.791287847477918	1.7912878474779188	5.0	1.5530437905052112	3.5417129309312805	2.0505742538217637	1.791287847477918	1.791287847477918	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.208712152522075	3.409334191794625	1.5530437905052112	1.5906658082053695	2.9494257461782416
2.078619340967122	0.5937974464548778	2.0818986310164793	2.0658039041214398	2.0881112691639676	1.7912878474779164	1.7912878474779164	1.7912878474779188	5.0	1.5498261932841786	3.532294718567291	2.061502727887578	1.7912878474779164	1.7912878474779164	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.208712152522075	3.396554057120493	1.5498261932841786	1.6034459428795018	2.938497272112427
2.0785591513200785	0.5952864429643203	2.0817734507754486	2.0658680835826173	2.087959959200941	1.7912878474779204	1.7912878474779204	1.7912878474779188	5.0	1.5467047681914916	3.5229997064077954	2.072286736556516	1.7912878474779204	1.7912878474779204	3.2087121525220748	3.2087121525220748	1.7912878474779188	3.208712152522075	3.3838651194783878	1.5467047681914916	1.6161348805216065	2.92771326344349
2.078467813889997	0.596754488756146	2.0816193493136117	2.065899509994285	2.087778061305869	1.7912878474779175	1.7912878474779175	1.7912878474779188	5.0	1.5436761340082066	3.5138261239669935	2.0829283647891437	1.7912878474779175	1.7912878474779175	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.208712152522075	3.371266992478979	1.5436761340082066	1.628733007521016	2.917071635210862
2.078346488856036	0.5982018923187707	2.0814373971605598	2.0658993760897975	2.087566751259799	1.7912878474779155	1.7912878474779155	1.791287847477919	5.0	1.540737038830075	3.504772227739404	2.093429664579358	1.7912878474779155	1.7912878474779155	3.2087121525220796	3.2087121525220796	1.791287847477919	3.208712152522075	3.3587592799356853	1.540737038830075	1.6412407200643098	2.906570335420647
2.078196296110123	0.599628956143421	2.0812286285793147	2.0658688332726047	2.0873271633074695	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.5378843545534457	3.49583630062827	2.1037926555151416	1.7912878474779195	1.7912878474779195	3.208712152522076	3.208712152522076	1.7912878474779188	3.208712152522075	3.346341576451243	1.5378843545534457	1.6536584235487526	2.8962073444848637
2.078018316683428	0.6010359768448383	2.080994042958257	2.0658089932625328	2.087060391926141	1.7912878474779217	1.7912878474779217	1.7912878474779188	5.0	1.5351150716331368	3.4870166515145042	2.1140193253303243	1.7912878474779217	1.7912878474779217	3.208712152522074	3.208712152522074	1.7912878474779188	3.208712152522075	3.334013467978016	1.5351150716331368	1.665986532021979	2.8859806746696814
2.0778135944577003	0.6024232455012082	2.0807346060385674	2.065720929562672	2.0867674931285958	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.5324262941104683	3.4783116150538698	2.1241116304473286	1.7912878474779197	1.7912878474779197	3.2087121525220756	3.2087121525220756	1.7912878474779188	3.208712152522075	3.3217745323518892	1.5324262941104683	1.6782254676481059	2.8758883695526767
2.0775831375865375	0.6037910478389251	2.0804512511669633	2.0656056789363757	2.086449485954537	1.7912878474779177	1.7912878474779177	1.7912878474779188	5.0	1.5298152348357539	3.4697195513269214	2.134071496511994	1.7912878474779177	1.7912878474779177	3.208712152522078	3.208712152522078	1.7912878474779188	3.208712152522075	3.3096243398071055	1.5298152348357539	1.6903756601928897	2.8659285034880115
