Inactive lck	Active phosphatase	Active lck	Inactive phosphatase	Total kinase
0.36576325999237674	1.193269410391427	3.3645466441491907	0.0067305896085715555	3.7303099041415675
0.43198856012067205	1.191973868165503	2.7787189288628906	0.008026131834495987	3.2107074889835627
0.5150339171092868	1.1903059167364756	2.248447628472497	0.009694083263523707	2.763481545581784
0.621884960331399	1.1880542886195737	1.7566656485518255	0.011945711380425472	2.3785506088832244
0.761537271313468	1.1847970361027376	1.2857002100830524	0.01520296389726166	2.0472374813965204
0.9345497084426652	1.179656158389106	0.8275239214316648	0.020343841610893296	1.76207362987433
1.0931759924794155	1.1710737779950449	0.4234548358016698	0.02892622200495451	1.5166308282810854
1.1393225982173556	1.1577055554235325	0.16605365297630836	0.04229444457646669	1.305376251193664
1.0656354586259935	1.1402864572939546	0.05791229301223073	0.059713542706044835	1.1235477516382242
0.9445367852657391	1.120863934930205	0.022509726463724265	0.07913606506979524	0.9670465117294634
0.8208742945097941	1.1009413984370662	0.011470351709779713	0.09905860156293425	0.8323446462195738
0.7087287479770387	1.0812142350474125	0.007676928158843051	0.11878576495258795	0.7164056761358817
0.6105803781200019	1.061934630554442	0.006035701686342895	0.13806536944555875	0.6166160798063448
0.5256447314911692	1.0431729826723717	0.0050816467901056974	0.15682701732762913	0.5307263782812749
0.45241332222472247	1.02493513462406	0.0043871048611576965	0.17506486537594107	0.45680042708588015
0.38935101175412457	1.0072069201402596	0.0038207594730707275	0.1927930798597413	0.39317177122719527
0.3350685572196773	0.9899696119174484	0.0033375223803399036	0.2100303880825526	0.33840607960001723
0.2883504912028533	0.9732048149504344	0.002918320778972831	0.22679518504956636	0.2912688119818261
0.24814486999892735	0.956895752078936	0.002552519786842828	0.24310424792106486	0.25069738978577016
0.21354459653790422	0.9410273888912515	0.002232646606141467	0.2589726111087493	0.2157772431440457
0.1837684659607404	0.9255862268219573	0.0019527284605816938	0.2744137731780435	0.1857211944213221
0.15814399668105997	0.9105600342290698	0.0017077169274054504	0.2894399657709311	0.15985171360846542
0.13609239435746967	0.8959375969934918	0.0014932504845764812	0.30406240300650905	0.13758564484204616
0.11711553264389585	0.8817085085037122	0.0013055293070950694	0.3182914914962887	0.11842106195099092
0.10078472068158684	0.867862999397001	0.0011412319110566964	0.33213700060300005	0.10192595259264353
0.08673102948274933	0.8543918022706267	0.0009974509137958916	0.34560819772937434	0.08772848039654522
0.07463696302839413	0.8412860455038454	0.0008716398043953919	0.3587139544961556	0.07550860283278953
0.06422928926795277	0.8285371708785807	0.000761567472878281	0.3714628291214203	0.06499085674083105
0.0552728699382865	0.8161368704328652	0.000665278847772067	0.38386312956713564	0.055938148786058565
0.047565350208619926	0.8040770387413113	0.0005810606274410585	0.3959229612586897	0.048146410836060985
0.04093258844764917	0.7923497374966372	0.0005074113514135905	0.40765026250336384	0.04143999979906276
0.03522472308577424	0.7809471698233792	0.0004430152433933563	0.4190528301766218	0.0356677383291676
0.03031278757895788	0.7698616622507445	0.0003867192734628201	0.43013833774925664	0.030699506852420698
0.026085797266026	0.7590856526075351	0.0003375131253547517	0.44091434739246615	0.026423310391380753
0.022448242423031634	0.7486116825231528	0.00029451156945869544	0.4513883174768484	0.02274275399249033
0.019317930729204028	0.7384323933418604	0.0002569391083687196	0.46156760665814095	0.019574869837572745
0.016624130276053365	0.7285405246817683	0.00022411634100062726	0.47145947531823307	0.016848246617053992
0.014305971955333962	0.7189289147069051	0.0001954483028593961	0.4810710852930963	0.014501420258193358
0.012311074322078942	0.7095905019390202	0.00017041376923706726	0.4904094980609813	0.01248148809131601
0.010594359760402733	0.7005183274947041	0.00014855660046346486	0.49948167250529724	0.010742916360866198
0.009117036684891697	0.691705538438482	0.00012947711698278302	0.5082944615615194	0.00924651380187448
0.00784572250935443	0.6831453906668534	0.00011282567392815356	0.516854609333148	0.007958548183282583
0.006751689736276075	0.6748312523562554	9.829617700019977e-05	0.525168747643746	0.006849985913276274
0.005810216773640973	0.6667566070587363	8.56207541869173e-05	0.5332433929412651	0.005895837527827891
0.005000029358456361	0.6589150565930695	7.456504418152796e-05	0.5410849434069319	0.005074594402637889
0.004302819863475341	0.6513003236599133	6.49240280803909e-05	0.5486996763400881	0.0043677438915557315
0.003702833631611723	0.6439062540937701	5.651838993018761e-05	0.5560937459062313	0.0037593520215419107
0.0031865129475968537	0.6367268187373577	4.9191324909033465e-05	0.5632731812626437	0.003235704272505887
0.002742190703815361	0.6297561149267573	4.2805737020053895e-05	0.5702438850732441	0.0027849964408354147
0.0023598268547061732	0.6229883675845299	3.724179041354981e-05	0.5770116324154715	0.002397068645119723
0.0020307813446388	0.6164179299369481	3.239475282933864e-05	0.5835820700630533	0.0020631760974681385
0.0017476190014385803	0.6100392838624167	2.8173111781284352e-05	0.5899607161375847	0.0017757921132198647
0.0015039414846325845	0.6038470398971101	2.449692370919099e-05	0.5961529601028913	0.0015284384083417753
0.001294242752956543	0.5978359369294645	2.12963565269838e-05	0.6021640630705369	0.0013155391094835267
0.0011137845384476437	0.5920008415708927	1.8510447678209574e-05	0.6079991584291087	0.0011322949861258533
0.0009584893516539622	0.5863367473057157	1.6085959206469295e-05	0.6136632526942857	0.0009745753108604316
0.0008248483135522186	0.5808387733634777	1.397641688341336e-05	0.6191612266365237	0.000838824730435632
0.0007098418294420846	0.575502163350791	1.2141296066342252e-05	0.6244978366492104	0.0007219831255084268
0.0006108714176590084	0.5703222837972354	1.054519219239845e-05	0.629677716202766	0.0006214166098514069
0.0005257009822509085	0.5652946224020894	9.157236505547806e-06	0.634705377597912	0.0005348582187564562
0.0004524061449129585	0.560414786148074	7.950576963374094e-06	0.6395852138519273	0.0004603567218763326
0.00038933100308972604	0.5556784995098126	6.901687674376049e-06	0.6443215004901888	0.0003962326907641021
0.0003350505517538772	0.55108160225798	5.990076543430894e-06	0.6489183977420214	0.0003410406282973081
0.00028833833220467275	0.546620047164837	5.198048448057997e-06	0.6533799528351644	0.00029353638065273075
0.00024813913314891114	0.5422898981639165	4.50996395994675e-06	0.6577101018360849	0.0002526490971088579
0.00021354484247191092	0.5380873277868545	3.912251647990923e-06	0.6619126722131469	0.00021745709411990184
0.00018377383981347362	0.5340086147739024	3.393216454808494e-06	0.665991385226099	0.00018716705626828213
0.00015815361766757156	0.5300501419735268	2.9425616111768755e-06	0.6699498580264746	0.00016109617927874845
0.00013610542307876795	0.5262083938313951	2.5513377371633537e-06	0.6737916061686063	0.0001386567608159313
0.00011713117010650438	0.5224799540032194	2.2117793163519236e-06	0.677520045996782	0.0001193429494228563
0.00010080229646081254	0.5188615030392908	1.9171074531778825e-06	0.6811384969607106	0.00010271940391399042
8.674993371663068e-05	0.5153498159513374	1.661436236229764e-06	0.684650184048664	8.841136995286045e-05
7.465669043506924e-05	0.511941759896614	1.439641242350367e-06	0.6880582401033875	7.60963316774196e-05
6.42494257611413e-05	0.5086342918251945	1.247267573627341e-06	0.6913657081748069	6.549669333476864e-05
