NFkB:IkB_alpha{nucleus}	NFkB{nucleus}	IkB_alpha{nucleus}	IKKa	NFkB{default}	IkB_alpha{default}	p105	NFkB:IkB_alpha{default}	Promp105:RNAP	PromIkBa:RNAP3	IKKn	p65	PromIkBa:RNAP3:FTAz	Promp105:RNAP:FTAX	p50	mRNAp65	ActivePRaseonp105	ActivePRaseonIkB_alpha	A20{default}	mRNAA20	IKKi	Promp105:RNAP1:p50p65	Promp105:RNAP1:FTAx:p50p65:IkBa	IkBa:RNAP3:FTAz:p50p65	PromIkBa:RNAP3:p50p65:IkBa	mRNAp105	mRNAIKB_alpha	ActivePRaseonp65	IKKa:IKB_alpha	Promp65:RNAP2	NFkB:IKKa:Ikb_alpha	IKK	A20{nucleus}	Promp105:RNAP1:p50p65:IkBa	FTAz	InactivePRaseonp65	InactivePRaseonp105	InactivePRaseonIkB_alpha	Promp105:RNAP1:FTAx:p50p65	PromIkBa:RNAP3:FTAz:p50p65:IkB_alpha	PromIkBa:RNAP3:p50p65	FTAx	Promp65:RNAP2:FTAy	sa12_degraded	FTAy
3.9685905903707567e-25	2.3268825530311997e-19	8.111472121722025e-07	0.0	2.366427172005132e-18	8.920056062937537e-06	1.4774535577577262e-07	6.339756664482671e-23	5.081929810971451e-06	5.08192981097145e-06	0.0008158118218229934	2.8052242546974725e-07	1.584736855695219e-06	1.5847368556952199e-06	3.3191172777455933e-10	2.3590486729098452e-06	5.401079801166032e-06	8.506519619658795e-07	2.75680644128983e-24	8.353649839783233e-25	0.0	5.3756085935326826e-24	8.50436313736227e-29	1.526027464975282e-24	3.1406876505161417e-28	1.6427479978904674e-06	7.426371604438712e-07	4.683937413260036e-06	0.0	5.08192981097145e-06	0.0	-0.0008200000000000003	-8.375744659298216e-25	3.1406876505161426e-28	0.00033174859647763766	-7.045635492963516e-06	-7.045635492963524e-06	-1.6005684299442735e-06	1.526027464975283e-24	8.504363137362266e-29	5.375608593532681e-24	0.00033174859647763766	1.584736855695219e-06	7.279307534522904e-09	0.00033174859647763766
4.783432767118122e-25	2.6388230343542926e-19	8.545789296234581e-07	0.0	2.6512687506181443e-18	9.28704667435349e-06	1.5456319161675525e-07	7.48228630002673e-23	5.065257981118953e-06	5.065257981118952e-06	0.0008257092267445707	2.9320652854624675e-07	1.601408685547717e-06	1.6014086855477176e-06	3.5153750418591165e-10	2.4345611567352518e-06	5.5083775579622915e-06	8.636218877654339e-07	3.203369479774268e-24	9.589393540521752e-25	0.0	6.152350477946345e-24	1.047609823294504e-28	1.7701547113893104e-24	3.81915479217299e-28	1.6972113000405406e-06	7.637643111907522e-07	4.770149648382167e-06	0.0	5.065257981118952e-06	0.0	-0.0008300000000000002	-9.61506798661403e-25	3.81915479217299e-28	0.0003317319246477852	-7.207480046441874e-06	-7.20748004644188e-06	-1.634966776270853e-06	1.7701547113893097e-24	1.0476098232945031e-28	6.152350477946339e-24	0.0003317319246477852	1.601408685547717e-06	7.580577314666755e-09	0.0003317319246477852
5.766814208164643e-25	2.9886144570642106e-19	8.997603831071134e-07	0.0	2.966503546692325e-18	9.664292883537622e-06	1.616052115775816e-07	8.824205030900954e-23	5.048643868575112e-06	5.048643868575112e-06	0.0008356053945678531	3.0629368147259206e-07	1.6180227980915578e-06	1.6180227980915585e-06	3.7206280337351894e-10	2.511451406744628e-06	5.616255409376041e-06	8.765921091631427e-07	3.717967848804984e-24	1.0993709196513054e-24	0.0	7.031743199478232e-24	1.2935535368056343e-28	2.0508737933700286e-24	4.647785974011122e-28	1.7527477316656508e-06	7.852071897735264e-07	4.856636281284804e-06	0.0	5.048643868575112e-06	0.0	-0.0008400000000000003	-1.102350875803329e-24	4.647785974011122e-28	0.0003317153105352413	-7.37098057402111e-06	-7.370980574021116e-06	-1.6696896602352925e-06	2.0508737933700293e-24	1.2935535368056343e-28	7.031743199478229e-24	0.0003317153105352413	1.6180227980915578e-06	7.890361298623528e-09	0.0003317153105352413
6.949606010657786e-25	3.380339864122952e-19	9.467387745429557e-07	0.0	3.3149576739762677e-18	1.0051942119709036e-05	1.6887578508154878e-07	1.0396911848643604e-22	5.032087268025323e-06	5.0320872680253225e-06	0.0008455003254474681	3.1979117425513305e-07	1.634579398641346e-06	1.6345793986413469e-06	3.935169844981747e-10	2.5897236558256114e-06	5.724701881612882e-06	8.895615128494425e-07	4.3099592662044005e-24	1.2587245059257699e-24	0.0	8.025895363188843e-24	1.598603115009265e-28	2.3731289438392053e-24	5.655646105427031e-28	1.8093629801460483e-06	8.06965659704736e-07	4.9433872774570356e-06	0.0	5.0320872680253225e-06	0.0	-0.0008500000000000003	-1.262179027111309e-24	5.655646105427035e-28	0.0003316987539346915	-7.536131343097055e-06	-7.536131343097061e-06	-1.7047359583624043e-06	2.3731289438392053e-24	1.5986031150092641e-28	8.025895363188837e-24	0.0003316987539346915	1.634579398641346e-06	8.208785808225673e-09	0.0003316987539346915
8.363962136222346e-25	3.8183120930558303e-19	9.95561933340341e-07	0.0	3.699614200536135e-18	1.045014153535067e-05	1.7637930299704513e-07	1.2233332036867985e-22	5.015587974920837e-06	5.015587974920836e-06	0.0008553940195380241	3.33706316164911e-07	1.6510786917458335e-06	1.6510786917458344e-06	4.1592998322809606e-10	2.6693819845694815e-06	5.833705633261145e-06	9.025290138738363e-07	4.989202326331518e-24	1.4391803653617185e-24	0.0	9.147601319488357e-24	1.973413361673332e-28	2.7421320426886153e-24	6.87291449902561e-28	1.8670626205553642e-06	8.290395602346832e-07	5.03039277484602e-06	0.0	5.015587974920836e-06	0.0	-0.0008600000000000003	-1.4431794113004292e-24	6.872914499025614e-28	0.00033168225464158703	-7.702926641413487e-06	-7.702926641413492e-06	-1.7401045511647868e-06	2.742132042688616e-24	1.973413361673332e-28	9.147601319488351e-24	0.00033168225464158703	1.6510786917458335e-06	8.535977056267385e-09	0.00033168225464158703
1.0045375130604607e-24	4.307172048021069e-19	1.0462783080629603e-06	0.0	4.1236579805893906e-18	1.0859038030528129e-05	1.8412017764105104e-07	1.4369565486694532e-22	4.999145785476799e-06	4.999145785476798e-06	0.00086528647699411	3.480464362412813e-07	1.6675208811898715e-06	1.6675208811898723e-06	4.393323093105046e-10	2.750430319993067e-06	5.943255455095736e-06	9.154935566633339e-07	5.766436702931316e-24	1.643099972378199e-24	0.0	1.04106911156955e-23	2.429816224560254e-28	3.1635557621386453e-24	8.33298155936879e-28	1.9258521158054514e-06	8.514287053049283e-07	5.117643085079062e-06	0.0	4.999145785476798e-06	0.0	-0.0008700000000000002	-1.6477221157183528e-24	8.33298155936879e-28	0.000331665812452143	-7.871360777010815e-06	-7.871360777010822e-06	-1.7757943231327725e-06	3.163555762138646e-24	2.429816224560253e-28	1.0410691115695497e-23	0.000331665812452143	1.6675208811898715e-06	8.872061164510307e-09	0.000331665812452143
1.2032837115792874e-24	4.851901765701393e-19	1.09893696469183e-06	0.0	4.59048304284897e-18	1.1278778234057842e-05	1.921028422354758e-07	1.6845033500080248e-22	4.98276049666895e-06	4.982760496668949e-06	0.0008751776979702956	3.628188822458904e-07	1.6839061699977198e-06	1.6839061699977204e-06	4.6375505020932346e-10	2.832872439035957e-06	6.053340268475553e-06	9.284541139456213e-07	6.653322083226062e-24	1.8730336767827928e-24	0.0	1.1830073463639426e-23	2.980879495859921e-28	3.643553794239874e-24	1.0072605703387017e-27	1.9857368181753877e-06	8.741328846247575e-07	5.205128689896084e-06	0.0	4.982760496668949e-06	0.0	-0.0008800000000000002	-1.8783668410323457e-24	1.0072605703387023e-27	0.00033164942716333514	-8.041428078145934e-06	-8.04142807814594e-06	-1.8118041627187168e-06	3.643553794239875e-24	2.98087949585992e-28	1.183007346363942e-23	0.00033164942716333514	1.6839061699977198e-06	9.217164148338099e-09	0.00033164942716333514
1.4369000782138128e-24	5.45783748119561e-19	1.1535875848882897e-06	0.0	5.103699978867449e-18	1.1709508484675233e-05	2.0033175036349446e-07	1.9702625593148017e-22	4.966431906230315e-06	4.966431906230314e-06	0.000885067682621131	3.7803101961665205e-07	1.7002347604363549e-06	1.7002347604363555e-06	4.892298747428738e-10	2.916711972057726e-06	6.163949123740891e-06	9.414096856722286e-07	7.662477102006612e-24	2.1317283572272585e-24	0.0	1.3421778707261592e-23	3.6409655126226935e-28	4.188781078374659e-24	1.213207028079074e-27	2.046721970840478e-06	8.971518647476528e-07	5.292840237582111e-06	0.0	4.966431906230314e-06	0.0	-0.0008900000000000003	-2.1378705859163045e-24	1.2132070280790742e-27	0.0003316330985728965	-8.213122893212065e-06	-8.213122893212072e-06	-1.8481329623212924e-06	4.188781078374661e-24	3.640965512622692e-28	1.342177870726159e-23	0.0003316330985728965	1.7002347604363549e-06	9.571411901410982e-09	0.0003316330985728965
1.7100340380474594e-24	6.130682693910207e-19	1.2102804642569931e-06	0.0	5.667143331381218e-18	1.2151374812202884e-05	2.0881137542588521e-07	2.298884629951602e-22	4.950159812647891e-06	4.95015981264789e-06	0.0008949564311011474	3.936902304217232e-07	1.716506854018779e-06	1.7165068540187797e-06	5.157890367215719e-10	3.001952406335146e-06	6.2750711986108516e-06	9.543592979416986e-07	8.807518275723712e-24	2.4221350746631722e-24	0.0	1.5203001790217654e-23	4.4257898571924e-28	4.8064140287587205e-24	1.4555340494481878e-27	2.1088127094012576e-06	9.204853901477602e-07	5.380768539399744e-06	0.0	4.95015981264789e-06	0.0	-0.0009000000000000003	-2.4291953317377797e-24	1.4555340494481883e-27	0.0003316168264793141	-8.386439590658617e-06	-8.386439590658624e-06	-1.8847796182697788e-06	4.806414028758722e-24	4.4257898571924e-28	1.520300179021765e-23	0.0003316168264793141	1.716506854018779e-06	9.934930180320282e-09	0.0003316168264793141
2.027731271424034e-24	6.876521233450933e-19	1.2690665106089035e-06	0.0	6.28487898265465e-18	1.2604522918718702e-05	2.17546210097366e-07	2.6753961973627056e-22	4.9339440151593426e-06	4.933944015159342e-06	0.0009048439435648564	4.0980391231348116e-07	1.7327226515073273e-06	1.7327226515073281e-06	5.434653785856257e-10	3.0885970895594092e-06	6.386695796580755e-06	9.67302001922755e-07	1.0103098936579297e-23	2.7474167257975653e-24	0.0	1.7192145223479348e-23	5.352480057639333e-28	5.504170761942721e-24	1.7390220320965302e-27	2.172014063412496e-06	9.441331842963589e-07	5.4689045660216435e-06	0.0	4.933944015159342e-06	0.0	-0.0009100000000000003	-2.7555157272450042e-24	1.7390220320965306e-27	0.00033160061068182557	-8.561372558911018e-06	-8.561372558911025e-06	-1.921743030808357e-06	5.5041707619427234e-24	5.352480057639331e-28	1.7192145223479342e-23	0.00033160061068182557	1.7327226515073273e-06	1.0307844589242986e-08	0.00033160061068182557
2.3954518131597875e-24	7.701830325514389e-19	1.3299972422242873e-06	0.0	6.961211542824273e-18	1.3069098159724094e-05	2.2654076578293154e-07	3.105214759407793e-22	4.917784313749693e-06	4.917784313749692e-06	0.0009147302201667504	4.2637947748249976e-07	1.7488823529169774e-06	1.748882352916978e-06	5.722923350427317e-10	3.1766492333333413e-06	6.498812345319552e-06	9.802368727774715e-07	1.156494816661779e-23	3.1109556965485687e-24	0.0	1.940886205293635e-23	6.439634288193244e-28	6.290331324313855e-24	2.0688509430760307e-27	2.236330957912199e-06	9.680949507383302e-07	5.557239443963005e-06	0.0	4.917784313749692e-06	0.0	-0.0009200000000000002	-3.1202267732539185e-24	2.0688509430760315e-27	0.0003315844509804159	-8.737916206290578e-06	-8.737916206290585e-06	-1.9590221040803978e-06	6.290331324313857e-24	6.4396342881932425e-28	1.9408862052936344e-23	0.0003315844509804159	1.7488823529169774e-06	1.0690280564596294e-08	0.0003315844509804159
2.8191514285851383e-24	8.613511599598647e-19	1.3931247850297716e-06	0.0	7.700699439228241e-18	1.3545245532432976e-05	2.3579957216406614e-07	3.5942058835723364e-22	4.901680509148236e-06	4.901680509148235e-06	0.0009246152610613024	4.434243518653654e-07	1.7649861575184332e-06	1.7649861575184334e-06	6.023039357119029e-10	3.2661119158861024e-06	6.611410395298459e-06	9.93163008930299e-07	1.3209998036376439e-23	3.51637537841371e-24	0.0	2.1874169294143812e-23	7.707699521752545e-28	7.173801830061113e-24	2.4506874574609752e-27	2.3017682147230886e-06	9.923703738182004e-07	5.645764452798966e-06	0.0	4.901680509148235e-06	0.0	-0.0009300000000000004	-3.526965441123572e-24	2.4506874574609724e-27	0.00033156834717581443	-8.916064960939115e-06	-8.916064960939122e-06	-1.996615746113696e-06	7.173801830061113e-24	7.7076995217525375e-28	2.1874169294143817e-23	0.00033156834717581443	1.7649861575184332e-06	1.1082363365196379e-08	0.00033156834717581443
3.313708423646308e-24	9.621215900937898e-19	1.4585017309419892e-06	0.0	8.509154552095911e-18	1.4033110574439181e-05	2.4532718823527113e-07	4.154177339552495e-22	4.885632402854055e-06	4.885632402854054e-06	0.0009344990664029664	4.609460068050792e-07	1.781034263812614e-06	1.7810342638126145e-06	6.33534680704363e-10	3.3569879847447332e-06	6.724479647981819e-06	1.0060795755540924e-06	1.50678002992022e-23	3.969334013918699e-24	0.0	2.4619570366439014e-23	9.220190609429845e-28	8.169792411593381e-24	2.8999063138621294e-27	2.3683305246661474e-06	1.0169590746054587e-06	5.73447112273222e-06	0.0	4.885632402854054e-06	0.0	-0.0009400000000000004	-3.9814136815452384e-24	2.899906313862128e-27	0.0003315522990695202	-9.095813271355742e-06	-9.095813271355749e-06	-2.0345228689256644e-06	8.169792411593381e-24	9.220190609429845e-28	2.461957036643902e-23	0.0003315522990695202	1.781034263812614e-06	1.1484218766113238e-08	0.0003315522990695202
3.895429734976066e-24	1.0735292174882673e-18	1.526181261065979e-06	0.0	9.392763615163714e-18	1.4532838525640244e-05	2.551281914203321e-07	4.798001121043251e-22	4.869639797106971e-06	4.86963979710697e-06	0.0009443816363461767	4.789519288011343e-07	1.7970268695596978e-06	1.797026869559698e-06	6.660196586044621e-10	3.4492801502596397e-06	6.838009927621635e-06	1.0189857637026516e-06	1.7170406007727238e-23	4.4759374411084354e-24	0.0	2.767899091271473e-23	1.1046996460603031e-27	9.294785608809984e-24	3.433386176094255e-27	2.4360224752656926e-06	1.0418606522869455e-06	5.823351140720911e-06	0.0	4.86963979710697e-06	0.0	-0.0009500000000000004	-4.489703046112029e-24	3.433386176094255e-27	0.00033153630646377315	-9.27715560576584e-06	-9.277155605765846e-06	-2.07274238839967e-06	9.29478560880999e-24	1.1046996460603031e-27	2.7678990912714744e-23	0.00033153630646377315	1.7970268695596978e-06	1.1895972410073102e-08	0.00033153630646377315
4.577225598205945e-24	1.1965469829730459e-18	1.5962172244995145e-06	0.0	1.0357524439819122e-17	1.5044573781268389e-05	2.6520717036278737e-07	5.536474006307284e-22	4.8537024948676545e-06	4.853702494867654e-06	0.0009542629710453484	4.974495996367955e-07	1.8129641717990153e-06	1.8129641717990157e-06	6.997946238203062e-10	3.542991047139763e-06	6.95199116250508e-06	1.0318807635823102e-06	1.954585510383814e-23	5.04171856695675e-24	0.0	3.108359538243663e-23	1.3240745724541634e-27	1.0563299859459596e-23	4.064226298276889e-27	2.504848569153146e-06	1.0670747112335403e-06	5.9123962886949994e-06	0.0	4.853702494867654e-06	0.0	-0.0009600000000000005	-5.057388935273014e-24	4.064226298276888e-27	0.0003315203691615339	-9.460086451685797e-06	-9.460086451685804e-06	-2.111273224199729e-06	1.0563299859459599e-23	1.3240745724541634e-27	3.1083595382436636e-23	0.0003315203691615339	1.8129641717990153e-06	1.2317749383878244e-08	0.0003315203691615339
5.3732906903361565e-24	1.3322154024203886e-18	1.6686640589891255e-06	0.0	1.140980365843271e-17	1.556846038195426e-05	2.755687308052761e-07	6.381371444298273e-22	4.837820299830293e-06	4.837820299830292e-06	0.0009641430706548773	5.164465134738586e-07	1.8288463668363764e-06	1.8288463668363767e-06	7.348959291941033e-10	3.6381231820263385e-06	7.066413399876995e-06	1.0447637881921207e-06	2.2224526084783712e-23	5.672635741207693e-24	0.0	3.4866865971078854e-23	1.5859695302430593e-27	1.1991047811154163e-23	4.806868184487724e-27	2.574813209336068e-06	1.092600837033315e-06	6.0015984960838655e-06	0.0	4.837820299830292e-06	0.0	-0.0009700000000000004	-5.690454068576135e-24	4.8068681844877225e-27	0.0003315044869664965	-9.64460031618504e-06	-9.644600316185047e-06	-2.1501142998218586e-06	1.1991047811154169e-23	1.5859695302430586e-27	3.486686597107885e-23	0.0003315044869664965	1.8288463668363764e-06	1.2749674596423065e-08	0.0003315044869664965
6.2991645844501726e-24	1.4816450924779932e-18	1.7435767884551989e-06	0.0	1.2556349345509633e-17	1.6104641999733706e-05	2.862174951069458e-07	7.345491131939809e-22	4.8219930164194455e-06	4.821993016419445e-06	0.0009740219353291404	5.359501759791121e-07	1.8446736502472246e-06	1.844673650247225e-06	7.713605289645278e-10	3.734678936458389e-06	7.1812668044944085e-06	1.0576340724820314e-06	2.523923494007445e-23	6.375089829658412e-24	0.0	3.9064693470039894e-23	1.8968006114983818e-27	1.3594986385961147e-23	5.677159828641725e-27	2.6459207005725583e-06	1.1184385973298875e-06	6.090949836782138e-06	0.0	4.821993016419445e-06	0.0	-0.0009800000000000004	-6.395325637342404e-24	5.677159828641725e-27	0.00033148865968308567	-9.830691725809125e-06	-9.830691725809132e-06	-2.189264542579008e-06	1.3594986385961152e-23	1.8968006114983814e-27	3.9064693470039894e-23	0.00033148865968308567	1.8446736502472246e-06	1.3191872767088736e-08	0.00033148865968308567
7.371792204429325e-24	1.6460192963019175e-18	1.8210110205170818e-06	0.0	1.3804303638841144e-17	1.665326192405455e-05	2.97158101760859e-07	8.442696591404309e-22	4.806220449786874e-06	4.806220449786873e-06	0.0009838995652224943	5.559681034507961e-07	1.8604462168797949e-06	1.8604462168797953e-06	8.092259817290849e-10	3.83266056983822e-06	7.296541657181081e-06	1.0704908725110674e-06	2.862533408838207e-23	7.155941287442016e-24	0.0	4.371546811655854e-23	2.2636018870057837e-27	1.5393366844995727e-23	6.692419954370245e-27	2.718175250745662e-06	1.1445875426607807e-06	6.18044252611553e-06	0.0	4.806220449786873e-06	0.0	-0.0009900000000000002	-7.178892457340081e-24	6.692419954370245e-27	0.0003314728871164531	-1.0018355226502852e-05	-1.0018355226502859e-05	-2.2287228835859863e-06	1.5393366844995733e-23	2.2636018870057833e-27	4.371546811655854e-23	0.0003314728871164531	1.8604462168797949e-06	1.3644468414137863e-08	0.0003314728871164531
8.609584279667384e-24	1.8265964092895063e-18	1.9010229440181848e-06	0.0	1.516121536065611e-17	1.721446304778336e-05	3.083952049114014e-07	9.68796074739194e-22	4.7905024058084e-06	4.790502405808399e-06	0.0009937759604892774	5.765078219450629e-07	1.8761642608582696e-06	1.87616426085827e-06	8.485304534064759e-10	3.932070222396911e-06	7.412228353382027e-06	1.0833334646055093e-06	3.2420811314439056e-23	8.022527232310459e-24	0.0	4.886017044362978e-23	2.694052983026541e-27	1.7405784853013045e-23	7.871502254900137e-27	2.7915809722377686e-06	1.1710472072957747e-06	6.270068917806675e-06	0.0	4.790502405808399e-06	0.0	-0.0010000000000000002	-8.048522121458878e-24	7.871502254900137e-27	0.00033145716907247456	-1.0207585383533357e-05	-1.0207585383533363e-05	-2.2684882577443933e-06	1.740578485301305e-23	2.69405298302654e-27	4.886017044362977e-23	0.00033145716907247456	1.8761642608582696e-06	1.4107585843109133e-08	0.00033145716907247456
