NFkB	IKK	IkBbeta	IkBeps	IkBalpha	NFkB_nuc	IkBbeta_NFkB	IkBeps_NFkB	IkBalpha_NFkB	IkBalpha_transcript	IKK_IkBbeta	IKK_IkBeps_NFkB	IkBbeta_transcript	IkBeps_transcript	IKK_IkBalpha	IkBeps_nuc	IKK_IkBbeta_NFkB	IkBbeta_nuc	IkBalpha_nuc	IKK_IkBeps	IkBalpha_nuc_NFkB_nuc	IkBbeta_nuc_NFkB_nuc	IkBeps_nuc_NFkB_nuc	IKK_IkBalpha_NFkB	Values[fr_after_trigger]	Values[Total_IkBbeta]	Values[Total_IkBeps]	Values[Total_IkBalpha]	Values[Total_NFkBn]
0.00017756393301691323	0.0	0.0006902819400301171	0.0004964559915795715	0.2738713569067539	0.02197712489790419	2.9823083812651645e-05	4.2865811100824773e-05	0.07395914040451546	0.062196785274003116	0.0	0.0	0.00023182159481018649	0.00016540080079153764	0.0	5.710826292388378e-06	0.0	9.156571803721966e-06	0.006249818602127506	0.0	0.004755194314687785	4.8641743897918977e-05	9.645811064197618e-06	0.0	0.5000000000067644	0.0007201050238427687	0.0005393218026803963	0.34783049731126936	0.022025766641802103
0.00017991327146652596	0.0	0.0007338067273128122	0.000528094698574765	0.28298632708346544	0.018871631184575476	3.300700132091361e-05	4.727868346759469e-05	0.07703314255084004	0.06166227454561013	0.0	0.0	0.00023855031252983388	0.0001702016274791513	0.0	6.77483954897805e-06	0.0	1.0912672267468771e-05	0.007216849689293018	0.0	0.004772068253422358	5.2883161517747265e-05	1.007589338930468e-05	0.0	0.5000000000067482	0.0007668137286337258	0.0005753733820423597	0.3600194696343055	0.018924514346093223
0.00018225545360126677	0.0	0.0007780937451668699	0.0005603275905179198	0.29177167303431795	0.015856090675560788	3.640563044509971e-05	5.18806680731673e-05	0.08007159026030176	0.06102298817376836	0.0	0.0	0.0002451669320531818	0.00017492247399300065	0.0	8.088478973770147e-06	0.0	1.3083496047283478e-05	0.008394726648610228	0.0	0.00473429726698392	5.7064196605746855e-05	1.0415848428213021e-05	0.0	0.5000000000067859	0.0008144993756119697	0.0006122082585910872	0.3718432632946197	0.015913154872166532
0.00018451505736303766	0.0	0.0008231041218366019	0.0005931260897002152	0.30021500205951757	0.012990828641043072	4.002066336810319e-05	5.6640592050771784e-05	0.08302552333203966	0.0603024550880762	0.0	0.0	0.0002516733208988399	0.00017956467277613873	0.0	9.717540593918653e-06	0.0	1.57775741694341e-05	0.009835529565614282	0.0	0.004630754705187405	6.108095993855797e-05	1.0636049009347046e-05	0.0	0.5000000000068494	0.000863124785204705	0.0006497666817509869	0.3832405253915572	0.01305190960098163
0.00018660439914961396	0.0	0.0008688030375452459	0.0006264633806400362	0.3083097937623849	0.010343514574313819	4.3850700433434975e-05	6.151704353160623e-05	0.08583775345978342	0.05952320584892635	0.0	0.0	0.0002580713154731903	0.00018412953407356844	0.0	1.1739358264360645e-05	0.0	1.9121965546903765e-05	0.01159855929496255	0.0	0.0044512446780842424	6.481077752661297e-05	1.0704367177227907e-05	0.0	0.5000000000068343	0.0009126537379786808	0.0006879804241716424	0.39414754722216827	0.010408325351840431
0.00018842641638923944	0.0	0.0009151603739369715	0.0006603146616072418	0.31605486695019464	0.00798385727243857	4.789051354558532e-05	6.64580450565772e-05	0.08844493509237834	0.058705651254650944	0.0	0.0	0.0002643627215886946	0.0001886183463020462	0.0	1.4238014387447324e-05	0.0	2.3253937926199295e-05	0.013745171352017919	0.0	0.004189721061406034	6.812056424066781e-05	1.0591034544982118e-05	0.0	0.5000000000068364	0.0009630508874825569	0.000726772706663819	0.4044998020425729	0.008051977836679238
0.0001898823916480619	0.0	0.0009621512000806428	0.0006946573283725551	0.32345356876011777	0.005973555785796628	5.2130476769920903e-05	7.140282411589402e-05	0.0907828827494008	0.057867040336047636	0.0	0.0	0.0002705493149735796	0.00019303237641373378	0.0	1.7293893475712885e-05	0.0	2.8303160156505306e-05	0.016328894128870508	0.0	0.003848983964675275	7.088467941817857e-05	1.0277128175217166e-05	0.0	0.5000000000068254	0.0010142816768505636	0.000766060152488449	0.4142364515095185	0.006044440465214806
0.00019088586184946147	0.0	0.0010097558427232805	0.0007294709865358403	0.3305127354124783	0.004352226101856324	5.655642919361306e-05	7.628676891246343e-05	0.09279583929742397	0.0570207473737805	0.0	0.0	0.00027663284177303075	0.00019737287025379158	0.0	2.096777393307772e-05	0.0	3.436482649385719e-05	0.019381548694955956	0.0	0.00344542820889916	7.301183251084974e-05	9.765499354117078e-06	0.0	0.50000000000679	0.0010663122719168933	0.0008057577554483037	0.42330857470990224	0.004425237934367174
0.0001913813685791119	0.0	0.0010579592616316031	0.0007647371796176097	0.33724155075450957	0.0031238322623319405	6.115026240509006e-05	8.104979334337121e-05	0.09444845241496025	0.056176124123454206	0.0	0.0	0.00028261501904203634	0.00020164105291201474	0.0	2.528399446927029e-05	0.0	4.147144368743502e-05	0.02289986713290826	0.0	0.003010571105945922	7.447329782908547e-05	9.0894946051917e-06	0.0	0.5000000000068032	0.0011191095240366932	0.0008457869729609807	0.4316900031694698	0.003198305560161026
0.0001913620307853182	0.0	0.0011067495874681308	0.0008004387816966907	0.3436504897144876	0.0022514323196343006	6.589138103067405e-05	8.564639661542271e-05	0.0957362356834106	0.055338980636370244	0.0	0.0	0.0002884975352300208	0.00020583812906861036	0.0	3.022157719517245e-05	0.0	4.957826471231839e-05	0.0268403531432881	0.0	0.002585802384514398	7.531745285698699e-05	8.31235115226222e-06	0.0	0.5000000000068043	0.0011726409684988048	0.0008860851783121133	0.4393867253978982	0.0023267497724912874
0.00019087645054848484	0.0	0.001156116015123133	0.0008365591503154096	0.34975052438576165	0.0016660433919322283	7.075883560248333e-05	9.005368487749079e-05	0.09668864494921063	0.054512491770202835	0.0	0.0	0.0002942820506574035	0.00020996528333421484	0.0	3.5720967171848134e-05	0.0	5.857518811901165e-05	0.031128120220125694	0.0	0.0022104516086203126	7.565783313330244e-05	7.513246075058117e-06	0.0	0.5000000000068124	0.0012268748507256162	0.0009266128351929004	0.4464391693349723	0.0017417012250655307
0.00019001834945790862	0.0	0.0012060466229422096	0.0008730812962918754	0.35555266867067825	0.0012867667244156266	7.573353878050489e-05	9.427357723703775e-05	0.09736154618807281	0.053698169171391745	0.0	0.0	0.0002999701979842181	0.0002140236805842456	0.0	4.1704733661260486e-05	0.0	6.832219453795035e-05	0.03567684109883796	0.0	0.001909258788082297	7.56376527578391e-05	6.76518119598068e-06	0.0	0.5000000000068207	0.0012817801617227146	0.0009673548735289131	0.452914214858751	0.0013624043771734654
0.00018890216783982932	0.0	0.0012565268040217437	0.0009099873647435936	0.36106780020606866	0.0010412263292962959	8.079986172375031e-05	9.832826318994409e-05	0.09782211193828175	0.05289661754254285	0.0	0.0	0.000305563582670926	0.00021801446628768326	0.0	4.81006015856173e-05	0.0	7.868862554455374e-05	0.040408945682869436	0.0	0.0016871239571960629	7.539050084479112e-05	6.116981627597946e-06	0.0	0.5000000000068211	0.001337326665745494	0.0010083156279335377	0.4588899121443504	0.0011166168301410867
0.00018763665278193233	0.0	0.0013075386997692558	0.0009472585716804231	0.36630662263349495	0.0008765499152804687	8.594621455451488e-05	0.00010225163421631215	0.09813365916104881	0.05210799973182484	0.0	0.0	0.0003110637834315519	0.000221938766830377	0.0	5.485511394005354e-05	0.0	8.95765647682824e-05	0.0452664138048385	0.0	0.0015333512217956984	7.50169553200203e-05	5.5882450022780145e-06	0.0	0.5000000000068195	0.0013934849143237707	0.0010495102058967352	0.4644402817945438	0.000951566870600489
0.00018630783328335327	0.0	0.0013590615357235336	0.000984875511119579	0.3712796539880716	0.0007596106761944224	9.116471437213826e-05	0.00010608078526133905	0.098346534703661	0.05133227817399367	0.0	0.0	0.0003164723526792706	0.00022579768983296285	0.0	6.193528435281333e-05	0.0	0.00010092386031561968	0.05021094462475368	0.0	0.001430543849812375	7.458156617654847e-05	5.175871238926166e-06	0.0	0.5000000000068202	0.0014502262500956716	0.001090956296380918	0.46962618869173256	0.0008341922423709708
0.00018497455552437059	0.0	0.001411072442294245	0.0010228186138520848	0.37599719651620384	0.0006716308072158169	9.645036302311973e-05	0.00010985022913207264	0.09849610521914155	0.05056932740781397	0.0	0.0	0.00032179081696457083	0.00022959232446348606	0.0	6.932334139960187e-05	0.0	0.00011269536358799233	0.05521858604478052	0.0	0.0013620025584087669	7.412162441327182e-05	4.8646431411585515e-06	0.0	0.5000000000068209	0.0015075228053173647	0.0011326688429841574	0.4744933017353453	0.0007457524316290887
0.00018367253168273583	0.0	0.0014635473421201642	0.0010610685617713684	0.38046929342237196	0.0006023514213528193	0.00010180015496743424	0.00011358920136637721	0.09860519505409315	0.04981898361481233	0.0	0.0	0.00032702067740611815	0.0002333237417448148	0.0	7.701047169468613e-05	0.0	0.00012487233668586573	0.060273973350980344	0.0	0.0013150981106638357	7.365776099152335e-05	4.635764882242013e-06	0.0	0.5000000000068212	0.0015653474970875984	0.0011746577631377457	0.4790744884764651	0.0006760091823443426
0.00018242122973192808	0.0	0.0015164616681510401	0.0010996065662185535	0.3847056901177884	0.0005460147724140671	0.0001072123511918393	0.00011732112962988656	0.09868783951641998	0.04908106608079141	0.0	0.0	0.000332163410114441	0.0002369929948569328	0.0	8.499237220448394e-05	0.0	0.0001374448027962886	0.06536637807901007	0.0	0.0012815178364062644	7.320160173163393e-05	4.471562474541982e-06	0.0	0.5000000000068213	0.0016236740193428794	0.0012169276958484399	0.48339352963420834	0.0006192163741457011
0.00018123002927714725	0.0	0.0015697908555592764	0.0011384145096373904	0.38871580939463857	0.0004991580712664133	0.00011268597605067214	0.00012106418559006882	0.09875253830247542	0.04835538671786334	0.0	0.0	0.0003372204666085585	0.00024060111943419637	0.0	9.32668004948385e-05	0.0	0.00015040721605419304	0.07048754780745564	0.0	0.0012562060934635676	7.27601028122267e-05	4.357239064608609e-06	0.0	0.5000000000068215	0.0016824768316099485	0.0012594786952274592	0.48746834769711395	0.0005719181740786399
0.00018010251574728664	0.0	0.0016235106447949584	0.0011774749902946783	0.3925087406585992	0.0004595322382124425	0.00011822050028472022	0.00012483219521573663	0.09880449947366697	0.04764175456408852	0.0	0.0	0.000342193274225666	0.00024414913385763834	0.0	0.00010183240782201899	0.0	0.0001637562941186902	0.07563064983462554	0.0	0.0012361942683390753	7.233772421923463e-05	4.28108431467015e-06	0.0	0.5000000000068217	0.0017417311450796784	0.001302307185510415	0.4913132401322662	0.0005318699624316771
0.0001790391046688136	0.0	0.0016775972556974886	0.0012167713123033745	0.39609323932941015	0.0004255822731730078	0.0001238156511619556	0.0001286355525466964	0.09884701302757172	0.04693997809854393	0.0	0.0	0.0003470832365239966	0.00024763803954240234	0.0	0.00011068821761798323	0.0	0.0001774899649180109	0.0807897614809018	0.0	0.0012197428128443235	7.193748969799191e-05	4.234088335666672e-06	0.0	0.5000000000068214	0.0018014129068594442	0.0013454068648500706	0.49494025235698186	0.0004975197628709996
0.00017803853500005594	0.0	0.0017320274824162932	0.0012562874509166194	0.39947773237123424	0.0003961836711036944	0.00012947130076957082	0.0001324820062805037	0.09888224322464854	0.04624986653227986	0.0	0.0	0.0003518917336789705	0.00025106882122038934	0.0	0.00011983339207801386	0.0	0.00019160683278759524	0.08595960744789985	0.0	0.0012058103159285213	7.156152775986415e-05	4.209418509401082e-06	0.0	0.5000000000068213	0.001861498783185864	0.0013887694571971228	0.49835997559588274	0.0004677451988635585
0.0001770986912686391	0.0	0.0017867787421891562	0.0012960080102516218	0.4026703270877091	0.0003704965659779733	0.00013518739996996618	0.0001363772927192882	0.09891167647155048	0.045571230572878846	0.0	0.0	0.0003566201228727452	0.0002544424472181951	0.0	0.0001292671234952474	0.0	0.00020610588649537328	0.09113541003615022	0.0	0.0011937502753409993	7.121137102069093e-05	4.2019321521140955e-06	0.0	0.5000000000068213	0.0019219661421591221	0.00143238530297091	0.5015820035592596	0.0004417079369986642
0.0001762170518669862	0.0	0.0018418290977406737	0.0013359181817745609	0.4056788214614604	0.0003478781643064463	0.0001409639386127312	0.00014032562806973363	0.09893637595993783	0.0449038828951298	0.0	0.0	0.00036126973867727576	0.0002577598697304163	0.0	0.00013898858129178933	0.0	0.00022098632732894558	0.09631279520435192	0.0	0.0011831433487091434	7.088813553262086e-05	4.207772964673758e-06	0.0	0.5000000000068212	0.0019827930363534047	0.0014762438098442942	0.5046151974213982	0.00041876629983906714
0.0001753909341307551	0.0	0.0018971572645719063	0.0013760037068684392	0.40851071508904835	0.000327826816354682	0.0001468009209414811	0.0001443300842442429	0.09895712972670145	0.04424763843692429	0.0	0.0	0.0003658418934309921	0.00026102202508840495	0.0	0.0001489968853346853	0.0	0.0002362474619877929	0.10148772914225204	0.0	0.0011737048289975033	7.059263526443604e-05	4.224053365614885e-06	0.0	0.5000000000068212	0.0020439581855133874	0.001520333791112682	0.5074678448157498	0.0003984194516191181
0.0001746176290789925	0.0	0.001952742609479192	0.0014162508443100533	0.4111732202104306	0.0003099446471969811	0.0001526983499784599	0.00014839287260501977	0.09897453957987867	0.043602314586239456	0.0	0.0	0.0003703378776092037	0.00026422983402454473	0.0	0.0001592910923220904	0.0	0.0002518886331287058	0.10665647297892342	0.0	0.001165232851677484	7.032545882275017e-05	4.248610761807119e-06	0.0	0.5000000000068211	0.002105440959457652	0.001564643716915073	0.5101477597903092	0.00038027010601973123
0.0001738944755339985	0.0	0.0020085651438885993	0.0014566463423857868	0.41367327257565845	0.00029391172265960224	0.0001586562173692655	0.00015251555681227385	0.09898907654551767	0.042967731297807434	0.0	0.0	0.000374758960188331	0.00026738420193212436	0.0	0.00016987018894422528	0.0	0.00026790917306920175	0.11181554896562025	0.0	0.0011575786359948126	7.008702287559048e-05	4.2798232369537295e-06	0.0	0.5000000000068209	0.0021672213612578648	0.0016091618991980606	0.5126623491211761	0.00036399874553519264
