c_Cbl	pFRS2	B_Raf_Rap1_GTP	c_Raf_Ras_GTP	B_Raf_Ras_GTP	pShc	Grb2_SOS_pShc	Shc	SOS_Grb2	FRS2	pMEK_ERK	pTrkA	pMEK	Crk_C3G	ppERK	L_dpEGFR	pTrkA_endo	dpEGFR_c_Cbl	ppMEK_ERK	L_EGFR	Ras_GDP	pShc_dpEGFR_c_Cbl	ERK	pFRS2_dpEGFR_c_Cbl	pShc_pTrkA	pFRS2_pTrkA	pDok	MEK	Rap1_GTP	pShc_pTrkA_endo	pFRS2_pTrkA_endo	Shc_dpEGFR_c_Cbl	FRS2_dpEGFR_c_Cbl	ppMEK	pShc_dpEGFR	Grb2_SOS_pShc_dpEGFR_c_Cbl	pSOS	Shc_pTrkA	Grb2_SOS_pShc_pTrkA_endo	FRS2_pTrkA	pFRS2_dpEGFR	MKP3	Crk_C3G_pFRS2_dpEGFR_c_Cbl	pSOS_Grb2	MEK_ERK	Crk_C3G_pFRS2_pTrkA_endo	proteasome	NGFR	EGFR	Shc_pTrkA_endo	FRS2_pTrkA_endo	Grb2_SOS_pShc_dpEGFR	c_Raf_Ras_GTP_pMEK	B_Raf_Ras_GTP_pMEK_ERK	L_NGFR	B_Raf_Rap1_GTP_MEK	FRS2_dpEGFR	c_Raf_Ras_GTP_MEK_ERK	B_Raf_Rap1_GTP_pMEK_ERK	B_Raf_Ras_GTP_pMEK	Shc_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_pTrkA	ppERK_MKP3	Grb2_SOS_pShc_pTrkA	pFRS2_dpEGFR_c_Cbl_ubiq	B_Raf_Ras_GTP_MEK	pShc_dpEGFR_c_Cbl_ubiq	B_Raf_Rap1_GTP_MEK_ERK	c_Raf_Ras_GTP_pMEK_ERK	pDok_RasGAP	L_EGFR_dimer	c_Raf	FRS2_dpEGFR_c_Cbl_ubiq	Shc_dpEGFR	B_Raf_Ras_GTP_MEK_ERK	Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq	SOS	Crk_C3G_pFRS2_dpEGFR	dpEGFR_c_Cbl_ubiq	Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq	B_Raf_Rap1_GTP_pMEK	Dok	C3G	Ras_GTP	Grb2	Rap1_GDP	c_Raf_Ras_GTP_MEK	B_Raf	dppERK	dppERK_MKP3	RasGAP	Crk
0.499296603834814	3.93887393616985e-05	7.474715094537048e-07	0.00013994993310127227	6.431585141129074e-05	0.0003956002246301322	0.00021282237826734726	0.9976770586625092	0.023212752783512817	0.9997672548639291	0.00014987020631529062	0.0	0.00027487686932030657	0.49634973082180744	3.3599944791865984e-09	5.816037448025172e-05	0.0	1.1467834675979384e-05	3.616789620911344e-08	0.0065574868487523665	0.0991059458023114	0.0003132364506328078	0.020064782581754394	2.4347901496334114e-05	0.0	0.0	0.0008441889622646888	0.43935012924755934	1.5103294709868936e-07	0.0	0.0	0.00012669556330208967	1.2690642436029918e-05	7.296980748776591e-08	0.0005571125036942797	0.00010848685137445517	3.491592743148047e-20	0.0	0.0	0.0	4.481486968861781e-05	0.01799999949265757	2.733054820911122e-05	1.0756562478303222e-20	0.23954556683609954	0.0	1.4872907889905943e-07	0.06189398898510567	0.28927885219768973	0.0	0.0	0.00015508723203995646	1.651057910510696e-07	2.7973092580084864e-08	0.0	1.5768744958188863e-06	3.848027112608002e-05	0.00017477003072147371	4.0367773319331816e-10	5.13054261940408e-08	1.8543400036334308e-05	0.0	5.073424253414139e-10	0.0	3.1010652238169794e-06	0.0001173679118283539	4.090361986655869e-05	8.597546033480002e-07	9.00200945422397e-08	2.301955784925731e-05	0.00010533577802716738	0.4993644794858135	1.856025325436955e-06	0.0003841219688824745	6.399215840768674e-05	2.8619527380975263e-06	0.07630051961004296	3.787312046750717e-05	1.5431651055712486e-06	1.0331144763675634e-05	7.403850162007566e-10	0.29913279147988636	0.0035822035567826477	1.2778483336264765e-05	0.9763005196100433	0.19999666372238153	0.00032054542447797576	0.19975105955516273	3.530687102146228e-17	2.900008360502096e-18	0.09997698044215073	0.5035822035567825
0.49909143294571673	5.450199233079672e-05	1.1094260400700597e-06	0.00021777706423593601	9.84595969509062e-05	0.000527420026942933	0.0003305231925521639	0.9970514215158398	0.024792362058373367	0.9997044064545932	0.0002686449596658198	0.0	0.0004927219223140668	0.4969626289681064	1.2285330905611901e-08	6.41154623974042e-05	0.0	1.4378776125078145e-05	1.1854468469857733e-07	0.006722673628718292	0.09858739716604537	0.00038862293960798087	0.02006478154545643	3.0964236179514595e-05	0.0	0.0	0.0011438634653154693	0.4388715627527662	2.0611792311877594e-07	0.0	0.0	0.00015391483433893513	1.5424874863933336e-05	2.408143055865198e-07	0.0006538100437498885	0.00015343647492010778	5.752196359731031e-19	0.0	0.0	0.0	5.3425945386193826e-05	0.017999997945644056	3.7380930894106887e-05	1.9462190353031963e-19	0.23928463426592225	0.0	2.411922240956093e-07	0.061893987885298145	0.2882362048899791	0.0	0.0	0.0002090119604562879	4.794905636649444e-07	8.228229834882926e-08	0.0	2.407578956006268e-06	4.3207039465506304e-05	0.00027774534985365747	1.1327657719160677e-09	1.5091397349965577e-07	2.553189030202593e-05	0.0	2.054355891227719e-09	0.0	4.477571355946093e-06	0.00018781803993302173	5.838933899400877e-05	1.3126771150082199e-06	2.6143093262652335e-07	3.4604706143292415e-05	0.00011117097856249302	0.4989943243696873	2.55621758966204e-06	0.00043108482967413883	0.00010240347161718693	4.469448901395027e-06	0.07449783336107839	4.91852884412349e-05	2.1865675898301503e-06	1.6832952620885696e-05	2.077605942628832e-09	0.2988215318285416	0.002946335363661757	1.8012898869233314e-05	0.9744978333610789	0.1999949609895941	0.0005094122947266459	0.1996062528027444	5.274370832495726e-16	4.8385211776705264e-17	0.0999653952938567	0.5029463353636617
0.49886487399925283	7.264754794617225e-05	1.5732489464230613e-06	0.00032068476504022047	0.00014292568842207235	0.0006768720262336521	0.0004843756107688285	0.9963554917560162	0.02623899232819498	0.9996344135672346	0.00044941061065551543	0.0	0.0008242653532036087	0.4973190767619244	3.873408963654874e-08	6.955486546111924e-05	0.0	1.747924581167641e-05	3.380488059778317e-07	0.006845397661283171	0.09789359614881762	0.00046588838519870233	0.020064778382345286	3.813864049662801e-05	0.0	0.0	0.0014985603625618147	0.438188895510879	2.707235083422734e-07	0.0	0.0	0.00018207769318609972	1.825769578384781e-05	6.911489578036042e-07	0.0007465994433374753	0.00020578563514538688	6.926553846588035e-18	0.0	0.0	0.0	6.213068683661405e-05	0.01799999289352771	4.896788218329708e-05	2.552799627166949e-18	0.23891240869460156	0.0	3.7142792575353674e-07	0.06189398678579608	0.28719791801245	0.0	0.0	0.0002690734531236241	1.2223984740372067e-06	2.1233924572562125e-07	0.0	3.4933660166020713e-06	4.7585399604913943e-05	0.0004159626164448907	2.8132307538327617e-09	3.894517994065972e-07	3.3899047483504984e-05	0.0	7.1064716954006375e-09	0.0	6.197717033584513e-06	0.0002829454364824797	7.967892818439555e-05	1.904677482456169e-06	6.66483268588102e-07	4.997767015927101e-05	0.00011562508001478346	0.49849854733941795	3.3949934557975533e-06	0.0004744942148544697	0.00015426949334474896	6.6165542989584e-06	0.07277600916630111	6.16493151270382e-05	2.9797760181338014e-06	2.576380646726954e-05	5.159752186909834e-09	0.2984514619672793	0.0025636894864711083	2.4208781305702287e-05	0.9727760091663018	0.19999275001106326	0.0007629163973546148	0.19941227832527733	5.8091198165888685e-15	5.896452591120476e-16	0.09995002232984071	0.5025636894864709
0.4986197184137724	9.392339825585253e-05	2.1492080382093665e-06	0.0004512730338797702	0.0001986244255490461	0.0008428224504566052	0.0006769557858241592	0.9955924506511407	0.02755715180038735	0.9995575699644387	0.0007099623631348829	0.0	0.0013021468323430301	0.49752036060780075	1.0800716658405824e-07	7.453051245763696e-05	0.0	2.0714436184138042e-05	8.590846970282305e-07	0.006935271940935853	0.0970049293693574	0.0005435807030900004	0.020064769869422846	4.5774032949316573e-05	0.0	0.0	0.001908732333344929	0.4372586844832242	3.4478402328384813e-07	0.0	0.0	0.00021078781864872228	2.115001480674639e-05	1.7670136637106893e-06	0.0008346756719495621	0.00026439018893702947	6.434571836687124e-17	0.0	0.0	0.0	7.085942845134688e-05	0.017999978432073613	6.194665389714092e-05	2.563829567486628e-17	0.238405184099334	0.0	5.479250508042286e-07	0.06189398568659939	0.28616386411130673	0.0	0.0	0.0003338317415309875	2.7986085311219896e-06	4.918036163326553e-07	0.0	4.861741383921344e-06	5.163419058443832e-05	0.0005932692187044503	6.317216559003579e-09	9.02019354129576e-07	4.368047332056862e-05	0.0	2.1567920841939797e-08	0.0	8.286595266482978e-06	0.00040561283260777685	0.00010482441523799679	2.650752340091531e-06	1.525871021301332e-06	6.975901390166646e-05	0.00011895638296749557	0.4978630189407897	4.376137618279029e-06	0.0005145367103718809	0.0002211510453143363	9.376005108384613e-06	0.07113020709383021	7.510357862389526e-05	3.930721671460372e-06	3.746338949138474e-05	1.158643913328844e-08	0.2980215086527538	0.0023332131545743384	3.130744499058675e-05	0.9711302070938306	0.19998997561055884	0.001088114327073825	0.19916353826814065	4.964904629351486e-14	5.537872781206956e-15	0.0999302409860983	0.502333213154574
0.4983585757970354	0.00011839745045019846	2.846348160547169e-06	0.0006115188175906382	0.00026622022935929583	0.0010243503915942254	0.0009097327807213672	0.9947654339388586	0.0287523417333384	0.9994741642716832	0.0010688480938132342	0.0	0.0019603883313462156	0.4976273244022973	2.7167297858043436e-07	7.90996695186539e-05	0.0	2.403566740241033e-05	1.9823086634588676e-06	0.006999968954067602	0.09590654730252667	0.0006206549516847637	0.020064749242886183	5.378126921492985e-05	0.0	0.0	0.0023740976597904644	0.43603836122001577	4.2819264421670897e-07	0.0	0.0	0.0002397139348073264	2.40691653636873e-05	4.100301690833242e-06	0.0009178084045381747	0.00032797057926378025	4.801400491166582e-16	0.0	0.0	0.0	7.956981597526789e-05	0.01799994136097337	7.615594667249561e-05	2.0553174549048636e-16	0.23773970732400673	0.0	7.79559713743344e-07	0.061893984587708	0.2851339417521616	0.0	0.0	0.00040190226186411084	5.856539737967028e-06	1.0405659880545446e-06	0.0	6.5353364195033764e-06	5.5383662889166866e-05	0.0008123855438566316	1.3040175481224376e-08	1.908512053762537e-06	5.4893558408125374e-05	0.0	5.863898487983847e-08	0.0	1.0764609754294877e-05	0.0005579095108130498	0.00013381558391027613	3.5632402096195852e-06	3.1931217580866175e-06	9.456289205380853e-05	0.00012139614040628649	0.4970770500906332	5.501638516989381e-06	0.0005515138027582739	0.00030418720590902874	1.2812752447234134e-05	0.06955584283322207	8.939941703321288e-05	5.0447339274340715e-06	5.220981159079755e-05	2.3917118898318376e-08	0.29753133944815613	0.0021943074815543072	3.9236763983258257e-05	0.969555842833223	0.1999865899252718	0.001489995886423732	0.19885575209379294	3.4303640840581556e-13	4.1743470498884636e-14	0.09990543710794615	0.502194307481554
0.4980837779508651	0.00014611389514572394	3.672572076831267e-06	0.000802797408819986	0.00034614986323601486	0.0012207732255398633	0.0011832247401238158	0.993877472858414	0.029830677704932293	0.9993844744704983	0.0015445537320825276	0.0	0.0028329018048921964	0.49767663696793896	6.260560097047732e-07	8.331757727373417e-05	0.0	2.7401459588257043e-05	4.2146423987962805e-06	0.007045502536003355	0.09458835480861923	0.0006964052010562737	0.02006470351512003	6.208053696150827e-05	0.0	0.0	0.0028938098972296146	0.4344876199782369	5.208343248865299e-07	0.0	0.0	0.0002685853279785802	2.6988455253566483e-05	8.763633706690376e-06	0.0009961288741897807	0.0003952462301275437	2.970030472483895e-15	0.0	0.0	0.0	8.823728612348655e-05	0.017999854825663072	9.143061092923215e-05	1.3587514996303518e-15	0.23689391471879825	0.0	1.075453662345586e-06	0.06189398348912182	0.2841080700678594	0.0	0.0	0.00047204469036784646	1.135901810128233e-05	2.0393824184315818e-06	0.0	8.53162178190838e-06	5.88676100448308e-05	0.0010748597410884712	2.5066810652560765e-08	3.7404665937884e-06	6.75406595566653e-05	0.0	1.4517407624224376e-07	0.0	1.3647919693264098e-05	0.0007411107434700329	0.0001665988046018326	4.651664569235619e-06	6.193171602233886e-06	0.00012498908888168786	0.0001231399375074534	0.4961333891529883	6.772001948515241e-06	0.0005857629116430878	0.0004040731305503648	1.6983482878906175e-05	0.06804859015804499	0.00010440373052336762	6.324882160480069e-06	7.021647640038342e-05	4.597549807959386e-08	0.29698120101388914	0.002110545207734108	4.792075810023469e-05	0.9680485901580483	0.19998255226493844	0.0019714015074000766	0.19848595951299483	1.9766386935301107e-12	2.606731298809726e-13	0.09987501091111826	0.5021105452077338
0.4977973428900965	0.0001770980139494108	4.634750726304618e-06	0.0010259359371131672	0.00043864881179705333	0.0014316202095193526	0.0014971881694058032	0.9929314708157719	0.030798571533336736	0.9992887658780614	0.002154706450512092	0.0	0.003952031041679502	0.497690453577934	1.3383921152675149e-06	8.72338463253982e-05	0.0	3.077764111688405e-05	8.354549571562068e-06	0.007076524642181586	0.0930447065981818	0.0007703877609753542	0.020064609537153173	7.060160211028067e-05	0.0	0.0	0.003466600778420906	0.43256957910852245	6.226059214145265e-07	0.0	0.0	0.0002971855698558051	2.9886542555078594e-05	1.7457190058641503e-05	0.0010699687373553746	0.0004650248001604702	1.568995908325341e-14	0.0	0.0	0.0	9.684793390963574e-05	0.01799966835983119	0.00010761014328821915	7.638967259701479e-15	0.23584753464250713	0.0	1.444853824699477e-06	0.061893982390840756	0.2830861842117653	0.0	0.0	0.0005432030103606105	2.064737871380427e-05	3.7437782439058297e-06	0.0	1.0862777845990757e-05	6.211888075756197e-05	0.0013810908537800458	4.533736665016886e-08	6.866573910544613e-06	8.161198903850482e-05	0.0	3.3163877965333715e-07	0.0	1.6948919779750523e-05	0.0009556868404069432	0.00020309209799460862	5.922661450589931e-06	1.1257293746699776e-05	0.00016161697136032687	0.00012434716432316867	0.4950280030121145	8.18653595419496e-06	0.0006176123374700094	0.0005210648424706769	2.1936661363157966e-05	0.06660437798462236	0.00011999888827219409	7.772343619247732e-06	9.163450209190149e-05	8.31546806886993e-08	0.29637178225021926	0.0020600007291468334	5.728556710337983e-05	0.9666043779846383	0.1999778287120084	0.0025330655245322034	0.19805244047110082	9.761906879400719e-12	1.3891448055112698e-12	0.09983838302863964	0.5020600007291464
0.49750097754740025	0.00021135974755858008	5.738844761865914e-06	0.001281281114940867	0.0005437797502661289	0.0016565854826745114	0.0018508031877285623	0.9919301987956601	0.03166249184870709	0.9991872909330801	0.0029153372236415858	0.0	0.005347204990556937	0.4976821905313685	2.681308503344516e-06	9.089115122998582e-05	0.0	3.4136866213545716e-05	1.558837614237562e-05	0.00709659924001767	0.09127394733851041	0.000842351536660921	0.020064428613925746	7.928340379644549e-05	0.0	0.0	0.004090896491996212	0.43025172371427545	7.33427254678012e-07	0.0	0.0	0.0003253454966799397	3.274673987911675e-05	3.27219405169909e-05	0.001139750120175181	0.000536251418115341	7.208839529958014e-14	0.0	0.0	0.0	0.00010539364565757795	0.01799929342698808	0.00012454380813712185	3.718912366704478e-14	0.23458255845382414	0.0	1.897033321248499e-06	0.061893981292864754	0.28206823168302225	0.0	0.0	0.0006145118283177991	3.549080851416054e-05	6.495528367300727e-06	0.0	1.353567699670219e-05	6.516715599242934e-05	0.0017303949760294958	7.779924742623905e-08	1.1913762069289955e-05	9.708816279592316e-05	0.0	7.065665789432028e-07	0.0	2.067671396335561e-05	0.001201343840077377	0.0002431964673488349	7.3799663261962504e-06	1.9349953271754388e-05	0.00020500104233824596	0.00012514446518992436	0.4937597439897479	9.743601868010793e-06	0.0006473589381243954	0.0006550011370611075	2.77129115270166e-05	0.0652193831513049	0.00013608133854124379	9.3867598959207e-06	0.00011655856571821208	1.426955856329725e-07	0.29570410246566603	0.0020294714104305486	6.726263339618153e-05	0.9652193831513772	0.19997239158982752	0.0031737391574961364	0.19755459099924114	4.210709472302396e-11	6.432969990333546e-12	0.09979499895766172	0.5020294714104302
0.4971961025752227	0.00024889635100908413	6.9900270578735165e-06	0.001568769146072504	0.0006614594878026165	0.0018954798833742974	0.0022428348747327077	0.9908762996725037	0.032428799723244014	0.9990802898142114	0.0038402264506029174	0.0	0.007043747749391753	0.49765999688813534	5.075938585878566e-06	9.43252148447911e-05	0.0	3.745782517339247e-05	2.7592647981367896e-05	0.007108437907705182	0.08927790091259298	0.0009121813021686901	0.02006409951705833	8.807331458975755e-05	0.0	0.0	0.004764910139770483	0.42750665391959636	8.532462742514773e-07	0.0	0.0	0.00035293610623318467	3.5556311650028724e-05	5.816855315821798e-05	0.001205916859310408	0.0006080278478227234	2.934454740078683e-13	0.0	0.0	0.0	0.00011386903391541108	0.01799858358372396	0.00014209329765921405	1.598522455318199e-13	0.23308359221590455	0.0	2.4412122300955107e-06	0.061893980195193675	0.28105416941655514	0.0	0.0	0.0006852827954327806	5.81143186646732e-05	1.0730285514999939e-05	0.0	1.65519526201059e-05	6.803811822899501e-05	0.0021210952419001435	1.275305850556026e-07	1.968124482088953e-05	0.00011394239492803282	0.0	1.416389899273186e-06	0.0	2.4837559861072063e-05	0.0014770820793533204	0.0002868040674544733	9.024445435023194e-06	3.168395607413222e-05	0.0002556677622417656	0.00012563071070712266	0.49232997884778873	1.1440830342878191e-05	0.0006752597771812377	0.0008053350045918239	3.434558719108504e-05	0.06389002033945805	0.00015255978134198574	1.1166560845313316e-05	0.00014503441885757793	2.3391430453056238e-07	0.2949794220979883	0.0020110044456767024	7.77898331119499e-05	0.9638900203397519	0.19996621888372318	0.0038903584895001926	0.19699278402791393	1.6155624047506625e-10	2.6376758274279533e-11	0.0997443322377582	0.5020110044456763
0.4968838875237932	0.0002896943995872611	8.392801198196428e-06	0.0018879904240596533	0.0007914824957188077	0.0021481910640186643	0.00267176303848655	0.9897722961008069	0.033103646375657006	0.9989679913687628	0.004940350390339837	0.0	0.009061880111686883	0.49762884607934116	9.142959107843481e-06	9.756542263312136e-05	0.0	4.072434345037062e-05	4.6635206727530314e-05	0.007114093417111882	0.08706137813826406	0.0009798544622719116	0.020063529891542618	9.69262601368979e-05	0.0	0.0	0.005486713732005851	0.42431265807006985	9.8204066624014e-07	0.0	0.0	0.0003798618178938286	3.830580793914151e-05	9.870664016067783e-05	0.001268895483296392	0.0006796117961507526	1.0736432624648155e-12	0.0	0.0	0.0	0.00012226967176279	0.017997308778200032	0.0001601337157660552	6.156270655577919e-13	0.23133810041537994	0.0	3.0864959702596334e-06	0.061893979097827484	0.2800439615194265	0.0	0.0	0.0007549816179599205	9.12007296479581e-05	1.6980192231990763e-05	0.0	1.99081454734776e-05	7.075340038543575e-05	0.002550622689346988	2.0082367669024311e-07	3.114542888704278e-05	0.00013214234198412352	0.0	2.6911246565767994e-06	0.0	2.9435271371969545e-05	0.0017812635525907676	0.0003338038743743244	1.0854165032388e-05	4.972132571356491e-05	0.00031411337446048457	0.00012588212008228915	0.4907422305789279	1.3275302750868028e-05	0.000701531596224126	0.0009711695041285992	4.1861430468595365e-05	0.06261293036352514	0.00016935337106906153	1.310924511574544e-05	0.00017706680653244036	3.683566017139598e-07	0.29419917289353426	0.0019998054033593345	8.881126710661046e-05	0.9626129303645994	0.1999592936673513	0.0046782342523041896	0.19636823453446048	5.589140595802749e-10	9.714338499208076e-11	0.0996858866255395	0.501999805403359
0.49656528904839065	0.00033373134378402624	9.95111475723846e-06	0.0022382455537961698	0.0009335404017277943	0.0024146545097529625	0.003135881039917116	0.9886205993238287	0.033692917234534346	0.9988506140947022	0.006223437685825909	0.0	0.01141593282066907	0.49759178988443803	1.5760229604329522e-05	0.00010063570360238155	0.0	4.392448807609745e-05	7.566773073718943e-05	0.0071151141628369614	0.08463173996642959	0.0010454094497620266	0.02006258614490501	0.00010580380879950197	0.0	0.0	0.006254293367409894	0.4206541273000203	1.1198174797641335e-06	0.0	0.0	0.0004060543468519218	4.098845938186403e-05	0.0001607581752632189	0.0013290759533085088	0.000750404630124108	3.5748664500484717e-12	0.0	0.0	0.0	0.0001305911937259424	0.017995123592126787	0.00017855349332438367	2.1520169674459918e-12	0.22933655297442612	0.0	3.841828684198673e-06	0.06189397800076608	0.27903757753168823	0.0	0.0	0.0008232023297437935	0.0001378634402649288	2.587062969530566e-05	0.0	2.3595929204966772e-05	7.333093302897471e-05	0.0030156211841996967	3.0521816376910606e-07	4.7454176571448784e-05	0.00015165162234152683	0.0	4.87608248167823e-06	0.0	3.447157575553365e-05	0.0021116833369679727	0.00038408548144919973	1.286449771159902e-05	7.515806245976055e-05	0.0003808025115963282	0.00012595693519181682	0.4890018601623868	1.52437004802811e-05	0.0007263542828766679	0.0011512953792928641	5.0281250081351015e-05	0.061384967729911484	0.00018639014693672503	1.5211615138622012e-05	0.00021262703004323606	5.598616329960535e-07	0.29336490412099436	0.001992985225223849	0.00010027627170173864	0.9613849677334876	0.19995160356104968	0.005531251596892989	0.19568287945427418	1.764856567401703e-09	3.253915250609236e-10	0.09961919748840364	0.5019929852252235
0.49624108761971725	0.00038097675768906247	1.1668467625652377e-05	0.0026185914731278984	0.0010872374691544054	0.0026948345162783735	0.003633368204873873	0.9874235176005984	0.03420220736003177	0.9987283670541028	0.007693640208295439	0.0	0.014113782842861617	0.49755071681293284	2.6124775326427984e-05	0.00010355543856630417	0.0	4.704974987920975e-05	0.00011840178525372852	0.007112665068294436	0.0819985331998185	0.0011089231856939443	0.02006108206502122	0.0001146732986527787	0.0	0.0	0.007065591050424801	0.4165218253191685	1.2666118094333008e-06	0.0	0.0	0.00043146732826280246	4.359964642725427e-05	0.0002524380004527012	0.0013868043668894337	0.0008199337542709629	1.0947925154253372e-11	0.0	0.0	0.0	0.00013882892663222263	0.017991529787809345	0.00019725369109102587	6.902898229914551e-12	0.22707248736950875	0.0	4.715958951220507e-06	0.061893976904009364	0.27803499109951996	0.0	0.0	0.0008896428208823243	0.00020158975307573888	3.811073781804255e-05	0.0	2.7602417649296143e-05	7.578544677383576e-05	0.0035120523504676756	4.4947778874013267e-07	6.990983198888635e-05	0.00017243104640536167	0.0	8.46921034904626e-06	0.0	3.994642556693073e-05	0.0024656426251547527	0.00043754155109623793	1.504826531986961e-05	0.00010989253010293769	0.0004561673968021997	0.00012589936709169093	0.48711580087705497	1.7342425676511334e-05	0.0007498758940653087	0.0013442289443075762	5.962057767378879e-05	0.060203188111407756	0.0002036057497147048	1.7469968903638607e-05	0.0002516597306826163	8.245246147470085e-07	0.2924782415527736	0.0019888031685919125	0.00011213806881269568	0.9602031881223573	0.19994314023519227	0.006442073016171103	0.1949392772385782	5.1383783934213136e-09	1.0018415993438806e-09	0.0995438326031978	0.5019888031685916
0.4959119205306685	0.00043139337511935606	1.354801646894965e-05	0.0030278779739820036	0.0012521024521966002	0.002988712684248695	0.004162341624815869	0.9861832638172399	0.03463681652136056	0.9986014506814037	0.009351318653079884	0.0	0.017156517143175374	0.4975068110905738	4.1816064192174783e-05	0.00010634031650690782	0.0	5.0094331318469274e-05	0.0001793611369895428	0.007107621092811502	0.07917320124062502	0.0011704952446074837	0.020058766542760887	0.00012350703522189462	0.0	0.0	0.00791853608163913	0.4119130233175479	1.42248512074762e-06	0.0	0.0	0.00045607172143188554	4.613644580635507e-05	0.0003836857889244316	0.001442382371350026	0.0008878335381137526	3.109670223285119e-11	0.0	0.0	0.0	0.00014697781882043844	0.017985834125728687	0.0002161469932790043	2.0486873463190666e-11	0.224542497294196	0.0	5.717415387461031e-06	0.06189397580755727	0.2770361789673816	0.0	0.0	0.000954083388710959	0.00028615576807731715	5.447770547129097e-05	0.0	3.191055713203527e-05	7.812900175577774e-05	0.004035299082899432	6.435072839286768e-07	9.994112511009376e-05	0.00019443959783306083	0.0	1.4163015382637214e-05	0.0	4.58582685585978e-05	0.0028400226004562405	0.000494069320433954	1.7395918302252103e-05	0.00015597783061323457	0.0005406074949657146	0.00012574282869195873	0.48509234703817455	1.9567697408048152e-05	0.0007722179493824009	0.001548249710779046	6.989028003434879e-05	0.05906483613358268	0.00022094240259335705	1.9880253454838686e-05	0.00029408874183012795	1.1805537081483665e-06	0.29154085642339583	0.0019862092335238375	0.00012435220353620795	0.9590648361646822	0.1999338989619839	0.007402342306253694	0.19414052785309158	1.3910135901279048e-08	2.8588886709635144e-09	0.09945939250503427	0.5019862092335234
0.4955783102542894	0.0004849379708210588	1.559267576083663e-05	0.0034647749137998807	0.001427597086737251	0.0032962815652656857	0.004720892349025607	0.9849019621163752	0.03500175592416553	0.9984700574749048	0.011192942346928423	0.0	0.020538326384997127	0.4974608269249565	6.485675431017512e-05	0.00010900306335849187	0.0	5.3054547951938215e-05	0.00026390330542327425	0.007100638514116383	0.07616886685327408	0.001230236958556747	0.020055310888631897	0.00013228157637498852	0.0	0.0	0.008811068230839866	0.4068315067814658	1.5875234827505903e-06	0.0	0.0	0.00047985198409498573	4.85972532291448e-05	0.0005663347599816127	0.001496070120130245	0.0009538270155500508	8.256177224223665e-11	0.0	0.0	0.0	0.00015503252607234884	0.017977102986888475	0.0002351565797797725	5.671661534922855e-11	0.22174615873465175	0.0	6.85449020699653e-06	0.0618939747114097	0.27604112021979893	0.0	0.0	0.0010163688864340008	0.0003955162231593578	7.579515955660206e-05	0.0	3.6499602651297624e-05	8.037148310753239e-05	0.004580266445494992	8.982096183728961e-07	0.00013906472226284927	0.00021763520118115993	0.0	2.288939251683598e-05	0.0	5.2204278973772757e-05	0.0032313587750465106	0.0005535714343288174	1.9895749232786898e-05	0.00021555974727278699	0.0006344895099787182	0.00012551248310643044	0.48294099511981153	2.191562676225283e-05	0.0007934803817383071	0.0017614374779507638	8.109711647460451e-05	0.05796733369822333	0.00023834811350044444	2.2438185138717414e-05	0.000339821987314047	1.6480238438215344e-06	0.29055444225918203	0.0019845712652930003	0.00013687504498341468	0.957967333780791	0.19992387821541008	0.00840288755046164	0.19329021251733905	3.527361070371157e-08	7.620594695159993e-09	0.09936551049002129	0.5019845712652926
0.49524068809742805	0.0005415621303100913	1.7805215969630844e-05	0.0039277912174806575	0.0016131216712552976	0.003617541326350862	0.005307110690891989	0.9835816536522368	0.035301760646251915	0.9983343725869961	0.013211097402758724	0.0	0.024246619789954318	0.4974132567497938	9.776622387498393e-05	0.00011155406344926384	0.0	5.592833826915242e-05	0.0003782051369216307	0.007092209258961072	0.07300017846208529	0.0012882639474985323	0.020050296367141084	0.00014097710748867416	0.0	0.0	0.009741154781286874	0.401287463841818	1.7618358423101744e-06	0.0	0.0	0.0005028029360566854	5.098147426879119e-05	0.0008141068812669389	0.0015480906204290762	0.0010177095238621695	2.0624421688588198e-10	0.0	0.0	0.0	0.00016298755622823344	0.01796411623723881	0.0002542150017266616	1.474678113299472e-10	0.21868590691343917	0.0	8.135228818926966e-06	0.06189397361556658	0.2750497957082355	0.0	0.0	0.0010763943268058509	0.0005336735942455059	0.00010290638393696013	0.0	4.134567251062007e-05	8.252102944450049e-05	0.005141479607943961	1.2252870123217076e-06	0.0001888379646647695	0.00024197531711100107	0.0	3.5864663531029276e-05	0.0	5.898055544252469e-05	0.0036359155148519744	0.0006159563319935732	2.2534136607167172e-05	0.0002908022969135075	0.000738147634398218	0.0001252272404731595	0.4806723309946924	2.438227494075312e-05	0.0008137458149132572	0.0019817087497247853	9.324423921836909e-05	0.056908268946616734	0.0002557760439360039	2.513934285591077e-05	0.00038875551183967195	2.2485367051363454e-06	0.2895206975843156	0.001983507965329494	0.000149662248173262	0.9569082691528726	0.19991307931535277	0.00943392228872414	0.19239235086676149	8.431586690643397e-08	1.9099230178344294e-08	0.09926185236560178	0.501983507965329
