PKA	Ca	PP2B	PP2A	CK1	PP2AP	PP2C	CDK5	cAMP	D75	D75:137	D34:75	D34:75:137	D	D137	D34	D34:137	PDE	PDEP	cAMP_R2C2	cAMP3_R2C2	cAMP4_R2C	PP2BinactiveCa2	CK1P	D75_PKA	D34:75_PP2A	cAMP2_R2C2	D34:75:137_PP2AP	D34:75:137_PP2B	D_CK1	D137_PKA	D75:137_PP2A	D34:137_PP2C	D75_PP2AP	D34_CDK5	D34:75_CK1	D34_PP2B	D75:137_PP2C	D137_CDK5	D_PKA	PDE_PKA	D75_PP2A	D34:75_PP2AP	D34:137_PP2B	D75_CK1	AMP	D34:75:137_PP2C	D34:137_CDK5	D34:75:137_PP2A	D75:137_PKA	cAMP_PDEP	D75:137_PP2AP	PP2Binactive	D34_CK1	D34:75_PP2B	D_CDK5	cAMP_PDE	PP2A_PKA	CK1P_PP2B	cAMP4_R2	D137_PP2C	cAMP4_R2C2	R2C2
0.0	1.4232083394074725e-08	3.025311723056493e-08	1.6791411675448192e-07	2.0792678916164206e-08	0.0	1.076092161780924e-07	9.303660736678905e-08	0.0	1.5411843009520917e-06	1.685234502480396e-07	0.0	0.0	2.77600079907272e-06	3.035251898710465e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0035442566984604e-08	1.1539057209274168e-07	0.0	0.0	0.0	0.0	0.0	1.6928067684232982e-08	0.0	3.16214013249163e-09	0.0	0.0	0.0	0.0	0.0	9.064612291780954e-09	1.0538625526570395e-08	0.0	0.0	2.8923743113026262e-08	0.0	0.0	9.398132471241048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.482208913668321e-07	0.0	0.0	9.642476710663976e-08	0.0	0.0	3.490548835618827e-09	0.0	1.6326171530126438e-08	0.0	6.640000000000001e-06
0.0	1.4250187575134877e-08	3.03904737651366e-08	1.6791468257711538e-07	2.0865096781946032e-08	0.0	1.0749745580380932e-07	9.303900232914164e-08	0.0	1.5402303191723467e-06	1.6944155247230142e-07	0.0	0.0	2.7742066195878324e-06	3.0517134832930237e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0124569430212255e-08	1.1523200758324706e-07	0.0	0.0	0.0	0.0	0.0	1.6976192278505486e-08	0.0	3.1794010032809407e-09	0.0	0.0	0.0	0.0	0.0	9.10465405879769e-09	1.0596228595998136e-08	0.0	0.0	2.890591641960348e-08	0.0	0.0	9.425108869786676e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.479833623181382e-07	0.0	0.0	9.636476907485947e-08	0.0	0.0	3.5015944865134528e-09	0.0	1.6397890137392827e-08	0.0	6.640000000000001e-06
0.0	1.4267579582677937e-08	3.0522715647321775e-08	1.6791522836629674e-07	2.093462589812244e-08	0.0	1.0739028366983922e-07	9.304129524049055e-08	0.0	1.5393134975834752e-06	1.7032376571093326e-07	0.0	0.0	2.772483108823972e-06	3.067531509590425e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.021007014040565e-08	1.1507988585823718e-07	0.0	0.0	0.0	0.0	0.0	1.702231911340147e-08	0.0	3.1959872709726435e-09	0.0	0.0	0.0	0.0	0.0	9.143052065301163e-09	1.0651581389408648e-08	0.0	0.0	2.888878436273044e-08	0.0	0.0	9.450965085811022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.477550101678465e-07	0.0	0.0	9.630712337010003e-08	0.0	0.0	3.5122040444266183e-09	0.0	1.6466664264859424e-08	0.0	6.640000000000001e-06
0.0	1.4284289059543346e-08	3.065003387906889e-08	1.6791575448146386e-07	2.100138913562828e-08	0.0	1.0728749923292784e-07	9.304349117963908e-08	0.0	1.5384323775421523e-06	1.7117152563835483e-07	0.0	0.0	2.7708273819354606e-06	3.0827316807630734e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0292104158219724e-08	1.1493392346681078e-07	0.0	0.0	0.0	0.0	0.0	1.7066539324405392e-08	0.0	3.2119259052666925e-09	0.0	0.0	0.0	0.0	0.0	9.179878237886415e-09	1.0704773666472058e-08	0.0	0.0	2.8872319613269285e-08	0.0	0.0	9.475752377359169e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.475354662669168e-07	0.0	0.0	9.625173515388807e-08	0.0	0.0	3.522395695795085e-09	0.0	1.653262252918557e-08	0.0	6.640000000000001e-06
0.0	1.4300344279059381e-08	3.077261229364153e-08	1.679162613550555e-07	2.10655035470027e-08	0.0	1.0718891128661393e-07	9.304559488347778e-08	0.0	1.5375855528117854e-06	1.719862109332222e-07	0.0	0.0	2.7692366761865554e-06	3.097338690876132e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0370823012119256e-08	1.1479385115579655e-07	0.0	0.0	0.0	0.0	0.0	1.710893924111049e-08	0.0	3.2272428074428435e-09	0.0	0.0	0.0	0.0	0.0	9.21520113264327e-09	1.0755891668591548e-08	0.0	0.0	2.8856495837501483e-08	0.0	0.0	9.499519264870119e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.473243779030208e-07	0.0	0.0	9.619851344792989e-08	0.0	0.0	3.5321867912188506e-09	0.0	1.659588758074258e-08	0.0	6.640000000000001e-06
0.0	1.431577223002119e-08	3.089062781452865e-08	1.6791674947166248e-07	2.112708067455309e-08	0.0	1.0709433750874265e-07	9.304761078097472e-08	0.0	1.5367716689535145e-06	1.7276914514572784e-07	0.0	0.0	2.767708345685035e-06	3.111376255530659e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.044637076955928e-08	1.146594129969761e-07	0.0	0.0	0.0	0.0	0.0	1.7149600705344227e-08	0.0	3.2419628456687453e-09	0.0	0.0	0.0	0.0	0.0	9.249086102945625e-09	1.0805018227046371e-08	0.0	0.0	2.8841287682668628e-08	0.0	0.0	9.522311718702224e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4712140751148945e-07	0.0	0.0	9.614737099197814e-08	0.0	0.0	3.5415939044230455e-09	0.0	1.6656576388311517e-08	0.0	6.640000000000001e-06
0.0	1.433059866412789e-08	3.100425075090257e-08	1.679172193541278e-07	2.118622689431173e-08	0.0	1.0700360406602753e-07	9.304954302633155e-08	0.0	1.5359894224552257e-06	1.7352159858871062e-07	0.0	0.0	2.7662398564070116e-06	3.124867143507139e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.051888447585038e-08	1.1453036561836402e-07	0.0	0.0	0.0	0.0	0.0	1.7188601332311577e-08	0.0	3.256109888430299e-09	0.0	0.0	0.0	0.0	0.0	9.281595445680206e-09	1.0852232870245393e-08	0.0	0.0	2.8826670757441774e-08	0.0	0.0	9.54417331252297e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.469262319307592e-07	0.0	0.0	9.60982241034223e-08	0.0	0.0	3.5506328424884012e-09	0.0	1.6714800488292048e-08	0.0	6.640000000000001e-06
0.0	1.4344848185423623e-08	3.111364500844947e-08	1.6791767154910905e-07	2.1243043642274813e-08	0.0	1.0691654519758741e-07	9.305139551998263e-08	0.0	1.5352375596217591e-06	1.742447901908726e-07	0.0	0.0	2.764828781463403e-06	3.1378332082079803e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.058849453578011e-08	1.1440647746821297e-07	0.0	0.0	0.0	0.0	0.0	1.72260147858294e-08	0.0	3.2697068410590425e-09	0.0	0.0	0.0	0.0	0.0	9.312788553908703e-09	1.0897611936996976e-08	0.0	0.0	2.8812621609831776e-08	0.0	0.0	9.565145384026456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.467385417361159e-07	0.0	0.0	9.605099254301966e-08	0.0	0.0	3.559318719655042e-09	0.0	1.677066624850368e-08	0.0	6.640000000000001e-06
0.0	1.4358544294614699e-08	3.1218968351357664e-08	1.679181066185201e-07	2.1297627705413744e-08	0.0	1.0683300283780517e-07	9.305317193343686e-08	0.0	1.5345148753395827e-06	1.7493988937365773e-07	0.0	0.0	2.7634727965227077e-06	3.15029541983796e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0655325097632095e-08	1.1428752815313008e-07	0.0	0.0	0.0	0.0	0.0	1.7261911004262568e-08	0.0	3.2827756794659423e-09	0.0	0.0	0.0	0.0	0.0	9.342722054961091e-09	1.094122868591622e-08	0.0	0.0	2.8799117702013802e-08	0.0	0.0	9.585267165764639e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4655804057958313e-07	0.0	0.0	9.600559938064616e-08	0.0	0.0	3.5676659714276765e-09	0.0	1.6824275107233515e-08	0.0	6.640000000000001e-06
0.0	1.4371709452474225e-08	3.1320372634020014e-08	1.6791852513093568e-07	2.1350071466613052e-08	0.0	1.0675282623634462e-07	9.305487572842853e-08	0.0	1.53382021168204e-06	1.756080179552851e-07	0.0	0.0	2.7621696752705463e-06	3.162273898332905e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0719494410267136e-08	1.1417330778269538e-07	0.0	0.0	0.0	0.0	0.0	1.729635643418013e-08	0.0	3.295337486106819e-09	0.0	0.0	0.0	0.0	0.0	9.371449948926563e-09	1.0983153410993855e-08	0.0	0.0	2.8786137382957377e-08	0.0	0.0	9.604575920376254e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.463844445595795e-07	0.0	0.0	9.596197086057688e-08	0.0	0.0	3.575688396133877e-09	0.0	1.6875723814728612e-08	0.0	6.640000000000001e-06
0.0	1.4384365131948538e-08	3.141800403128454e-08	1.6791892765553043e-07	2.1400463139040973e-08	0.0	1.0667587159950302e-07	9.305651017436906e-08	0.0	1.5331524564502172e-06	1.762502520017701e-07	0.0	0.0	2.7609172851221015e-06	3.173787945600157e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0781115148649204e-08	1.1406361638041325e-07	0.0	0.0	0.0	0.0	0.0	1.7329414236278218e-08	0.0	3.3074124844467267e-09	0.0	0.0	0.0	0.0	0.0	9.39902373901833e-09	1.1023453553522938e-08	0.0	0.0	2.8773659860022718e-08	0.0	0.0	9.623107059029493e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4621748163483003e-07	0.0	0.0	9.592003627210727e-08	0.0	0.0	3.583399185236777e-09	0.0	1.6925104661478404e-08	0.0	6.640000000000001e-06
0.0	1.4396531865175855e-08	3.151200323199103e-08	1.6791931475796818e-07	2.144888696120641e-08	0.0	1.0660200176972452e-07	9.305807836175647e-08	0.0	1.5325105417685883e-06	1.768676234836343e-07	0.0	0.0	2.7597135834722724e-06	3.184856074587441e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0840294696713734e-08	1.1395826337952151e-07	0.0	0.0	0.0	0.0	0.0	1.7361144463116867e-08	0.0	3.3190200700281796e-09	0.0	0.0	0.0	0.0	0.0	9.425492547633177e-09	1.1062193803241042e-08	0.0	0.0	2.8761665172003515e-08	0.0	0.0	9.64089424310267e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4605689111824455e-07	0.0	0.0	9.587972783500174e-08	0.0	0.0	3.590810953051266e-09	0.0	1.6972505682642064e-08	0.0	6.640000000000001e-06
0.0	1.4408229292272051e-08	3.160250565458108e-08	1.6791968699624496e-07	2.1495423413366138e-08	0.0	1.0653108588764858e-07	9.305958321659289e-08	0.0	1.5318934425334065e-06	1.7746112209098738e-07	0.0	0.0	2.7585566136170574e-06	3.1954960411777365e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.0897135451419574e-08	1.1385706707994152e-07	0.0	0.0	0.0	0.0	0.0	1.7391604248680132e-08	0.0	3.3301788444008903e-09	0.0	0.0	0.0	0.0	0.0	9.450903238703336e-09	1.1099436209206226e-08	0.0	0.0	2.875013415935403e-08	0.0	0.0	9.657969492591082e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.459024231285801e-07	0.0	0.0	9.584098057420014e-08	0.0	0.0	3.597935765419822e-09	0.0	1.7018010873647848e-08	0.0	6.640000000000001e-06
0.0	1.4419476205366817e-08	3.1689641653188514e-08	1.67920044917801e-07	2.1540149413789734e-08	0.0	1.0646299908209772e-07	9.306102751267068e-08	0.0	1.5313001748724834e-06	1.7803169696266057e-07	0.0	0.0	2.757444500947371e-06	3.2057248747122496e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.095173509101439e-08	1.1375985416172963e-07	0.0	0.0	0.0	0.0	0.0	1.7420847976701686e-08	0.0	3.3409066474405017e-09	0.0	0.0	0.0	0.0	0.0	9.475300529697503e-09	1.1135240286014272e-08	0.0	0.0	2.8739048434758363e-08	0.0	0.0	9.67436328213719e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4575383809015717e-07	0.0	0.0	9.580373220131432e-08	0.0	0.0	3.60478516564045e-09	0.0	1.7061700388204555e-08	0.0	6.640000000000001e-06
0.0	1.443029059009066e-08	3.177353670431236e-08	1.6792038905751925e-07	2.1583138490108966e-08	0.0	1.0639762217836026e-07	9.306241388161084e-08	0.0	1.5307297946352178e-06	1.7858025831124007e-07	0.0	0.0	2.7563754494312048e-06	3.215558906803569e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.100418681690608e-08	1.1366645924928428e-07	0.0	0.0	0.0	0.0	0.0	1.744892743232451e-08	0.0	3.3512205878965912e-09	0.0	0.0	0.0	0.0	0.0	9.498727096757034e-09	1.1169663114124046e-08	0.0	0.0	2.8728390354584022e-08	0.0	0.0	9.690104627155644e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.456109062776568e-07	0.0	0.0	9.576792300426437e-08	0.0	0.0	3.611370201125299e-09	0.0	1.7103650724882485e-08	0.0	6.640000000000001e-06
0.0	1.444068966373221e-08	3.1854311587964656e-08	1.679207199364497e-07	2.1624460947734726e-08	0.0	1.0633484141864099e-07	9.306374482245254e-08	0.0	1.53018139590081e-06	1.791076790034236e-07	0.0	0.0	2.7553477382216925e-06	3.2250137994173685e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.105457958947751e-08	1.1357672449647509e-07	0.0	0.0	0.0	0.0	0.0	1.747589194509073e-08	0.0	3.3611370729364418e-09	0.0	0.0	0.0	0.0	0.0	9.521223675346307e-09	1.1202759437430337e-08	0.0	0.0	2.8718142990613722e-08	0.0	0.0	9.705221164798408e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.454734073766587e-07	0.0	0.0	9.573349574011638e-08	0.0	0.0	3.617701445899735e-09	0.0	1.7143934906012506e-08	0.0	6.640000000000001e-06
0.0	1.445068991241596e-08	3.193208256518757e-08	1.6792103806060943e-07	2.166418403022991e-08	0.0	1.0627454819621487e-07	9.306502271035015e-08	0.0	1.5296541095020949e-06	1.796147961075578e-07	0.0	0.0	2.754359718358709e-06	3.2341045724111447e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1102998350320774e-08	1.1349049918865131e-07	0.0	0.0	0.0	0.0	0.0	1.7501788526074914e-08	0.0	3.3706718371935944e-09	0.0	0.0	0.0	0.0	0.0	9.542829155896627e-09	1.1234581759151489e-08	0.0	0.0	2.8708290102196836e-08	0.0	0.0	9.719739231632143e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4534113006108184e-07	0.0	0.0	9.570039553049763e-08	0.0	0.0	3.623789023410404e-09	0.0	1.7182622647888263e-08	0.0	6.640000000000001e-06
0.0	1.446030712593922e-08	3.200696154956803e-08	1.6792134392027884e-07	2.1702372069588148e-08	0.0	1.0621663880115758e-07	9.306624980450063e-08	0.0	1.5291471015793406e-06	1.8010241238489552e-07	0.0	0.0	2.7534098096195085e-06	3.2428456301215e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.114952422810012e-08	1.1340763937242826e-07	0.0	0.0	0.0	0.0	0.0	1.7526661994735353e-08	0.0	3.3798399707280966e-09	0.0	0.0	0.0	0.0	0.0	9.563580675192171e-09	1.1265180434359613e-08	0.0	0.0	2.869881610899297e-08	0.0	0.0	9.733683935315862e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.452138715944013e-07	0.0	0.0	9.566856976113903e-08	0.0	0.0	3.6296426279310763e-09	0.0	1.721978052365004e-08	0.0	6.640000000000001e-06
0.0	1.4469556430260205e-08	3.20790562713267e-08	1.6792163798960584e-07	2.1739086627171475e-08	0.0	1.0616101418229204e-07	9.306742825524529e-08	0.0	1.5286595721731614e-06	1.8057129772162043e-07	0.0	0.0	2.7524964975217132e-06	3.251250786936223e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1194234731843934e-08	1.1332800751145702e-07	0.0	0.0	0.0	0.0	0.0	1.7550555096241395e-08	0.0	3.3886559458874298e-09	0.0	0.0	0.0	0.0	0.0	9.583513701856508e-09	1.1294603758984745e-08	0.0	0.0	2.8689706064506585e-08	0.0	0.0	9.747079220793079e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4509143745249416e-07	0.0	0.0	9.563796798576924e-08	0.0	0.0	3.635271544335737e-09	0.0	1.7255472115851257e-08	0.0	6.640000000000001e-06
0.0	1.4478452319378927e-08	3.214847043760376e-08	1.6792192072631573e-07	2.1774386630245493e-08	0.0	1.0610757971335022e-07	9.306856011088654e-08	0.0	1.5281907538394159e-06	1.810221905316252e-07	0.0	0.0	2.7516183303934034e-06	3.2593332923584305e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1237203938711214e-08	1.1325147215169754e-07	0.0	0.0	0.0	0.0	0.0	1.7573508615628745e-08	0.0	3.397133643630241e-09	0.0	0.0	0.0	0.0	0.0	9.60266212029623e-09	1.1322898057075269e-08	0.0	0.0	2.868094563005394e-08	0.0	0.0	9.759947934645627e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.449736409559043e-07	0.0	0.0	9.560854183203746e-08	0.0	0.0	3.6406846677812855e-09	0.0	1.728975816635335e-08	0.0	6.640000000000001e-06
0.0	1.4487008683292099e-08	3.2215303878682785e-08	1.679221925719801e-07	2.180832849099905e-08	0.0	1.0605624498498239e-07	9.306964732312298e-08	0.0	1.5277399103444162e-06	1.8145579904396653e-07	0.0	0.0	2.7507739167280666e-06	3.2671058540838777e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.127850265764762e-08	1.1317790763272755e-07	0.0	0.0	0.0	0.0	0.0	1.759556147537993e-08	0.0	3.405286377697663e-09	0.0	0.0	0.0	0.0	0.0	9.621058305228418e-09	1.1350107761150766e-08	0.0	0.0	2.867252105032216e-08	0.0	0.0	9.77231187987708e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4486030294265505e-07	0.0	0.0	9.558024491572552e-08	0.0	0.0	3.6458905210151003e-09	0.0	1.7322696709788994e-08	0.0	6.640000000000001e-06
0.0	1.449523883608789e-08	3.22796526942418e-08	1.6792245395208278e-07	2.1840966227457373e-08	0.0	1.0600692359732801e-07	9.307069175273793e-08	0.0	1.5273063353830094e-06	1.818728025805193e-07	0.0	0.0	2.749961922544298e-06	3.2745806608777233e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1318198594505976e-08	1.13107193794363e-07	0.0	0.0	0.0	0.0	0.0	1.761675083476705e-08	0.0	3.413126918592877e-09	0.0	0.0	0.0	0.0	0.0	9.63873319605463e-09	1.1376275491855354e-08	0.0	0.0	2.866441912932426e-08	0.0	0.0	9.784191871791445e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.447512514396329e-07	0.0	0.0	9.5553032755406e-08	0.0	0.0	3.6508972716198243e-09	0.0	1.735434320661715e-08	0.0	6.640000000000001e-06
0.0	1.4503155542288098e-08	3.2341609394139906e-08	1.6792270527622793e-07	2.1872351576793595e-08	0.0	1.059595329653834e-07	9.307169517475028e-08	0.0	1.5268893513417894e-06	1.8227385277931155e-07	0.0	0.0	2.749181068873784e-06	3.281769404499201e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.135635650535752e-08	1.1303921570342923e-07	0.0	0.0	0.0	0.0	0.0	1.763711218187688e-08	0.0	3.4206675165484198e-09	0.0	0.0	0.0	0.0	0.0	9.655716366610659e-09	1.1401442134316077e-08	0.0	0.0	2.865662720722354e-08	0.0	0.0	9.795607789688828e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4464632135229297e-07	0.0	0.0	9.552686269093294e-08	0.0	0.0	3.6557127482101826e-09	0.0	1.738475066800573e-08	0.0	6.640000000000001e-06
0.0	1.4510771041489394e-08	3.2401263033300625e-08	1.6792294693845862e-07	2.1902534101149744e-08	0.0	1.0591399413648261e-07	9.307265928308656e-08	0.0	1.5264883081123742e-06	1.826595747608443e-07	0.0	0.0	2.74843012937977e-06	3.288683300618661e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.139303833898734e-08	1.1297386340006248e-07	0.0	0.0	0.0	0.0	0.0	1.765667941858648e-08	0.0	3.427919923426145e-09	0.0	0.0	0.0	0.0	0.0	9.67203609054341e-09	1.142564691103224e-08	0.0	0.0	2.8649133138115144e-08	0.0	0.0	9.806578624595403e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44545354172108e-07	0.0	0.0	9.550169380588049e-08	0.0	0.0	3.6603444556046292e-09	0.0	1.7413969772973773e-08	0.0	6.640000000000001e-06
0.0	1.451809707249451e-08	3.245869934354627e-08	1.6792317931759927e-07	2.1931561290601175e-08	0.0	1.0587023161164646e-07	9.307358569511222e-08	0.0	1.5261025819288182e-06	1.8303056826881098e-07	0.0	0.0	2.7477079280297897e-06	3.295333109279336e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.14283033760008e-08	1.1291103165062842e-07	0.0	0.0	0.0	0.0	0.0	1.7675484943321922e-08	0.0	3.434895414138685e-09	0.0	0.0	0.0	0.0	0.0	9.687719405299793e-09	1.1448927453158518e-08	0.0	0.0	2.8641925268261944e-08	0.0	0.0	9.81712252569234e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.444481976906987e-07	0.0	0.0	9.547748685172857e-08	0.0	0.0	3.664799589754853e-09	0.0	1.744204898305354e-08	0.0	6.640000000000001e-06
0.0	1.4525144895013164e-08	3.2514000856058086e-08	1.6792340277772423e-07	2.1959478655060214e-08	0.0	1.0582817318472378e-07	9.307447595550157e-08	0.0	1.5257315742861652e-06	1.8338740872172784e-07	0.0	0.0	2.7470133369673762e-06	3.3017291537789585e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.146220835241669e-08	1.1285061972890444e-07	0.0	0.0	0.0	0.0	0.0	1.769355972375095e-08	0.0	3.4416048064037995e-09	0.0	0.0	0.0	0.0	0.0	9.702792169707844e-09	1.1471319866312563e-08	0.0	0.0	2.8634992415871868e-08	0.0	0.0	9.827256841041946e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4435470574028457e-07	0.0	0.0	9.545420417818516e-08	0.0	0.0	3.6690850512411707e-09	0.0	1.746903464556817e-08	0.0	6.640000000000001e-06
0.0	1.4531925311056235e-08	3.256724702191589e-08	1.6792361766861353e-07	2.1986329815580554e-08	0.0	1.057877497839091e-07	9.307533154007563e-08	0.0	1.5253747108755678e-06	1.83730648248872e-07	0.0	0.0	2.746345274414121e-06	3.3078813392705116e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.149480758283394e-08	1.1279253119898058e-07	0.0	0.0	0.0	0.0	0.0	1.7710933368957226e-08	0.0	3.4480584802009694e-09	0.0	0.0	0.0	0.0	0.0	9.717279120704183e-09	1.1492858795395144e-08	0.0	0.0	2.8628323851185414e-08	0.0	0.0	9.836998158036992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4426473793680734e-07	0.0	0.0	9.54318096645285e-08	0.0	0.0	3.6732074584433613e-09	0.0	1.7494971095386497e-08	0.0	6.640000000000001e-06
0.0	1.4538448685098601e-08	3.2618514327659766e-08	1.6792382432621784e-07	2.2012156590043997e-08	0.0	1.057488953231167e-07	9.30761538593445e-08	0.0	1.5250314405710157e-06	1.8406081667391693e-07	0.0	0.0	2.7457027026832325e-06	3.3137991704278915e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1526153074756084e-08	1.1273667371220456e-07	0.0	0.0	0.0	0.0	0.0	1.7727634196665963e-08	0.0	3.4542663962502943e-09	0.0	0.0	0.0	0.0	0.0	9.731203926525674e-09	1.1513577486180261e-08	0.0	0.0	2.8621909277531795e-08	0.0	0.0	9.846362341066175e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.441781594375667e-07	0.0	0.0	9.541026865447452e-08	0.0	0.0	3.6771731600180466e-09	0.0	1.7519900750357406e-08	0.0	6.640000000000001e-06
0.0	1.4544724963096906e-08	3.266787640606295e-08	1.679240230731368e-07	2.2036999073895754e-08	0.0	1.0571154656181178e-07	9.307694426180006e-08	0.0	1.5247012344617062e-06	1.8437842245221592e-07	0.0	0.0	2.7450846262917907e-06	3.319491768282161e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1556294636053295e-08	1.126829588165837e-07	0.0	0.0	0.0	0.0	0.0	1.7743689296111386e-08	0.0	3.460238113620325e-09	0.0	0.0	0.0	0.0	0.0	9.744589236869134e-09	1.1533507844011152e-08	0.0	0.0	2.861573881324283e-08	0.0	0.0	9.855364566716446e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4409484071119284e-07	0.0	0.0	9.538954789418807e-08	0.0	0.0	3.68098824669145e-09	0.0	1.7543864201318874e-08	0.0	6.640000000000001e-06
0.0	1.4550763691030813e-08	3.271540414464528e-08	1.6792421421909616e-07	2.2060895718784524e-08	0.0	1.0567564296866432e-07	9.307770403710125e-08	0.0	1.5243835849058235e-06	1.846839535866845e-07	0.0	0.0	2.7444900901179184e-06	3.3249678866744263e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1585279979578775e-08	1.1263130177148518e-07	0.0	0.0	0.0	0.0	0.0	1.7759124589056222e-08	0.0	3.465982806935053e-09	0.0	0.0	0.0	0.0	0.0	9.757456731680252e-09	1.1552680491170448e-08	0.0	0.0	2.860980297396874e-08	0.0	0.0	9.864019357944443e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.440146573130481e-07	0.0	0.0	9.536961547172757e-08	0.0	0.0	3.6846585627283926e-09	0.0	1.7566900299655192e-08	0.0	6.640000000000001e-06
0.0	1.4556574031726348e-08	3.2761165786677946e-08	1.67924398061421e-07	2.2083883403625506e-08	0.0	1.0564112659845459e-07	9.307843441889123e-08	0.0	1.5240780046585395e-06	1.8497787846976565e-07	0.0	0.0	2.743918177713404e-06	3.3302359273831437e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	5.1613154817061775e-08	1.1258162138125818e-07	0.0	0.0	0.0	0.0	0.0	1.7773964884211926e-08	0.0	3.4715092821940124e-09	0.0	0.0	0.0	0.0	0.0	9.769827165196285e-09	1.1571124819643574e-08	0.0	0.0	2.8604092656384944e-08	0.0	0.0	9.872340614538793e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.439374896798965e-07	0.0	0.0	9.535044076146449e-08	0.0	0.0	3.6881897163643463e-09	0.0	1.7589046236348898e-08	0.0	6.640000000000001e-06
