Mdm2	p53	damDNA	Mdm2_mRNA	p21_mRNA	Mdm2_P	p53_P	p21	p53_mRNA	p21step1	ATMI	p38	GADD45	ROS	Mdm2_p53	p21step2	p38_P	ATMA
7.782666887339482	6.2447140199806705	7.980830683355376e-07	9.966574510271915	0.9981096767252899	3.712658611269308e-06	8.980509902763632e-09	5.4293660138535865e-08	10.0	0.03191861649176136	199.99999987389225	99.99999999997748	4.347899378030389e-12	1.4870756639563197e-13	92.3841677623813	5.105865264190957e-05	2.2495259469537035e-11	1.2610773963489213e-07
7.804311506347753	6.248586180350034	8.080348847954964e-07	9.966202538025978	0.9980860971760206	3.818568013904252e-06	9.216752245868741e-09	5.635109562673095e-08	10.0	0.032316570942681824	199.99999987074384	99.99999999997623	4.56912733977524e-12	1.59051832246526e-13	92.36408180960098	5.234128852916458e-05	2.374970301398148e-11	1.2925613636218498e-07
7.825740627663417	6.252268836675459	8.17986104164487e-07	9.965830980671592	0.9980625184192814	3.926116947830779e-06	9.455936918676885e-09	5.8459758107464616e-08	10.0	0.032714500044270414	199.99999986755722	99.99999999997492	4.7986850353975755e-12	1.6996823055900936e-13	92.34420184346394	5.36397904647034e-05	2.5056402023918295e-11	1.324427554062082e-07
7.846957571012511	6.255765047426288	8.279367264783392e-07	9.965459819371004	0.9980389404437752	4.035289433026971e-06	9.6979938335514e-09	6.062027239720765e-08	10.0	0.033112403797855836	199.9999998643324	99.99999999997355	5.0367785382364685e-12	1.8148037776884063e-13	92.32452463705057	5.4954156799970356e-05	2.641680475679603e-11	1.3566757527288335e-07
7.867965617034841	6.259077836062831	8.378867517728815e-07	9.965089035592491	0.9980153632383876	4.1460637508477775e-06	9.94283572752291e-09	6.283326312779343e-08	10.0	0.033510282204762244	199.9999998610694	99.99999999997215	5.2836164184536494e-12	1.9361253739036905e-13	92.30504700109492	5.628438588652881e-05	2.7832379500593602e-11	1.3893057447901948e-07
7.888768007594268	6.262210191315882	8.478361800839404e-07	9.964718611106695	0.9979917867921846	4.258430822199865e-06	1.0190414281720464e-08	6.509935474645761e-08	10.0	0.03390813526630932	199.99999985776824	99.99999999997067	5.539409742272305e-12	2.0638962870308884e-13	92.28576578367321	5.7630476076060934e-05	2.930461456712098e-11	1.4223173155230797e-07
7.909367945514631	6.265165066812296	8.577850114473403e-07	9.96434852797913	0.9979682110944088	4.372386617823077e-06	1.0440696563246809e-08	6.741917151592453e-08	10.0	0.03430596298381247	199.99999985442895	99.99999999996913	5.80437207032332e-12	2.1983724579032221e-13	92.26667787051224	5.89924257203673e-05	3.083501828110511e-11	1.455710250313104e-07
7.929768594620821	6.2679453813230195	8.67733245898904e-07	9.9639787685867	0.9979446361344881	4.487913873912641e-06	1.069361003402316e-08	6.979333751421973e-08	10.0	0.03470376535858243	199.99999985105154	99.99999999996754	6.078719461235741e-12	2.339816163016066e-13	92.2477801848865	6.037023317136776e-05	3.242511900596464e-11	1.4894843346548444e-07
7.949973080199987	6.270554018790466	8.77680883474452e-07	9.96360931557518	0.9979210619020116	4.6051269501234744e-06	1.0949476980569489e-08	7.222247663515041e-08	10.0	0.035101542391926165	199.99999984763602	99.9999999999659	6.362670462428672e-12	2.48849707083705e-13	92.22906968721735	6.176389678109927e-05	3.40764650756816e-11	1.5236393541511804e-07
7.969984488552556	6.272993828186581	8.876279242098033e-07	9.96324015189273	0.9978974883867485	4.724122998107867e-06	1.1208568422353606e-08	7.470721258792711e-08	10.0	0.03549929408514617	199.99999984418247	99.99999999996419	6.656446117363249e-12	2.6446914101334397e-13	92.21054337550923	6.31734149017176e-05	3.5790624848794814e-11	1.5581750945138118e-07
7.9898058678051145	6.27526762381195	8.975743681407749e-07	9.962871260769818	0.9978739155786369	4.844739822636025e-06	1.1470376115431323e-08	7.724816889739046e-08	10.0	0.035897020439540885	199.99999984069083	99.9999999999624	6.960269961193901e-12	2.8086824682193184e-13	92.19219828487553	6.459878588549631e-05	3.7569186675587953e-11	1.593091341562948e-07
8.009440227573577	6.277378185313981	9.075202153031817e-07	9.962502625717908	0.9978503434677829	4.966929707228534e-06	1.1734734136909166e-08	7.984596890402625e-08	10.0	0.03629472145640472	199.9999998371612	99.99999999996055	7.274368020480504e-12	2.980760623907298e-13	92.1740314875078	6.604000808482672e-05	3.941375889584531e-11	1.6283878812272892e-07
8.02889053896443	6.279328257690242	9.174654657328373e-07	9.962134230526365	0.9978267720444582	5.090804012850486e-06	1.2001955407917286e-08	8.250123576400079e-08	10.0	0.036692397137028085	199.99999983359353	99.99999999995865	7.598968812508949e-12	3.161223425422544e-13	92.15604009264494	6.749707985221775e-05	4.132596983384179e-11	1.6640644995439763e-07
8.048159735132927	6.281120551475043	9.274101194655529e-07	9.961766059258904	0.9978032012990987	5.216308228867657e-06	1.2271855972658366e-08	8.521459244920123e-08	10.0	0.037090047482697515	199.9999998299879	99.99999999995667	7.934303344518264e-12	3.3503756786362096e-13	92.13822124635688	6.896999954029577e-05	4.330746779225244e-11	1.7001209826585358e-07
8.067250711197788	6.2827577428429215	9.373541765371383e-07	9.961398096250155	0.9977796312223018	5.343458097025187e-06	1.2544461937894459e-08	8.798666174727499e-08	10.0	0.03748767249469567	199.9999998263443	99.99999999995462	8.280605112943606e-12	3.548529533629307e-13	92.12057213141014	7.04587655018044e-05	4.535992104632738e-11	1.7365571168248283e-07
8.086166324497157	6.284242473747851	9.472976369834012e-07	9.96103032610221	0.9977560618048252	5.472269326255824e-06	1.2819799535457503e-08	9.081806626166939e-08	10.0	0.03788527217430147	199.99999982266274	99.9999999999525	8.638110102654949e-12	3.7560045716688634e-13	92.10308996709882	7.196337608960437e-05	4.748501783798237e-11	1.7733726884049903e-07
8.104909394811072	6.285577352072201	9.572405008401473e-07	9.960662733681167	0.9977324930375838	5.602730569225167e-06	1.3097814051516376e-08	9.370942841167143e-08	10.0	0.03828284652279005	199.99999981894325	99.99999999995029	9.007056786194149e-12	3.9731278923341377e-13	92.08577200906555	7.34838296566734e-05	4.968446636986119e-11	1.8105674838693835e-07
8.123482704519772	6.286764951785316	9.671827681431812e-07	9.96029530411372	0.9977089249116482	5.7348499775917584e-06	1.3378509064906815e-08	9.666137043244742e-08	10.0	0.03868039554143295	199.99999981518584	99.99999999994802	9.387686123015103e-12	4.2002342002497897e-13	92.06861554911293	7.502012455610601e-05	5.195999479940522e-11	1.8481412897965387e-07
8.141888998845081	6.287807813114483	9.771244389283048e-07	9.959928022783746	0.9976853574182428	5.868630681189661e-06	1.3661873213081333e-08	9.967451437508248e-08	10.0	0.039077919231498115	199.99999981139058	99.99999999994566	9.78024155872276e-12	4.4376658919062736e-13	92.051617915003	7.657225914111339e-05	5.431335123289869e-11	1.8860938928731032e-07
8.160130986075385	6.288708442725992	9.870655132313185e-07	9.959560875328917	0.9976617905487439	6.004072645531947e-06	1.3947885723477424e-08	1.0274948210662033e-07	10.0	0.03947541759424992	199.99999980755746	99.99999999994323	1.0184969024311486e-11	4.685773142515314e-13	92.03477647024654	7.814023176502322e-05	5.674630371949507e-11	1.9244250798937848e-07
8.178211337794979	6.289469313915816	9.97005991088021e-07	9.959193847637325	0.9976382242946769	6.141179447099328e-06	1.4236536639879282e-08	1.0588689531010288e-07	10.0	0.03987289063094931	199.9999998036865	99.99999999994071	1.0602116935404127e-11	4.944913992742647e-13	92.01808861388304	7.97240407812796e-05	5.926064024523624e-11	1.9631346377612997e-07
