MEK-PP	RAF-P	MAPK phosphatase	MEK phosphatase	MAPK-P	MEK-P	RAF	RAF phosphatase	MAPK	MEK_RAF-P	MAPK-P_MEK-PP	MEK-P_MEKPase	MAPK-P_MAPKPase	RAFK	MAPK-PP	MEK	MEK-PP_MEKPase	MAPK_MEK-PP	RAF-P_RAFPase	MAPK-PP_MAPKPase	MEK-P_RAF-P	RAF_RAFK
0.002362661810185162	0.10331428376790923	0.28475691365465694	0.1625778583029123	0.005685689957545933	0.01841622478233213	0.08827664639580325	0.27643697937394585	0.35552845285868606	0.04217715098237805	0.0003496897544036179	0.03328930815113643	0.015082111783382294	0.1697169375522245	6.599899319692587e-05	0.06375921310270895	0.004132833545951947	0.023127082090823255	0.023563020626054157	0.00016097456196290414	0.012385835780079823	0.03028306244777562
0.0024315638796070997	0.1039430213875359	0.28418782076583643	0.16247851764282809	0.005893931545074739	0.018411888436897648	0.08777564402843868	0.27629702824679336	0.3541127270325277	0.04198220935954984	0.00037403510884212346	0.03326697786436166	0.015637348041921992	0.16987304428169456	7.153697262415037e-05	0.06307403299819987	0.004254504492810946	0.023735590106766617	0.02370297175320662	0.00017483119224364382	0.012469197752963535	0.030126955718305544
0.0025004643477126356	0.10455306788554031	0.28361613096908084	0.1623841467385576	0.0061033427893069266	0.018404450459054887	0.08729708559600449	0.27616135657115265	0.35269707778050924	0.041786035560355365	0.00039929654492674467	0.03323961406985356	0.01619442252322281	0.17002253673679632	7.737318989811471e-05	0.06240715489601915	0.004376239191589509	0.024339040664438625	0.023838643428847325	0.00018944650769849486	0.01254770426604882	0.02997746326320381
0.002569323673366151	0.10514491659279983	0.2830423504228829	0.16229441190354674	0.0063137541903838515	0.018394153912020844	0.08684012112363916	0.2760298433947339	0.35128254305169765	0.04158888548142526	0.0004254640620109168	0.03320762216726119	0.016752818763894724	0.1701656370686752	8.351204723494779e-05	0.06175795043762296	0.004497965929192751	0.024937077071554223	0.02397015660526607	0.00020483081322453286	0.012621557265544887	0.029834362931324892
0.0026381035140246823	0.10571905034029447	0.28246697084785766	0.16220900094178403	0.00652499989384114	0.018381228212691836	0.08640392925797406	0.2759023708141881	0.34987011988252664	0.04139099848588801	0.0004525258357611921	0.033171383967331325	0.01731203621833675	0.17030256218729214	8.995741666839241e-05	0.061125822157034056	0.004619615090885294	0.02552936781905901	0.024097629185811882	0.00022099293380774187	0.012690954917323666	0.02969743781270797
0.002706766963130345	0.10627594131404353	0.28189046776546156	0.1621276216635833	0.006736918256820117	0.01836588929572451	0.08598771632585074	0.27577882400261106	0.3484607622420203	0.04119259972670256	0.00048046820526526703	0.033131259163097164	0.017871592101248935	0.17043352361282804	9.671260905780575e-05	0.060510200771620025	0.004741119173320215	0.026115606452296672	0.024221175997388922	0.00023794013329171	0.012756090248842207	0.029566476387172053
0.0027752783616758823	0.10681605142056495	0.28131330128039134	0.16205000151789395	0.006949351661984326	0.018348341036519156	0.0855907156287661	0.275659091106193	0.34705538313881834	0.0409939000280559	0.0005092758181345155	0.033087585727535306	0.018431020550355805	0.17055872761907792	0.00010378038638590833	0.059910544350555955	0.004862412754571434	0.02669551027506683	0.02434090889380696	0.00025567816925507503	0.012817151647883891	0.02944127238092219
0.0028436033434115155	0.10733983217535314	0.28073591451674906	0.16197588561509063	0.007162146981246943	0.018328775038306634	0.08521218651360886	0.2755430631960888	0.34565485290783415	0.04079509764118538	0.0005389316892482147	0.03304068180733716	0.0189898742664255	0.17067837513879666	0.00011116293551243892	0.059326335895293236	0.004983432577572887	0.027268820002905873	0.024456936803911228	0.0002742112168276977	0.01287432200473792	0.02932162486120345
0.0029117088974661234	0.10784772503363395	0.28015873453976226	0.16190503605374595	0.007375155447363389	0.018307371233027926	0.08485141373155447	0.27543063420289426	0.3442600014084437	0.040596378160623864	0.0005694173443199833	0.03299084645208714	0.019547723522444053	0.17079266190201425	0.00011886188502802988	0.05875708278460429	0.005104117494167592	0.027835298454605743	0.024569365797105745	0.0002935419377959051	0.012927779179096075	0.029207338097985838
0.0029795632098780487	0.10834016136534015	0.27958217103962835	0.161837230933516	0.007588232993894846	0.018284298916239887	0.08450770651693815	0.27532170085167984	0.3428716166910719	0.04039791609969649	0.0006007128352754662	0.032938360562215	0.020104157539925702	0.17090177837406748	0.0001268782830977136	0.05820231439236503	0.005224408504269659	0.02839473023628691	0.02467829914832026	0.0003136714204482585	0.012977695243772219	0.02909822162593266
0.003047135661161094	0.1088175627541521	0.2790066172953428	0.16177226349273824	0.00780124011601663	0.018259716786337466	0.08418039801081124	0.2752161625788826	0.3414904470884383	0.040199874653826795	0.0006327969040761359	0.03288348776957957	0.020658783445660033	0.17100590990882059	0.00013521262114545775	0.05766158185275712	0.005344248737682848	0.02894692056566487	0.024783837421117446	0.0003345992589994574	0.013024237068912784	0.02899409009117954
0.0031143969099028694	0.10928034098278057	0.2784324492294472	0.1617099410641738	0.008014042148963566	0.018233773833641775	0.08386884437118973	0.2751139214947433	0.3401172006307455	0.040002407121291404	0.0006656470092790938	0.032826475491871836	0.021211227257901265	0.1711052367073497	0.00014386481423488877	0.05713445583700287	0.005463583443955062	0.02949169462622266	0.024886078505256714	0.00035632351265384225	0.013067565726831059	0.02889476329265041
0.003181318788245988	0.10972889827291409	0.2778600262803765	0.16165008475679246	0.008226509107739238	0.018206609811431768	0.08357242422761085	0.27501488229337856	0.3387525468821517	0.03980565672334679	0.0006992394390452754	0.03276755528345054	0.021761132929814617	0.17119993397220667	0.0001528342272209228	0.05662052632878947	0.005582359959757708	0.030028896624217895	0.024985117706621495	0.00037884078981121927	0.013107837041713163	0.028800066027793458
0.003247874337457064	0.11016362735811643	0.27728969034909673	0.16159252758161208	0.008438516016668084	0.01817835556829829	0.08329053772636244	0.2749189522118776	0.33739711621946866	0.039609758093563874	0.0007335494211227527	0.03270694465093035	0.022308163463426792	0.1712901718442304	0.00016211965048409924	0.05611940024175141	0.005700527767458268	0.0305583890413516	0.025081047788122438	0.0004021461874788593	0.013145200878064934	0.028709828155769727
0.0033140378532858393	0.11058491164303516	0.27672176764286893	0.16153711476474142	0.008649942419959032	0.01814913332978531	0.08302260624217855	0.2748260409850539	0.3360515030542662	0.03941483667209922	0.0007685512459442673	0.03264484683102866	0.022851998898904446	0.1713761156236057	0.00017171935250563156	0.055630702042085985	0.005818038404230624	0.0310800515701923	0.025173959014946155	0.0004262334582289858	0.013179802051346286	0.02862388437639443
0.003379784758180699	0.11099312535855209	0.276156566740844	0.16148370194686246	0.008860673037332184	0.01811905773832658	0.08276807120227288	0.27473606074224133	0.33471626381002945	0.03922101041871632	0.0008042182961541704	0.03258145253090164	0.02339233838056586	0.17145792567215393	0.00018163103237785178	0.05515407073568001	0.005934845522236628	0.03159378056494884	0.02526393925775876	0.00045109487859248157	0.013211779434853556	0.02854207432784619
0.0034450915187721645	0.11138863408367	0.27559438134799197	0.16143215608806671	0.009070597086425838	0.018088235824389124	0.08252639411002433	0.27464892598938656	0.33339192090394143	0.039028388458195465	0.0008405232182326618	0.03251693914672651	0.02392889716764353	0.17153575772230228	0.00019185190643536873	0.054689161775721216	0.006050904765207483	0.03209948823295518	0.025351074010613525	0.0004767214843668593	0.01324126705979859	0.028464242277697862
0.0035099357939139177	0.11177179441082488	0.2750354881286948	0.16138235295117218	0.009279608860618628	0.01805676780568297	0.08229705520243245	0.274564553520962	0.33207896106751345	0.03883707339577385	0.0008774379662529311	0.0324514731839943	0.024461408946303994	0.17160976271624734	0.00020237864239894385	0.05423564316945926	0.006166173864834236	0.03259710159190926	0.02543544647903813	0.0005031029250036157	0.013268393228177619	0.028390237283752798
0.003574296409713608	0.11214295418680154	0.2744801488954467	0.16133417771735925	0.009487607196972902	0.018024746541922477	0.08207955347111291	0.2744828623764949	0.33077783840001923	0.03864716031008114	0.0009149338602137459	0.032385209788844606	0.024989623431415278	0.17168008706889987	0.00021320743665344724	0.05379319711644136	0.006280612493796853	0.033086562001585836	0.02551713762350515	0.0005302276731404021	0.013293281477398673	0.02831991293110028
0.0036381532768936034	0.11250245279817553	0.2739286098588915	0.1612875236945289	0.009694495763838159	0.01799225876139088	0.08187340564108098	0.2744037737740816	0.3294889742297274	0.03845873783513266	0.0009529817298012277	0.032318293983779466	0.025513307168687008	0.17174687265925545	0.0002243339914054753	0.053361517788243024	0.006394182321692362	0.033567824144117686	0.025596226225918433	0.0005580829724238703	0.013316050158947386	0.028253127340744682
0.0037014872926132234	0.11285062142562914	0.27338110243436153	0.16124229237219506	0.009900182836263515	0.01795938544928663	0.08167814580358379	0.27432721107501973	0.3282127585420991	0.03827188816675415	0.0009915520236209224	0.03225086063032331	0.026032242633997074	0.17181025695291902	0.0002357535500494235	0.052940311325619514	0.0065068469974823365	0.034040855482327013	0.0256727889249803	0.0005866549316438243	0.013336812631971152	0.028189743047081106
0.0037642803264751187	0.1131877831842636	0.2728378436883257	0.16119839289295382	0.01010458121444574	0.017926202132239003	0.08149332486633995	0.27425309972862594	0.3269495511344219	0.03808668735122249	0.0010306148955068122	0.032183034987948445	0.026546227725332404	0.17187037309695596	0.00024746091662760896	0.052529295236430566	0.006618572119098467	0.03450563552732204	0.025746900271374117	0.0006159285863443428	0.013355677423755293	0.02812962690304417
0.0038265153692106034	0.11351425302138536	0.2722990363067755	0.16115574075645964	0.010307608339645216	0.017892778777021043	0.08131850981748372	0.2741813671911993	0.3256996823427035	0.03790320591004985	0.0010701402056625278	0.03211493409251118	0.02705507577156913	0.17192734997883888	0.00025945045684891183	0.0521281971114808	0.006729325151029886	0.03496215496191369	0.02581863280880074	0.0006458879216578438	0.013372748421118656	0.02807265002116127
0.003888176551162931	0.11383033775633235	0.2717648695108503	0.1611142579655394	0.010509186049331494	0.017859179552763754	0.08115328352610841	0.2741119428931221	0.3244634544459663	0.03772150869383032	0.0011100975061318218	0.03204666671032687	0.027558614502431345	0.17198131235968178	0.00027171614323865225	0.05173675501893549	0.006839075324134444	0.0354104153661804	0.025888057106877933	0.0006765159867208304	0.013388125276532199	0.028018687640318368
0.003949248873993659	0.11413633670956132	0.2712355189818269	0.161073872292367	0.010709240614758263	0.017825464600491444	0.08099724380787007	0.2740447581844263	0.3232411424470684	0.03754165560325602	0.0011504563701663518	0.03197833392780518	0.0280566861299882	0.17203238092423837	0.00028425154705859906	0.05135471585370668	0.006947793779828559	0.035850428002773646	0.025955241815573675	0.0007077948881873498	0.013401902987976687	0.027967619075761785
0.004009718070554393	0.11443254210675168	0.27071114795653445	0.16103451834612534	0.010907702240692142	0.017791690453759664	0.0808500034866914	0.2739797463501274	0.32203299553536424	0.03736370118281117	0.001191186515937584	0.031910028103251026	0.02854914612683755	0.17208067243691827	0.00029704989107136694	0.0509818363388016	0.007055453550624376	0.03628221377346753	0.026020253649872573	0.0007397059166304711	0.013414172010790879	0.02791932756308186
0.0040695709964095805	0.1147192384317431	0.2701919068457606	0.16099613474750715	0.01110450559294556	0.017757909001672904	0.0807111892048906	0.27391684245170944	0.3208392376955309	0.037187695715452634	0.0012322576147128297	0.031841835886963606	0.029035863611619448	0.17212629976027577	0.0003101040344021072	0.05061788065119074	0.0071620293655299885	0.03670580190816766	0.026083157548290534	0.0007722295426223782	0.013425018859898276	0.027873700239724384
0.004128795549383079	0.1149967026252952	0.2696779343113097	0.16095866488691804	0.011299589438834672	0.017724167238969298	0.08058044157446348	0.2738559833349294	0.3196600688860174	0.03701368480579664	0.0012736392903992296	0.031773837525274545	0.02951672015321163	0.17216937198861473	0.00032340652899316995	0.05026262151731552	0.007267497587808159	0.03712123016706362	0.02614401666507063	0.000805345535481157	0.013434526317988135	0.027830628011385427
0.004187380611978066	0.11526520434341632	0.26916935747914883	0.16092205624604855	0.011492896611379895	0.017690508042222046	0.0804574144372227	0.2737971075683481	0.31849566610120866	0.03684170986439428	0.001315301277279709	0.03170610753002034	0.02999160951833619	0.17220999453054517	0.00033694962723425435	0.04991583913426794	0.0073718362239318614	0.03752854386204466	0.026202892431651918	0.0008390330025174821	0.013442773453859327	0.027790005469454968
0.004245315811760643	0.11552500657456972	0.2686662922569227	0.16088626049778118	0.011684373789737265	0.01765697163505635	0.08034177426643867	0.2737401554148952	0.31734618444613355	0.0366718083452605	0.0013572136897649514	0.031638714510652526	0.03046043730891438	0.17224826921525357	0.0003507252939844473	0.0495773205347561	0.007475024991567038	0.037927795037300885	0.0262598445851048	0.0008732704341653696	0.013449835443879232	0.027751730784746603
0.004302591044840019	0.11577636661064394	0.2681688440844189	0.16085123567313203	0.011873970883170454	0.017623596725795075	0.08023320045537499	0.27368506888701644	0.3162117576969126	0.03650401276379483	0.0013993471545986711	0.031571719043279475	0.030923120123656174	0.1722842944774159	0.0003647252525510568	0.049246861352298534	0.007577045283589235	0.03831904309718453	0.026314931112983605	0.0009080357919273832	0.013455783534617882	0.027715705522584268
0.004359197389348551	0.1160195344143129	0.2676771080611779	0.16081694145008246	0.012061641864531257	0.017590417878471612	0.08013138388433912	0.2736317915261203	0.31509249996494	0.03633835264626713	0.0014416725123998794	0.03150517856862597	0.03137958538708752	0.17231816530699473	0.00037894098355083526	0.04892426239964322	0.007677879981292314	0.03870235273575435	0.026368208473879686	0.0009433065517370462	0.013460685888195233	0.027681834693005444
0.004415127164889446	0.11625475260671593	0.26719116956418687	0.1607833402148879	0.01224734441667182	0.017557465285477847	0.08003602726155544	0.27358026841850774	0.3139885061954613	0.036174854367365006	0.0014841607752750792	0.03143914632426601	0.031829770665440606	0.17234997332059482	0.00039336376020157675	0.04860933070183707	0.007777513460846861	0.039077794416575454	0.02641973158149224	0.0009790597703749713	0.013464607503465498	0.02765002667940536
0.004470373640896561	0.11648225714109535	0.26671110464507475	0.1607503969377186	0.012431039758476798	0.01752476600034605	0.07994684442698374	0.27353044615560423	0.31289985333783316	0.03601354119147026	0.0015267833454321665	0.03137367149044578	0.03227362320850467	0.1723798069012525	0.00040798466710748976	0.04830187892604084	0.0078759315718364	0.03944544353622356	0.02646955384439577	0.0010152721464230252	0.013467610297306674	0.02762019309874765
0.0045249305315365595	0.11670227829067875	0.2662369804009536	0.16071807995535167	0.01261269228714534	0.0174923456297779	0.07986355991383695	0.27348227283686416	0.3118266011583565	0.035854432957177856	0.001569512267245853	0.03130879840797806	0.03271109952299774	0.17240775135208403	0.00042279462257465556	0.048001725476727534	0.007973121636671038	0.039805380065629635	0.02651772716313588	0.0010519200760511006	0.013469753027253867	0.027592248647916134
0.0045787913048148075	0.11691504156806261	0.2657688550646112	0.16068636270752007	0.012792269075827253	0.017460229557710608	0.07978590911647157	0.2734356981399583	0.31076879183803785	0.03569754538589576	0.0016123202910137155	0.03124456487671753	0.03314216525758785	0.1724338889976869	0.000437784404508237	0.04770869564564559	0.008069072415763191	0.04015768945522251	0.026564301860041675	0.0010889796778034112	0.013471091067214613	0.02756611100231321
