pEGFR	pAkt	EGFR	S6	EGF_EGFR	Akt	pS6	pEGFR_Akt	pAkt_S6	EGF	Values[pEGFR_total]	Values[pAkt_total]	Values[pS6_total]
367.01009781145075	0.001004603098299285	64660.766597695234	3.543167312150488	2452.504739716664	0.03934694812095568	1.0947309986793602e-09	0.0029573731747155854	9.217696039962259e-08	0.4666666666666667	0.0666990492579032	0.06034074314004777	5.461200389261129e-05
377.60814986363783	0.001062920026283046	64557.2542258267	3.5431673044540855	2508.673673866849	0.039169282070080906	1.2099841104927551e-09	0.0030767147164570026	9.975811000087958e-08	0.475	0.06862510596310248	0.06384364029807008	6.036154729512913e-05
388.2281764742699	0.001122961102073315	64452.74818587807	3.543167296317078	2564.7674083923407	0.03898876967669475	1.3345733270059063e-09	0.0031971780216345563	1.0777052833221539e-07	0.48333333333333334	0.07055515641445326	0.06745011352096114	6.657683377683263e-05
398.8666203731613	0.0011847028734556374	64347.260236275535	3.543167287726722	2620.7758347305326	0.03880553653794471	1.4690192232863877e-09	0.003318660933092178	1.1622643842400831e-07	0.49166666666666664	0.07248855411355509	0.07115875503211791	7.328383286599043e-05
409.52008117156385	0.0012481195843775457	64240.80185942772	3.543167278670458	2676.689309067693	0.03861970976690233	1.6138565097647577e-09	0.003441062081785808	1.251378652763287e-07	0.5	0.07442468107296961	0.07496801867741078	8.050921925085952e-05
420.18530874731226	0.0013131832758738664	64133.38427847005	3.543167269135927	2732.4986269277633	0.0384314177034122	1.7696337656462828e-09	0.003564281075025569	1.3451661932741384e-07	0.5083333333333333	0.0763629466141053	0.0788762259856387	8.828035948060091e-05
430.8591967993009	0.0013798638892203992	64025.01847301769	3.543167259110986	2788.1949992273185	0.03824078963438759	1.93691315307245e-09	0.003688218673042271	1.4437428069954522e-07	0.5166666666666667	0.0783027861958737	0.08288157236286406	9.662529770587466e-05
441.5387765954526	0.0014481293708762883	63915.71519399146	3.5431672485837256	2843.77002970061	0.03804795552388055	2.116270112903612e-09	0.0038127769539898766	1.5472218424315373e-07	0.525	0.08024366027850766	0.0869821333942221	0.00010557274050258241
452.22121090471234	0.0015179457788711426	63805.48497755613	3.5431672375424816	2899.2156936363244	0.037853045752935	2.3082930432278312e-09	0.003937859467719443	1.6557140537823828e-07	0.5333333333333333	0.08218505322082124	0.09117587123254826	0.00011515204083388544
462.9037881357672	0.0015892773901517174	63694.33815823977	3.54316722597585	2954.52431782387	0.037656190869599315	2.513582961478452e-09	0.004063371378433172	1.7693274675905364e-07	0.5416666666666666	0.08412647221503702	0.09546064104468478	0.00012539318119452345
473.5839166666654	0.0016620868086716653	63582.28488125768	3.5431672138727013	3009.6885616745135	0.03745752134891671	2.7327531512939705e-09	0.004189219596616842	1.888167257442633e-07	0.55	0.0860674462563045	0.09983419750246358	0.0001363267559939845
484.25911938579753	0.0017363350737227392	63469.3351141101	3.5431672012221886	3064.701399414061	0.03725716736327346	2.9664287950065473e-09	0.00431531290037206	2.0123356270004045e-07	0.5583333333333333	0.08800752515062825	0.10429420128824052	0.00014798395322274173
494.92702842916344	0.0018119817683098	63355.49865747606	3.543167188013763	3119.556103314567	0.03705525856290776	3.215246592877782e-09	0.004441562046543281	2.1419317011658328e-07	0.5666666666666667	0.08994627855846649	0.1088382256031093	0.00016039653545736135
505.58538012020404	0.001888985127218079	63240.785155451056	3.543167174237183	3174.246227893898	0.036851923866697986	3.4798543700280765e-09	0.00456787987187235	2.277051425442435e-07	0.575	0.09188329507514054	0.11346376265668186	0.00017359682025168977
516.2320101114087	0.001967302144444816	63125.20410517036	3.543167159882522	3228.7655950210947	0.03664729126327445	3.760910672095848e-09	0.0046941813844643444	2.417787473492905e-07	0.5833333333333334	0.09381818134791253	0.11816823011874308	0.00018761765996581548
526.8648487185212	0.0020468886798446673	63008.76486583919	3.5431671449401794	3283.108279896546	0.03644148762224912	4.059084350608541e-09	0.0048203838459208925	2.5642291626865763e-07	0.5916666666666667	0.09575056122806298	0.12294897752373363	0.00020249242108179156
537.4819164522714	0.0021276995645929508	62891.476667220864	3.543167129400888	3337.2685978306467	0.03623463851571987	4.375054139068966e-09	0.004946406844380359	2.7164623777338066e-07	0.6	0.09768007495886433	0.12780329260428205	0.00021825496305618068
548.0813197373219	0.002209688705340134	62773.34861760126	3.543167113255721	3391.2410917941465	0.036026868049810756	4.709508220734375e-09	0.0050721723588298484	2.8745695021720387e-07	0.6083333333333333	0.09960637839757597	0.13272840754618168	0.00023493961675818183
558.6612468156138	0.002292809186831518	62654.38971126141	3.5431670964961004	3445.0205206930395	0.03581829870616976	5.063143789036634e-09	0.005197604814993925	3.0386293576033026e-07	0.6166666666666667	0.10152914227094988	0.1377215051512358	0.00025258116254064976
569.219963833507	0.002377013372735599	62534.60883549134	3.543167079113798	3498.601848318854	0.035609051193446206	5.436666601475247e-09	0.00532263113303409	3.208717150674291e-07	0.625	0.10344805146413644	0.1427797248925646	0.00027121480798549875
579.7558110995077	0.0024622530045923267	62414.01477716273	3.5431670611009465	3551.980232948548	0.03539924430836097	5.8307905281408e-09	0.005447180767534923	3.3849044274336074e-07	0.6333333333333333	0.10536280434059044	0.14790016885703974	0.0002908761653812389
590.2671995150648	0.0025484792985368833	62292.616228906336	3.543167042450039	3605.1510175258986	0.035188994806443885	6.246237095890202e-09	0.005571185740046689	3.567259035088669e-07	0.6416666666666667	0.10727311209342848	0.15307990755416434	0.0003116012289835967
600.7526071722407	0.002635643039956575	62170.42179487548	3.5431670231539356	3658.1097204521193	0.03497841728225433	6.683735028035401e-09	0.005694580664210958	3.7558450910154197e-07	0.65	0.10917869812711188	0.15831598560086113	0.0003334263520523196
611.2105761027769	0.0027236946755015	62047.43999618206	3.543167003205864	3710.852026857956	0.034767624058625296	7.144019782548873e-09	0.005817302764508312	3.950722958524915e-07	0.6583333333333333	0.11107929746664211	0.16360542724737281	0.0003563882238139886
621.6397091893442	0.0028125844028374872	61923.67927595022	3.5431669825994234	3763.373780438345	0.03455672508518566	7.627833086864185e-09	0.005939291887984844	4.1519492296736225e-07	0.6666666666666666	0.11297465619622955	0.1689452417676084	0.00038052384625497133
632.0386672209779	0.002902262257626233	61799.14800406596	3.5431669613285854	3815.670975734053	0.03434582784563898	8.135922472196594e-09	0.006060490509994295	4.359576714571966e-07	0.675	0.11486453092416461	0.174332428682997	0.0004058705108904314
642.4061660880634	0.0029926781977482617	61673.85448162964	3.543166939387695	3867.739750849938	0.03413503727353468	8.66904080787548e-09	0.006180843734204325	4.573654436951614e-07	0.6833333333333333	0.116748688273049	0.17976398282078726	0.00043246577553392873
652.7409741219577	0.0030837821848671556	61547.80694509286	3.54316691677147	3919.576380637472	0.03392445567674271	9.227945834898511e-09	0.006300299286557476	4.794227636199015e-07	0.6916666666666667	0.11862690439631113	0.18523689921270534	0.00046034744102819487
663.0419095570162	0.0031755242629323993	61421.01357015567	3.5431668934750022	3971.17727022909	0.033714182669780844	9.81339970190744e-09	0.006418807504440215	5.021337775025736e-07	0.7	0.12049896451696619	0.19074817780978345	0.0004895535280967137
673.3078381244266	0.0032678546338620125	61293.48247538779	3.5431668694937555	4022.5389489783674	0.03350431511427068	1.0426168502153786e-08	0.006536321320542966	5.255022553055987e-07	0.7083333333333334	0.12236466249032894	0.19629482802784626	0.0005201222542446847
683.5376707669027	0.0033607237302040963	61165.22172561046	3.543166844823565	4073.6580647518667	0.03329494706712291	1.1067021812980803e-08	0.006652796242011367	5.495315925948329e-07	0.7166666666666667	0.12422380038869035	0.20187387311158714	0.0005520920107855138
693.7303614650748	0.003454082284710184	61036.239335063394	3.5431668194606343	4124.531378536612	0.0330861697360025	1.17367322389837e-08	0.006768190325405318	5.742248129632815e-07	0.725	0.1260761881062924	0.20748235431320233	0.0005855013400507985
703.8849051767006	0.003547881396895455	60906.54327034954	3.543166793401533	4175.155759374033	0.0328780714420687	1.2436074958596153e-08	0.006882464147395842	5.995845709663046e-07	0.7333333333333333	0.12792164298480574	0.21311733489009058	0.0006203889127712371
714.0003358831592	0.0036420725965044015	60776.141453175485	3.5431667666431963	4225.528179594132	0.03267073758975117	1.3165827274867366e-08	0.006995580771519848	6.256131555463413e-07	0.7416666666666667	0.12975998945830342	0.21877590391672747	0.0006567935056665903
724.0757247330142	0.003736607903853647	60645.04176291213	3.543166739182917	4275.645710313744	0.03246425064301929	1.3926768171635239e-08	0.007107505711564131	6.523124938973e-07	0.75	0.1315910587158753	0.2244551799090117	0.0006947539793048323
