S	R	R1	R2	V	I1	Iv2	I2	J1	J2	Values[mu]	Values[beta]	Values[gamma]	Values[sigma]	Values[sigmaV]	Values[strain1_frac]	Values[strain2_frac]	Values[S_frac]	Values[V_frac]	Values[R_1_frac]	Values[R_2_frac]	Values[R_frac]
0.03740567223054548	0.9648537233904971	0.045915843683042655	0.08557340768885874	0.06611908139530964	0.0013232499548733415	0.0004936349327990031	0.0018610301593314379	0.0007571307982450808	0.0005714116480292977	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020803807531184224	0.0029260767401597387	0.03740567223054548	0.06611908139530964	1.0107695670735397	1.0504271310793558	0.9648537233904971
0.03739965644793327	0.960697633429926	0.04582975734764353	0.08559821097879113	0.06630360660847147	0.0013173359188984597	0.0004934966129212116	0.0018550270058636615	0.0007540883055040141	0.0005685925399278129	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020714242244024737	0.002917116158712686	0.03739965644793327	0.06630360660847147	1.0065273907775696	1.0462958444087171	0.960697633429926
0.037393716561381456	0.9566230942331346	0.04574489921536192	0.08562270006997816	0.06648556864573166	0.0013115384076447375	0.0004933607130287606	0.0018491415332748935	0.0007511052892299217	0.0005658294811424639	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002062643696874659	0.0029083317274461178	0.037393716561381456	0.06648556864573166	1.0023679934484966	1.0422457943031127	0.9566230942331346
0.03738785238727031	0.9526285126732368	0.04566125750443465	0.08564687877833153	0.06666498506647871	0.0013058549699413553	0.0004932272381865955	0.0018433715994467608	0.0007481805268606547	0.0005631213659789169	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.00205403549680201	0.002899720203612273	0.03738785238727031	0.06666498506647871	0.9982897701776714	1.0382753914515683	0.9526285126732368
0.037382063600661077	0.948712326484919	0.045578822243871095	0.08567074862835208	0.06684187450858221	0.0013002835322559827	0.0004930961250714418	0.0018377147959089326	0.0007453129904454812	0.0005604670325797128	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002045596522701464	0.002891277953560087	0.037382063600661077	0.06684187450858221	0.9942911487287901	1.034383075113271	0.948712326484919
0.037376349803407774	0.9448730041865806	0.045497584795887544	0.0856943089798772	0.06701625653287652	0.0012948218428440626	0.0004929673299337916	0.0018321689595334825	0.0007425015164937428	0.0005578654729769555	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020373233593378053	0.0028830017624442298	0.037376349803407774	0.06701625653287652	0.9903705889824681	1.0305673131664579	0.9448730041865806
0.03737071070731293	0.9411090438150617	0.0454175336120565	0.08571756297018317	0.06718815023305014	0.001289467683643563	0.0004928408425194993	0.0018267319842262416	0.0007397449982769991	0.0005553156209729555	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020292126819205624	0.0028748884477186962	0.03737071070731293	0.06718815023305014	0.9865265774271181	1.0268266067852447	0.9411090438150617
0.03736514591714037	0.9374189727124126	0.04533865858148738	0.08574051181349644	0.06735757560086818	0.001284219039714992	0.0004927166049461501	0.0018214016549286962	0.0007370424232184103	0.000552816420967112	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020212614629334024	0.002866934680841958	0.03736514591714037	0.06735757560086818	0.9827576312938999	1.023159484525909	0.9374189727124126
0.03735965501442719	0.9338013470500773	0.045260949813030533	0.08576315616005785	0.06752455311891262	0.0012790737860974178	0.0004925945994869136	0.001816175936338408	0.0007343927038246412	0.0005503668869578194	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002013466489922059	0.002859137422783141	0.03735965501442719	0.06752455311891262	0.9790622968631079	1.0195645032101353	0.9338013470500773
0.03735423763177824	0.9302547509541333	0.045184395779047155	0.08578549879760232	0.0676891031322648	0.0012740298757756927	0.0004924747935110178	0.0018110528022041497	0.0007317948157309375	0.0005479660213663038	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020058246915066304	0.0028514936170814715	0.03735423763177824	0.0676891031322648	0.9754391467331806	1.0160402497517356	0.9302547509541333
0.03734889331779568	0.9267777961411265	0.045108986077828234	0.08580754095342447	0.06785124671598283	0.0012690853701386175	0.0004923571419594856	0.001806030200512787	0.0007292477781474122	0.0005456128440972176	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.00199833314828603	0.00284400018656949	0.03734889331779568	0.06785124671598283	0.9718867822189547	1.012585337094551	0.9267777961411265
0.037343621625900485	0.92336912142602	0.04503470997367604	0.08582928412276955	0.06801100518646239	0.0012642382749300648	0.0004922416232430924	0.001801106205719213	0.0007267505760203103	0.0005433064190085731	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019909888509503752	0.0028366542479708783	0.037343621625900485	0.06801100518646239	0.9684038313996961	1.0091984055487895	0.92336912142602
0.03733842211953359	0.920027392027752	0.04496155596395967	0.08585073080406441	0.0681683999304822	0.0012594866811137001	0.0004921282013797779	0.0017962788878203423	0.0007243022504290866	0.0005410458060964638	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019837889315427867	0.002829452895296584	0.03733842211953359	0.0681683999304822	0.9649889479917116	1.0058781228318163	0.920027392027752
0.037333294304989176	0.9167512991879088	0.04488951326081966	0.0858718824719161	0.06832345286781476	0.001254828737323534	0.0004920168389324832	0.0017915463354514181	0.0007219018620760643	0.0005388300899275922	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019767305993995984	0.002822393264311493	0.037333294304989176	0.06832345286781476	0.9616408124487285	1.0026231816598248	0.9167512991879088
0.03732823770186909	0.9135395596464152	0.04481857063779367	0.08589274107692879	0.06847618605712533	0.001250262573570777	0.0004919075111622883	0.001786906724103652	0.0007195484614815068	0.0005366583840975764	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.001969811035052284	0.0028154726193635165	0.03732823770186909	0.06847618605712533	0.9583581302842089	0.999432300723344	0.9135395596464152
0.03732325181520752	0.9103909150683263	0.04474871652630455	0.08591330902267091	0.06862662169721535	0.0012457863984235264	0.0004918001819174526	0.0017823582272526576	0.0007172411461945363	0.0005345298045878522	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019630275446180625	0.0028086882137579624	0.03732325181520752	0.06862662169721535	0.9551396315946308	0.9963042240909972	0.9103909150683263
0.03731833612107874	0.9073041316402687	0.04467993983024228	0.08593358801910309	0.06877478238295666	0.0012413984540565162	0.0004916948180971378	0.001777899055324309	0.0007149790227825436	0.0005324434932231743	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.00195637747683906	0.002802037366644621	0.03731833612107874	0.06877478238295666	0.951984071470511	0.9932377196593718	0.9073041316402687
0.037313490097739266	0.9042779995784147	0.04461222900776858	0.08595358031465876	0.06892069077613519	0.001237096985320275	0.0004915913928763487	0.0017735274804268335	0.0007127612011876475	0.0005303986122024878	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019498581865079224	0.00279551748550567	0.037313490097739266	0.06892069077613519	0.9488902285861833	0.9902315798930734	0.9042779995784147
0.037308713210730794	0.9013113326330717	0.04454557242802658	0.08597328828251967	0.06906436970552492	0.0012328803065230142	0.0004914898715810931	0.001769241780139421	0.000710586829875386	0.0005283943312160476	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019434671363984003	0.002789125982936562	0.037308713210730794	0.06906436970552492	0.9458569050610983	0.9872846209155914	0.9013113326330717
0.037304004903673485	0.8984029676842726	0.04447995873919713	0.08599271388205408	0.06920584226905614	0.0012287467536993384	0.0004913902230186549	0.0017650402716276306	0.0007084550625699534	0.000526429843183138	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019372018162692917	0.002782860337829424	0.037304004903673485	0.06920584226905614	0.9428829264234697	0.9843956815663267	0.8984029676842726
0.0372993646194555	0.8955517641948331	0.04441537624707468	0.08601185950910607	0.06934513160781332	0.001224694679565593	0.000491292420031903	0.001760921322349543	0.0007063650637637367	0.0005245043584833837	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019310597433293297	0.0027767181008648296	0.0372993646194555	0.06934513160781332	0.9399671404419078	0.9815636237039391	0.8955517641948331
0.03729479179455417	0.8927566035874431	0.044351813238581284	0.08603072759950149	0.06948226099692208	0.0012207224918837764	0.000491196429367673	0.0017568833085914763	0.0007043160274627797	0.0005226170963158149	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019250385193465562	0.0027706968342749642	0.03729479179455417	0.06948226099692208	0.9371084168260244	0.9787873311869446	0.8927566035874431
0.03729028583999392	0.8900163895224377	0.04428925819880542	0.08604932031047753	0.06961725390153303	0.0012168286225650883	0.0004911022210587153	0.001752924645961614	0.000702307155944325	0.0005207672973883261	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019191357785094134	0.0027647941644086556	0.03729028583999392	0.06961725390153303	0.9343056477212431	0.9760657098329152	0.8900163895224377
0.03728584617410688	0.8873300467574962	0.04422769936643069	0.08606764013057348	0.06975013380554033	0.0012130115213162648	0.000491009768087034	0.0017490437924593276	0.0007003376621085145	0.0005189542177994206	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019133491834247792	0.002759007778345782	0.03728584617410688	0.06975013380554033	0.9315577461239268	0.9733976868880696	0.8873300467574962
0.03728147220225215	0.884696520993444	0.04416712498045247	0.08608568958072199	0.06988092427879795	0.0012092696873080833	0.0004909190386298511	0.0017452392183668335	0.0006984067853007743	0.0005171771233924667	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019076764726088575	0.0027533353803891516	0.03728147220225215	0.06988092427879795	0.9288636459738965	0.9707822105741659	0.884696520993444
0.03727716331489776	0.8821147784768751	0.04410752346035386	0.08610347094588498	0.07000964902325127	0.0012056016411440458	0.0004908300041793718	0.0017415094310932852	0.000696513772233266	0.0005154352995999639	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0019021154133773118	0.0027477747348726212	0.03727716331489776	0.07000964902325127	0.926222301937229	0.9682182494227601	0.8821147784768751
0.037272918905796905	0.8795838055719696	0.04404888300738679	0.08612098682652815	0.07013633172111816	0.0012020059229746528	0.0004907426380192094	0.001737852975522457	0.0006946578812953202	0.0005137280458344283	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.001896663804269973	0.0027423236593760946	0.037272918905796905	0.07013633172111816	0.9236326885793563	0.9657047923984977	0.8795838055719696
