V	n	c	cer	g6p	fbp	adp	Values[IK]	Values[ICa]	Values[IKCa]	Values[minf]	Values[ninf]	Values[Jmem]	Values[Jer]	Values[Jserca]	Values[Jleak]	Values[rgpdh]	Values[f6p]	Values[pfk]	Values[weight2]	Values[topa2]	Values[bottom2]	Values[topa3]	Values[weight3]	Values[bottom3]	Values[weight4]	Values[topa4]	Values[bottom4]	Values[weight5]	Values[topa5]	Values[bottom5]	Values[weight6]	Values[topa6]	Values[bottom6]	Values[weight7]	Values[topa7]	Values[bottom7]	Values[weight8]	Values[topa8]	Values[bottom8]	Values[weight9]	Values[topa9]	Values[bottom9]	Values[weight10]	Values[topa10]	Values[bottom10]	Values[weight11]	Values[topa11]	Values[bottom11]	Values[weight12]	Values[topa12]	Values[bottom12]	Values[weight13]	Values[topa13]	Values[bottom13]	Values[weight14]	Values[topa14]	Values[bottom14]	Values[weight15]	Values[topa15]	Values[bottom15]	Values[weight16]	Values[topa16]	Values[bottom16]	Values[topb]	Values[mgadp]	Values[adp3m]	Values[atp4m]	Values[topo]	Values[bottomo]	Values[katpo]	Values[IKATP]	Values[atp]	Values[fback]	Values[y]	Values[amp]	Values[rad]	Values[ratio]
-67.1446630940425	0.005621941821151405	0.22163269778976336	185.5319117959162	199.94738184630785	39.987757083566784	780.0726222173195	119.23806709125867	-1777.4148532694535	773.9924987123876	0.01928939553944031	3.610898872565219e-05	-0.03632817271824013	-0.05159102329628006	0.08865307911590535	0.03706205581962529	1.2647174717472165	59.98421455389235	0.5507428192844435	3608.4334680130155	0.0	3609.4334680130155	0.07196211991294782	0.07196211991294782	3609.5054301329283	12.983526096152339	13.055488216065287	3622.4889562290805	39.98775708356678	13.055488216065287	3662.4767133126475	7214.658048555845	13.055488216065287	10877.134761868492	14.388018851487304	27.44350706755259	10891.522780719979	129.79552190527244	157.23902897282503	11021.318302625252	10.67798892582639	157.23902897282503	11031.996291551079	1926.540630551215	157.23902897282503	12958.536922102294	38.42053597547238	195.6595649482974	12996.957458077766	346.59486968223155	542.254434630529	13343.552327759997	426.98882730696187	542.254434630529	13770.54115506696	3851.901937305178	542.254434630529	17622.443092372137	7681.75529803814	542.254434630529	25304.198390410278	3464.88786381589	4007.142298446419	28769.086254226168	7681.75529803814	128.7119826658577	105.30980399933811	94.97938550039446	52.310193362047826	7348.8931063794425	0.007118105081245267	1397.877838629739	1899.587710007889	1.246999398326882	0.24699939832688186	320.33966777479174	1579.2480422330973	2.435142134085415
-67.23907124937341	0.005349500734101819	0.2207558861116408	185.54785007975545	199.94562814024812	39.98734900401379	780.074839642002	112.0961539317299	-1765.559866981195	759.6369764050364	0.019141127973935326	3.543361244880756e-05	-0.03620615782091278	-0.05123693560592755	0.08830235444465631	0.03706541883872876	1.2647110184388177	59.98368844207443	0.5507396010676028	3608.4150122967612	0.0	3609.4150122967612	0.07196085758231707	0.07196085758231707	3609.4869731543436	12.983231939889107	13.055192797471424	3622.470205094233	39.98734900401379	13.055192797471424	3662.4575540982464	7214.547522401665	13.055192797471424	10877.005076499912	14.387619633861224	27.442812431332648	10891.392696133773	129.79125669510117	157.2340691264338	11021.183952828875	10.678076939262574	157.2340691264338	11031.862029768137	1926.5466565047464	157.2340691264338	12958.408686272884	38.420178693964914	195.65424782039872	12996.828864966848	346.58987393606793	542.2441217564667	13343.418738902916	426.98798926200385	542.2441217564667	13770.40672816492	3851.8746763085574	542.2441217564667	17622.281404473477	7681.6054711607485	542.2441217564667	25303.886875634227	3464.8025625846726	4007.0466843411396	28768.6894382189	7681.6054711607485	128.71234854093032	105.31010335167028	94.97914260900603	52.310486856719194	7348.913013052611	0.007118125736936751	1381.0816670591878	1899.5828521801204	1.2469982794952346	0.24699827949523456	320.3423081778772	1579.2405440022433	2.4351289846136965
-67.32861433711075	0.005090314977525653	0.21988383652634372	185.5636788951872	199.9438744503326	39.98694092444987	780.0770442019019	105.43437721308791	-1754.3852844405121	745.9113843022615	0.01900153378274357	3.480471566519897e-05	-0.03608203352528644	-0.05088477559880532	0.08795353461053748	0.037068759011732164	1.2647045650973174	59.98316233509978	0.5507363615955364	3608.39666361678	0.0	3609.39666361678	0.07195959527437865	0.07195959527437865	3609.4686232120544	12.982938175164087	13.054897770438465	3622.4515613872186	39.98694092444986	13.054897770438465	3662.4385023116683	7214.437211001308	13.054897770438465	10876.875713312977	14.387220425919502	27.442118196357967	10891.262933738895	129.78699545901782	157.22911365537578	11021.049929197914	10.678164442815712	157.22911365537578	11031.72809364073	1926.5526474503774	157.22911365537578	12958.280741091106	38.41981957891399	195.64893323428976	12996.70056067002	346.5848719632797	542.2338051975694	13343.2854326333	426.987130756433	542.2338051975694	13770.272563389733	3851.8473450720367	542.2338051975694	17622.11990846177	7681.455279150278	542.2338051975694	25303.57518761205	3464.7172001259214	4006.951005323491	28768.29238773797	7681.455279150278	128.7127122933138	105.31040096725675	94.97890112568133	52.3107786494465	7348.932804074473	0.007118146272945073	1365.1511316154847	1899.5780225136266	1.2469971606565664	0.24699716065656635	320.3449332844714	1579.2330892291552	2.4351159114765237
-67.41352996479864	0.004843740254764534	0.2190165499204246	185.57939883984756	199.9421207766675	39.98653284476894	780.0792359273352	99.21660381288847	-1743.8503461263867	732.7821386055696	0.018870076132690088	3.421863387319991e-05	-0.03595598342651618	-0.050534543510184424	0.08760661996816985	0.03707207645798542	1.2646981117210374	59.98263623300024	0.5507331009183647	3608.3784217214043	0.0	3609.3784217214043	0.07195833298920867	0.07195833298920867	3609.4503800543935	12.982644801065204	13.054603134054412	3622.433024855459	39.98653284476894	13.054603134054412	3662.419557700228	7214.3271138259215	13.054603134054412	10876.746671526149	14.386821227639064	27.44142436169348	10891.133492753788	129.7827381874406	157.22416254913406	11020.91623094123	10.678251437676197	157.22416254913406	11031.594482378905	1926.5586034713176	157.22416254913406	12958.153085850223	38.419458634739996	195.64362118387407	12996.572544484963	346.5798637795348	542.2234849634089	13343.152408264497	426.9862518373403	542.2234849634089	13770.138660101838	3851.8199437539006	542.2234849634089	17621.95860385574	7681.304722881362	542.2234849634089	25303.263326737102	3464.631776588977	4006.855261552386	28767.89510332608	7681.304722881362	128.7130739280103	105.31069685019024	94.97866104711896	52.311068744228066	7348.952479719954	0.007118166689549948	1350.043957395981	1899.573220942379	1.2469960418105863	0.24699604181058635	320.3475431302859	1579.2256778120934	2.4351029144933243
-67.49404271133028	0.004609163524354995	0.21815402541352852	185.59501051133586	199.94036711935868	39.98612476486522	780.0814148491476	93.40969828581804	-1733.9172405603458	720.2176291448533	0.018746258566855196	3.3672057633226335e-05	-0.03582817750018414	-0.05018623886822693	0.0872616101654114	0.03707537129718447	1.2646916583083043	59.982110135807595	0.5507298190870838	3608.3602863545575	0.0	3609.3602863545575	0.07195707072688305	0.07195707072688305	3609.4322434252845	12.982351816664544	13.054308887391427	3622.414595241949	39.98612476486522	13.054308887391427	3662.400720006814	7214.217230337906	13.054308887391427	10876.61795034472	14.38642203899688	27.440730926388305	10891.004372383717	129.77848487063076	157.21921579701907	11020.782857254348	10.67833792505553	157.21921579701907	11031.461195179403	1926.5645246522054	157.21921579701907	12958.025719831609	38.419095865938914	195.638311662958	12996.444815697547	346.57484940075636	542.2131610637143	13343.019665098303	426.9853525526624	542.2131610637143	13770.005017650967	3851.7924725153166	542.2131610637143	17621.797490166282	7681.153803243755	542.2131610637143	25302.951293410035	3464.5462921257545	4006.759453189469	28767.497585535788	7681.153803243755	128.71343345010933	105.31099100463491	94.97842236995935	52.311357145132504	7348.972040268719	0.007118186987036042	1335.7201874364282	1899.5684473991869	1.2469949229570043	0.2469949229570044	320.3501377516659	1579.218309647521	2.435089993480394
-67.57036492309236	0.004386001488468452	0.21729626049747588	185.6105145070023	199.9386134785118	39.98571668463313	780.0835809986894	87.98325436645473	-1724.5508532895553	708.1880931554867	0.01862962142066001	3.3161992330440106e-05	-0.035698773259692174	-0.04983986054968938	0.08691850419899035	0.03707864364930097	1.264685204857448	59.981584043553525	0.5507265161535256	3608.342257255954	0.0	3609.342257255954	0.0719558084874775	0.0719558084874775	3609.4142130644414	12.982059221019083	13.05401502950656	3622.3962722854603	39.985716684633125	13.05401502950656	3662.3819889700935	7214.107559991307	13.05401502950656	10876.489548961401	14.386022859969973	27.440037889476535	10890.87557182137	129.7742354986995	157.21427338817605	11020.649807320071	10.678423906185376	157.21427338817605	11031.328231226256	1926.5704110790439	157.21427338817605	12957.8986423053	38.41873127707882	195.63300466525487	12996.317373582378	346.5698288431112	542.2028335083661	13342.887202425489	426.9844329511418	542.2028335083661	13769.87163537663	3851.764931520191	542.2028335083661	17621.63656689682	7681.002521141635	542.2028335083661	25302.639088038457	3464.4607468906092	4006.6635803989752	28767.099834929068	7681.002521141635	128.71379086478373	105.31128343482305	94.97818509078748	52.311643856295284	7348.991486004921	0.007118207165692756	1322.1420410731562	1899.5637018157495	1.2469938040955308	0.24699380409553087	320.3527171855613	1579.210984630188	2.4350771482510427
-67.64269745105958	0.0041736991591204324	0.21644325116046367	185.62591142375493	199.93685985423224	39.98530860396741	780.0857344077914	82.90935214714959	-1715.7185410558293	696.665498287122	0.018519738611477644	3.268572314500494e-05	-0.0355679167973415	-0.049495406829666584	0.08657730046418548	0.037081893634518893	1.2646787513668032	59.98105795626966	0.5507231921703171	3608.324334161309	0.0	3609.324334161309	0.0719545462710676	0.0719545462710676	3609.39628870758	12.981767013171451	13.053721559442518	3622.3780557207515	39.985308603967404	13.053721559442518	3662.363364324719	7213.998102232256	13.053721559442518	10876.361466556975	14.385623690535448	27.43934524997797	10890.74709024751	129.76999006161617	157.20933531159415	11020.517080309126	10.678509382316566	157.20933531159415	11031.195589691442	1926.5762628391353	157.20933531159415	12957.771852530577	38.41836487279634	195.62770018439048	12996.190217403373	346.56480212299766	542.1925023073882	13342.75501952637	426.9834930822892	542.1925023073882	13769.73851260866	3851.737320935052	542.1925023073882	17621.47583354371	7680.850877492912	542.1925023073882	25302.32671103662	3464.3751410402397	4006.567643347628	28766.70185207686	7680.850877492912	128.71414617728556	105.31157414505184	94.97794920613559	52.311928881915605	7349.010817217023	0.007118227225813973	1309.2737828104569	1899.5589841227118	1.246992685225877	0.2469926852258771	320.35528146949696	1579.2037026532148	2.43506437861574
-67.71123034535012	0.003971728487956781	0.21559499200390772	185.641201857879	199.93510624662508	39.98490052276304	780.0878751087429	78.16233801472535	-1707.3899269163335	685.6234330251076	0.018416214740720104	3.224078440718422e-05	-0.035435743729658034	-0.04915287542838806	0.08623799680156308	0.03708512137317502	1.2646722978347087	59.980531873987516	0.5507198471908444	3608.30651680251	0.0	3609.30651680251	0.07195328407772865	0.07195328407772865	3609.3784700865876	12.98147519215053	13.053428476228259	3622.359945278738	39.98490052276304	13.053428476228259	3662.344845801501	7213.888856499299	13.053428476228259	10876.2337023008	14.385224530670449	27.438653006898708	10890.61892683147	129.76574854921378	157.2044015561125	11020.384675380685	10.678594354718264	157.2044015561125	11031.063269735403	1926.5820800210206	157.2044015561125	12957.645349756423	38.41799665779364	195.62239821390614	12996.063346414217	346.5597692570346	542.1821674709407	13342.623115671253	426.98253299634877	542.1821674709407	13769.605648667603	3851.70964092892	542.1821674709407	17621.31528959652	7680.698873228607	542.1821674709407	25302.01416282513	3464.28947473356	4006.4716422045008	28766.30363755869	7680.698873228607	128.71449939294257	105.31186313968028	94.97771471248547	52.31221222625356	7349.030034197565	0.0071182471676978915	1297.0815987553492	1899.554294249709	1.246991566347755	0.24699156634775501	320.35783064154793	1579.1964636081611	2.4350516843822434
-67.77614349802049	0.0037795870666566356	0.21475147634613298	185.65638640487356	199.93335265579523	39.98449244091528	780.0900031342711	73.71862543691604	-1699.5367155333208	675.0370051216934	0.018318682491578052	3.1824932800866794e-05	-0.035302380049326655	-0.04881226355274772	0.0859005905384532	0.03708832698570548	1.264665844259507	59.98000579673857	0.5507164812692198	3608.288804907801	0.0	3609.288804907801	0.07195202190753584	0.07195202190753584	3609.3607569297087	12.981183756972122	13.053135778879659	3622.341940686681	39.98449244091528	13.053135778879659	3662.3264331275964	7213.77982222376	13.053135778879659	10876.106255351357	14.384825380352188	27.437961159231847	10890.491080731708	129.76151095119602	157.19947211042785	11020.252591682904	10.678678824677126	157.19947211042785	11030.93127050758	1926.5878627144236	157.19947211042785	12957.519133222004	38.41762663683539	195.61709874726324	12995.93675985884	346.55473026205215	542.1718290093154	13342.491490120892	426.98155274426466	542.1718290093154	13769.473042865156	3851.6818916732	542.1718290093154	17621.154934538357	7680.546509292251	542.1718290093154	25301.701443830607	3464.203748131615	4006.3755771409305	28765.90519196222	7680.546509292251	128.71485051715473	105.3121504231266	94.97748160627077	52.31249389362721	7349.049137243	0.007118266991646797	1285.5334822608463	1899.5496321254154	1.246990447460877	0.24699044746087714	320.3603647403138	1579.1892673851016	2.4350390653557192
-67.83760725039392	0.0035967968843639564	0.21391269632135274	185.67146565929684	199.9315990818472	39.98408435831966	780.0921185175209	69.55651420121022	-1692.1325249727818	664.8827463002519	0.018226800270809456	3.1436123803499376e-05	-0.03516794290189303	-0.048473567935946	0.0855650785285411	0.0370915105925951	1.2646593906395456	59.97947972455415	0.5507130944602465	3608.2711982019305	0.0	3609.2711982019305	0.07195075976056405	0.07195075976056405	3609.343148961691	12.980892706639489	13.052843466400054	3622.3240416683307	39.98408435831966	13.052843466400054	3662.3081260266504	7213.670998830058	13.052843466400054	10875.979124856709	14.384426239557925	27.43726970595798	10890.363551096267	129.75727725714242	157.1945469631004	11020.120828353409	10.678762793496512	157.1945469631004	11030.799591146906	1926.593611010193	157.1945469631004	12957.393202157098	38.417254814745874	195.61180177784627	12995.810456971843	346.54968515507994	542.1614869329262	13342.360142126923	426.9805523776499	542.1614869329262	13769.340694504574	3851.6540733415623	542.1614869329262	17620.994767846136	7680.393786639305	542.1614869329262	25301.388554485442	3464.117961397459	4006.279448330385	28765.506515882902	7680.393786639305	128.71519955539097	105.31243599986533	94.97724988387918	52.31277388841014	7349.068126653505	0.007118286697966897	1274.5991258783883	1899.5449976775835	1.2469893285649571	0.24698932856495714	320.3628838048954	1579.1821138726882	2.4350265213388638
-67.8957829563116	0.0034229031483510347	0.2130786429681067	185.6864402146259	199.92984552488534	39.98367627487201	780.0942212920371	65.65602659060735	-1685.1527346018092	655.1385237982	0.018140250084272693	3.107249099179377e-05	-0.035032541287913194	-0.04813678487291112	0.08523145718724268	0.037094672314331556	1.2646529369731763	59.97895365746559	0.5507096868193899	3608.25369640633	0.0	3609.25369640633	0.07194949763688809	0.07194949763688809	3609.325645903967	12.980602040144	13.052551537780888	3622.306247944111	39.983676274872	13.052551537780888	3662.289924218983	7213.56238573605	13.052551537780888	10875.852309955033	14.384027108265009	27.436578646045895	10890.236337063297	129.7530474565152	157.18962610256108	11019.989384519813	10.678846262495743	157.18962610256108	11030.668230782308	1926.5993250002591	157.18962610256108	12957.267555782568	38.416881196406436	195.60650729896753	12995.684436978974	346.5446339533409	542.1511412523084	13342.229070932315	426.9795319487566	542.1511412523084	13769.208602881072	3851.6261861098637	542.1511412523084	17620.834788990935	7680.24070623666	542.1511412523084	25301.075495227597	3464.032114696099	4006.1832559484073	28765.107609923696	7680.24070623666	128.7155465131861	105.312719874425	94.97701954165453	52.31305221502886	7349.087002732811	0.007118306286968147	1264.2498211518364	1899.5403908330904	1.2469882096597091	0.24698820965970905	320.3653878748723	1579.1750029582183	2.435014052132013
-67.95082351173998	0.00325747315905649	0.21224930631230896	185.7013106631253	199.92809198501365	39.98326819046841	780.0963114917456	61.99875865068966	-1678.5743465407259	645.7834575894839	0.01805873561011234	3.0732327783447415e-05	-0.03489627670302852	-0.04780191025356098	0.08489972252492357	0.03709781227136259	1.264646483258755	59.97842759550409	0.5507062584027482	3608.2362992392405	0.0	3609.2362992392405	0.07194823553658253	0.07194823553658253	3609.308247474777	12.980311756465586	13.052259992002169	3622.2885592312427	39.98326819046841	13.052259992002169	3662.2718274217114	7213.45398235329	13.052259992002169	10875.725809775002	14.383627986450843	27.43588797845301	10890.109437761452	129.74882153866338	157.1847095171164	11019.858259300116	10.678929233009423	157.1847095171164	11030.537188533124	1926.6050047775832	157.1847095171164	12957.142193310707	38.41650578675293	195.60121530386934	12995.558699097459	346.5395766742406	542.14079197811	13342.0982757717	426.97849151044886	542.14079197811	13769.076767282148	3851.5982301560384	542.14079197811	17620.674997438186	7680.087269062119	542.14079197811	25300.762266500304	3463.946208194389	4006.087000172499	28764.708474694693	7680.087269062119	128.715891396138	105.31300205138565	94.9767905758986	52.31332887796065	7349.105765788068	0.00711832575896408	1254.4583643966332	1899.535811517972	1.246987090744848	0.24698709074484784	320.3678769902827	1579.1679345276893	2.4350016575332463
-68.0028738486964	0.00310009524031028	0.21142467544294485	185.71607759572677	199.92633846233582	39.98286010500525	780.0983891509381	58.5677451892686	-1672.3758597981496	636.7978432780375	0.017981980454914632	3.0414071320089107e-05	-0.03475924371949729	-0.047468939593121165	0.08456987017717793	0.037100930584056765	1.2646400294946425	59.977901538700735	0.5507028092670244	3608.2190064158513	0.0	3609.2190064158513	0.0719469734597216	0.0719469734597216	3609.290953389311	12.980021854573215	13.051968828032937	3622.2709752438845	39.98286010500525	13.051968828032937	3662.25383534889	7213.345788087301	13.051968828032937	10875.599623436192	14.383228874092872	27.43519770212581	10889.982852310284	129.74459949282792	157.17979719495372	11019.727451803112	10.679011706386772	157.17979719495372	11030.406463509498	1926.6106504361062	157.17979719495372	12957.017113945605	38.41612859077327	195.595925785727	12995.43324253638	346.5345133353588	542.1304391210858	13341.967755871738	426.9774311161757	542.1304391210858	13768.945186987914	3851.5702056600003	542.1304391210858	17620.515392647914	7679.933476103901	542.1304391210858	25300.448868751817	3463.860242060932	4005.9906811820174	28764.30911081275	7679.933476103901	128.71623420990477	105.31328253537664	94.97656298287293	52.313603881731154	7349.124416129659	0.007118345114271664	1245.1989688268625	1899.5312596574586	1.2469859718200893	0.24698597182008927	320.37035119160316	1579.1609084658555	2.4349893373384806
-68.0520713979508	0.0029503777206947314	0.21060473858225418	185.73074160191737	199.92458495695539	39.98245201837921	780.1004543042557	55.34733713165187	-1666.5371555702181	628.1630800794154	0.017909726570653414	3.0116288200793736e-05	-0.034621530516384856	-0.04713786806023464	0.08424189543290167	0.03710402737266703	1.2646335756792038	59.97737548708661	0.5506993394695004	3608.2018176484503	0.0	3609.2018176484503	0.07194571140637956	0.07194571140637956	3609.2737633598567	12.979732333425476	13.051678044831856	3622.2534956932823	39.98245201837921	13.051678044831856	3662.2359477116615	7213.237802337891	13.051678044831856	10875.473750049552	14.382829771168643	27.434507816000497	10889.85657982072	129.74038130814736	157.17488912414785	11019.596961128867	10.679093683990986	157.17488912414785	11030.276054812859	1926.6162620707182	157.17488912414785	12956.892316883577	38.415749613505305	195.59063873765317	12995.308066497082	346.529443954444	542.1200826920972	13341.837510451525	426.97635081994605	542.1200826920972	13768.813861271472	3851.542112803579	542.1200826920972	17620.35597407505	7679.779328360229	542.1200826920972	25300.13530243528	3463.7742164660463	4005.8942991581434	28763.909518901324	7679.779328360229	128.71657496020217	105.31356133107451	94.97633675880076	52.31387723091248	7349.142954071102	0.007118364353211131	1236.4471822370772	1899.5267351760149	1.24698485288515	0.24698485288514993	320.37281051972957	1579.1539246562854	2.4349770913415716
-68.09854652239383	0.002807947963741924	0.20978948315061777	185.74530326963603	199.9228314689755	39.98204393048726	780.1025069866737	52.32309004612041	-1661.0393926169063	619.8616035539306	0.017841732816068847	2.9837661830492702e-05	-0.03448321936334747	-0.04680869050295003	0.0839157932602471	0.037107102757297075	1.264627121810809	59.97684944069263	0.5506958490680126	3608.184732646524	0.0	3609.184732646524	0.07194444937663025	0.07194444937663025	3609.2566770959006	12.9794431919709	13.05138764134753	3622.2361202878715	39.98204393048726	13.05138764134753	3662.2181642183587	7213.130024499337	13.05138764134753	10875.348188717697	14.382430677655735	27.433818319003265	10889.730619395352	129.73616697366106	157.1699852926643	11019.466786369012	10.679175167198661	157.1699852926643	11030.145961536211	1926.621839777205	157.1699852926643	12956.767801313415	38.415368860034555	195.58535415269887	12995.18317017345	346.52436854940345	542.1097227021023	13341.707538722854	426.9752506763055	542.1097227021023	13768.68278939916	3851.51395177042	542.1097227021023	17620.19674116958	7679.624826838868	542.1097227021023	25299.821568008447	3463.688131581651	4005.797854283753	28763.509699590097	7679.624826838868	128.71691365280114	105.31383844320094	94.97611189986833	52.31414893012108	7349.161379928878	0.007118383476105862	1228.179809902627	1899.5222379973666	1.2469837339397472	0.24698373393974707	320.37525501595985	1579.1469829814066	2.434964919334397
-68.14242292222907	0.002672451445262175	0.20897889582634382	185.75976318517803	199.92107799849896	39.98163584122665	780.1045472334881	49.481662785711315	-1655.864911818983	611.8768228316001	0.01777777364887294	2.9576981184267738e-05	-0.034344387062083336	-0.04648140147266719	0.08359155833053752	0.037110156857870336	1.264620667887832	59.97632339954968	0.5506923381209287	3608.1677511168914	0.0	3609.1677511168914	0.0719431873705474	0.0719431873705474	3609.239694304262	12.979154429148458	13.051097616519005	3622.21884873341	39.98163584122664	13.051097616519005	3662.200484574637	7213.022453960662	13.051097616519005	10875.222938535298	14.38203159353181	27.433129210050815	10889.60497012883	129.73195647831437	157.1650856883652	11019.336926607144	10.67925615739923	157.1650856883652	11030.016182764542	1926.6273836522198	157.1650856883652	12956.643566416762	38.414986335492245	195.58007202385744	12995.058552752254	346.5192871382979	542.0993591621553	13341.577839890553	426.97413074031334	542.0993591621553	13768.551970630866	3851.4857227459142	542.0993591621553	17620.03769337678	7679.469972556742	542.0993591621553	25299.50766593352	3463.6019875812194	4005.701346743375	28763.10965351474	7679.469972556742	128.71725029352552	105.31411387652089	94.97588840222676	52.314418984015965	7349.17969402232	0.0071184024832822495	1220.3748424925998	1899.517768044535	1.2469826149835987	0.24698261498359886	320.3776847219769	1579.140083322558	2.4349528211069416
-68.18381801520307	0.0025435508747138694	0.20817296260126125	185.77412193310653	199.9193245456284	39.98122775049493	780.1065750803015	46.810725254025684	-1650.9971488672677	604.1930618985359	0.017717637933636773	2.9333130803573544e-05	-0.034205105350349554	-0.04615599524640346	0.08326918504050451	0.037113189794101054	1.2646142139086516	59.97579736368851	0.5506888066871239	3608.1508727638143	0.0	3609.1508727638143	0.07194192538820451	0.07194192538820451	3609.2228146892026	12.978866043887963	13.050807969276168	3622.2016807330906	39.981227750494924	13.050807969276168	3662.1829084835854	7212.915090105856	13.050807969276168	10875.097998589441	14.381632518774587	27.432440488050755	10889.479631108215	129.72774981096245	157.1601902990132	11019.207380919179	10.679336655994408	157.1601902990132	11029.886717575173	1926.6328937932412	157.1601902990132	12956.519611368414	38.41460204505336	195.57479234406657	12994.934213413468	346.51419973933474	542.0889920834013	13341.448413152802	426.9729910675213	542.0889920834013	13768.421404220324	3851.457425917133	542.0889920834013	17619.87883013746	7679.314766539533	542.0889920834013	25299.193596676992	3463.515784639708	4005.6047767231094	28762.7093813167	7679.314766539533	128.71758488824975	105.3143876358407	94.97566626199333	52.31468739729691	7349.197896673495	0.007118421375069566	1213.0113884235636	1899.5133252398664	1.246981496016424	0.2469814960164241	320.38009967983226	1579.1332255600341	2.4349407964473793
-68.22284329221992	0.0024209253594466447	0.20737166883197602	185.78838009617087	199.91757111046613	39.98081965818997	780.1085905630106	44.298874454783565	-1646.420554455668	596.7955047791332	0.01766112785569879	2.910508188095407e-05	-0.03406544127134469	-0.04583246584732262	0.0829486675327904	0.03711620168546778	1.2646077598716525	59.97527133313983	0.5506852548259623	3608.1340972890966	0.0	3609.1340972890966	0.07194066342967488	0.07194066342967488	3609.2060379525265	12.978578035110436	13.050518698540111	3622.184615987637	39.98081965818997	13.050518698540111	3662.1654356458266	7212.807932314073	13.050518698540111	10874.9733679599	14.38123345336187	27.431752151901982	10889.35460141326	129.72354696037397	157.15529911227594	11019.078148373635	10.6794166643977	157.15529911227594	11029.757565038033	1926.6383702985363	157.15529911227594	12956.39593533657	38.41421599393481	195.56951510621076	12994.810151330505	346.5091063708608	542.0786214770716	13341.319257701365	426.9718317139531	542.0786214770716	13768.291089415317	3851.4290614727406	542.0786214770716	17619.720150888057	7679.159209821322	542.0786214770716	25298.87936070938	3463.4295229334884	4005.50814441056	28762.30888364287	7679.159209821322	128.71791744289672	105.31465972600643	94.97544547525293	52.314954174702606	7349.215988207072	0.007118440151799846	1206.0696105925342	1899.5089095050585	1.2469803770379428	0.24698037703794273	320.38249993193097	1579.1264095731274	2.4349288451421462
-68.25960465315528	0.002304269607495962	0.206574999288228	185.80253825523008	199.9158176931141	39.98041156420994	780.1105937177933	41.93555797865212	-1642.1205208939775	589.6701440692946	0.01760805792605748	2.8891884283234516e-05	-0.0339254575136227	-0.04551080706410283	0.0826299997152912	0.03711919265118837	1.2646013057752223	59.97474530793423	0.5506816825972728	3608.1174243921987	0.0	3609.1174243921987	0.07193940149503157	0.07193940149503157	3609.1893637936937	12.97829040172848	13.05022980322351	3622.167654195422	39.98041156420993	13.05022980322351	3662.148065759632	7212.700979959861	13.05022980322351	10874.849045719493	14.380834397271505	27.431064200495015	10889.229880116765	129.719347915235	157.15041211573003	11018.949228032001	10.679496184033892	157.15041211573003	11029.628724216034	1926.643813267134	157.15041211573003	12956.272537483168	38.41382818739359	195.56424030312363	12994.686365670561	346.5040070513575	542.0682473544812	13341.190372721918	426.97065273608445	542.0682473544812	13768.161025458003	3851.400629602942	542.0682473544812	17619.561655060945	7679.00330344422	542.0682473544812	25298.564958505165	3463.343202640293	4005.411449994774	28761.908161145457	7679.00330344422	128.71824796343589	105.31493015190209	94.97522603805952	52.315219321009316	7349.233968950253	0.00711845881380776	1199.5306666323931	1899.5045207611902	1.2469792580478751	0.24697925804787507	320.38488552101677	1579.1196352401732	2.4349169669760187
-68.29420271681953	0.0021932931725749767	0.20578293819614643	185.81659698918398	199.914064293674	39.980003468453276	780.1125845810982	39.711004374253214	-1638.0833153916374	582.8037332267435	0.01755825407891412	2.869265944342016e-05	-0.033785212719966914	-0.045191012468260995	0.08231317527845856	0.03712216281019757	1.2645948516177548	59.97421928810219	0.5506780900613343	3608.1008537703183	0.0	3609.1008537703183	0.07193813958434737	0.07193813958434737	3609.1727919099026	12.978003142646605	13.049941282230952	3622.1507950525493	39.980003468453276	13.049941282230952	3662.1307985210024	7212.5942324133275	13.049941282230952	10874.725030934329	14.38043535048142	27.430376632712374	10889.105466284811	129.7151526641522	157.1455292968646	11018.820618948963	10.679575216338637	157.1455292968646	11029.5001941653	1926.6492227987885	157.1455292968646	12956.14941696409	38.41343863072529	195.5589679275899	12994.562855594815	346.4989017994341	542.057869727024	13341.061757394249	426.9694541908264	542.057869727024	13768.031211585076	3851.3721304994187	542.057869727024	17619.403342084493	7678.847048458071	542.057869727024	25298.250390542566	3463.2568239391567	4005.3146936661806	28761.507214481724	7678.847048458071	128.71857645588122	105.31519891844826	94.97500794643713	52.315482841029045	7349.251839232603	0.007118477361430541	1193.3766537665656	1899.5001589287426	1.2469781390459427	0.24697813904594276	320.38725649015913	1579.1129024385834	2.4349051617321735
