SeqAggP	MisP	PolyQ	Proteasome	ROS	AggP_Proteasome	AggP2	AggP4	AggPolyQ2	AggPolyQ4	AggP1	AggPolyQ1	mRFPu	MisP_Proteasome	NatP	AggP3	AggPolyQ3	PolyQ_Proteasome	mRFPu_Proteasome	p38_P	AggPolyQ5	p38death	PIdeath	AggP5	p38	Values[oligomers]
5.2069709549508344e-17	20.6424220166317	996.420194127852	990.571112690299	9.988994567588454	8.687041158462305e-05	7.495794902274818e-16	1.3829275239836186e-31	0.0004353557852303192	6.340223640137865e-11	3.492417429978912e-08	0.6585184721222446	299.4109231306521	0.022950351902390028	19606.530392369605	1.1526985994949573e-23	1.918483597676002e-07	2.464997818773331	6.940852268613428	0.2509509009656142	1.6758337870739857e-14	6.094691481248492e-07	3.8454683210480407e-11	1.364495836240749e-39	99.74904909903435	0.6589540198192537
5.824003695351549e-17	21.031439936646652	996.3530652744028	990.4138899310099	9.988877339189614	9.016451241059677e-05	8.244925582095333e-16	1.6400321792504103e-31	0.0004518815062960673	6.831023960633764e-11	3.699074531679982e-08	0.6708819585719313	299.40064361886954	0.023748806081396078	19608.54034250475	1.3166155009800741e-23	2.028799354016592e-07	2.5081270567271385	7.0541440416688985	0.2554263445613247	1.8395445968562103e-14	6.322561934201214e-07	4.066749311733635e-11	1.679552139931081e-39	99.74457365543864	0.6713340430264915
6.50076686423945e-17	21.42044325649513	996.2859508909986	990.257368407251	9.988763325408327	9.351938876977838e-05	9.052749738450744e-16	1.9388442627426826e-31	0.0004687129964597709	7.349730223472076e-11	3.913717433819497e-08	0.683243259170899	299.39039267539425	0.024558319433689097	19610.550288140796	1.5001134787105736e-23	2.1432526750614731e-07	2.5511374812315344	7.166842272694778	0.25989256554038287	2.015789357144054e-14	6.554456134673922e-07	4.296341529400855e-11	2.05980268152691e-39	99.74010743445959	0.6837121865661439
7.241794758294451e-17	21.809432108330228	996.2188509321246	990.1015448214363	9.988652519144637	9.693501436163451e-05	9.922647759959475e-16	2.2851260787939683e-31	0.00048585014946512996	7.89737606714986e-11	4.136497115110575e-08	0.6956023785383305	299.38017017977313	0.025378775883089153	19612.560229151648	1.7051019868008032e-23	2.2619188769156924e-07	2.5940294255199037	7.278950042146092	0.264349584394115	2.2052725103749402e-14	6.790365791536195e-07	4.534396879974606e-11	2.5168809020492352e-39	99.73565041560586	0.6960884549586791
8.051874627624624e-17	22.1984066240084	996.1517653524614	989.9464158917182	9.988544913314362	0.00010041136303072405	1.0858127219372372e-15	2.6852822394248372e-31	0.0005032928594859731	8.475013613626038e-11	4.367564539336002e-08	0.7079593212813422	299.36997601212255	0.026210060552562076	19614.57016541147	1.9336355779418673e-23	2.3848732333077954e-07	2.636803221820307	7.390470414545608	0.26879742156812103	2.4087242481054123e-14	7.030282632079264e-07	4.7810672038072e-11	3.0640709062483785e-39	99.73120257843185	0.7084628527129258
8.936055881286745e-17	22.587366935090273	996.0846941068852	989.7919783519142	9.988440500849052	0.0001039484087658316	1.186282521205611e-15	3.146411054125137e-31	0.0005210410211248118	9.083713453481031e-11	4.607070655547969e-08	0.7203140919950127	299.35981005312533	0.027052059752138466	19616.580096794678	2.1879217272228874e-23	2.5121909758465057e-07	2.6794592013588274	7.501406438565904	0.27323609746237765	2.626900962058999e-14	7.274198401974924e-07	5.0365042760389646e-11	3.7164702642832695e-39	99.7267639025376	0.7208353843260986
9.899659282638023e-17	22.97631317284144	996.0176371504663	989.638228951432	9.988339274695955	0.0001075461256990633	1.294051070533453e-15	3.676587619836498e-31	0.0005390945294113818	9.724564630318406e-11	4.8551663982700843e-08	0.732666695262411	299.3496721840283	0.027904660964978276	19618.590023175937	2.470336121178304e-23	2.643947294281936e-07	2.7219976943629707	7.611761147114165	0.2776656324313416	2.8605857020131944e-14	7.522104865234241e-07	5.300859806974891e-11	4.4927115727867157e-39	99.72233436756864	0.7332060542838261
1.0948286534932058e-16	23.365245468233237	995.9505944384682	989.4851644551982	9.988241227817978	0.00011120448810500498	1.4095086872523712e-15	4.2848488639201955e-31	0.0005574532798012106	1.0398674626462419e-10	5.112002687695011e-08	0.745017135654625	299.3395622866389	0.028767752836186287	19620.599944430163	2.783428712452516e-23	2.780217336758233e-07	2.7644190300649636	7.721537557412379	0.28208604678405247	3.110588623442672e-14	7.773993804166748e-07	5.5742854424348836e-11	5.414663900211227e-39	99.71791395321593	0.7455748670601776
1.2087830123240137e-16	23.754163951943518	995.8835659263474	989.3327816435861	9.988146353193665	0.00011492347039990922	1.5330593420411425e-15	4.981057715015006e-31	0.0005761171681742008	1.1107169349264498e-10	5.377730429879932e-08	0.75736541773079	299.3294802433232	0.029641225162838146	19622.609860432527	3.1299261252958934e-23	2.921076210062031e-07	2.806723536705004	7.83073867107536	0.28649736078423366	3.377747430632117e-14	8.029857019339884e-07	5.85693276409182e-11	6.506311077643276e-39	99.71350263921575	0.7579418271176906
1.3324483069441736e-16	24.143068754357447	995.8165515697515	989.1810773123439	9.988054643817149	0.00011870304714082558	1.665120893261035e-15	5.77610053035857e-31	0.0005950860908331905	1.1851193116257984e-10	5.652500516945576e-08	0.769711546038116	299.3194259370026	0.0305249688812692	19624.61977105844	3.5127447277191556e-23	3.0665989798779576e-07	2.8489115415345942	7.939367474192908	0.2908995946503954	3.662927829903097e-14	8.289686329538112e-07	6.148953289833767e-11	7.794874844507207e-39	99.70910040534959	0.7703069389073958
1.4664748942516444e-16	24.531960005568273	995.7495513245194	989.0300482725215	9.987966092698121	0.00012254319302475937	1.8061253206422626e-15	6.681965005718547e-31	0.0006143599445025289	1.2631908640916586e-10	5.9364638272730983e-08	0.7820555251119164	299.30939925115143	0.03141887605556217	19626.629676183573	3.935000097184947e-23	3.2168606710399896e-07	2.8909833708198254	8.047426937409828	0.2952927685559363	3.967023978354238e-14	8.553473571722286e-07	6.45049847411411e-11	9.311123991976095e-39	99.70470723144405	0.7826702068688448
1.6115452031384586e-16	24.92083783537811	995.6825651466795	988.8796913504005	9.987880692861797	0.000126443882887836	1.956518958927641e-15	7.711821279858477e-31	0.0006339386263266565	1.3450497018540758e-10	6.229771225700365e-08	0.7943973594756365	299.29940006979405	0.032322839866166894	19628.639575683843	4.400016748174313e-23	3.3719362677816884e-07	2.9329393498446517	8.15492001600551	0.29967690262924496	4.2909589320718414e-14	8.821210600989106e-07	6.761719708299414e-11	1.108969852336678e-38	99.70032309737073	0.7950316354301378
1.7683747611074903e-16	25.309702373298705	995.6155929924494	988.7300033874216	9.987798437348888	0.00013040509170445015	2.1167627320190725e-15	8.880252683946691e-31	0.0006538220338686801	1.430815771184943e-10	6.53257356371902e-08	0.8067370536408802	299.2894282775023	0.033236754597862385	19630.649469435408	4.9113416829038015e-23	3.53190071398805e-07	2.9747798029141808	8.261849649974486	0.3040520169538019	4.635685097254197e-14	9.092889290530544e-07	7.082768321023696e-11	1.3170744066828237e-38	99.69594798304617	0.8073912290079482
1.9377132317742868e-16	25.698553748552246	995.5486348182349	988.5809812401124	9.987719319215547	0.0001344267945864041	2.2873323875044957e-15	1.0203603293007359e-30	0.0006740100651089466	1.520610853637185e-10	6.845021679672031e-08	0.8190746121074397	299.27948375939235	0.0341605156272383	19632.659357314686	5.472760966543123e-23	3.696828913448348e-07	3.0165050533579763	8.368218764107633	0.30841813156828096	5.002184683477393e-14	9.36850153159324e-07	7.413795578547164e-11	1.5602566071451163e-38	99.6915818684317	0.819748992007551
2.1203455061989112e-16	26.08739209007208	995.4816905806289	988.43262178002	9.987643331533363	0.00013850896678216414	2.4687187281802697e-15	1.1699533705597836e-30	0.0006945026184436668	1.61455856482613e-10	7.167266398943126e-08	0.8314100393633218	299.26956640112286	0.03509401941459553	19634.669239198334	6.088297232888757e-23	3.8667957300930636e-07	3.0581154235331782	8.474030268065272	0.3127752664666492	5.3914701377408084e-14	9.648039233438757e-07	7.75495268506559e-11	1.8437268186894682e-38	99.68722473353333	0.8321049288228483
2.317092772602909e-16	26.476217526503493	995.4147602364112	988.2849218936392	9.987570467389299	0.0001426515836760091	2.6614278465157516e-15	1.3387381217449664e-30	0.0007152995926834964	1.7127843529924844e-10	7.499458534153192e-08	0.8437433398847763	299.2596760888916	0.03603716349165822	19636.679114963255	6.762226934903977e-23	4.041875988244614e-07	3.0996112348277793	8.579287056457552	0.31712344159826794	5.80458459682035e-14	9.931494323303158e-07	8.106390783064894e-11	2.1733491620369628e-38	99.6828765584017	0.8444590438363951
2.5288136143802685e-16	26.865030186204486	995.3478437425468	988.1378784823424	9.987500719885675	0.0001468546207872204	2.865981358126127e-15	1.5288268481431514e-30	0.0007364008870521384	1.8154154976515955e-10	7.841748885353688e-08	0.8560745181363241	299.24981270943306	0.036989846450791425	19638.688984486605	7.499091663322638e-23	4.222144472862224e-07	3.1409928076638396	8.68399200892194	0.32146267686799335	6.242602333103583e-14	1.021885874635694e-06	8.468260953658362e-11	2.5556916822652113e-38	99.67853732313198	0.8568113414194275
2.7564051238111416e-16	27.253830197246526	995.280941056186	987.9914884623107	9.987434082140132	0.00015111805376927581	3.0829166352459596e-15	1.7425227042962767e-30	0.000757806401184946	1.9225811082521422e-10	8.194288240219547e-08	0.8684035785707839	299.23997615001593	0.03795196793428785	19640.698847645777	8.303710011175995e-23	4.407675929785895e-07	3.1822604615006846	8.788147990200384	0.3257929921362764	6.706629200169942e-14	1.0510124465665024e-06	8.84071421692229e-11	2.9980883499327033e-38	99.6742070078637	0.869161825931887
3.000804028991042e-16	27.6426176874153	995.2140521346623	987.8457487644632	9.987370547285588	0.00015544185840903952	3.312787040408535e-15	1.9823410713968933e-30	0.0007795160351275299	2.0344121228283032e-10	8.557227374242125e-08	0.8807305256293007	299.2301662984404	0.03892342862341292	19642.708704318422	9.181191361113247e-23	4.5985450659805097e-07	3.2234145148381104	8.8917578502167	0.3301144072192633	7.197803079410068e-14	1.0805283462146803e-06	9.22390153223334e-11	3.508798996749426e-38	99.66988559278072	0.8815105017224479
3.262987821814687e-16	28.031392784211512	995.147176935493	987.7006563343871	9.987310108470211	0.00015982601062591092	3.55616216132607e-15	2.2510746562653185e-30	0.0008015296893343472	2.1510413065681088e-10	8.930717050924689e-08	0.8930553637413731	299.2203830430352	0.03990413022571126	19644.718554382416	1.0136958245789964e-22	4.794826549785062e-07	3.2644552852196473	8.99482442415684	0.33442694188889605	7.717294333963617e-14	1.1104327734535933e-06	9.617973798623476e-11	4.0976549835540427e-38	99.66557305811108	0.8938573731285437
3.543975945181065e-16	28.42015561485158	995.0803154163774	987.5562081322707	9.98725275885739	0.00016427048647111073	3.813628042211068e-15	2.551735960782444e-30	0.0008238472646673518	2.2726032506677338e-10	9.314908021968421e-08	0.9053780973248808	299.2106262726557	0.040893975467734774	19646.7283977159	1.1176745470366056e-22	4.996595011143117e-07	3.305383089235603	9.097350532539323	0.3387306158730106	8.266306239939716e-14	1.1407249299341152e-06	1.00230818550765e-10	4.775334916240395e-38	99.66126938412697	0.9062024444763923
3.8448309648429556e-16	28.80890630626842	995.0134675351962	987.4124011328354	9.987198491625687	0.00016877526212687562	4.085787417641297e-15	2.887590437885872e-30	0.0008464686623946064	2.399234370997659e-10	9.709951027464356e-08	0.9176987307861119	299.2008958766806	0.04189286808401232	19648.738234197244	1.2306616781926774e-22	5.203925041845138e-07	3.3461982425262438	9.199338981292136	0.34302544885543657	8.846075433429263e-14	1.1714040190806515e-06	1.043937648086363e-10	5.553649309180163e-38	99.65697455114454	0.9185457200810225
4.1666597604954084e-16	29.197644985112166	994.9466332500109	987.269232325266	9.98714729996882	0.00017334031390566737	4.373259946137544e-15	3.262181369989526e-30	0.0008693937841889059	2.5310729068006157e-10	1.0115996796084117e-07	0.9300172685197899	299.19119174501003	0.04290071280651961	19650.74806370507	1.3532980166153208e-22	5.416891195768477e-07	3.3869010597849547	9.300792561828544	0.34731146047609623	9.457872355445172e-14	1.2024692460871793e-06	1.0867008395872893e-10	6.445730473308311e-38	99.65268853952388	0.9308872042463003
4.510614735507091e-16	29.58637177775095	994.8798125190626	987.1266987131437	9.987099177095613	0.0001779656182493951	4.676682443502882e-15	3.6793481670899635e-30	0.0008926225321264058	2.668258919417527e-10	1.0533196045269538e-07	0.9423337149091019	299.18151376806253	0.04391741535457585	19652.757886118237	1.486260209690205e-22	5.635567989115257e-07	3.427491854761369	9.40171405112193	0.3515886703311034	1.0103001695098246e-13	1.2339198179132997e-06	1.1306128260933137e-10	7.466146505555525e-38	99.64841132966887	0.9432269012649541
4.877895042693906e-16	29.975086810271613	994.8130053007716	986.9847973143785	9.987054116229979	0.0001826511517286419	4.996709116136237e-15	4.143245515560659e-30	0.0009161548086852559	2.810934291024917e-10	1.0961699481421753e-07	0.9546480743257245	299.1718618367727	0.04494288242484733	19654.767701315846	1.630262216058088e-22	5.860029900649228e-07	3.4679709402644887	9.502106211780251	0.3558570979728623	1.0782802832351284e-13	1.2657549432803016e-06	1.1756886678136038e-10	8.631022200299913e-38	99.64414290202711	0.955564815418601
5.26974782611955e-16	30.363790208480467	994.7462115537362	986.8435251611415	9.987012110610868	0.0001873968910418967	5.334011794321455e-15	4.658363413660297e-30	0.0009399905167442372	2.9592427233836953e-10	1.1401657800089713e-07	0.9669603511298526	299.1622358425886	0.04597702168145598	19656.777509177246	1.7860568063368752e-22	6.090351371931597e-07	3.5083386281657933	9.601971792120091	0.36011676291016576	1.1498650280359186e-13	1.297973832667233e-06	1.2219434191156153e-10	9.958167233016199e-38	99.63988323708982	0.9679009509777733
5.687469472632928e-16	30.75248209790402	994.6794312367323	986.7028792997972	9.986973153492247	0.0001922028130147691	5.689280166075308e-15	5.22957656449129e-30	0.0009641295595813953	3.113329736554347e-10	1.1853221686159627e-07	0.9792705496702248	299.1526356774693	0.04701974174535253	19658.78730958202	1.9544375061620162e-22	6.326606807558768e-07	3.5485952294023733	9.701313526241877	0.3643676846082936	1.2251954131000516e-13	1.3305756983069662e-06	1.2693921285578112e-10	1.1467623460749172e-37	99.63563231539169	0.9802353122019424
6.132406875217759e-16	31.141162603789763	994.612664308712	986.5628567908362	9.986937238143065	0.00019706889459919464	6.0632220113616634e-15	5.862213688378521e-30	0.0009885718408726705	3.273342667593386e-10	1.2316541814044842e-07	0.9915786742841521	299.1430612338821	0.04807095218323174	19660.79710241	2.136240847999897e-22	6.56887057540101e-07	3.5887410539800704	9.80013413410575	0.36860988248911164	1.304416050240956e-13	1.3635597541822619e-06	1.3180498389227992e-10	1.3182494585274666e-37	99.63139011751088	0.992567903339547
6.60595874490803e-16	31.529831851106824	994.5459107288037	986.4234547088107	9.986904357847214	0.00020199511287275623	6.456563433261506e-15	6.561980166928292e-30	0.0010133172646905793	3.4394306694939174e-10	1.2791768847867566e-07	1.0038847292975441	299.13351240480057	0.04913056350090296	19662.806887541246	2.332346569669822e-22	6.81721700682494e-07	3.6287764109764327	9.898436321598995	0.3728433759311676	1.3876751967434112e-13	1.3969252160219215e-06	1.367931587245537e-10	1.5127647224272823e-37	99.62715662406882	1.0048987286280173
7.109576906670208e-16	31.918489964546744	994.4791704563103	986.2846701422675	9.986874505903499	0.00020698144503790073	6.870049092092325e-15	7.335026724714536e-30	0.0010383657355028542	3.611744709908366e-10	1.3279053441647508e-07	1.0161887190249355	299.1239890837015	0.05019848713248118	19664.81666485607	2.5436799106926453e-22	7.071720396929918e-07	3.668701608543829	9.996222780611001	0.3770681842697896	1.475124800005747e-13	1.43067130129687e-06	1.4190524048460037e-10	1.7330519129303104e-37	99.6229318157302	1.0172277922937998
7.644767619552528e-16	32.3071370685242	994.4124434507089	986.1465001936824	9.986847675625603	0.0002120278684211883	7.304442438737451e-15	8.187981488813501e-30	0.0010637171581710997	3.7904375699415776e-10	1.377854623948808e-07	1.0284906477695133	299.11449116456276	0.05127463543078608	19666.82643423501	2.7712134164862073e-22	7.332455004779573e-07	3.7085169539125107	10.093496189105792	0.38128432679718294	1.5669205416676328e-13	1.4647972292162686e-06	1.4714273173604713e-10	1.982139100852623e-37	99.6187156732028	1.0295550985523854
8.213092913311191e-16	32.69577328717772	994.3457296716502	986.0089419793937	9.986823860342055	0.00021713436047254855	7.760525947907986e-15	9.127980694784451e-30	0.001089371437949451	3.9756638429586e-10	1.429039787576189e-07	1.0407905198231437	299.1050185418609	0.05235892165790761	19668.83619555885	3.0159687508409577e-22	7.599495053632078e-07	3.748222753393658	10.190259211194048	0.3854918227625278	1.6632218816700216e-13	1.499302220723637e-06	1.5250713447725128e-10	2.2633632174418017e-37	99.61450817723745	1.0418806516083312
8.816171940857848e-16	33.08439874437044	994.2790290789577	985.8719926295381	9.986803053396201	0.00022230089876454034	8.239101351397897e-15	1.01627009767324e-29	0.0011153284804832407	4.1675799334024755e-10	1.4814758975295763e-07	1.0530883394663992	299.09557111056836	0.053451259975851095	19670.845948708622	3.279018558628076e-22	7.872914731169501e-07	3.787819312382413	10.28651449720478	0.38969069137207585	1.7641921022847295e-13	1.534185498492983e-06	1.5799995014438407e-10	2.5803962357459537e-37	99.6103093086279	1.05420445565529
9.455682346508748e-16	33.47301356369077	994.212341632626	985.7356492879841	9.986785248146166	0.00022752746099161594	8.74098987133394e-15	1.1300393296730434e-29	0.0011415881918076642	4.366344055621908e-10	1.535178015355524e-07	1.0653841109685842	299.0861487661514	0.05455156543725917	19672.85569356558	3.561488379818082e-22	8.152788189726228e-07	3.827306935360907	10.382264683756672	0.39388095178924676	1.8699983521146705e-13	1.5694462869249436e-06	1.63622679614498e-10	2.9372730314581046e-37	99.60611904821074	1.0665265148760323
1.0133361669264965e-15	33.86161786845315	994.1456672928215	985.5999091122699	9.986770437964818	0.00023281402496943735	9.267032452173978e-15	1.2549910069328214e-29	0.0011681504783464722	4.5721162328070217e-10	1.5901612016825397e-07	1.0776778385877628	299.0767514045675	0.055659753978244096	19674.865430011214	3.864557839298376e-22	8.439189546510192e-07	3.8666859259011988	10.477512393825688	0.3980626231347241	1.9808116892466157e-13	1.6050838121429623e-06	1.6937682320837064e-10	3.338462614069547e-37	99.60193737686527	1.0788468334424737
1.0851008740362373e-15	34.25021178169875	994.0790060198802	985.4647692735379	9.986758616239745	0.0002381605686341426	9.818089994096862e-15	1.3920743526272317e-29	0.0011950152469106434	4.785058295824958e-10	1.6464405162394737e-07	1.089969526570784	299.0673789222631	0.05677574240901938	19676.875157927265	4.1894627572695823e-22	8.732192883830199e-07	3.905956586668291	10.572260236816154	0.4022357244865516	2.0968071252912687e-13	1.6410973019894424e-06	1.7526388069356338e-10	3.788894682954515e-37	99.59776427551343	1.0911654155156987
1.1610485075485982e-15	34.638795426196204	994.0123577743083	985.3302269564691	9.98674977637321	0.00024356707004156338	1.0395043587758642e-14	1.5423075193838817e-29	0.0012221824046970413	5.005333881957294e-10	1.7040310178742058e-07	1.1022591791533094	299.05803121617106	0.05789944840237222	19678.8848771957	4.537498164589455e-22	9.031872249329188e-07	3.9451192194232085	10.66651080863517	0.40640027488022995	2.2181636702940398e-13	1.6774859860218725e-06	1.8128535128769066e-10	4.293942466934914e-37	99.59359972511976	1.1034822652459866
1.2413716321136814e-15	35.02736892444229	993.9457225167802	985.1962793592204	9.986743911782131	0.00024903350736654224	1.0998794746558462e-14	1.7067810261873488e-29	0.0012496518592871116	5.233108433843168e-10	1.7629477645716492e-07	1.1145468005598396	299.0487081837082	0.059030790486267415	19680.89458769872	4.910019823332255e-22	9.338301656204112e-07	3.9841741250259273	10.760266691759973	0.4105562933088124	2.3450643759851784e-13	1.7142490955090242e-06	1.874427336612605e-10	4.859490602149108e-37	99.58944370669117	1.1157973867728377
1.3262693703152135e-15	35.4159323986627	993.8791002081383	985.0629236933602	9.98674101589804	0.00025455985890222025	1.163026563978588e-14	1.886661985185076e-29	0.0012774235186455703	5.468549198362418e-10	1.8232058134719298e-07	1.126832395003739	299.0394097227731	0.06016968803508358	19682.90428931877	5.308446350729864e-22	9.651555083429324e-07	4.023121603438342	10.85353045530737	0.41470379872299973	2.4776963795822767e-13	1.7513858634271354e-06	1.9373752594064558e-10	5.491975699723639e-37	99.58529620127699	1.1281107842249958
1.4159475491063471e-15	35.80448597081267	993.8124908093924	984.9301571838059	9.986741082167049	0.0002601461030593284	1.229039932576279e-14	2.0831985188103433e-29	0.0013054972911190972	5.711825225528659e-10	1.8848202208885149e-07	1.1391159666872648	299.0301357317436	0.06131606126092836	19684.91398193852	5.734261394691566e-22	9.97170647597905e-07	4.061961953727221	10.9463046551028	0.41884281003123625	2.616250947562979e-13	1.7888955244561018e-06	2.0017122571103713e-10	6.1984293025127864e-37	99.58115718996875	1.1404224617204755
1.5106188478282836e-15	36.193029762577744	993.7458942817187	984.7979770687602	9.986744104049825	0.0002657922183654828	1.2980159984980828e-14	2.2977243723084878e-29	0.00133387308543503	5.963107367392176e-10	1.9478060423262918e-07	1.1513975198015907	299.02088610947465	0.06246983120503141	19686.92366544088	6.189015861577027e-22	1.029882974504892e-06	4.100695474067156	11.03859183374909	0.4229733460998042	2.7609235194084964e-13	1.8267773149756775e-06	2.067453300193824e-10	6.986523315411346e-37	99.57702665390018	1.152732423366587
1.6105029478760351e-15	36.58156389537445	993.6793105864589	984.6663805996491	9.98675007502155	0.00027149818346448623	1.370053315319123e-14	2.531663743038779e-29	0.0013625508107000662	6.222568276956047e-10	2.0121783324995852e-07	1.1636770585268343	299.01166075529574	0.06363091972928105	19688.933339708998	6.674330170046661e-22	1.0632998768276374e-06	4.139322461743496	11.130394520694725	0.42709542575291914	2.9119137512899335e-13	1.8650304730616837e-06	2.134613353772985e-10	7.864621511095098e-37	99.57290457424706	1.1650406732599592
1.7158266857795748e-15	36.97008849035098	993.6127396851198	984.5353650410593	9.986758988571898	0.0002772639771156816	1.4452525953253264e-14	2.786536767636228e-29	0.0013915303763989847	6.490382407198718e-10	2.0779521453498077e-07	1.1759545870320829	299.0024595690087	0.06479924950972366	19690.943004626242	7.191895804044651e-22	1.0974287389953977e-06	4.177843213155193	11.221715232298584	0.43120906777282364	3.069425558923658e-13	1.9036542384822592e-06	2.203207377637706e-10	8.84193226956677e-37	99.56879093222716	1.1773472154865658
1.8268242042663412e-15	37.35860366838793	993.5461815393724	984.4049276706769	9.986770838204992	0.00028308957819321427	1.5237167329411236e-14	3.063964334047572e-29	0.0014208116923933361	6.766726009916375e-10	2.1451425340636837e-07	1.1882301094754197	298.9932824508855	0.06597474402643402	19692.95266007622	7.743478400033451e-22	1.1322769421253922e-06	4.2162580238177965	11.312556471900656	0.4353142908998824	3.2336671619742876e-13	1.9426478526940543e-06	2.273250326282248e-10	9.928470711806341e-37	99.5646857091001	1.189652054121751
1.943737106290754e-15	37.747109550098955	993.4796361110509	984.275065779223	9.986785617439374	0.0002889749656853355	1.6055508280633548e-14	3.365673452039314e-29	0.0014503946689201515	7.051777134648084e-10	2.2137645510911822e-07	1.2005036300039498	298.9841293016657	0.06715732755488657	19694.962305942772	8.330920318320248e-22	1.1678518640446968e-06	4.254567188366356	11.402920729889994	0.43941111383267656	3.404851127823301e-13	1.9820105588384633e-06	2.344757148934342e-10	1.1135098265912049e-36	99.56058888616731	1.2019551932302521
2.066814611635082e-15	38.13560625583152	993.4131033621527	984.145776670394	9.986803319807983	0.00029492011869373545	1.6908622093281277e-14	3.6935030902497525e-29	0.0014802792165906629	7.345715627662795e-10	2.283833248163232e-07	1.212775152753826	298.9750000225543	0.06834692515841982	19696.97194210997	8.956142861470926e-22	1.204160879311714e-06	4.292771000558301	11.49281048377058	0.44349955522809786	3.583194414876619e-13	2.0217416017378734e-06	2.417742789583009e-10	1.2473618552063695e-36	99.55650044477188	1.2142566368662258
2.1963137145111963e-15	38.52409390566751	993.3465832548367	984.0170576607992	9.98682393885811	0.00030092501643286506	1.7797604574167134e-14	4.049410098472752e-29	0.001510465246389023	7.648723130925361e-10	2.3553636763094842e-07	1.225044681850275	298.9658945152194	0.06954346268017786	19698.981568462117	9.621148785975402e-22	1.2412113592377453e-06	4.330869753276317	11.582228198227897	0.44757963370144205	3.7689184160986866e-13	2.061840227891921e-06	2.492222187006855e-10	1.3956845345978218e-36	99.55242036629853	1.2265563890732725
2.3324993427475403e-15	38.912572619424004	993.280075751423	983.8889060799003	9.986847468151376	0.0003069896382292618	1.872357428361055e-14	4.4354753646360856e-29	0.0015409526696710295	7.960983081072342e-10	2.4283708858760274e-07	1.2373122214076226	298.95681268179004	0.07074686673512978	19700.991184883747	1.0328024867123245e-21	1.2790106719084738e-06	4.368863738531217	11.671176325195148	0.4516513678265024	3.962249002517477e-13	2.1023056854737484e-06	2.5682102748021924e-10	1.5598674164529266e-36	99.54834863217347	1.23885445388446
