icit	akg	suc	mal	cit	fa	gly	ssa	sca
0.0020702588132232897	0.0015876815225307108	4.459136002182417	0.01022756486570083	0.055824685534558126	0.003958725727534451	6.963485369988635e-06	0.01597796556300212	0.07494597735912047
0.0020702205908444096	0.001587050305137115	4.422416677629841	0.010226583648868344	0.05582468251368179	0.003957952973592329	7.01029368367033e-06	0.015846004610788018	0.07466079012759942
0.002070182125495609	0.0015864224074696744	4.385923403354008	0.01022559250704444	0.05582467947359361	0.003957172510360131	7.057467806316588e-06	0.01571490517206016	0.07437725013426803
0.002070143418249317	0.001585797870313061	4.3496584208801305	0.010224591410145142	0.05582467641437783	0.003956384316691929	7.105006640356027e-06	0.015584674437324796	0.07409537614420651
0.002070104470337449	0.0015851767346993543	4.313623977193041	0.010223580332415648	0.055824673336131274	0.003955588374859224	7.152908870629053e-06	0.015455319608503281	0.07381518698715005
0.002070065283155521	0.0015845590418959747	4.277822323799289	0.010222559252566649	0.055824670238963696	0.003954784670673406	7.2011729588723805e-06	0.015326847896858037	0.07353670155029043
0.0020700258582700727	0.0015839448333926213	4.242255715673537	0.010221528154097423	0.05582466712299833	0.003953973193715106	7.24979713301629e-06	0.015199266516996409	0.07325993877017077
0.0020699861974237035	0.001583334150887273	4.2069264101707375	0.010220487025487739	0.05582466398837231	0.003953153937490386	7.298779380240639e-06	0.015072582684459898	0.07298491762433194
0.0020699463025400724	0.00158272703627112	4.171836665814822	0.010219435860385899	0.05582466083523707	0.003952326899588103	7.348117440138076e-06	0.014946803616488251	0.07271165712206341
0.0020699061757309136	0.0015821235316102	4.136988741126705	0.010218374657923612	0.05582465766375889	0.003951492081905048	7.397808794556155e-06	0.014821936514298563	0.07244017629506835
0.0020698658193016623	0.001581523679130652	4.102384893300836	0.010217303422952823	0.05582465447411937	0.003950649490834071	7.447850659784356e-06	0.014697988570567283	0.0721704941874987
0.002069825235756003	0.001580927521200964	4.068027376836827	0.010216222166218557	0.05582465126651572	0.0039497991374091955	7.498239980334948e-06	0.01457496697033817	0.0719026298455303
0.0020697844278018233	0.001580335100308547	4.033918442228688	0.010215130904623613	0.0558246480411613	0.00394894103750406	7.548973420388044e-06	0.014452878865817783	0.07163660230662984
0.0020697433983585083	0.001579746459044666	4.000060334508889	0.01021402966159139	0.05582464479828617	0.003948075212097427	7.600047353367638e-06	0.014331731388489225	0.07137243058851768
0.0020697021505602627	0.001579161640081175	3.966455291744475	0.010212918467167932	0.055824641538137335	0.003947201687374165	7.651457857528096e-06	0.014211531639181913	0.07111013367751949
0.0020696606877630037	0.0015785806861484883	3.933105543474344	0.010211797358373373	0.0558246382609793	0.003946320494981717	7.703200705983502e-06	0.014092286681793232	0.07084973051625525
0.0020696190135491067	0.0015780036400116924	3.900013309093473	0.01021066637941886	0.05582463496709448	0.003945431672202646	7.755271360052446e-06	0.013974003537153418	0.07059123999092286
0.0020695771317329	0.0015774305444476635	3.86718079619836	0.010209525581979675	0.05582463165678366	0.003944535262160272	7.807664961416888e-06	0.013856689181463705	0.07033468091841248
0.0020695350463656443	0.0015768614422188285	3.8346101988705272	0.010208375025440366	0.05582462833036629	0.003943631314010891	7.860376325042428e-06	0.013740350536689979	0.07008007203279548
0.0020694927617401133	0.001576296376043477	3.802303695871694	0.010207214777126576	0.0558246249881808	0.0039427198831316485	7.91339993268885e-06	0.013624994454640455	0.06982743197094811
0.002069450282396102	0.0015757353885767582	3.770263448733434	0.010206044912650146	0.05582462163058526	0.0039418010313461704	7.966729924763344e-06	0.013510627748582627	0.06957677925793956
0.002069407613123926	0.0015751785223695387	3.7384916000434663	0.010204865516012905	0.05582461825795755	0.00394087482706216	8.020360095680389e-06	0.013397257126855132	0.06932813229287116
0.002069364758969724	0.0015746258198503437	3.7069902714002803	0.010203676679982369	0.05582461487069557	0.003939941345523959	8.074283886023582e-06	0.013284889239536647	0.06908150933321232
0.0020693217252389802	0.0015740773232887767	3.6757615614288173	0.01020247850634524	0.05582461146921804	0.003939000668967995	8.12849437701464e-06	0.013173530650861872	0.06883692847857134
0.0020692785174988757	0.0015735330747593107	3.6448075436769107	0.010201271105908807	0.055824608053964046	0.003938052886741313	8.182984288052336e-06	0.01306318781777427	0.06859440765455666
0.002069235141584208	0.0015729931161140326	3.6141302643221835	0.01020005459910951	0.05582460462539379	0.003937098095625163	8.237745966905488e-06	0.012953867119690862	0.06835396459414336
0.0020691916035979908	0.0015724574889421307	3.583731740396125	0.0101988291158754	0.05582460118398904	0.003936136399834802	8.292771389632983e-06	0.01284557480536257	0.06811561682335789
0.002069147909915944	0.0015719262345431934	3.5536139574290275	0.010197594796137402	0.05582459773025279	0.0039351679113290095	8.348052153234112e-06	0.012738317026510893	0.06787938164304001
0.0020691040671872865	0.0015713993938804025	3.52377886708893	0.010196351789796896	0.05582459426470979	0.0039341927498633255	8.403579475002078e-06	0.012632099803931228	0.0676452761092955
0.0020690600823372114	0.00157087700754761	3.494228384947008	0.010195100257072381	0.05582459078790651	0.003933211043189392	8.459344188131465e-06	0.012526929031794507	0.06741331701602293
0.002069015962567947	0.0015703591157288975	3.4649643881363033	0.010193840368619457	0.05582458730041136	0.0039322229271731065	8.515336740168631e-06	0.012422810466116152	0.06718352087598514
0.0020689717153597282	0.0015698457581599426	3.4359887130860742	0.010192572305715283	0.05582458380281477	0.003931228545927247	8.571547191260312e-06	0.012319749716377547	0.06695590390244129
0.002068927348470978	0.0015693369740858289	3.4073031530226006	0.010191296260414848	0.055824580295729107	0.003930228051927159	8.627965213500464e-06	0.01221775223891003	0.06673048198910851
0.0020688828699379335	0.0015688328022183382	3.378909455517093	0.010190012435684074	0.0558245767797887	0.003929221606109644	8.684580091050528e-06	0.012116823327664126	0.06650727069033499
0.00206883828807435	0.001568333280695028	3.3508093201289904	0.010188721045545406	0.05582457325564986	0.00392820937798062	8.741380720164931e-06	0.012016968106471888	0.06628628520197372
0.002068793611467923	0.0015678384470270606	3.323004395516547	0.010187422315089388	0.05582456972399053	0.003927191545617668	8.7983556136337e-06	0.011918191519285429	0.06606754033801267
0.002068748848982509	0.0015673483380611911	3.2954962771746352	0.010186116480775236	0.055824566185510516	0.00392616829590083	8.855492897372708e-06	0.011820498322395363	0.06585105051210484
0.0020687040097474223	0.001566862989932753	3.2682865051246703	0.010184803790073454	0.05582456264093065	0.003925139824220268	8.912780324703532e-06	0.011723893077333479	0.06563682971874826
0.002068659103168645	0.001566382438026156	3.2413765612616072	0.010183484502261862	0.05582455909099349	0.003924106335113718	8.970205260644084e-06	0.011628380140666777	0.06542489151149625
0.0020686141388996638	0.0015659067169101412	3.214767866688953	0.010182158887195968	0.05582455553646152	0.003923068041246982	9.027754721224136e-06	0.011533963657374935	0.06521524898130901
0.0020685691268705233	0.0015654358603114883	3.188461779196885	0.010180827226961618	0.05582455197811857	0.003922025164789628	9.085415333676941e-06	0.011440647549029752	0.06500791473571521
0.0020685240772491246	0.0015649699010464773	3.162459590752373	0.010179489814261745	0.05582454841676789	0.003920977936040677	9.143173388558169e-06	0.011348435508543059	0.0648029008782257
0.002068479000456168	0.0015645088709859635	3.1367625250057207	0.01017814695333657	0.05582454485323236	0.003919926594230859	9.201014819318804e-06	0.011257330990016919	0.06460021898767793
0.0020684339071495843	0.0015640528010013248	3.1113717347979253	0.010176798959511409	0.05582454128835368	0.003918871387115067	9.258925222983862e-06	0.011167337201192954	0.06439988009761165
0.002068388808217731	0.0015636017209156904	3.0862882996709198	0.01017544615912861	0.0558245377229919	0.0039178125709206525	9.316889869116493e-06	0.011078457094812581	0.06420189467557853
0.002068343714771154	0.0015631556594548695	3.061513223425539	0.010174088889399632	0.05582453415802464	0.003916750410243159	9.374893710815661e-06	0.01099069336033057	0.06400627260276792
0.0020682986381334026	0.0015627146441979877	3.0370474316858385	0.01017272749825857	0.055824530594346354	0.003915685177909826	9.432921396823267e-06	0.010904048416295239	0.06381302315372463
0.002068253589828928	0.0015622787015278341	3.0128917696007544	0.010171362344077634	0.055824527032867464	0.003914617154757103	9.490957287757018e-06	0.010818524402283772	0.063622154976911
0.0020682085815744255	0.001561847856581735	2.9890469994071704	0.010169993795523155	0.05582452347451357	0.003913546629511114	9.548985467585115e-06	0.010734123171037528	0.06343367607439968
0.0020681636252630684	0.001561422133204354	2.9655137984567856	0.010168622231110272	0.05582451992022432	0.003912473898442431	9.606989764956405e-06	0.01065084628182269	0.06324759378473342
0.002068118732957157	0.0015610015538975932	2.9422927566543136	0.010167248039123158	0.05582451637095279	0.00391139926529151	9.664953762824062e-06	0.010568694991977176	0.06306391476175467
0.002068073916868477	0.0015605861397758743	2.9193843748172137	0.010165871617013579	0.05582451282766382	0.003910323040798326	9.722860825117193e-06	0.010487670251503671	0.06288264495987661
0.0020680291893494765	0.0015601759105171621	2.8967890622509023	0.010164493371245155	0.05582450929133353	0.003909245542575985	9.780694108447024e-06	0.010407772695084291	0.06270378961388157
