TF_VIIa	Xa	IXa	ATIII	VII	X	Va	IIa	VIIIa	TF_VIIa_Xa	Xa_Va	IXa_VIIIa	mIIa	VIIa	Xa_TFPI	VIIIa1_L	TF_VIIa_X	II	TF_VIIa_IX	mIIa_ATIII	TF_VIIa_Xa_TFPI	IX	TF_VIIa_ATIII	VIII	TF_VII	Xa_Va_II	IIa_ATIII	IXa_VIIIa_X	V	TF	IXa_ATIII	VIIIa2	Xa_ATIII	TFPI	Values[IIa+1.2mIIa]
0.0	3.8036236648535774e-10	1.404285144602918e-10	2.7332094483572534e-06	7.0647489800017135e-09	1.5164236240518323e-07	1.200616286037115e-08	6.027986430858626e-07	4.684777218534009e-10	0.0	7.976261293844753e-09	1.6594496659241592e-11	1.2778398396822493e-07	3.035251019998254e-09	1.5550210966913143e-11	1.8428671810218232e-10	0.0	3.6628281972282006e-09	0.0	4.348941722322768e-07	0.0	9.000000000000001e-08	0.0	2.1149506293177996e-32	0.0	1.7575845784143828e-11	2.318427966706231e-07	3.0641063385175357e-11	1.0855668867185558e-41	0.0	2.2335925495290852e-11	1.8428671810218232e-10	3.124681435061382e-11	2.4844497890330897e-09	7.561394238477325e-07
0.0	3.9828961785282663e-10	1.3971852970091238e-10	2.719192809527368e-06	6.932061552740251e-09	1.5138934070455898e-07	1.17738461016684e-08	6.056323213843698e-07	4.6510737032518003e-10	0.0	8.212851533145707e-09	1.679592976648997e-11	1.1191033596051505e-07	3.1679384472597186e-09	1.641469924655493e-11	1.8713419775547648e-10	0.0	2.692211433534965e-09	0.0	4.3721154540052e-07	0.0	9.000000000000001e-08	0.0	6.440335465077809e-33	0.0	1.330236518594037e-11	2.435402834558738e-07	3.0962502152853897e-11	3.5177390769234136e-42	0.0	2.2523038379743345e-11	1.8713419775547645e-10	3.283857785727667e-11	2.483585300753448e-09	7.399247245369878e-07
0.0	4.170088295652056e-10	1.3901991488203762e-10	2.7054977586474905e-06	6.7999176525766005e-09	1.511337186639315e-07	1.1539820934100966e-08	6.070229623100604e-07	4.6176614155855165e-10	0.0	8.450208515924343e-09	1.699465850942028e-11	9.756092703901489e-08	3.30008234742337e-09	1.731949823622422e-11	1.8996203758479836e-10	0.0	1.961103792722988e-09	0.0	4.392262040710775e-07	0.0	9.000000000000001e-08	0.0	1.7193110122179565e-33	0.0	9.970549974738805e-12	2.5521883223714903e-07	3.1277162347230204e-11	1.1202632296879918e-42	0.0	2.2708264261311478e-11	1.8996203758479833e-10	3.449678002085979e-11	2.482680501763779e-09	7.240960747568783e-07
0.0	4.365755288288297e-10	1.3833246184280184e-10	2.692118122669051e-06	6.668523721205963e-09	1.5087555128828837e-07	1.1304202531549727e-08	6.070818849608154e-07	4.5845370933468704e-10	0.0	8.688396400919992e-09	1.719073355517903e-11	8.467222947983173e-08	3.4314762787940073e-09	1.8266378837276418e-11	1.9277040175415384e-10	0.0	1.4157229903588748e-09	0.0	4.4096994937321636e-07	0.0	9.000000000000001e-08	0.0	3.7454747331326695e-34	0.0	7.40106753032767e-12	2.668528121282468e-07	3.1585155355980484e-11	3.737458682452908e-43	0.0	2.2891649246038227e-11	1.9277040175415381e-10	3.622418023934158e-11	2.481733621162727e-09	7.086885603366134e-07
0.0	4.5704840923531e-10	1.3765596720577418e-10	2.6790470766131678e-06	6.5380514300535175e-09	1.5061489268071814e-07	1.106710865518134e-08	6.059239957847129e-07	4.5516975273316694e-10	0.0	8.927450601856513e-09	1.738420426135695e-11	7.316592477292541e-08	3.561948569946453e-09	1.9257233856829724e-11	1.9555945265235818e-10	0.0	1.0128122917654299e-09	0.0	4.4247269585221494e-07	0.0	9.000000000000001e-08	0.0	7.944901763813541e-35	0.0	5.4407429621934324e-12	2.784191305554186e-07	3.188659035311837e-11	1.5647856540523435e-43	0.0	2.307323817975015e-11	1.9555945265235815e-10	3.8023741018035965e-11	2.480742766143174e-09	6.937231055122234e-07
0.0	4.784896606724435e-10	1.3699023228923796e-10	2.666277352855186e-06	6.4086394016816074e-09	1.5035179606028293e-07	1.082866001814886e-08	6.036651352016905e-07	4.5191395601036564e-10	0.0	9.16737892321355e-09	1.7575118715681766e-11	6.295338431337891e-08	3.691360598318364e-09	2.0294084806654504e-11	1.9832935092086898e-10	0.0	7.180239941552993e-10	0.0	4.43762282307107e-07	0.0	9.000000000000001e-08	0.0	3.7681921104530876e-35	0.0	3.961058637640061e-12	2.8989721312503024e-07	3.218157435308405e-11	7.130990984291565e-44	0.0	2.3253074641995874e-11	1.9832935092086895e-10	3.9898638033871593e-11	2.479705915193349e-09	6.792091963777451e-07
0.0	5.009653582803393e-10	1.3633506300960857e-10	2.653801410758153e-06	6.280395316790529e-09	1.5008631377945444e-07	1.0588980710979536e-08	6.004198484114264e-07	4.4868600848121325e-10	0.0	9.408163329539753e-09	1.7763523774369706e-11	5.393956706236631e-08	3.819604683209442e-09	2.1379089434250576e-11	2.0108025548099412e-10	0.0	5.044227973807168e-10	0.0	4.448643654662366e-07	0.0	9.000000000000001e-08	0.0	1.5702743452674025e-35	0.0	2.855959480756042e-12	3.0126894030310875e-07	3.2470212263423406e-11	2.8200023462808504e-44	0.0	2.3431200952597968e-11	2.010802554809941e-10	4.1852271547189225e-11	2.478620910565753e-09	6.65147328886266e-07
0.0	5.245459021445417e-10	1.3569026977681885e-10	2.641611571502949e-06	6.153398275867316e-09	1.4981849734112547e-07	1.0348198679651504e-08	5.962995657976076e-07	4.454856044042767e-10	0.0	9.649762036758559e-09	1.7949465099170207e-11	4.6026320052509505e-08	3.946601724132655e-09	2.2514550098705338e-11	2.0381232356049127e-10	0.0	3.5114230677798003e-10	0.0	4.458023826818052e-07	0.0	9.000000000000001e-08	0.0	6.571614621555208e-36	0.0	2.03928358998469e-12	3.1251854987770944e-07	3.275260693606238e-11	1.147767281965313e-44	0.0	2.360765818794821e-11	2.0381232356049125e-10	4.388827934681032e-11	2.477485449901298e-09	6.515311498606191e-07
0.0	5.493065010176855e-10	1.350556673850585e-10	2.6297001230813627e-06	6.027701304492585e-09	1.4954839741520784e-07	1.0106446249906885e-08	5.914111666764615e-07	4.423124428700902e-10	0.0	9.892111686506205e-09	1.81329871931415e-11	3.911509734094853e-08	4.072298695507386e-09	2.3702923085514824e-11	2.0652571071957825e-10	0.0	2.42210037950732e-10	0.0	4.4659757045884306e-07	0.0	9.000000000000001e-08	0.0	3.1139231026843275e-36	0.0	1.4420635869594898e-12	3.2363251342220887e-07	3.302885921719052e-11	5.3063600768856e-45	0.0	2.378248620460911e-11	2.0652571071957822e-10	4.601055137873435e-11	2.476297076914488e-09	6.383492834855996e-07
0.0	5.753276948650769e-10	1.3443107490083053e-10	2.618059400243935e-06	5.90333391127383e-09	1.492760638548284e-07	9.863860692810821e-09	5.858558926586676e-07	4.3916622769266137e-10	0.0	1.0135129429753458e-08	1.8314133435196184e-11	3.3109133728983754e-08	4.196666088726141e-09	2.494682893968091e-11	2.0922057087636814e-10	0.0	1.6554294869963575e-10	0.0	4.4726902668875443e-07	0.0	9.000000000000001e-08	0.0	1.826446760193448e-36	0.0	1.0098774357654912e-12	3.3459939409745836e-07	3.329906799577484e-11	2.9316759540189805e-45	0.0	2.3955723668198063e-11	2.0922057087636811e-10	4.8223246181915236e-11	2.4750531710603218e-09	6.25586853133448e-07
0.0	6.026959122544585e-10	1.3381631554990634e-10	2.606681843837134e-06	5.78030462625971e-09	1.4900154571213447e-07	9.62058482775823e-09	5.797285726178083e-07	4.360466673040664e-10	0.0	1.037871480296128e-08	1.8492946113457107e-11	2.7915122936267032e-08	4.319695373740261e-09	2.62490638842922e-11	2.1189705633174721e-10	0.0	1.1210613109983408e-10	0.0	4.478338057422212e-07	0.0	9.000000000000001e-08	0.0	8.109541176926097e-37	0.0	7.00369280535646e-13	3.4540969220332244e-07	3.356333025072976e-11	1.6913195568424928e-45	0.0	2.412740808590641e-11	2.118970563317472e-10	5.053080923433304e-11	2.4737509361157105e-09	6.132267201413286e-07
0.0	6.315040594681798e-10	1.3321121660442235e-10	2.595560043495305e-06	5.6586034649627234e-09	1.4872489125371859e-07	9.376767659962882e-09	5.731171195269892e-07	4.32953474652052e-10	0.0	1.062275132669179e-08	1.866946645746463e-11	2.3444457277299206e-08	4.441396535037248e-09	2.761261238184024e-11	2.1455531779371044e-10	0.0	7.522124681133365e-11	0.0	4.483070369780244e-07	0.0	9.000000000000001e-08	0.0	5.182191639744658e-37	0.0	4.810133453778359e-13	3.5605568395752986e-07	3.38217410967734e-11	1.2766170950467144e-45	0.0	2.4297575841339194e-11	2.1455531779371041e-10	5.293799329759141e-11	2.4723873876181625e-09	6.012504682597482e-07
0.0	6.618521386023187e-10	1.3261560927107228e-10	2.584686767132843e-06	5.538204278417178e-09	1.4844614797567442e-07	9.13256504982944e-09	5.661022595843314e-07	4.298863671005515e-10	0.0	1.0867107792082529e-08	1.8843734669275973e-11	1.961408862767823e-08	4.561795721582793e-09	2.9040660886930793e-11	2.1719550440117037e-10	0.0	5.0007905814481066e-11	0.0	4.4870205864379453e-07	0.0	9.000000000000001e-08	0.0	-2.549003408597182e-37	0.0	3.271580880821104e-13	3.6653125808029253e-07	3.4074393829002634e-11	-3.549817497325562e-46	0.0	2.4466262230648678e-11	2.1719550440117034e-10	5.544988083686478e-11	2.470959339113072e-09	5.896391659375453e-07
0.0	6.938478918127616e-10	1.3202932858110403e-10	2.5740549801639583e-06	5.419066963046907e-09	1.4816536261829355e-07	8.888140411483183e-09	5.587574554240945e-07	4.268450663330269e-10	0.0	1.11116392304859e-08	1.9015789953497546e-11	1.6347070034291814e-08	4.680933036953065e-09	3.053661282957424e-11	2.198177637472539e-10	0.0	3.293975762238237e-11	0.0	4.4903056050738614e-07	0.0	9.000000000000001e-08	0.0	-3.888170419857835e-38	0.0	2.203580309720165e-13	3.7683175391857327e-07	3.4321379966222176e-11	-1.0730065446099957e-46	0.0	2.463350149917585e-11	2.1981776374725388e-10	5.807190858112206e-11	2.4694633871704284e-09	5.783739394652447e-07
0.0	7.276074681258408e-10	1.31452213282635e-10	2.56365785686501e-06	5.301139515121787e-09	1.4788258118041308e-07	8.643665436972007e-09	5.511489879352973e-07	4.238292982585477e-10	0.0	1.1356187578254566e-08	1.9185670546289546e-11	1.3572833818850426e-08	4.798860484878185e-09	3.2104104860106616e-11	2.2242224190210176e-10	0.0	2.1497347248250715e-11	0.0	4.493027298378958e-07	0.0	9.000000000000001e-08	0.0	5.052976269364053e-38	0.0	1.4698477347918273e-13	3.86953804075934e-07	3.456278929306152e-11	2.834500086962701e-47	0.0	2.4799326878013585e-11	2.2242224190210173e-10	6.080989428000082e-11	2.4678958951398962e-09	5.674363885179177e-07
0.0	7.632561078866885e-10	1.3088410573563723e-10	2.5534887858596995e-06	5.18435992413934e-09	1.475978489334235e-07	8.399320841278166e-09	5.43336163832234e-07	4.2083879292051796e-10	0.0	1.1600582043964919e-08	1.9353413743382288e-11	1.122725813751888e-08	4.915640075860633e-09	3.374702437219954e-11	2.2500908343518388e-10	0.0	1.390061150642273e-11	0.0	4.495273964789269e-07	0.0	9.000000000000001e-08	0.0	-5.502071440915046e-38	0.0	9.711475697016966e-14	3.968951838250562e-07	3.479870990091632e-11	1.7731059762559168e-47	0.0	2.4963770620063753e-11	2.2500908343518386e-10	6.367006569492849e-11	2.4662529756278036e-09	5.568088735972565e-07
0.0	8.009288376624407e-10	1.303248518098165e-10	2.5435413712961385e-06	5.0686579071168816e-09	1.4731121043494783e-07	8.155297120982478e-09	5.353716197062716e-07	4.1787328440796205e-10	0.0	1.1844639359660453e-08	1.9519055927139546e-11	9.252568219924892e-09	5.0313420928830914e-09	3.5469528303745923e-11	2.2757843143714496e-10	0.0	8.905806462076736e-12	0.0	4.497121737879181e-07	0.0	9.000000000000001e-08	0.0	-2.2785819353883826e-38	0.0	6.351935712425404e-14	4.066546689600653e-07	3.5029228227753966e-11	-1.5590558754095587e-47	0.0	2.5126864035289606e-11	2.2757843143714493e-10	6.665909184082176e-11	2.4645304716962573e-09	5.464747015701814e-07
0.0	8.407711662359292e-10	1.2977430078551908e-10	2.5338094309385154e-06	4.953956491555494e-09	1.470227095421988e-07	7.911795317196712e-09	5.273016969715413e-07	4.1493251076928805e-10	0.0	1.2088163533426621e-08	1.9682632592714514e-11	7.597112159797574e-09	5.146043508444479e-09	3.7276063195673815e-11	2.3013042754119238e-10	0.0	5.6534117955251674e-12	0.0	4.4986359306170936e-07	0.0	9.000000000000001e-08	0.0	2.86271806085697e-38	0.0	4.114937673617338e-14	4.162319032457784e-07	3.5254429096805534e-11	4.839334031155557e-48	0.0	2.5288637524960465e-11	2.3013042754119236e-10	6.978411646958903e-11	2.4627239368043293e-09	5.364182315632983e-07
0.0	8.829397671503486e-10	1.292323052577198e-10	2.524286992127139e-06	4.840173460207457e-09	1.4673238942502552e-07	7.669027768120768e-09	5.19166865065493e-07	4.1201621392844313e-10	0.0	1.2330945811015388e-08	1.9844178373316925e-11	6.215046601975208e-09	5.259826539792515e-09	3.91713864539842e-11	2.3266521194404018e-10	0.0	3.555953158823187e-12	0.0	4.499872298076311e-07	0.0	9.000000000000001e-08	0.0	2.5227086989871107e-39	0.0	2.6420863934751394e-14	4.256272761508762e-07	3.547439575420026e-11	8.175122432376985e-48	0.0	2.544912061476264e-11	2.3266521194404016e-10	7.305279373683482e-11	2.4608286135460194e-09	5.266249209878632e-07
0.0	9.276031302053355e-10	1.2869872104309734e-10	2.5149682863135263e-06	4.727222674159052e-09	1.4644029257865578e-07	7.427218833435059e-09	5.110021743189569e-07	4.091241396033825e-10	0.0	1.257276439625452e-08	2.0003727064640283e-11	5.0659605961183825e-09	5.37277732584092e-09	4.116058872458726e-11	2.3518292342642006e-10	0.0	2.216296072268128e-12	0.0	4.500878208136345e-07	0.0	9.000000000000001e-08	0.0	-2.5943023732297175e-39	0.0	1.6770310494733828e-14	4.348418112049061e-07	3.568920990555764e-11	-5.0446764482924975e-49	0.0	2.5608341986704337e-11	2.3518292342642e-10	7.647332594389606e-11	2.4588394112754155e-09	5.170813270342989e-07
0.0	9.749421577957498e-10	1.281734070901635e-10	2.5058477427018434e-06	4.6150152938348105e-09	1.4614646083614436e-07	7.186605566098185e-09	5.028377224924956e-07	4.062560372267764e-10	0.0	1.2813383964239062e-08	2.016131164848109e-11	4.114461729542764e-09	5.484984706165162e-09	4.3249117237072154e-11	2.3768369937317116e-10	0.0	1.3688428221980465e-12	0.0	4.5016937145020157e-07	0.0	9.000000000000001e-08	0.0	-9.016697190415569e-39	0.0	1.0469662811700015e-14	4.4387706501527404e-07	3.5898951751571854e-11	-3.6314224610232715e-48	0.0	2.5766329509783168e-11	2.376836993731711e-10	8.005450316955494e-11	2.456750882762931e-09	5.077750765679468e-07
0.0	1.0251506752708937e-09	1.2765622539244122e-10	2.496919981385276e-06	4.503460919831595e-09	1.4585093538052116e-07	6.947438300252324e-09	4.946991220639411e-07	4.0341165986894653e-10	0.0	1.3052555113542978e-08	2.0316964315554675e-11	3.329743852375627e-09	5.596539080168377e-09	4.54427999155622e-11	2.4016767579289547e-10	0.0	8.377375484465653e-13	0.0	4.502352530193038e-07	0.0	9.000000000000001e-08	0.0	-9.864465636986249e-42	0.0	6.586204743084148e-15	4.527350367406253e-07	3.6103700022603673e-11	-1.3376728775734175e-51	0.0	2.5923110269400022e-11	2.401676757928954e-10	8.38057445222165e-11	2.4545572000844404e-09	4.986948146867918e-07
