A	R	MA	MR	DR	DA	C	DRp	DAp
405.4930162980623	2.8950338344310977	45.4959283396108	82.59253104314371	0.19745866200032927	0.1095200067755663	1939.3462785862675	0.8025413379996712	0.8904799932244318
0.4083293239495728	480.2816754668298	7.79681442472002	66.61013602393594	0.9956324624796782	0.9905242221036488	1837.2969551679412	0.004367537520321216	0.00947577789634936
0.08373877959061497	1516.0894609718482	5.079324081924643	40.46179454728815	0.9991604972462221	0.9983165213194763	843.36857959507	0.0008395027537767374	0.0016834786805213107
0.07374864593023583	1716.959989271341	5.066416281149908	24.5791797065832	0.9992630566173462	0.9985271480746799	470.43764268257803	0.0007369433826531014	0.0014728519253178526
0.07844511408889389	1615.1189333444677	5.069666871274741	14.945602662912616	0.9992169844770613	0.9984368068365477	333.18096749761133	0.0007830155229381645	0.0015631931634501291
0.08937293838064438	1420.1285519969206	5.0789053064185135	9.105782357691888	0.9991083981976929	0.9982210154633813	282.8990477208721	0.0008916018023067793	0.0017789845366168466
0.10506280149665073	1211.1805761050598	5.092473126733817	5.569049520633568	0.9989522663023119	0.9979102754212289	264.7626860472813	0.001047733697687681	0.002089724578769121
0.1255540522329773	1016.9544923074783	5.110296043720393	3.4310652453187336	0.9987483273564184	0.9975043270002397	258.5826116895199	0.00125167264358097	0.0024956729997583625
0.15151215211746152	846.3475376466617	5.132905469739086	2.1434661142802605	0.9984900534178268	0.9969903653046238	256.94002669068345	0.0015099465821724548	0.0030096346953743074
0.18403909371515947	700.5031242352842	5.161226846748311	1.3740023559227268	0.9981665903812076	0.9963470086090164	257.1293658226095	0.0018334096187916464	0.0036529913909818875
0.22467507833846542	577.6270781783128	5.19656317635015	0.9216776637359752	0.9977627775178701	0.9955444085061455	258.1904330631731	0.002237222482129174	0.004455591493852816
0.2754977406444226	474.95743859941945	5.240667187517223	0.6652833937913546	0.9972582101516166	0.9945424793471164	259.81757064719557	0.0027417898483826715	0.005457520652881856
0.3393192162267566	389.5768941202729	5.295895763914641	0.5322499809624953	0.9966253444755451	0.9932872600073215	261.96226008731145	0.003374655524454197	0.0067127399926768675
0.42003216012440536	318.7379504080583	5.365478660195195	0.4798538913123755	0.995826195904697	0.9917046063979699	264.6934046959042	0.0041738040953022216	0.008295393602028245
0.523237541838943	259.9742150236396	5.454003869833385	0.4839986841901008	0.9948063443802903	0.9896887432724172	268.15751969468766	0.00519365561970881	0.01031125672758106
0.6574807703707624	211.11028291687893	5.56835745095795	0.5327567242881605	0.9934831761527774	0.9870798843762899	272.58580940043726	0.006516823847221745	0.01292011562370829
0.8370041694043601	170.2116312373058	5.719775287170339	0.6231727138902265	0.9917197966853645	0.9836147462183618	278.34181975259963	0.00828020331463474	0.01638525378163657
1.0890532063973348	135.4639958315305	5.929139675157717	0.7610978512003275	0.9892561211292611	0.9787964071261887	286.04732541940473	0.01074387887073828	0.021203592873809338
1.4792798973843007	104.85856110946887	6.24461862335108	0.9665709140396673	0.9854710490290034	0.9714481962206952	296.9526417696475	0.014528950970995762	0.028551803779302616
2.2574388500792586	74.90475590633973	6.834559421235635	1.3025057518126186	0.9780394588856423	0.9572295245069992	314.47966839425885	0.02196054111435699	0.042770475492998186
8.253131251624968	27.420356806947595	9.865712871515377	2.258029383053943	0.9261074938139452	0.8655549288028769	359.17854686111093	0.07389250618605377	0.13444507119712135
822.2248381158117	0.34737413351173513	46.941802508553124	25.977864048956878	0.10855555517782195	0.05739688339207913	441.1910152532647	0.8914444448221777	0.9426031166079188
1342.5303582743036	0.3352823652702673	48.35577565980619	51.954464418385015	0.06932847734439128	0.03590910964990976	640.6394373930998	0.9306715226556084	0.9640908903500891
1315.2388585084109	0.4883360165819442	48.370565816374196	68.15818587972007	0.07065307064801973	0.036620074563755184	944.0839524565382	0.9293469293519798	0.9633799254362437
1043.881464527211	0.8131893414577634	48.002308026088066	77.60552644296267	0.0873988555436914	0.04569576275007998	1310.3492414097525	0.9126011444563084	0.9543042372499188
656.8031533976259	1.6137666035182308	46.98896216818472	82.18004267881653	0.13203646473170874	0.0706807432477421	1710.644499752979	0.8679635352682908	0.9293192567522567
176.31316417910782	7.07562499549746	41.830207196377096	80.83198000671848	0.3592322935814232	0.21852420407133638	2115.998455821507	0.6407677064185775	0.7814757959286619
0.11781972705353681	1095.1929028255834	5.161135181638759	53.44017513924158	0.9988099512442485	0.9975940387057887	1282.8335331842338	0.00119004875575207	0.0024059612942099163
0.07607817329357829	1665.537939054157	5.06976530889861	32.455480950447	0.999238802162744	0.998476671922226	632.6037789759222	0.0007611978372567224	0.001523328077772994
0.07482886264776714	1692.2858921648776	5.066861823675043	19.72231436549865	0.9992527093552841	0.9985073761192059	392.8195777012201	0.0007472906447167074	0.0014926238807931225
0.08265191321931828	1533.9327852494125	5.073172244796146	12.000905992235515	0.9991752241899965	0.9983539018193714	304.69937020438834	0.0008247758100041799	0.001646098180627618
0.09574039301086018	1327.0682507193178	5.08439443849131	7.321853113924423	0.9990450445945137	0.9980949472916499	272.56520095808156	0.0009549554054869341	0.0019050527083491519
0.11350323424071036	1122.682267247139	5.099808185905157	4.489973707051153	0.9988682599607427	0.9977430518969261	261.1624853270687	0.0011317400392579985	0.0022569481030728575
0.13630251600375407	938.4281256974839	5.119656936140408	2.780356101149892	0.9986413709749987	0.9972914601632301	257.51889287238055	0.001358629025002016	0.002708539836768898
0.16500472358308993	778.8712842005376	5.144656505906108	1.7535600468598533	0.9983558524857499	0.9967233963817315	256.8777367829183	0.0016441475142507404	0.003276603618267378
0.20089881737034626	643.4896578916985	5.175894835567652	1.143478691845481	0.9979990101933787	0.9960138555562572	257.51794927301256	0.002000989806621773	0.003986144443741775
0.24574529558066782	529.909960640006	5.214860721690131	0.7893054315324196	0.997553528734717	0.9951287739583595	258.84665056672463	0.0024464712652834016	0.0048712260416394985
0.301915290714176	435.2394282766014	5.2635495457552235	0.5943107815914848	0.9969961462665571	0.9940225042869988	260.6999896826147	0.0030038537334434886	0.005977495713000285
0.3726437322319518	356.6123141433801	5.324661258489807	0.5009043828123682	0.9962952291183378	0.9926331694874272	263.09063547705847	0.0037047708816626565	0.007366830512571805
0.4624763577033285	291.39932085665475	5.401947796010979	0.4756523135066357	0.9954065041437659	0.9908744938230261	266.12336749396593	0.0045934958562345194	0.009125506176972945
0.5781060342670384	237.2654374510643	5.500854331218035	0.5004212233131003	0.9942650671420141	0.988620621432145	269.97912978832585	0.005734932857986305	0.011379378567854257
0.7301038652705579	192.151189743067	5.629826124561356	0.5674779575039453	0.9927689845130396	0.9856748379430555	274.9387209281666	0.007231015486960729	0.014325162056943714
0.9370477297575488	154.19646372118646	5.803350539772372	0.6775664368252075	0.9907401976178016	0.9816956501781546	281.4564289273332	0.009259802382198859	0.0183043498218446
1.2376759481273518	121.56294538180076	6.050626796963049	0.8415607611751093	0.987810231951635	0.9759814321441617	290.35733356323414	0.012189768048365609	0.024018567855837784
1.7413792172558442	91.88768485539899	6.449614353636213	1.0915691886533971	0.982949942647493	0.9665924927543619	303.493624656629	0.01705005735250771	0.03340750724563764
3.066620290148565	59.24702140249513	7.3851044836880275	1.551761295333208	0.9704911655763186	0.9430929250919333	327.31516065966196	0.029508834423682125	0.05690707490806621
188.2435844222441	1.1652947438104797	33.504027685111986	7.882268306720724	0.3514341804925568	0.2139286620751998	393.4170734336175	0.6485658195074442	0.786071337924799
1149.772445837142	0.3076701295409724	48.008696888303014	38.85496868086267	0.08004244397967727	0.04169032663791563	513.284821410544	0.9199575560203237	0.9583096733620832
1374.4629710915742	0.38750695404619845	48.418080088987814	60.13197794895044	0.0678207262850632	0.03510062793823485	764.7901590484003	0.9321792737149375	0.9648993720617641
1215.0100897420512	0.6028350116753388	48.25547427146235	73.02242420738823	0.07603331098088785	0.039518787013661336	1100.2118106107587	0.9239666890191129	0.9604812129863373
883.1586422116778	1.0669489644465413	47.67977200193767	80.1774820797066	0.1016726670484114	0.05355788476358423	1484.5995631382787	0.8983273329515897	0.9464421152364145
460.00198937061873	2.502078694154658	45.93295571262472	82.6728379623661	0.17830724630194353	0.0978645383644212	1892.0251304673034	0.8216927536980577	0.9021354616355781
1.1130840078156592	284.46475651298005	12.43325078440453	70.52955662677557	0.9875990289785783	0.9717469883263845	2002.3206437663341	0.012400971021421799	0.028253011673615023
0.08739230783362567	1454.1372166447368	5.084222270700544	42.86359222949093	0.9991231586041911	0.9982401493875451	915.6056724133119	0.0008768413958082679	0.0017598506124547261
0.07381949911029734	1715.4060655706244	5.0666645081119155	26.03643464270644	0.999262198248313	0.9985251258287978	497.0583728268123	0.000737801751686671	0.001474874171202123
0.07752712923619301	1634.0136956021481	5.068922431130425	15.829264330838381	0.9992260801302157	0.998454829345024	342.96262142503895	0.0007739198697837669	0.0015451706549755903
0.08785764746665374	1444.263840107429	5.07760524509559	9.64126885562599	0.9991234701752661	0.9982509989022457	286.46518198560125	0.0008765298247334127	0.001749001097754298
0.10301097550825322	1234.8859667209283	5.090692354210395	5.893131550791802	0.9989726875661074	0.9979509254802034	266.0263820477588	0.001027312433891963	0.0020490745197966937
0.1229221823731873	1038.2759460972343	5.108004560277361	3.6267115821738907	0.9987745192753343	0.9975564595809076	258.98391674145313	0.0012254807246649554	0.0024435404190923465
0.14820013914736718	864.7919519869916	5.130020162594907	2.260956136705921	0.9985230006604693	0.99705591904245	257.00680334392933	0.0014769993395303425	0.002944080957549942
0.1798972487740302	716.1443281953486	5.157622014159894	1.44380013741685	0.9982077676244526	0.9964288866372214	257.05285528746515	0.001792232375546545	0.0035711133627783385
0.21950095319990345	590.7454335769058	5.192067107410253	0.9621812297601404	0.9978141768377284	0.995646532102502	258.0361353844404	0.002185823162270388	0.004353467897497537
0.2690183676509875	485.8897711264165	5.235050319668865	0.6875644168810557	0.9973225079757588	0.9946700991429963	259.6033868935835	0.0026774920242398667	0.0053299008570029905
0.33116262321069045	398.65543167915195	5.28884739455605	0.5428974271373816	0.9967061795787856	0.9934474954796896	261.686361597164	0.0032938204212131597	0.006552504520309746
0.40967653528056885	326.2669567686003	5.356567896888535	0.4826913773488393	0.9959286517803589	0.9919073640064656	264.3436059818253	0.0040713482196397185	0.008092635993533789
0.5099174332675073	266.2235738953484	5.442607262509401	0.4810999010919506	0.9949378438909637	0.9899484232096517	267.7130053437453	0.005062156109035007	0.010051576790347643
0.6399901286874055	216.31772795239212	5.553511054897471	0.5250071480897563	0.9936553536320538	0.9874189408757715	272.0144607144117	0.00634464636794533	0.012581059124228276
0.8132442991511603	174.59150190866976	5.699839192756207	0.6104920656838002	0.9919527750636661	0.9840717888693931	277.5919234776512	0.008047224936333272	0.015928211130606888
1.0547170700051725	139.22683195177635	5.900856215481592	0.7422691871565087	0.9895908950520096	0.9794495427998672	285.02591725620033	0.010409104947989687	0.020550457200132835
