pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	pSOS	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	Aktm-PDK1-Takt	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	ppMEK-pERK	pEGF-EGFR2-Grb2-SHP2	pAkt	Raf1active-pMEK	pShc-SHP2	STAT3n-pSTAT3n	pPI3K-PIP2	Raf1-Ras-GTP	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pEGF-EGFR2-Ras-GAP-SHP2	pSTAT3c-pSTAT3c-PP1	Akt-Takt	pSTAT3n-PP2	TP4-PI3K	PDK1	ppERK-Pase3	Raf1active-Pase	pMEK-Pase2	pAkt_total
8.346756984185275e-07	0.4999370453038923	0.1998943421033815	1.6333275622694994e-05	7.888404291392642e-06	0.7999326256259806	0.0006053854071643318	0.707031533785235	0.09855011263090485	1.5926967230824834e-10	9.156152570626262e-07	6.014243989601547e-06	4.6602664434241905e-07	0.0017996072726497944	7.421134385767156e-05	1.9999616126904631	4.883068166799914e-10	0.2975587627784557	4.596334520211275e-08	0.5999999992928565	0.019987404570513952	0.0019996792032371683	0.4999814208044527	7.223879065048187e-08	0.007041577512040667	0.09998019885362247	1.4116504115022952e-07	4.003679825072012e-06	4.454078035132912e-09	0.0014249300875261166	0.3995395121192327	3.1845677275484786e-08	1.43884973548784e-08	0.99861457448934	0.2917354530529215	3.1006716336563295e-11	0.0014496218169252875	2.8075715883023286e-05	6.354334705519041e-09	7.472379164082168e-07	4.809377049037079e-08	1.1499685082822544e-06	0.4995174143608896	4.793823471476521e-07	3.1152903683369655e-07	1.3079419430748696	2.3126422931164293e-08	5.341445420947245e-06	3.006233603623678e-08	7.216089850935067e-07	3.0908405547878e-06	1.3403847063916385e-10	1.2557008439937206e-05	2.6817968034047317e-06	1.0477877408603173e-05	1.3657115656269955e-07	0.4988473421126773	3.2992815668560353e-07	4.376806109537684e-12	1.1362291992326166e-06	1.6877572108827112e-15	0.19998495140859415	2.923000118806063e-06	2.8573674018168856e-07	3.2079006405272264e-07	1.1846922979662593e-07	1.856540528609373e-05	3.32859135730491e-10	0.49999821841369585	2.8410256919267903e-12	6.384564751814152e-05	8.055070651025716e-08	8.505374730076696e-05	0.19854918363571059	6.584312611059208e-11	1.186652534373998e-05	1.524385446203364e-08	0.6785241415503968	0.7999714664147151	5.228726138408023e-08	2.246409263764503e-07	0.0004431299246517403	1.9783614817050366e-05	6.360296603032038e-07	1.9457988477111496e-06	5.591207252022416e-15	0.0010898644848362712	8.674663951222962e-07	2.1740606625448456e-14	1.315215817224024e-11	6.293127630730045e-07	5.146735118015009e-07	3.1995186836329954e-08	0.00010096621431541311	6.937435176084169e-12	3.1692801520241665e-08	0.0006411499645847243	3.557365395291379e-05	0.6838614092123921	3.1402219120203107e-09	1.3790261054949375e-08	0.0014481183782736333	3.742853360679071e-10	1.5025464982411147e-05	0.09999848662233331	6.6987826890418184e-12	0.0004825856391112499	1.2309692745886718e-05	5.465191890769857e-07
8.273600129815579e-07	0.49993583953165127	0.19989524298799366	1.652754569889987e-05	7.954562291934838e-06	0.7999313519971117	0.0006123571913166011	0.7069732067826415	0.0985319637182482	1.668760911689398e-10	9.685279173679525e-07	6.069538066874351e-06	4.692909313438563e-07	0.0017918596657767218	7.357848570859791e-05	1.999961266940547	5.653280105075066e-10	0.2975327714783465	4.558777658558313e-08	0.5999999992614127	0.019987010712763396	0.001999654425011404	0.49998124628627466	7.164178794054255e-08	0.006983168652859315	0.09997997062398041	1.4001005399019271e-07	3.96893074295818e-06	4.419443938947933e-09	0.001412340426222646	0.39953470585929535	3.1653960290556786e-08	1.4261980036511156e-08	0.9986051479796345	0.2917815759155732	3.2747522511813804e-11	0.0014926526258813042	3.0198892467015137e-05	6.513036936757744e-09	7.406917421765553e-07	4.769844686374068e-08	1.1405069037627098e-06	0.49951156722671786	4.831488184707277e-07	3.095572193722749e-07	1.3113527157221012	2.2934962278794255e-08	5.2979887565739404e-06	2.987946947719875e-08	7.265692580114664e-07	3.1595967834171786e-06	1.3858858422473243e-10	1.2706538342988728e-05	2.7346666619350904e-06	1.058415393113862e-05	1.4447247931719443e-07	0.49883357159414704	3.2786607514320377e-07	4.462137358119335e-12	1.1262452727824763e-06	1.9721980460608964e-15	0.19998475443451919	2.8992352970452343e-06	3.025995993378133e-07	3.4556721320382047e-07	1.1929316257187783e-07	1.8739544607169957e-05	3.4515141620447944e-10	0.49999820781474186	2.848555897476855e-12	6.328478654446148e-05	8.197271989319435e-08	8.567965492154346e-05	0.1985310334873028	6.583694288208692e-11	1.1988189852417993e-05	1.5390853474300762e-08	0.6784805051873619	0.7999693104797393	5.19267253201182e-08	2.2857516537598245e-07	0.0004477203048383582	2.0011998580190178e-05	6.403200536573183e-07	1.9658945111686453e-06	6.66034297786316e-15	0.001100451475731871	8.821192751566505e-07	2.546080094838563e-14	1.497024924639608e-11	6.241392667745804e-07	5.185930192188133e-07	3.3345810864058004e-08	0.00010010427955907678	7.217020800288267e-12	3.1430870971992995e-08	0.0006487281982546954	3.646263327064712e-05	0.6804506362046244	3.112610617891418e-09	1.4169118012360393e-08	0.0014662496042495633	3.934368204028365e-10	1.5222630518027848e-05	0.09999847603798635	7.775395816240739e-12	0.0004884327732829105	1.2686687637288307e-05	5.5024697950937e-07
8.201187174930902e-07	0.499934627830633	0.1998961355346519	1.6719651773296213e-05	8.019850765915591e-06	0.799930072208054	0.0006192515333288803	0.7069189760517399	0.09851383846064095	1.7471618949627022e-10	1.0234479078166821e-06	6.12423142952691e-06	4.7251578085613796e-07	0.0017841644106232266	7.295162043831992e-05	1.9999609253675983	6.528472802363737e-10	0.297507069330669	4.521554180877716e-08	0.5999999992291182	0.01998661172010852	0.001999628217356271	0.49998107402741604	7.105047144891714e-08	0.006928856697236705	0.09997974493066307	1.38866900387305e-07	3.9345468463170945e-06	4.385119524238034e-09	0.0013998763739409953	0.39952994017958277	3.145982865275216e-08	1.41367516011425e-08	0.9985958100704103	0.2918237184047206	3.455349237919692e-11	0.0015361743353475821	3.24417982402054e-05	6.6724368212883115e-09	7.342121382945186e-07	4.730664514811002e-08	1.1311147650377098e-06	0.4995057853569524	4.867307033719657e-07	3.075656402418185e-07	1.3147464770720387	2.2745292639582098e-08	5.254872195033692e-06	2.9694097203058013e-08	7.314819986282581e-07	3.228810830880889e-06	1.4320499415186163e-10	1.2854365054100754e-05	2.7878395343028794e-06	1.0689357291948544e-05	1.5267390292948594e-07	0.49881995476788404	3.2578513783462693e-07	4.546000932191243e-12	1.1163628418275476e-06	2.2983133030697527e-15	0.19998455757534528	2.875655134441811e-06	3.2011762940841294e-07	3.717736421080436e-07	1.2010943835469516e-07	1.8911422236299346e-05	3.5765235672248223e-10	0.4999981973740269	2.8554115429762296e-12	6.272964081396881e-05	8.338406959937976e-08	8.629780974492052e-05	0.19851290720344336	6.581917432864347e-11	1.2108674229262058e-05	1.5536060289083812e-08	0.6784363721548217	0.7999670330753332	5.1570240834907414e-08	2.3252619522349654e-07	0.00045227039765761545	2.0237844449320938e-05	6.445672429890424e-07	1.9857998614203764e-06	7.910196295150374e-15	0.001110921637333039	8.966584582036301e-07	2.973505599198848e-14	1.700059241384401e-11	6.190034100474334e-07	5.223204664692999e-07	3.472607447278054e-08	9.925035868133047e-05	7.502121135902748e-12	3.117143443458691e-08	0.000656221841619374	3.7359527153594125e-05	0.6770568744982023	3.0852804075257182e-09	1.4550347505970639e-08	0.0014843575063905646	4.1323040779406497e-10	1.5419679361591426e-05	0.09999846560564417	9.001624962809007e-12	0.0004942146430483294	1.306816226209511e-05	5.537802951220521e-07
8.129510171181116e-07	0.499933410278805	0.19989701975532864	1.6909617918634507e-05	8.084279039862633e-06	0.7999287863399481	0.0006260692927792723	0.706868552838194	0.09849573683056058	1.8279250271955007e-10	1.0804071419455795e-06	6.1783303888950185e-06	4.757017387904563e-07	0.0017765204344602236	7.233072552424552e-05	1.9999605879277418	7.520709428272422e-10	0.29748165309744523	4.484665506368766e-08	0.5999999991959674	0.019986207638706836	0.0019996005269849538	0.4999809040037662	7.046483453769413e-08	0.0068783528994634776	0.09997952174549872	1.3773545324615967e-07	3.900523310347138e-06	4.3511062969117364e-09	0.0013875367830996606	0.3995252146667291	3.126359742446875e-08	1.4012798441246496e-08	0.9985865596645357	0.2918621679613974	3.642567021007276e-11	0.0015801807683391872	3.480878187034348e-05	6.832483288729458e-09	7.277983937283457e-07	4.6918382162198445e-08	1.1217934004634486e-06	0.49950006802456465	4.901313519795071e-07	3.0555719380993457e-07	1.3181233119688232	2.255741628709045e-08	5.212099915532486e-06	2.9506537181112e-08	7.363476839084694e-07	3.298476389236458e-06	1.478865007743052e-10	1.300050730153956e-05	2.841311582027205e-06	1.0793498400925751e-05	1.6118020275679946e-07	0.4988064899186109	3.236882095547142e-07	4.6283652468370464e-12	1.1065808437158398e-06	2.671292619811212e-15	0.19998436082998441	2.8522620258270578e-06	3.383016367690633e-07	3.994626200361189e-07	1.2091813429881433e-07	1.9081062416302764e-05	3.703589116682199e-10	0.49999818708603594	2.8616120242317987e-12	6.218014939201377e-05	8.478464946548744e-08	8.690832955215567e-05	0.1984948047498712	6.579018604855666e-11	1.222799044844082e-05	1.5679492558869472e-08	0.6783917486205687	0.7999646297935402	5.121772857974793e-08	2.364937870647353e-07	0.0004567806135078588	2.046118061271557e-05	6.487716630054048e-07	2.005516837518936e-06	9.367337652039906e-15	0.001121276256534884	9.110831435374972e-07	3.4633616093069594e-14	1.9263367876693074e-11	6.139059366824936e-07	5.258593940058557e-07	3.6135890015386696e-08	9.840443763679483e-05	7.792675031746243e-12	3.091448910347463e-08	0.0006636318402140947	3.826423911897891e-05	0.6736800392489058	3.058228325515645e-09	1.493381733074223e-08	0.001502442106563599	4.3367456761282417e-10	1.5616612598764312e-05	0.09999845532034678	1.0395013768103075e-11	0.0004999319754360955	1.3454059656412894e-05	5.571229914303245e-07
8.058561215839691e-07	0.4999321869532871	0.19989789566940877	1.709746798740016e-05	8.14785633837699e-06	0.7999274944730598	0.0006328113204129915	0.7068216688246961	0.09847765880034681	1.9110748633407347e-10	1.1394369331001679e-06	6.231841167075387e-06	4.788493339493232e-07	0.0017689267395332592	7.171577461440158e-05	1.999960254577575	8.643178592246283e-10	0.29745651958285513	4.448112528773044e-08	0.5999999991619553	0.0199857985142899	0.001999571299861463	0.49998073619147015	6.98848640595629e-08	0.006831388949532978	0.09997930104060351	1.3661558618957803e-07	3.8668554146407e-06	4.317405241711308e-09	0.0013753204973030353	0.39952052891181217	3.10655600618879e-08	1.389010699430426e-08	0.9985773956952761	0.29189719161397093	3.836507790031278e-11	0.0016246658167018502	3.730425075320578e-05	6.99312593539827e-09	7.214498015053641e-07	4.6533668913271776e-08	1.1125439413200135e-06	0.4994944145086509	4.933541845224225e-07	3.0353457203909415e-07	1.3214833048334347	2.237133289808648e-08	5.1696754249436985e-06	2.931708565670597e-08	7.411667850097432e-07	3.3685872386159707e-06	1.5263188047397332e-10	1.314498365453406e-05	2.895079003651031e-06	1.0896588052202829e-05	1.69996063853807e-07	0.49879317534651996	3.21577954108439e-07	4.709202032404217e-12	1.0968982183743794e-06	3.09685657176488e-15	0.199984164197351	2.829057989973061e-06	3.5716222964142035e-07	4.286881637628053e-07	1.2171932661428507e-07	1.9248489133063557e-05	3.832679423431798e-10	0.49999817694555937	2.867176253369959e-12	6.163625163935728e-05	8.617436877862298e-08	8.751132799472673e-05	0.19847672609235148	6.575033406713438e-11	1.2346150356915344e-05	1.582116774096555e-08	0.6783466406839954	0.799962096166903	5.086911259477098e-08	2.404777136568587e-07	0.00046125135837598273	2.0682034970708176e-05	6.529337431323626e-07	2.02504735783295e-06	1.1061660143700933e-14	0.001131516600282184	9.253926707787209e-07	4.023405902190501e-14	2.1780224732859655e-11	6.088474914819079e-07	5.29213407051567e-07	3.7575161632451985e-08	9.756649543993011e-05	8.088618399839866e-12	3.066002930555618e-08	0.0006709591306170067	3.917667370745236e-05	0.6703200460356781	3.031451424711204e-09	1.5319396617048448e-08	0.0015205034267715635	4.547775524849307e-10	1.5813431315581747e-05	0.0999984451773978	1.1974778171310529e-11	0.0005055854913498596	1.3844323480476534e-05	5.60278967113455e-07
7.988332458727311e-07	0.4999309579303669	0.1998987633028426	1.728322559461498e-05	8.210591785173951e-06	0.7999261966867941	0.0006394784576959519	0.7067780746733028	0.09845960434220842	1.9966351516999787e-10	1.2005679866413652e-06	6.284769899316382e-06	4.819590790300627e-07	0.0017613823961292092	7.11067379826716e-05	1.9999599252741638	9.910274171377902e-10	0.2974316656334577	4.411895675106607e-08	0.5999999991270774	0.01998538439217021	0.001999540481221935	0.4999805705669271	6.931054118847126e-08	0.006787715515592597	0.09997908278839647	1.3550717367408856e-07	3.833538539743482e-06	4.284016880905554e-09	0.0013632263537392477	0.39951588251032616	3.086598968944814e-08	1.3768663760316436e-08	0.99856831712428	0.2919290374348288	4.0372714434790824e-11	0.001669623440509616	3.993266935038525e-05	7.154315039684771e-09	7.151656592648413e-07	4.6152511245933584e-08	1.1033673566739086e-06	0.4994888240950425	4.964026791408612e-07	3.015002766813237e-07	1.3248265396658065	2.2187039875498758e-08	5.127601615737197e-06	2.912601842377625e-08	7.459397674500774e-07	3.4391372444803137e-06	1.5743988714438147e-10	1.3287812508899414e-05	2.9491380344453004e-06	1.0998636924778253e-05	1.791260797733958e-07	0.49878000936855	3.194568464997605e-07	4.788486189374446e-12	1.0873139098113346e-06	3.581298767940044e-15	0.1999839676763626	2.806044701711751e-06	3.767098152168456e-07	4.595050161405694e-07	1.2251309059484616e-07	1.9413726116830127e-05	3.963762216328113e-10	0.49999816694767535	2.872122667853634e-12	6.109788727673615e-05	8.75531512062042e-08	8.810691485584199e-05	0.19845867119668054	6.569996511637357e-11	1.2463165675123545e-05	1.5961103099830227e-08	0.678301054376726	0.7999594276701397	5.0524320057088915e-08	2.444777494057773e-07	0.0004656830338651204	2.0900435120706572e-05	6.570539076676796e-07	2.044393320158962e-06	1.302672082876481e-14	0.0011416439161837887	9.39586509940097e-07	4.662189155703976e-14	2.45743522549185e-11	6.038286285037678e-07	5.323861636115804e-07	3.904378556522663e-08	9.673650497061168e-05	8.389884336887774e-12	3.040804686503352e-08	0.0006782046398138387	4.00967364686879e-05	0.6669768108585137	3.0049467702408997e-09	1.5706955890724007e-08	0.0015385414891563394	4.765473948906315e-10	1.6010136597004318e-05	0.09999843517234996	1.376192784622474e-11	0.0005111759049582237	1.4238898014589119e-05	5.632521533010286e-07
7.918816108379429e-07	0.4999297232855147	0.1998996226873892	1.746691410401195e-05	8.272494404130921e-06	0.7999248930597123	0.0006460715364661884	0.7067375386742372	0.09844157342822951	2.084628827409532e-10	1.2638303928642186e-06	6.337122635893832e-06	4.850314714334505e-07	0.0017538865363329853	7.050358293472207e-05	1.9999595999750392	1.1337678919423897e-09	0.29740708813823047	4.376014958145342e-08	0.5999999990913286	0.019984965317248547	0.001999508015596159	0.4999804071067889	6.874184215549225e-08	0.0067471008928483	0.09997886696161114	1.344100910989435e-07	3.8005681642308544e-06	4.25094132671535e-09	0.0013512531852959652	0.39951127506214923	3.0665140313049536e-08	1.3648455316477963e-08	0.9985593229397478	0.29195793589065944	4.24495553861146e-11	0.0017150476674165681	4.2698557514930994e-05	7.316001576019355e-09	7.0894526984846e-07	4.577491042210708e-08	1.094264467033316e-06	0.49948329607680353	4.99280360626142e-07	2.9945663085692525e-07	1.328153100046922	2.20045326348308e-08	5.085880819003615e-06	2.893359203589515e-08	7.506670912586675e-07	3.510120355042797e-06	1.6230925364505354e-10	1.3429012075358337e-05	3.0034849461222005e-06	1.1099655583252542e-05	1.8857475147398553e-07	0.49876699031941735	3.17327184493226e-07	4.866195646191713e-12	1.0778268673793442e-06	4.131530300626988e-15	0.19998377126594116	2.7832235216227166e-06	3.9695459702568026e-07	4.919686244505167e-07	1.2329950064253589e-07	1.9576796843753775e-05	4.0968043860342524e-10	0.4999981570877332	2.8764692418442093e-12	6.0564996438343083e-05	8.892093378979742e-08	8.869519629302693e-05	0.1984406400286896	6.563941690313711e-11	1.257904799778641e-05	1.609931570951521e-08	0.6782549956632921	0.7999566197218332	5.018328096939169e-08	2.4849367040133516e-07	0.00047007603722598005	2.111640834546702e-05	6.61132575916761e-07	2.063556601853237e-06	1.5300109738788815e-14	0.0011516594330992546	9.536642520845366e-07	5.3891179479075266e-14	2.7670553130471908e-11	5.988498187096133e-07	5.353813634076561e-07	4.054165045076644e-08	9.591443369164076e-05	8.696403244702782e-12	3.015853142750367e-08	0.0006853692846890987	4.102433394739414e-05	0.6636502501363594	2.9787114428979795e-09	1.6096367128654334e-08	0.0015565563160012475	4.989919040237733e-10	1.6206729525653297e-05	0.0999984253009912	1.5779393562250593e-11	0.0005167039231971911	1.4637728154447026e-05	5.660465037207058e-07
7.85000443732226e-07	0.49992848309339805	0.1999004738599385	1.7648556616722153e-05	8.333573120341544e-06	0.7999235836695437	0.0006525913786665741	0.7066998454884075	0.09842356603037561	2.1750780066612302e-10	1.329253620549123e-06	6.388905347790048e-06	4.880669950658572e-07	0.0017464383483738772	6.99062741717327e-05	1.9999592786381932	1.2942451703798328e-09	0.2973827840284681	4.340470022880003e-08	0.5999999990547051	0.019984541334021517	0.0019994738468292815	0.49998024578795836	6.817873890399416e-08	0.006709329746180182	0.09997865353330464	1.3332421485655145e-07	3.7679398626940113e-06	4.218178328289777e-09	0.0013393998224375	0.39950670617150924	3.0463247976428224e-08	1.3529468329492541e-08	0.9985504121547596	0.29198410109906386	4.459655244509766e-11	0.001760932591972575	4.560648880698746e-05	7.478137227570505e-09	7.027879418427435e-07	4.5400863642934214e-08	1.0852359569557011e-06	0.4994778297546338	5.019907899918463e-07	2.974057900666616e-07	1.331463069140905	2.1823804859438222e-08	5.04451485309887e-06	2.8740044962011567e-08	7.553492111128762e-07	3.5815305988463314e-06	1.6723869322809492e-10	1.356860037013534e-05	3.0581160465235824e-06	1.1199654478653007e-05	1.9834648632035036e-07	0.4987541165524433	3.1519109959898297e-07	4.9423112197773085e-12	1.068436046840285e-06	4.755126421554099e-15	0.1999835749650139	2.7605955234605787e-06	4.1790657253236637e-07	5.26135118561058e-07	1.2407863029023136e-07	1.9737724537616814e-05	4.231772030311412e-10	0.4999981473613374	2.8802334995743672e-12	6.003751971606897e-05	9.027766599666326e-08	8.927627506286284e-05	0.1984226325542485	6.556901836510982e-11	1.2693808794812313e-05	1.623582245619268e-08	0.6782084704418397	0.7999536676861285	4.984592830238449e-08	2.5252525444282204e-07	0.0004744307613911514	2.1329981604078926e-05	6.651701623152978e-07	2.0825390599795986e-06	1.7923846349075904e-14	0.001161564361695546	9.676256005330706e-07	6.214521051542894e-14	3.1095317954412725e-11	5.939114570195055e-07	5.382027376381905e-07	4.2068637615464685e-08	9.510024429160685e-05	9.0081029495263e-12	2.991147074861969e-08	0.0006924539716226504	4.195937366972277e-05	0.6603402807050235	2.952742542005468e-09	1.648750381032763e-08	0.0015745479297329826	5.221186628909019e-10	1.6403211180701244e-05	0.09999841555933144	1.8052160222968636e-11	0.0005221702453669203	1.5040759405972396e-05	5.686659856146187e-07
7.78188978537351e-07	0.4999272374278944	0.199901316861911	1.782817596351748e-05	8.393836761194802e-06	0.7999222685932013	0.000659038796156508	0.7066647949872202	0.09840558212049946	2.2680039817223657e-10	1.3968665111970005e-06	6.440123920582741e-06	4.91066118931902e-07	0.0017390370715677872	6.931477411443557e-05	1.9999589612220727	1.4743118844020895e-09	0.2973587502775253	4.305260189876071e-08	0.5999999990172029	0.01998411248658936	0.001999437918103704	0.4999800865875871	6.762119966430498e-08	0.0066742019500426394	0.09997844247686408	1.322494224779889e-07	3.735649299845998e-06	4.185727313569741e-09	0.0013276650948442132	0.3995021754469461	3.0260531855485914e-08	1.3411689565867538e-08	0.9985415838057573	0.2920077319879266	4.681463298595542e-11	0.0018072723749065884	4.8661088799835534e-05	7.640674397584225e-09	6.966929897339294e-07	4.503036450881402e-08	1.0762823866370548e-06	0.49947242443718093	5.045375549221859e-07	2.9534975258835714e-07	1.3347565296970993	2.164484872461287e-08	5.003505069059852e-06	2.854559868149731e-08	7.599865764659767e-07	3.6533620824973883e-06	1.7222690093333242e-10	1.3706595207696986e-05	3.1130276793436313e-06	1.1298643949340156e-05	2.0844559718892427e-07	0.4987413864401813	3.1305056743376383e-07	5.016816479107925e-12	1.0591404112529324e-06	5.460375808492386e-15	0.19998337877251382	2.7381615187905607e-06	4.395755309717685e-07	5.62061288892579e-07	1.248505522221583e-07	1.9896532171738304e-05	4.3686304985247334e-10	0.4999981377643328	2.883432519413371e-12	5.951539819731201e-05	9.162330883273553e-08	8.985025073137921e-05	0.1984046487392688	6.548908991650632e-11	1.2807459412292632e-05	1.6370640040750354e-08	0.6781614845448692	0.7999505668744408	4.9512196856734985e-08	2.565722810691065e-07	0.00047874759501215637	2.1541181525549647e-05	6.691670765480787e-07	2.1013425314721835e-06	2.0944808098470846e-14	0.0011713598949886323	9.81470362656754e-07	7.149719490691316e-14	3.487690048216979e-11	5.890138687170969e-07	5.408540396076765e-07	4.36246213538983e-08	9.429389525305001e-05	9.324908820000846e-12	2.9666850946998236e-08	0.0006994595961891933	4.290176413008339e-05	0.657046819815098	2.9270371877454927e-09	1.6880240965074612e-08	0.001592516352923008	5.459350256723566e-10	1.659958263691738e-05	0.09999840594358997	2.0607406317960507e-11	0.0005275755628197818	1.5447937879686887e-05	5.711145714631624e-07
7.714464563725629e-07	0.49992598636210445	0.19990215173871717	1.8005794697564917e-05	8.453294057427874e-06	0.7999209479067928	0.000665414590582642	0.7066322011723588	0.09838762167034644	2.3634272166557325e-10	1.466697273852547e-06	6.490784170092845e-06	4.940293015649493e-07	0.001731681991722773	6.872904319117846e-05	1.9999586476855766	1.6759769213822566e-09	0.29733498390049046	4.27038449041277e-08	0.5999999989788185	0.01998367881866386	0.0019994001719611256	0.49997992948307357	6.706918946509204e-08	0.006641531508322992	0.09997823376601092	1.3118559255593453e-07	3.703692231383384e-06	4.153587426416338e-09	0.001316047832868413	0.39949768250127293	3.005719529824764e-08	1.3295105900165208e-08	0.9985328369511592	0.29202901337486864	4.91046996621597e-11	0.001854061242388816	5.1867033379058926e-05	7.803566219575648e-09	6.90659734459516e-07	4.466340343736048e-08	1.0674042024260524e-06	0.49946707944128144	5.069242609582125e-07	2.9329036933572973e-07	1.3380335640521361	2.146765509732809e-08	4.9628523903931e-06	2.8350458725516955e-08	7.645796316592648e-07	3.725608988528061e-06	1.7727255495453935e-10	1.3843014195270736e-05	3.168216223787616e-06	1.1396634221973735e-05	2.188763016569984e-07	0.49872879837489376	3.109074175412911e-07	5.089697611039774e-12	1.049938931697185e-06	6.256332095587588e-15	0.19998318268738052	2.7159220802773077e-06	4.6197105139197874e-07	5.998045642274587e-07	1.2561533829282777e-07	2.005324247100845e-05	4.507344435410079e-10	0.49999812829278995	2.8860829536520556e-12	5.899857349307703e-05	9.295783400781832e-08	9.041721986423516e-05	0.19838668854970673	6.539994368114716e-11	1.2920011073562384e-05	1.6503784981425015e-08	0.6781140437399905	0.7999473125471697	4.9182024744786784e-08	2.606345315698192e-07	0.0004830269224984324	2.1750034404401545e-05	6.731237236467181e-07	2.119968833308824e-06	2.441518969990917e-14	0.0011810472088371825	9.95198442162877e-07	8.207099976936976e-14	3.904539530539803e-11	5.841573154217585e-07	5.433390360841091e-07	4.520946919782031e-08	9.349534136289665e-05	9.64674388379139e-12	2.9424656729806807e-08	0.0007063870429349357	4.385141477829985e-05	0.6537697851298891	2.901592523145016e-09	1.7274455215621113e-08	0.0016104616082885112	5.704481153141329e-10	1.6795844963833075e-05	0.0999983964501835	2.3474649288394116e-11	0.0005329205587192987	1.5859210284768207e-05	5.733962313823567e-07
