Cytosolic ATP	Cytosolic Calcium	Cytosolic Sodium	Cytosolic IP3	ER Calcium	Values[n]	Values[V]	Cytosolic ADP	Values[Vca]	Values[Vk]	Values[Vna]	Values[Vnaca]	Values[pvca]	Values[f_CRAN]	Values[p_CRAN]	Values[pna]	Values[f_5]	Values[b_5]	Values[F1]	Values[F4]	Values[F5]	Values[B2]	Values[B3]	Values[B4]	Values[B6]	Values[D]	Values[f_Ca]	Values[Okatp]	Values[n_infinity]	Values[tau_n]	Values[I_Vca]	Values[I_CaPump]	Values[I_NaCa]	Values[I_CRAN]	Values[I_Na]	Values[I_NaK]	Values[I_KDr]	Values[I_KCa]	Values[I_KATP]	Values[Jerp]	Values[O_infinity]	Values[Jout]
942.5796715031042	0.085080757792112	9858.202146563184	0.32999771206054335	22.799965463158824	0.0012793164203702358	-60.16879105970515	3057.4203284968958	138.02598308009837	-75.01470050173072	70.92374101047413	-63.280743128774326	0.012950868648663705	-0.7	-60.16879105970515	0.004156564676690871	0.0006489856919586317	0.0924519611810249	239.51524795724612	0.96	0.6117207203365819	0.3057420328496896	0.047196800000000004	0.9900000000000001	13572.096	360.9659046920521	0.34382896151973524	0.013093687338021935	0.0013645820415640248	11.542866017608498	-1976.4317547868473	839.8220868282082	0.01584325678666291	-5521.37542013282	-653.8735058170467	1644.9919984559763	56.97784717353849	663.5789714147987	4665.30471557929	0.002954715238965285	0.0005750514702041877	2.287163143951078e-15
943.6243028859393	0.08509305146573602	9858.218705987274	0.3299974990913106	22.7999623082523	0.0012867557511077776	-60.125124066193095	3056.375697114061	138.02405205500128	-75.01470050173072	70.92369611049871	-63.277015778506424	0.013009758430980541	-0.7	-60.125124066193095	0.004134031936622211	0.0006495160105357516	0.09237647575540002	239.51645494443397	0.96	0.6128990926550549	0.3056375697114061	0.047196800000000004	0.9900000000000001	13572.096	361.5494155838942	0.34395936153661893	0.013083854909413262	0.0013731093791992555	11.544163103424404	-1984.9621442686089	839.9628668047999	0.01605818980261214	-5515.528600296277	-650.1120094405261	1654.69880224667	57.47774432996063	665.7831965613668	4675.513385884629	0.0029555451421739787	0.0005750898294693465	2.287162634023421e-15
944.6683596211255	0.08510587062306148	9858.23475498568	0.3299972897989853	22.799959222812237	0.001294255742101148	-60.08516976594687	3055.3316403788745	138.02203878681044	-75.01470050173072	70.92365259458666	-63.2731197898609	0.013063872698293405	-0.7	-60.08516976594687	0.00411352158240973	0.000650001619543895	0.09230746231386608	239.51762473146448	0.96	0.6140359636856062	0.30553316403788744	0.047196800000000004	0.9900000000000001	13572.096	362.10933899207896	0.34409534038504286	0.013074042066814522	0.0013809583096121916	11.54533361882982	-1992.7964619235627	840.1096495865216	0.016254136470506175	-5510.181132658604	-646.6891419193646	1663.9593597847784	57.967892644991444	667.8336548414051	4684.54350905852	0.0029564106322877625	0.0005751298885824194	2.28716212451205e-15
945.7118476354168	0.08511916861582781	9858.250321858233	0.3299970843305181	22.799956209622515	0.0013017570676748184	-60.04862891788923	3054.2881523645833	138.0199506372118	-75.01470050173072	70.92361038599809	-63.26907011642931	0.013113558195865469	-0.7	-60.04862891788923	0.004094852244025695	0.0006504460589301273	0.09224439010160158	239.51875938071518	0.96	0.6151345441779859	0.3054288152364584	0.047196800000000004	0.9900000000000001	13572.096	362.6474954997628	0.34423640381781306	0.013064248700087183	0.001388175894195926	11.546390517223927	-1999.9855604715344	840.2618992706475	0.016432628456002005	-5505.292377552881	-643.5743616223119	1672.8105674708975	58.44656837877874	669.742665969202	4692.4915496307085	0.0029573085734055254	0.0005751714977927981	2.2871616163122622e-15
946.7547723774014	0.08513290224826	9858.265432506716	0.3299968828196795	22.799953271217728	0.0013092092677761996	-60.01522814017027	3053.2452276225986	138.01779442264214	-75.01470050173072	70.92356941449593	-63.26488060179651	0.01315913714749452	-0.7	-60.01522814017027	0.0040778610492220695	0.0006508525720699156	0.09218677558449398	239.51986077980962	0.96	0.6161977787212992	0.30532452276225985	0.047196800000000004	0.9900000000000001	13572.096	363.1655545017952	0.34438209415430954	0.013054474704096616	0.0013948061975192602	11.547345223206044	-2006.5766518004325	840.4191196349876	0.01659506289474377	-5500.825265350003	-640.7402668561767	1681.2859325159206	58.912344682523674	671.5214614009034	4699.445580450891	0.002958236061572176	0.0005752145184308019	2.2871611102486814e-15
947.7971388776665	0.08514703148555763	9858.28011074017	0.3299966853882608	22.799950409905893	0.0013165694445477511	-59.984716475230215	3052.202861122334	138.0155764601051	-75.01470050173072	70.92352961551802	-63.26056407365615	0.013200910185875426	-0.7	-59.984716475230215	0.004062400940489307	0.0006512241445299296	0.09213417608050994	239.52093066386544	0.96	0.6172283809535232	0.3052202861122334	0.047196800000000004	0.9900000000000001	13572.096	363.6650541562611	0.344531987189204	0.013044719978114157	0.0014008906255235706	11.54820786480175	-2012.6137445386173	840.5808507984605	0.0167427206090515	-5496.745818216237	-638.1621384442336	1689.416031744484	59.36405316399401	673.1803343293875	4705.4863896294655	0.0029591904051095475	0.0005752588219772721	2.287160607081532e-15
948.8389517702689	0.08516151928571238	9858.294378381579	0.3299964921467225	22.799947627780693	0.001323801734335694	-59.956864266267054	3051.1610482297315	138.01330259365906	-75.01470050173072	70.9234909298878	-63.25613239765471	0.013239156414231372	-0.7	-59.956864266267054	0.004048339334731079	0.0006515635152118693	0.09208618745401936	239.52197062326692	0.96	0.6182288427853817	0.30511610482297313	0.047196800000000004	0.9900000000000001	13572.096	364.14740670760267	0.34468569041010944	0.013034984425585613	0.0014064678596171576	11.548987416666959	-2018.137663395735	840.7466672917833	0.016876772327099717	-5493.022984131673	-635.8177081010026	1697.2286994259582	59.80076917154895	674.7286882574102	4710.6878594949	0.002960169113289484	0.0005753042895253153	2.2871601075101383e-15
949.880215341174	0.08517633133911297	9858.308255512733	0.32999630319524825	22.799944926741425	0.0013308762183719502	-59.93146043376061	3050.1197846588266	138.01097823540903	-75.01470050173072	70.92345330315031	-63.251596561367116	0.013274135887125608	-0.7	-59.93146043376061	0.004035556103871013	0.0006518732073888297	0.09204243911226001	239.52298212150947	0.96	0.6192014626096434	0.3050119784658826	0.047196800000000004	0.9900000000000001	13572.096	364.61391446979854	0.3448428402374776	0.013025267953650296	0.0014115741538082644	11.549691870288427	-2023.18641811716	840.9161750712509	0.016998293039970903	-5489.628259630785	-633.686815023007	1704.749384740598	60.221776507368986	676.1751548529294	4715.117843869081	0.002961169878789337	0.000575350810947698	2.287159612178456e-15
950.9209335467463	0.08519143591862599	9858.321760566194	0.32999611862431566	22.799942308503788	0.001337768484250362	-59.90831151115723	3049.0790664532547	138.00860838917615	-75.01470050173072	70.92341668532276	-63.24696672238398	0.013306089879035903	-0.7	-59.90831151115723	0.004023942556528391	0.0006521555386649551	0.09200259208535988	239.52396650189982	0.96	0.6201483536449601	0.3049079066453254	0.047196800000000004	0.9900000000000001	13572.096	365.0657746302993	0.3450031004368526	0.01301557047294304	0.001416243319002258	11.55032833905287	-2027.795250077355	841.0890097960868	0.017108267217693998	-5486.535549836443	-631.7512306007656	1712.0013045162661	60.62655330724755	677.5276349598885	4718.838491964002	0.002962190567617071	0.000575398284415765	2.2871591216781363e-15
951.9611100524035	0.08520680365406925	9858.334910520105	0.32999593851559833	22.79993977461695	0.0013444587441848997	-59.88723949924037	3048.0388899475965	138.00619768604597	-75.01470050173072	70.92338103036626	-63.24225228099319	0.013335242943378175	-0.7	-59.88723949924037	0.0040133999149120315	0.0006524126456231459	0.09196633511401602	239.52492500175347	0.96	0.6210714663396353	0.3048038889947597	0.047196800000000004	0.9900000000000001	13572.096	365.5040919439159	0.3451661597291967	0.013005891897210332	0.0014205069765955171	11.550903183370968	-2031.9969375597752	841.2648342398635	0.017207600057003804	-5483.720872490561	-629.994399963736	1719.0057209108297	61.01474166634262	678.7933906887607	4721.906939463706	0.0029632292039333255	0.0005754466156772919	2.287158636553272e-15
953.0007482473823	0.08522240740583496	9858.34772097158	0.3299957629424421	22.799937326472538	0.001350931501352915	-59.86808110248557	3046.9992517526184	138.00375040436657	-75.01470050173072	70.9233462959868	-63.23746192077271	0.013361803208338543	-0.7	-59.86808110248557	0.0040038385618031665	0.0006526464918677861	0.09193338315247525	239.52585875774085	0.96	0.6219725950910291	0.3046999251752618	0.047196800000000004	0.9900000000000001	13572.096	365.9298826040613	0.34533173045329496	0.012996232143151666	0.0014243945615714196	11.551422086788266	-2035.821844262422	841.4433368361397	0.017297121540400928	-5481.162248101117	-628.4013126855394	1725.7820595326018	61.386135856330306	679.9790773956406	4724.3755655173045	0.0029642839615758427	0.0005754957176499541	2.2871581573029447e-15
954.0398512801739	0.08523822205010434	9858.360206315052	0.32999559197071915	22.79993496532081	0.0013571747361006998	-59.850685774341684	3045.960148719826	138.00127050361834	-75.01470050173072	70.92331244315172	-63.23260367778154	0.013385964439319489	-0.7	-59.850685774341684	0.003995176753752427	0.0006528588908046065	0.0919034738518363	239.5267688188857	0.96	0.6228533990901661	0.3045960148719826	0.047196800000000004	0.9900000000000001	13572.096	366.34408603836255	0.3454995462901462	0.012986591130070464	0.0014279335898953118	11.551890155609712	-2039.2982232596569	841.6242292124343	0.01737759662045479	-5478.839432338661	-626.9582852085491	1732.348154862349	61.740653057614	681.0908270725006	4726.292619719238	0.002965353149610066	0.0005755455097332403	2.2871576843857202e-15
955.0784220674865	0.08525422438677041	9858.372379786499	0.3299954256591695	22.799932692277093	0.001363179733132748	-59.83491527196464	3044.9215779325136	137.99876163903647	-75.01470050173072	70.92327943596958	-63.2276849701642	0.013407906112729346	-0.7	-59.83491527196464	0.003987340140703003	0.0006530515101736065	0.09187636666524157	239.52765614978688	0.96	0.6237154058653971	0.3044921577932514	0.047196800000000004	0.9900000000000001	13572.096	366.7475669792672	0.34566936128935244	0.012976968779773142	0.0014311496401135065	11.552311969884949	-2042.4522317882252	841.80724512804	0.01744972755487224	-5476.733851025009	-625.652878181766	1738.720324176929	62.07832673557485	682.1342664347621	4727.70237624806	0.002966435206173602	0.0005755959175111032	2.287157218221466e-15
956.1164633185821	0.08527039297342154	9858.384253585496	0.3299952640600484	22.799930508334054	0.0013689405290351374	-59.820642338756464	3043.8835366814183	137.99622718782837	-75.01470050173072	70.92324724135938	-63.2227126515786	0.013427794783110313	-0.7	-59.820642338756464	0.003980260892842607	0.0006532258873709106	0.0918518404735714	239.52852163951263	0.96	0.6245600251812173	0.3043883536681418	0.047196800000000004	0.9900000000000001	13572.096	367.14112334247085	0.34584094811089366	0.012967365016326848	0.0014340665285672018	11.552691651776518	-2045.3081330530229	841.992138566067	0.017514160739687833	-5474.828419584985	-624.4737488086406	1744.9135346434548	62.39928605943786	683.1145724955602	4728.645558686104	0.002967528687322092	0.0005756468722192227	2.287156759194779e-15
957.1539775530729	0.08528670799667598	9858.395838964376	0.3299951072196196	22.799928414370985	0.0013744535296344729	-59.8077497477202	3042.8460224469272	137.99367026952686	-75.01470050173072	70.92321582880865	-63.21769305262778	0.013445785024066362	-0.7	-59.8077497477202	0.003973877044130215	0.0006533834404912495	0.09182969184968738	239.52936610809843	0.96	0.625388558933511	0.3042846022446927	0.047196800000000004	0.9900000000000001	13572.096	367.52549184929813	0.34601409666310656	0.012957779765879649	0.0014367064260788747	11.553032918732603	-2047.88843567536	842.1786822530573	0.01757149165354711	-5473.107411435203	-623.4105396738545	1750.9415273325237	62.703741416482075	684.0365126594085	4729.159650745097	0.0029686322583976016	0.0005756983103313368	2.2871563076576007e-15
958.1909671131518	0.08530315116817044	9858.407146289166	0.3299949551785461	22.79992641116124	0.0013797172611720863	-59.79612966396788	3041.8090328868484	137.99109376247327	-75.01470050173072	70.92318517020827	-63.21263201432176	0.013462019985457228	-0.7	-59.79612966396788	0.003968132023928952	0.0006535254755735684	0.09180973388579969	239.53019031098822	0.96	0.62620220747292	0.30418090328868486	0.047196800000000004	0.9900000000000001	13572.096	367.9013516385157	0.3461886130021809	0.01294821295653358	0.0014390899215466647	11.553339123730296	-2050.213977068831	842.366666460805	0.01762226813132061	-5471.556369586606	-622.4537992074543	1756.8169035374128	62.99197462569456	684.9044709260719	4729.279106434676	0.0029697446870622364	0.0005757501732241496	2.2871558639313016e-15
959.2274341839891	0.08531970558232367	9858.418185141849	0.329994807972445	22.799924499382698	0.0013847319217495913	-59.7856825432308	3040.7725658160116	137.9885003262823	-75.01470050173072	70.92315523957521	-63.207534933838986	0.013476632650664674	-0.7	-59.7856825432308	0.003962973984194557	0.0006536531996046297	0.09179179423628882	239.5309949464851	0.96	0.6270020815029038	0.30407725658160106	0.047196800000000004	0.9900000000000001	13572.096	368.2693309995813	0.3463643178258076	0.012938664518143506	0.0014412361910463426	11.553613304005324	-2052.3041079447107	842.5558973715416	0.017666996045172814	-5470.161956894243	-621.5948683650801	1762.5512598738458	63.264321912097884	685.7224941258636	4729.035703339515	0.0029708648337428392	0.0005758024067208519	2.287155428309617e-15
960.2633807983987	0.08533635565958263	9858.428964343373	0.3299946656320917	22.799922679621623	0.0013894993321462961	-59.77631690571226	3039.7366192016016	137.98589241090383	-75.01470050173072	70.92312601298998	-63.20240678283771	0.013489745915360476	-0.7	-59.77631690571226	0.003958355580567295	0.0006537677228969322	0.09177571467452075	239.53178065742992	0.96	0.6277892038458787	0.3039736619201602	0.047196800000000004	0.9900000000000001	13572.096	368.6300084169762	0.34654104587390594	0.0129291343822624	0.00144316299628339	11.553858203528492	-2054.176705612944	842.7461964208103	0.017706140415460495	-5468.911923515876	-620.8258431051379	1768.1552253198317	63.52117148897016	686.4943005429611	4728.4586227532545	0.0029719916478555476	0.0005758549609067575	2.287155001059722e-15
961.2988088582475	0.08535308699563489	9858.439492060917	0.3299945281840032	22.79992095238372	0.0013940224585876576	-59.76794818285161	3038.701191141752	137.98327228040745	-75.01470050173072	70.92309746830595	-63.19725215589704	0.013501474000066349	-0.7	-59.76794818285161	0.003954233313150436	0.0006538700728622565	0.09176134906642154	239.53254803901743	0.96	0.6285645221905426	0.3038701191141753	0.047196800000000004	0.9900000000000001	13572.096	368.9839197683278	0.34671864433112787	0.012919622481933263	0.0014448868809342384	11.554076317174346	-2055.8483804058824	842.9373985658813	0.01774013136083667	-5467.794951108755	-620.1394637331259	1773.6385983275213	63.762945459122754	687.2233282790515	4727.574816851005	0.0029731241576643227	0.000575907789646034	2.2871545824253525e-15
962.3337201360177	0.08536988632993285	9858.449775815456	0.32999439565054534	22.799919318096126	0.0013983054552754923	-59.760498651496675	3037.6662798639823	137.9806420180679	-75.01470050173072	70.92306958512874	-63.192075280749584	0.013511922372916856	-0.7	-59.760498651496675	0.003950567418683127	0.0006539611945421829	0.09174856321865407	239.53329763934704	0.96	0.6293289091683728	0.30376662798639825	0.047196800000000004	0.9900000000000001	13572.096	369.3315584126714	0.3468969724955553	0.012910128751664822	0.0014464231498545561	11.554269904142583	-2057.3344658475753	843.12935191837	0.017769364360571083	-5466.800642364339	-619.5290961994386	1779.0103633440601	63.990100989167296	687.9127371586973	4726.4090373697245	0.0029742614682097684	0.0005759608504781254	2.2871541726273562e-15
963.3681162932545	0.08538674140923098	9858.459822574076	0.3299942680504576	22.799917777117386	0.001402353257192521	-59.75389644802917	3036.6318837067465	137.97800354788336	-75.01470050173072	70.92304234456584	-63.18688006206919	0.01352118898794653	-0.7	-59.75389644802917	0.003947321321567015	0.000654041962433761	0.09173723315356327	239.53402996615196	0.96	0.6300831733265558	0.3036631883706746	0.047196800000000004	0.9900000000000001	13572.096	369.67338138359395	0.3470759003328297	0.012900653127252823	0.0014477860430729622	11.554441023516503	-2058.6491993686673	843.3219161774701	0.01779420533710526	-5465.919388130718	-618.9886400797418	1784.2788068078107	64.20311481625558	688.5654498763771	4724.984148954659	0.002975402752128593	0.0005760141041805282	2.287153771866512e-15
964.4019988827923	0.08540364095643857	9858.46963876102	0.3299941453989629	22.79991632973947	0.0014061715979146378	-59.7480754603323	3035.5980011172087	137.97535863959243	-75.01470050173072	70.92301572919682	-63.18167009159441	0.013529364315870826	-0.7	-59.7480754603323	0.003944461527652557	0.0006541131816162485	0.09172724489628228	239.53474548760286	0.96	0.6308280598462931	0.3035598001117208	0.047196800000000004	0.9900000000000001	13572.096	370.00980983029234	0.3472553081480053	0.012891195545751088	0.0014489887335394044	11.55459154535201	-2059.805727766678	843.5149622671536	0.017814991136822396	-5465.142351813165	-618.512510368172	1789.4515361143099	64.40248358768048	689.1841558070117	4723.321169575854	0.0029765472475982613	0.0005760675146666477	2.2871533803240923e-15
965.4353693625178	0.08542057456302697	9858.479230326462	0.32999402770817693	22.79991497619556	0.0014097667302554568	-59.74297459749322	3034.5646306374824	137.97270892564987	-75.01470050173072	70.92298972288661	-63.17644868263989	0.013536532267021917	-0.7	-59.74297459749322	0.003941957220566893	0.0006541755965209074	0.09171849319830505	239.53544463732075	0.96	0.6315642586551076	0.30345646306374824	0.047196800000000004	0.9900000000000001	13572.096	370.341233598965	0.3474350854457275	0.012881755945337548	0.0014500434571183868	11.554723176586483	-2060.8162418746365	843.7083711003794	0.01783203328219162	-5464.461371004585	-618.0955698420688	1794.5355656009394	64.58871328012334	689.7713412775228	4721.439503099442	0.002977694251102452	0.0005761210486408388	2.287152998164071e-15
966.4682290981856	0.08543753265773671	9858.48860276057	0.3299939149872196	22.799913716662136	0.0014131454266762223	-59.738537645129426	3033.5317709018145	137.97005590625	-75.01470050173072	70.9229643107476	-63.17121888025719	0.01354277030860872	-0.7	-59.738537645129426	0.003939780153273702	0.0006542298925630349	0.09171088126979618	239.53612781540122	0.96	0.6322924056884925	0.30335317709018145	0.047196800000000004	0.9900000000000001	13572.096	370.66801197257075	0.3476151306002206	0.012872334265281137	0.0014509615249873931	11.55483747063964	-2061.691994288396	843.9020332154251	0.017845618646527672	-5463.868937352218	-617.7331106432368	1799.5373378923082	64.76231903390187	690.3292950408005	4719.35698994505	0.002978843115359645	0.0005761746754961664	2.2871526255337007e-15
967.5005793752357	0.08545450641100112	9858.497761152526	0.32999380724257776	22.799912551265844	0.001416314749859341	-59.73471264119459	3032.4994206247648	137.9674009644006	-75.01470050173072	70.92293947897946	-63.16598349186285	0.013548150269498583	-0.7	-59.73471264119459	0.003937904310297093	0.0006542767036636446	0.0917043196923075	239.5367953927165	0.96	0.6330130898662955	0.30324994206247646	0.047196800000000004	0.9900000000000001	13572.096	370.9904776087185	0.34779534984264787	0.01286293044582706	0.001451753437959459	11.554935848443693	-2062.443416669085	844.0958476784047	0.017856012660617378	-5463.358112640236	-617.4207977487978	1804.4627967368215	64.92381655364696	690.8601340610546	4717.090105515791	0.0029799932428943086	0.0005762283670080947	2.2871522625654767e-15
968.5324214067582	0.08547148766773104	9858.506710230344	0.3299937044783573	22.799911480088255	0.0014192819215373166	-59.731451455953035	3031.4675785932423	137.96474537654618	-75.01470050173072	70.92291521476119	-63.16074510880878	0.013552738870380995	-0.7	-59.731451455953035	0.003936305675602569	0.0006543166172927521	0.0916987256845947	239.53744771381636	0.96	0.6337268577132283	0.3031467578593242	0.047196800000000004	0.9900000000000001	13572.096	371.3089391540049	0.34797565654934653	0.012853544428118006	0.001452428961083815	11.555019613360209	-2063.080197130494	844.289721310346	0.017863461452003834	-5462.922472210039	-617.1546300818299	1809.3174369023316	65.07371721907411	691.3658207185161	4714.654094781493	0.0029811440815242555	0.0005762820971185751	2.2871519093784996e-15
969.5637563284555	0.08548846897581147	9858.515454335651	0.32999360669616606	22.799910503163666	0.0014220545233743923	-59.72871006185138	3030.436243671545	137.96209030821674	-75.01470050173072	70.92289150631953	-63.155506097474884	0.013556597292824603	-0.7	-59.72871006185138	0.003934962342888506	0.000654350171084502	0.091694023554021	239.53808509509142	0.96	0.6344342098308572	0.3030436243671545	0.047196800000000004	0.9900000000000001	13572.096	371.6236792954637	0.34815597154620426	0.012844176154234084	0.0014529970572915816	11.555089947717676	-2063.61121821716	844.4835690073246	0.0178681903364907	-5462.556140427265	-616.9309586505906	1814.106278846035	65.21253554786438	691.8481508434834	4712.06289364196	0.0029822951263320354	0.000576335842024212	2.2871515660777858e-15
