Ca_cyt	CaPr	CaM	CaER	Pr
0.06365148065338151	84.70176630188966	0.32345828083284	0.9851872735314173	35.29823369811036
0.47925108252765086	84.20901269567754	0.3285878728162711	0.999346182632425	35.79098730432232
0.28837005480255323	84.66850755734531	0.554639617117425	0.7061409798456063	35.33149244265457
0.2682510941273512	84.74758874552673	0.518171239058158	0.727868801028309	35.25241125447311
0.27342010182503607	84.92414370252612	0.4882212904747311	0.7123877584374689	35.07585629747374
0.282751445218536	84.99367140337164	0.45720062980908815	0.7236936580433669	35.00632859662827
0.2611196660158438	85.14056468930048	0.4318457325870223	0.7177331785839084	34.85943531069947
0.2954071602205511	85.19136198469218	0.40599112165392703	0.7223165921179062	34.808638015307814
0.24590630482892242	85.31651538724442	0.3856731225598482	0.7237214544218439	34.68348461275561
0.27516469629585244	85.26043261646927	0.36418917254514904	0.7519114992636006	34.739567383530776
0.24819308498398104	85.44499441727147	0.35840851155986464	0.7182946128763056	34.555005582728576
0.05910568573316437	85.12966325054515	0.3466713532913841	0.8561364126390609	34.870336749454864
0.06717944151590727	84.4941518837273	0.3445523050623098	1.0151148636268952	35.50584811627267
0.4281169145896597	84.28330142565166	0.5463191381875651	0.7758262767521341	35.71669857434841
0.27487981761861985	84.6171383555515	0.5671401387693442	0.7098553179381387	35.3828616444485
0.2923150765741942	84.71212966146207	0.5295684805813364	0.719320334909619	35.287870338537935
0.26560586671138964	84.87779770351732	0.4976156883648666	0.7165334190779763	35.12220229648268
0.2934529463566977	84.97920631536833	0.4664662772656523	0.7153689073031047	35.02079368463163
0.257290274098747	85.09823363710673	0.438726839541452	0.7223921826571917	34.90176636289324
0.29292828481601213	85.19939327934514	0.4135233844651467	0.7133962244945726	34.800606720654805
0.24454240243681025	85.27509184597024	0.3896739519630015	0.7304174859352468	34.72490815402972
0.29550012032693035	85.37773742838567	0.3710129948183422	0.7106776180035241	34.62226257161429
0.20614741796803226	85.39558523620856	0.3509337107301307	0.7486331257257371	34.604414763791375
0.058299045108571736	84.95097059431818	0.34344390648187795	0.9042386836614446	35.049029405681715
0.07587811790128099	84.33264127987202	0.34112143068120226	1.0567487198754915	35.66735872012792
0.35508645979712616	84.45040287021666	0.5836942682863652	0.7149333992101966	35.54959712978325
0.25906990766925897	84.65426831300573	0.5533548759363153	0.7183105688949403	35.34573168699417
0.30109132153766716	84.78089264687578	0.5185583622004618	0.7109456456961731	35.2191073531241
0.25921202490986367	84.90556244780481	0.48610124403633675	0.7227051377849946	35.0944375521951
0.2886163171242206	85.03618882143253	0.4571822013147718	0.711616514046031	34.96381117856732
0.2573575611354478	85.11637698561616	0.4290757124389984	0.727490650873092	34.88362301438369
0.2794676864757549	85.24703785466295	0.4058253690845953	0.7125482456307252	34.75296214533693
0.2489456044202723	85.27768073515664	0.3816604549131354	0.7366829601926405	34.72231926484326
0.27230578088061375	85.41789082960152	0.3650724737280156	0.7123783736514491	34.58210917039838
0.15001654014678126	85.33161065463271	0.34635672593098915	0.7832364753741259	34.668389345367174
0.06087991463733463	84.74305740457875	0.3431125336892219	0.9559031365067631	35.2569425954212
0.10682910182961024	84.15976018180821	0.3402280155562559	1.093124663534305	35.84023981819176
0.30945154975999695	84.55500264415363	0.579542402806539	0.7043440487150839	35.44499735584638
0.2589024681605309	84.67299435966704	0.5415663224290427	0.7254594706140874	35.327005640332956
0.28511895340652305	84.83997606491279	0.5087950802567495	0.7099311651634371	35.16002393508717
0.2705612440998212	84.92850536735287	0.47602056417546695	0.7242127829613689	35.071494632647045
0.2720772801707244	85.0771956960045	0.4483942173545783	0.7142875386016269	34.92280430399542
0.2795616043057417	85.14140277286936	0.4206459989343497	0.7241129067718706	34.8585972271305
0.2593462677281812	85.27305795349251	0.39807879461767803	0.7188201500771413	34.726942046507354
0.2926694232032987	85.3032262892452	0.37478984203214055	0.7262362298557411	34.696773710754705
0.24258041806623815	85.42890569274098	0.3581610363709307	0.7239674359272633	34.5710943072589
0.07165972222141821	85.17743564094813	0.34451850909994886	0.8432076501076584	34.822564359051746
0.06584972494680914	84.54390551366912	0.3423708037015904	1.0051903866444099	35.4560944863307
0.45461923723274716	84.24463256459337	0.5105264261047638	0.8146606234386872	35.75536743540642
0.279436804193255	84.61694526906352	0.5675834231270929	0.7083210585587174	35.383054730936394
0.28584337365096757	84.70766427944902	0.5298491625794861	0.7217739241455153	35.29233572055087
0.2680142393282639	84.8790108899282	0.49809554743277	0.7151481702531074	35.120989110071676
0.2919524051657213	84.97303659542202	0.46663516269314526	0.7171175871599168	35.02696340457787
0.2584025816364012	85.10061021716471	0.4392244981559025	0.7210223021438125	34.899389782835165
0.29489388508485437	85.19208230434265	0.41364693289065346	0.7146090197524545	34.807917695657196
0.24471754281319083	85.27940497479052	0.3902337717965481	0.7287355988025055	34.720595025209306
0.3022960356526859	85.36651788977674	0.37119682037982515	0.7115996982628146	34.63348211022315
0.21136295068214767	85.40732423010391	0.35170822174408634	0.7436199830593899	34.59267576989596
0.05803642609902343	84.97398547720019	0.343822595655177	0.8981719285200104	35.02601452279969
0.0743852032482644	84.35292294057881	0.3415354317767975	1.051637532266419	35.64707705942105
0.36204484813844195	84.43307762080721	0.5829542193471672	0.7182651634164007	35.56692237919265
0.26049200080515955	84.65051339415403	0.5550599446569185	0.7171887066032545	35.34948660584579
0.3018071760798374	84.77195223351569	0.519891653493652	0.7116684941074247	35.228047766484096
0.25935773436704007	84.90243884929987	0.4875335281008727	0.7220173259823659	35.09756115069995
0.2901248410701717	85.0293851284947	0.4583658642176908	0.7117566433910552	34.97061487150512
0.25642435624857945	85.11408380741275	0.4302796305520208	0.7270933285326048	34.88591619258703
0.28169993229590756	85.24183213303318	0.406841016127237	0.7122759675404426	34.75816786696659
0.24689188641291948	85.27712801631945	0.3826651824184027	0.7363298418984348	34.72287198368022
0.2755494048805599	85.41406838705578	0.36590071399817553	0.7116948380176636	34.585931612943895
0.16034242485408495	85.34360132969087	0.3467875406367846	0.7772265207268987	34.65639867030882
0.0603985179465583	84.76864048248908	0.3431739562304675	0.9495662936605587	35.231359517510704
0.09882409362262957	84.17892055255285	0.34040583138288927	1.090158007073182	35.82107944744696
0.3141007132235792	84.54465373655754	0.5807751752033595	0.7045362123513083	35.455346263442294
0.2575003875322418	84.6704461127388	0.5430365882389155	0.7249767866932594	35.329553887260985
0.2874796326769632	84.83368288217518	0.5100893339640433	0.7096200373228576	35.1663171178246
