cJun_P	TIMP1	TIMP3	PP4	MMP1	ADAMTS4	IL1_IL1R	OSM	cFos	MMP3	MMP13	IL1	SOCS3	STAT3_cyt	TIMP1_mRNA	TIMP3_mRNA	SP1	cJun_mRNA	cJun	TRAF6	p38	JNK_P	MKP1	MMP1_mRNA	ADAMTS4_mRNA	MMP3_mRNA	STAT3_P_nuc	DUSP16	Collagen2	MMP13_mRNA	JAK1	cFos_mRNA	cFos_P	proMMP1	OSMR	PTPRT	SOCS3_mRNA	Matriptase	proMMP3	proMMP13	IRAK2_TRAF6	STAT3_P_cyt	IRAK2	ADAMTS4_TIMP1	MMP1_TIMP3	TIMP1_DNA	MMP3_TIMP3	OSM_OSMRa	MMP13_TIMP1	IL1_IL1Ra	ADAMTS4_TIMP3	cFos_cJun	MMP1_TIMP1	ColFrag	MMP13_TIMP3	MMP3_TIMP1	OSMR_SOCS3	TRAF6_PP4	cJun_dimer	IL1R	IRAK2_TRAF6_PP4	IL1Ra	STAT3_nuc	Aggrecan_Collagen2	JNK	IL1_IL1R_IRAK2	JAK1_P	p38_P	OSM_OSMR	OSMRa	AggFrag	SP1_TIMP1_DNA
5.9949214096163275e-05	200.0000000050856	200.11196865093862	-2.081889732272147e-11	-9.538601479444875e-22	-1.5194527967338764e-16	20.032832500200488	974.5383913675356	1.5692199159755854e-05	-7.622241285980304e-19	1.819411891277053e-42	77.95160313472772	7.03156847317362e-07	98.32368431864944	20.000005399606366	20.000002699803193	3.5567772767258324e-27	4.999999999860295	99.99994010184582	99.98488046515351	99.99890734304563	0.001092656954350864	-2.8230518595583904e-14	-5.647988484382901e-12	-1.1295670812636311e-13	-5.647988484382901e-12	0.011895179082169386	-5.6454998634153966e-12	-1.4782672854278833e-18	-5.647988484382901e-13	99.64707736713267	0.0033278619329624223	2.2227147318941777e-14	-3.0214101552222784e-15	75.8644599122508	6.74836384729106e-06	0.00040423545405161	99.97760250861279	-6.035198619233311e-16	-3.02141110925235e-17	0.01511953483131711	1.6644204954365365	98.46225311761569	-2.9479912735143133e-19	-5.396809754563568e-27	2.0	-4.313011419790547e-24	0.0	1.62946358696288e-46	0.0	-4.915785615948635e-17	1.1212867902953178e-22	-1.618219976279348e-25	1.0665708598508076e-50	5.4344323547618024e-48	-1.2932457481340054e-22	1.198724102002847e-06	1.5099737018489937e-11	-6.8914700670563794e-09	78.44454015224663	7.101256484602284e-14	0.0	6.83188111703078e-09	100000.0	99.99890734304563	1.5226273475528824	0.35292263286725173	0.0010926569543508494	24.135538889025106	0.0	-1.478267285427883e-18	1.0670648849598247e-31
7.100135578593167e-05	200.00000000626514	200.11596637276787	2.1184884585533736e-12	-1.3018442473582798e-21	-1.9832208252302863e-16	20.52274920257532	973.7564329626102	1.932288808429389e-05	-1.0402536263852235e-18	3.388819779543652e-42	77.34951286727737	8.514487889553699e-07	98.14442619621678	20.000006420043597	20.00000321002181	6.608777021152918e-27	4.999999999822527	99.9999290613067	99.98331153192338	99.9987495555226	0.0012504444774060308	-3.587569734965734e-14	-7.1776218296838966e-12	-1.4354840427646148e-13	-7.1776218296838966e-12	0.013647400065496506	-7.174344163530813e-12	-2.0010115259690184e-18	-7.177621829683896e-13	99.62280904448679	0.003954784269713909	3.24622194803479e-14	-3.979441300810209e-15	75.12926025928982	8.023645030352903e-06	0.00048059782198091197	99.976802690992	-7.948480749352768e-16	-3.979442602894734e-17	0.016688468085932103	1.841926395570578	98.36404056637892	-3.990033786516581e-19	-7.631421099582204e-27	2.0	-6.098637411659628e-24	0.0	3.1448472956098207e-46	0.0	-6.653513909786485e-17	2.0102452179145305e-22	-2.288221135219327e-25	2.042380509637358e-50	1.0488595635914002e-47	-1.8286281029692238e-22	1.4913550723281726e-06	-9.623173341513592e-12	-8.448703747770615e-09	77.85797983188989	3.2691185629733143e-13	0.0	8.147167524945399e-09	100000.0	99.9987495555226	1.6192709655347919	0.37719095551312515	0.001250444477406009	24.870738249355096	0.0	-2.001011525969018e-18	2.054700852271164e-31
8.359307323291733e-05	200.00000000766323	200.11996401486206	1.3191267900951323e-11	-1.757862199990722e-21	-2.564191054114555e-16	21.000949012558976	972.9822252347635	2.3624031891644578e-05	-1.4045824760249824e-18	6.178021112271685e-42	76.75717560029643	1.0243056457956957e-06	97.95343533298009	20.000007587896526	20.00000379394827	1.2018700948612145e-26	4.999999999776417	99.99991648328192	99.98164511193929	99.99857575914898	0.001424240851011888	-4.521342338517859e-14	-9.045923153069986e-12	-1.8091320246550296e-13	-9.045923153069986e-12	0.015582878965886872	-9.041647138364442e-12	-2.6799136772384974e-18	-9.045923153069987e-13	99.59782812369235	0.004671837241904427	4.6793794107498e-14	-5.191621724652698e-15	74.4017738787011	9.483146670466254e-06	0.0005679848015653483	99.97600287976972	-1.036919845794584e-15	-5.191623482850645e-17	0.01835488808297105	2.0309817783919177	98.26364719761871	-5.343200349158628e-19	-1.0663704147909085e-26	2.0	-8.521565140615968e-24	0.0	5.933224948964666e-46	0.0	-8.910123176750207e-17	3.5317204602739523e-22	-3.1973692043227607e-25	3.8235394534967397e-50	1.9788680098029543e-47	-2.5550774585658533e-22	1.8410762694808753e-06	-2.2288950195457385e-11	-1.0284207970389723e-08	77.28105307314279	5.1582106968348905e-14	0.0	9.662116760401329e-09	100000.0	99.99857575914898	1.7179979142982342	0.40217187630755363	0.0014242408510118552	25.598224280222603	0.0	-2.6799136772384966e-18	3.8676952460558024e-31
9.787322198915568e-05	200.00000000931084	200.1239615772538	-2.2599660188812094e-11	-2.349997137478717e-21	-3.286214879098787e-16	21.467727952780617	972.215676080733	2.8690156451248734e-05	-1.877638343694009e-18	1.1040372975703054e-41	76.174361371853	1.2247723461838375e-06	97.75043545175625	20.000008918289158	20.00000445914458	2.1424945407587496e-26	4.99999999972051	99.99990221920001	99.9798791711163	99.99838498542148	0.0016150145785014448	-5.654018203798444e-14	-1.131222392236871e-11	-2.262376761612101e-13	-1.131222392236871e-11	0.017713298490008415	-1.1306694836170275e-11	-3.553624304321827e-18	-1.1312223922368713e-12	99.57214306836049	0.0054881906988503305	6.663274801850988e-14	-6.713108748971629e-15	73.68190902852102	1.1145766803219997e-05	0.0006675262221636808	99.9752030749459	-1.3407442107995801e-15	-6.713111099432727e-17	0.020120828872426687	2.231851238353259	98.16113896546422	-7.084443663900315e-19	-1.473616845368764e-26	2.0	-1.1775510184549386e-23	0.0	1.096052949190837e-45	0.0	-1.181396694768448e-16	6.088800763590765e-22	-4.418363108966496e-25	7.009262083164623e-50	3.6556598935440016e-47	-3.530665399065001e-22	2.256405646494432e-06	1.1202144604693566e-11	-1.2435334829392254e-08	76.71353184155615	8.498266150792532e-14	0.0	1.1400512664475603e-08	100000.0	99.99838498542148	1.8187402056632367	0.427856931639417	0.0016150145785013966	26.318088715073316	0.0	-3.5536243043218265e-18	7.128575844000599e-31
0.00011399891528903844	200.00000001124207	200.12795905997874	9.258560181633067e-12	-3.1123064318956206e-21	-4.1768870814922254e-16	21.923373328275503	971.4566946993374	3.4625217681960444e-05	-2.4866183973508765e-18	1.9363016232483145e-41	75.60084732304999	1.4561546760363627e-06	97.53516159009094	20.00001042729033	20.00000521364517	3.7483467704243815e-26	4.999999999653158	99.99988611225858	99.9780117432956	99.99817624683115	0.0018237531688376264	-7.019147736433451e-14	-1.4043665258508393e-11	-2.808645822922555e-13	-1.4043665258508393e-11	0.020050600177196357	-1.4036575156847491e-11	-4.668499245651672e-18	-1.4043665258508395e-12	99.54576225546487	0.006413576802451059	9.380216127350158e-14	-8.608535242558679e-15	72.96957526357596	1.3031583814409352e-05	0.0007804223266500126	99.97440327652049	-1.7192205457040073e-15	-8.608538355499611e-17	0.021988256727726432	2.4447877963433013	98.0565802319868	-9.306042575219504e-19	-2.0153066881255373e-26	2.0	-1.6103495818580103e-23	0.0	1.9850644818699286e-45	0.0	-1.551896611540485e-16	1.031307877988564e-21	-6.042408744322748e-25	1.2597932088128135e-49	6.62090114244107e-47	-4.828243020842791e-22	2.746762644554948e-06	-2.3327295973981194e-11	-1.4942866197679613e-08	76.15519516043908	2.4749841405200987e-14	0.0	1.3388583062220922e-08	100000.0	99.99817624683115	1.9214315112854163	0.45423774453502846	0.0018237531688375564	27.03042198966138	0.0	-4.668499245651671e-18	1.288114053739785e-30
0.00013213562772180536	200.00000001349434	200.13195646307588	3.3096875614540637e-12	-4.085829629068477e-21	-5.267966547334867e-16	22.368164035871228	970.7051915690997	4.154316763099357e-05	-3.264293587654775e-18	3.33666228595079e-41	75.0364174270373	1.7220325490960247e-06	97.30736039113246	20.000012131933953	20.000006065966982	6.443219577790826e-26	4.999999999572508	99.99986799732197	99.97604092824506	99.99794853755327	0.002051462446709379	-8.654534578460739e-14	-1.7315901427891148e-11	-3.463069298547432e-13	-1.7315901427891148e-11	0.02260697268196639	-1.730688033617431e-11	-6.07978606896323e-18	-1.7315901427891148e-12	99.51869397622671	0.007458300966356782	1.306379310221923e-13	-1.0953234399981648e-14	72.26468341310988	1.5161881666834002e-05	0.000907945260126709	99.97360348449345	-2.187382717155138e-15	-1.0953238486670563e-16	0.02395907177560669	2.6700326205303075	97.95003380535906	-1.2117958483788307e-18	-2.729328758949371e-26	2.0	-2.1808144870403257e-23	0.0	3.528790552702234e-45	0.0	-2.0208540892146886e-16	1.7180004397990886e-21	-8.183082576580363e-25	2.2226345370360664e-49	1.1770003478674914e-46	-6.5385253001672845e-22	3.3225258971474072e-06	-2.0611409921284504e-11	-1.7851185393977726e-08	75.60582884126345	-1.4605154182453097e-14	0.0	1.5655288540545612e-08	100000.0	99.99794853755327	2.026007122865317	0.4813060237731902	0.0020514624467092794	27.73531326436421	0.0	-6.079786068963229e-18	2.2846193872718204e-30
0.000152457291069326	200.00000001610854	200.13595378658775	-2.4714708335674172e-11	-5.3197259738801225e-21	-6.595825868142375e-16	22.802370860276174	969.9610784263359	4.9568531060286557e-05	-4.249916254970708e-18	5.65570490668651e-41	74.48086223037738	2.026273521133944e-06	97.06679039105028	20.000014050238246	20.000007025119128	1.0894204615589682e-25	4.999999999476478	99.99984770082696	99.97396489040732	99.99770083412066	0.0022991658793128688	-1.060260425101846e-13	-2.1213837959553798e-11	-4.242627409036582e-13	-2.1213837959553798e-11	0.0253948397775838	-2.1202443964868283e-11	-7.852942755958315e-18	-2.1213837959553794e-12	99.49094643699219	0.008633252165226769	1.8010948565260962e-13	-1.3834573865610899e-14	71.56714555887463	1.755917392978108e-05	0.0010514404862908245	99.97280369886472	-2.762664999741342e-15	-1.3834579186489946e-16	0.02603510958921329	2.9078147509395187	97.84156097705582	-1.5650453692969863e-18	-3.6625413816190505e-26	2.0	-2.92637012806192e-23	0.0	6.164700628813255e-45	0.0	-2.6099980011804055e-16	2.8176491943693944e-21	-1.098084475477203e-24	3.8538727714120585e-49	2.05622637210883e-46	-8.773693710410672e-22	3.9950921333180755e-06	3.4784627901150512e-12	-2.1208449419479572e-08	75.06522522636888	2.181031023008747e-14	0.0	1.8232653091549336e-08	100000.0	99.99770083412066	2.1324039133549157	0.5090535630077155	0.0022991658793127274	28.432850446033225	0.0	-7.852942755958315e-18	3.982024900082593e-30
0.0001751463828885214	200.00000001912932	200.13995103056055	2.451345450989927e-11	-6.872545197765852e-21	-8.201928912378003e-16	23.226256758131317	969.2242682436754	5.883699148226513e-05	-5.4902339766698484e-18	9.438700846783235e-41	73.93397860556509	2.3730465479239596e-06	96.81322230222551	20.000016201224057	20.000008100612032	1.8135848113135513e-25	4.999999999362747	99.99982504069544	99.97178185730598	99.99743209608128	0.002567903918702128	-1.291078927656286e-13	-2.5832402789079236e-11	-5.16630471969274e-13	-2.5832402789079236e-11	0.028426848098087553	-2.5818110945042333e-11	-1.0065089926751306e-17	-2.583240278907923e-12	99.46252776010293	0.009949912633976966	2.45962629062875e-13	-1.7353398470999694e-14	70.8768750136508	2.0247226644730715e-05	0.0012123281335129359	99.97200391963425	-3.4651896094389415e-15	-1.7353405345078865e-16	0.028218142744386873	3.1583508285202844	97.73122155816068	-2.005697418987852e-18	-4.872508828091632e-26	2.0	-3.8929890374504033e-23	0.0	1.0594431526304635e-44	0.0	-3.3449251380308213e-16	4.553788523782421e-21	-1.4608242697336195e-24	6.5739312950814475e-49	3.533823208847995e-46	-1.167154972582644e-21	4.776936147218835e-06	-5.0329032948411136e-11	-2.5066761544350904e-08	74.53318294277373	-1.7464069411765016e-14	0.0	2.115613949295142e-08	100000.0	99.99743209608128	2.2405602990949105	0.5374722398969841	0.00256790391870193	29.12312020941304	0.0	-1.0065089926751306e-17	6.827627577208864e-30
0.00020039400757453725	200.00000002260512	200.1439481950444	-6.158126052635692e-11	-8.81365074744132e-21	-1.0133338677299312e-15	23.64007712980376	968.4946752090335	6.94959866827558e-05	-7.040624932093608e-18	1.5522583723406523e-40	73.39556951488841	2.7668359948139773e-06	96.54643929107401	20.000018604932215	20.00000930246611	2.9751593458807533e-25	4.999999999228726	99.999799826255	99.96949011763192	99.9971412666396	0.002858733360369648	-1.563193188383172e-13	-3.127735264303815e-11	-6.255251401621648e-13	-3.127735264303815e-11	0.03171585460627502	-3.125954258813873e-11	-1.280661333277352e-17	-3.1277352643038138e-12	99.43344598475905	0.011420366906554544	3.328890389063799e-13	-2.1625593379473962e-14	70.19378630021761	2.3251079926622536e-05	0.0013921042645819108	99.971204146802	-4.318078196945655e-15	-2.1625602195148836e-16	0.030509882337808752	3.4218448298546535	97.61907391474348	-2.5517329888182935e-18	-6.429509285667502e-26	2.0	-5.136794530469657e-23	0.0	1.7927697253499753e-44	0.0	-4.255630933562393e-16	7.2583352874761e-21	-1.9275928154641137e-24	1.1041957723904274e-48	5.979982264187072e-46	-1.5400317295098187e-21	5.681671844872895e-06	3.068879806711303e-11	-2.9482344069671887e-08	74.00950666727715	-3.8587348220269865e-13	0.0	2.446507717075859e-08	100000.0	99.9971412666396	2.3504162029190616	0.5665540152408697	0.002858733360369373	29.806208018110542	0.0	-1.2806613332773521e-17	1.1526976115857808e-29
0.0002283999702050785	200.00000002658862	200.14794528009352	1.384817508268312e-10	-1.1224806574620643e-20	-1.2443255684699483e-15	24.04408007964136	967.7722147050201	8.170531297618317e-05	-8.96636363402858e-18	2.5176075251256244e-40	72.86544378494405	3.2124558880995507e-06	96.26623724956858	20.0000212824398	20.0000106412199	4.8134559506406e-25	4.999999999071545	99.99977185816647	99.96708802070849	99.99682727328248	0.0031727267175089948	-1.8824704160495771e-13	-3.7666114396573065e-11	-7.532951486146185e-13	-3.7666114396573065e-11	0.035274913795908025	-3.764405658335423e-11	-1.618292465696269e-17	-3.766611439657306e-12	99.40370906787507	0.01305731018787303	4.4672602442388797e-13	-2.6783772019893907e-14	69.51779513075732	2.6597068283500446e-05	0.0015923420691158537	99.9704043803679	-5.347788168439126e-15	-2.678378324735084e-16	0.03291197946769843	3.698487808432386	97.50517500234348	-3.22411881278898e-18	-8.418843621325237e-26	2.0	-6.725903296570278e-23	0.0	2.9896008287447697e-44	0.0	-5.377092491832058e-16	1.1418455004008291e-20	-2.523957539910379e-24	1.827780531862415e-48	9.9723340235528e-46	-2.016416414793772e-21	6.724114288739645e-06	-1.7567553117012527e-10	-3.451571104043127e-08	73.49400690216935	-4.731245310031215e-13	0.0	2.8203147923296348e-08	100000.0	99.99682727328248	2.4619130181892657	0.59629093212484	0.0031727267175086157	30.482198145128372	0.0	-1.618292465696269e-17	1.917800585517697e-29
0.0002593728436560418	200.00000003113672	200.15194228576644	3.624754611213871e-13	-1.4201936248958737e-20	-1.5191586418356455e-15	24.43850666571344	967.0568032887589	9.563773715525793e-05	-1.1344023992465494e-17	4.029947179403582e-40	72.34341589083894	3.7150643907300865e-06	95.97242505960939	20.000024255875413	20.00001212793771	7.685817258928375e-25	4.999999998888028	99.99974092835828	99.96457397336346	99.99648902838996	0.00351097161001442	-2.2554045063444788e-13	-4.512866022510963e-11	-9.025397876763624e-13	-4.512866022510963e-11	0.039117264644575954	-4.510150065610227e-11	-2.0316385714179854e-17	-4.512866022510961e-12	99.37332488492905	0.014874056068438099	5.946900787896487e-13	-3.2979090567224844e-14	68.84881838666837	3.031283966746363e-05	0.0018146929794597153	99.9696046203319	-6.584474178317155e-15	-3.2979104772606174e-16	0.03542602668206475	3.9884576433271284	97.38958039961595	-4.047189037078835e-18	-1.0943472365916521e-25	2.0	-8.742529787391685e-23	0.0	4.916641037894702e-44	0.0	-6.749905577990876e-16	1.7741208655021284e-20	-3.280778265393077e-24	2.9839398818469133e-48	1.6400622686271972e-45	-2.6209507357632903e-21	7.92034262963904e-06	-4.576275039538544e-11	-4.023184067591081e-08	72.98649976058485	2.702985859841904e-13	0.0	3.2418934286478473e-08	100000.0	99.99648902838996	2.574993573701682	0.6266751150708394	0.0035109716100139026	31.151173692988984	0.0	-2.0316385714179854e-17	3.146727421505619e-29
0.0002935300288198184	200.000000036311	200.1559392121262	-2.477606330732905e-13	-1.785707588999476e-20	-1.8445543845212608e-15	24.823591138956033	966.3483586721263	0.00011147961603772984	-1.426303682492149e-17	6.3709351153401265e-40	71.82930575013812	4.2801785108244005e-06	95.66482484906697	20.000027548433394	20.000013774216697	1.212033923971536e-24	4.999999998674675	99.99970681996767	99.96194644066074	99.99612542983131	0.0038745701686437096	-2.689161522297346e-13	-5.380841843002986e-11	-1.0761274494494064e-12	-5.380841843002986e-11	0.043256317309249295	-5.377516178670634e-11	-2.5348413480257084e-17	-5.380841843002986e-12	99.3423012308048	0.016884543537842665	7.856502856632096e-13	-4.0383200697814093e-14	68.18677409879764	3.4427373168742354e-05	0.0020608877047780918	99.96880486669399	-8.062377122376114e-15	-4.0383218559337215e-16	0.03805355939287532	4.29191879645728	97.2723443411214	-5.049062643997677e-18	-1.412703224314087e-25	2.0	-1.1285393314132064e-22	0.0	7.980255050605678e-44	0.0	-8.420981311139537e-16	2.7242695311941515e-20	-4.2351110469907316e-24	4.808039882704848e-48	2.662053823759515e-45	-3.383222568639927e-21	9.287763918649053e-06	-5.3828997610867886e-11	-4.670034734923057e-08	72.48680676155844	2.6672392162481264e-13	0.0	3.7166539874855346e-08	100000.0	99.99612542983131	2.6896020994854735	0.6576987691950943	0.0038745701686430105	31.813216613438453	0.0	-2.5348413480257084e-17	5.095741930153994e-29
0.0003310978086077269	200.0000000421776	200.15993605924072	-4.9660604592373026e-14	-2.2320522244852678e-20	-2.2280278177549847e-15	25.19956117294982	965.6467997023792	0.00012943152228387655	-1.7827402850136647e-17	9.953483800382045e-40	71.32293852540626	4.913689021011763e-06	95.3432722390161	20.000031184386962	20.00001559219348	1.888899626652709e-24	4.999999998427633	99.99966930728834	99.95920394281227	99.99573536154695	0.004264638452984126	-3.1916268231711313e-13	-6.386321731752352e-11	-1.277214503250331e-12	-6.386321731752352e-11	0.04770563959279468	-6.382270837180595e-11	-3.144176361266857e-17	-6.386321731752352e-12	99.31064582062751	0.019103343332238815	1.030444247076302e-12	-4.919033665816159e-14	67.53158142805603	3.897099541525553e-05	0.00233273718714461	99.96800511945405	-9.820239838144762e-15	-4.91903589843871e-16	0.04079605725159975	4.609022078884861	97.15351974933432	-6.262096153023252e-18	-1.8117247550054638e-25	2.0	-1.447244003146731e-22	0.0	1.2792429172859851e-43	0.0	-1.0444301766228459e-15	4.136831038337625e-20	-5.431230284317625e-24	7.651541739114271e-48	4.267379901491496e-45	-4.338581514363198e-21	1.0845177650103595e-05	-6.408318403549773e-11	-5.399565290730941e-08	71.99475463363632	2.6765616558118336e-13	0.0	4.250628414891108e-08	100000.0	99.99573536154695	2.805684193413819	0.6893541793723627	0.004264638452983189	32.46840772676634	0.0	-3.1441763612668575e-17	8.149736471257509e-29
0.000372311395416007	200.00000004880766	200.16393282718272	-2.436306067887156e-13	-2.774319094511582e-20	-2.6779537614998133e-15	25.566638083498585	964.9520463432376	0.00014970887417169377	-2.2157573120393572e-17	1.5376654618211542e-39	70.82414443604816	5.621875550007016e-06	95.0076165801092	20.000035189100227	20.000017594550116	2.910843814513267e-24	4.99999999814268	99.99962815572427	99.95634505458051	99.99531769411442	0.004682305885532681	-3.7714537653457036e-13	-7.546626060368173e-11	-1.5092648014568172e-12	-7.546626060368173e-11	0.05247894322231915	-7.541716379792028e-11	-3.878300217552671e-17	-7.546626060368171e-12	99.27836629059031	0.021545663553044807	1.3422425274280124e-12	-5.96195410588766e-14	66.8831606464925	4.397539553851136e-05	0.0026321334713778027	99.96720537861205	-1.1901750382748483e-14	-5.961956880933604e-16	0.04365494549474899	4.939904428163037	97.03315826574696	-7.72337350098551e-18	-2.3089780930359065e-25	2.0	-1.8443915296064225e-22	0.0	2.0264456988331976e-43	0.0	-1.2881737665900189e-15	6.215427927864734e-20	-6.921782443265874e-24	1.2033490680789774e-47	6.760074493232955e-45	-5.529059400986608e-21	1.26128407937168e-05	-7.549683235856946e-11	-6.219715657203339e-08	71.51017512774334	2.718090442018566e-13	0.0	4.8505479529531594e-08	100000.0	99.99531769411442	2.923186788758038	0.7216337094095568	0.004682305885531436	33.116826740666745	0.0	-3.878300217552671e-17	1.2880301380380278e-28
0.0004174149730254102	200.00000005627763	200.16792951603017	-2.528507913425775e-13	-3.4299232865960175e-20	-3.203636853972276e-15	25.92503704176416	964.2640196561442	0.00017254257753564954	-2.7392535071311503e-17	2.3502017863217044e-39	70.33275857617535	6.4114220369763935e-06	94.6577211806435	20.000039589039233	20.00001979451962	4.4379830686909756e-24	4.999999997815197	99.99958312174947	99.95336840381998	99.9948712853067	0.005128714693259981	-4.438114647201229e-13	-8.8807147808597e-11	-1.7760700849569865e-12	-8.8807147808597e-11	0.0575900697561553	-8.874792486013634e-11	-4.7585209738043316e-17	-8.880714780859697e-12	99.24547019878318	0.02422735463461243	1.7369726120387399e-12	-7.191706561795393e-14	66.24143311853953	4.947363890990033e-05	0.002961050500497874	99.96640564416798	-1.435602009493645e-14	-7.191709992639515e-16	0.046631596268606926	5.284688694361046	96.91131028154598	-9.475241832451829e-18	-2.925262304428387e-25	2.0	-2.336586573147271e-22	0.0	3.1740846176101386e-43	0.0	-1.5803942741279208e-15	9.244566028836064e-20	-8.769101190266869e-24	1.871337203144254e-47	1.0588714450525759e-44	-7.004419493431208e-21	1.46125341752423e-05	-8.882170212580149e-11	-7.138940566012531e-08	71.03290483605065	2.645137609050284e-13	0.0	5.523930909610422e-08	100000.0	99.9948712853067	3.04205812218516	0.754529801216685	0.005128714693258333	33.758552268926316	0.0	-4.7585209738043316e-17	2.0128454867519527e-28
0.000466661731789491	200.00000006466922	200.17192612586643	-3.251917032133951e-13	-4.218885852939863e-20	-3.815383698004331e-15	26.274967275236744	963.5826417822163	0.00019817966155372477	-3.369206423645107e-17	3.555706140683401e-39	69.84862074335797	7.289432117042178e-06	94.29346351882819	20.00004441178163	20.000022205890815	6.697776438402973e-24	4.999999997440142	99.99953395287422	99.95027267020293	99.9943949806278	0.005605019372153122	-5.201952528329466e-13	-1.040929122106375e-10	-2.0817707396823924e-12	-1.040929122106375e-10	0.0630529765142548	-1.0402179764381162e-10	-5.809085891491981e-17	-1.0409291221063748e-11	99.21196502600174	0.027164913493777473	2.233798776215081e-12	-8.635889008644735e-14	65.60632128295124	5.550017920481308e-05	0.003321544811065456	99.96560591612173	-1.7238085127844605e-14	-8.635893228690589e-16	0.04972732990087424	5.643483441865779	96.78802496701155	-1.1565881495929937e-17	-3.6850962520694913e-25	2.0	-2.943402416831951e-22	0.0	4.918572395568139e-43	0.0	-1.9291305231211772e-15	1.361827426972881e-19	-1.1046666366335569e-23	2.879146088546428e-47	1.6408619031085387e-44	-8.823320370540271e-21	1.686762831413323e-05	-1.0403126130336032e-10	-8.166226218032795e-08	70.56278502167591	2.600636916574971e-13	0.0	6.279179118575821e-08	100000.0	99.9943949806278	3.1622477030873126	0.7880349739981332	0.0056050193721509595	34.39366184942049	0.0	-5.809085891491982e-17	3.111946278234847e-28
0.0005203138989418178	200.00000007406985	200.1759226567805	-3.7023093813674557e-13	-5.1641439419693984e-20	-4.524578857525947e-15	26.616632263535607	962.9078359243288	0.00022688392533706277	-4.123919651510107e-17	5.327456797299977e-39	69.37157527221927	8.26344488912647e-06	93.91473544565551	20.000049686025424	20.000024843012717	1.0010370062032773e-23	4.9999999970120275	99.99948038761626	99.94705658396217	99.99388761384226	0.006112386157685867	-6.07423520414152e-13	-1.2154910201956734e-10	-2.4308774173374455e-12	-1.2154910201956734e-10	0.0688817221651631	-1.2146407647872464e-10	-7.057493346871798e-17	-1.2154910201956733e-11	99.17785817655958	0.030375487050763397	2.8556721921845073e-12	-1.0325341920174507e-13	64.97774863487072	6.209086927389119e-05	0.00371575615640486	99.96480619447328	-2.0609443366628703e-14	-1.0325347085771858e-15	0.05294341615905065	6.016382760922487	96.66335030058193	-1.40499237314369e-17	-4.61726646910591e-25	2.0	-3.6878179932003684e-22	0.0	7.54398202619507e-43	0.0	-2.3434979034326997e-15	1.9877645187900945e-19	-1.384074528991344e-23	4.384615582036743e-47	2.5167601860679764e-44	-1.1054625162544729e-20	1.940315042121391e-05	-1.2143653578495337e-10	-9.311107001217897e-08	70.09966145320557	2.5350158949616805e-13	0.0	7.125685656255055e-08	100000.0	99.99388761384226	3.2837062832587853	0.8221418234402775	0.006112386157683047	35.022231961978896	0.0	-7.057493346871799e-17	4.762067521237402e-28
0.0005786427631469408	200.00000008457275	200.1799191088672	-4.2258764095556455e-13	-6.291890074287912e-20	-5.343764315450766e-15	26.950229926346488	962.2395263295543	0.0002589365882548604	-5.024293251541867e-17	7.908171888571903e-39	68.90147087517387	9.341450858288475e-06	93.52144337399454	20.00005544159651	20.000027720798258	1.4822844423594814e-23	4.999999996524891	99.99942215547782	99.94371892466216	99.99334800749173	0.006651992508216773	-7.067210958159143e-13	-1.4142089721169742e-10	-2.828293369193045e-12	-1.4142089721169742e-10	0.07509045211039235	-1.4131965841223692e-10	-8.534829266255842e-17	-1.4142089721169741e-11	99.14315697909495	0.033876874985969294	3.629960415278931e-12	-1.2294435358602818e-13	64.35563970825416	6.928297050869541e-05	0.00414590803925622	99.96400647922259	-2.453862590294807e-14	-1.2294441652304544e-15	0.056281075478863046	6.403466093155524	96.53733309719492	-1.698911673665082e-17	-5.755442346968012e-25	2.0	-4.596708571801915e-22	0.0	1.1457767887582229e-42	0.0	-2.833799567126615e-15	2.8760310012671986e-19	-1.7252235653475292e-23	6.612326601966998e-47	3.822517076958763e-44	-1.377887148563218e-20	2.224585188746201e-05	-1.412449402362905e-10	-1.0583682054562143e-07	69.64338424632749	2.416670452466791e-13	0.0	8.073954706415413e-08	100000.0	99.99334800749173	3.4063858273259786	0.8568430209049172	0.00665199250821312	35.644338045894	0.0	-8.534829266255843e-17	7.216017954201632e-28
