S	R_1	R_2	R_p	I_1	I_2	I_2p	I_1p	Values[mu]	Values[beta_1]	Values[gamma_1]	Values[beta_2]	Values[gamma_2]	Values[sigma]	Values[Lambda_1]	Values[Lambda_2]	Values[I_1_frac]	Values[I_2_frac]	Values[S_frac]	Values[R1_frac]	Values[R2_frac]	Values[Rp_frac]
0.03058568576021953	0.03538191354268356	0.03538191404274145	0.8911824196106592	0.0019391352082231308	0.0019391351956790596	0.0017945731696336945	0.0017945732085910913	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219393491547	1.1032219241316972	0.003733708416814222	0.003733708365312754	0.03058568576021953	0.9265643331533429	0.9265643336534007	0.8911824196106592
0.03058568574894245	0.035381913883071804	0.035381913728877015	0.8911824323978083	0.0019391352003342432	0.001939135240429197	0.0017945732320491623	0.0017945731829605725	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221929444968	1.1032219557965819	0.0037337083832948157	0.003733708472478359	0.03058568574894245	0.92656434628088	0.9265643461266853	0.8911824323978083
0.030585685737888668	0.0353819138794904	0.035381913758457034	0.8911824449317546	0.0019391352576401608	0.0019391352192546295	0.0017945732090515433	0.0017945732420147507	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221963826606	1.1032219427447525	0.0037337084996549117	0.0037337084283061727	0.030585685737888668	0.926564358811245	0.9265643586902116	0.8911824449317546
0.030585685727053773	0.035381913719639224	0.035381913943792004	0.8911824572175122	0.0019391352463767294	0.00193913526593396	0.0017945732473581722	0.0017945732390507105	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221959622727	1.1032219678560802	0.00373370848542744	0.0037337085132921324	0.030585685727053773	0.9265643709371514	0.9265643711613042	0.8911824572175122
0.030585685716433414	0.035381913934229084	0.03538191375418134	0.8911824692599954	0.0019391352734016596	0.0019391352736236463	0.0017945732653416025	0.0017945732557100404	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219725303858	1.1032219754418748	0.0037337085291117003	0.003733708538965249	0.030585685716433414	0.9265643831942245	0.9265643830141768	0.8911824692599954
0.030585685706023363	0.03538191382217879	0.035381913890716196	0.8911824810640215	0.0019391352964530223	0.0019391352845995057	0.0017945732696486166	0.0017945732853598135	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219881023164	1.1032219799576	0.003733708581812836	0.0037337085542481223	0.030585685706023363	0.9265643948862003	0.9265643949547377	0.8911824810640215
0.030585685695819424	0.03538191385130914	0.03538191388558559	0.8911824926343123	0.0019391353010347794	0.0019391353133711869	0.0017945732995639956	0.001794573288728833	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219904515816	1.103221997298229	0.0037337085897636126	0.0037337086129351823	0.030585685695819424	0.9265644064856214	0.9265644065198979	0.8911824926343123
0.030585685685817557	0.03538191391491286	0.03538191384550636	0.8911825039754959	0.0019391353266328746	0.0019391353204660866	0.0017945733091160648	0.0017945733118020855	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103222004832806	1.103222002217012	0.00373370863843496	0.0037337086295821517	0.030585685685817557	0.9265644178904088	0.9265644178210023	0.8911825039754959
0.030585685676013726	0.03538191386377135	0.035381913919706576	0.891182515092109	0.0019391353399278127	0.0019391353392167819	0.001794573324624056	0.001794573328273396	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220136280237	1.1032220123396381	0.0037337086682012084	0.003733708663840838	0.030585685676013726	0.9265644289558803	0.9265644290118156	0.891182515092109
0.030585685666404048	0.035381913911230856	0.03538191389484917	0.8911825259885986	0.0019391353529695516	0.001939135357586129	0.0017945733449119712	0.0017945733393315445	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103222020748967	1.1032220237619386	0.0037337086923010963	0.0037337087024981	0.030585685666404048	0.9265644398998294	0.9265644398834477	0.8911825259885986
0.030585685656984628	0.03538191392400402	0.035381913904230546	0.8911825366693229	0.0019391353728677773	0.0019391353684770078	0.0017945733557540207	0.0017945733592148675	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220325034672	1.1032220301835016	0.003733708732082645	0.0037337087242310285	0.030585685656984628	0.9265644505933269	0.9265644505735534	0.8911825366693229
0.030585685647751746	0.03538191390822322	0.03538191394172721	0.8911825471385548	0.001939135384719794	0.0019391353868044314	0.0017945733727346732	0.0017945733723511855	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103222039886925	1.1032220406161974	0.0037337087570709793	0.003733708759539105	0.030585685647751746	0.926564461046778	0.926564461080282	0.8911825471385548
0.030585685638701673	0.03538191395113885	0.03538191392009744	0.8911825574004824	0.001939135400084643	0.0019391354010214262	0.0017945733885932913	0.001794573386013178	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220484636657	1.1032220495028249	0.003733708786097821	0.0037337087896147174	0.030585685638701673	0.9265644713516212	0.9265644713205798	0.8911825574004824
0.030585685629830814	0.035381913938379556	0.03538191395372109	0.8911825674592098	0.0019391354167511028	0.001939135413351053	0.0017945733996307374	0.0017945734039117973	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220586768235	1.1032220564072386	0.0037337088206629	0.0037337088129817905	0.030585685629830814	0.9265644813975893	0.9265644814129308	0.8911825674592098
0.030585685621135592	0.035381913954952326	0.03538191395759954	0.8911825773187609	0.001939135426959396	0.001939135431564685	0.0017945734182402858	0.0017945734136653425	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220645750717	1.1032220672876116	0.0037337088406247387	0.003733708849804971	0.030585685621135592	0.9265644912737132	0.9265644912763604	0.8911825773187609
0.030585685612612573	0.03538191397720557	0.03538191395539258	0.89118258698308	0.0019391354456558883	0.0019391354407273253	0.0017945734279011891	0.0017945734318059034	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220754595436	1.1032220728495206	0.0037337088774617917	0.0037337088686285142	0.030585685612612573	0.9265645009602855	0.9265645009384725	0.89118258698308
0.030585685604258304	0.0353819139565149	0.035381913995732546	0.8911825964560327	0.0019391354546907512	0.001939135458999947	0.0017945734446598966	0.0017945734422981563	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220812293414	1.1032220832004442	0.0037337088969889073	0.0037337089036598436	0.030585685604258304	0.9265645104125476	0.9265645104517652	0.8911825964560327
0.03058568559606947	0.03538191400961927	0.03538191396188841	0.8911826057414084	0.0019391354711385301	0.0019391354693189297	0.0017945734571501366	0.0017945734565192703	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103222090291269	1.1032220899400265	0.0037337089276578005	0.003733708926469066	0.03058568559606947	0.9265645197510277	0.9265645197032968	0.8911826057414084
0.030585685588043837	0.03538191397935694	0.03538191401102709	0.8911826148417072	0.001939135483455965	0.001939135483234738	0.001794573468983861	0.0017945734708644887	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032220981694485	1.1032220975484002	0.003733708954320454	0.0037337089522185988	0.030585685588043837	0.9265645288210642	0.9265645288527343	0.8911826148417072
0.030585685580176075	0.035381914015367874	0.035381913993521266	0.8911826237630326	0.0019391354954233378	0.001939135496984686	0.0017945734841257404	0.0017945734813866949	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221048145834	1.1032221060852474	0.0037337089768100327	0.0037337089811104265	0.030585685580176075	0.9265645377784004	0.9265645377565539	0.8911826237630326
0.03058568557246408	0.03538191400713842	0.035381914019889354	0.8911826325076931	0.0019391355100198907	0.0019391355075961845	0.0017945734937608942	0.0017945734969074154	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221137135207	1.103222112067651	0.003733709006927306	0.0037337090013570785	0.03058568557246408	0.9265645465148316	0.9265645465275825	0.8911826325076931
0.030585685564904822	0.03538191402309067	0.035381914021716594	0.8911826410791981	0.0019391355197425585	0.001939135522582419	0.0017945735091521235	0.0017945735061739387	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221193243745	1.1032221210434685	0.0037337090259164972	0.0037337090317345425	0.030585685564904822	0.9265645551022887	0.9265645551009147	0.8911826410791981
0.030585685557496755	0.035381914034552826	0.03538191402767828	0.8911826494792454	0.0019391355343932387	0.0019391355321463808	0.0017945735187750722	0.0017945735207155096	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221279499896	1.1032221267127436	0.0037337090551087483	0.003733709050921453	0.030585685557496755	0.9265645635137982	0.9265645635069237	0.8911826494792454
0.030585685550233842	0.035381914034818086	0.035381914044495456	0.8911826577147036	0.001939135544270144	0.0019391355460096613	0.0017945735322282175	0.0017945735309534093	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221338934356	1.1032221347840971	0.003733709075223553	0.003733709078237879	0.030585685550233842	0.9265645717495217	0.926564571759199	0.8911826577147036
0.030585685543114773	0.03538191405535946	0.03538191404069824	0.891182665787077	0.001939135557439725	0.0019391355561101447	0.0017945735429042884	0.0017945735434992329	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221414917254	1.103222140923074	0.0037337091009389577	0.003733709099014433	0.030585685543114773	0.9265645798424366	0.9265645798277753	0.891182665787077
0.030585685536136647	0.03538191404968136	0.03538191406278895	0.8911826736996062	0.001939135568204491	0.0019391355681546607	0.0017945735542149752	0.0017945735549506178	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103222148056069	1.1032221478239805	0.003733709123155109	0.003733709122369636	0.030585685536136647	0.9265645877492876	0.9265645877623951	0.8911826736996062
0.030585685529296695	0.03538191406870132	0.035381914059856585	0.8911826814554569	0.0019391355787147198	0.0019391355800020662	0.0017945735666282231	0.001794573564848724	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221540862461	1.103222154992426	0.003733709143563444	0.0037337091466302895	0.030585685529296695	0.9265645955241582	0.9265645955153134	0.8911826814554569
0.030585685522592217	0.0353819140724357	0.03538191407189127	0.8911826890577313	0.0019391355914019463	0.0019391355892297575	0.001794573575575922	0.0017945735777705769	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221616531195	1.103222160362821	0.003733709169172523	0.0037337091648056795	0.030585685522592217	0.9265646031301671	0.9265646031296226	0.8911826890577313
