x	y	z	h1	h2	h3	Values[f1]	Values[f2]	Values[f3]	Values[f4]	Values[f5]
106.33539658028138	244.11535584112409	12816.101945097089	113.6667463258523	107.74278071483234	96.25071587055234	18.56613040416818	72.0	12.816101945097088	20.140135485405942	25.440519127691196
104.38088618209862	244.38478018383788	12727.163594339083	113.0015263730748	108.19018730167521	97.18832315793162	18.070687208401687	72.0	12.727163594339082	20.16604213369935	23.52420916803362
102.40517208312062	244.51082568299736	12637.966542141581	112.2322751061695	108.5443704806055	98.08296353219032	17.585855119650965	72.0	12.63796654214158	20.178163439195103	21.811439903262173
100.42063482668954	244.4965755190835	12548.884377732977	111.36612380010168	108.80475223818299	98.93059099635492	17.11346676748365	72.0	12.548884377732975	20.176793014008318	20.288938824570533
98.43857684838825	244.34584167065995	12460.262140117022	110.41058022036533	108.97138702962361	99.72746261628073	16.655013431828603	72.0	12.460262140117022	20.162297739310567	18.943042089084166
96.4691697659915	244.06306759016846	12372.416058146953	109.37340992737191	109.04493646428975	100.47016388422581	16.211672752782846	72.0	12.372416058146952	20.13510813036382	17.760194345338935
94.521437401665	243.6532313028906	12285.633919914133	108.26252434071702	109.02663678256286	101.15562973057021	15.784339587668143	72.0	12.285633919914131	20.095708743843794	16.727332669584307
92.60326897863752	243.12175119269867	12200.17593398893	107.08587765826269	108.918260330276	101.78116100336433	15.373658222694958	72.0	12.20017593398893	20.04462884923076	15.832166369384684
90.72145672276142	242.47439627711094	12116.275959487994	105.85137409786581	108.7220722823013	102.34443634930443	14.980054535185667	72.0	12.116275959487991	19.982433539438855	15.063368023983536
88.88175226453188	241.7172023332892	12034.142999186153	104.56678636195731	108.44078386041973	102.84351953400312	14.60376706604465	72.0	12.034142999186153	19.909715411872753	14.410692291174252
87.08893666293484	240.85639481957708	11953.962868191522	103.23968571466747	108.07750324201044	103.27686233534105	14.244876283443606	72.0	11.953962868191521	19.827086910030737	13.86503846837456
85.34689946409065	239.8983191758236	11875.899967904146	101.87738364327417	107.6356852739175	103.64330322481115	13.903331585418632	72.0	11.875899967904147	19.735173380569446	13.41847121789741
83.65872287391183	238.84937877685365	11800.099110489267	100.4868847390142	107.11908100161462	103.94206211928514	13.57897580169451	72.0	11.800099110489267	19.634606870974537	13.06421176511306
82.02676784257878	237.71598054978804	11726.687353035402	99.07485016632005	106.53168789919033	104.17273154090576	13.271567119570207	72.0	11.726687353035402	19.526020667828462	12.796609617783878
80.45275948410985	236.504488084038	11655.775810982197	97.64757092913706	105.87770156118506	104.33526455825175	12.980798473534577	72.0	11.655775810982197	19.4100445585235	12.61110267921166
78.93786990310541	235.2211818965495	11587.461430032503	96.2109500078333	105.16146948551955	104.42995991044624	12.706314522494555	72.0	11.587461430032503	19.28730078369852	12.504171653179478
77.48279701702279	233.8722264192742	11521.828702476454	94.77049239325045	104.38744744999157	104.45744472749034	12.447726389149919	72.0	11.521828702476455	19.15840063888911	12.473292934984572
76.08783843086127	232.46364320358728	11458.951319244408	93.33130202372693	103.56015886632903	104.41865526277198	12.20462436580209	72.0	11.458951319244408	19.023941677286885	12.516892748955316
74.75295979416373	231.0012898010634	11398.89375277107	91.89808465299599	102.68415738614159	104.3148160465432	11.97658880309564	72.0	11.39889375277107	18.8845054623775	12.634304109329118
73.4778573793745	229.49084376622804	11341.712768362842	90.47515572098351	101.76399293458817	104.1474178544893	11.763199398575615	72.0	11.341712768362841	18.740655818078444	12.825727210246262
72.26201485432448	227.937791233598	11287.458863226062	89.06645236292094	100.80418126237348	103.91819486412545	11.564043093496984	72.0	11.287458863226062	18.59293752472191	13.092193050953949
71.10475439414087	226.34741954168246	11236.177632939585	87.67554876632153	99.80917703371979	103.62910134691717	11.378720772467263	72.0	11.236177632939585	18.4418754111811	13.43552943213096
70.00528241335988	224.72481340621397	11187.911065015425	86.30567416700181	98.78335040433986	103.28228821384221	11.206852943129443	72.0	11.187911065015424	18.287973796204497	13.858327888199323
68.96273026733375	223.07485418198885	11142.698758341317	84.95973285613333	97.73096699733262	102.88007970223101	11.04808455355048	72.0	11.142698758341318	18.131716235453183	14.363909617926177
67.97619033360151	221.40222179132147	11100.579065913176	83.64032565214504	96.65617114203795	102.42495045865846	10.902089084654282	72.0	11.100579065913177	17.97356553427276	14.956288031200227
67.04474789835305	219.71139893815698	11061.590156318867	82.34977236696962	95.56297221340806	101.91950324116088	10.76857203425886	72.0	11.061590156318868	17.813963989974617	15.640125134687088
66.16750926926372	218.00667726883003	11025.77098707269	81.09013487093624	94.45523388628968	101.36644743120164	10.647273888741074	72.0	11.02577098707269	17.653333831219538	16.420678645270023
65.34362652488274	216.2921651760788	10993.162180138595	79.86324042117695	93.33666610597058	100.76857851623951	10.537972658080474	72.0	10.993162180138595	17.492077825319697	17.30373646301861
64.57231926949859	214.5717969815986	10963.806786999794	78.67070498078664	92.21081956711377	100.12875867365752	10.440486030436746	72.0	10.963806786999793	17.33058002779947	18.29553499351506
63.8528937282405	212.84934326195514	10937.75092751687	77.51395630265392	91.0810824904427	99.44989856035883	10.35467318340696	72.0	10.93775092751687	17.169206651240412	19.402657823050312
63.18475946378277	211.12842211205873	10915.044283780677	76.39425659642765	89.95067948714922	98.7349403864384	10.280436270911238	72.0	10.915044283780675	17.00830703313776	20.631911479764238
62.56744394393885	209.4125111631927	10895.740427537523	75.31272463104486	88.82267230432198	97.98684232935591	10.217721587722925	72.0	10.895740427537522	16.848214684617055	21.99017551674197
62.00060513335286	207.7049601916604	10879.896957692286	74.27035715302414	87.6999622508987	97.20856432367295	10.166520397759108	72.0	10.879896957692287	16.689248403677418	23.48422499700498
61.48404221724624	206.0090041713192	10867.575423052283	73.2680495255696	86.58529411124032	96.40305524088956	10.126869397185718	72.0	10.867575423052282	16.531713438321386	25.12052469996561
61.01770452267519	204.32777662682685	10858.841006538054	72.30661549821065	85.48126136139986	95.57324146322003	10.09885077377882	72.0	10.858841006538054	16.375902685408263	26.904996018687648
60.601698633560204	202.66432315828294	10853.7619484168	71.38680603776872	84.39031251175692	94.72201683338896	10.082591812155945	72.0	10.8537619484168	16.222097912567524	28.842759613299236
60.23629365356636	201.0216150049854	10852.408691090304	70.5093271480828	83.31475840650523	93.85223395596024	10.078263990816898	72.0	10.852408691090302	16.070570990503533	30.937859324077124
59.92192452946043	199.40256251647605	10854.852734528482	69.67485660684709	82.25678032241632	92.96669681057543	10.08608151440377	72.0	10.854852734528482	15.921585123405352	33.19297555288318
59.65919331160192	197.81002839614604	10861.165200933088	68.88405954810331	81.21843871071526	92.06815463080962	10.106299227673787	72.0	10.861165200933089	15.775396065307794	35.609139064976524
59.44886820742713	196.24684057691047	10871.415119075986	68.13760281141711	80.20168243694768	91.15929699253708	10.13920986515321	72.0	10.871415119075984	15.632253310179616	38.185458700342494
59.2918802826176	194.71580458046247	10885.667453685533	67.436167972267	79.20835837673997	90.24275004882163	10.185140605804254	72.0	10.885667453685532	15.492401243291173	40.91887847428813
59.189317666097864	193.21971520895895	10903.9809193235	66.78046296679231	78.24022122941219	89.32107384312529	10.244448914595448	72.0	10.9039809193235	15.35608024172064	43.80398063701172
59.142417128222895	191.76136741301892	10926.405634834766	66.1712322199238	77.29894341633872	88.39676062642684	10.317517676046796	72.0	10.926405634834763	15.223527711971354	46.832851123034104
59.152552967895524	190.34356617279383	10952.9806900706	65.60926518028789	76.38612493401179	87.47223409874516	10.404749650138543	72.0	10.9529806900706	15.09497905259505	49.995022193052286
59.22122316296193	188.9691352337037	10983.73170770734	65.09540317245774	75.50330303378149	86.54984949371573	10.506561300239543	72.0	10.983731707707339	14.97066853070258	53.277503831014954
59.35003282241075	187.64092454382123	11018.66849151737	64.630544486193	74.6519616050096	85.63189441817836	10.623376064852396	72.0	11.018668491517369	14.850830062219543	56.66491071646901
59.54067501894009	186.36181624397474	11057.78285614227	64.21564762734461	73.8335401405465	84.72059035971967	10.755617165016687	72.0	11.05778285614227	14.735697886512924	60.13968560943814
59.79490917343847	185.13472907692048	11101.046729284515	63.85173267507489	73.04944216864789	83.81809476927951	10.903700048362161	72.0	11.101046729284514	14.625507127674087	63.68241332793818
60.11453719899249	183.96262110389884	11148.410606865571	63.53988071423062	72.3010430428251	82.9265036255195	11.068024573670591	72.0	11.148410606865571	14.5204942368385	67.27221280244409
60.501377662647386	182.84849061562997	11199.80242976115	63.28123131141334	71.58969697984249	82.04785438912407	11.24896705083624	72.0	11.199802429761148	14.420897309744397	70.88718871126942
60.95723827317735	181.7953751910107	11255.126920163535	63.076978074160756	70.91674326151022	81.18412924740632	11.44687220753954	72.0	11.255126920163534	14.326956279385508	74.50491968130562
61.483886978719184	180.80634882409188	11314.265403532405	62.928362295738125	70.28351150359885	80.33725856019124	11.662045178915784	72.0	11.314265403532403	14.238912980155698	78.10295740523712
62.0830219869904	179.88451710258468	11377.07610767936	62.836664753984465	69.69132592089541	79.50912441064067	11.894743564234059	72.0	11.37707610767936	14.157011084730701	81.6593107086561
62.75624097466801	179.03301042744332	11443.394909394576	62.80319573500578	69.14150852334086	78.70156417022028	12.145169581889562	72.0	11.443394909394575	14.081495914460033	85.15289046343854
63.50500971703266	178.25497528175512	11513.036477510892	62.82928336808197	68.63538119023987	77.91637398912573	12.413462329978174	72.0	11.51303647751089	14.012614124437732	88.56389505148847
64.33063031585176	177.55356356931208	11585.795744987103	62.91626036644214	68.17426657975655	77.15531212641764	12.699690140446833	72.0	11.585795744987104	13.95061326399903	91.87412129342762
65.23420914890316	176.93192005743222	11661.44963088893	63.065449276594855	67.75948784483832	76.42010203838528	13.003842996315738	72.0	11.66144963088893	13.89574121293887	95.06719171231781
66.21662460671703	176.39316796142288	11739.758929087131	63.27814633585397	67.39236713564551	75.71243514826942	13.32582497552446	72.0	11.739758929087131	13.848245492108855	98.12869503222997
67.27849463638549	175.94039270876107	11820.470281353966	63.55560403238165	67.07422287717942	75.03397322497652	13.665446683469998	72.0	11.820470281353966	13.808372445085451	101.0462423214753
68.42014407584024	175.57662392042405	11903.3181581834	63.89901245517499	66.80636581904442	74.38635030336377	14.022417641671192	72.0	11.9033181581834	13.776366285428502	103.80944573242921
69.64157174943784	175.30481566218637	11988.02678158273	64.30947952308776	66.5900938744451	73.77117409083596	14.396338618924254	72.0	11.988026781582729	13.752468003244108	106.40983007511795
70.94241728402821	175.12782495280652	12074.311933092213	64.78801013422726	66.42668572659177	73.19002678968586	14.786693897528325	72.0	12.074311933092211	13.73691411683373	108.84068956167388
72.32192763885038	175.04838861953957	12161.882609058042	65.33548433654657	66.31739325958159	72.6444653041566	15.192843515403046	72.0	12.161882609058043	13.729935262270336	111.09690270258777
